ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
6969;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2014;0.0;882.0;206853.0;142526.0;154451.0;0.0;25639.0;0.0
6970;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2015 1e kwartaal;0.0;1158.0;205255.0;170083.0;148738.0;0.0;24946.0;0.0
6971;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2015 2e kwartaal;0.0;1139.0;202357.0;155782.0;149016.0;0.0;21726.0;0.0
6972;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2015 3e kwartaal;0.0;1093.0;200804.0;141805.0;148429.0;0.0;19454.0;0.0
6973;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2015 4e kwartaal;0.0;1189.0;190019.0;139588.0;146898.0;0.0;26389.0;0.0
6974;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2015;0.0;1189.0;190019.0;139588.0;146898.0;0.0;26389.0;0.0
6975;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2016 1e kwartaal;0.0;1336.0;182435.0;156754.0;156658.0;0.0;18172.0;0.0
6976;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2016 2e kwartaal;0.0;921.0;195822.0;126558.0;158373.0;0.0;18560.0;0.0
6977;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2016 3e kwartaal;0.0;1348.0;194566.0;140483.0;158912.0;0.0;21839.0;0.0
6978;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2016 4e kwartaal;0.0;1063.0;183980.0;129184.0;156594.0;0.0;42967.0;0.0
6979;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2016;0.0;1063.0;183980.0;129184.0;156594.0;0.0;42967.0;0.0
6980;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2017 1e kwartaal;0.0;1165.0;183812.0;146998.0;159318.0;0.0;45588.0;0.0
6981;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2017 2e kwartaal;0.0;1082.0;178851.0;146990.0;156991.0;0.0;44116.0;0.0
6982;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2017 3e kwartaal;0.0;917.0;164165.0;146329.0;155451.0;0.0;45387.0;0.0
6983;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2017 4e kwartaal;0.0;955.0;159937.0;152075.0;144086.0;0.0;43996.0;0.0
6984;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2017;0.0;955.0;159937.0;152075.0;144086.0;0.0;43996.0;0.0
6985;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2018 1e kwartaal;0.0;906.0;171167.0;147110.0;146247.0;0.0;45113.0;0.0
6986;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2018 2e kwartaal;0.0;955.0;175626.0;129111.0;142376.0;0.0;45977.0;0.0
6987;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2018 3e kwartaal;0.0;730.0;164503.0;129497.0;139233.0;0.0;45209.0;0.0
6988;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2018 4e kwartaal;0.0;763.0;159671.0;116023.0;135483.0;0.0;36819.0;0.0
6989;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2018;0.0;763.0;159671.0;116023.0;135483.0;0.0;36819.0;0.0
6990;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2019 1e kwartaal;0.0;750.0;157009.0;127077.0;136807.0;0.0;41937.0;0.0
6991;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2019 2e kwartaal;0.0;759.0;159684.0;127266.0;140485.0;0.0;41736.0;0.0
6992;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2019 3e kwartaal;0.0;644.0;156379.0;133447.0;139197.0;0.0;40961.0;0.0
6993;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2019 4e kwartaal;0.0;635.0;154849.0;132507.0;130909.0;0.0;44705.0;0.0
6994;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2019;0.0;635.0;154849.0;132507.0;130909.0;0.0;44705.0;0.0
6995;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2020 1e kwartaal;0.0;784.0;152311.0;137105.0;132184.0;0.0;30335.0;0.0
6996;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2020 2e kwartaal;0.0;538.0;156021.0;131014.0;131862.0;0.0;50531.0;0.0
6997;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2020 3e kwartaal;0.0;463.0;150333.0;106244.0;131655.0;0.0;49704.0;0.0
6998;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2020 4e kwartaal;0.0;469.0;149963.0;101637.0;117016.0;0.0;61613.0;0.0
6999;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2020;0.0;469.0;149963.0;101637.0;117016.0;0.0;61613.0;0.0
7000;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2021 1e kwartaal;0.0;285.0;146150.0;112626.0;126541.0;0.0;64159.0;0.0
7001;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2021 2e kwartaal;0.0;282.0;144357.0;115236.0;131595.0;0.0;63280.0;0.0
7002;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2021 3e kwartaal;0.0;296.0;136061.0;86668.0;135780.0;0.0;67415.0;0.0
7003;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2021 4e kwartaal;0.0;302.0;158724.0;82900.0;136560.0;0.0;70727.0;0.0
7004;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2021;0.0;302.0;158724.0;82900.0;136560.0;0.0;70727.0;0.0
7005;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2022 1e kwartaal;0.0;320.0;150793.0;78914.0;135409.0;0.0;64781.0;0.0
7006;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2022 2e kwartaal;0.0;202.0;136870.0;81956.0;136639.0;0.0;56833.0;0.0
7007;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2022 3e kwartaal;0.0;326.0;123425.0;87847.0;134237.0;0.0;59507.0;0.0
7008;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2022 4e kwartaal;0.0;421.0;123044.0;83125.0;136568.0;0.0;62379.0;0.0
7009;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2022;0.0;421.0;123044.0;83125.0;136568.0;0.0;62379.0;0.0
7010;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2023 1e kwartaal;0.0;265.0;121599.0;85022.0;193732.0;0.0;71181.0;0.0
7011;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2023 2e kwartaal;0.0;416.0;123331.0;83358.0;194841.0;0.0;77576.0;0.0
7012;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2023 3e kwartaal;0.0;358.0;123465.0;83500.0;196673.0;0.0;78581.0;0.0
7013;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2023 4e kwartaal;0.0;168.0;115358.0;87989.0;197319.0;0.0;80704.0;0.0
7014;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2023;0.0;168.0;115358.0;87989.0;197319.0;0.0;80704.0;0.0
7015;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2024 1e kwartaal;0.0;329.0;114616.0;90469.0;199451.0;0.0;89100.0;0.0
7016;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2024 2e kwartaal;0.0;339.0;115426.0;89080.0;202840.0;0.0;75910.0;0.0
7017;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2024 3e kwartaal;0.0;363.0;115137.0;90173.0;201951.0;0.0;72296.0;0.0
7018;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2024 4e kwartaal;0.0;306.0;113560.0;82224.0;198465.0;0.0;70924.0;0.0
7019;Totale binnenlandse sectoren;Ov. fin. inst. excl. beleggingsfondsen;Eindbalans;2024;0.0;306.0;113560.0;82224.0;198465.0;0.0;70924.0;0.0
7020;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;1999 1e kwartaal;;;;;;;;
7021;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;1999 2e kwartaal;;;;;;;;
7022;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;1999 3e kwartaal;;;;;;;;
7023;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;1999 4e kwartaal;;;;;;;;
7024;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;1999;;;;;;;;
7025;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2000 1e kwartaal;;;;;;;;
7026;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2000 2e kwartaal;;;;;;;;
7027;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2000 3e kwartaal;;;;;;;;
7028;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2000 4e kwartaal;;;;;;;;
7029;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2000;;;;;;;;
7030;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2001 1e kwartaal;;;;;;;;
7031;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2001 2e kwartaal;;;;;;;;
7032;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2001 3e kwartaal;;;;;;;;
7033;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2001 4e kwartaal;;;;;;;;
7034;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2001;;;;;;;;
7035;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2002 1e kwartaal;;;;;;;;
7036;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2002 2e kwartaal;;;;;;;;
7037;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2002 3e kwartaal;;;;;;;;
7038;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2002 4e kwartaal;;;;;;;;
7039;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2002;;;;;;;;
7040;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2003 1e kwartaal;;;;;;;;
7041;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2003 2e kwartaal;;;;;;;;
7042;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2003 3e kwartaal;;;;;;;;
7043;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2003 4e kwartaal;;;;;;;;
7044;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2003;;;;;;;;
7045;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2004 1e kwartaal;;;;;;;;
7046;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2004 2e kwartaal;;;;;;;;
7047;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2004 3e kwartaal;;;;;;;;
7048;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2004 4e kwartaal;;;;;;;;
7049;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2004;;;;;;;;
7050;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2005 1e kwartaal;;;;;;;;
7051;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2005 2e kwartaal;;;;;;;;
7052;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2005 3e kwartaal;;;;;;;;
7053;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2005 4e kwartaal;;;;;;;;
7054;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2005;;;;;;;;
7055;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2006 1e kwartaal;;;;;;;;
7056;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2006 2e kwartaal;;;;;;;;
7057;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2006 3e kwartaal;;;;;;;;
7058;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2006 4e kwartaal;;;;;;;;
7059;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2006;;;;;;;;
7060;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2007 1e kwartaal;;;;;;;;
7061;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2007 2e kwartaal;;;;;;;;
7062;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2007 3e kwartaal;;;;;;;;
7063;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2007 4e kwartaal;;;;;;;;
7064;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2007;;;;;;;;
7065;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2008 1e kwartaal;;;;;;;;
7066;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2008 2e kwartaal;;;;;;;;
7067;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2008 3e kwartaal;;;;;;;;
7068;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2008 4e kwartaal;;;;;;;;
7069;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2008;;;;;;;;
7070;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2009 1e kwartaal;;;;;;;;
7071;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2009 2e kwartaal;;;;;;;;
7072;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2009 3e kwartaal;;;;;;;;
7073;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2009 4e kwartaal;;;;;;;;
7074;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2009;;;;;;;;
7075;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2010 1e kwartaal;;;;;;;;
7076;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2010 2e kwartaal;;;;;;;;
7077;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2010 3e kwartaal;;;;;;;;
7078;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2010 4e kwartaal;;;;;;;;
7079;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2010;;;;;;;;
7080;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2011 1e kwartaal;;;;;;;;
7081;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2011 2e kwartaal;;;;;;;;
7082;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2011 3e kwartaal;;;;;;;;
7083;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2011 4e kwartaal;;;;;;;;
7084;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2011;;;;;;;;
7085;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2012 1e kwartaal;;;;;;;;
7086;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2012 2e kwartaal;;;;;;;;
7087;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2012 3e kwartaal;;;;;;;;
7088;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2012 4e kwartaal;;;;;;;;
7089;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2012;;;;;;;;
7090;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2013 1e kwartaal;;;;;;;;
7091;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2013 2e kwartaal;;;;;;;;
7092;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2013 3e kwartaal;;;;;;;;
7093;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2013 4e kwartaal;0.0;844.0;216642.0;132710.0;193408.0;0.0;10466.0;0.0
7094;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2013;;;;;;;;
7095;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2014 1e kwartaal;0.0;726.0;201811.0;108545.0;190882.0;0.0;10594.0;0.0
7096;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2014 2e kwartaal;0.0;785.0;203550.0;111913.0;189417.0;0.0;10791.0;0.0
7097;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2014 3e kwartaal;0.0;570.0;205712.0;107100.0;208199.0;0.0;10652.0;0.0
7098;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2014 4e kwartaal;0.0;657.0;202059.0;113910.0;209576.0;0.0;16252.0;0.0
7099;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2014;0.0;726.0;201811.0;108545.0;190882.0;0.0;10594.0;0.0
7100;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2015 1e kwartaal;0.0;697.0;198459.0;125408.0;124226.0;0.0;15711.0;0.0
7101;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2015 2e kwartaal;0.0;758.0;196364.0;149482.0;120249.0;0.0;14684.0;0.0
7102;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2015 3e kwartaal;0.0;889.0;192968.0;133815.0;119786.0;0.0;12363.0;0.0
7103;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2015 4e kwartaal;0.0;876.0;190919.0;118066.0;118003.0;0.0;11289.0;0.0
7104;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2015;0.0;697.0;198459.0;125408.0;124226.0;0.0;15711.0;0.0
7105;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2016 1e kwartaal;0.0;959.0;179648.0;112882.0;117248.0;0.0;11149.0;0.0
7106;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2016 2e kwartaal;0.0;707.0;171571.0;130685.0;121769.0;0.0;9188.0;0.0
7107;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2016 3e kwartaal;0.0;662.0;184465.0;108653.0;123571.0;0.0;8764.0;0.0
7108;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2016 4e kwartaal;0.0;660.0;182714.0;121573.0;125072.0;0.0;9219.0;0.0
7109;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2016;0.0;959.0;179648.0;112882.0;117248.0;0.0;11149.0;0.0
7110;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2017 1e kwartaal;0.0;600.0;171632.0;109529.0;125070.0;0.0;10841.0;0.0
7111;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2017 2e kwartaal;0.0;691.0;170968.0;127228.0;127571.0;0.0;10786.0;0.0
7112;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2017 3e kwartaal;0.0;790.0;165514.0;127108.0;126843.0;0.0;9634.0;0.0
7113;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2017 4e kwartaal;0.0;600.0;150337.0;124971.0;124773.0;0.0;9065.0;0.0
7114;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2017;0.0;600.0;171632.0;109529.0;125070.0;0.0;10841.0;0.0
7115;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2018 1e kwartaal;0.0;643.0;145616.0;130538.0;114186.0;0.0;8728.0;0.0
7116;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2018 2e kwartaal;0.0;582.0;156352.0;115923.0;117335.0;0.0;8931.0;0.0
7117;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2018 3e kwartaal;0.0;621.0;160316.0;104605.0;114870.0;0.0;8462.0;0.0
7118;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2018 4e kwartaal;0.0;385.0;148696.0;103971.0;113497.0;0.0;8509.0;0.0
7119;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2018;0.0;643.0;145616.0;130538.0;114186.0;0.0;8728.0;0.0
7120;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2019 1e kwartaal;0.0;380.0;143372.0;90849.0;111172.0;0.0;6887.0;0.0
7121;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2019 2e kwartaal;0.0;351.0;140215.0;101959.0;111709.0;0.0;7562.0;0.0
7122;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2019 3e kwartaal;0.0;381.0;142399.0;103590.0;111348.0;0.0;7699.0;0.0
7123;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2019 4e kwartaal;0.0;255.0;138602.0;103877.0;109382.0;0.0;7558.0;0.0
7124;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2019;0.0;380.0;143372.0;90849.0;111172.0;0.0;6887.0;0.0
7125;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2020 1e kwartaal;0.0;236.0;136576.0;103038.0;102273.0;0.0;7931.0;0.0
7126;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2020 2e kwartaal;0.0;339.0;133542.0;102561.0;102924.0;0.0;2651.0;0.0
7127;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2020 3e kwartaal;0.0;117.0;136757.0;99232.0;102421.0;0.0;3354.0;0.0
7128;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2020 4e kwartaal;0.0;31.0;130577.0;78738.0;100823.0;0.0;2090.0;0.0
7129;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2020;0.0;236.0;136576.0;103038.0;102273.0;0.0;7931.0;0.0
7130;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2021 1e kwartaal;0.0;27.0;129713.0;77944.0;86987.0;0.0;6387.0;0.0
7131;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2021 2e kwartaal;0.0;23.0;125957.0;81490.0;88284.0;0.0;7603.0;0.0
7132;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2021 3e kwartaal;0.0;65.0;123967.0;83396.0;89093.0;0.0;7454.0;0.0
7133;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2021 4e kwartaal;0.0;61.0;115765.0;52784.0;88304.0;0.0;8268.0;0.0
7134;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2021;0.0;27.0;129713.0;77944.0;86987.0;0.0;6387.0;0.0
7135;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2022 1e kwartaal;0.0;40.0;138988.0;50562.0;90026.0;0.0;8183.0;0.0
7136;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2022 2e kwartaal;0.0;37.0;131550.0;45308.0;91232.0;0.0;7919.0;0.0
7137;Totale binnenlandse sectoren;Ov. fin.  intermediairs en hulpbedrijven;Beginbalans;2022 3e kwartaal;0.0;33.0;119513.0;48415.0;92692.0;0.0;7418.0;0.0
