ID;Geslacht;UitstromersMboMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UurloonWerknemersNaVerlatenMbo_1
9535;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2017/'18;
9536;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2018/'19;
9537;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2019/'20;
9538;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2020/'21;
9539;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;5 jaar na verlaten onderwijs;2021/'22;
9540;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2007/'08;16.9
9541;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2008/'09;15.98
9542;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2009/'10;17.85
9543;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2010/'11;16.96
9544;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2011/'12;20.56
9545;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2012/'13;
9546;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2013/'14;
9547;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2014/'15;
9548;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2015/'16;
9549;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2016/'17;
9550;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2017/'18;
9551;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2018/'19;
9552;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2019/'20;
9553;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2020/'21;
9554;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;06 Informatica;10 jaar na verlaten onderwijs;2021/'22;
9555;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2007/'08;10.31
9556;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2008/'09;10.17
9557;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2009/'10;10.76
9558;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2010/'11;11.79
9559;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2011/'12;10.85
9560;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2012/'13;11.64
9561;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2013/'14;11.09
9562;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2014/'15;10.61
9563;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2015/'16;10.41
9564;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2016/'17;10.93
9565;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2017/'18;11.18
9566;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2018/'19;12.3
9567;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2019/'20;12.63
9568;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2020/'21;12.45
9569;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;Direct na verlaten onderwijs;2021/'22;13.09
9570;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2007/'08;10.48
9571;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2008/'09;11.96
9572;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2009/'10;10.93
9573;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2010/'11;11.24
9574;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2011/'12;10.72
9575;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2012/'13;11.79
9576;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2013/'14;11.94
9577;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2014/'15;11.63
9578;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2015/'16;11.58
9579;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2016/'17;12.22
9580;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2017/'18;12.55
9581;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2018/'19;13.2
9582;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2019/'20;13.69
9583;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2020/'21;14.17
9584;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;1 jaar na verlaten onderwijs;2021/'22;
9585;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2007/'08;11.84
9586;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2008/'09;12.63
9587;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2009/'10;11.28
9588;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2010/'11;12.04
9589;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2011/'12;11.33
9590;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2012/'13;12.23
9591;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2013/'14;12.4
9592;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2014/'15;12.44
9593;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2015/'16;12.38
9594;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2016/'17;13.3
9595;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2017/'18;13.83
9596;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2018/'19;14.62
9597;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2019/'20;15.2
9598;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2020/'21;
9599;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;2 jaar na verlaten onderwijs;2021/'22;
9600;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2007/'08;12.9
9601;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2008/'09;12.51
9602;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2009/'10;11.67
9603;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2010/'11;12.24
9604;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2011/'12;12.32
9605;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2012/'13;12.83
9606;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2013/'14;12.73
9607;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2014/'15;13.27
9608;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2015/'16;13.29
9609;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2016/'17;14.24
9610;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2017/'18;14.97
9611;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2018/'19;15.94
9612;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2019/'20;
9613;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2020/'21;
9614;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;3 jaar na verlaten onderwijs;2021/'22;
9615;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2007/'08;12.26
9616;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2008/'09;12.51
9617;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2009/'10;12.22
9618;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2010/'11;12.62
9619;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2011/'12;13.17
9620;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2012/'13;13.7
9621;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2013/'14;13.32
9622;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2014/'15;15.04
9623;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2015/'16;15.02
9624;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2016/'17;14.48
9625;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2017/'18;16.01
9626;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2018/'19;
9627;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2019/'20;
9628;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2020/'21;
9629;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;4 jaar na verlaten onderwijs;2021/'22;
9630;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2007/'08;13.19
9631;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2008/'09;12.87
9632;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2009/'10;13.12
9633;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2010/'11;13.07
9634;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2011/'12;13.74
9635;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2012/'13;14.2
9636;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2013/'14;14.07
9637;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2014/'15;15.96
9638;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2015/'16;15.54
9639;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2016/'17;16.67
9640;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2017/'18;
9641;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2018/'19;
9642;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2019/'20;
9643;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2020/'21;
9644;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;5 jaar na verlaten onderwijs;2021/'22;
9645;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2007/'08;17.04
9646;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2008/'09;16.34
9647;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2009/'10;16.99
9648;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2010/'11;16.33
9649;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2011/'12;17.87
9650;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2012/'13;
9651;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2013/'14;
9652;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2014/'15;
9653;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2015/'16;
9654;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2016/'17;
9655;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2017/'18;
9656;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2018/'19;
9657;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2019/'20;
9658;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2020/'21;
9659;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;07 Techniek, industrie en bouwkunde;10 jaar na verlaten onderwijs;2021/'22;
9660;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2007/'08;7.84
9661;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2008/'09;7.83
9662;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2009/'10;8.69
9663;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2010/'11;8.4
9664;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2011/'12;9.31
9665;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2012/'13;8.29
9666;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2013/'14;8.27
9667;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2014/'15;8.27
9668;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2015/'16;9.21
9669;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2016/'17;9.76
9670;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2017/'18;9.85
9671;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2018/'19;10.6
9672;Totaal;Bol-vt en bbl totaal;R-U Cultuur, recreatie, overige diensten;08 Landbouw, diergeneeskunde en -verz...;Direct na verlaten onderwijs;2019/'20;11.44
