ID;AfzetEnVerbruik;SBI93;Perioden;Prijsindexcijfer_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Wegingscoefficient_4
8610;Totale afzet;2124 Behangselpapierindustrie;2000 mei;111.0;1.41;1.74;36
8611;Totale afzet;2124 Behangselpapierindustrie;2000 juni;110.0;-0.75;0.36;36
8612;Totale afzet;2124 Behangselpapierindustrie;2000 juli;111.0;1.04;1.34;36
8613;Totale afzet;2124 Behangselpapierindustrie;2000 augustus;111.0;0.0;1.21;36
8614;Totale afzet;2124 Behangselpapierindustrie;2000 september;111.0;0.0;1.64;36
8615;Totale afzet;2124 Behangselpapierindustrie;2000 oktober;111.0;0.22;1.12;36
8616;Totale afzet;2124 Behangselpapierindustrie;2000 november;111.0;0.0;1.72;36
8617;Totale afzet;2124 Behangselpapierindustrie;2000 december;111.0;-0.09;0.5;36
8618;Totale afzet;2124 Behangselpapierindustrie;2000;110.0;;1.26;36
8619;Totale afzet;2124 Behangselpapierindustrie;2001 januari;113.0;1.41;2.63;36
8620;Totale afzet;2124 Behangselpapierindustrie;2001 februari;114.0;1.41;3.58;36
8621;Totale afzet;2124 Behangselpapierindustrie;2001 maart;117.0;2.39;6.76;36
8622;Totale afzet;2124 Behangselpapierindustrie;2001 april;115.0;-1.72;5.38;36
8623;Totale afzet;2124 Behangselpapierindustrie;2001 mei;114.0;-0.95;2.93;36
8624;Totale afzet;2124 Behangselpapierindustrie;2001 juni;113.0;-0.78;2.91;36
8625;Totale afzet;2124 Behangselpapierindustrie;2001 juli;117.0;3.57;5.48;36
8626;Totale afzet;2124 Behangselpapierindustrie;2001 augustus;118.0;0.57;6.09;36
8627;Totale afzet;2124 Behangselpapierindustrie;2001 september;118.0;0.1;6.19;36
8628;Totale afzet;2124 Behangselpapierindustrie;2001 oktober;117.0;-0.73;5.18;36
8629;Totale afzet;2124 Behangselpapierindustrie;2001 november;116.0;-0.93;4.2;36
8630;Totale afzet;2124 Behangselpapierindustrie;2001 december;112.0;-3.12;1.04;36
8631;Totale afzet;2124 Behangselpapierindustrie;2001;115.0;;4.36;36
8632;Totale afzet;2124 Behangselpapierindustrie;2002 januari;115.0;2.57;2.2;36
8633;Totale afzet;2124 Behangselpapierindustrie;2002 februari;114.0;-0.87;-0.09;36
8634;Totale afzet;2124 Behangselpapierindustrie;2002 maart;117.0;2.15;-0.32;36
8635;Totale afzet;2124 Behangselpapierindustrie;2002 april;115.0;-1.69;-0.29;36
8636;Totale afzet;2124 Behangselpapierindustrie;2002 mei;116.0;0.94;1.6;36
8637;Totale afzet;2124 Behangselpapierindustrie;2002 juni;116.0;0.12;2.52;36
8638;Totale afzet;2124 Behangselpapierindustrie;2002 juli;115.0;-0.53;-1.54;36
8639;Totale afzet;2124 Behangselpapierindustrie;2002 augustus;113.0;-1.49;-3.56;36
8640;Totale afzet;2124 Behangselpapierindustrie;2002 september;114.0;0.45;-3.22;36
8641;Totale afzet;2124 Behangselpapierindustrie;2002 oktober;114.0;0.41;-2.1;36
8642;Totale afzet;2124 Behangselpapierindustrie;2002 november;116.0;1.16;-0.04;36
8643;Totale afzet;2124 Behangselpapierindustrie;2002 december;115.0;-0.47;2.7;36
8644;Totale afzet;2124 Behangselpapierindustrie;2002;115.0;;-0.21;36
8645;Totale afzet;2124 Behangselpapierindustrie;2003 januari;116.0;0.86;0.98;36
8646;Totale afzet;2124 Behangselpapierindustrie;2003 februari;116.0;-0.05;1.81;36
8647;Totale afzet;2124 Behangselpapierindustrie;2003 maart;116.0;0.11;-0.22;36
8648;Totale afzet;2124 Behangselpapierindustrie;2003 april;115.0;-1.05;0.43;36
8649;Totale afzet;2124 Behangselpapierindustrie;2003 mei;115.0;-0.17;-0.67;36
8650;Totale afzet;2124 Behangselpapierindustrie;2003 juni;115.0;-0.2;-0.99;36
8651;Totale afzet;2124 Behangselpapierindustrie;2003 juli;109.0;-4.5;-4.94;36
8652;Totale afzet;2124 Behangselpapierindustrie;2003 augustus;110.0;0.5;-3.03;36
8653;Totale afzet;2124 Behangselpapierindustrie;2003 september;110.0;0.0;-3.46;36
8654;Totale afzet;2124 Behangselpapierindustrie;2003 oktober;110.0;0.03;-3.83;36
8655;Totale afzet;2124 Behangselpapierindustrie;2003 november;108.0;-2.05;-6.88;36
8656;Totale afzet;2124 Behangselpapierindustrie;2003 december;108.0;0.04;-6.41;36
8657;Totale afzet;2124 Behangselpapierindustrie;2003;112.0;;-2.27;36
8658;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 januari;98.0;0.0;0.0;99
8659;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 februari;98.0;0.44;0.0;99
8660;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 maart;99.0;0.16;0.0;99
8661;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 april;99.0;0.84;0.0;99
8662;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 mei;100.0;0.79;0.0;99
8663;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 juni;100.0;0.04;0.0;99
8664;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 juli;101.0;0.58;0.0;99
8665;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 augustus;101.0;0.3;0.0;99
8666;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 september;101.0;0.07;0.0;99
8667;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 oktober;101.0;-0.25;0.0;99
8668;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 november;101.0;-0.32;0.0;99
8669;Totale afzet;2125 Overige papier- en kartonwarenindu;1995 december;100.0;-0.26;0.0;99
8670;Totale afzet;2125 Overige papier- en kartonwarenindu;1995;100.0;;0.0;99
8671;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 januari;100.0;-0.18;2.23;99
8672;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 februari;100.0;-0.4;1.37;99
8673;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 maart;99.0;-0.4;0.8;99
8674;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 april;99.0;-0.56;-0.61;99
8675;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 mei;99.0;-0.02;-1.4;99
8676;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 juni;99.0;-0.02;-1.46;99
8677;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 juli;99.0;-0.13;-2.15;99
8678;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 augustus;99.0;-0.08;-2.52;99
8679;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 september;99.0;0.01;-2.58;99
8680;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 oktober;98.0;-0.45;-2.78;99
8681;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 november;98.0;-0.09;-2.55;99
8682;Totale afzet;2125 Overige papier- en kartonwarenindu;1996 december;98.0;0.02;-2.28;99
8683;Totale afzet;2125 Overige papier- en kartonwarenindu;1996;99.0;;-1.18;99
8684;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 januari;95.0;-2.96;-5.0;99
8685;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 februari;95.0;-0.13;-4.74;99
8686;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 maart;95.0;-0.04;-4.4;99
8687;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 april;95.0;0.05;-3.8;99
8688;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 mei;95.0;-0.03;-3.81;99
8689;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 juni;94.0;-0.58;-4.36;99
8690;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 juli;93.0;-1.06;-5.25;99
8691;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 augustus;93.0;-0.02;-5.2;99
8692;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 september;94.0;0.17;-5.04;99
8693;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 oktober;98.0;4.16;-0.64;99
8694;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 november;98.0;0.09;-0.47;99
8695;Totale afzet;2125 Overige papier- en kartonwarenindu;1997 december;98.0;0.05;-0.43;99
8696;Totale afzet;2125 Overige papier- en kartonwarenindu;1997;95.0;;-3.6;99
8697;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 januari;98.0;-0.01;2.59;99
8698;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 februari;98.0;0.06;2.79;99
8699;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 maart;97.0;-0.33;2.49;99
8700;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 april;98.0;0.25;2.69;99
8701;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 mei;98.0;0.01;2.73;99
8702;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 juni;98.0;-0.06;3.27;99
8703;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 juli;98.0;0.01;4.39;99
8704;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 augustus;98.0;0.69;5.13;99
8705;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 september;98.0;-0.08;4.87;99
8706;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 oktober;98.0;-0.09;0.58;99
8707;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 november;98.0;0.18;0.67;99
8708;Totale afzet;2125 Overige papier- en kartonwarenindu;1998 december;98.0;-0.3;0.32;99
8709;Totale afzet;2125 Overige papier- en kartonwarenindu;1998;98.0;;2.69;99
8710;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 januari;97.0;-1.26;-0.93;99
8711;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 februari;97.0;0.03;-0.96;99
8712;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 maart;97.0;-0.14;-0.77;99
8713;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 april;96.0;-0.39;-1.4;99
8714;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 mei;96.0;-0.33;-1.73;99
8715;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 juni;96.0;-0.14;-1.82;99
8716;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 juli;95.0;-0.67;-2.49;99
8717;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 augustus;95.0;0.07;-3.09;99
8718;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 september;96.0;0.4;-2.63;99
8719;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 oktober;96.0;0.25;-2.29;99
8720;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 november;96.0;0.28;-2.19;99
8721;Totale afzet;2125 Overige papier- en kartonwarenindu;1999 december;96.0;0.01;-1.89;99
8722;Totale afzet;2125 Overige papier- en kartonwarenindu;1999;96.0;;-1.85;99
8723;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 januari;96.0;-0.39;-1.02;99
8724;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 februari;96.0;0.37;-0.7;99
8725;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 maart;96.0;-0.02;-0.58;99
8726;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 april;97.0;0.7;0.5;99
8727;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 mei;97.0;0.17;1.02;99
8728;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 juni;98.0;0.83;2.0;99
8729;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 juli;99.0;1.36;4.09;99
8730;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 augustus;99.0;0.2;4.22;99
8731;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 september;100.0;0.69;4.52;99
8732;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 oktober;100.0;0.3;4.58;99
8733;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 november;101.0;0.5;4.81;99
8734;Totale afzet;2125 Overige papier- en kartonwarenindu;2000 december;100.0;-0.56;4.22;99
8735;Totale afzet;2125 Overige papier- en kartonwarenindu;2000;98.0;;2.3;99
8736;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 januari;101.0;0.98;5.65;99
8737;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 februari;101.0;-0.12;5.14;99
8738;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 maart;101.0;-0.11;5.05;99
8739;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 april;101.0;0.04;4.36;99
8740;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 mei;101.0;-0.08;4.1;99
8741;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 juni;101.0;-0.13;3.11;99
8742;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 juli;101.0;0.1;1.82;99
8743;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 augustus;101.0;-0.22;1.4;99
8744;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 september;101.0;0.01;0.71;99
8745;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 oktober;100.0;-0.45;-0.04;99
8746;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 november;100.0;-0.12;-0.66;99
8747;Totale afzet;2125 Overige papier- en kartonwarenindu;2001 december;100.0;-0.21;-0.32;99
8748;Totale afzet;2125 Overige papier- en kartonwarenindu;2001;101.0;;2.49;99
8749;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 januari;99.0;-0.36;-1.64;99
8750;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 februari;100.0;0.6;-0.93;99
8751;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 maart;100.0;0.07;-0.76;99
8752;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 april;101.0;0.44;-0.36;99
8753;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 mei;100.0;-0.23;-0.51;99
8754;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 juni;100.0;0.09;-0.28;99
8755;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 juli;100.0;-0.21;-0.59;99
8756;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 augustus;102.0;1.26;0.89;99
8757;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 september;100.0;-1.21;-0.34;99
8758;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 oktober;101.0;0.71;0.81;99
8759;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 november;101.0;0.04;0.97;99
8760;Totale afzet;2125 Overige papier- en kartonwarenindu;2002 december;101.0;0.16;1.35;99
8761;Totale afzet;2125 Overige papier- en kartonwarenindu;2002;101.0;;-0.12;99
8762;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 januari;101.0;-0.12;1.59;99
8763;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 februari;101.0;0.14;1.13;99
8764;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 maart;101.0;0.03;1.09;99
8765;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 april;101.0;-0.22;0.43;99
8766;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 mei;101.0;0.08;0.74;99
8767;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 juni;101.0;-0.44;0.2;99
8768;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 juli;102.0;1.8;2.22;99
8769;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 augustus;102.0;-0.04;0.9;99
8770;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 september;100.0;-2.35;-0.27;99
8771;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 oktober;101.0;1.32;0.34;99
8772;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 november;102.0;0.36;0.66;99
8773;Totale afzet;2125 Overige papier- en kartonwarenindu;2003 december;101.0;-0.29;0.22;99
8774;Totale afzet;2125 Overige papier- en kartonwarenindu;2003;101.0;;0.77;99
8775;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 januari;99.0;0.0;0.0;4653
8776;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 februari;99.0;0.0;0.0;4653
8777;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 maart;99.0;0.02;0.0;4653
8778;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 april;100.0;1.0;0.0;4653
8779;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 mei;100.0;0.04;0.0;4653
8780;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 juni;100.0;0.01;0.0;4653
8781;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 juli;101.0;0.66;0.0;4653
8782;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 augustus;101.0;0.03;0.0;4653
8783;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 september;101.0;0.01;0.0;4653
8784;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 oktober;101.0;0.22;0.0;4653
8785;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 november;101.0;0.01;0.0;4653
8786;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995 december;101.0;0.0;0.0;4653
8787;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1995;100.0;;0.0;4653
8788;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 januari;103.0;1.95;4.0;4653
8789;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 februari;103.0;-0.01;3.99;4653
8790;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 maart;103.0;0.0;3.97;4653
8791;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 april;102.0;-0.63;2.29;4653
8792;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 mei;102.0;0.01;2.26;4653
8793;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 juni;102.0;-0.02;2.23;4653
8794;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 juli;99.0;-3.35;-1.84;4653
8795;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 augustus;99.0;-0.02;-1.9;4653
8796;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 september;99.0;0.01;-1.89;4653
8797;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 oktober;99.0;-0.1;-2.21;4653
8798;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 november;99.0;0.0;-2.22;4653
8799;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996 december;99.0;0.0;-2.22;4653
8800;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1996;101.0;;0.52;4653
8801;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 januari;98.0;-0.25;-4.33;4653
8802;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 februari;98.0;0.0;-4.32;4653
8803;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 maart;98.0;-0.01;-4.34;4653
8804;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 april;98.0;-0.11;-3.83;4653
8805;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 mei;98.0;0.0;-3.84;4653
8806;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 juni;98.0;0.01;-3.82;4653
8807;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 juli;98.0;0.24;-0.24;4653
8808;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 augustus;98.0;0.01;-0.21;4653
8809;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 september;98.0;0.0;-0.22;4653
8810;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 oktober;98.0;-0.12;-0.24;4653
8811;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 november;98.0;0.01;-0.22;4653
8812;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997 december;98.0;0.0;-0.22;4653
8813;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1997;98.0;;-2.19;4653
8814;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 januari;98.0;-0.23;-0.2;4653
8815;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 februari;98.0;0.0;-0.2;4653
8816;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 maart;98.0;0.0;-0.18;4653
8817;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 april;98.0;0.12;0.04;4653
8818;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 mei;98.0;0.0;0.04;4653
8819;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 juni;98.0;0.0;0.03;4653
8820;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 juli;98.0;-0.11;-0.31;4653
8821;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 augustus;98.0;-0.01;-0.33;4653
8822;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 september;98.0;0.0;-0.33;4653
8823;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 oktober;97.0;-1.34;-1.55;4653
8824;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 november;97.0;0.0;-1.57;4653
8825;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998 december;97.0;0.01;-1.55;4653
8826;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1998;98.0;;-0.51;4653
8827;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 januari;97.0;0.59;-0.74;4653
8828;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 februari;97.0;-0.01;-0.75;4653
8829;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 maart;97.0;0.0;-0.75;4653
8830;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 april;97.0;-0.02;-0.89;4653
8831;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 mei;97.0;0.0;-0.89;4653
8832;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 juni;97.0;0.0;-0.89;4653
8833;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 juli;97.0;0.14;-0.64;4653
8834;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 augustus;98.0;0.01;-0.62;4653
8835;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 september;98.0;0.02;-0.6;4653
8836;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 oktober;98.0;0.16;0.91;4653
8837;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 november;98.0;0.02;0.94;4653
8838;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999 december;98.0;0.01;0.93;4653
8839;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;1999;97.0;;-0.34;4653
8840;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;2000 januari;99.0;1.28;1.62;4653
8841;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;2000 februari;99.0;-0.01;1.62;4653
8842;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;2000 maart;99.0;0.0;1.61;4653
8843;Totale afzet;22 Uitgeverijen, drukkerijen en reprodu;2000 april;99.0;0.3;1.95;4653
