ID;Geslacht;Leeftijd;Postcode;Perioden;Bevolking_1
7584;Totaal mannen en vrouwen;Totaal leeftijd;1613;2022;9535.0
7585;Totaal mannen en vrouwen;Totaal leeftijd;1613;2023;9660.0
7586;Totaal mannen en vrouwen;Totaal leeftijd;1613;2024;9790.0
7587;Totaal mannen en vrouwen;Totaal leeftijd;1614;1998;2285.0
7588;Totaal mannen en vrouwen;Totaal leeftijd;1614;1999;2295.0
7589;Totaal mannen en vrouwen;Totaal leeftijd;1614;2000;2315.0
7590;Totaal mannen en vrouwen;Totaal leeftijd;1614;2001;2340.0
7591;Totaal mannen en vrouwen;Totaal leeftijd;1614;2002;2400.0
7592;Totaal mannen en vrouwen;Totaal leeftijd;1614;2003;2380.0
7593;Totaal mannen en vrouwen;Totaal leeftijd;1614;2004;2365.0
7594;Totaal mannen en vrouwen;Totaal leeftijd;1614;2005;2340.0
7595;Totaal mannen en vrouwen;Totaal leeftijd;1614;2006;2260.0
7596;Totaal mannen en vrouwen;Totaal leeftijd;1614;2007;2280.0
7597;Totaal mannen en vrouwen;Totaal leeftijd;1614;2008;2270.0
7598;Totaal mannen en vrouwen;Totaal leeftijd;1614;2009;2220.0
7599;Totaal mannen en vrouwen;Totaal leeftijd;1614;2010;2155.0
7600;Totaal mannen en vrouwen;Totaal leeftijd;1614;2011;2105.0
7601;Totaal mannen en vrouwen;Totaal leeftijd;1614;2012;2140.0
7602;Totaal mannen en vrouwen;Totaal leeftijd;1614;2013;2140.0
7603;Totaal mannen en vrouwen;Totaal leeftijd;1614;2014;2170.0
7604;Totaal mannen en vrouwen;Totaal leeftijd;1614;2015;2155.0
7605;Totaal mannen en vrouwen;Totaal leeftijd;1614;2016;2185.0
7606;Totaal mannen en vrouwen;Totaal leeftijd;1614;2017;2195.0
7607;Totaal mannen en vrouwen;Totaal leeftijd;1614;2018;2185.0
7608;Totaal mannen en vrouwen;Totaal leeftijd;1614;2019;2170.0
7609;Totaal mannen en vrouwen;Totaal leeftijd;1614;2020;2195.0
7610;Totaal mannen en vrouwen;Totaal leeftijd;1614;2021;2240.0
7611;Totaal mannen en vrouwen;Totaal leeftijd;1614;2022;2245.0
7612;Totaal mannen en vrouwen;Totaal leeftijd;1614;2023;2270.0
7613;Totaal mannen en vrouwen;Totaal leeftijd;1614;2024;2265.0
7614;Totaal mannen en vrouwen;Totaal leeftijd;1616;1998;6510.0
7615;Totaal mannen en vrouwen;Totaal leeftijd;1616;1999;6600.0
7616;Totaal mannen en vrouwen;Totaal leeftijd;1616;2000;6690.0
7617;Totaal mannen en vrouwen;Totaal leeftijd;1616;2001;6790.0
7618;Totaal mannen en vrouwen;Totaal leeftijd;1616;2002;6830.0
7619;Totaal mannen en vrouwen;Totaal leeftijd;1616;2003;6940.0
7620;Totaal mannen en vrouwen;Totaal leeftijd;1616;2004;7100.0
7621;Totaal mannen en vrouwen;Totaal leeftijd;1616;2005;7200.0
7622;Totaal mannen en vrouwen;Totaal leeftijd;1616;2006;7365.0
7623;Totaal mannen en vrouwen;Totaal leeftijd;1616;2007;7520.0
7624;Totaal mannen en vrouwen;Totaal leeftijd;1616;2008;7660.0
7625;Totaal mannen en vrouwen;Totaal leeftijd;1616;2009;7735.0
7626;Totaal mannen en vrouwen;Totaal leeftijd;1616;2010;7835.0
7627;Totaal mannen en vrouwen;Totaal leeftijd;1616;2011;7855.0
7628;Totaal mannen en vrouwen;Totaal leeftijd;1616;2012;7880.0
7629;Totaal mannen en vrouwen;Totaal leeftijd;1616;2013;7870.0
7630;Totaal mannen en vrouwen;Totaal leeftijd;1616;2014;7835.0
7631;Totaal mannen en vrouwen;Totaal leeftijd;1616;2015;7880.0
7632;Totaal mannen en vrouwen;Totaal leeftijd;1616;2016;7935.0
7633;Totaal mannen en vrouwen;Totaal leeftijd;1616;2017;7965.0
7634;Totaal mannen en vrouwen;Totaal leeftijd;1616;2018;7955.0
7635;Totaal mannen en vrouwen;Totaal leeftijd;1616;2019;8150.0
7636;Totaal mannen en vrouwen;Totaal leeftijd;1616;2020;8260.0
7637;Totaal mannen en vrouwen;Totaal leeftijd;1616;2021;8270.0
7638;Totaal mannen en vrouwen;Totaal leeftijd;1616;2022;8345.0
7639;Totaal mannen en vrouwen;Totaal leeftijd;1616;2023;8590.0
7640;Totaal mannen en vrouwen;Totaal leeftijd;1616;2024;8695.0
7641;Totaal mannen en vrouwen;Totaal leeftijd;1617;1998;1560.0
7642;Totaal mannen en vrouwen;Totaal leeftijd;1617;1999;1630.0
7643;Totaal mannen en vrouwen;Totaal leeftijd;1617;2000;1665.0
7644;Totaal mannen en vrouwen;Totaal leeftijd;1617;2001;1675.0
7645;Totaal mannen en vrouwen;Totaal leeftijd;1617;2002;1685.0
7646;Totaal mannen en vrouwen;Totaal leeftijd;1617;2003;1670.0
7647;Totaal mannen en vrouwen;Totaal leeftijd;1617;2004;1705.0
7648;Totaal mannen en vrouwen;Totaal leeftijd;1617;2005;1760.0
7649;Totaal mannen en vrouwen;Totaal leeftijd;1617;2006;1780.0
7650;Totaal mannen en vrouwen;Totaal leeftijd;1617;2007;1795.0
7651;Totaal mannen en vrouwen;Totaal leeftijd;1617;2008;1775.0
7652;Totaal mannen en vrouwen;Totaal leeftijd;1617;2009;1785.0
7653;Totaal mannen en vrouwen;Totaal leeftijd;1617;2010;1785.0
7654;Totaal mannen en vrouwen;Totaal leeftijd;1617;2011;1775.0
7655;Totaal mannen en vrouwen;Totaal leeftijd;1617;2012;1780.0
7656;Totaal mannen en vrouwen;Totaal leeftijd;1617;2013;1760.0
7657;Totaal mannen en vrouwen;Totaal leeftijd;1617;2014;1725.0
7658;Totaal mannen en vrouwen;Totaal leeftijd;1617;2015;1745.0
7659;Totaal mannen en vrouwen;Totaal leeftijd;1617;2016;1770.0
7660;Totaal mannen en vrouwen;Totaal leeftijd;1617;2017;1800.0
7661;Totaal mannen en vrouwen;Totaal leeftijd;1617;2018;1830.0
7662;Totaal mannen en vrouwen;Totaal leeftijd;1617;2019;1810.0
7663;Totaal mannen en vrouwen;Totaal leeftijd;1617;2020;1815.0
7664;Totaal mannen en vrouwen;Totaal leeftijd;1617;2021;1815.0
7665;Totaal mannen en vrouwen;Totaal leeftijd;1617;2022;1820.0
7666;Totaal mannen en vrouwen;Totaal leeftijd;1617;2023;1830.0
7667;Totaal mannen en vrouwen;Totaal leeftijd;1617;2024;1830.0
7668;Totaal mannen en vrouwen;Totaal leeftijd;1619;1998;6335.0
7669;Totaal mannen en vrouwen;Totaal leeftijd;1619;1999;6405.0
7670;Totaal mannen en vrouwen;Totaal leeftijd;1619;2000;6365.0
7671;Totaal mannen en vrouwen;Totaal leeftijd;1619;2001;6375.0
7672;Totaal mannen en vrouwen;Totaal leeftijd;1619;2002;6415.0
7673;Totaal mannen en vrouwen;Totaal leeftijd;1619;2003;6390.0
7674;Totaal mannen en vrouwen;Totaal leeftijd;1619;2004;6425.0
7675;Totaal mannen en vrouwen;Totaal leeftijd;1619;2005;6425.0
7676;Totaal mannen en vrouwen;Totaal leeftijd;1619;2006;6470.0
7677;Totaal mannen en vrouwen;Totaal leeftijd;1619;2007;6595.0
7678;Totaal mannen en vrouwen;Totaal leeftijd;1619;2008;6580.0
7679;Totaal mannen en vrouwen;Totaal leeftijd;1619;2009;6495.0
7680;Totaal mannen en vrouwen;Totaal leeftijd;1619;2010;6505.0
7681;Totaal mannen en vrouwen;Totaal leeftijd;1619;2011;6525.0
7682;Totaal mannen en vrouwen;Totaal leeftijd;1619;2012;6495.0
7683;Totaal mannen en vrouwen;Totaal leeftijd;1619;2013;6500.0
7684;Totaal mannen en vrouwen;Totaal leeftijd;1619;2014;6520.0
7685;Totaal mannen en vrouwen;Totaal leeftijd;1619;2015;6485.0
7686;Totaal mannen en vrouwen;Totaal leeftijd;1619;2016;6595.0
7687;Totaal mannen en vrouwen;Totaal leeftijd;1619;2017;6665.0
7688;Totaal mannen en vrouwen;Totaal leeftijd;1619;2018;6710.0
7689;Totaal mannen en vrouwen;Totaal leeftijd;1619;2019;6805.0
7690;Totaal mannen en vrouwen;Totaal leeftijd;1619;2020;6885.0
7691;Totaal mannen en vrouwen;Totaal leeftijd;1619;2021;7010.0
7692;Totaal mannen en vrouwen;Totaal leeftijd;1619;2022;7085.0
7693;Totaal mannen en vrouwen;Totaal leeftijd;1619;2023;7205.0
7694;Totaal mannen en vrouwen;Totaal leeftijd;1619;2024;7225.0
7695;Totaal mannen en vrouwen;Totaal leeftijd;1621;1998;4230.0
7696;Totaal mannen en vrouwen;Totaal leeftijd;1621;1999;4260.0
7697;Totaal mannen en vrouwen;Totaal leeftijd;1621;2000;4350.0
7698;Totaal mannen en vrouwen;Totaal leeftijd;1621;2001;4480.0
7699;Totaal mannen en vrouwen;Totaal leeftijd;1621;2002;4755.0
7700;Totaal mannen en vrouwen;Totaal leeftijd;1621;2003;4980.0
7701;Totaal mannen en vrouwen;Totaal leeftijd;1621;2004;5070.0
7702;Totaal mannen en vrouwen;Totaal leeftijd;1621;2005;5060.0
7703;Totaal mannen en vrouwen;Totaal leeftijd;1621;2006;5095.0
7704;Totaal mannen en vrouwen;Totaal leeftijd;1621;2007;5135.0
7705;Totaal mannen en vrouwen;Totaal leeftijd;1621;2008;5180.0
7706;Totaal mannen en vrouwen;Totaal leeftijd;1621;2009;5175.0
7707;Totaal mannen en vrouwen;Totaal leeftijd;1621;2010;5250.0
7708;Totaal mannen en vrouwen;Totaal leeftijd;1621;2011;5310.0
7709;Totaal mannen en vrouwen;Totaal leeftijd;1621;2012;5335.0
7710;Totaal mannen en vrouwen;Totaal leeftijd;1621;2013;5410.0
7711;Totaal mannen en vrouwen;Totaal leeftijd;1621;2014;5490.0
7712;Totaal mannen en vrouwen;Totaal leeftijd;1621;2015;5505.0
7713;Totaal mannen en vrouwen;Totaal leeftijd;1621;2016;5535.0
7714;Totaal mannen en vrouwen;Totaal leeftijd;1621;2017;5490.0
7715;Totaal mannen en vrouwen;Totaal leeftijd;1621;2018;5545.0
7716;Totaal mannen en vrouwen;Totaal leeftijd;1621;2019;5560.0
7717;Totaal mannen en vrouwen;Totaal leeftijd;1621;2020;5525.0
7718;Totaal mannen en vrouwen;Totaal leeftijd;1621;2021;5570.0
7719;Totaal mannen en vrouwen;Totaal leeftijd;1621;2022;5715.0
7720;Totaal mannen en vrouwen;Totaal leeftijd;1621;2023;5790.0
7721;Totaal mannen en vrouwen;Totaal leeftijd;1621;2024;5830.0
7722;Totaal mannen en vrouwen;Totaal leeftijd;1622;1998;8480.0
7723;Totaal mannen en vrouwen;Totaal leeftijd;1622;1999;8390.0
7724;Totaal mannen en vrouwen;Totaal leeftijd;1622;2000;8495.0
7725;Totaal mannen en vrouwen;Totaal leeftijd;1622;2001;8440.0
7726;Totaal mannen en vrouwen;Totaal leeftijd;1622;2002;8520.0
7727;Totaal mannen en vrouwen;Totaal leeftijd;1622;2003;8485.0
7728;Totaal mannen en vrouwen;Totaal leeftijd;1622;2004;8425.0
7729;Totaal mannen en vrouwen;Totaal leeftijd;1622;2005;8375.0
7730;Totaal mannen en vrouwen;Totaal leeftijd;1622;2006;8310.0
7731;Totaal mannen en vrouwen;Totaal leeftijd;1622;2007;8265.0
7732;Totaal mannen en vrouwen;Totaal leeftijd;1622;2008;8170.0
7733;Totaal mannen en vrouwen;Totaal leeftijd;1622;2009;8180.0
7734;Totaal mannen en vrouwen;Totaal leeftijd;1622;2010;8145.0
7735;Totaal mannen en vrouwen;Totaal leeftijd;1622;2011;8110.0
7736;Totaal mannen en vrouwen;Totaal leeftijd;1622;2012;8110.0
7737;Totaal mannen en vrouwen;Totaal leeftijd;1622;2013;7980.0
7738;Totaal mannen en vrouwen;Totaal leeftijd;1622;2014;7940.0
7739;Totaal mannen en vrouwen;Totaal leeftijd;1622;2015;7830.0
7740;Totaal mannen en vrouwen;Totaal leeftijd;1622;2016;7810.0
7741;Totaal mannen en vrouwen;Totaal leeftijd;1622;2017;8035.0
7742;Totaal mannen en vrouwen;Totaal leeftijd;1622;2018;7860.0
7743;Totaal mannen en vrouwen;Totaal leeftijd;1622;2019;7680.0
7744;Totaal mannen en vrouwen;Totaal leeftijd;1622;2020;7640.0
7745;Totaal mannen en vrouwen;Totaal leeftijd;1622;2021;7565.0
7746;Totaal mannen en vrouwen;Totaal leeftijd;1622;2022;7620.0
7747;Totaal mannen en vrouwen;Totaal leeftijd;1622;2023;7870.0
7748;Totaal mannen en vrouwen;Totaal leeftijd;1622;2024;7855.0
7749;Totaal mannen en vrouwen;Totaal leeftijd;1623;1998;2515.0
7750;Totaal mannen en vrouwen;Totaal leeftijd;1623;1999;2490.0
7751;Totaal mannen en vrouwen;Totaal leeftijd;1623;2000;2490.0
7752;Totaal mannen en vrouwen;Totaal leeftijd;1623;2001;2475.0
7753;Totaal mannen en vrouwen;Totaal leeftijd;1623;2002;2510.0
7754;Totaal mannen en vrouwen;Totaal leeftijd;1623;2003;2525.0
7755;Totaal mannen en vrouwen;Totaal leeftijd;1623;2004;2520.0
7756;Totaal mannen en vrouwen;Totaal leeftijd;1623;2005;2545.0
7757;Totaal mannen en vrouwen;Totaal leeftijd;1623;2006;2505.0
7758;Totaal mannen en vrouwen;Totaal leeftijd;1623;2007;2490.0
7759;Totaal mannen en vrouwen;Totaal leeftijd;1623;2008;2565.0
7760;Totaal mannen en vrouwen;Totaal leeftijd;1623;2009;2625.0
7761;Totaal mannen en vrouwen;Totaal leeftijd;1623;2010;2575.0
7762;Totaal mannen en vrouwen;Totaal leeftijd;1623;2011;2600.0
7763;Totaal mannen en vrouwen;Totaal leeftijd;1623;2012;2595.0
7764;Totaal mannen en vrouwen;Totaal leeftijd;1623;2013;2605.0
7765;Totaal mannen en vrouwen;Totaal leeftijd;1623;2014;2590.0
7766;Totaal mannen en vrouwen;Totaal leeftijd;1623;2015;2590.0
7767;Totaal mannen en vrouwen;Totaal leeftijd;1623;2016;2580.0
7768;Totaal mannen en vrouwen;Totaal leeftijd;1623;2017;2565.0
7769;Totaal mannen en vrouwen;Totaal leeftijd;1623;2018;2560.0
7770;Totaal mannen en vrouwen;Totaal leeftijd;1623;2019;2560.0
7771;Totaal mannen en vrouwen;Totaal leeftijd;1623;2020;2535.0
7772;Totaal mannen en vrouwen;Totaal leeftijd;1623;2021;2555.0
7773;Totaal mannen en vrouwen;Totaal leeftijd;1623;2022;2545.0
7774;Totaal mannen en vrouwen;Totaal leeftijd;1623;2023;2585.0
7775;Totaal mannen en vrouwen;Totaal leeftijd;1623;2024;2595.0
7776;Totaal mannen en vrouwen;Totaal leeftijd;1624;1998;4865.0
7777;Totaal mannen en vrouwen;Totaal leeftijd;1624;1999;4775.0
7778;Totaal mannen en vrouwen;Totaal leeftijd;1624;2000;4780.0
7779;Totaal mannen en vrouwen;Totaal leeftijd;1624;2001;4755.0
7780;Totaal mannen en vrouwen;Totaal leeftijd;1624;2002;4820.0
7781;Totaal mannen en vrouwen;Totaal leeftijd;1624;2003;4845.0
7782;Totaal mannen en vrouwen;Totaal leeftijd;1624;2004;4800.0
7783;Totaal mannen en vrouwen;Totaal leeftijd;1624;2005;4785.0
7784;Totaal mannen en vrouwen;Totaal leeftijd;1624;2006;4715.0
7785;Totaal mannen en vrouwen;Totaal leeftijd;1624;2007;4680.0
7786;Totaal mannen en vrouwen;Totaal leeftijd;1624;2008;4900.0
7787;Totaal mannen en vrouwen;Totaal leeftijd;1624;2009;5060.0
7788;Totaal mannen en vrouwen;Totaal leeftijd;1624;2010;5190.0
7789;Totaal mannen en vrouwen;Totaal leeftijd;1624;2011;5220.0
7790;Totaal mannen en vrouwen;Totaal leeftijd;1624;2012;5190.0
7791;Totaal mannen en vrouwen;Totaal leeftijd;1624;2013;5245.0
7792;Totaal mannen en vrouwen;Totaal leeftijd;1624;2014;5320.0
7793;Totaal mannen en vrouwen;Totaal leeftijd;1624;2015;5355.0
7794;Totaal mannen en vrouwen;Totaal leeftijd;1624;2016;5470.0
7795;Totaal mannen en vrouwen;Totaal leeftijd;1624;2017;5480.0
7796;Totaal mannen en vrouwen;Totaal leeftijd;1624;2018;5465.0
7797;Totaal mannen en vrouwen;Totaal leeftijd;1624;2019;5495.0
7798;Totaal mannen en vrouwen;Totaal leeftijd;1624;2020;5625.0
7799;Totaal mannen en vrouwen;Totaal leeftijd;1624;2021;5940.0
7800;Totaal mannen en vrouwen;Totaal leeftijd;1624;2022;5980.0
7801;Totaal mannen en vrouwen;Totaal leeftijd;1624;2023;5990.0
7802;Totaal mannen en vrouwen;Totaal leeftijd;1624;2024;5990.0
7803;Totaal mannen en vrouwen;Totaal leeftijd;1625;1998;10200.0
7804;Totaal mannen en vrouwen;Totaal leeftijd;1625;1999;10065.0
7805;Totaal mannen en vrouwen;Totaal leeftijd;1625;2000;9935.0
7806;Totaal mannen en vrouwen;Totaal leeftijd;1625;2001;9930.0
7807;Totaal mannen en vrouwen;Totaal leeftijd;1625;2002;9825.0
7808;Totaal mannen en vrouwen;Totaal leeftijd;1625;2003;9700.0
7809;Totaal mannen en vrouwen;Totaal leeftijd;1625;2004;9630.0
7810;Totaal mannen en vrouwen;Totaal leeftijd;1625;2005;9645.0
7811;Totaal mannen en vrouwen;Totaal leeftijd;1625;2006;9540.0
7812;Totaal mannen en vrouwen;Totaal leeftijd;1625;2007;9475.0
7813;Totaal mannen en vrouwen;Totaal leeftijd;1625;2008;9415.0
7814;Totaal mannen en vrouwen;Totaal leeftijd;1625;2009;9355.0
7815;Totaal mannen en vrouwen;Totaal leeftijd;1625;2010;9275.0
7816;Totaal mannen en vrouwen;Totaal leeftijd;1625;2011;9210.0
7817;Totaal mannen en vrouwen;Totaal leeftijd;1625;2012;9535.0
7818;Totaal mannen en vrouwen;Totaal leeftijd;1625;2013;9465.0
7819;Totaal mannen en vrouwen;Totaal leeftijd;1625;2014;9480.0
7820;Totaal mannen en vrouwen;Totaal leeftijd;1625;2015;9460.0
7821;Totaal mannen en vrouwen;Totaal leeftijd;1625;2016;9405.0
7822;Totaal mannen en vrouwen;Totaal leeftijd;1625;2017;9520.0
7823;Totaal mannen en vrouwen;Totaal leeftijd;1625;2018;9570.0
7824;Totaal mannen en vrouwen;Totaal leeftijd;1625;2019;9610.0
7825;Totaal mannen en vrouwen;Totaal leeftijd;1625;2020;9640.0
7826;Totaal mannen en vrouwen;Totaal leeftijd;1625;2021;9740.0
7827;Totaal mannen en vrouwen;Totaal leeftijd;1625;2022;9890.0
7828;Totaal mannen en vrouwen;Totaal leeftijd;1625;2023;9940.0
7829;Totaal mannen en vrouwen;Totaal leeftijd;1625;2024;9940.0
7830;Totaal mannen en vrouwen;Totaal leeftijd;1627;1998;15.0
7831;Totaal mannen en vrouwen;Totaal leeftijd;1627;1999;15.0
7832;Totaal mannen en vrouwen;Totaal leeftijd;1627;2000;15.0
7833;Totaal mannen en vrouwen;Totaal leeftijd;1627;2001;10.0
7834;Totaal mannen en vrouwen;Totaal leeftijd;1627;2002;10.0
7835;Totaal mannen en vrouwen;Totaal leeftijd;1627;2003;15.0
7836;Totaal mannen en vrouwen;Totaal leeftijd;1627;2004;15.0
7837;Totaal mannen en vrouwen;Totaal leeftijd;1627;2005;15.0
7838;Totaal mannen en vrouwen;Totaal leeftijd;1627;2006;15.0
7839;Totaal mannen en vrouwen;Totaal leeftijd;1627;2007;15.0
7840;Totaal mannen en vrouwen;Totaal leeftijd;1627;2008;15.0
7841;Totaal mannen en vrouwen;Totaal leeftijd;1627;2009;20.0
7842;Totaal mannen en vrouwen;Totaal leeftijd;1627;2010;20.0
7843;Totaal mannen en vrouwen;Totaal leeftijd;1627;2011;25.0
7844;Totaal mannen en vrouwen;Totaal leeftijd;1627;2012;20.0
7845;Totaal mannen en vrouwen;Totaal leeftijd;1627;2013;10.0
7846;Totaal mannen en vrouwen;Totaal leeftijd;1627;2014;10.0
7847;Totaal mannen en vrouwen;Totaal leeftijd;1627;2015;15.0
7848;Totaal mannen en vrouwen;Totaal leeftijd;1627;2016;15.0
7849;Totaal mannen en vrouwen;Totaal leeftijd;1627;2017;10.0
7850;Totaal mannen en vrouwen;Totaal leeftijd;1627;2018;10.0
7851;Totaal mannen en vrouwen;Totaal leeftijd;1627;2019;15.0
7852;Totaal mannen en vrouwen;Totaal leeftijd;1627;2020;15.0
7853;Totaal mannen en vrouwen;Totaal leeftijd;1627;2021;10.0
7854;Totaal mannen en vrouwen;Totaal leeftijd;1627;2022;10.0
7855;Totaal mannen en vrouwen;Totaal leeftijd;1627;2023;15.0
7856;Totaal mannen en vrouwen;Totaal leeftijd;1627;2024;15.0
7857;Totaal mannen en vrouwen;Totaal leeftijd;1628;1998;16320.0
7858;Totaal mannen en vrouwen;Totaal leeftijd;1628;1999;17185.0
7859;Totaal mannen en vrouwen;Totaal leeftijd;1628;2000;18290.0
7860;Totaal mannen en vrouwen;Totaal leeftijd;1628;2001;19400.0
7861;Totaal mannen en vrouwen;Totaal leeftijd;1628;2002;19835.0
7862;Totaal mannen en vrouwen;Totaal leeftijd;1628;2003;20875.0
7863;Totaal mannen en vrouwen;Totaal leeftijd;1628;2004;21710.0
7864;Totaal mannen en vrouwen;Totaal leeftijd;1628;2005;21920.0
7865;Totaal mannen en vrouwen;Totaal leeftijd;1628;2006;21805.0
7866;Totaal mannen en vrouwen;Totaal leeftijd;1628;2007;21695.0
7867;Totaal mannen en vrouwen;Totaal leeftijd;1628;2008;21675.0
7868;Totaal mannen en vrouwen;Totaal leeftijd;1628;2009;21560.0
7869;Totaal mannen en vrouwen;Totaal leeftijd;1628;2010;21455.0
7870;Totaal mannen en vrouwen;Totaal leeftijd;1628;2011;21510.0
7871;Totaal mannen en vrouwen;Totaal leeftijd;1628;2012;21305.0
7872;Totaal mannen en vrouwen;Totaal leeftijd;1628;2013;21180.0
7873;Totaal mannen en vrouwen;Totaal leeftijd;1628;2014;21205.0
7874;Totaal mannen en vrouwen;Totaal leeftijd;1628;2015;21130.0
7875;Totaal mannen en vrouwen;Totaal leeftijd;1628;2016;21095.0
7876;Totaal mannen en vrouwen;Totaal leeftijd;1628;2017;20900.0
7877;Totaal mannen en vrouwen;Totaal leeftijd;1628;2018;20885.0
7878;Totaal mannen en vrouwen;Totaal leeftijd;1628;2019;20870.0
7879;Totaal mannen en vrouwen;Totaal leeftijd;1628;2020;20725.0
7880;Totaal mannen en vrouwen;Totaal leeftijd;1628;2021;20480.0
7881;Totaal mannen en vrouwen;Totaal leeftijd;1628;2022;20355.0
7882;Totaal mannen en vrouwen;Totaal leeftijd;1628;2023;20560.0
7883;Totaal mannen en vrouwen;Totaal leeftijd;1628;2024;20400.0
7884;Totaal mannen en vrouwen;Totaal leeftijd;1631;1998;485.0
7885;Totaal mannen en vrouwen;Totaal leeftijd;1631;1999;495.0
7886;Totaal mannen en vrouwen;Totaal leeftijd;1631;2000;485.0
7887;Totaal mannen en vrouwen;Totaal leeftijd;1631;2001;470.0
7888;Totaal mannen en vrouwen;Totaal leeftijd;1631;2002;480.0
7889;Totaal mannen en vrouwen;Totaal leeftijd;1631;2003;485.0
7890;Totaal mannen en vrouwen;Totaal leeftijd;1631;2004;485.0
7891;Totaal mannen en vrouwen;Totaal leeftijd;1631;2005;475.0
7892;Totaal mannen en vrouwen;Totaal leeftijd;1631;2006;470.0
7893;Totaal mannen en vrouwen;Totaal leeftijd;1631;2007;460.0
7894;Totaal mannen en vrouwen;Totaal leeftijd;1631;2008;450.0
7895;Totaal mannen en vrouwen;Totaal leeftijd;1631;2009;455.0
7896;Totaal mannen en vrouwen;Totaal leeftijd;1631;2010;445.0
7897;Totaal mannen en vrouwen;Totaal leeftijd;1631;2011;460.0
7898;Totaal mannen en vrouwen;Totaal leeftijd;1631;2012;455.0
7899;Totaal mannen en vrouwen;Totaal leeftijd;1631;2013;460.0
7900;Totaal mannen en vrouwen;Totaal leeftijd;1631;2014;450.0
7901;Totaal mannen en vrouwen;Totaal leeftijd;1631;2015;445.0
7902;Totaal mannen en vrouwen;Totaal leeftijd;1631;2016;440.0
7903;Totaal mannen en vrouwen;Totaal leeftijd;1631;2017;440.0
7904;Totaal mannen en vrouwen;Totaal leeftijd;1631;2018;430.0
7905;Totaal mannen en vrouwen;Totaal leeftijd;1631;2019;445.0
7906;Totaal mannen en vrouwen;Totaal leeftijd;1631;2020;445.0
7907;Totaal mannen en vrouwen;Totaal leeftijd;1631;2021;440.0
7908;Totaal mannen en vrouwen;Totaal leeftijd;1631;2022;440.0
7909;Totaal mannen en vrouwen;Totaal leeftijd;1631;2023;435.0
7910;Totaal mannen en vrouwen;Totaal leeftijd;1631;2024;435.0
7911;Totaal mannen en vrouwen;Totaal leeftijd;1633;1998;2920.0
7912;Totaal mannen en vrouwen;Totaal leeftijd;1633;1999;2970.0
7913;Totaal mannen en vrouwen;Totaal leeftijd;1633;2000;3150.0
7914;Totaal mannen en vrouwen;Totaal leeftijd;1633;2001;3225.0
7915;Totaal mannen en vrouwen;Totaal leeftijd;1633;2002;3335.0
7916;Totaal mannen en vrouwen;Totaal leeftijd;1633;2003;3435.0
7917;Totaal mannen en vrouwen;Totaal leeftijd;1633;2004;3585.0
7918;Totaal mannen en vrouwen;Totaal leeftijd;1633;2005;3625.0
7919;Totaal mannen en vrouwen;Totaal leeftijd;1633;2006;3740.0
7920;Totaal mannen en vrouwen;Totaal leeftijd;1633;2007;3730.0
7921;Totaal mannen en vrouwen;Totaal leeftijd;1633;2008;3685.0
7922;Totaal mannen en vrouwen;Totaal leeftijd;1633;2009;3655.0
7923;Totaal mannen en vrouwen;Totaal leeftijd;1633;2010;3630.0
7924;Totaal mannen en vrouwen;Totaal leeftijd;1633;2011;3655.0
7925;Totaal mannen en vrouwen;Totaal leeftijd;1633;2012;3630.0
7926;Totaal mannen en vrouwen;Totaal leeftijd;1633;2013;3590.0
7927;Totaal mannen en vrouwen;Totaal leeftijd;1633;2014;3555.0
7928;Totaal mannen en vrouwen;Totaal leeftijd;1633;2015;3530.0
7929;Totaal mannen en vrouwen;Totaal leeftijd;1633;2016;3490.0
7930;Totaal mannen en vrouwen;Totaal leeftijd;1633;2017;3495.0
