ID;TypeNietFinancieleActiva;Sectoren;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndex2021100_7
2384;AN1131E Vliegtuigen;Huishoudens;2001;5.0;0.0;-1.0;0.0;1.0;5;500.0
2385;AN1131E Vliegtuigen;Huishoudens;2002;5.0;0.0;0.0;0.0;-1.0;4;400.0
2386;AN1131E Vliegtuigen;Huishoudens;2003;4.0;0.0;0.0;0.0;0.0;4;400.0
2387;AN1131E Vliegtuigen;Huishoudens;2004;4.0;0.0;0.0;0.0;0.0;4;400.0
2388;AN1131E Vliegtuigen;Huishoudens;2005;4.0;0.0;0.0;0.0;-1.0;3;300.0
2389;AN1131E Vliegtuigen;Huishoudens;2006;3.0;0.0;0.0;0.0;0.0;3;300.0
2390;AN1131E Vliegtuigen;Huishoudens;2007;3.0;0.0;0.0;0.0;0.0;3;300.0
2391;AN1131E Vliegtuigen;Huishoudens;2008;3.0;0.0;0.0;0.0;0.0;3;300.0
2392;AN1131E Vliegtuigen;Huishoudens;2009;3.0;0.0;0.0;0.0;0.0;3;300.0
2393;AN1131E Vliegtuigen;Huishoudens;2010;3.0;0.0;0.0;0.0;-1.0;2;200.0
2394;AN1131E Vliegtuigen;Huishoudens;2011;2.0;0.0;0.0;0.0;0.0;2;200.0
2395;AN1131E Vliegtuigen;Huishoudens;2012;2.0;0.0;0.0;0.0;0.0;2;200.0
2396;AN1131E Vliegtuigen;Huishoudens;2013;2.0;0.0;0.0;0.0;0.0;2;200.0
2397;AN1131E Vliegtuigen;Huishoudens;2014;2.0;0.0;0.0;0.0;0.0;2;200.0
2398;AN1131E Vliegtuigen;Huishoudens;2015;2.0;0.0;0.0;0.0;0.0;2;200.0
2399;AN1131E Vliegtuigen;Huishoudens;2016;2.0;0.0;0.0;0.0;0.0;2;200.0
2400;AN1131E Vliegtuigen;Huishoudens;2017;2.0;0.0;0.0;0.0;0.0;2;200.0
2401;AN1131E Vliegtuigen;Huishoudens;2018;2.0;0.0;0.0;0.0;0.0;2;200.0
2402;AN1131E Vliegtuigen;Huishoudens;2019;2.0;0.0;0.0;0.0;-1.0;1;100.0
2403;AN1131E Vliegtuigen;Huishoudens;2020;1.0;0.0;0.0;0.0;0.0;1;100.0
2404;AN1131E Vliegtuigen;Huishoudens;2021;1.0;0.0;0.0;0.0;0.0;1;100.0
2405;AN1131E Vliegtuigen;Huishoudens;2022;1.0;0.0;0.0;0.0;0.0;1;100.0
2406;AN1131E Vliegtuigen;Huishoudens;2023;1.0;0.0;0.0;0.0;0.0;1;100.0
2407;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;1995;0.0;0.0;0.0;0.0;0.0;0;0.0
2408;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;1996;0.0;0.0;0.0;0.0;0.0;0;0.0
2409;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;1997;0.0;0.0;0.0;0.0;0.0;0;0.0
2410;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;1998;0.0;0.0;0.0;0.0;0.0;0;0.0
2411;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;1999;0.0;0.0;0.0;0.0;0.0;0;0.0
2412;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2000;0.0;0.0;0.0;0.0;0.0;0;0.0
2413;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2001;0.0;0.0;0.0;0.0;0.0;0;0.0
2414;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2002;0.0;0.0;0.0;0.0;0.0;0;0.0
2415;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2003;0.0;0.0;0.0;0.0;0.0;0;0.0
2416;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2004;0.0;0.0;0.0;0.0;0.0;0;0.0
2417;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2005;0.0;0.0;0.0;0.0;0.0;0;0.0
2418;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2006;0.0;0.0;0.0;0.0;0.0;0;0.0
2419;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2007;0.0;0.0;0.0;0.0;0.0;0;0.0
2420;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2008;0.0;0.0;0.0;0.0;0.0;0;0.0
2421;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2009;0.0;0.0;0.0;0.0;0.0;0;0.0
2422;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2010;0.0;0.0;0.0;0.0;0.0;0;0.0
2423;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2011;0.0;0.0;0.0;0.0;0.0;0;0.0
2424;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2012;0.0;0.0;0.0;0.0;0.0;0;0.0
2425;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2013;0.0;0.0;0.0;0.0;0.0;0;0.0
2426;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2014;0.0;0.0;0.0;0.0;0.0;0;0.0
2427;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2015;0.0;0.0;0.0;0.0;0.0;0;0.0
2428;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2016;0.0;0.0;0.0;0.0;0.0;0;0.0
2429;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2017;0.0;0.0;0.0;0.0;0.0;0;0.0
2430;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2018;0.0;0.0;0.0;0.0;0.0;0;0.0
2431;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2019;0.0;0.0;0.0;0.0;0.0;0;0.0
2432;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2020;0.0;0.0;0.0;0.0;0.0;0;0.0
2433;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2021;0.0;0.0;0.0;0.0;0.0;0;0.0
2434;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2022;0.0;0.0;0.0;0.0;0.0;0;0.0
2435;AN1131E Vliegtuigen;IZW's t.b.v. huishoudens;2023;0.0;0.0;0.0;0.0;0.0;0;0.0
2436;AN1132A Computers;Totaal alle sectoren;1995;6040.0;-831.0;821.0;0.0;0.0;6030;5.9
2437;AN1132A Computers;Totaal alle sectoren;1996;6030.0;-1130.0;1328.0;0.0;0.0;6228;7.5
2438;AN1132A Computers;Totaal alle sectoren;1997;6228.0;-50.0;1207.0;0.0;0.0;7385;9.0
2439;AN1132A Computers;Totaal alle sectoren;1998;7385.0;-1522.0;1503.0;0.0;-1.0;7365;11.3
2440;AN1132A Computers;Totaal alle sectoren;1999;7365.0;-1285.0;1915.0;0.0;0.0;7995;14.9
2441;AN1132A Computers;Totaal alle sectoren;2000;7995.0;-790.0;1688.0;0.0;-1.0;8892;18.4
2442;AN1132A Computers;Totaal alle sectoren;2001;8892.0;-1215.0;1646.0;0.0;0.0;9323;22.3
2443;AN1132A Computers;Totaal alle sectoren;2002;9323.0;-1280.0;1214.0;0.0;-1.0;9256;25.7
2444;AN1132A Computers;Totaal alle sectoren;2003;9256.0;-1066.0;1288.0;0.0;1.0;9479;29.7
2445;AN1132A Computers;Totaal alle sectoren;2004;9479.0;-631.0;1044.0;0.0;0.0;9892;33.2
2446;AN1132A Computers;Totaal alle sectoren;2005;9892.0;-1007.0;1097.0;0.0;0.0;9982;37.3
2447;AN1132A Computers;Totaal alle sectoren;2006;9982.0;-924.0;1050.0;0.0;0.0;10108;41.6
2448;AN1132A Computers;Totaal alle sectoren;2007;10108.0;-581.0;1238.0;0.0;1.0;10766;47.0
2449;AN1132A Computers;Totaal alle sectoren;2008;10766.0;-1047.0;1210.0;0.0;-1.0;10928;52.9
2450;AN1132A Computers;Totaal alle sectoren;2009;10928.0;-789.0;986.0;0.0;0.0;11125;58.0
2451;AN1132A Computers;Totaal alle sectoren;2010;11125.0;-271.0;583.0;0.0;0.0;11437;61.1
2452;AN1132A Computers;Totaal alle sectoren;2011;11437.0;-525.0;727.0;0.0;0.0;11639;65.2
2453;AN1132A Computers;Totaal alle sectoren;2012;11639.0;-213.0;560.0;0.0;0.0;11986;68.4
2454;AN1132A Computers;Totaal alle sectoren;2013;11986.0;-41.0;368.0;0.0;0.0;12313;70.5
2455;AN1132A Computers;Totaal alle sectoren;2014;12313.0;-38.0;194.0;0.0;0.0;12469;71.6
2456;AN1132A Computers;Totaal alle sectoren;2015;12469.0;-287.0;223.0;0.0;0.0;12405;73.0
2457;AN1132A Computers;Totaal alle sectoren;2016;12405.0;-369.0;151.0;0.0;-1.0;12186;73.9
2458;AN1132A Computers;Totaal alle sectoren;2017;12186.0;-42.0;311.0;0.0;-1.0;12454;75.7
2459;AN1132A Computers;Totaal alle sectoren;2018;12454.0;31.0;312.0;0.0;0.0;12797;77.6
2460;AN1132A Computers;Totaal alle sectoren;2019;12797.0;-461.0;1037.0;0.0;0.0;13373;84.2
2461;AN1132A Computers;Totaal alle sectoren;2020;13373.0;-292.0;1443.0;0.0;0.0;14524;93.5
2462;AN1132A Computers;Totaal alle sectoren;2021;14524.0;162.0;1029.0;0.0;0.0;15715;100.0
2463;AN1132A Computers;Totaal alle sectoren;2022;15715.0;863.0;1180.0;0.0;0.0;17758;107.1
2464;AN1132A Computers;Totaal alle sectoren;2023;17758.0;77.0;136.0;0.0;1.0;17972;107.9
2465;AN1132A Computers;Niet-financiële vennootschappen;1995;3424.0;-487.0;445.0;3.0;0.0;3385;5.5
2466;AN1132A Computers;Niet-financiële vennootschappen;1996;3385.0;-638.0;786.0;0.0;1.0;3534;7.0
2467;AN1132A Computers;Niet-financiële vennootschappen;1997;3534.0;-28.0;762.0;0.0;0.0;4268;8.6
2468;AN1132A Computers;Niet-financiële vennootschappen;1998;4268.0;-878.0;997.0;0.0;0.0;4387;11.1
2469;AN1132A Computers;Niet-financiële vennootschappen;1999;4387.0;-764.0;1292.0;-1.0;-1.0;4913;15.0
2470;AN1132A Computers;Niet-financiële vennootschappen;2000;4913.0;-486.0;1077.0;0.0;0.0;5504;18.7
2471;AN1132A Computers;Niet-financiële vennootschappen;2001;5504.0;-760.0;1077.0;0.0;1.0;5822;22.9
2472;AN1132A Computers;Niet-financiële vennootschappen;2002;5822.0;-801.0;652.0;1.0;0.0;5674;25.9
2473;AN1132A Computers;Niet-financiële vennootschappen;2003;5674.0;-655.0;738.0;3.0;0.0;5760;29.7
2474;AN1132A Computers;Niet-financiële vennootschappen;2004;5760.0;-385.0;537.0;1.0;1.0;5914;32.7
2475;AN1132A Computers;Niet-financiële vennootschappen;2005;5914.0;-603.0;575.0;5.0;0.0;5891;36.2
2476;AN1132A Computers;Niet-financiële vennootschappen;2006;5891.0;-547.0;594.0;3.0;-1.0;5940;40.3
2477;AN1132A Computers;Niet-financiële vennootschappen;2007;5940.0;-343.0;883.0;3.0;0.0;6483;46.7
2478;AN1132A Computers;Niet-financiële vennootschappen;2008;6483.0;-633.0;740.0;3.0;0.0;6593;52.6
2479;AN1132A Computers;Niet-financiële vennootschappen;2009;6593.0;-477.0;374.0;3.0;-1.0;6492;55.8
2480;AN1132A Computers;Niet-financiële vennootschappen;2010;6492.0;-159.0;220.0;6.0;0.0;6559;57.8
2481;AN1132A Computers;Niet-financiële vennootschappen;2011;6559.0;-301.0;454.0;14.0;1.0;6727;62.2
2482;AN1132A Computers;Niet-financiële vennootschappen;2012;6727.0;-123.0;361.0;5.0;-1.0;6969;65.6
2483;AN1132A Computers;Niet-financiële vennootschappen;2013;6969.0;-24.0;273.0;7.0;0.0;7225;68.2
2484;AN1132A Computers;Niet-financiële vennootschappen;2014;7225.0;-22.0;272.0;9.0;0.0;7484;70.9
2485;AN1132A Computers;Niet-financiële vennootschappen;2015;7484.0;-172.0;183.0;4.0;0.0;7499;72.7
2486;AN1132A Computers;Niet-financiële vennootschappen;2016;7499.0;-223.0;-13.0;0.0;0.0;7263;72.6
2487;AN1132A Computers;Niet-financiële vennootschappen;2017;7263.0;-25.0;-71.0;0.0;0.0;7167;71.9
2488;AN1132A Computers;Niet-financiële vennootschappen;2018;7167.0;18.0;83.0;0.0;0.0;7268;72.7
2489;AN1132A Computers;Niet-financiële vennootschappen;2019;7268.0;-262.0;725.0;0.0;0.0;7731;80.2
2490;AN1132A Computers;Niet-financiële vennootschappen;2020;7731.0;-170.0;1020.0;0.0;1.0;8582;91.1
2491;AN1132A Computers;Niet-financiële vennootschappen;2021;8582.0;96.0;853.0;0.0;0.0;9531;100.0
2492;AN1132A Computers;Niet-financiële vennootschappen;2022;9531.0;524.0;923.0;0.0;0.0;10978;109.2
2493;AN1132A Computers;Niet-financiële vennootschappen;2023;10978.0;48.0;-99.0;0.0;-1.0;10926;108.2
2494;AN1132A Computers;Financiële instellingen;1995;791.0;-104.0;64.0;0.0;1.0;752;7.7
2495;AN1132A Computers;Financiële instellingen;1996;752.0;-141.0;161.0;0.0;0.0;772;9.7
2496;AN1132A Computers;Financiële instellingen;1997;772.0;-6.0;134.0;0.0;0.0;900;11.4
2497;AN1132A Computers;Financiële instellingen;1998;900.0;-184.0;112.0;0.0;0.0;828;13.2
2498;AN1132A Computers;Financiële instellingen;1999;828.0;-144.0;97.0;0.0;-1.0;780;15.0
2499;AN1132A Computers;Financiële instellingen;2000;780.0;-76.0;96.0;0.0;0.0;800;17.1
2500;AN1132A Computers;Financiële instellingen;2001;800.0;-110.0;125.0;0.0;0.0;815;20.2
2501;AN1132A Computers;Financiële instellingen;2002;815.0;-112.0;91.0;0.0;0.0;794;22.8
2502;AN1132A Computers;Financiële instellingen;2003;794.0;-91.0;115.0;0.0;-1.0;817;26.5
2503;AN1132A Computers;Financiële instellingen;2004;817.0;-54.0;103.0;0.0;1.0;867;30.1
2504;AN1132A Computers;Financiële instellingen;2005;867.0;-88.0;114.0;27.0;-1.0;919;35.5
2505;AN1132A Computers;Financiële instellingen;2006;919.0;-85.0;30.0;0.0;0.0;864;36.8
2506;AN1132A Computers;Financiële instellingen;2007;864.0;-50.0;39.0;0.0;0.0;853;38.5
2507;AN1132A Computers;Financiële instellingen;2008;853.0;-83.0;105.0;0.0;0.0;875;43.8
2508;AN1132A Computers;Financiële instellingen;2009;875.0;-63.0;308.0;0.0;0.0;1120;60.4
2509;AN1132A Computers;Financiële instellingen;2010;1120.0;-27.0;134.0;0.0;0.0;1227;67.8
2510;AN1132A Computers;Financiële instellingen;2011;1227.0;-56.0;75.0;-3.0;-1.0;1242;71.9
2511;AN1132A Computers;Financiële instellingen;2012;1242.0;-23.0;41.0;0.0;0.0;1260;74.3
2512;AN1132A Computers;Financiële instellingen;2013;1260.0;-4.0;32.0;-8.0;-1.0;1279;75.7
2513;AN1132A Computers;Financiële instellingen;2014;1279.0;-4.0;-17.0;0.0;1.0;1259;74.7
2514;AN1132A Computers;Financiële instellingen;2015;1259.0;-29.0;-5.0;-2.0;-1.0;1222;74.2
2515;AN1132A Computers;Financiële instellingen;2016;1222.0;-36.0;48.0;0.0;0.0;1234;77.2
2516;AN1132A Computers;Financiële instellingen;2017;1234.0;-4.0;146.0;0.0;0.0;1376;86.4
2517;AN1132A Computers;Financiële instellingen;2018;1376.0;3.0;56.0;0.0;0.0;1435;89.9
2518;AN1132A Computers;Financiële instellingen;2019;1435.0;-52.0;84.0;0.0;0.0;1467;95.4
2519;AN1132A Computers;Financiële instellingen;2020;1467.0;-32.0;122.0;0.0;0.0;1557;103.5
2520;AN1132A Computers;Financiële instellingen;2021;1557.0;17.0;-53.0;0.0;0.0;1521;100.0
2521;AN1132A Computers;Financiële instellingen;2022;1521.0;84.0;-7.0;0.0;-1.0;1597;99.5
2522;AN1132A Computers;Financiële instellingen;2023;1597.0;7.0;126.0;0.0;0.0;1730;107.3
2523;AN1132A Computers;Overheid;1995;1343.0;-174.0;238.0;0.0;0.0;1407;6.8
2524;AN1132A Computers;Overheid;1996;1407.0;-259.0;251.0;0.0;1.0;1400;8.3
2525;AN1132A Computers;Overheid;1997;1400.0;-12.0;218.0;0.0;0.0;1606;9.7
2526;AN1132A Computers;Overheid;1998;1606.0;-334.0;245.0;0.0;-1.0;1516;11.5
2527;AN1132A Computers;Overheid;1999;1516.0;-266.0;336.0;0.0;0.0;1586;14.6
2528;AN1132A Computers;Overheid;2000;1586.0;-157.0;339.0;0.0;0.0;1768;18.1
2529;AN1132A Computers;Overheid;2001;1768.0;-231.0;274.0;0.0;0.0;1811;21.3
2530;AN1132A Computers;Overheid;2002;1811.0;-247.0;330.0;0.0;0.0;1894;25.8
2531;AN1132A Computers;Overheid;2003;1894.0;-217.0;310.0;0.0;1.0;1988;30.5
2532;AN1132A Computers;Overheid;2004;1988.0;-131.0;300.0;0.0;0.0;2157;35.5
2533;AN1132A Computers;Overheid;2005;2157.0;-218.0;292.0;-27.0;1.0;2205;40.3
2534;AN1132A Computers;Overheid;2006;2205.0;-202.0;309.0;0.0;0.0;2312;46.6
2535;AN1132A Computers;Overheid;2007;2312.0;-131.0;183.0;0.0;-1.0;2363;50.5
2536;AN1132A Computers;Overheid;2008;2363.0;-228.0;230.0;0.0;1.0;2366;55.9
2537;AN1132A Computers;Overheid;2009;2366.0;-169.0;229.0;0.0;0.0;2426;61.7
2538;AN1132A Computers;Overheid;2010;2426.0;-59.0;214.0;0.0;-1.0;2580;67.3
2539;AN1132A Computers;Overheid;2011;2580.0;-119.0;145.0;0.0;1.0;2607;71.3
2540;AN1132A Computers;Overheid;2012;2607.0;-48.0;103.0;0.0;0.0;2662;74.2
2541;AN1132A Computers;Overheid;2013;2662.0;-9.0;20.0;8.0;0.0;2681;74.9
2542;AN1132A Computers;Overheid;2014;2681.0;-8.0;-65.0;0.0;0.0;2608;73.1
2543;AN1132A Computers;Overheid;2015;2608.0;-60.0;30.0;-1.0;-1.0;2576;73.9
2544;AN1132A Computers;Overheid;2016;2576.0;-77.0;96.0;0.0;0.0;2595;76.8
2545;AN1132A Computers;Overheid;2017;2595.0;-9.0;228.0;0.0;0.0;2814;83.5
2546;AN1132A Computers;Overheid;2018;2814.0;7.0;145.0;0.0;0.0;2966;87.8
2547;AN1132A Computers;Overheid;2019;2966.0;-107.0;126.0;0.0;0.0;2985;91.7
2548;AN1132A Computers;Overheid;2020;2985.0;-65.0;149.0;0.0;0.0;3069;96.4
2549;AN1132A Computers;Overheid;2021;3069.0;34.0;117.0;0.0;0.0;3220;100.0
2550;AN1132A Computers;Overheid;2022;3220.0;177.0;123.0;0.0;1.0;3521;103.7
2551;AN1132A Computers;Overheid;2023;3521.0;15.0;112.0;0.0;-1.0;3647;106.9
2552;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;1995;481.0;-66.0;74.0;-3.0;0.0;486;5.2
2553;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;1996;486.0;-92.0;129.0;0.0;0.0;523;6.9
2554;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;1997;523.0;-4.0;93.0;0.0;0.0;612;8.1
2555;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;1998;612.0;-126.0;149.0;0.0;-1.0;634;10.6
2556;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;1999;634.0;-111.0;190.0;1.0;1.0;715;14.4
2557;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2000;715.0;-71.0;175.0;0.0;0.0;819;18.4
2558;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2001;819.0;-113.0;169.0;0.0;-1.0;874;22.7
2559;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2002;874.0;-120.0;142.0;-1.0;-1.0;894;27.0
2560;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2003;894.0;-103.0;125.0;-3.0;0.0;913;31.1
2561;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2004;913.0;-61.0;104.0;-1.0;0.0;955;34.9
2562;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2005;955.0;-98.0;116.0;-5.0;0.0;968;39.4
2563;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2006;968.0;-90.0;118.0;-3.0;0.0;993;44.6
2564;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2007;993.0;-57.0;133.0;-3.0;0.0;1066;50.7
2565;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2008;1066.0;-104.0;134.0;-3.0;1.0;1094;57.7
2566;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2009;1094.0;-79.0;75.0;-3.0;1.0;1088;61.9
2567;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2010;1088.0;-27.0;16.0;-6.0;0.0;1071;62.4
2568;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2011;1071.0;-49.0;53.0;-11.0;0.0;1064;65.0
2569;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2012;1064.0;-19.0;55.0;-5.0;0.0;1095;68.1
2570;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2013;1095.0;-4.0;43.0;-7.0;1.0;1128;70.4
2571;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2014;1128.0;-3.0;4.0;-9.0;-1.0;1119;70.1
2572;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2015;1119.0;-26.0;15.0;0.0;-1.0;1107;71.0
2573;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2016;1107.0;-33.0;20.0;0.0;0.0;1094;72.3
2574;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2017;1094.0;-4.0;7.0;0.0;0.0;1097;72.7
2575;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2018;1097.0;3.0;28.0;0.0;0.0;1128;74.6
2576;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2019;1128.0;-40.0;102.0;0.0;-1.0;1189;81.5
2577;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2020;1189.0;-26.0;152.0;0.0;0.0;1315;92.2
2578;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2021;1315.0;15.0;113.0;0.0;0.0;1443;100.0
2579;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2022;1443.0;79.0;141.0;0.0;-1.0;1662;109.2
2580;AN1132A Computers;Huishoudens incl. IZW's t.b.v. huish.;2023;1662.0;8.0;-2.0;0.0;1.0;1669;109.1
2581;AN1132A Computers;Huishoudens;1995;444.0;-61.0;69.0;-3.0;0.0;449;4.9
2582;AN1132A Computers;Huishoudens;1996;449.0;-85.0;124.0;0.0;-1.0;487;6.5
2583;AN1132A Computers;Huishoudens;1997;487.0;-4.0;93.0;0.0;1.0;577;7.8
2584;AN1132A Computers;Huishoudens;1998;577.0;-119.0;144.0;0.0;0.0;602;10.2
2585;AN1132A Computers;Huishoudens;1999;602.0;-105.0;184.0;0.0;0.0;681;14.0
2586;AN1132A Computers;Huishoudens;2000;681.0;-67.0;170.0;0.0;0.0;784;17.9
2587;AN1132A Computers;Huishoudens;2001;784.0;-108.0;164.0;0.0;-1.0;839;22.2
2588;AN1132A Computers;Huishoudens;2002;839.0;-115.0;136.0;-1.0;-1.0;858;26.4
2589;AN1132A Computers;Huishoudens;2003;858.0;-99.0;120.0;-3.0;0.0;876;30.4
2590;AN1132A Computers;Huishoudens;2004;876.0;-59.0;100.0;-1.0;1.0;917;34.2
2591;AN1132A Computers;Huishoudens;2005;917.0;-94.0;112.0;-5.0;0.0;930;38.6
2592;AN1132A Computers;Huishoudens;2006;930.0;-86.0;114.0;-3.0;0.0;955;43.7
2593;AN1132A Computers;Huishoudens;2007;955.0;-55.0;128.0;-3.0;0.0;1025;49.7
2594;AN1132A Computers;Huishoudens;2008;1025.0;-100.0;131.0;-3.0;1.0;1054;56.7
2595;AN1132A Computers;Huishoudens;2009;1054.0;-76.0;69.0;-3.0;0.0;1044;60.5
2596;AN1132A Computers;Huishoudens;2010;1044.0;-25.0;15.0;-6.0;0.0;1028;61.0
2597;AN1132A Computers;Huishoudens;2011;1028.0;-47.0;52.0;-11.0;0.0;1022;63.6
2598;AN1132A Computers;Huishoudens;2012;1022.0;-19.0;49.0;-5.0;1.0;1048;66.4
2599;AN1132A Computers;Huishoudens;2013;1048.0;-4.0;42.0;-7.0;0.0;1079;68.7
2600;AN1132A Computers;Huishoudens;2014;1079.0;-3.0;4.0;-9.0;0.0;1071;68.3
2601;AN1132A Computers;Huishoudens;2015;1071.0;-25.0;19.0;0.0;0.0;1065;69.6
2602;AN1132A Computers;Huishoudens;2016;1065.0;-32.0;25.0;0.0;0.0;1058;71.3
2603;AN1132A Computers;Huishoudens;2017;1058.0;-4.0;11.0;0.0;1.0;1066;72.1
2604;AN1132A Computers;Huishoudens;2018;1066.0;3.0;33.0;0.0;-1.0;1101;74.2
2605;AN1132A Computers;Huishoudens;2019;1101.0;-39.0;103.0;0.0;0.0;1165;81.4
2606;AN1132A Computers;Huishoudens;2020;1165.0;-25.0;143.0;0.0;0.0;1283;91.7
2607;AN1132A Computers;Huishoudens;2021;1283.0;14.0;118.0;0.0;0.0;1415;100.0
2608;AN1132A Computers;Huishoudens;2022;1415.0;77.0;140.0;0.0;0.0;1632;109.4
2609;AN1132A Computers;Huishoudens;2023;1632.0;8.0;0.0;0.0;0.0;1640;109.4
2610;AN1132A Computers;IZW's t.b.v. huishoudens;1995;37.0;-5.0;5.0;0.0;0.0;37;21.3
2611;AN1132A Computers;IZW's t.b.v. huishoudens;1996;37.0;-7.0;6.0;0.0;-1.0;35;24.9
2612;AN1132A Computers;IZW's t.b.v. huishoudens;1997;35.0;0.0;-1.0;0.0;1.0;35;24.9
2613;AN1132A Computers;IZW's t.b.v. huishoudens;1998;35.0;-7.0;5.0;0.0;-1.0;32;28.5
2614;AN1132A Computers;IZW's t.b.v. huishoudens;1999;32.0;-6.0;6.0;2.0;0.0;34;37.2
2615;AN1132A Computers;IZW's t.b.v. huishoudens;2000;34.0;-3.0;5.0;0.0;0.0;36;43.2
2616;AN1132A Computers;IZW's t.b.v. huishoudens;2001;36.0;-5.0;5.0;0.0;-1.0;35;48.8
2617;AN1132A Computers;IZW's t.b.v. huishoudens;2002;35.0;-5.0;6.0;0.0;0.0;36;58.6
2618;AN1132A Computers;IZW's t.b.v. huishoudens;2003;36.0;-4.0;5.0;0.0;0.0;37;67.7
2619;AN1132A Computers;IZW's t.b.v. huishoudens;2004;37.0;-2.0;3.0;0.0;0.0;38;73.5
2620;AN1132A Computers;IZW's t.b.v. huishoudens;2005;38.0;-4.0;4.0;0.0;-1.0;37;80.0
2621;AN1132A Computers;IZW's t.b.v. huishoudens;2006;37.0;-3.0;4.0;0.0;0.0;38;89.4
2622;AN1132A Computers;IZW's t.b.v. huishoudens;2007;38.0;-2.0;5.0;0.0;0.0;41;101.8
2623;AN1132A Computers;IZW's t.b.v. huishoudens;2008;41.0;-4.0;3.0;0.0;0.0;40;110.1
2624;AN1132A Computers;IZW's t.b.v. huishoudens;2009;40.0;-3.0;7.0;0.0;0.0;44;130.9
2625;AN1132A Computers;IZW's t.b.v. huishoudens;2010;44.0;-1.0;0.0;0.0;1.0;44;133.9
2626;AN1132A Computers;IZW's t.b.v. huishoudens;2011;44.0;-2.0;0.0;0.0;0.0;42;133.9
2627;AN1132A Computers;IZW's t.b.v. huishoudens;2012;42.0;-1.0;6.0;0.0;0.0;47;153.6
2628;AN1132A Computers;IZW's t.b.v. huishoudens;2013;47.0;0.0;2.0;0.0;-1.0;48;156.8
2629;AN1132A Computers;IZW's t.b.v. huishoudens;2014;48.0;0.0;-1.0;0.0;1.0;48;156.8
