ID;RegioS;Eigendom;Perioden;GemiddeldeWOZWaardeVanWoningen_1
7869;Smallingerland;Eigendom overige verhuurders;2022;180.0
7870;Smallingerland;Eigendom overige verhuurders;2023;199.0
7871;Smallingerland;Eigendom overige verhuurders;2024;208.0
7872;Soest;Totaal;2019;313.0
7873;Soest;Totaal;2020;333.0
7874;Soest;Totaal;2021;355.0
7875;Soest;Totaal;2022;386.0
7876;Soest;Totaal;2023;427.0
7877;Soest;Totaal;2024;455.0
7878;Soest;Koopwoningen;2019;384.0
7879;Soest;Koopwoningen;2020;408.0
7880;Soest;Koopwoningen;2021;434.0
7881;Soest;Koopwoningen;2022;469.0
7882;Soest;Koopwoningen;2023;517.0
7883;Soest;Koopwoningen;2024;552.0
7884;Soest;Huurwoning in bezit woningcorporatie;2019;164.0
7885;Soest;Huurwoning in bezit woningcorporatie;2020;178.0
7886;Soest;Huurwoning in bezit woningcorporatie;2021;191.0
7887;Soest;Huurwoning in bezit woningcorporatie;2022;208.0
7888;Soest;Huurwoning in bezit woningcorporatie;2023;235.0
7889;Soest;Huurwoning in bezit woningcorporatie;2024;250.0
7890;Soest;Eigendom overige verhuurders;2019;212.0
7891;Soest;Eigendom overige verhuurders;2020;238.0
7892;Soest;Eigendom overige verhuurders;2021;239.0
7893;Soest;Eigendom overige verhuurders;2022;267.0
7894;Soest;Eigendom overige verhuurders;2023;297.0
7895;Soest;Eigendom overige verhuurders;2024;314.0
7896;Someren;Totaal;2019;292.0
7897;Someren;Totaal;2020;312.0
7898;Someren;Totaal;2021;322.0
7899;Someren;Totaal;2022;353.0
7900;Someren;Totaal;2023;391.0
7901;Someren;Totaal;2024;409.0
7902;Someren;Koopwoningen;2019;328.0
7903;Someren;Koopwoningen;2020;353.0
7904;Someren;Koopwoningen;2021;364.0
7905;Someren;Koopwoningen;2022;401.0
7906;Someren;Koopwoningen;2023;445.0
7907;Someren;Koopwoningen;2024;465.0
7908;Someren;Huurwoning in bezit woningcorporatie;2019;165.0
7909;Someren;Huurwoning in bezit woningcorporatie;2020;171.0
7910;Someren;Huurwoning in bezit woningcorporatie;2021;176.0
7911;Someren;Huurwoning in bezit woningcorporatie;2022;194.0
7912;Someren;Huurwoning in bezit woningcorporatie;2023;216.0
7913;Someren;Huurwoning in bezit woningcorporatie;2024;224.0
7914;Someren;Eigendom overige verhuurders;2019;293.0
7915;Someren;Eigendom overige verhuurders;2020;309.0
7916;Someren;Eigendom overige verhuurders;2021;308.0
7917;Someren;Eigendom overige verhuurders;2022;329.0
7918;Someren;Eigendom overige verhuurders;2023;356.0
7919;Someren;Eigendom overige verhuurders;2024;368.0
7920;Son en Breugel;Totaal;2019;327.0
7921;Son en Breugel;Totaal;2020;350.0
7922;Son en Breugel;Totaal;2021;373.0
7923;Son en Breugel;Totaal;2022;402.0
7924;Son en Breugel;Totaal;2023;459.0
7925;Son en Breugel;Totaal;2024;490.0
7926;Son en Breugel;Koopwoningen;2019;363.0
7927;Son en Breugel;Koopwoningen;2020;388.0
7928;Son en Breugel;Koopwoningen;2021;415.0
7929;Son en Breugel;Koopwoningen;2022;446.0
7930;Son en Breugel;Koopwoningen;2023;508.0
7931;Son en Breugel;Koopwoningen;2024;544.0
7932;Son en Breugel;Huurwoning in bezit woningcorporatie;2019;189.0
7933;Son en Breugel;Huurwoning in bezit woningcorporatie;2020;203.0
7934;Son en Breugel;Huurwoning in bezit woningcorporatie;2021;218.0
7935;Son en Breugel;Huurwoning in bezit woningcorporatie;2022;239.0
7936;Son en Breugel;Huurwoning in bezit woningcorporatie;2023;275.0
7937;Son en Breugel;Huurwoning in bezit woningcorporatie;2024;289.0
7938;Son en Breugel;Eigendom overige verhuurders;2019;272.0
7939;Son en Breugel;Eigendom overige verhuurders;2020;289.0
7940;Son en Breugel;Eigendom overige verhuurders;2021;303.0
7941;Son en Breugel;Eigendom overige verhuurders;2022;325.0
7942;Son en Breugel;Eigendom overige verhuurders;2023;372.0
7943;Son en Breugel;Eigendom overige verhuurders;2024;399.0
7944;Stadskanaal;Totaal;2019;165.0
7945;Stadskanaal;Totaal;2020;175.0
7946;Stadskanaal;Totaal;2021;187.0
7947;Stadskanaal;Totaal;2022;207.0
7948;Stadskanaal;Totaal;2023;242.0
7949;Stadskanaal;Totaal;2024;264.0
7950;Stadskanaal;Koopwoningen;2019;195.0
7951;Stadskanaal;Koopwoningen;2020;208.0
7952;Stadskanaal;Koopwoningen;2021;222.0
7953;Stadskanaal;Koopwoningen;2022;246.0
7954;Stadskanaal;Koopwoningen;2023;288.0
7955;Stadskanaal;Koopwoningen;2024;313.0
7956;Stadskanaal;Huurwoning in bezit woningcorporatie;2019;109.0
7957;Stadskanaal;Huurwoning in bezit woningcorporatie;2020;113.0
7958;Stadskanaal;Huurwoning in bezit woningcorporatie;2021;120.0
7959;Stadskanaal;Huurwoning in bezit woningcorporatie;2022;133.0
7960;Stadskanaal;Huurwoning in bezit woningcorporatie;2023;158.0
7961;Stadskanaal;Huurwoning in bezit woningcorporatie;2024;173.0
7962;Stadskanaal;Eigendom overige verhuurders;2019;
7963;Stadskanaal;Eigendom overige verhuurders;2020;
7964;Stadskanaal;Eigendom overige verhuurders;2021;
7965;Stadskanaal;Eigendom overige verhuurders;2022;184.0
7966;Stadskanaal;Eigendom overige verhuurders;2023;206.0
7967;Stadskanaal;Eigendom overige verhuurders;2024;224.0
7968;Staphorst;Totaal;2019;271.0
7969;Staphorst;Totaal;2020;277.0
7970;Staphorst;Totaal;2021;292.0
7971;Staphorst;Totaal;2022;317.0
7972;Staphorst;Totaal;2023;350.0
7973;Staphorst;Totaal;2024;359.0
7974;Staphorst;Koopwoningen;2019;295.0
7975;Staphorst;Koopwoningen;2020;301.0
7976;Staphorst;Koopwoningen;2021;318.0
7977;Staphorst;Koopwoningen;2022;346.0
7978;Staphorst;Koopwoningen;2023;381.0
7979;Staphorst;Koopwoningen;2024;392.0
7980;Staphorst;Huurwoning in bezit woningcorporatie;2019;161.0
7981;Staphorst;Huurwoning in bezit woningcorporatie;2020;162.0
7982;Staphorst;Huurwoning in bezit woningcorporatie;2021;169.0
7983;Staphorst;Huurwoning in bezit woningcorporatie;2022;187.0
7984;Staphorst;Huurwoning in bezit woningcorporatie;2023;207.0
7985;Staphorst;Huurwoning in bezit woningcorporatie;2024;205.0
7986;Staphorst;Eigendom overige verhuurders;2019;212.0
7987;Staphorst;Eigendom overige verhuurders;2020;220.0
7988;Staphorst;Eigendom overige verhuurders;2021;230.0
7989;Staphorst;Eigendom overige verhuurders;2022;241.0
7990;Staphorst;Eigendom overige verhuurders;2023;267.0
7991;Staphorst;Eigendom overige verhuurders;2024;270.0
7992;Stede Broec;Totaal;2019;221.0
7993;Stede Broec;Totaal;2020;244.0
7994;Stede Broec;Totaal;2021;264.0
7995;Stede Broec;Totaal;2022;294.0
7996;Stede Broec;Totaal;2023;354.0
7997;Stede Broec;Totaal;2024;363.0
7998;Stede Broec;Koopwoningen;2019;244.0
7999;Stede Broec;Koopwoningen;2020;270.0
8000;Stede Broec;Koopwoningen;2021;292.0
8001;Stede Broec;Koopwoningen;2022;325.0
8002;Stede Broec;Koopwoningen;2023;393.0
8003;Stede Broec;Koopwoningen;2024;404.0
8004;Stede Broec;Huurwoning in bezit woningcorporatie;2019;160.0
8005;Stede Broec;Huurwoning in bezit woningcorporatie;2020;175.0
8006;Stede Broec;Huurwoning in bezit woningcorporatie;2021;193.0
8007;Stede Broec;Huurwoning in bezit woningcorporatie;2022;213.0
8008;Stede Broec;Huurwoning in bezit woningcorporatie;2023;261.0
8009;Stede Broec;Huurwoning in bezit woningcorporatie;2024;262.0
8010;Stede Broec;Eigendom overige verhuurders;2019;197.0
8011;Stede Broec;Eigendom overige verhuurders;2020;215.0
8012;Stede Broec;Eigendom overige verhuurders;2021;235.0
8013;Stede Broec;Eigendom overige verhuurders;2022;256.0
8014;Stede Broec;Eigendom overige verhuurders;2023;274.0
8015;Stede Broec;Eigendom overige verhuurders;2024;276.0
8016;Steenbergen;Totaal;2019;223.0
8017;Steenbergen;Totaal;2020;238.0
8018;Steenbergen;Totaal;2021;254.0
8019;Steenbergen;Totaal;2022;286.0
8020;Steenbergen;Totaal;2023;328.0
8021;Steenbergen;Totaal;2024;348.0
8022;Steenbergen;Koopwoningen;2019;251.0
8023;Steenbergen;Koopwoningen;2020;267.0
8024;Steenbergen;Koopwoningen;2021;283.0
8025;Steenbergen;Koopwoningen;2022;320.0
8026;Steenbergen;Koopwoningen;2023;367.0
8027;Steenbergen;Koopwoningen;2024;390.0
8028;Steenbergen;Huurwoning in bezit woningcorporatie;2019;144.0
8029;Steenbergen;Huurwoning in bezit woningcorporatie;2020;155.0
8030;Steenbergen;Huurwoning in bezit woningcorporatie;2021;164.0
8031;Steenbergen;Huurwoning in bezit woningcorporatie;2022;184.0
8032;Steenbergen;Huurwoning in bezit woningcorporatie;2023;210.0
8033;Steenbergen;Huurwoning in bezit woningcorporatie;2024;218.0
8034;Steenbergen;Eigendom overige verhuurders;2019;209.0
8035;Steenbergen;Eigendom overige verhuurders;2020;219.0
8036;Steenbergen;Eigendom overige verhuurders;2021;241.0
8037;Steenbergen;Eigendom overige verhuurders;2022;260.0
8038;Steenbergen;Eigendom overige verhuurders;2023;292.0
8039;Steenbergen;Eigendom overige verhuurders;2024;306.0
8040;Steenwijkerland;Totaal;2019;221.0
8041;Steenwijkerland;Totaal;2020;230.0
8042;Steenwijkerland;Totaal;2021;245.0
8043;Steenwijkerland;Totaal;2022;270.0
8044;Steenwijkerland;Totaal;2023;309.0
8045;Steenwijkerland;Totaal;2024;323.0
8046;Steenwijkerland;Koopwoningen;2019;262.0
8047;Steenwijkerland;Koopwoningen;2020;272.0
8048;Steenwijkerland;Koopwoningen;2021;290.0
8049;Steenwijkerland;Koopwoningen;2022;319.0
8050;Steenwijkerland;Koopwoningen;2023;365.0
8051;Steenwijkerland;Koopwoningen;2024;381.0
8052;Steenwijkerland;Huurwoning in bezit woningcorporatie;2019;124.0
8053;Steenwijkerland;Huurwoning in bezit woningcorporatie;2020;133.0
8054;Steenwijkerland;Huurwoning in bezit woningcorporatie;2021;139.0
8055;Steenwijkerland;Huurwoning in bezit woningcorporatie;2022;155.0
8056;Steenwijkerland;Huurwoning in bezit woningcorporatie;2023;178.0
8057;Steenwijkerland;Huurwoning in bezit woningcorporatie;2024;185.0
8058;Steenwijkerland;Eigendom overige verhuurders;2019;199.0
8059;Steenwijkerland;Eigendom overige verhuurders;2020;209.0
8060;Steenwijkerland;Eigendom overige verhuurders;2021;218.0
8061;Steenwijkerland;Eigendom overige verhuurders;2022;234.0
8062;Steenwijkerland;Eigendom overige verhuurders;2023;255.0
8063;Steenwijkerland;Eigendom overige verhuurders;2024;259.0
8064;Stein (L.);Totaal;2019;205.0
8065;Stein (L.);Totaal;2020;222.0
8066;Stein (L.);Totaal;2021;234.0
8067;Stein (L.);Totaal;2022;244.0
8068;Stein (L.);Totaal;2023;288.0
8069;Stein (L.);Totaal;2024;291.0
8070;Stein (L.);Koopwoningen;2019;229.0
8071;Stein (L.);Koopwoningen;2020;246.0
8072;Stein (L.);Koopwoningen;2021;261.0
8073;Stein (L.);Koopwoningen;2022;272.0
8074;Stein (L.);Koopwoningen;2023;320.0
8075;Stein (L.);Koopwoningen;2024;325.0
8076;Stein (L.);Huurwoning in bezit woningcorporatie;2019;133.0
8077;Stein (L.);Huurwoning in bezit woningcorporatie;2020;146.0
8078;Stein (L.);Huurwoning in bezit woningcorporatie;2021;149.0
8079;Stein (L.);Huurwoning in bezit woningcorporatie;2022;157.0
8080;Stein (L.);Huurwoning in bezit woningcorporatie;2023;188.0
8081;Stein (L.);Huurwoning in bezit woningcorporatie;2024;185.0
8082;Stein (L.);Eigendom overige verhuurders;2019;
8083;Stein (L.);Eigendom overige verhuurders;2020;
8084;Stein (L.);Eigendom overige verhuurders;2021;
8085;Stein (L.);Eigendom overige verhuurders;2022;
8086;Stein (L.);Eigendom overige verhuurders;2023;
8087;Stein (L.);Eigendom overige verhuurders;2024;
8088;Stichtse Vecht;Totaal;2019;324.0
8089;Stichtse Vecht;Totaal;2020;343.0
8090;Stichtse Vecht;Totaal;2021;364.0
8091;Stichtse Vecht;Totaal;2022;392.0
8092;Stichtse Vecht;Totaal;2023;454.0
8093;Stichtse Vecht;Totaal;2024;461.0
8094;Stichtse Vecht;Koopwoningen;2019;374.0
8095;Stichtse Vecht;Koopwoningen;2020;399.0
8096;Stichtse Vecht;Koopwoningen;2021;423.0
8097;Stichtse Vecht;Koopwoningen;2022;453.0
8098;Stichtse Vecht;Koopwoningen;2023;524.0
8099;Stichtse Vecht;Koopwoningen;2024;534.0
8100;Stichtse Vecht;Huurwoning in bezit woningcorporatie;2019;195.0
8101;Stichtse Vecht;Huurwoning in bezit woningcorporatie;2020;208.0
8102;Stichtse Vecht;Huurwoning in bezit woningcorporatie;2021;220.0
8103;Stichtse Vecht;Huurwoning in bezit woningcorporatie;2022;235.0
8104;Stichtse Vecht;Huurwoning in bezit woningcorporatie;2023;286.0
8105;Stichtse Vecht;Huurwoning in bezit woningcorporatie;2024;284.0
8106;Stichtse Vecht;Eigendom overige verhuurders;2019;
8107;Stichtse Vecht;Eigendom overige verhuurders;2020;290.0
8108;Stichtse Vecht;Eigendom overige verhuurders;2021;
8109;Stichtse Vecht;Eigendom overige verhuurders;2022;
8110;Stichtse Vecht;Eigendom overige verhuurders;2023;
8111;Stichtse Vecht;Eigendom overige verhuurders;2024;
8112;Súdwest-Fryslân;Totaal;2019;207.0
8113;Súdwest-Fryslân;Totaal;2020;217.0
8114;Súdwest-Fryslân;Totaal;2021;229.0
8115;Súdwest-Fryslân;Totaal;2022;251.0
8116;Súdwest-Fryslân;Totaal;2023;288.0
8117;Súdwest-Fryslân;Totaal;2024;300.0
8118;Súdwest-Fryslân;Koopwoningen;2019;243.0
8119;Súdwest-Fryslân;Koopwoningen;2020;255.0
8120;Súdwest-Fryslân;Koopwoningen;2021;269.0
8121;Súdwest-Fryslân;Koopwoningen;2022;295.0
8122;Súdwest-Fryslân;Koopwoningen;2023;338.0
8123;Súdwest-Fryslân;Koopwoningen;2024;353.0
8124;Súdwest-Fryslân;Huurwoning in bezit woningcorporatie;2019;119.0
8125;Súdwest-Fryslân;Huurwoning in bezit woningcorporatie;2020;126.0
8126;Súdwest-Fryslân;Huurwoning in bezit woningcorporatie;2021;135.0
8127;Súdwest-Fryslân;Huurwoning in bezit woningcorporatie;2022;146.0
8128;Súdwest-Fryslân;Huurwoning in bezit woningcorporatie;2023;172.0
8129;Súdwest-Fryslân;Huurwoning in bezit woningcorporatie;2024;176.0
8130;Súdwest-Fryslân;Eigendom overige verhuurders;2019;189.0
8131;Súdwest-Fryslân;Eigendom overige verhuurders;2020;199.0
8132;Súdwest-Fryslân;Eigendom overige verhuurders;2021;203.0
8133;Súdwest-Fryslân;Eigendom overige verhuurders;2022;218.0
8134;Súdwest-Fryslân;Eigendom overige verhuurders;2023;243.0
8135;Súdwest-Fryslân;Eigendom overige verhuurders;2024;253.0
8136;Terneuzen;Totaal;2019;172.0
8137;Terneuzen;Totaal;2020;181.0
8138;Terneuzen;Totaal;2021;192.0
8139;Terneuzen;Totaal;2022;208.0
8140;Terneuzen;Totaal;2023;235.0
8141;Terneuzen;Totaal;2024;243.0
8142;Terneuzen;Koopwoningen;2019;200.0
8143;Terneuzen;Koopwoningen;2020;212.0
8144;Terneuzen;Koopwoningen;2021;225.0
8145;Terneuzen;Koopwoningen;2022;244.0
8146;Terneuzen;Koopwoningen;2023;275.0
8147;Terneuzen;Koopwoningen;2024;283.0
8148;Terneuzen;Huurwoning in bezit woningcorporatie;2019;100.0
8149;Terneuzen;Huurwoning in bezit woningcorporatie;2020;102.0
8150;Terneuzen;Huurwoning in bezit woningcorporatie;2021;109.0
8151;Terneuzen;Huurwoning in bezit woningcorporatie;2022;117.0
8152;Terneuzen;Huurwoning in bezit woningcorporatie;2023;135.0
8153;Terneuzen;Huurwoning in bezit woningcorporatie;2024;141.0
8154;Terneuzen;Eigendom overige verhuurders;2019;122.0
8155;Terneuzen;Eigendom overige verhuurders;2020;127.0
8156;Terneuzen;Eigendom overige verhuurders;2021;140.0
8157;Terneuzen;Eigendom overige verhuurders;2022;154.0
8158;Terneuzen;Eigendom overige verhuurders;2023;171.0
8159;Terneuzen;Eigendom overige verhuurders;2024;179.0
8160;Terschelling;Totaal;2019;313.0
8161;Terschelling;Totaal;2020;322.0
8162;Terschelling;Totaal;2021;342.0
8163;Terschelling;Totaal;2022;390.0
8164;Terschelling;Totaal;2023;427.0
8165;Terschelling;Totaal;2024;437.0
8166;Terschelling;Koopwoningen;2019;350.0
8167;Terschelling;Koopwoningen;2020;361.0
8168;Terschelling;Koopwoningen;2021;376.0
8169;Terschelling;Koopwoningen;2022;431.0
8170;Terschelling;Koopwoningen;2023;471.0
8171;Terschelling;Koopwoningen;2024;491.0
8172;Terschelling;Huurwoning in bezit woningcorporatie;2019;209.0
8173;Terschelling;Huurwoning in bezit woningcorporatie;2020;220.0
8174;Terschelling;Huurwoning in bezit woningcorporatie;2021;251.0
8175;Terschelling;Huurwoning in bezit woningcorporatie;2022;268.0
8176;Terschelling;Huurwoning in bezit woningcorporatie;2023;298.0
8177;Terschelling;Huurwoning in bezit woningcorporatie;2024;297.0
8178;Terschelling;Eigendom overige verhuurders;2019;290.0
8179;Terschelling;Eigendom overige verhuurders;2020;288.0
8180;Terschelling;Eigendom overige verhuurders;2021;317.0
8181;Terschelling;Eigendom overige verhuurders;2022;370.0
8182;Terschelling;Eigendom overige verhuurders;2023;406.0
8183;Terschelling;Eigendom overige verhuurders;2024;389.0
8184;Texel;Totaal;2019;272.0
8185;Texel;Totaal;2020;287.0
8186;Texel;Totaal;2021;305.0
8187;Texel;Totaal;2022;328.0
8188;Texel;Totaal;2023;371.0
8189;Texel;Totaal;2024;393.0
8190;Texel;Koopwoningen;2019;313.0
8191;Texel;Koopwoningen;2020;332.0
8192;Texel;Koopwoningen;2021;352.0
8193;Texel;Koopwoningen;2022;378.0
8194;Texel;Koopwoningen;2023;422.0
8195;Texel;Koopwoningen;2024;451.0
8196;Texel;Huurwoning in bezit woningcorporatie;2019;179.0
8197;Texel;Huurwoning in bezit woningcorporatie;2020;186.0
8198;Texel;Huurwoning in bezit woningcorporatie;2021;201.0
8199;Texel;Huurwoning in bezit woningcorporatie;2022;215.0
8200;Texel;Huurwoning in bezit woningcorporatie;2023;238.0
8201;Texel;Huurwoning in bezit woningcorporatie;2024;259.0
8202;Texel;Eigendom overige verhuurders;2019;199.0
8203;Texel;Eigendom overige verhuurders;2020;209.0
8204;Texel;Eigendom overige verhuurders;2021;235.0
8205;Texel;Eigendom overige verhuurders;2022;256.0
8206;Texel;Eigendom overige verhuurders;2023;321.0
8207;Texel;Eigendom overige verhuurders;2024;318.0
8208;Teylingen;Totaal;2019;319.0
8209;Teylingen;Totaal;2020;347.0
8210;Teylingen;Totaal;2021;370.0
8211;Teylingen;Totaal;2022;404.0
8212;Teylingen;Totaal;2023;458.0
8213;Teylingen;Totaal;2024;462.0
8214;Teylingen;Koopwoningen;2019;369.0
8215;Teylingen;Koopwoningen;2020;399.0
8216;Teylingen;Koopwoningen;2021;428.0
8217;Teylingen;Koopwoningen;2022;467.0
8218;Teylingen;Koopwoningen;2023;530.0
8219;Teylingen;Koopwoningen;2024;535.0
8220;Teylingen;Huurwoning in bezit woningcorporatie;2019;207.0
8221;Teylingen;Huurwoning in bezit woningcorporatie;2020;226.0
8222;Teylingen;Huurwoning in bezit woningcorporatie;2021;244.0
8223;Teylingen;Huurwoning in bezit woningcorporatie;2022;268.0
8224;Teylingen;Huurwoning in bezit woningcorporatie;2023;303.0
8225;Teylingen;Huurwoning in bezit woningcorporatie;2024;307.0
8226;Teylingen;Eigendom overige verhuurders;2019;256.0
8227;Teylingen;Eigendom overige verhuurders;2020;284.0
8228;Teylingen;Eigendom overige verhuurders;2021;291.0
8229;Teylingen;Eigendom overige verhuurders;2022;307.0
8230;Teylingen;Eigendom overige verhuurders;2023;345.0
8231;Teylingen;Eigendom overige verhuurders;2024;350.0
8232;Tholen;Totaal;2019;197.0
8233;Tholen;Totaal;2020;203.0
8234;Tholen;Totaal;2021;213.0
8235;Tholen;Totaal;2022;229.0
8236;Tholen;Totaal;2023;260.0
8237;Tholen;Totaal;2024;287.0
8238;Tholen;Koopwoningen;2019;221.0
8239;Tholen;Koopwoningen;2020;229.0
8240;Tholen;Koopwoningen;2021;240.0
8241;Tholen;Koopwoningen;2022;257.0
8242;Tholen;Koopwoningen;2023;291.0
8243;Tholen;Koopwoningen;2024;322.0
8244;Tholen;Huurwoning in bezit woningcorporatie;2019;128.0
8245;Tholen;Huurwoning in bezit woningcorporatie;2020;131.0
8246;Tholen;Huurwoning in bezit woningcorporatie;2021;138.0
8247;Tholen;Huurwoning in bezit woningcorporatie;2022;145.0
8248;Tholen;Huurwoning in bezit woningcorporatie;2023;167.0
8249;Tholen;Huurwoning in bezit woningcorporatie;2024;180.0
8250;Tholen;Eigendom overige verhuurders;2019;185.0
8251;Tholen;Eigendom overige verhuurders;2020;187.0
8252;Tholen;Eigendom overige verhuurders;2021;171.0
8253;Tholen;Eigendom overige verhuurders;2022;199.0
8254;Tholen;Eigendom overige verhuurders;2023;220.0
8255;Tholen;Eigendom overige verhuurders;2024;246.0
8256;Tiel;Totaal;2019;209.0
8257;Tiel;Totaal;2020;224.0
8258;Tiel;Totaal;2021;238.0
8259;Tiel;Totaal;2022;264.0
8260;Tiel;Totaal;2023;315.0
8261;Tiel;Totaal;2024;347.0
8262;Tiel;Koopwoningen;2019;254.0
8263;Tiel;Koopwoningen;2020;273.0
8264;Tiel;Koopwoningen;2021;290.0
8265;Tiel;Koopwoningen;2022;318.0
8266;Tiel;Koopwoningen;2023;381.0
8267;Tiel;Koopwoningen;2024;416.0
8268;Tiel;Huurwoning in bezit woningcorporatie;2019;142.0
8269;Tiel;Huurwoning in bezit woningcorporatie;2020;151.0
8270;Tiel;Huurwoning in bezit woningcorporatie;2021;164.0
8271;Tiel;Huurwoning in bezit woningcorporatie;2022;186.0
8272;Tiel;Huurwoning in bezit woningcorporatie;2023;223.0
8273;Tiel;Huurwoning in bezit woningcorporatie;2024;249.0
8274;Tiel;Eigendom overige verhuurders;2019;185.0
8275;Tiel;Eigendom overige verhuurders;2020;192.0
8276;Tiel;Eigendom overige verhuurders;2021;193.0
8277;Tiel;Eigendom overige verhuurders;2022;211.0
8278;Tiel;Eigendom overige verhuurders;2023;254.0
8279;Tiel;Eigendom overige verhuurders;2024;281.0
8280;Tilburg;Totaal;2019;210.0
8281;Tilburg;Totaal;2020;228.0
8282;Tilburg;Totaal;2021;247.0
8283;Tilburg;Totaal;2022;269.0
8284;Tilburg;Totaal;2023;313.0
8285;Tilburg;Totaal;2024;327.0
8286;Tilburg;Koopwoningen;2019;264.0
8287;Tilburg;Koopwoningen;2020;285.0
8288;Tilburg;Koopwoningen;2021;310.0
8289;Tilburg;Koopwoningen;2022;339.0
8290;Tilburg;Koopwoningen;2023;394.0
8291;Tilburg;Koopwoningen;2024;412.0
8292;Tilburg;Huurwoning in bezit woningcorporatie;2019;144.0
8293;Tilburg;Huurwoning in bezit woningcorporatie;2020;157.0
8294;Tilburg;Huurwoning in bezit woningcorporatie;2021;172.0
8295;Tilburg;Huurwoning in bezit woningcorporatie;2022;187.0
8296;Tilburg;Huurwoning in bezit woningcorporatie;2023;218.0
8297;Tilburg;Huurwoning in bezit woningcorporatie;2024;226.0
8298;Tilburg;Eigendom overige verhuurders;2019;173.0
8299;Tilburg;Eigendom overige verhuurders;2020;190.0
8300;Tilburg;Eigendom overige verhuurders;2021;205.0
8301;Tilburg;Eigendom overige verhuurders;2022;221.0
8302;Tilburg;Eigendom overige verhuurders;2023;258.0
8303;Tilburg;Eigendom overige verhuurders;2024;269.0
8304;Tubbergen;Totaal;2019;290.0
8305;Tubbergen;Totaal;2020;304.0
8306;Tubbergen;Totaal;2021;320.0
8307;Tubbergen;Totaal;2022;360.0
