ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitVolgensNationaleRichtlijn_2;CapaciteitVolgensEURichtlijn_3
338;Totaal installaties;Geen extra stikstofverwijdering;1981;502;19914.0;17922.0
339;Totaal installaties;Geen extra stikstofverwijdering;1985;478;22390.0;20151.0
340;Totaal installaties;Geen extra stikstofverwijdering;1990;457;23082.0;20774.0
341;Totaal installaties;Geen extra stikstofverwijdering;1991;444;23263.0;20936.0
342;Totaal installaties;Geen extra stikstofverwijdering;1992;432;23051.0;20746.0
343;Totaal installaties;Geen extra stikstofverwijdering;1993;419;23387.0;21048.0
344;Totaal installaties;Geen extra stikstofverwijdering;1994;397;22529.0;20276.0
345;Totaal installaties;Geen extra stikstofverwijdering;1995;383;21660.0;19494.0
346;Totaal installaties;Geen extra stikstofverwijdering;1996;371;21609.0;19448.0
347;Totaal installaties;Geen extra stikstofverwijdering;1997;357;21081.0;18973.0
348;Totaal installaties;Geen extra stikstofverwijdering;1998;337;19417.0;17476.0
349;Totaal installaties;Geen extra stikstofverwijdering;1999;317;18241.0;16417.0
350;Totaal installaties;Geen extra stikstofverwijdering;2000;306;17289.0;15560.0
351;Totaal installaties;Geen extra stikstofverwijdering;2001;298;17196.0;15477.0
352;Totaal installaties;Geen extra stikstofverwijdering;2002;285;16786.0;15108.0
353;Totaal installaties;Geen extra stikstofverwijdering;2003;259;14614.0;13153.0
354;Totaal installaties;Geen extra stikstofverwijdering;2004;171;10279.0;9251.0
355;Totaal installaties;Geen extra stikstofverwijdering;2005;144;7518.0;6767.0
356;Totaal installaties;Geen extra stikstofverwijdering;2006;120;4820.0;4338.0
357;Totaal installaties;Geen extra stikstofverwijdering;2007;95;3626.0;3263.0
358;Totaal installaties;Geen extra stikstofverwijdering;2008;84;3260.0;2934.0
359;Totaal installaties;Geen extra stikstofverwijdering;2009;77;2479.0;2231.0
360;Totaal installaties;Geen extra stikstofverwijdering;2010;76;2481.0;2233.0
361;Totaal installaties;Geen extra stikstofverwijdering;2011;65;2013.0;1812.0
362;Totaal installaties;Geen extra stikstofverwijdering;2012;65;2013.0;1812.0
363;Totaal installaties;Geen extra stikstofverwijdering;2013;58;1652.0;1487.0
364;Totaal installaties;Extra stikstofverwijdering;1981;3;120.0;108.0
365;Totaal installaties;Extra stikstofverwijdering;1985;9;287.0;258.0
366;Totaal installaties;Extra stikstofverwijdering;1990;12;647.0;582.0
367;Totaal installaties;Extra stikstofverwijdering;1991;12;647.0;582.0
368;Totaal installaties;Extra stikstofverwijdering;1992;17;947.0;853.0
369;Totaal installaties;Extra stikstofverwijdering;1993;20;1063.0;957.0
370;Totaal installaties;Extra stikstofverwijdering;1994;33;1963.0;1767.0
371;Totaal installaties;Extra stikstofverwijdering;1995;41;2748.0;2474.0
372;Totaal installaties;Extra stikstofverwijdering;1996;49;3001.0;2701.0
373;Totaal installaties;Extra stikstofverwijdering;1997;55;3811.0;3430.0
374;Totaal installaties;Extra stikstofverwijdering;1998;71;5691.0;5122.0
375;Totaal installaties;Extra stikstofverwijdering;1999;77;6941.0;6247.0
376;Totaal installaties;Extra stikstofverwijdering;2000;85;7953.0;7158.0
377;Totaal installaties;Extra stikstofverwijdering;2001;86;8126.0;7313.0
378;Totaal installaties;Extra stikstofverwijdering;2002;93;8495.0;7645.0
379;Totaal installaties;Extra stikstofverwijdering;2003;119;10541.0;9487.0
380;Totaal installaties;Extra stikstofverwijdering;2004;204;14905.0;13415.0
381;Totaal installaties;Extra stikstofverwijdering;2005;224;18021.0;16218.0
382;Totaal installaties;Extra stikstofverwijdering;2006;243;20635.0;18571.0
383;Totaal installaties;Extra stikstofverwijdering;2007;261;20836.0;18752.0
384;Totaal installaties;Extra stikstofverwijdering;2008;267;21147.0;19033.0
385;Totaal installaties;Extra stikstofverwijdering;2009;274;21727.0;19554.0
386;Totaal installaties;Extra stikstofverwijdering;2010;273;21809.0;19628.0
387;Totaal installaties;Extra stikstofverwijdering;2011;280;22267.0;20040.0
388;Totaal installaties;Extra stikstofverwijdering;2012;278;22339.0;20105.0
389;Totaal installaties;Extra stikstofverwijdering;2013;283;22702.0;20432.0
390;Totaal installaties;Slibstabilisatie: geen voorzieningen;1981;21;2858.0;2572.0
391;Totaal installaties;Slibstabilisatie: geen voorzieningen;1985;12;2893.0;2604.0
392;Totaal installaties;Slibstabilisatie: geen voorzieningen;1990;12;1935.0;1742.0
393;Totaal installaties;Slibstabilisatie: geen voorzieningen;1991;13;1899.0;1709.0
394;Totaal installaties;Slibstabilisatie: geen voorzieningen;1992;18;2519.0;2267.0
395;Totaal installaties;Slibstabilisatie: geen voorzieningen;1993;18;2519.0;2267.0
396;Totaal installaties;Slibstabilisatie: geen voorzieningen;1994;18;2519.0;2267.0
397;Totaal installaties;Slibstabilisatie: geen voorzieningen;1995;16;2370.0;2133.0
398;Totaal installaties;Slibstabilisatie: geen voorzieningen;1996;15;2305.0;2075.0
399;Totaal installaties;Slibstabilisatie: geen voorzieningen;1997;17;2364.0;2127.0
400;Totaal installaties;Slibstabilisatie: geen voorzieningen;1998;15;2342.0;2108.0
401;Totaal installaties;Slibstabilisatie: geen voorzieningen;1999;16;2596.0;2336.0
402;Totaal installaties;Slibstabilisatie: geen voorzieningen;2000;14;1936.0;1742.0
403;Totaal installaties;Slibstabilisatie: geen voorzieningen;2001;14;1936.0;1742.0
404;Totaal installaties;Slibstabilisatie: geen voorzieningen;2002;13;1907.0;1717.0
405;Totaal installaties;Slibstabilisatie: geen voorzieningen;2003;12;1860.0;1674.0
406;Totaal installaties;Slibstabilisatie: geen voorzieningen;2004;12;1942.0;1748.0
407;Totaal installaties;Slibstabilisatie: geen voorzieningen;2005;29;2567.0;2310.0
408;Totaal installaties;Slibstabilisatie: geen voorzieningen;2006;33;2606.0;2346.0
409;Totaal installaties;Slibstabilisatie: geen voorzieningen;2007;30;2330.0;2097.0
410;Totaal installaties;Slibstabilisatie: geen voorzieningen;2008;35;2607.0;2347.0
411;Totaal installaties;Slibstabilisatie: geen voorzieningen;2009;34;2680.0;2412.0
412;Totaal installaties;Slibstabilisatie: geen voorzieningen;2010;35;2771.0;2494.0
413;Totaal installaties;Slibstabilisatie: geen voorzieningen;2011;37;2998.0;2699.0
414;Totaal installaties;Slibstabilisatie: geen voorzieningen;2012;39;3087.0;2778.0
415;Totaal installaties;Slibstabilisatie: geen voorzieningen;2013;38;3024.0;2722.0
416;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1981;54;329.0;296.0
417;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1985;37;262.0;236.0
418;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1990;24;221.0;199.0
419;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1991;19;207.0;186.0
420;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1992;16;164.0;148.0
421;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1993;15;157.0;142.0
422;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1994;12;142.0;128.0
423;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1995;11;134.0;120.0
424;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1996;9;91.0;82.0
425;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1997;6;78.0;70.0
426;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1998;6;112.0;101.0
427;Totaal installaties;Stabilisatie in Imhofftank/clarigester;1999;6;117.0;106.0
428;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2000;5;77.0;70.0
429;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2001;4;71.0;64.0
430;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2002;4;71.0;64.0
431;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2003;4;71.0;64.0
432;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2004;4;71.0;64.0
433;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2005;4;71.0;64.0
434;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2006;4;71.0;64.0
435;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2007;3;67.0;60.0
436;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2008;3;67.0;60.0
437;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2009;3;67.0;60.0
438;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2010;3;67.0;60.0
439;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2011;3;67.0;60.0
440;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2012;2;31.0;28.0
441;Totaal installaties;Stabilisatie in Imhofftank/clarigester;2013;2;31.0;28.0
442;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1981;16;192.0;172.0
443;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1985;11;126.0;113.0
444;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1990;8;91.0;82.0
445;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1991;6;75.0;68.0
446;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1992;5;69.0;62.0
447;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1993;1;11.0;10.0
448;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1994;1;11.0;10.0
449;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1995;0;0.0;0.0
450;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1996;0;0.0;0.0
451;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1997;0;0.0;0.0
452;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1998;0;0.0;0.0
453;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;1999;0;0.0;0.0
454;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2000;0;0.0;0.0
455;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2001;0;0.0;0.0
456;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2002;0;0.0;0.0
457;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2003;0;0.0;0.0
458;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2004;0;0.0;0.0
459;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2005;0;0.0;0.0
460;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2006;0;0.0;0.0
461;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2007;0;0.0;0.0
462;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2008;0;0.0;0.0
463;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2009;0;0.0;0.0
464;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2010;0;0.0;0.0
465;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2011;0;0.0;0.0
466;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2012;0;0.0;0.0
467;Totaal installaties;Stabilisatie in enkeltrapsgisting, koud;2013;0;0.0;0.0
468;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1981;59;5286.0;4758.0
469;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1985;76;7787.0;7008.0
470;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1990;84;10843.0;9758.0
471;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1991;83;10868.0;9781.0
472;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1992;84;10966.0;9869.0
473;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1993;84;11156.0;10040.0
474;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1994;86;11428.0;10285.0
475;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1995;87;11600.0;10440.0
476;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1996;84;11566.0;10410.0
477;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1997;83;11631.0;10468.0
478;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1998;82;11672.0;10505.0
479;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;1999;80;11413.0;10272.0
480;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2000;79;11466.0;10319.0
481;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2001;79;11449.0;10304.0
482;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2002;76;11126.0;10014.0
483;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2003;77;11190.0;10071.0
484;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2004;77;11196.0;10076.0
485;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2005;77;12137.0;10923.0
486;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2006;77;12140.0;10926.0
487;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2007;77;11157.0;10041.0
488;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2008;76;11354.0;10218.0
489;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2009;77;11260.0;10134.0
490;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2010;76;11204.0;10083.0
491;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2011;72;11014.0;9913.0
492;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2012;71;11410.0;10269.0
493;Totaal installaties;Stabilisatie in enkeltrapsgisting, warm;2013;72;11810.0;10629.0
494;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1981;2;36.0;32.0
495;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1985;2;36.0;32.0
496;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1990;1;17.0;15.0
497;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1991;1;17.0;15.0
498;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1992;1;17.0;15.0
499;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1993;1;17.0;15.0
500;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1994;1;17.0;15.0
501;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1995;1;17.0;15.0
502;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1996;1;17.0;15.0
503;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1997;1;17.0;15.0
504;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1998;1;17.0;15.0
505;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;1999;1;17.0;15.0
506;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2000;1;17.0;15.0
507;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2001;1;17.0;15.0
508;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2002;1;17.0;15.0
509;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2003;1;17.0;15.0
510;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2004;1;17.0;15.0
511;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2005;1;17.0;15.0
512;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2006;1;17.0;15.0
513;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2007;1;17.0;15.0
514;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2008;1;17.0;15.0
515;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2009;1;17.0;15.0
516;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2010;1;17.0;15.0
517;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2011;0;0.0;0.0
518;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2012;0;0.0;0.0
519;Totaal installaties;Stabilisatie in tweetrapsgisting, koud;2013;0;0.0;0.0
520;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1981;59;4532.0;4079.0
521;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1985;51;4297.0;3867.0
522;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1990;42;3746.0;3371.0
523;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1991;42;3757.0;3382.0
524;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1992;37;2998.0;2698.0
525;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1993;34;2949.0;2654.0
526;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1994;29;2503.0;2253.0
527;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1995;26;2393.0;2154.0
528;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1996;25;2345.0;2111.0
529;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1997;24;2265.0;2038.0
530;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1998;24;2180.0;1962.0
531;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;1999;22;2120.0;1908.0
532;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2000;20;1986.0;1787.0
533;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2001;20;2083.0;1874.0
534;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2002;19;2270.0;2043.0
535;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2003;18;2070.0;1863.0
536;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2004;18;2070.0;1863.0
537;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2005;16;1862.0;1676.0
538;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2006;16;1862.0;1676.0
539;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2007;13;1707.0;1536.0
540;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2008;9;1272.0;1145.0
541;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2009;9;1309.0;1178.0
542;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2010;9;1309.0;1178.0
543;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2011;8;1243.0;1119.0
544;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2012;9;1480.0;1332.0
545;Totaal installaties;Stabilisatie in tweetrapsgisting, warm;2013;8;1080.0;972.0
546;Totaal installaties;Simultaan aërobe slibstabilisatie;1981;279;5306.0;4776.0
547;Totaal installaties;Simultaan aërobe slibstabilisatie;1985;284;5731.0;5158.0
548;Totaal installaties;Simultaan aërobe slibstabilisatie;1990;288;6225.0;5603.0
549;Totaal installaties;Simultaan aërobe slibstabilisatie;1991;282;6286.0;5657.0
550;Totaal installaties;Simultaan aërobe slibstabilisatie;1992;279;6470.0;5823.0
551;Totaal installaties;Simultaan aërobe slibstabilisatie;1993;277;6845.0;6161.0
