ID;Geslacht;Leeftijd;Operaties;Perioden;AantalOperaties_1;AantalOperatiesPer10000Inwoners_2;AantalOperaties_3;AantalOperatiesPer10000Inwoners_4;AantalOperaties_5;AantalOperatiesPer10000Inwoners_6
9591;Mannen;Gestandaardiseerd totaal;15;2002;9049.0;11.5;8978.0;11.4;71.0;0.1
9592;Mannen;Gestandaardiseerd totaal;15;2003;9289.0;11.8;9203.0;11.7;86.0;0.1
9593;Mannen;Gestandaardiseerd totaal;15;2004;9740.0;12.4;9626.0;12.2;114.0;0.1
9594;Mannen;Gestandaardiseerd totaal;15;2005;9619.0;12.2;9501.0;12.1;118.0;0.1
9595;Mannen;Gestandaardiseerd totaal;15;2006;8789.0;11.2;8736.0;11.1;53.0;0.1
9596;Mannen;Gestandaardiseerd totaal;15;2007;8603.0;10.9;8527.0;10.8;76.0;0.1
9597;Mannen;Gestandaardiseerd totaal;15;2008;8602.0;10.9;8565.0;10.9;37.0;0.0
9598;Mannen;Gestandaardiseerd totaal;15;2009;9107.0;11.6;9034.0;11.5;73.0;0.1
9599;Mannen;Gestandaardiseerd totaal;15;2010;8383.0;10.6;8321.0;10.6;62.0;0.1
9600;Mannen;Gestandaardiseerd totaal;16;1995;2192.0;2.8;2192.0;2.8;;
9601;Mannen;Gestandaardiseerd totaal;16;1996;2099.0;2.7;2099.0;2.7;;
9602;Mannen;Gestandaardiseerd totaal;16;1997;1954.0;2.5;1954.0;2.5;;
9603;Mannen;Gestandaardiseerd totaal;16;1998;1965.0;2.5;1965.0;2.5;;
9604;Mannen;Gestandaardiseerd totaal;16;1999;2049.0;2.6;2049.0;2.6;;
9605;Mannen;Gestandaardiseerd totaal;16;2000;1925.0;2.4;1925.0;2.4;;
9606;Mannen;Gestandaardiseerd totaal;16;2001;1936.0;2.5;1936.0;2.5;;
9607;Mannen;Gestandaardiseerd totaal;16;2002;2004.0;2.5;2004.0;2.5;;
9608;Mannen;Gestandaardiseerd totaal;16;2003;2161.0;2.7;2161.0;2.7;;
9609;Mannen;Gestandaardiseerd totaal;16;2004;2213.0;2.8;2213.0;2.8;;
9610;Mannen;Gestandaardiseerd totaal;16;2005;2214.0;2.8;2214.0;2.8;;
9611;Mannen;Gestandaardiseerd totaal;16;2006;2074.0;2.6;2074.0;2.6;;
9612;Mannen;Gestandaardiseerd totaal;16;2007;2008.0;2.5;2008.0;2.5;;
9613;Mannen;Gestandaardiseerd totaal;16;2008;1851.0;2.3;1851.0;2.3;;
9614;Mannen;Gestandaardiseerd totaal;16;2009;1973.0;2.5;1973.0;2.5;;
9615;Mannen;Gestandaardiseerd totaal;16;2010;2115.0;2.7;2115.0;2.7;;
9616;Mannen;Gestandaardiseerd totaal;17;1995;;;;;;
9617;Mannen;Gestandaardiseerd totaal;17;1996;;;;;;
9618;Mannen;Gestandaardiseerd totaal;17;1997;;;;;;
9619;Mannen;Gestandaardiseerd totaal;17;1998;;;;;;
9620;Mannen;Gestandaardiseerd totaal;17;1999;;;;;;
9621;Mannen;Gestandaardiseerd totaal;17;2000;;;;;;
9622;Mannen;Gestandaardiseerd totaal;17;2001;;;;;;
9623;Mannen;Gestandaardiseerd totaal;17;2002;;;;;;
9624;Mannen;Gestandaardiseerd totaal;17;2003;;;;;;
9625;Mannen;Gestandaardiseerd totaal;17;2004;;;;;;
9626;Mannen;Gestandaardiseerd totaal;17;2005;;;;;;
9627;Mannen;Gestandaardiseerd totaal;17;2006;;;;;;
9628;Mannen;Gestandaardiseerd totaal;17;2007;;;;;;
9629;Mannen;Gestandaardiseerd totaal;17;2008;;;;;;
9630;Mannen;Gestandaardiseerd totaal;17;2009;;;;;;
9631;Mannen;Gestandaardiseerd totaal;17;2010;;;;;;
9632;Mannen;Gestandaardiseerd totaal;18;1995;;;;;;
9633;Mannen;Gestandaardiseerd totaal;18;1996;;;;;;
9634;Mannen;Gestandaardiseerd totaal;18;1997;;;;;;
9635;Mannen;Gestandaardiseerd totaal;18;1998;;;;;;
9636;Mannen;Gestandaardiseerd totaal;18;1999;;;;;;
9637;Mannen;Gestandaardiseerd totaal;18;2000;;;;;;
9638;Mannen;Gestandaardiseerd totaal;18;2001;;;;;;
9639;Mannen;Gestandaardiseerd totaal;18;2002;;;;;;
9640;Mannen;Gestandaardiseerd totaal;18;2003;;;;;;
9641;Mannen;Gestandaardiseerd totaal;18;2004;;;;;;
9642;Mannen;Gestandaardiseerd totaal;18;2005;;;;;;
9643;Mannen;Gestandaardiseerd totaal;18;2006;;;;;;
9644;Mannen;Gestandaardiseerd totaal;18;2007;;;;;;
9645;Mannen;Gestandaardiseerd totaal;18;2008;;;;;;
9646;Mannen;Gestandaardiseerd totaal;18;2009;;;;;;
9647;Mannen;Gestandaardiseerd totaal;18;2010;;;;;;
9648;Mannen;Gestandaardiseerd totaal;19;1995;;;;;;
9649;Mannen;Gestandaardiseerd totaal;19;1996;;;;;;
9650;Mannen;Gestandaardiseerd totaal;19;1997;;;;;;
9651;Mannen;Gestandaardiseerd totaal;19;1998;;;;;;
9652;Mannen;Gestandaardiseerd totaal;19;1999;;;;;;
9653;Mannen;Gestandaardiseerd totaal;19;2000;;;;;;
9654;Mannen;Gestandaardiseerd totaal;19;2001;;;;;;
9655;Mannen;Gestandaardiseerd totaal;19;2002;;;;;;
9656;Mannen;Gestandaardiseerd totaal;19;2003;;;;;;
9657;Mannen;Gestandaardiseerd totaal;19;2004;;;;;;
9658;Mannen;Gestandaardiseerd totaal;19;2005;;;;;;
9659;Mannen;Gestandaardiseerd totaal;19;2006;;;;;;
9660;Mannen;Gestandaardiseerd totaal;19;2007;;;;;;
9661;Mannen;Gestandaardiseerd totaal;19;2008;;;;;;
9662;Mannen;Gestandaardiseerd totaal;19;2009;;;;;;
9663;Mannen;Gestandaardiseerd totaal;19;2010;;;;;;
9664;Mannen;Gestandaardiseerd totaal;20;1995;6344.0;8.1;6344.0;8.1;;
9665;Mannen;Gestandaardiseerd totaal;20;1996;6453.0;8.2;6453.0;8.2;;
9666;Mannen;Gestandaardiseerd totaal;20;1997;6649.0;8.4;6649.0;8.4;;
9667;Mannen;Gestandaardiseerd totaal;20;1998;6581.0;8.4;6581.0;8.4;;
9668;Mannen;Gestandaardiseerd totaal;20;1999;6915.0;8.8;6915.0;8.8;;
9669;Mannen;Gestandaardiseerd totaal;20;2000;6885.0;8.7;6885.0;8.7;;
9670;Mannen;Gestandaardiseerd totaal;20;2001;7326.0;9.3;7326.0;9.3;;
9671;Mannen;Gestandaardiseerd totaal;20;2002;7742.0;9.8;7742.0;9.8;;
9672;Mannen;Gestandaardiseerd totaal;20;2003;7965.0;10.1;7965.0;10.1;;
9673;Mannen;Gestandaardiseerd totaal;20;2004;8056.0;10.2;8056.0;10.2;;
9674;Mannen;Gestandaardiseerd totaal;20;2005;8134.0;10.3;8134.0;10.3;;
9675;Mannen;Gestandaardiseerd totaal;20;2006;8303.0;10.5;8303.0;10.5;;
9676;Mannen;Gestandaardiseerd totaal;20;2007;8499.0;10.8;8499.0;10.8;;
9677;Mannen;Gestandaardiseerd totaal;20;2008;8426.0;10.7;8426.0;10.7;;
9678;Mannen;Gestandaardiseerd totaal;20;2009;8779.0;11.1;8779.0;11.1;;
9679;Mannen;Gestandaardiseerd totaal;20;2010;9025.0;11.5;9025.0;11.5;;
9680;Mannen;Gestandaardiseerd totaal;21;1995;480.0;0.6;480.0;0.6;;
9681;Mannen;Gestandaardiseerd totaal;21;1996;452.0;0.6;452.0;0.6;;
9682;Mannen;Gestandaardiseerd totaal;21;1997;432.0;0.5;432.0;0.5;;
9683;Mannen;Gestandaardiseerd totaal;21;1998;480.0;0.6;480.0;0.6;;
9684;Mannen;Gestandaardiseerd totaal;21;1999;454.0;0.6;454.0;0.6;;
9685;Mannen;Gestandaardiseerd totaal;21;2000;485.0;0.6;485.0;0.6;;
9686;Mannen;Gestandaardiseerd totaal;21;2001;476.0;0.6;476.0;0.6;;
9687;Mannen;Gestandaardiseerd totaal;21;2002;484.0;0.6;484.0;0.6;;
9688;Mannen;Gestandaardiseerd totaal;21;2003;528.0;0.7;528.0;0.7;;
9689;Mannen;Gestandaardiseerd totaal;21;2004;554.0;0.7;554.0;0.7;;
9690;Mannen;Gestandaardiseerd totaal;21;2005;525.0;0.7;525.0;0.7;;
9691;Mannen;Gestandaardiseerd totaal;21;2006;641.0;0.8;641.0;0.8;;
9692;Mannen;Gestandaardiseerd totaal;21;2007;583.0;0.7;583.0;0.7;;
9693;Mannen;Gestandaardiseerd totaal;21;2008;590.0;0.7;590.0;0.7;;
9694;Mannen;Gestandaardiseerd totaal;21;2009;583.0;0.7;583.0;0.7;;
9695;Mannen;Gestandaardiseerd totaal;21;2010;672.0;0.9;672.0;0.9;;
9696;Mannen;Gestandaardiseerd totaal;22;1995;5864.0;7.4;5864.0;7.4;;
9697;Mannen;Gestandaardiseerd totaal;22;1996;6000.0;7.6;6000.0;7.6;;
9698;Mannen;Gestandaardiseerd totaal;22;1997;6216.0;7.9;6216.0;7.9;;
9699;Mannen;Gestandaardiseerd totaal;22;1998;6102.0;7.7;6102.0;7.7;;
9700;Mannen;Gestandaardiseerd totaal;22;1999;6461.0;8.2;6461.0;8.2;;
9701;Mannen;Gestandaardiseerd totaal;22;2000;6400.0;8.1;6400.0;8.1;;
9702;Mannen;Gestandaardiseerd totaal;22;2001;6850.0;8.7;6850.0;8.7;;
9703;Mannen;Gestandaardiseerd totaal;22;2002;7258.0;9.2;7258.0;9.2;;
9704;Mannen;Gestandaardiseerd totaal;22;2003;7437.0;9.4;7437.0;9.4;;
9705;Mannen;Gestandaardiseerd totaal;22;2004;7502.0;9.5;7502.0;9.5;;
9706;Mannen;Gestandaardiseerd totaal;22;2005;7609.0;9.7;7609.0;9.7;;
9707;Mannen;Gestandaardiseerd totaal;22;2006;7662.0;9.7;7662.0;9.7;;
9708;Mannen;Gestandaardiseerd totaal;22;2007;7916.0;10.0;7916.0;10.0;;
9709;Mannen;Gestandaardiseerd totaal;22;2008;7836.0;9.9;7836.0;9.9;;
9710;Mannen;Gestandaardiseerd totaal;22;2009;8196.0;10.4;8196.0;10.4;;
9711;Mannen;Gestandaardiseerd totaal;22;2010;8353.0;10.6;8353.0;10.6;;
9712;Mannen;Gestandaardiseerd totaal;23;1995;945.0;1.2;945.0;1.2;;
9713;Mannen;Gestandaardiseerd totaal;23;1996;1000.0;1.3;1000.0;1.3;;
9714;Mannen;Gestandaardiseerd totaal;23;1997;1218.0;1.5;1218.0;1.5;;
9715;Mannen;Gestandaardiseerd totaal;23;1998;1366.0;1.7;1366.0;1.7;;
9716;Mannen;Gestandaardiseerd totaal;23;1999;1415.0;1.8;1415.0;1.8;;
9717;Mannen;Gestandaardiseerd totaal;23;2000;1721.0;2.2;1721.0;2.2;;
9718;Mannen;Gestandaardiseerd totaal;23;2001;2023.0;2.6;2023.0;2.6;;
9719;Mannen;Gestandaardiseerd totaal;23;2002;2408.0;3.1;2408.0;3.1;;
9720;Mannen;Gestandaardiseerd totaal;23;2003;2759.0;3.5;2759.0;3.5;;
9721;Mannen;Gestandaardiseerd totaal;23;2004;3053.0;3.9;3053.0;3.9;;
9722;Mannen;Gestandaardiseerd totaal;23;2005;3411.0;4.3;3411.0;4.3;;
9723;Mannen;Gestandaardiseerd totaal;23;2006;3905.0;5.0;3905.0;5.0;;
9724;Mannen;Gestandaardiseerd totaal;23;2007;4355.0;5.5;4355.0;5.5;;
9725;Mannen;Gestandaardiseerd totaal;23;2008;4572.0;5.8;4572.0;5.8;;
9726;Mannen;Gestandaardiseerd totaal;23;2009;4822.0;6.1;4822.0;6.1;;
9727;Mannen;Gestandaardiseerd totaal;23;2010;4933.0;6.3;4933.0;6.3;;
9728;Mannen;Gestandaardiseerd totaal;24;1995;18704.0;23.7;3712.0;4.7;14993.0;19.0
9729;Mannen;Gestandaardiseerd totaal;24;1996;18706.0;23.7;2874.0;3.6;15833.0;20.1
9730;Mannen;Gestandaardiseerd totaal;24;1997;18574.0;23.6;2334.0;3.0;16240.0;20.6
9731;Mannen;Gestandaardiseerd totaal;24;1998;18215.0;23.1;1762.0;2.2;16453.0;20.9
9732;Mannen;Gestandaardiseerd totaal;24;1999;18616.0;23.6;1433.0;1.8;17183.0;21.8
9733;Mannen;Gestandaardiseerd totaal;24;2000;18416.0;23.4;1300.0;1.6;17116.0;21.7
9734;Mannen;Gestandaardiseerd totaal;24;2001;18534.0;23.5;1170.0;1.5;17364.0;22.0
9735;Mannen;Gestandaardiseerd totaal;24;2002;19711.0;25.0;1286.0;1.6;18425.0;23.4
9736;Mannen;Gestandaardiseerd totaal;24;2003;20220.0;25.7;1208.0;1.5;19012.0;24.1
9737;Mannen;Gestandaardiseerd totaal;24;2004;21896.0;27.8;1135.0;1.4;20761.0;26.3
9738;Mannen;Gestandaardiseerd totaal;24;2005;21734.0;27.6;954.0;1.2;20780.0;26.4
9739;Mannen;Gestandaardiseerd totaal;24;2006;21781.0;27.6;934.0;1.2;20846.0;26.5
9740;Mannen;Gestandaardiseerd totaal;24;2007;21945.0;27.9;994.0;1.3;20951.0;26.6
9741;Mannen;Gestandaardiseerd totaal;24;2008;23062.0;29.3;963.0;1.2;22099.0;28.0
9742;Mannen;Gestandaardiseerd totaal;24;2009;22585.0;28.7;801.0;1.0;21784.0;27.6
9743;Mannen;Gestandaardiseerd totaal;24;2010;22752.0;28.9;699.0;0.9;22053.0;28.0
9744;Mannen;Gestandaardiseerd totaal;25;1995;1216.0;1.5;1053.0;1.3;163.0;0.2
9745;Mannen;Gestandaardiseerd totaal;25;1996;1280.0;1.6;1123.0;1.4;157.0;0.2
9746;Mannen;Gestandaardiseerd totaal;25;1997;1151.0;1.5;994.0;1.3;156.0;0.2
9747;Mannen;Gestandaardiseerd totaal;25;1998;1234.0;1.6;1077.0;1.4;156.0;0.2
9748;Mannen;Gestandaardiseerd totaal;25;1999;1167.0;1.5;1043.0;1.3;123.0;0.2
9749;Mannen;Gestandaardiseerd totaal;25;2000;1201.0;1.5;1053.0;1.3;148.0;0.2
9750;Mannen;Gestandaardiseerd totaal;25;2001;1024.0;1.3;905.0;1.1;119.0;0.2
9751;Mannen;Gestandaardiseerd totaal;25;2002;1060.0;1.3;900.0;1.1;160.0;0.2
9752;Mannen;Gestandaardiseerd totaal;25;2003;1023.0;1.3;855.0;1.1;169.0;0.2
9753;Mannen;Gestandaardiseerd totaal;25;2004;1011.0;1.3;836.0;1.1;175.0;0.2
9754;Mannen;Gestandaardiseerd totaal;25;2005;1006.0;1.3;841.0;1.1;165.0;0.2
9755;Mannen;Gestandaardiseerd totaal;25;2006;1037.0;1.3;871.0;1.1;166.0;0.2
9756;Mannen;Gestandaardiseerd totaal;25;2007;1055.0;1.3;862.0;1.1;193.0;0.2
9757;Mannen;Gestandaardiseerd totaal;25;2008;1006.0;1.3;875.0;1.1;131.0;0.2
9758;Mannen;Gestandaardiseerd totaal;25;2009;1012.0;1.3;886.0;1.1;127.0;0.2
9759;Mannen;Gestandaardiseerd totaal;25;2010;1067.0;1.4;917.0;1.2;150.0;0.2
9760;Mannen;Gestandaardiseerd totaal;26;1995;223.0;0.3;223.0;0.3;;
9761;Mannen;Gestandaardiseerd totaal;26;1996;218.0;0.3;218.0;0.3;;
9762;Mannen;Gestandaardiseerd totaal;26;1997;231.0;0.3;231.0;0.3;;
9763;Mannen;Gestandaardiseerd totaal;26;1998;227.0;0.3;227.0;0.3;;
9764;Mannen;Gestandaardiseerd totaal;26;1999;194.0;0.2;194.0;0.2;;
9765;Mannen;Gestandaardiseerd totaal;26;2000;200.0;0.3;200.0;0.3;;
9766;Mannen;Gestandaardiseerd totaal;26;2001;185.0;0.2;185.0;0.2;;
9767;Mannen;Gestandaardiseerd totaal;26;2002;200.0;0.3;200.0;0.3;;
9768;Mannen;Gestandaardiseerd totaal;26;2003;211.0;0.3;211.0;0.3;;
9769;Mannen;Gestandaardiseerd totaal;26;2004;200.0;0.3;200.0;0.3;;
9770;Mannen;Gestandaardiseerd totaal;26;2005;210.0;0.3;210.0;0.3;;
9771;Mannen;Gestandaardiseerd totaal;26;2006;222.0;0.3;222.0;0.3;;
9772;Mannen;Gestandaardiseerd totaal;26;2007;240.0;0.3;240.0;0.3;;
9773;Mannen;Gestandaardiseerd totaal;26;2008;233.0;0.3;233.0;0.3;;
9774;Mannen;Gestandaardiseerd totaal;26;2009;229.0;0.3;229.0;0.3;;
9775;Mannen;Gestandaardiseerd totaal;26;2010;243.0;0.3;243.0;0.3;;
9776;Mannen;Gestandaardiseerd totaal;27;1995;7943.0;10.1;7910.0;10.0;33.0;0.0
9777;Mannen;Gestandaardiseerd totaal;27;1996;7768.0;9.9;7748.0;9.8;20.0;0.0
9778;Mannen;Gestandaardiseerd totaal;27;1997;7288.0;9.2;7270.0;9.2;17.0;0.0
9779;Mannen;Gestandaardiseerd totaal;27;1998;6946.0;8.8;6931.0;8.8;14.0;0.0
9780;Mannen;Gestandaardiseerd totaal;27;1999;6079.0;7.7;6070.0;7.7;;
9781;Mannen;Gestandaardiseerd totaal;27;2000;5565.0;7.1;5560.0;7.1;;
9782;Mannen;Gestandaardiseerd totaal;27;2001;5151.0;6.5;5147.0;6.5;;
9783;Mannen;Gestandaardiseerd totaal;27;2002;5449.0;6.9;5444.0;6.9;;
9784;Mannen;Gestandaardiseerd totaal;27;2003;5490.0;7.0;5481.0;7.0;;
9785;Mannen;Gestandaardiseerd totaal;27;2004;5838.0;7.4;5811.0;7.4;28.0;0.0
9786;Mannen;Gestandaardiseerd totaal;27;2005;6171.0;7.8;6122.0;7.8;49.0;0.1
9787;Mannen;Gestandaardiseerd totaal;27;2006;6347.0;8.1;6307.0;8.0;40.0;0.1
9788;Mannen;Gestandaardiseerd totaal;27;2007;6014.0;7.6;5945.0;7.5;69.0;0.1
9789;Mannen;Gestandaardiseerd totaal;27;2008;5960.0;7.6;5890.0;7.5;70.0;0.1
9790;Mannen;Gestandaardiseerd totaal;27;2009;5880.0;7.5;5816.0;7.4;63.0;0.1
9791;Mannen;Gestandaardiseerd totaal;27;2010;5646.0;7.2;5635.0;7.2;11.0;0.0
9792;Mannen;Gestandaardiseerd totaal;28;1995;438.0;0.6;436.0;0.6;;
9793;Mannen;Gestandaardiseerd totaal;28;1996;456.0;0.6;452.0;0.6;;
9794;Mannen;Gestandaardiseerd totaal;28;1997;441.0;0.6;439.0;0.6;;
9795;Mannen;Gestandaardiseerd totaal;28;1998;408.0;0.5;408.0;0.5;;
9796;Mannen;Gestandaardiseerd totaal;28;1999;398.0;0.5;397.0;0.5;;
9797;Mannen;Gestandaardiseerd totaal;28;2000;371.0;0.5;370.0;0.5;;
9798;Mannen;Gestandaardiseerd totaal;28;2001;381.0;0.5;379.0;0.5;;
9799;Mannen;Gestandaardiseerd totaal;28;2002;412.0;0.5;412.0;0.5;;
9800;Mannen;Gestandaardiseerd totaal;28;2003;409.0;0.5;409.0;0.5;;
9801;Mannen;Gestandaardiseerd totaal;28;2004;402.0;0.5;398.0;0.5;;
9802;Mannen;Gestandaardiseerd totaal;28;2005;459.0;0.6;458.0;0.6;;
9803;Mannen;Gestandaardiseerd totaal;28;2006;537.0;0.7;535.0;0.7;;
9804;Mannen;Gestandaardiseerd totaal;28;2007;436.0;0.6;429.0;0.5;;
9805;Mannen;Gestandaardiseerd totaal;28;2008;478.0;0.6;478.0;0.6;;
9806;Mannen;Gestandaardiseerd totaal;28;2009;459.0;0.6;455.0;0.6;;
9807;Mannen;Gestandaardiseerd totaal;28;2010;478.0;0.6;476.0;0.6;;
9808;Mannen;Gestandaardiseerd totaal;29;1995;23617.0;30.0;15718.0;19.9;7899.0;10.0
9809;Mannen;Gestandaardiseerd totaal;29;1996;25430.0;32.3;13796.0;17.5;11635.0;14.8
9810;Mannen;Gestandaardiseerd totaal;29;1997;27425.0;34.8;11377.0;14.4;16048.0;20.4
9811;Mannen;Gestandaardiseerd totaal;29;1998;28613.0;36.3;8814.0;11.2;19798.0;25.1
9812;Mannen;Gestandaardiseerd totaal;29;1999;30602.0;38.8;6759.0;8.6;23843.0;30.3
9813;Mannen;Gestandaardiseerd totaal;29;2000;31864.0;40.4;4753.0;6.0;27111.0;34.4
9814;Mannen;Gestandaardiseerd totaal;29;2001;34731.0;44.1;3095.0;3.9;31636.0;40.2
9815;Mannen;Gestandaardiseerd totaal;29;2002;37609.0;47.7;2343.0;3.0;35266.0;44.8
9816;Mannen;Gestandaardiseerd totaal;29;2003;40192.0;51.0;1962.0;2.5;38230.0;48.5
9817;Mannen;Gestandaardiseerd totaal;29;2004;40819.0;51.8;1582.0;2.0;39238.0;49.8
9818;Mannen;Gestandaardiseerd totaal;29;2005;42384.0;53.8;1247.0;1.6;41137.0;52.2
9819;Mannen;Gestandaardiseerd totaal;29;2006;43420.0;55.1;1121.0;1.4;42299.0;53.7
9820;Mannen;Gestandaardiseerd totaal;29;2007;43898.0;55.7;882.0;1.1;43015.0;54.6
9821;Mannen;Gestandaardiseerd totaal;29;2008;47329.0;60.1;775.0;1.0;46554.0;59.1
9822;Mannen;Gestandaardiseerd totaal;29;2009;47201.0;59.9;590.0;0.7;46611.0;59.2
9823;Mannen;Gestandaardiseerd totaal;29;2010;44406.0;56.4;488.0;0.6;43918.0;55.7
9824;Mannen;Gestandaardiseerd totaal;30;1995;;;;;;
9825;Mannen;Gestandaardiseerd totaal;30;1996;;;;;;
9826;Mannen;Gestandaardiseerd totaal;30;1997;;;;;;
9827;Mannen;Gestandaardiseerd totaal;30;1998;;;;;;
9828;Mannen;Gestandaardiseerd totaal;30;1999;;;;;;
9829;Mannen;Gestandaardiseerd totaal;30;2000;45.0;0.1;45.0;0.1;;
9830;Mannen;Gestandaardiseerd totaal;30;2001;56.0;0.1;54.0;0.1;;
9831;Mannen;Gestandaardiseerd totaal;30;2002;91.0;0.1;91.0;0.1;;
9832;Mannen;Gestandaardiseerd totaal;30;2003;115.0;0.1;115.0;0.1;;
9833;Mannen;Gestandaardiseerd totaal;30;2004;132.0;0.2;132.0;0.2;;
9834;Mannen;Gestandaardiseerd totaal;30;2005;140.0;0.2;140.0;0.2;;
9835;Mannen;Gestandaardiseerd totaal;30;2006;161.0;0.2;155.0;0.2;;
9836;Mannen;Gestandaardiseerd totaal;30;2007;175.0;0.2;165.0;0.2;;
9837;Mannen;Gestandaardiseerd totaal;30;2008;192.0;0.2;175.0;0.2;17.0;0.0
9838;Mannen;Gestandaardiseerd totaal;30;2009;204.0;0.3;195.0;0.2;;
9839;Mannen;Gestandaardiseerd totaal;30;2010;242.0;0.3;219.0;0.3;23.0;0.0
9840;Mannen;Gestandaardiseerd totaal;31;1995;23856.0;30.3;6806.0;8.6;17050.0;21.6
9841;Mannen;Gestandaardiseerd totaal;31;1996;22915.0;29.1;6358.0;8.1;16557.0;21.0
9842;Mannen;Gestandaardiseerd totaal;31;1997;21766.0;27.6;6238.0;7.9;15528.0;19.7
9843;Mannen;Gestandaardiseerd totaal;31;1998;22119.0;28.1;6129.0;7.8;15990.0;20.3
9844;Mannen;Gestandaardiseerd totaal;31;1999;19724.0;25.0;5650.0;7.2;14074.0;17.9
9845;Mannen;Gestandaardiseerd totaal;31;2000;18388.0;23.3;5385.0;6.8;13003.0;16.5
9846;Mannen;Gestandaardiseerd totaal;31;2001;18624.0;23.6;5265.0;6.7;13359.0;17.0
9847;Mannen;Gestandaardiseerd totaal;31;2002;19217.0;24.4;5163.0;6.6;14054.0;17.8
9848;Mannen;Gestandaardiseerd totaal;31;2003;20217.0;25.7;5224.0;6.6;14992.0;19.0
9849;Mannen;Gestandaardiseerd totaal;31;2004;19481.0;24.7;5274.0;6.7;14207.0;18.0
9850;Mannen;Gestandaardiseerd totaal;31;2005;18592.0;23.6;5223.0;6.6;13369.0;17.0
9851;Mannen;Gestandaardiseerd totaal;31;2006;21311.0;27.0;5627.0;7.1;15684.0;19.9
9852;Mannen;Gestandaardiseerd totaal;31;2007;20126.0;25.5;4907.0;6.2;15219.0;19.3
9853;Mannen;Gestandaardiseerd totaal;31;2008;18821.0;23.9;4818.0;6.1;14003.0;17.8
9854;Mannen;Gestandaardiseerd totaal;31;2009;19505.0;24.8;4594.0;5.8;14911.0;18.9
9855;Mannen;Gestandaardiseerd totaal;31;2010;19540.0;24.8;4548.0;5.8;14992.0;19.0
9856;Mannen;Gestandaardiseerd totaal;32;1995;2213.0;2.8;2213.0;2.8;;
9857;Mannen;Gestandaardiseerd totaal;32;1996;2028.0;2.6;2028.0;2.6;;
9858;Mannen;Gestandaardiseerd totaal;32;1997;1895.0;2.4;1895.0;2.4;;
9859;Mannen;Gestandaardiseerd totaal;32;1998;1785.0;2.3;1785.0;2.3;;
9860;Mannen;Gestandaardiseerd totaal;32;1999;1731.0;2.2;1731.0;2.2;;
9861;Mannen;Gestandaardiseerd totaal;32;2000;1606.0;2.0;1606.0;2.0;;
9862;Mannen;Gestandaardiseerd totaal;32;2001;1458.0;1.9;1458.0;1.9;;
9863;Mannen;Gestandaardiseerd totaal;32;2002;1435.0;1.8;1435.0;1.8;;
9864;Mannen;Gestandaardiseerd totaal;32;2003;1362.0;1.7;1362.0;1.7;;
9865;Mannen;Gestandaardiseerd totaal;32;2004;1443.0;1.8;1443.0;1.8;;
9866;Mannen;Gestandaardiseerd totaal;32;2005;1419.0;1.8;1419.0;1.8;;
9867;Mannen;Gestandaardiseerd totaal;32;2006;1434.0;1.8;1434.0;1.8;;
9868;Mannen;Gestandaardiseerd totaal;32;2007;1473.0;1.9;1473.0;1.9;;
9869;Mannen;Gestandaardiseerd totaal;32;2008;1225.0;1.6;1225.0;1.6;;
9870;Mannen;Gestandaardiseerd totaal;32;2009;1327.0;1.7;1327.0;1.7;;
9871;Mannen;Gestandaardiseerd totaal;32;2010;1418.0;1.8;1418.0;1.8;;
9872;Mannen;Gestandaardiseerd totaal;33;1995;23737.0;30.1;20887.0;26.5;2850.0;3.6
9873;Mannen;Gestandaardiseerd totaal;33;1996;24798.0;31.5;21663.0;27.5;3136.0;4.0
9874;Mannen;Gestandaardiseerd totaal;33;1997;24635.0;31.3;20956.0;26.6;3679.0;4.7
9875;Mannen;Gestandaardiseerd totaal;33;1998;23708.0;30.1;19458.0;24.7;4251.0;5.4
9876;Mannen;Gestandaardiseerd totaal;33;1999;23334.0;29.6;18924.0;24.0;4410.0;5.6
9877;Mannen;Gestandaardiseerd totaal;33;2000;23631.0;30.0;17502.0;22.2;6129.0;7.8
9878;Mannen;Gestandaardiseerd totaal;33;2001;23396.0;29.7;16740.0;21.2;6657.0;8.4
9879;Mannen;Gestandaardiseerd totaal;33;2002;24419.0;31.0;17739.0;22.5;6680.0;8.5
9880;Mannen;Gestandaardiseerd totaal;33;2003;25233.0;32.0;18220.0;23.1;7013.0;8.9
9881;Mannen;Gestandaardiseerd totaal;33;2004;27886.0;35.4;19475.0;24.7;8411.0;10.7
9882;Mannen;Gestandaardiseerd totaal;33;2005;27537.0;34.9;18596.0;23.6;8941.0;11.3
9883;Mannen;Gestandaardiseerd totaal;33;2006;27208.0;34.5;17610.0;22.3;9598.0;12.2
9884;Mannen;Gestandaardiseerd totaal;33;2007;27382.0;34.8;17491.0;22.2;9891.0;12.6
9885;Mannen;Gestandaardiseerd totaal;33;2008;27020.0;34.3;16552.0;21.0;10468.0;13.3
9886;Mannen;Gestandaardiseerd totaal;33;2009;26648.0;33.8;15847.0;20.1;10802.0;13.7
9887;Mannen;Gestandaardiseerd totaal;33;2010;27343.0;34.7;16213.0;20.6;11130.0;14.1
9888;Mannen;Gestandaardiseerd totaal;34;1995;10477.0;13.3;10234.0;13.0;243.0;0.3
9889;Mannen;Gestandaardiseerd totaal;34;1996;11274.0;14.3;10998.0;14.0;276.0;0.4
