ID;Geslacht;Leeftijd;Onderwijssoorten;RegioS;Perioden;AantalLeerlingen_1
1028;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2003/'04;37003.0
1029;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2004/'05;36671.0
1030;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2005/'06;36448.0
1031;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2006/'07;36419.0
1032;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2007/'08;36434.0
1033;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2008/'09;36435.0
1034;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2009/'10;37413.0
1035;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2010/'11;37237.0
1036;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2011/'12;36805.0
1037;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2012/'13;36420.0
1038;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2013/'14;35906.0
1039;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2014/'15;35438.0
1040;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2015/'16;35404.0
1041;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2016/'17;35121.0
1042;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2017/'18;34796.0
1043;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2018/'19;34694.0
1044;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2019/'20;34430.0
1045;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2020/'21;34051.0
1046;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2021/'22;33681.0
1047;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2022/'23;33685.0
1048;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2023/'24;33450.0
1049;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie Leiden en Bollenstreek (CR);2024/'25;33170.0
1050;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2000/'01;64563.0
1051;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2001/'02;64976.0
1052;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2002/'03;68203.0
1053;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2003/'04;68228.0
1054;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2004/'05;68384.0
1055;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2005/'06;68547.0
1056;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2006/'07;68922.0
1057;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2007/'08;69458.0
1058;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2008/'09;70550.0
1059;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2009/'10;71407.0
1060;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2010/'11;72032.0
1061;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2011/'12;72448.0
1062;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2012/'13;72828.0
1063;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2013/'14;73365.0
1064;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2014/'15;73673.0
1065;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2015/'16;74478.0
1066;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2016/'17;74841.0
1067;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2017/'18;74987.0
1068;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2018/'19;75244.0
1069;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2019/'20;75032.0
1070;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2020/'21;74584.0
1071;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2021/'22;73951.0
1072;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2022/'23;73804.0
1073;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2023/'24;72850.0
1074;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Agglomeratie 's-Gravenhage (CR);2024/'25;72040.0
1075;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2000/'01;23885.0
1076;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2001/'02;23827.0
1077;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2002/'03;20653.0
1078;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2003/'04;20228.0
1079;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2004/'05;19843.0
1080;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2005/'06;19611.0
1081;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2006/'07;19423.0
1082;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2007/'08;19213.0
1083;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2008/'09;19137.0
1084;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2009/'10;18901.0
1085;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2010/'11;18743.0
1086;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2011/'12;18670.0
1087;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2012/'13;18486.0
1088;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2013/'14;18310.0
1089;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2014/'15;18191.0
1090;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2015/'16;18183.0
1091;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2016/'17;18229.0
1092;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2017/'18;18524.0
1093;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2018/'19;18616.0
1094;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2019/'20;18788.0
1095;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2020/'21;19074.0
1096;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2021/'22;18959.0
1097;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2022/'23;19155.0
1098;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2023/'24;19350.0
1099;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Delft en Westland (CR);2024/'25;19370.0
1100;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2000/'01;34732.0
1101;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2001/'02;34541.0
1102;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2002/'03;34106.0
1103;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2003/'04;33853.0
1104;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2004/'05;33643.0
1105;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2005/'06;33354.0
1106;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2006/'07;33124.0
1107;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2007/'08;32955.0
1108;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2008/'09;32710.0
1109;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2009/'10;31412.0
1110;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2010/'11;29120.0
1111;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2011/'12;28724.0
1112;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2012/'13;28161.0
1113;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2013/'14;27581.0
1114;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2014/'15;27324.0
1115;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2015/'16;28900.0
1116;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2016/'17;28532.0
1117;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2017/'18;28380.0
1118;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2018/'19;28422.0
1119;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2019/'20;28463.0
1120;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2020/'21;28450.0
1121;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2021/'22;28269.0
1122;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2022/'23;28364.0
1123;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2023/'24;28250.0
1124;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Oost-Zuid-Holland (CR);2024/'25;28410.0
1125;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2000/'01;128380.0
1126;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2001/'02;128616.0
1127;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2002/'03;128166.0
1128;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2003/'04;127124.0
1129;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2004/'05;126553.0
1130;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2005/'06;125327.0
1131;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2006/'07;124141.0
1132;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2007/'08;124628.0
1133;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2008/'09;124398.0
1134;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2009/'10;124005.0
1135;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2010/'11;125267.0
1136;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2011/'12;124232.0
1137;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2012/'13;123497.0
1138;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2013/'14;122759.0
1139;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2014/'15;122160.0
1140;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2015/'16;120297.0
1141;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2016/'17;120493.0
1142;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2017/'18;120343.0
1143;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2018/'19;120695.0
1144;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2019/'20;120581.0
1145;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2020/'21;120586.0
1146;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2021/'22;119765.0
1147;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2022/'23;119750.0
1148;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2023/'24;119060.0
1149;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Groot-Rijnmond (CR);2024/'25;118910.0
1150;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2000/'01;42680.0
1151;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2001/'02;42912.0
1152;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2002/'03;40632.0
1153;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2003/'04;40937.0
1154;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2004/'05;41001.0
1155;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2005/'06;41026.0
1156;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2006/'07;40765.0
1157;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2007/'08;39905.0
1158;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2008/'09;39847.0
1159;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2009/'10;39639.0
1160;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2010/'11;39275.0
1161;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2011/'12;38835.0
1162;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2012/'13;38223.0
1163;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2013/'14;37708.0
1164;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2014/'15;37257.0
1165;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2015/'16;37011.0
1166;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2016/'17;36853.0
1167;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2017/'18;36869.0
1168;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2018/'19;36883.0
1169;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2019/'20;33340.0
1170;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2020/'21;33024.0
1171;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2021/'22;32683.0
1172;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2022/'23;32706.0
1173;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2023/'24;32350.0
1174;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zuidoost-Zuid-Holland (CR);2024/'25;32060.0
1175;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2000/'01;9595.0
1176;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2001/'02;9579.0
1177;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2002/'03;9577.0
1178;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2003/'04;9429.0
1179;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2004/'05;9369.0
1180;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2005/'06;9244.0
1181;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2006/'07;9139.0
1182;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2007/'08;9032.0
1183;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2008/'09;8903.0
1184;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2009/'10;8637.0
1185;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2010/'11;8370.0
1186;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2011/'12;8091.0
1187;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2012/'13;7800.0
1188;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2013/'14;7481.0
1189;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2014/'15;7136.0
1190;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2015/'16;6972.0
1191;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2016/'17;6805.0
1192;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2017/'18;6686.0
1193;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2018/'19;6580.0
1194;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2019/'20;6524.0
1195;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2020/'21;6456.0
1196;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2021/'22;6446.0
1197;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2022/'23;6537.0
1198;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2023/'24;6450.0
1199;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Zeeuwsch-Vlaanderen (CR);2024/'25;6490.0
1200;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2000/'01;26603.0
1201;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2001/'02;27077.0
1202;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2002/'03;26881.0
1203;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2003/'04;26927.0
1204;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2004/'05;26891.0
1205;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2005/'06;26902.0
1206;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2006/'07;26801.0
1207;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2007/'08;26686.0
1208;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2008/'09;26379.0
1209;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2009/'10;26117.0
1210;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2010/'11;25552.0
1211;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2011/'12;25081.0
1212;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2012/'13;24616.0
1213;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2013/'14;24173.0
1214;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2014/'15;23743.0
1215;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2015/'16;23413.0
1216;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2016/'17;23126.0
1217;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2017/'18;22870.0
1218;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2018/'19;22841.0
1219;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2019/'20;22842.0
1220;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2020/'21;22569.0
1221;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2021/'22;22414.0
1222;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2022/'23;22479.0
1223;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2023/'24;22310.0
1224;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Overig Zeeland (CR);2024/'25;22040.0
1225;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2000/'01;56084.0
1226;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2001/'02;56292.0
1227;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2002/'03;56369.0
1228;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2003/'04;56174.0
1229;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2004/'05;55865.0
1230;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2005/'06;55654.0
1231;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2006/'07;55307.0
1232;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2007/'08;55072.0
1233;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2008/'09;55024.0
1234;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2009/'10;54477.0
1235;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2010/'11;53820.0
1236;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2011/'12;53237.0
1237;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2012/'13;52572.0
1238;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2013/'14;51713.0
1239;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2014/'15;50827.0
1240;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2015/'16;50389.0
1241;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2016/'17;49739.0
1242;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2017/'18;49239.0
1243;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2018/'19;49036.0
1244;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2019/'20;48802.0
1245;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2020/'21;48220.0
1246;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2021/'22;47762.0
1247;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2022/'23;47607.0
1248;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2023/'24;47160.0
1249;Totaal mannen en vrouwen;Totaal;Basisonderwijs;West-Noord-Brabant (CR);2024/'25;47140.0
1250;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2000/'01;43019.0
1251;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2001/'02;43114.0
1252;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2002/'03;42789.0
1253;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2003/'04;42577.0
1254;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2004/'05;42251.0
1255;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2005/'06;42045.0
1256;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2006/'07;41997.0
1257;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2007/'08;42156.0
1258;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2008/'09;42161.0
1259;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2009/'10;41852.0
1260;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2010/'11;41380.0
1261;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2011/'12;40882.0
1262;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Midden-Noord-Brabant (CR);2012/'13;40325.0
