ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
336;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;1212.0
337;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;1222.0
338;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;1200.0
339;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;1193.0
340;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;1190.0
341;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;1177.0
342;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;1187.0
343;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;1183.0
344;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;1207.0
345;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;1231.0
346;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;1228.0
347;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;1232.0
348;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;1204.0
349;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;1208.0
350;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;1235.0
351;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;1238.0
352;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;1250.0
353;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;1269.0
354;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;1277.0
355;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;1308.0
356;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;1316.0
357;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;1311.0
358;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;1308.0
359;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;1322.0
360;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;1351.0
361;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;1340.0
362;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;1351.0
363;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;1360.0
364;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;1375.0
365;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;1305.0
366;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;1237.0
367;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;1296.0
368;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
369;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;1345.0
370;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;1342.0
371;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;1388.0
372;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;1417.0
373;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;1432.0
374;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;1433.0
375;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;1444.0
376;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;1468.0
377;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;1491.0
378;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;1480.0
379;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;1484.0
380;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;1494.0
381;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;1501.0
382;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;1481.0
383;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;1473.0
384;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;3512.0
385;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;3477.0
386;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;3464.0
387;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;3454.0
388;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;3417.0
389;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;3405.0
390;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;3385.0
391;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;3411.0
392;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;3383.0
393;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;3358.0
394;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;3362.0
395;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;3365.0
396;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;3374.0
397;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;3382.0
398;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;3376.0
399;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;3410.0
400;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;3407.0
401;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;3407.0
402;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;3418.0
403;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;3425.0
404;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;3438.0
405;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;3468.0
406;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;3494.0
407;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;3521.0
408;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;3503.0
409;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;3520.0
410;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;3533.0
411;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;3543.0
412;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;3544.0
413;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;3550.0
414;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;3547.0
415;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;3565.0
416;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
417;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;3607.0
418;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;3642.0
419;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;3654.0
420;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;3690.0
421;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;3727.0
422;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;3760.0
423;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;3797.0
424;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;3815.0
425;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;3834.0
426;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;3838.0
427;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;3864.0
428;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;3877.0
429;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;3879.0
430;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;3901.0
431;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;3913.0
432;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;3388.0
433;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;3385.0
434;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;3408.0
435;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;3412.0
436;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;3401.0
437;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;3402.0
438;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;3438.0
439;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;3453.0
440;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;3469.0
441;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;3490.0
442;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;3503.0
443;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;3520.0
444;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;3542.0
445;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;3564.0
446;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;3601.0
447;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;3617.0
448;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;3639.0
449;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;3663.0
450;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;3694.0
451;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;3712.0
452;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;3730.0
453;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;3750.0
454;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;3792.0
455;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;3804.0
456;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;3837.0
457;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;3863.0
458;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;3887.0
459;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;3894.0
460;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;3912.0
461;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;3912.0
462;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;3922.0
463;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;3877.0
464;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
465;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;3905.0
466;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;3926.0
467;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;3934.0
468;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;3965.0
469;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;3997.0
470;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;4018.0
471;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;4039.0
472;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;4062.0
473;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;4060.0
474;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;4080.0
475;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;4087.0
476;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;4105.0
477;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;4098.0
478;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;4078.0
479;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;4079.0
480;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 1e kwartaal;703.0
481;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 2e kwartaal;712.0
482;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 3e kwartaal;724.0
483;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2013 4e kwartaal;724.0
484;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 1e kwartaal;739.0
485;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 2e kwartaal;736.0
486;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 3e kwartaal;735.0
487;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2014 4e kwartaal;757.0
488;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 1e kwartaal;719.0
489;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 2e kwartaal;716.0
490;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 3e kwartaal;717.0
491;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2015 4e kwartaal;726.0
492;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 1e kwartaal;724.0
493;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 2e kwartaal;723.0
494;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 3e kwartaal;745.0
495;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2016 4e kwartaal;717.0
496;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 1e kwartaal;732.0
497;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 2e kwartaal;748.0
498;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 3e kwartaal;757.0
499;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2017 4e kwartaal;776.0
500;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 1e kwartaal;783.0
501;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 2e kwartaal;771.0
502;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 3e kwartaal;784.0
503;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2018 4e kwartaal;791.0
504;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 1e kwartaal;783.0
505;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 2e kwartaal;768.0
506;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 3e kwartaal;777.0
507;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2019 4e kwartaal;781.0
508;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 1e kwartaal;766.0
509;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 2e kwartaal;767.0
510;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 3e kwartaal;744.0
511;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2020 4e kwartaal;736.0
512;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 1e kwartaal;
513;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 2e kwartaal;709.0
514;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 3e kwartaal;685.0
515;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2021 4e kwartaal;704.0
516;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 1e kwartaal;681.0
517;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 2e kwartaal;656.0
518;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 3e kwartaal;673.0
519;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2022 4e kwartaal;679.0
520;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2023 1e kwartaal;683.0
521;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2023 2e kwartaal;715.0
522;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2023 3e kwartaal;698.0
523;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2023 4e kwartaal;686.0
524;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2024 1e kwartaal;662.0
525;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2024 2e kwartaal;683.0
526;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2024 3e kwartaal;667.0
527;Totaal;Beroepsniveau 1 (ISCO 2008);Totaal personen;2024 4e kwartaal;670.0
528;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 1e kwartaal;374.0
529;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 2e kwartaal;384.0
530;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 3e kwartaal;389.0
531;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2013 4e kwartaal;385.0
532;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 1e kwartaal;401.0
533;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 2e kwartaal;397.0
534;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 3e kwartaal;393.0
535;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2014 4e kwartaal;403.0
536;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 1e kwartaal;377.0
537;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 2e kwartaal;374.0
538;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 3e kwartaal;382.0
539;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2015 4e kwartaal;390.0
540;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 1e kwartaal;380.0
541;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 2e kwartaal;380.0
542;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 3e kwartaal;401.0
543;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2016 4e kwartaal;369.0
544;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 1e kwartaal;388.0
545;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 2e kwartaal;403.0
546;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 3e kwartaal;403.0
547;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2017 4e kwartaal;401.0
548;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 1e kwartaal;408.0
549;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 2e kwartaal;422.0
550;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 3e kwartaal;430.0
551;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2018 4e kwartaal;436.0
552;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 1e kwartaal;427.0
553;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 2e kwartaal;422.0
554;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 3e kwartaal;414.0
555;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2019 4e kwartaal;420.0
556;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 1e kwartaal;409.0
557;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 2e kwartaal;408.0
558;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 3e kwartaal;387.0
559;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2020 4e kwartaal;393.0
560;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 1e kwartaal;
561;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 2e kwartaal;381.0
562;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 3e kwartaal;360.0
563;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2021 4e kwartaal;375.0
564;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 1e kwartaal;380.0
565;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 2e kwartaal;350.0
566;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 3e kwartaal;366.0
567;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2022 4e kwartaal;364.0
568;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2023 1e kwartaal;365.0
569;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2023 2e kwartaal;390.0
570;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2023 3e kwartaal;375.0
571;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2023 4e kwartaal;371.0
572;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2024 1e kwartaal;350.0
573;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2024 2e kwartaal;365.0
574;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2024 3e kwartaal;364.0
575;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Mannen;2024 4e kwartaal;352.0
576;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 1e kwartaal;329.0
577;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 2e kwartaal;328.0
578;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 3e kwartaal;335.0
579;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2013 4e kwartaal;339.0
580;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 1e kwartaal;337.0
581;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 2e kwartaal;339.0
582;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 3e kwartaal;342.0
583;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2014 4e kwartaal;354.0
584;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 1e kwartaal;342.0
585;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 2e kwartaal;343.0
586;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 3e kwartaal;335.0
587;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2015 4e kwartaal;336.0
588;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 1e kwartaal;344.0
589;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 2e kwartaal;343.0
590;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 3e kwartaal;344.0
591;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2016 4e kwartaal;349.0
592;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2017 1e kwartaal;344.0
593;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2017 2e kwartaal;345.0
594;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2017 3e kwartaal;353.0
595;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2017 4e kwartaal;376.0
596;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2018 1e kwartaal;375.0
597;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2018 2e kwartaal;349.0
598;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2018 3e kwartaal;354.0
599;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2018 4e kwartaal;355.0
600;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2019 1e kwartaal;355.0
601;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2019 2e kwartaal;346.0
602;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2019 3e kwartaal;363.0
603;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2019 4e kwartaal;360.0
604;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2020 1e kwartaal;356.0
605;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2020 2e kwartaal;359.0
606;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2020 3e kwartaal;357.0
607;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2020 4e kwartaal;343.0
608;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2021 1e kwartaal;
609;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2021 2e kwartaal;329.0
610;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2021 3e kwartaal;325.0
611;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2021 4e kwartaal;329.0
612;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2022 1e kwartaal;301.0
613;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2022 2e kwartaal;305.0
614;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2022 3e kwartaal;307.0
615;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2022 4e kwartaal;315.0
616;Totaal;Beroepsniveau 1 (ISCO 2008);Geslacht: Vrouwen;2023 1e kwartaal;318.0
