ID;AantalVoorzieningen;SoortVoorzieningSociaalDomein;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;ClientenMetVoorzieningen_5;HuishoudensMetVoorzieningen_6;ClientenMetVoorzieningen_7;HuishoudensMetVoorzieningen_8
9582;Totaal;Totaal;Wijk 03 Nieuwendijk;1e halfjaar 2017;Werkendam                               ;Wijk     ;WK087003;1.0;270.0;230.0;75.0;151.0
9583;Totaal;Totaal;Wijk 03 Nieuwendijk;2e halfjaar 2017;                                        ;         ;        ;;;;;
9584;Totaal;Totaal;Wijk 03 Nieuwendijk;2017;                                        ;         ;        ;;;;;
9585;Totaal;Totaal;Wijk 04 Hank;1e halfjaar 2017;Werkendam                               ;Wijk     ;WK087004;1.0;290.0;240.0;71.0;140.0
9586;Totaal;Totaal;Wijk 04 Hank;2e halfjaar 2017;                                        ;         ;        ;;;;;
9587;Totaal;Totaal;Wijk 04 Hank;2017;                                        ;         ;        ;;;;;
9588;Totaal;Totaal;Wijk 05 Dussen;1e halfjaar 2017;Werkendam                               ;Wijk     ;WK087005;1.0;145.0;120.0;59.0;119.0
9589;Totaal;Totaal;Wijk 05 Dussen;2e halfjaar 2017;                                        ;         ;        ;;;;;
9590;Totaal;Totaal;Wijk 05 Dussen;2017;                                        ;         ;        ;;;;;
9591;Totaal;Totaal;West Maas en Waal;1e halfjaar 2017;                                        ;         ;        ;;;;;
9592;Totaal;Totaal;West Maas en Waal;2e halfjaar 2017;                                        ;         ;        ;;;;;
9593;Totaal;Totaal;West Maas en Waal;2017;                                        ;         ;        ;;;;;
9594;Totaal;Totaal;Wijk 01 Alphen;1e halfjaar 2017;                                        ;         ;        ;;;;;
9595;Totaal;Totaal;Wijk 01 Alphen;2e halfjaar 2017;                                        ;         ;        ;;;;;
9596;Totaal;Totaal;Wijk 01 Alphen;2017;                                        ;         ;        ;;;;;
9597;Totaal;Totaal;Wijk 02 Altforst;1e halfjaar 2017;                                        ;         ;        ;;;;;
9598;Totaal;Totaal;Wijk 02 Altforst;2e halfjaar 2017;                                        ;         ;        ;;;;;
9599;Totaal;Totaal;Wijk 02 Altforst;2017;                                        ;         ;        ;;;;;
9600;Totaal;Totaal;Wijk 03 Appeltern;1e halfjaar 2017;                                        ;         ;        ;;;;;
9601;Totaal;Totaal;Wijk 03 Appeltern;2e halfjaar 2017;                                        ;         ;        ;;;;;
9602;Totaal;Totaal;Wijk 03 Appeltern;2017;                                        ;         ;        ;;;;;
9603;Totaal;Totaal;Wijk 04 Beneden-Leeuwen;1e halfjaar 2017;                                        ;         ;        ;;;;;
9604;Totaal;Totaal;Wijk 04 Beneden-Leeuwen;2e halfjaar 2017;                                        ;         ;        ;;;;;
9605;Totaal;Totaal;Wijk 04 Beneden-Leeuwen;2017;                                        ;         ;        ;;;;;
9606;Totaal;Totaal;Wijk 05 Boven-Leeuwen;1e halfjaar 2017;                                        ;         ;        ;;;;;
9607;Totaal;Totaal;Wijk 05 Boven-Leeuwen;2e halfjaar 2017;                                        ;         ;        ;;;;;
9608;Totaal;Totaal;Wijk 05 Boven-Leeuwen;2017;                                        ;         ;        ;;;;;
9609;Totaal;Totaal;Wijk 06 Dreumel;1e halfjaar 2017;                                        ;         ;        ;;;;;
9610;Totaal;Totaal;Wijk 06 Dreumel;2e halfjaar 2017;                                        ;         ;        ;;;;;
9611;Totaal;Totaal;Wijk 06 Dreumel;2017;                                        ;         ;        ;;;;;
9612;Totaal;Totaal;Wijk 07 Maasbommel;1e halfjaar 2017;                                        ;         ;        ;;;;;
9613;Totaal;Totaal;Wijk 07 Maasbommel;2e halfjaar 2017;                                        ;         ;        ;;;;;
9614;Totaal;Totaal;Wijk 07 Maasbommel;2017;                                        ;         ;        ;;;;;
9615;Totaal;Totaal;Wijk 08 Wamel;1e halfjaar 2017;                                        ;         ;        ;;;;;
9616;Totaal;Totaal;Wijk 08 Wamel;2e halfjaar 2017;                                        ;         ;        ;;;;;
9617;Totaal;Totaal;Wijk 08 Wamel;2017;                                        ;         ;        ;;;;;
9618;Totaal;Totaal;Westerveld;1e halfjaar 2017;Westerveld                              ;Gemeente ;GM1701  ;;1865.0;1510.0;97.0;176.0
9619;Totaal;Totaal;Westerveld;2e halfjaar 2017;Westerveld                              ;Gemeente ;GM1701  ;;1880.0;1550.0;97.0;179.0
9620;Totaal;Totaal;Westerveld;2017;Westerveld                              ;Gemeente ;GM1701  ;;2035.0;1640.0;105.0;189.0
9621;Totaal;Totaal;Wijk 00 Diever;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170100;1.0;305.0;240.0;111.0;190.0
9622;Totaal;Totaal;Wijk 00 Diever;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170100;1.0;310.0;255.0;112.0;197.0
9623;Totaal;Totaal;Wijk 00 Diever;2017;Westerveld                              ;Wijk     ;WK170100;1.0;340.0;265.0;122.0;205.0
9624;Totaal;Totaal;Wijk 01 Wapse;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170101;1.0;40.0;35.0;62.0;134.0
9625;Totaal;Totaal;Wijk 01 Wapse;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170101;1.0;35.0;35.0;55.0;132.0
9626;Totaal;Totaal;Wijk 01 Wapse;2017;Westerveld                              ;Wijk     ;WK170101;1.0;40.0;35.0;62.0;131.0
9627;Totaal;Totaal;Wijk 02 Zorgvlied;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170102;1.0;30.0;20.0;72.0;94.0
9628;Totaal;Totaal;Wijk 02 Zorgvlied;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170102;1.0;35.0;25.0;82.0;116.0
9629;Totaal;Totaal;Wijk 02 Zorgvlied;2017;Westerveld                              ;Wijk     ;WK170102;1.0;35.0;25.0;81.0;116.0
9630;Totaal;Totaal;Wijk 03 Dwingeloo;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170103;1.0;295.0;255.0;106.0;198.0
9631;Totaal;Totaal;Wijk 03 Dwingeloo;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170103;1.0;305.0;275.0;110.0;211.0
9632;Totaal;Totaal;Wijk 03 Dwingeloo;2017;Westerveld                              ;Wijk     ;WK170103;1.0;330.0;290.0;117.0;222.0
9633;Totaal;Totaal;Wijk 04 Lhee;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170104;1.0;20.0;20.0;41.0;101.0
9634;Totaal;Totaal;Wijk 04 Lhee;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170104;1.0;20.0;20.0;41.0;102.0
9635;Totaal;Totaal;Wijk 04 Lhee;2017;Westerveld                              ;Wijk     ;WK170104;1.0;25.0;20.0;51.0;101.0
9636;Totaal;Totaal;Wijk 05 Eemster;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170105;1.0;20.0;20.0;57.0;138.0
9637;Totaal;Totaal;Wijk 05 Eemster;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170105;1.0;20.0;20.0;57.0;134.0
9638;Totaal;Totaal;Wijk 05 Eemster;2017;Westerveld                              ;Wijk     ;WK170105;1.0;25.0;20.0;71.0;134.0
9639;Totaal;Totaal;Wijk 06 Geeuwenbrug;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170106;1.0;30.0;20.0;65.0;107.0
9640;Totaal;Totaal;Wijk 06 Geeuwenbrug;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170106;1.0;25.0;20.0;55.0;108.0
9641;Totaal;Totaal;Wijk 06 Geeuwenbrug;2017;Westerveld                              ;Wijk     ;WK170106;1.0;30.0;20.0;66.0;108.0
9642;Totaal;Totaal;Wijk 07 Dieverbrug;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170107;1.0;20.0;15.0;68.0;105.0
9643;Totaal;Totaal;Wijk 07 Dieverbrug;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170107;1.0;20.0;15.0;68.0;110.0
9644;Totaal;Totaal;Wijk 07 Dieverbrug;2017;Westerveld                              ;Wijk     ;WK170107;1.0;20.0;20.0;68.0;147.0
9645;Totaal;Totaal;Wijk 08 Havelte;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170108;1.0;465.0;395.0;102.0;191.0
9646;Totaal;Totaal;Wijk 08 Havelte;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170108;1.0;465.0;400.0;102.0;191.0
9647;Totaal;Totaal;Wijk 08 Havelte;2017;Westerveld                              ;Wijk     ;WK170108;1.0;510.0;430.0;111.0;205.0
9648;Totaal;Totaal;Wijk 09 Uffelte;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170109;1.0;100.0;85.0;72.0;144.0
9649;Totaal;Totaal;Wijk 09 Uffelte;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170109;1.0;95.0;80.0;68.0;135.0
9650;Totaal;Totaal;Wijk 09 Uffelte;2017;Westerveld                              ;Wijk     ;WK170109;1.0;105.0;90.0;75.0;151.0
9651;Totaal;Totaal;Wijk 10 Wapserveen;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170110;1.0;45.0;40.0;56.0;117.0
9652;Totaal;Totaal;Wijk 10 Wapserveen;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170110;1.0;45.0;40.0;57.0;117.0
9653;Totaal;Totaal;Wijk 10 Wapserveen;2017;Westerveld                              ;Wijk     ;WK170110;1.0;45.0;40.0;56.0;117.0
9654;Totaal;Totaal;Wijk 11 Vledder;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170111;1.0;210.0;180.0;107.0;198.0
9655;Totaal;Totaal;Wijk 11 Vledder;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170111;1.0;205.0;180.0;105.0;197.0
9656;Totaal;Totaal;Wijk 11 Vledder;2017;Westerveld                              ;Wijk     ;WK170111;1.0;220.0;185.0;112.0;202.0
9657;Totaal;Totaal;Wijk 12 Frederiksoord;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170112;1.0;35.0;30.0;124.0;219.0
9658;Totaal;Totaal;Wijk 12 Frederiksoord;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170112;1.0;30.0;25.0;104.0;179.0
9659;Totaal;Totaal;Wijk 12 Frederiksoord;2017;Westerveld                              ;Wijk     ;WK170112;1.0;35.0;25.0;121.0;179.0
9660;Totaal;Totaal;Wijk 13 Nijensleek;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170113;1.0;35.0;30.0;67.0;151.0
9661;Totaal;Totaal;Wijk 13 Nijensleek;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170113;1.0;35.0;30.0;66.0;150.0
9662;Totaal;Totaal;Wijk 13 Nijensleek;2017;Westerveld                              ;Wijk     ;WK170113;1.0;40.0;30.0;75.0;150.0
9663;Totaal;Totaal;Wijk 14 Vledderveen;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170114;1.0;25.0;20.0;73.0;122.0
9664;Totaal;Totaal;Wijk 14 Vledderveen;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170114;1.0;25.0;25.0;70.0;151.0
9665;Totaal;Totaal;Wijk 14 Vledderveen;2017;Westerveld                              ;Wijk     ;WK170114;1.0;30.0;25.0;84.0;151.0
9666;Totaal;Totaal;Wijk 15 Wilhelminaoord;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170115;1.0;155.0;105.0;174.0;264.0
9667;Totaal;Totaal;Wijk 15 Wilhelminaoord;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170115;1.0;155.0;105.0;175.0;266.0
9668;Totaal;Totaal;Wijk 15 Wilhelminaoord;2017;Westerveld                              ;Wijk     ;WK170115;1.0;170.0;110.0;190.0;278.0
9669;Totaal;Totaal;Wijk 16 Doldersum;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170116;1.0;10.0;10.0;105.0;222.0
9670;Totaal;Totaal;Wijk 16 Doldersum;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170116;1.0;0.0;0.0;;
9671;Totaal;Totaal;Wijk 16 Doldersum;2017;Westerveld                              ;Wijk     ;WK170116;1.0;10.0;10.0;93.0;200.0
9672;Totaal;Totaal;Wijk 17 Boschoord;1e halfjaar 2017;Westerveld                              ;Wijk     ;WK170117;1.0;35.0;0.0;162.0;
9673;Totaal;Totaal;Wijk 17 Boschoord;2e halfjaar 2017;Westerveld                              ;Wijk     ;WK170117;1.0;35.0;0.0;160.0;
9674;Totaal;Totaal;Wijk 17 Boschoord;2017;Westerveld                              ;Wijk     ;WK170117;1.0;40.0;0.0;183.0;
9675;Totaal;Totaal;Westervoort;1e halfjaar 2017;                                        ;         ;        ;;;;;
9676;Totaal;Totaal;Westervoort;2e halfjaar 2017;                                        ;         ;        ;;;;;
9677;Totaal;Totaal;Westervoort;2017;                                        ;         ;        ;;;;;
9678;Totaal;Totaal;Wijk 00;1e halfjaar 2017;                                        ;         ;        ;;;;;
9679;Totaal;Totaal;Wijk 00;2e halfjaar 2017;                                        ;         ;        ;;;;;
9680;Totaal;Totaal;Wijk 00;2017;                                        ;         ;        ;;;;;
9681;Totaal;Totaal;Westland;1e halfjaar 2017;Westland                                ;Gemeente ;GM1783  ;;8085.0;6555.0;75.0;145.0
9682;Totaal;Totaal;Westland;2e halfjaar 2017;Westland                                ;Gemeente ;GM1783  ;;8110.0;6625.0;74.0;145.0
9683;Totaal;Totaal;Westland;2017;Westland                                ;Gemeente ;GM1783  ;;8895.0;7130.0;81.0;156.0
9684;Totaal;Totaal;Wijk 01 Naaldwijk;1e halfjaar 2017;Westland                                ;Wijk     ;WK178301;1.0;1770.0;1465.0;85.0;164.0
9685;Totaal;Totaal;Wijk 01 Naaldwijk;2e halfjaar 2017;Westland                                ;Wijk     ;WK178301;1.0;1775.0;1480.0;84.0;162.0
9686;Totaal;Totaal;Wijk 01 Naaldwijk;2017;Westland                                ;Wijk     ;WK178301;1.0;1950.0;1590.0;92.0;174.0
9687;Totaal;Totaal;Wijk 02 Honselersdijk;1e halfjaar 2017;Westland                                ;Wijk     ;WK178302;1.0;525.0;430.0;68.0;135.0
9688;Totaal;Totaal;Wijk 02 Honselersdijk;2e halfjaar 2017;Westland                                ;Wijk     ;WK178302;1.0;515.0;425.0;67.0;134.0
9689;Totaal;Totaal;Wijk 02 Honselersdijk;2017;Westland                                ;Wijk     ;WK178302;1.0;565.0;460.0;72.0;144.0
9690;Totaal;Totaal;Wijk 03 Maasdijk;1e halfjaar 2017;Westland                                ;Wijk     ;WK178303;1.0;245.0;205.0;52.0;105.0
9691;Totaal;Totaal;Wijk 03 Maasdijk;2e halfjaar 2017;Westland                                ;Wijk     ;WK178303;1.0;215.0;190.0;46.0;98.0
9692;Totaal;Totaal;Wijk 03 Maasdijk;2017;Westland                                ;Wijk     ;WK178303;1.0;255.0;215.0;52.0;110.0
9693;Totaal;Totaal;Wijk 04 's-Gravenzande;1e halfjaar 2017;Westland                                ;Wijk     ;WK178304;1.0;1445.0;1205.0;67.0;135.0
9694;Totaal;Totaal;Wijk 04 's-Gravenzande;2e halfjaar 2017;Westland                                ;Wijk     ;WK178304;1.0;1470.0;1230.0;67.0;135.0
9695;Totaal;Totaal;Wijk 04 's-Gravenzande;2017;Westland                                ;Wijk     ;WK178304;1.0;1620.0;1325.0;73.0;145.0
9696;Totaal;Totaal;Wijk 05 Monster;1e halfjaar 2017;Westland                                ;Wijk     ;WK178305;1.0;1170.0;910.0;82.0;153.0
9697;Totaal;Totaal;Wijk 05 Monster;2e halfjaar 2017;Westland                                ;Wijk     ;WK178305;1.0;1190.0;935.0;84.0;156.0
9698;Totaal;Totaal;Wijk 05 Monster;2017;Westland                                ;Wijk     ;WK178305;1.0;1280.0;990.0;89.0;164.0
9699;Totaal;Totaal;Wijk 06 Wateringen;1e halfjaar 2017;Westland                                ;Wijk     ;WK178306;1.0;1145.0;980.0;71.0;151.0
9700;Totaal;Totaal;Wijk 06 Wateringen;2e halfjaar 2017;Westland                                ;Wijk     ;WK178306;1.0;1145.0;990.0;71.0;151.0
9701;Totaal;Totaal;Wijk 06 Wateringen;2017;Westland                                ;Wijk     ;WK178306;1.0;1260.0;1070.0;77.0;163.0
9702;Totaal;Totaal;Wijk 07 De Lier;1e halfjaar 2017;Westland                                ;Wijk     ;WK178307;1.0;840.0;655.0;68.0;131.0
9703;Totaal;Totaal;Wijk 07 De Lier;2e halfjaar 2017;Westland                                ;Wijk     ;WK178307;1.0;845.0;645.0;68.0;127.0
9704;Totaal;Totaal;Wijk 07 De Lier;2017;Westland                                ;Wijk     ;WK178307;1.0;925.0;700.0;74.0;138.0
9705;Totaal;Totaal;Wijk 08 Kwintsheul;1e halfjaar 2017;Westland                                ;Wijk     ;WK178308;1.0;210.0;180.0;56.0;115.0
9706;Totaal;Totaal;Wijk 08 Kwintsheul;2e halfjaar 2017;Westland                                ;Wijk     ;WK178308;1.0;215.0;185.0;57.0;116.0
9707;Totaal;Totaal;Wijk 08 Kwintsheul;2017;Westland                                ;Wijk     ;WK178308;1.0;235.0;200.0;61.0;125.0
9708;Totaal;Totaal;Wijk 09 Poeldijk;1e halfjaar 2017;Westland                                ;Wijk     ;WK178309;1.0;625.0;450.0;99.0;163.0
9709;Totaal;Totaal;Wijk 09 Poeldijk;2e halfjaar 2017;Westland                                ;Wijk     ;WK178309;1.0;625.0;460.0;97.0;165.0
9710;Totaal;Totaal;Wijk 09 Poeldijk;2017;Westland                                ;Wijk     ;WK178309;1.0;690.0;500.0;106.0;179.0
9711;Totaal;Totaal;Wijk 10 Ter Heijde;1e halfjaar 2017;Westland                                ;Wijk     ;WK178310;1.0;110.0;80.0;158.0;256.0
9712;Totaal;Totaal;Wijk 10 Ter Heijde;2e halfjaar 2017;Westland                                ;Wijk     ;WK178310;1.0;105.0;80.0;151.0;258.0
9713;Totaal;Totaal;Wijk 10 Ter Heijde;2017;Westland                                ;Wijk     ;WK178310;1.0;120.0;85.0;172.0;274.0
9714;Totaal;Totaal;Weststellingwerf;1e halfjaar 2017;Weststellingwerf                        ;Gemeente ;GM0098  ;;2550.0;2100.0;99.0;183.0
9715;Totaal;Totaal;Weststellingwerf;2e halfjaar 2017;Weststellingwerf                        ;Gemeente ;GM0098  ;;2585.0;2110.0;100.0;183.0
9716;Totaal;Totaal;Weststellingwerf;2017;Weststellingwerf                        ;Gemeente ;GM0098  ;;2790.0;2240.0;107.0;194.0
9717;Totaal;Totaal;Wijk 00 Wolvega;1e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009800;1.0;1630.0;1310.0;126.0;219.0
9718;Totaal;Totaal;Wijk 00 Wolvega;2e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009800;1.0;1655.0;1315.0;128.0;218.0
9719;Totaal;Totaal;Wijk 00 Wolvega;2017;Weststellingwerf                        ;Wijk     ;WK009800;1.0;1790.0;1400.0;137.0;232.0
9720;Totaal;Totaal;Wijk 01 Sonnega;1e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009801;1.0;25.0;20.0;24.0;52.0
9721;Totaal;Totaal;Wijk 01 Sonnega;2e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009801;1.0;25.0;20.0;24.0;52.0
9722;Totaal;Totaal;Wijk 01 Sonnega;2017;Weststellingwerf                        ;Wijk     ;WK009801;1.0;30.0;25.0;29.0;65.0
9723;Totaal;Totaal;Wijk 02 Helomavaart;1e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009802;1.0;25.0;20.0;55.0;121.0
9724;Totaal;Totaal;Wijk 02 Helomavaart;2e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009802;1.0;20.0;15.0;45.0;91.0
9725;Totaal;Totaal;Wijk 02 Helomavaart;2017;Weststellingwerf                        ;Wijk     ;WK009802;1.0;20.0;20.0;45.0;122.0
9726;Totaal;Totaal;Wijk 03 Munnekeburen;1e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009803;1.0;30.0;25.0;37.0;73.0
9727;Totaal;Totaal;Wijk 03 Munnekeburen;2e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009803;1.0;35.0;30.0;43.0;87.0
9728;Totaal;Totaal;Wijk 03 Munnekeburen;2017;Weststellingwerf                        ;Wijk     ;WK009803;1.0;35.0;30.0;42.0;87.0
9729;Totaal;Totaal;Wijk 04 Scherpenzeel;1e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009804;1.0;30.0;25.0;43.0;91.0
9730;Totaal;Totaal;Wijk 04 Scherpenzeel;2e halfjaar 2017;Weststellingwerf                        ;Wijk     ;WK009804;1.0;30.0;25.0;43.0;91.0
