ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;UiteindelijkeZeggenschapBuitenland_2
5972;F Bouwnijverheid;West-Nederland (LD);2018;84925.0;240.0
5973;F Bouwnijverheid;West-Nederland (LD);2019;93200.0;285.0
5974;F Bouwnijverheid;West-Nederland (LD);2020;102970.0;290.0
5975;F Bouwnijverheid;West-Nederland (LD);2021;110280.0;335.0
5976;F Bouwnijverheid;West-Nederland (LD);2022;121615.0;355.0
5977;F Bouwnijverheid;West-Nederland (LD);2023;131850.0;370.0
5978;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2010;;
5979;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2011;;
5980;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2012;;
5981;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2013;;
5982;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2014;;
5983;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2015;;
5984;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2016;;
5985;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2017;;
5986;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2018;;
5987;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2019;;
5988;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2020;;
5989;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2021;;
5990;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2022;;
5991;F Bouwnijverheid;West-Nederland, exclusief G4 (LD);2023;;
5992;F Bouwnijverheid;Zuid-Nederland (LD);2010;30555.0;80.0
5993;F Bouwnijverheid;Zuid-Nederland (LD);2011;30650.0;70.0
5994;F Bouwnijverheid;Zuid-Nederland (LD);2012;31560.0;90.0
5995;F Bouwnijverheid;Zuid-Nederland (LD);2013;31320.0;115.0
5996;F Bouwnijverheid;Zuid-Nederland (LD);2014;31415.0;115.0
5997;F Bouwnijverheid;Zuid-Nederland (LD);2015;32280.0;100.0
5998;F Bouwnijverheid;Zuid-Nederland (LD);2016;33395.0;100.0
5999;F Bouwnijverheid;Zuid-Nederland (LD);2017;34255.0;105.0
6000;F Bouwnijverheid;Zuid-Nederland (LD);2018;35725.0;110.0
6001;F Bouwnijverheid;Zuid-Nederland (LD);2019;37900.0;110.0
6002;F Bouwnijverheid;Zuid-Nederland (LD);2020;40445.0;120.0
6003;F Bouwnijverheid;Zuid-Nederland (LD);2021;42505.0;150.0
6004;F Bouwnijverheid;Zuid-Nederland (LD);2022;46345.0;175.0
6005;F Bouwnijverheid;Zuid-Nederland (LD);2023;49405.0;175.0
6006;F Bouwnijverheid;Extra-Regio (LD);2010;;
6007;F Bouwnijverheid;Extra-Regio (LD);2011;;
6008;F Bouwnijverheid;Extra-Regio (LD);2012;;
6009;F Bouwnijverheid;Extra-Regio (LD);2013;;
6010;F Bouwnijverheid;Extra-Regio (LD);2014;;
6011;F Bouwnijverheid;Extra-Regio (LD);2015;;
6012;F Bouwnijverheid;Extra-Regio (LD);2016;;
6013;F Bouwnijverheid;Extra-Regio (LD);2017;;
6014;F Bouwnijverheid;Extra-Regio (LD);2018;;
6015;F Bouwnijverheid;Extra-Regio (LD);2019;;
6016;F Bouwnijverheid;Extra-Regio (LD);2020;;
6017;F Bouwnijverheid;Extra-Regio (LD);2021;;
6018;F Bouwnijverheid;Extra-Regio (LD);2022;;
6019;F Bouwnijverheid;Extra-Regio (LD);2023;;
6020;F Bouwnijverheid;Buitenland (LD);2010;0.0;0.0
6021;F Bouwnijverheid;Buitenland (LD);2011;0.0;0.0
6022;F Bouwnijverheid;Buitenland (LD);2012;0.0;0.0
6023;F Bouwnijverheid;Buitenland (LD);2013;0.0;0.0
6024;F Bouwnijverheid;Buitenland (LD);2014;0.0;0.0
6025;F Bouwnijverheid;Buitenland (LD);2015;0.0;0.0
6026;F Bouwnijverheid;Buitenland (LD);2016;0.0;0.0
6027;F Bouwnijverheid;Buitenland (LD);2017;0.0;0.0
6028;F Bouwnijverheid;Buitenland (LD);2018;0.0;0.0
6029;F Bouwnijverheid;Buitenland (LD);2019;0.0;0.0
6030;F Bouwnijverheid;Buitenland (LD);2020;0.0;0.0
6031;F Bouwnijverheid;Buitenland (LD);2021;0.0;0.0
6032;F Bouwnijverheid;Buitenland (LD);2022;0.0;0.0
6033;F Bouwnijverheid;Buitenland (LD);2023;0.0;0.0
6034;F Bouwnijverheid;Niet in te delen (LD);2010;0.0;0.0
6035;F Bouwnijverheid;Niet in te delen (LD);2011;0.0;0.0
6036;F Bouwnijverheid;Niet in te delen (LD);2012;0.0;0.0
6037;F Bouwnijverheid;Niet in te delen (LD);2013;0.0;0.0
6038;F Bouwnijverheid;Niet in te delen (LD);2014;0.0;0.0
6039;F Bouwnijverheid;Niet in te delen (LD);2015;0.0;0.0
6040;F Bouwnijverheid;Niet in te delen (LD);2016;0.0;0.0
6041;F Bouwnijverheid;Niet in te delen (LD);2017;0.0;0.0
6042;F Bouwnijverheid;Niet in te delen (LD);2018;0.0;0.0
6043;F Bouwnijverheid;Niet in te delen (LD);2019;90.0;0.0
6044;F Bouwnijverheid;Niet in te delen (LD);2020;95.0;5.0
6045;F Bouwnijverheid;Niet in te delen (LD);2021;85.0;5.0
6046;F Bouwnijverheid;Niet in te delen (LD);2022;95.0;5.0
6047;F Bouwnijverheid;Niet in te delen (LD);2023;90.0;5.0
6048;F Bouwnijverheid;Groningen (PV);2010;3660.0;15.0
6049;F Bouwnijverheid;Groningen (PV);2011;3690.0;10.0
6050;F Bouwnijverheid;Groningen (PV);2012;3785.0;15.0
6051;F Bouwnijverheid;Groningen (PV);2013;3745.0;20.0
6052;F Bouwnijverheid;Groningen (PV);2014;3720.0;20.0
6053;F Bouwnijverheid;Groningen (PV);2015;3830.0;20.0
6054;F Bouwnijverheid;Groningen (PV);2016;3985.0;20.0
6055;F Bouwnijverheid;Groningen (PV);2017;4050.0;15.0
6056;F Bouwnijverheid;Groningen (PV);2018;4210.0;10.0
6057;F Bouwnijverheid;Groningen (PV);2019;4410.0;10.0
6058;F Bouwnijverheid;Groningen (PV);2020;4615.0;15.0
6059;F Bouwnijverheid;Groningen (PV);2021;4940.0;15.0
6060;F Bouwnijverheid;Groningen (PV);2022;5375.0;15.0
6061;F Bouwnijverheid;Groningen (PV);2023;5825.0;15.0
6062;F Bouwnijverheid;Fryslân (PV);2010;6005.0;10.0
6063;F Bouwnijverheid;Fryslân (PV);2011;5980.0;10.0
6064;F Bouwnijverheid;Fryslân (PV);2012;6140.0;10.0
6065;F Bouwnijverheid;Fryslân (PV);2013;6110.0;10.0
6066;F Bouwnijverheid;Fryslân (PV);2014;6110.0;10.0
6067;F Bouwnijverheid;Fryslân (PV);2015;6350.0;10.0
6068;F Bouwnijverheid;Fryslân (PV);2016;6490.0;10.0
6069;F Bouwnijverheid;Fryslân (PV);2017;6590.0;5.0
6070;F Bouwnijverheid;Fryslân (PV);2018;6760.0;10.0
6071;F Bouwnijverheid;Fryslân (PV);2019;7075.0;5.0
6072;F Bouwnijverheid;Fryslân (PV);2020;7385.0;5.0
6073;F Bouwnijverheid;Fryslân (PV);2021;7585.0;5.0
6074;F Bouwnijverheid;Fryslân (PV);2022;8225.0;10.0
6075;F Bouwnijverheid;Fryslân (PV);2023;8755.0;10.0
6076;F Bouwnijverheid;Drenthe (PV);2010;3630.0;10.0
6077;F Bouwnijverheid;Drenthe (PV);2011;3690.0;10.0
6078;F Bouwnijverheid;Drenthe (PV);2012;3790.0;15.0
6079;F Bouwnijverheid;Drenthe (PV);2013;3735.0;15.0
6080;F Bouwnijverheid;Drenthe (PV);2014;3775.0;15.0
6081;F Bouwnijverheid;Drenthe (PV);2015;3855.0;15.0
6082;F Bouwnijverheid;Drenthe (PV);2016;3945.0;15.0
6083;F Bouwnijverheid;Drenthe (PV);2017;4035.0;15.0
6084;F Bouwnijverheid;Drenthe (PV);2018;4155.0;15.0
6085;F Bouwnijverheid;Drenthe (PV);2019;4330.0;10.0
6086;F Bouwnijverheid;Drenthe (PV);2020;4515.0;15.0
6087;F Bouwnijverheid;Drenthe (PV);2021;4685.0;15.0
6088;F Bouwnijverheid;Drenthe (PV);2022;5060.0;15.0
6089;F Bouwnijverheid;Drenthe (PV);2023;5375.0;15.0
6090;F Bouwnijverheid;Overijssel (PV);2010;7910.0;20.0
6091;F Bouwnijverheid;Overijssel (PV);2011;7995.0;25.0
6092;F Bouwnijverheid;Overijssel (PV);2012;8200.0;25.0
6093;F Bouwnijverheid;Overijssel (PV);2013;8140.0;30.0
6094;F Bouwnijverheid;Overijssel (PV);2014;8105.0;35.0
6095;F Bouwnijverheid;Overijssel (PV);2015;8320.0;25.0
6096;F Bouwnijverheid;Overijssel (PV);2016;8600.0;35.0
6097;F Bouwnijverheid;Overijssel (PV);2017;8810.0;30.0
6098;F Bouwnijverheid;Overijssel (PV);2018;9055.0;30.0
6099;F Bouwnijverheid;Overijssel (PV);2019;9520.0;30.0
6100;F Bouwnijverheid;Overijssel (PV);2020;10025.0;30.0
6101;F Bouwnijverheid;Overijssel (PV);2021;10445.0;35.0
6102;F Bouwnijverheid;Overijssel (PV);2022;11335.0;40.0
6103;F Bouwnijverheid;Overijssel (PV);2023;12025.0;40.0
6104;F Bouwnijverheid;Flevoland (PV);2010;2895.0;0.0
6105;F Bouwnijverheid;Flevoland (PV);2011;2915.0;5.0
6106;F Bouwnijverheid;Flevoland (PV);2012;3010.0;5.0
6107;F Bouwnijverheid;Flevoland (PV);2013;3055.0;5.0
6108;F Bouwnijverheid;Flevoland (PV);2014;3040.0;10.0
6109;F Bouwnijverheid;Flevoland (PV);2015;3155.0;5.0
6110;F Bouwnijverheid;Flevoland (PV);2016;3290.0;5.0
6111;F Bouwnijverheid;Flevoland (PV);2017;3445.0;5.0
6112;F Bouwnijverheid;Flevoland (PV);2018;3685.0;5.0
6113;F Bouwnijverheid;Flevoland (PV);2019;4020.0;5.0
6114;F Bouwnijverheid;Flevoland (PV);2020;4580.0;5.0
6115;F Bouwnijverheid;Flevoland (PV);2021;4930.0;10.0
6116;F Bouwnijverheid;Flevoland (PV);2022;5565.0;10.0
6117;F Bouwnijverheid;Flevoland (PV);2023;6210.0;10.0
6118;F Bouwnijverheid;Gelderland (PV);2010;16270.0;25.0
6119;F Bouwnijverheid;Gelderland (PV);2011;16540.0;30.0
6120;F Bouwnijverheid;Gelderland (PV);2012;17020.0;40.0
6121;F Bouwnijverheid;Gelderland (PV);2013;17120.0;45.0
6122;F Bouwnijverheid;Gelderland (PV);2014;17370.0;50.0
6123;F Bouwnijverheid;Gelderland (PV);2015;18010.0;40.0
6124;F Bouwnijverheid;Gelderland (PV);2016;18670.0;40.0
6125;F Bouwnijverheid;Gelderland (PV);2017;19170.0;40.0
6126;F Bouwnijverheid;Gelderland (PV);2018;20005.0;45.0
6127;F Bouwnijverheid;Gelderland (PV);2019;21255.0;45.0
6128;F Bouwnijverheid;Gelderland (PV);2020;22630.0;45.0
6129;F Bouwnijverheid;Gelderland (PV);2021;23570.0;50.0
6130;F Bouwnijverheid;Gelderland (PV);2022;25475.0;60.0
6131;F Bouwnijverheid;Gelderland (PV);2023;27185.0;65.0
6132;F Bouwnijverheid;Utrecht (PV);2010;9515.0;25.0
6133;F Bouwnijverheid;Utrecht (PV);2011;9690.0;20.0
6134;F Bouwnijverheid;Utrecht (PV);2012;9950.0;25.0
6135;F Bouwnijverheid;Utrecht (PV);2013;9875.0;25.0
6136;F Bouwnijverheid;Utrecht (PV);2014;9950.0;25.0
6137;F Bouwnijverheid;Utrecht (PV);2015;10395.0;30.0
6138;F Bouwnijverheid;Utrecht (PV);2016;10930.0;30.0
6139;F Bouwnijverheid;Utrecht (PV);2017;11135.0;35.0
6140;F Bouwnijverheid;Utrecht (PV);2018;11565.0;40.0
6141;F Bouwnijverheid;Utrecht (PV);2019;12810.0;40.0
6142;F Bouwnijverheid;Utrecht (PV);2020;13630.0;45.0
6143;F Bouwnijverheid;Utrecht (PV);2021;14180.0;50.0
6144;F Bouwnijverheid;Utrecht (PV);2022;15320.0;45.0
6145;F Bouwnijverheid;Utrecht (PV);2023;16275.0;50.0
6146;F Bouwnijverheid;Noord-Holland (PV);2010;24465.0;45.0
6147;F Bouwnijverheid;Noord-Holland (PV);2011;24615.0;55.0
6148;F Bouwnijverheid;Noord-Holland (PV);2012;25415.0;75.0
6149;F Bouwnijverheid;Noord-Holland (PV);2013;25285.0;90.0
6150;F Bouwnijverheid;Noord-Holland (PV);2014;25490.0;85.0
6151;F Bouwnijverheid;Noord-Holland (PV);2015;26230.0;70.0
6152;F Bouwnijverheid;Noord-Holland (PV);2016;27395.0;70.0
6153;F Bouwnijverheid;Noord-Holland (PV);2017;28570.0;85.0
6154;F Bouwnijverheid;Noord-Holland (PV);2018;30120.0;85.0
6155;F Bouwnijverheid;Noord-Holland (PV);2019;32470.0;110.0
6156;F Bouwnijverheid;Noord-Holland (PV);2020;35140.0;115.0
6157;F Bouwnijverheid;Noord-Holland (PV);2021;37115.0;135.0
6158;F Bouwnijverheid;Noord-Holland (PV);2022;40570.0;150.0
6159;F Bouwnijverheid;Noord-Holland (PV);2023;43305.0;150.0
6160;F Bouwnijverheid;Zuid-Holland (PV);2010;30285.0;75.0
6161;F Bouwnijverheid;Zuid-Holland (PV);2011;30315.0;95.0
6162;F Bouwnijverheid;Zuid-Holland (PV);2012;31485.0;110.0
6163;F Bouwnijverheid;Zuid-Holland (PV);2013;31405.0;105.0
6164;F Bouwnijverheid;Zuid-Holland (PV);2014;31570.0;110.0
6165;F Bouwnijverheid;Zuid-Holland (PV);2015;32945.0;105.0
6166;F Bouwnijverheid;Zuid-Holland (PV);2016;35000.0;95.0
6167;F Bouwnijverheid;Zuid-Holland (PV);2017;36680.0;100.0
6168;F Bouwnijverheid;Zuid-Holland (PV);2018;39810.0;105.0
6169;F Bouwnijverheid;Zuid-Holland (PV);2019;44240.0;115.0
6170;F Bouwnijverheid;Zuid-Holland (PV);2020;50230.0;110.0
6171;F Bouwnijverheid;Zuid-Holland (PV);2021;54820.0;130.0
6172;F Bouwnijverheid;Zuid-Holland (PV);2022;61165.0;140.0
6173;F Bouwnijverheid;Zuid-Holland (PV);2023;67375.0;145.0
6174;F Bouwnijverheid;Zeeland (PV);2010;2705.0;10.0
6175;F Bouwnijverheid;Zeeland (PV);2011;2740.0;15.0
6176;F Bouwnijverheid;Zeeland (PV);2012;2860.0;20.0
6177;F Bouwnijverheid;Zeeland (PV);2013;2945.0;15.0
6178;F Bouwnijverheid;Zeeland (PV);2014;2995.0;15.0
6179;F Bouwnijverheid;Zeeland (PV);2015;3125.0;20.0
6180;F Bouwnijverheid;Zeeland (PV);2016;3265.0;15.0
6181;F Bouwnijverheid;Zeeland (PV);2017;3335.0;20.0
6182;F Bouwnijverheid;Zeeland (PV);2018;3435.0;15.0
6183;F Bouwnijverheid;Zeeland (PV);2019;3675.0;20.0
6184;F Bouwnijverheid;Zeeland (PV);2020;3970.0;20.0
6185;F Bouwnijverheid;Zeeland (PV);2021;4160.0;20.0
6186;F Bouwnijverheid;Zeeland (PV);2022;4560.0;20.0
6187;F Bouwnijverheid;Zeeland (PV);2023;4890.0;25.0
6188;F Bouwnijverheid;Noord-Brabant (PV);2010;23580.0;55.0
6189;F Bouwnijverheid;Noord-Brabant (PV);2011;23660.0;50.0
6190;F Bouwnijverheid;Noord-Brabant (PV);2012;24425.0;70.0
6191;F Bouwnijverheid;Noord-Brabant (PV);2013;24225.0;85.0
6192;F Bouwnijverheid;Noord-Brabant (PV);2014;24280.0;80.0
6193;F Bouwnijverheid;Noord-Brabant (PV);2015;24990.0;65.0
6194;F Bouwnijverheid;Noord-Brabant (PV);2016;25895.0;70.0
6195;F Bouwnijverheid;Noord-Brabant (PV);2017;26600.0;70.0
6196;F Bouwnijverheid;Noord-Brabant (PV);2018;27780.0;75.0
6197;F Bouwnijverheid;Noord-Brabant (PV);2019;29580.0;70.0
6198;F Bouwnijverheid;Noord-Brabant (PV);2020;31690.0;85.0
6199;F Bouwnijverheid;Noord-Brabant (PV);2021;33235.0;100.0
6200;F Bouwnijverheid;Noord-Brabant (PV);2022;36270.0;120.0
6201;F Bouwnijverheid;Noord-Brabant (PV);2023;38535.0;125.0
6202;F Bouwnijverheid;Limburg (PV);2010;6980.0;25.0
6203;F Bouwnijverheid;Limburg (PV);2011;6990.0;20.0
6204;F Bouwnijverheid;Limburg (PV);2012;7135.0;20.0
6205;F Bouwnijverheid;Limburg (PV);2013;7095.0;30.0
6206;F Bouwnijverheid;Limburg (PV);2014;7135.0;30.0
6207;F Bouwnijverheid;Limburg (PV);2015;7295.0;35.0
6208;F Bouwnijverheid;Limburg (PV);2016;7495.0;30.0
6209;F Bouwnijverheid;Limburg (PV);2017;7650.0;35.0
6210;F Bouwnijverheid;Limburg (PV);2018;7945.0;35.0
6211;F Bouwnijverheid;Limburg (PV);2019;8325.0;40.0
6212;F Bouwnijverheid;Limburg (PV);2020;8760.0;40.0
6213;F Bouwnijverheid;Limburg (PV);2021;9270.0;50.0
6214;F Bouwnijverheid;Limburg (PV);2022;10075.0;50.0
6215;F Bouwnijverheid;Limburg (PV);2023;10870.0;50.0
6216;F Bouwnijverheid;Extra-Regio (PV);2010;;
6217;F Bouwnijverheid;Extra-Regio (PV);2011;;
6218;F Bouwnijverheid;Extra-Regio (PV);2012;;
6219;F Bouwnijverheid;Extra-Regio (PV);2013;;
6220;F Bouwnijverheid;Extra-Regio (PV);2014;;
6221;F Bouwnijverheid;Extra-Regio (PV);2015;;
6222;F Bouwnijverheid;Extra-Regio (PV);2016;;
6223;F Bouwnijverheid;Extra-Regio (PV);2017;;
6224;F Bouwnijverheid;Extra-Regio (PV);2018;;
6225;F Bouwnijverheid;Extra-Regio (PV);2019;;
6226;F Bouwnijverheid;Extra-Regio (PV);2020;;
6227;F Bouwnijverheid;Extra-Regio (PV);2021;;
6228;F Bouwnijverheid;Extra-Regio (PV);2022;;
6229;F Bouwnijverheid;Extra-Regio (PV);2023;;
6230;F Bouwnijverheid;Buitenland (PV);2010;0.0;0.0
6231;F Bouwnijverheid;Buitenland (PV);2011;0.0;0.0
6232;F Bouwnijverheid;Buitenland (PV);2012;0.0;0.0
6233;F Bouwnijverheid;Buitenland (PV);2013;0.0;0.0
6234;F Bouwnijverheid;Buitenland (PV);2014;0.0;0.0
6235;F Bouwnijverheid;Buitenland (PV);2015;0.0;0.0
6236;F Bouwnijverheid;Buitenland (PV);2016;0.0;0.0
6237;F Bouwnijverheid;Buitenland (PV);2017;0.0;0.0
6238;F Bouwnijverheid;Buitenland (PV);2018;0.0;0.0
6239;F Bouwnijverheid;Buitenland (PV);2019;0.0;0.0
6240;F Bouwnijverheid;Buitenland (PV);2020;0.0;0.0
6241;F Bouwnijverheid;Buitenland (PV);2021;0.0;0.0
6242;F Bouwnijverheid;Buitenland (PV);2022;0.0;0.0
6243;F Bouwnijverheid;Buitenland (PV);2023;0.0;0.0
6244;F Bouwnijverheid;Niet in te delen (PV);2010;0.0;0.0
6245;F Bouwnijverheid;Niet in te delen (PV);2011;0.0;0.0
6246;F Bouwnijverheid;Niet in te delen (PV);2012;0.0;0.0
6247;F Bouwnijverheid;Niet in te delen (PV);2013;0.0;0.0
6248;F Bouwnijverheid;Niet in te delen (PV);2014;0.0;0.0
6249;F Bouwnijverheid;Niet in te delen (PV);2015;0.0;0.0
6250;F Bouwnijverheid;Niet in te delen (PV);2016;0.0;0.0
6251;F Bouwnijverheid;Niet in te delen (PV);2017;0.0;0.0
6252;F Bouwnijverheid;Niet in te delen (PV);2018;0.0;0.0
6253;F Bouwnijverheid;Niet in te delen (PV);2019;90.0;0.0
6254;F Bouwnijverheid;Niet in te delen (PV);2020;95.0;5.0
6255;F Bouwnijverheid;Niet in te delen (PV);2021;85.0;5.0
6256;F Bouwnijverheid;Niet in te delen (PV);2022;95.0;5.0
6257;F Bouwnijverheid;Niet in te delen (PV);2023;90.0;5.0
6258;F Bouwnijverheid;Oost-Groningen (CR);2010;1135.0;5.0
6259;F Bouwnijverheid;Oost-Groningen (CR);2011;1130.0;5.0
6260;F Bouwnijverheid;Oost-Groningen (CR);2012;1165.0;5.0
6261;F Bouwnijverheid;Oost-Groningen (CR);2013;1140.0;5.0
6262;F Bouwnijverheid;Oost-Groningen (CR);2014;1115.0;5.0
6263;F Bouwnijverheid;Oost-Groningen (CR);2015;1130.0;5.0
6264;F Bouwnijverheid;Oost-Groningen (CR);2016;1145.0;5.0
6265;F Bouwnijverheid;Oost-Groningen (CR);2017;1185.0;5.0
6266;F Bouwnijverheid;Oost-Groningen (CR);2018;1130.0;5.0
6267;F Bouwnijverheid;Oost-Groningen (CR);2019;1200.0;5.0
6268;F Bouwnijverheid;Oost-Groningen (CR);2020;1275.0;5.0
6269;F Bouwnijverheid;Oost-Groningen (CR);2021;1350.0;5.0
6270;F Bouwnijverheid;Oost-Groningen (CR);2022;1450.0;5.0
6271;F Bouwnijverheid;Oost-Groningen (CR);2023;1550.0;5.0
6272;F Bouwnijverheid;Delfzijl en omgeving (CR);2010;260.0;0.0
6273;F Bouwnijverheid;Delfzijl en omgeving (CR);2011;265.0;0.0
6274;F Bouwnijverheid;Delfzijl en omgeving (CR);2012;280.0;5.0
6275;F Bouwnijverheid;Delfzijl en omgeving (CR);2013;280.0;5.0
6276;F Bouwnijverheid;Delfzijl en omgeving (CR);2014;265.0;5.0
6277;F Bouwnijverheid;Delfzijl en omgeving (CR);2015;285.0;5.0
6278;F Bouwnijverheid;Delfzijl en omgeving (CR);2016;310.0;5.0
6279;F Bouwnijverheid;Delfzijl en omgeving (CR);2017;305.0;0.0
6280;F Bouwnijverheid;Delfzijl en omgeving (CR);2018;305.0;0.0
6281;F Bouwnijverheid;Delfzijl en omgeving (CR);2019;320.0;0.0
6282;F Bouwnijverheid;Delfzijl en omgeving (CR);2020;330.0;0.0
6283;F Bouwnijverheid;Delfzijl en omgeving (CR);2021;380.0;0.0
6284;F Bouwnijverheid;Delfzijl en omgeving (CR);2022;405.0;0.0
6285;F Bouwnijverheid;Delfzijl en omgeving (CR);2023;450.0;0.0
6286;F Bouwnijverheid;Overig Groningen (CR);2010;2265.0;10.0
6287;F Bouwnijverheid;Overig Groningen (CR);2011;2295.0;5.0
6288;F Bouwnijverheid;Overig Groningen (CR);2012;2340.0;10.0
6289;F Bouwnijverheid;Overig Groningen (CR);2013;2325.0;10.0
6290;F Bouwnijverheid;Overig Groningen (CR);2014;2340.0;10.0
6291;F Bouwnijverheid;Overig Groningen (CR);2015;2415.0;10.0
6292;F Bouwnijverheid;Overig Groningen (CR);2016;2530.0;10.0
6293;F Bouwnijverheid;Overig Groningen (CR);2017;2560.0;10.0
6294;F Bouwnijverheid;Overig Groningen (CR);2018;2775.0;5.0
6295;F Bouwnijverheid;Overig Groningen (CR);2019;2895.0;5.0
6296;F Bouwnijverheid;Overig Groningen (CR);2020;3010.0;5.0
6297;F Bouwnijverheid;Overig Groningen (CR);2021;3205.0;10.0
6298;F Bouwnijverheid;Overig Groningen (CR);2022;3515.0;10.0
6299;F Bouwnijverheid;Overig Groningen (CR);2023;3825.0;10.0
6300;F Bouwnijverheid;Noord-Friesland (CR);2010;2965.0;5.0
6301;F Bouwnijverheid;Noord-Friesland (CR);2011;2950.0;5.0
6302;F Bouwnijverheid;Noord-Friesland (CR);2012;3015.0;0.0
6303;F Bouwnijverheid;Noord-Friesland (CR);2013;3010.0;0.0
6304;F Bouwnijverheid;Noord-Friesland (CR);2014;2920.0;5.0
6305;F Bouwnijverheid;Noord-Friesland (CR);2015;3030.0;0.0
6306;F Bouwnijverheid;Noord-Friesland (CR);2016;3120.0;5.0
6307;F Bouwnijverheid;Noord-Friesland (CR);2017;3195.0;5.0
6308;F Bouwnijverheid;Noord-Friesland (CR);2018;3205.0;5.0
6309;F Bouwnijverheid;Noord-Friesland (CR);2019;3380.0;5.0
6310;F Bouwnijverheid;Noord-Friesland (CR);2020;3580.0;0.0
6311;F Bouwnijverheid;Noord-Friesland (CR);2021;3730.0;5.0
6312;F Bouwnijverheid;Noord-Friesland (CR);2022;4065.0;5.0
6313;F Bouwnijverheid;Noord-Friesland (CR);2023;4380.0;5.0
6314;F Bouwnijverheid;Zuidwest-Friesland (CR);2010;1110.0;0.0
6315;F Bouwnijverheid;Zuidwest-Friesland (CR);2011;1105.0;0.0
6316;F Bouwnijverheid;Zuidwest-Friesland (CR);2012;1155.0;0.0
6317;F Bouwnijverheid;Zuidwest-Friesland (CR);2013;1145.0;0.0
6318;F Bouwnijverheid;Zuidwest-Friesland (CR);2014;1550.0;5.0
6319;F Bouwnijverheid;Zuidwest-Friesland (CR);2015;1610.0;0.0
6320;F Bouwnijverheid;Zuidwest-Friesland (CR);2016;1610.0;0.0
6321;F Bouwnijverheid;Zuidwest-Friesland (CR);2017;1615.0;0.0
6322;F Bouwnijverheid;Zuidwest-Friesland (CR);2018;1730.0;0.0
6323;F Bouwnijverheid;Zuidwest-Friesland (CR);2019;1790.0;0.0
6324;F Bouwnijverheid;Zuidwest-Friesland (CR);2020;1845.0;0.0
6325;F Bouwnijverheid;Zuidwest-Friesland (CR);2021;1860.0;0.0
6326;F Bouwnijverheid;Zuidwest-Friesland (CR);2022;1975.0;0.0
6327;F Bouwnijverheid;Zuidwest-Friesland (CR);2023;2065.0;0.0
6328;F Bouwnijverheid;Zuidoost-Friesland (CR);2010;1925.0;5.0
6329;F Bouwnijverheid;Zuidoost-Friesland (CR);2011;1925.0;5.0
6330;F Bouwnijverheid;Zuidoost-Friesland (CR);2012;1970.0;5.0
6331;F Bouwnijverheid;Zuidoost-Friesland (CR);2013;1955.0;5.0
6332;F Bouwnijverheid;Zuidoost-Friesland (CR);2014;1640.0;5.0
6333;F Bouwnijverheid;Zuidoost-Friesland (CR);2015;1705.0;5.0
6334;F Bouwnijverheid;Zuidoost-Friesland (CR);2016;1760.0;5.0
6335;F Bouwnijverheid;Zuidoost-Friesland (CR);2017;1785.0;5.0
6336;F Bouwnijverheid;Zuidoost-Friesland (CR);2018;1825.0;0.0
6337;F Bouwnijverheid;Zuidoost-Friesland (CR);2019;1900.0;0.0
6338;F Bouwnijverheid;Zuidoost-Friesland (CR);2020;1960.0;0.0
6339;F Bouwnijverheid;Zuidoost-Friesland (CR);2021;1990.0;0.0
6340;F Bouwnijverheid;Zuidoost-Friesland (CR);2022;2185.0;0.0
6341;F Bouwnijverheid;Zuidoost-Friesland (CR);2023;2310.0;5.0
6342;F Bouwnijverheid;Noord-Drenthe (CR);2010;1145.0;5.0
6343;F Bouwnijverheid;Noord-Drenthe (CR);2011;1155.0;5.0
6344;F Bouwnijverheid;Noord-Drenthe (CR);2012;1185.0;5.0
6345;F Bouwnijverheid;Noord-Drenthe (CR);2013;1210.0;5.0
6346;F Bouwnijverheid;Noord-Drenthe (CR);2014;1225.0;5.0
6347;F Bouwnijverheid;Noord-Drenthe (CR);2015;1260.0;5.0
6348;F Bouwnijverheid;Noord-Drenthe (CR);2016;1290.0;5.0
6349;F Bouwnijverheid;Noord-Drenthe (CR);2017;1315.0;5.0
6350;F Bouwnijverheid;Noord-Drenthe (CR);2018;1360.0;5.0
6351;F Bouwnijverheid;Noord-Drenthe (CR);2019;1430.0;5.0
6352;F Bouwnijverheid;Noord-Drenthe (CR);2020;1495.0;5.0
6353;F Bouwnijverheid;Noord-Drenthe (CR);2021;1515.0;5.0
6354;F Bouwnijverheid;Noord-Drenthe (CR);2022;1665.0;5.0
6355;F Bouwnijverheid;Noord-Drenthe (CR);2023;1770.0;5.0
6356;F Bouwnijverheid;Zuidoost-Drenthe (CR);2010;1440.0;5.0
