ID;SamenstellingVanHetHuishouden;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;ParticuliereHuishoudens_1
5660;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2051;120726
5661;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2052;118433
5662;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2053;116252
5663;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2054;118090
5664;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2055;117534
5665;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2056;119049
5666;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2057;120530
5667;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2058;121877
5668;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2059;123340
5669;Particulier huishouden;39 jaar;Totaal burgerlijke staat;2060;124349
5670;Particulier huishouden;39 jaar;Ongehuwd;2016;53913
5671;Particulier huishouden;39 jaar;Ongehuwd;2017;54339
5672;Particulier huishouden;39 jaar;Ongehuwd;2018;56603
5673;Particulier huishouden;39 jaar;Ongehuwd;2019;57399
5674;Particulier huishouden;39 jaar;Ongehuwd;2020;60679
5675;Particulier huishouden;39 jaar;Ongehuwd;2021;60288
5676;Particulier huishouden;39 jaar;Ongehuwd;2022;59461
5677;Particulier huishouden;39 jaar;Ongehuwd;2023;59216
5678;Particulier huishouden;39 jaar;Ongehuwd;2024;60606
5679;Particulier huishouden;39 jaar;Ongehuwd;2025;61843
5680;Particulier huishouden;39 jaar;Ongehuwd;2026;63507
5681;Particulier huishouden;39 jaar;Ongehuwd;2027;64328
5682;Particulier huishouden;39 jaar;Ongehuwd;2028;64147
5683;Particulier huishouden;39 jaar;Ongehuwd;2029;64336
5684;Particulier huishouden;39 jaar;Ongehuwd;2030;66584
5685;Particulier huishouden;39 jaar;Ongehuwd;2031;66677
5686;Particulier huishouden;39 jaar;Ongehuwd;2032;66149
5687;Particulier huishouden;39 jaar;Ongehuwd;2033;65586
5688;Particulier huishouden;39 jaar;Ongehuwd;2034;65792
5689;Particulier huishouden;39 jaar;Ongehuwd;2035;64337
5690;Particulier huishouden;39 jaar;Ongehuwd;2036;64311
5691;Particulier huishouden;39 jaar;Ongehuwd;2037;64688
5692;Particulier huishouden;39 jaar;Ongehuwd;2038;66577
5693;Particulier huishouden;39 jaar;Ongehuwd;2039;67146
5694;Particulier huishouden;39 jaar;Ongehuwd;2040;68455
5695;Particulier huishouden;39 jaar;Ongehuwd;2041;67685
5696;Particulier huishouden;39 jaar;Ongehuwd;2042;67251
5697;Particulier huishouden;39 jaar;Ongehuwd;2043;67001
5698;Particulier huishouden;39 jaar;Ongehuwd;2044;65056
5699;Particulier huishouden;39 jaar;Ongehuwd;2045;63482
5700;Particulier huishouden;39 jaar;Ongehuwd;2046;63009
5701;Particulier huishouden;39 jaar;Ongehuwd;2047;61928
5702;Particulier huishouden;39 jaar;Ongehuwd;2048;62944
5703;Particulier huishouden;39 jaar;Ongehuwd;2049;62847
5704;Particulier huishouden;39 jaar;Ongehuwd;2050;62502
5705;Particulier huishouden;39 jaar;Ongehuwd;2051;61336
5706;Particulier huishouden;39 jaar;Ongehuwd;2052;60167
5707;Particulier huishouden;39 jaar;Ongehuwd;2053;59043
5708;Particulier huishouden;39 jaar;Ongehuwd;2054;59941
5709;Particulier huishouden;39 jaar;Ongehuwd;2055;59693
5710;Particulier huishouden;39 jaar;Ongehuwd;2056;60412
5711;Particulier huishouden;39 jaar;Ongehuwd;2057;61105
5712;Particulier huishouden;39 jaar;Ongehuwd;2058;61738
5713;Particulier huishouden;39 jaar;Ongehuwd;2059;62430
5714;Particulier huishouden;39 jaar;Ongehuwd;2060;62911
5715;Particulier huishouden;39 jaar;Gehuwd;2016;50009
5716;Particulier huishouden;39 jaar;Gehuwd;2017;48546
5717;Particulier huishouden;39 jaar;Gehuwd;2018;48719
5718;Particulier huishouden;39 jaar;Gehuwd;2019;48125
5719;Particulier huishouden;39 jaar;Gehuwd;2020;48703
5720;Particulier huishouden;39 jaar;Gehuwd;2021;47633
5721;Particulier huishouden;39 jaar;Gehuwd;2022;46694
5722;Particulier huishouden;39 jaar;Gehuwd;2023;46613
5723;Particulier huishouden;39 jaar;Gehuwd;2024;48189
5724;Particulier huishouden;39 jaar;Gehuwd;2025;48654
5725;Particulier huishouden;39 jaar;Gehuwd;2026;49677
5726;Particulier huishouden;39 jaar;Gehuwd;2027;50070
5727;Particulier huishouden;39 jaar;Gehuwd;2028;49837
5728;Particulier huishouden;39 jaar;Gehuwd;2029;50659
5729;Particulier huishouden;39 jaar;Gehuwd;2030;52680
5730;Particulier huishouden;39 jaar;Gehuwd;2031;52617
5731;Particulier huishouden;39 jaar;Gehuwd;2032;52237
5732;Particulier huishouden;39 jaar;Gehuwd;2033;51928
5733;Particulier huishouden;39 jaar;Gehuwd;2034;52330
5734;Particulier huishouden;39 jaar;Gehuwd;2035;51257
5735;Particulier huishouden;39 jaar;Gehuwd;2036;51315
5736;Particulier huishouden;39 jaar;Gehuwd;2037;51182
5737;Particulier huishouden;39 jaar;Gehuwd;2038;52624
5738;Particulier huishouden;39 jaar;Gehuwd;2039;52994
5739;Particulier huishouden;39 jaar;Gehuwd;2040;53835
5740;Particulier huishouden;39 jaar;Gehuwd;2041;53181
5741;Particulier huishouden;39 jaar;Gehuwd;2042;52803
5742;Particulier huishouden;39 jaar;Gehuwd;2043;52564
5743;Particulier huishouden;39 jaar;Gehuwd;2044;50964
5744;Particulier huishouden;39 jaar;Gehuwd;2045;49788
5745;Particulier huishouden;39 jaar;Gehuwd;2046;49481
5746;Particulier huishouden;39 jaar;Gehuwd;2047;48548
5747;Particulier huishouden;39 jaar;Gehuwd;2048;49480
5748;Particulier huishouden;39 jaar;Gehuwd;2049;49404
5749;Particulier huishouden;39 jaar;Gehuwd;2050;49119
5750;Particulier huishouden;39 jaar;Gehuwd;2051;48381
5751;Particulier huishouden;39 jaar;Gehuwd;2052;47517
5752;Particulier huishouden;39 jaar;Gehuwd;2053;46722
5753;Particulier huishouden;39 jaar;Gehuwd;2054;47427
5754;Particulier huishouden;39 jaar;Gehuwd;2055;47203
5755;Particulier huishouden;39 jaar;Gehuwd;2056;47832
5756;Particulier huishouden;39 jaar;Gehuwd;2057;48461
5757;Particulier huishouden;39 jaar;Gehuwd;2058;49031
5758;Particulier huishouden;39 jaar;Gehuwd;2059;49646
5759;Particulier huishouden;39 jaar;Gehuwd;2060;50068
5760;Particulier huishouden;39 jaar;Verweduwd;2016;398
5761;Particulier huishouden;39 jaar;Verweduwd;2017;337
5762;Particulier huishouden;39 jaar;Verweduwd;2018;377
5763;Particulier huishouden;39 jaar;Verweduwd;2019;346
5764;Particulier huishouden;39 jaar;Verweduwd;2020;320
5765;Particulier huishouden;39 jaar;Verweduwd;2021;311
5766;Particulier huishouden;39 jaar;Verweduwd;2022;290
5767;Particulier huishouden;39 jaar;Verweduwd;2023;287
5768;Particulier huishouden;39 jaar;Verweduwd;2024;279
5769;Particulier huishouden;39 jaar;Verweduwd;2025;280
5770;Particulier huishouden;39 jaar;Verweduwd;2026;280
5771;Particulier huishouden;39 jaar;Verweduwd;2027;261
5772;Particulier huishouden;39 jaar;Verweduwd;2028;262
5773;Particulier huishouden;39 jaar;Verweduwd;2029;256
5774;Particulier huishouden;39 jaar;Verweduwd;2030;265
5775;Particulier huishouden;39 jaar;Verweduwd;2031;262
5776;Particulier huishouden;39 jaar;Verweduwd;2032;256
5777;Particulier huishouden;39 jaar;Verweduwd;2033;253
5778;Particulier huishouden;39 jaar;Verweduwd;2034;254
5779;Particulier huishouden;39 jaar;Verweduwd;2035;248
5780;Particulier huishouden;39 jaar;Verweduwd;2036;244
5781;Particulier huishouden;39 jaar;Verweduwd;2037;245
5782;Particulier huishouden;39 jaar;Verweduwd;2038;250
5783;Particulier huishouden;39 jaar;Verweduwd;2039;249
5784;Particulier huishouden;39 jaar;Verweduwd;2040;253
5785;Particulier huishouden;39 jaar;Verweduwd;2041;247
5786;Particulier huishouden;39 jaar;Verweduwd;2042;244
5787;Particulier huishouden;39 jaar;Verweduwd;2043;241
5788;Particulier huishouden;39 jaar;Verweduwd;2044;231
5789;Particulier huishouden;39 jaar;Verweduwd;2045;221
5790;Particulier huishouden;39 jaar;Verweduwd;2046;218
5791;Particulier huishouden;39 jaar;Verweduwd;2047;212
5792;Particulier huishouden;39 jaar;Verweduwd;2048;214
5793;Particulier huishouden;39 jaar;Verweduwd;2049;212
5794;Particulier huishouden;39 jaar;Verweduwd;2050;211
5795;Particulier huishouden;39 jaar;Verweduwd;2051;204
5796;Particulier huishouden;39 jaar;Verweduwd;2052;197
5797;Particulier huishouden;39 jaar;Verweduwd;2053;191
5798;Particulier huishouden;39 jaar;Verweduwd;2054;195
5799;Particulier huishouden;39 jaar;Verweduwd;2055;192
5800;Particulier huishouden;39 jaar;Verweduwd;2056;192
5801;Particulier huishouden;39 jaar;Verweduwd;2057;193
5802;Particulier huishouden;39 jaar;Verweduwd;2058;194
5803;Particulier huishouden;39 jaar;Verweduwd;2059;195
5804;Particulier huishouden;39 jaar;Verweduwd;2060;195
5805;Particulier huishouden;39 jaar;Gescheiden;2016;12126
5806;Particulier huishouden;39 jaar;Gescheiden;2017;12233
5807;Particulier huishouden;39 jaar;Gescheiden;2018;12227
5808;Particulier huishouden;39 jaar;Gescheiden;2019;11889
5809;Particulier huishouden;39 jaar;Gescheiden;2020;11965
5810;Particulier huishouden;39 jaar;Gescheiden;2021;11614
5811;Particulier huishouden;39 jaar;Gescheiden;2022;11235
5812;Particulier huishouden;39 jaar;Gescheiden;2023;11059
5813;Particulier huishouden;39 jaar;Gescheiden;2024;11202
5814;Particulier huishouden;39 jaar;Gescheiden;2025;11170
5815;Particulier huishouden;39 jaar;Gescheiden;2026;11326
5816;Particulier huishouden;39 jaar;Gescheiden;2027;11236
5817;Particulier huishouden;39 jaar;Gescheiden;2028;11087
5818;Particulier huishouden;39 jaar;Gescheiden;2029;11227
5819;Particulier huishouden;39 jaar;Gescheiden;2030;11706
5820;Particulier huishouden;39 jaar;Gescheiden;2031;11620
5821;Particulier huishouden;39 jaar;Gescheiden;2032;11435
5822;Particulier huishouden;39 jaar;Gescheiden;2033;11372
5823;Particulier huishouden;39 jaar;Gescheiden;2034;11534
5824;Particulier huishouden;39 jaar;Gescheiden;2035;11269
5825;Particulier huishouden;39 jaar;Gescheiden;2036;11240
5826;Particulier huishouden;39 jaar;Gescheiden;2037;11314
5827;Particulier huishouden;39 jaar;Gescheiden;2038;11745
5828;Particulier huishouden;39 jaar;Gescheiden;2039;11864
5829;Particulier huishouden;39 jaar;Gescheiden;2040;12196
5830;Particulier huishouden;39 jaar;Gescheiden;2041;12021
5831;Particulier huishouden;39 jaar;Gescheiden;2042;11940
5832;Particulier huishouden;39 jaar;Gescheiden;2043;11913
5833;Particulier huishouden;39 jaar;Gescheiden;2044;11489
5834;Particulier huishouden;39 jaar;Gescheiden;2045;11135
5835;Particulier huishouden;39 jaar;Gescheiden;2046;11038
5836;Particulier huishouden;39 jaar;Gescheiden;2047;10816
5837;Particulier huishouden;39 jaar;Gescheiden;2048;11074
5838;Particulier huishouden;39 jaar;Gescheiden;2049;11093
5839;Particulier huishouden;39 jaar;Gescheiden;2050;11060
5840;Particulier huishouden;39 jaar;Gescheiden;2051;10805
5841;Particulier huishouden;39 jaar;Gescheiden;2052;10552
5842;Particulier huishouden;39 jaar;Gescheiden;2053;10296
5843;Particulier huishouden;39 jaar;Gescheiden;2054;10527
5844;Particulier huishouden;39 jaar;Gescheiden;2055;10446
5845;Particulier huishouden;39 jaar;Gescheiden;2056;10613
5846;Particulier huishouden;39 jaar;Gescheiden;2057;10771
5847;Particulier huishouden;39 jaar;Gescheiden;2058;10914
5848;Particulier huishouden;39 jaar;Gescheiden;2059;11069
5849;Particulier huishouden;39 jaar;Gescheiden;2060;11175
5850;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2016;117565
5851;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2017;117396
5852;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2018;116305
5853;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2019;118488
5854;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2020;118144
5855;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2021;121996
5856;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2022;120124
5857;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2023;117868
5858;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2024;117301
5859;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2025;120356
5860;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2026;122024
5861;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2027;124874
5862;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2028;125979
5863;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2029;125412
5864;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2030;126558
5865;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2031;131327
5866;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2032;131281
5867;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2033;130188
5868;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2034;129266
5869;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2035;130043
5870;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2036;127251
5871;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2037;127262
5872;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2038;127600
5873;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2039;131379
5874;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2040;132440
5875;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2041;134930
5876;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2042;133325
5877;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2043;132420
5878;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2044;131902
5879;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2045;127916
5880;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2046;124795
5881;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2047;123912
5882;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2048;121664
5883;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2049;123875
5884;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2050;123712
5885;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2051;123047
5886;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2052;120874
5887;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2053;118580
5888;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2054;116392
5889;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2055;118235
5890;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2056;117705
5891;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2057;119220
5892;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2058;120698
5893;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2059;122036
5894;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2060;123498
5895;Particulier huishouden;40 jaar;Ongehuwd;2016;51375
5896;Particulier huishouden;40 jaar;Ongehuwd;2017;53044
5897;Particulier huishouden;40 jaar;Ongehuwd;2018;53419
5898;Particulier huishouden;40 jaar;Ongehuwd;2019;55453
5899;Particulier huishouden;40 jaar;Ongehuwd;2020;56120
5900;Particulier huishouden;40 jaar;Ongehuwd;2021;59279
5901;Particulier huishouden;40 jaar;Ongehuwd;2022;58833
5902;Particulier huishouden;40 jaar;Ongehuwd;2023;57950
5903;Particulier huishouden;40 jaar;Ongehuwd;2024;57633
5904;Particulier huishouden;40 jaar;Ongehuwd;2025;58914
5905;Particulier huishouden;40 jaar;Ongehuwd;2026;60077
5906;Particulier huishouden;40 jaar;Ongehuwd;2027;61708
5907;Particulier huishouden;40 jaar;Ongehuwd;2028;62517
5908;Particulier huishouden;40 jaar;Ongehuwd;2029;62344
5909;Particulier huishouden;40 jaar;Ongehuwd;2030;62521
5910;Particulier huishouden;40 jaar;Ongehuwd;2031;64710
5911;Particulier huishouden;40 jaar;Ongehuwd;2032;64817
5912;Particulier huishouden;40 jaar;Ongehuwd;2033;64313
5913;Particulier huishouden;40 jaar;Ongehuwd;2034;63773
5914;Particulier huishouden;40 jaar;Ongehuwd;2035;63970
5915;Particulier huishouden;40 jaar;Ongehuwd;2036;62559
5916;Particulier huishouden;40 jaar;Ongehuwd;2037;62542
5917;Particulier huishouden;40 jaar;Ongehuwd;2038;62921
5918;Particulier huishouden;40 jaar;Ongehuwd;2039;64763
5919;Particulier huishouden;40 jaar;Ongehuwd;2040;65312
5920;Particulier huishouden;40 jaar;Ongehuwd;2041;66581
5921;Particulier huishouden;40 jaar;Ongehuwd;2042;65835
5922;Particulier huishouden;40 jaar;Ongehuwd;2043;65405
5923;Particulier huishouden;40 jaar;Ongehuwd;2044;65162
5924;Particulier huishouden;40 jaar;Ongehuwd;2045;63272
5925;Particulier huishouden;40 jaar;Ongehuwd;2046;61736
5926;Particulier huishouden;40 jaar;Ongehuwd;2047;61272
5927;Particulier huishouden;40 jaar;Ongehuwd;2048;60221
5928;Particulier huishouden;40 jaar;Ongehuwd;2049;61202
5929;Particulier huishouden;40 jaar;Ongehuwd;2050;61106
5930;Particulier huishouden;40 jaar;Ongehuwd;2051;60772
5931;Particulier huishouden;40 jaar;Ongehuwd;2052;59636
5932;Particulier huishouden;40 jaar;Ongehuwd;2053;58502
5933;Particulier huishouden;40 jaar;Ongehuwd;2054;57408
5934;Particulier huishouden;40 jaar;Ongehuwd;2055;58284
5935;Particulier huishouden;40 jaar;Ongehuwd;2056;58057
5936;Particulier huishouden;40 jaar;Ongehuwd;2057;58755
5937;Particulier huishouden;40 jaar;Ongehuwd;2058;59427
5938;Particulier huishouden;40 jaar;Ongehuwd;2059;60036
5939;Particulier huishouden;40 jaar;Ongehuwd;2060;60708
5940;Particulier huishouden;40 jaar;Gehuwd;2016;51799
5941;Particulier huishouden;40 jaar;Gehuwd;2017;50698
5942;Particulier huishouden;40 jaar;Gehuwd;2018;49259
5943;Particulier huishouden;40 jaar;Gehuwd;2019;49416
5944;Particulier huishouden;40 jaar;Gehuwd;2020;48829
5945;Particulier huishouden;40 jaar;Gehuwd;2021;49460
5946;Particulier huishouden;40 jaar;Gehuwd;2022;48412
5947;Particulier huishouden;40 jaar;Gehuwd;2023;47481
5948;Particulier huishouden;40 jaar;Gehuwd;2024;47415
5949;Particulier huishouden;40 jaar;Gehuwd;2025;49023
5950;Particulier huishouden;40 jaar;Gehuwd;2026;49533
5951;Particulier huishouden;40 jaar;Gehuwd;2027;50569
5952;Particulier huishouden;40 jaar;Gehuwd;2028;50970
5953;Particulier huishouden;40 jaar;Gehuwd;2029;50730
5954;Particulier huishouden;40 jaar;Gehuwd;2030;51545
5955;Particulier huishouden;40 jaar;Gehuwd;2031;53581
5956;Particulier huishouden;40 jaar;Gehuwd;2032;53519
5957;Particulier huishouden;40 jaar;Gehuwd;2033;53134
5958;Particulier huishouden;40 jaar;Gehuwd;2034;52826
5959;Particulier huishouden;40 jaar;Gehuwd;2035;53231
5960;Particulier huishouden;40 jaar;Gehuwd;2036;52155
5961;Particulier huishouden;40 jaar;Gehuwd;2037;52221
5962;Particulier huishouden;40 jaar;Gehuwd;2038;52104
5963;Particulier huishouden;40 jaar;Gehuwd;2039;53564
5964;Particulier huishouden;40 jaar;Gehuwd;2040;53945
5965;Particulier huishouden;40 jaar;Gehuwd;2041;54796
5966;Particulier huishouden;40 jaar;Gehuwd;2042;54138
5967;Particulier huishouden;40 jaar;Gehuwd;2043;53754
5968;Particulier huishouden;40 jaar;Gehuwd;2044;53511
5969;Particulier huishouden;40 jaar;Gehuwd;2045;51894
5970;Particulier huishouden;40 jaar;Gehuwd;2046;50706
5971;Particulier huishouden;40 jaar;Gehuwd;2047;50395
5972;Particulier huishouden;40 jaar;Gehuwd;2048;49449
5973;Particulier huishouden;40 jaar;Gehuwd;2049;50387
5974;Particulier huishouden;40 jaar;Gehuwd;2050;50304
5975;Particulier huishouden;40 jaar;Gehuwd;2051;50012
5976;Particulier huishouden;40 jaar;Gehuwd;2052;49262
5977;Particulier huishouden;40 jaar;Gehuwd;2053;48384
5978;Particulier huishouden;40 jaar;Gehuwd;2054;47579
5979;Particulier huishouden;40 jaar;Gehuwd;2055;48292
5980;Particulier huishouden;40 jaar;Gehuwd;2056;48079
5981;Particulier huishouden;40 jaar;Gehuwd;2057;48715
5982;Particulier huishouden;40 jaar;Gehuwd;2058;49348
5983;Particulier huishouden;40 jaar;Gehuwd;2059;49923
5984;Particulier huishouden;40 jaar;Gehuwd;2060;50541
5985;Particulier huishouden;40 jaar;Verweduwd;2016;517
5986;Particulier huishouden;40 jaar;Verweduwd;2017;444
5987;Particulier huishouden;40 jaar;Verweduwd;2018;383
5988;Particulier huishouden;40 jaar;Verweduwd;2019;416
5989;Particulier huishouden;40 jaar;Verweduwd;2020;386
5990;Particulier huishouden;40 jaar;Verweduwd;2021;361
5991;Particulier huishouden;40 jaar;Verweduwd;2022;349
5992;Particulier huishouden;40 jaar;Verweduwd;2023;327
5993;Particulier huishouden;40 jaar;Verweduwd;2024;323
5994;Particulier huishouden;40 jaar;Verweduwd;2025;315
