ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Naam_49;Code_50;Naam_51;Code_52;Naam_53;Code_54;Naam_55;Code_56;Naam_57;Code_58;Naam_59;Code_60;Code_61;Naam_62;Code_63;Naam_64;Code_65;Omschrijving_66;Code_67;Naam_68;Inwonertal_69;Omgevingsadressendichtheid_70
109;385;385;Edam-Volendam                          ;Edam+Volendam              ;15;Haarlem         ;13;Zaanstreek-Waterland      ;21;Amsterdam-Purmerend            ;23;Groot-Amsterdam                    ;232;Overig Groot-Amsterdam             ;2322;Edam-Volendam en omgeving                  ;57;Waterland                               ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland          ;50;Zaanstad                 ;9;Den Helder      ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ;44;Amsterdam             ; NL3;West-Nederland ;NL32;Noord-Holland;NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;3;IJsselmeerkust                          ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;212;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;28333;1413
110;228;228;Ede                                    ;Ede                        ;5;Arnhem          ;45;Gelderland-Midden         ;14;Arnhem-Doetinchem              ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;31;Gelderse Vallei                         ;6;Arnhem            ;7;Arnhem           ;19;Hulpverlening Gelderland Midden   ;15;Wageningen               ;6;Apeldoorn       ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ;29;Ede                   ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL221;Veluwe                             ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;10;De Vallei              ;8;Veluwe en Veluwerand                    ;16;Eem en Vallei                  ;9;Veluwe                                  ;10;West-Veluwe/Noordwest-Veluwe            ;143;0;                ;0;                ;6;  100 000 - < 150 000 inwoners;3;Matig stedelijk     ;106416;1368
111;317;317;Eemnes                                 ;Eemnes                     ;16;Utrecht         ;50;Utrechtsland              ;23;Hilversum                      ;17;Utrecht                            ;170;Utrecht                            ;1702;Stadsgewest Amersfoort                     ;43;Utrechtse Vallei en Eemgebied           ;8;Amersfoort        ;11;Het Gooi         ;23;GGD Eemland                       ;52;Amersfoort               ;8;Utrecht         ;2604;Eemland                                 ;9;Hollands/Utrechts weidegebied;3;West-Nederland ;45;Hilversum             ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;15;Zuid-Noord-Holland              ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;16;Gooi & Vechtstreek     ;3;IJsselmeerkust                          ;16;Eem en Vallei                  ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;230;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8785;781
112;Eemsmond;1651;Eemsmond                               ;Eemsmond                   ;18;Groningen       ;34;Groningen                 ;1;Groningen                      ;3;Overig Groningen                   ;30;Overig Groningen                   ;300;Overig Groningen                           ;1;Groninger Hoogeland en N. Westerkwartier;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;57;Groningen                ;1;Groningen       ;2006;Oostelijk Hogeland                      ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;1;Groningen             ; NL1;Noord-Nederland;NL11;Groningen    ;NL113;Overig Groningen                   ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;1;Ommelanden                              ;1;Ommelanden                              ;011;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;16745;338
113;770;770;Eersel                                 ;Eersel                     ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant   ;40;Eindhoven-Helmond              ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;116;Kempenland                              ;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant              ;2;Eindhoven                ;19;Eindhoven       ;3007;De Kempen                               ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;70;Eindhoven             ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;401;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;18295;435
114;905;905;Eijsden                                ;Eijsden                    ;3;Maastricht      ;67;Zuid-Limburg              ;46;Maastricht                     ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;127;Overige gemeenten Zuid-Limburg          ;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg        ;9;Maastricht               ;20;Maastricht      ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;80;Maastricht            ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;0;                ;22;Maastricht      ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11751;545
115;772;772;Eindhoven                              ;Eindhoven                  ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant   ;40;Eindhoven-Helmond              ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;113;Eindhoven                               ;23;Eindhoven         ;25;Eindhoven        ;57;GGD Eindhoven                     ;2;Eindhoven                ;19;Eindhoven       ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;70;Eindhoven             ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;401;19;Eindhoven       ;19;Eindhoven       ;7;  150 000 - < 250 000 inwoners;2;Sterk stedelijk     ;208455;2107
116;230;230;Elburg                                 ;Elburg                     ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;11;Zwolle-Kampen                  ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;32;IJsselmeerkust                          ;3;Zwolle            ;4;Zwolle           ;16;GGD Noordwest-Veluwe              ;25;Harderwijk               ;6;Apeldoorn       ;2501;Oostelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ;18;Zwolle                ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL221;Veluwe                             ;5;Zwolle-Meppel en omstreken      ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;8;Noordwest Veluwe       ;3;IJsselmeerkust                          ;17;Noordwest-Veluwe               ;9;Veluwe                                  ;10;West-Veluwe/Noordwest-Veluwe            ;111;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;22032;589
117;114;114;Emmen                                  ;Emmen                      ;19;Assen           ;71;Drenthe                   ;9;Emmen-Coevorden                ;8;Zuidoost-Drenthe                   ;80;Zuidoost-Drenthe                   ;800;Zuidoost-Drenthe                           ;15;Emmen                                   ;1;Groningen-Drenthe ;3;Drenthe          ;7;GGD Drenthe                       ;61;Emmen                    ;3;Assen           ;2205;Drentse Veenkoloniën en Hondsrug        ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;12;Emmen                 ; NL1;Noord-Nederland;NL13;Drenthe      ;NL132;Zuidoost-Drenthe                   ;4;Assen-Hoogeveen-Emmen           ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;5;Zuid en Midden Drenthe ;12;Groningse, Friese en Drentse zandgronden;8;Zuidoost-Drenthe               ;6;Zuidoost- en Zuidwest-Drenthe           ;6;Zuidoost- en Zuidwest-Drenthe           ;091;0;                ;0;                ;6;  100 000 - < 150 000 inwoners;4;Weinig stedelijk    ;108617;707
118;388;388;Enkhuizen                              ;Enkhuizen                  ;14;Alkmaar         ;6;Noord-Holland-Noord       ;26;Enkhuizen-Hoorn                ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland                      ;54;Midden- en Oostelijk West-Friesland     ;11;Alkmaar           ;12;Alkmaar          ;28;GGD Westfriesland                 ;47;Hoorn                    ;9;Den Helder      ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;3;West-Nederland ;39;Enkhuizen             ; NL3;West-Nederland ;NL32;Noord-Holland;NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;262;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;17308;1238
119;153;153;Enschede                               ;Enschede                   ;8;Almelo          ;35;Twente                    ;10;Enschede-Hengelo               ;12;Twente                             ;120;Twente                             ;1200;Twente                                     ;23;Enschede                                ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                  ;27;Enschede                 ;4;Zwolle          ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;22;Enschede              ; NL2;Oost-Nederland ;NL21;Overijssel   ;NL213;Twente                             ;6;Twente                          ;5;Twente                   ;23;Overijssel   ;2;Arnhem          ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;7;Twente                                  ;8;Hengelo/Enschede                        ;   ;4;Enschede        ;4;Enschede        ;7;  150 000 - < 250 000 inwoners;2;Sterk stedelijk     ;153679;1856
120;232;232;Epe                                    ;Epe                        ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;17;Apeldoorn                      ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;34;Overige gemeenten oostelijke Veluwezoom ;5;Stedendriehoek    ;6;Stedendriehoek   ;14;GGD Regio Stedendriehoek          ;20;Apeldoorn                ;6;Apeldoorn       ;2501;Oostelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ;27;Apeldoorn             ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL221;Veluwe                             ;7;Apeldoorn en midden-IJsselgebied;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;9;Stedendriehoek         ;8;Veluwe en Veluwerand                    ;11;Stedendriehoek                 ;9;Veluwe                                  ;11;Oost-Veluwe                             ;   ;0;                ;5;Apeldoorn       ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;33108;615
121;233;233;Ermelo                                 ;Ermelo                     ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;20;Amersfoort                     ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;32;IJsselmeerkust                          ;8;Amersfoort        ;4;Zwolle           ;16;GGD Noordwest-Veluwe              ;25;Harderwijk               ;6;Apeldoorn       ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ;28;Harderwijk            ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL221;Veluwe                             ;10;Harderwijk-Amersfoort           ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;8;Noordwest Veluwe       ;8;Veluwe en Veluwerand                    ;17;Noordwest-Veluwe               ;9;Veluwe                                  ;10;West-Veluwe/Noordwest-Veluwe            ;202;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;26414;816
122;777;777;Etten-Leur                             ;Etten+Leur                 ;2;Breda           ;1;Midden- en West-Brabant   ;43;Breda                          ;33;West-Noord-Brabant                 ;330;West-Noord-Brabant                 ;3300;West-Noord-Brabant                         ;104;Gebied om Breda                         ;20;Breda             ;22;Breda            ;52;GGD West-Brabant                  ;8;Bergen op Zoom           ;17;Breda           ;3005;Westelijke Zandgronden                  ;12;Zuidwest-Brabant             ;4;Zuid-Nederland ;66;Breda                 ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL411;West-Noord-Brabant                 ;20;West-Noord-Brabant              ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;25;West Brabant           ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;   ;0;                ;16;Breda           ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;39860;1367
123;Ferwerderadiel;1722;Ferwerderadiel                         ;Ferwerderadiel             ;17;Leeuwarden      ;23;Fryslân                   ;3;Leeuwarden-Franeker-Dongeradeel;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;12;Friese bouwstreek                       ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;53;Leeuwarden               ;2;Leeuwarden      ;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;10;Leeuwarden            ; NL1;Noord-Nederland;NL12;Friesland    ;NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8967;195
