ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;Indonesie_11;Overig_12
840;Ondergrens 67% prognose-interval;1e Generatie;2041;1825634;1207476;117197;324644;55717;129683;91211;101399;116075;615805;26136;490099
841;Ondergrens 67% prognose-interval;1e Generatie;2042;1822311;1206146;115816;325357;55721;127349;90479;98025;113370;614366;23979;487146
842;Ondergrens 67% prognose-interval;1e Generatie;2043;1815321;1205439;114873;325755;55763;124997;89835;94629;110467;612833;22093;484723
843;Ondergrens 67% prognose-interval;1e Generatie;2044;1812134;1201902;113667;325231;55866;122916;89150;91548;107521;612017;20391;483645
844;Ondergrens 67% prognose-interval;1e Generatie;2045;1804848;1194172;112662;324798;56049;120711;88532;88057;104476;609643;18724;482387
845;Ondergrens 67% prognose-interval;1e Generatie;2046;1792761;1187030;111713;323652;56209;118568;88150;84770;101407;607996;17282;482779
846;Ondergrens 67% prognose-interval;1e Generatie;2047;1787415;1179962;110411;322729;56247;116737;87543;81537;98423;607450;15867;480225
847;Ondergrens 67% prognose-interval;1e Generatie;2048;1787436;1173728;109045;322475;56269;115032;86861;78026;95277;605773;14655;478683
848;Ondergrens 67% prognose-interval;1e Generatie;2049;1774777;1169817;107537;322400;56186;113041;86342;74732;92557;604188;13521;477349
849;Ondergrens 67% prognose-interval;1e Generatie;2050;1763471;1163908;105758;322429;56142;111098;85716;71653;89562;604639;12465;476289
850;Ondergrens 67% prognose-interval;Totaal 2e generatie;2001;1379635;551757;54047;61659;19041;116354;39866;123488;137296;827843;265030;562812
851;Ondergrens 67% prognose-interval;Totaal 2e generatie;2002;1415560;581215;58611;66545;20306;122986;41972;127508;143187;834301;265543;568732
852;Ondergrens 67% prognose-interval;Totaal 2e generatie;2003;1451520;610633;63334;71701;21619;129532;44213;131284;148762;840842;266023;574837
853;Ondergrens 67% prognose-interval;Totaal 2e generatie;2004;1487590;639901;68101;77045;22961;135887;46575;134794;154006;847490;266460;580824
854;Ondergrens 67% prognose-interval;Totaal 2e generatie;2005;1523712;669216;72910;82610;24341;142089;49041;138164;159025;854417;266877;586935
855;Ondergrens 67% prognose-interval;Totaal 2e generatie;2006;1559341;698097;77812;88402;25750;148130;51597;141253;163710;861324;267240;593035
856;Ondergrens 67% prognose-interval;Totaal 2e generatie;2007;1594857;727025;82631;94317;27174;153994;54162;144183;168160;867963;267553;599400
857;Ondergrens 67% prognose-interval;Totaal 2e generatie;2008;1630796;755445;87476;100466;28666;159674;56821;146920;172402;874607;267769;605237
858;Ondergrens 67% prognose-interval;Totaal 2e generatie;2009;1665772;784578;92213;106543;30092;165176;59480;149452;176257;881398;267975;611196
859;Ondergrens 67% prognose-interval;Totaal 2e generatie;2010;1701388;812319;96881;112795;31596;170290;62126;151838;179917;888276;268081;616733
860;Ondergrens 67% prognose-interval;Totaal 2e generatie;2011;1736460;840155;101461;119258;33077;175317;64751;154056;183188;895041;268152;622880
861;Ondergrens 67% prognose-interval;Totaal 2e generatie;2012;1769192;867186;105930;125734;34568;179925;67301;156096;186436;901542;268084;628434
862;Ondergrens 67% prognose-interval;Totaal 2e generatie;2013;1801768;893113;110156;132350;36085;184481;69801;158016;189281;907495;267903;634002
863;Ondergrens 67% prognose-interval;Totaal 2e generatie;2014;1834413;920306;114472;138884;37580;188598;72238;159809;192023;912818;267587;639299
864;Ondergrens 67% prognose-interval;Totaal 2e generatie;2015;1866973;945469;118717;145792;39068;192506;74623;161431;194594;918695;267175;643904
865;Ondergrens 67% prognose-interval;Totaal 2e generatie;2016;1895818;971147;122875;152935;40598;196055;77056;162953;197000;923697;266610;647459
866;Ondergrens 67% prognose-interval;Totaal 2e generatie;2017;1925621;995646;126885;159935;42166;199441;79358;164390;199033;928067;266017;650580
867;Ondergrens 67% prognose-interval;Totaal 2e generatie;2018;1954367;1019929;130633;167126;43720;202255;81615;165577;200778;932256;265208;654321
868;Ondergrens 67% prognose-interval;Totaal 2e generatie;2019;1980049;1043065;134093;173962;45195;205131;83685;166726;202614;935787;264199;658517
869;Ondergrens 67% prognose-interval;Totaal 2e generatie;2020;2007262;1064961;137670;180905;46712;207793;85672;167860;204353;939766;263075;661012
870;Ondergrens 67% prognose-interval;Totaal 2e generatie;2021;2033796;1086446;141122;187482;48251;210086;87709;168764;205771;943468;261831;664114
871;Ondergrens 67% prognose-interval;Totaal 2e generatie;2022;2061072;1109804;144414;195170;49691;212620;89732;169597;207011;947898;260527;667078
872;Ondergrens 67% prognose-interval;Totaal 2e generatie;2023;2086060;1130805;147639;202275;51225;214563;91724;170533;208306;949346;258993;670549
873;Ondergrens 67% prognose-interval;Totaal 2e generatie;2024;2108469;1151560;150327;209029;52642;216422;93606;171299;209465;951489;257254;672338
874;Ondergrens 67% prognose-interval;Totaal 2e generatie;2025;2128458;1171424;153043;215437;54158;218192;95490;171893;210374;953811;255356;674099
875;Ondergrens 67% prognose-interval;Totaal 2e generatie;2026;2148897;1191406;155332;222027;55664;220054;97162;172640;211455;954795;253350;676489
876;Ondergrens 67% prognose-interval;Totaal 2e generatie;2027;2170127;1211586;157842;228125;57076;221568;98861;173140;212460;955648;251172;678773
877;Ondergrens 67% prognose-interval;Totaal 2e generatie;2028;2188382;1229950;160149;234391;58593;223080;100535;173591;213341;958099;248723;680648
878;Ondergrens 67% prognose-interval;Totaal 2e generatie;2029;2206908;1247627;162173;240590;60057;224267;102079;173920;214103;958507;246109;681636
879;Ondergrens 67% prognose-interval;Totaal 2e generatie;2030;2225427;1264715;164033;246247;61634;226001;103791;174127;214790;958678;243280;683589
880;Ondergrens 67% prognose-interval;Totaal 2e generatie;2031;2246891;1282950;165748;251526;63140;227127;105269;174366;215481;957641;240235;685195
881;Ondergrens 67% prognose-interval;Totaal 2e generatie;2032;2261790;1300796;167366;258015;64656;228242;106743;174543;215935;957234;237056;688096
882;Ondergrens 67% prognose-interval;Totaal 2e generatie;2033;2281379;1320312;169080;263903;66107;229767;108049;174767;216393;957414;233681;688680
883;Ondergrens 67% prognose-interval;Totaal 2e generatie;2034;2296883;1336658;170976;269343;67494;230845;109478;174954;216888;957532;230186;689384
884;Ondergrens 67% prognose-interval;Totaal 2e generatie;2035;2313205;1353997;172919;275273;69070;231659;110700;174952;217336;956241;226214;690030
885;Ondergrens 67% prognose-interval;Totaal 2e generatie;2036;2328741;1371219;174968;280884;70315;232664;112071;175029;217833;955697;222120;692237
886;Ondergrens 67% prognose-interval;Totaal 2e generatie;2037;2344510;1391318;176202;286387;71542;233701;113393;175182;218167;955350;217671;692961
887;Ondergrens 67% prognose-interval;Totaal 2e generatie;2038;2358232;1406278;177651;292162;72992;234664;114450;175143;218553;956096;212946;696046
888;Ondergrens 67% prognose-interval;Totaal 2e generatie;2039;2376738;1423701;179266;297872;74427;235246;115686;175003;218684;954922;208404;696170
889;Ondergrens 67% prognose-interval;Totaal 2e generatie;2040;2393544;1438834;180151;303784;75620;235903;117194;174756;218720;953081;203495;698546
890;Ondergrens 67% prognose-interval;Totaal 2e generatie;2041;2406828;1451956;181620;309246;76757;236422;118388;174492;218896;951368;198479;700788
891;Ondergrens 67% prognose-interval;Totaal 2e generatie;2042;2419550;1468073;183107;314098;78284;237012;119744;174243;219026;949312;193084;702043
892;Ondergrens 67% prognose-interval;Totaal 2e generatie;2043;2433118;1484173;184656;318224;79681;237588;120766;173914;219046;948170;187384;704684
893;Ondergrens 67% prognose-interval;Totaal 2e generatie;2044;2445729;1499946;186034;323864;81107;237878;121739;173550;219037;946539;181626;707346
894;Ondergrens 67% prognose-interval;Totaal 2e generatie;2045;2461212;1513572;186904;329526;82532;238579;122988;173229;219059;945860;175785;708630
895;Ondergrens 67% prognose-interval;Totaal 2e generatie;2046;2473619;1527441;187392;334949;83783;239303;124208;172810;218844;946131;169732;710927
896;Ondergrens 67% prognose-interval;Totaal 2e generatie;2047;2483663;1541098;188232;340452;85128;239572;125206;172312;218580;944068;164097;714557
897;Ondergrens 67% prognose-interval;Totaal 2e generatie;2048;2496119;1556005;189003;345500;86405;239895;126323;171526;217881;941682;158107;717271
898;Ondergrens 67% prognose-interval;Totaal 2e generatie;2049;2507396;1568668;190264;349372;87764;240201;127194;170792;217581;939728;152067;720500
899;Ondergrens 67% prognose-interval;Totaal 2e generatie;2050;2518872;1581235;191030;353599;88999;240070;128104;169951;217122;939149;145976;725657
900;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2001;837064;143631;24285;19787;13886;10319;23145;38361;13839;693366;193801;499568
901;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2002;848734;151279;25734;21037;14721;11025;23970;39728;14984;697314;194209;503090
902;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2003;860310;158895;27219;22326;15592;11726;24845;41003;16059;701342;194597;506659
903;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2004;872351;166662;28737;23678;16498;12435;25785;42206;17066;705440;194951;510318
904;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2005;884451;174493;30298;25092;17415;13147;26782;43348;18049;709663;195290;514204
905;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2006;896523;182465;31885;26564;18349;13875;27795;44411;18987;713759;195592;517709
906;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2007;908666;190394;33488;28084;19315;14591;28855;45416;19837;717902;195856;521115
907;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2008;920819;198456;35082;29673;20319;15299;29929;46368;20657;722042;196063;524651
908;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2009;933488;206407;36690;31263;21354;16023;31019;47232;21423;726239;196248;528211
909;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2010;946155;214551;38250;32904;22421;16788;32139;48061;22156;730354;196378;531526
910;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2011;958488;222814;39768;34493;23484;17440;33237;48852;22821;734245;196436;534669
911;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2012;969967;230607;41254;36148;24531;18189;34297;49568;23459;738171;196428;537620
912;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2013;981172;238441;42760;37757;25579;18860;35378;50196;24070;741546;196304;540428
913;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2014;992639;246893;44254;39462;26679;19509;36489;50804;24667;744269;196120;543387
914;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2015;1003763;255166;45651;41172;27709;20162;37508;51384;25173;747372;195853;545750
915;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2016;1014750;263378;47011;42911;28840;20800;38509;51954;25676;750612;195494;547338
916;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2017;1024946;270887;48352;44627;29890;21352;39501;52442;26150;753371;195031;549253
917;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2018;1034973;277825;49597;46403;31041;21929;40494;52929;26561;755381;194509;551089
918;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2019;1044386;284995;50893;48220;32177;22397;41418;53326;26934;757361;193838;552893
919;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2020;1053258;292379;52091;49885;33263;22834;42294;53712;27265;758462;193061;553787
920;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2021;1061118;299397;53238;51669;34281;23223;43114;54018;27570;760004;192175;554369
921;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2022;1068106;306173;54305;53075;35330;23586;43974;54291;27880;760857;191231;555387
922;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2023;1075789;312337;55135;54784;36375;23990;44874;54546;28110;761297;190226;556246
923;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2024;1083997;319059;55930;56506;37330;24202;45673;54760;28396;761633;189060;556539
924;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2025;1090036;325543;56821;58079;38438;24521;46404;54958;28586;761347;187755;556283
925;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2026;1095919;332929;57668;59577;39602;24858;47149;55103;28781;761734;186284;556566
926;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2027;1101308;338516;58537;61253;40717;25164;47848;55313;28920;761600;184741;557092
927;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2028;1105650;344727;59383;62915;41848;25415;48576;55420;29108;760590;183049;557329
928;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2029;1109839;351225;60126;64651;42855;25714;49296;55475;29265;758480;181264;556395
929;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2030;1114000;357373;60811;65888;43860;25948;49983;55519;29409;757782;179357;555524
930;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2031;1118360;362488;61476;67453;44891;26120;50693;55622;29572;756375;177293;554707
931;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2032;1124572;368803;62134;68890;45915;26327;51263;55648;29695;755376;175194;554771
932;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2033;1129037;374314;62765;70417;46946;26470;51853;55657;29859;753553;172805;553984
933;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2034;1135192;380319;63287;71682;47984;26626;52427;55679;29966;752310;170248;553600
934;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2035;1140297;385303;64009;73443;48972;26816;53009;55681;30099;751942;167646;552945
935;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2036;1144371;391288;64456;74565;50050;26953;53483;55612;30234;750886;164988;552667
936;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2037;1147817;396792;64989;76014;51131;27067;53993;55557;30297;750046;162045;552689
937;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2038;1151761;401669;65449;77686;52126;27201;54524;55446;30442;747965;158812;552836
938;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2039;1154559;406046;65987;79266;53081;27386;54962;55361;30529;748032;155556;553654
939;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2040;1159335;410301;66513;80320;54065;27674;55363;55276;30576;745953;152378;554375
940;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2041;1166792;415108;66976;82119;55089;27710;55770;55167;30644;745084;149089;555019
941;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2042;1170639;419372;67319;83332;56085;27811;56214;55073;30772;744413;145422;555738
942;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2043;1174456;424176;67541;84377;57052;28004;56760;54866;30799;743048;141571;556057
943;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2044;1176688;429245;67876;85726;58014;28175;57188;54713;30851;741416;137748;555442
944;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2045;1179698;434187;68157;87030;58984;28307;57640;54531;30910;738990;133829;556727
945;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2046;1183225;439679;68506;88285;60067;28424;57997;54284;31008;737543;129829;556617
946;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2047;1186757;444959;68865;89456;60821;28562;58369;54084;31045;735672;126000;557005
947;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2048;1188788;448922;69277;90759;61720;28634;58635;53845;31053;734002;122096;559962
948;Ondergrens 67% prognose-interval;2e Generatie met 1 buitenlandse ouder;2049;1190642;454765;69594;92154;62706;28730;58846;53529;31058;732069;117835;560556
