ID;SBI93;Grootteklasse;Perioden;Bedrijven_1;AantalWerkzamePersonenEindSeptember_2;TotWerkzamePersonenFTEEindSeptember_3;AantalWerknemersVanDeEigenLoonlijst_4;AantalFTEWerknemersOpEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzetTotaal_7;NettoOmzetUitHoofdactiviteiten_8;NettoOmzetUitNevenactiviteiten_9;TotaalOverigeBedrijfsopbrengsten_10;TotaleBedrijfslasten_11;InkoopwaardeOmzet_12;InkoopwaardeGrondEnHulpstoffen_13;BeginvoorraadGrondEnHulpstoffen_14;InkopenGrondEnHulpstoffen_15;EindvoorraadGrondEnHulpstoffen_16;InkoopwaardeHandelsgoederen_17;BeginvoorraadHandelsgoederen_18;InkoopkostenVanHandelsgoederen_19;EindvoorraadHandelsgoederen_20;TotaalOverigeInkoopwaarde_21;KostenUitbesteedWerk_22;InkoopwaardeNietEldersGenoemd_23;ArbeidskostenTotaal_24;BrutoLonenEnSalarissen_25;WerkgeversdeelSocVerzekeringspremies_26;PremiesPensioenVUTInkoopsommenEnz_27;OverigeSocialeLasten_28;OverigeBedrijfslastenTotaal_29;OverigeKostenMBTPersoneel_30;KostenVervoermiddelen_31;KostenEnergieverbruik_32;KostenVanHuisvesting_33;KostenMachinesInstallatiesED_34;Verkoopkosten_35;Communicatiekosten_36;KostenVanDienstverleningDoorDerden_37;OverigeBedrijfslasten_38;AfschrijvingenOpVasteActiva_39;Bedrijfsresultaat_40;FinancieelResultaat_41;FinancieleBaten_42;FinancieleLasten_43;SaldoVoorzieningen_44;OnttrekkingenVrijvalVanVoorzieningen_45;ToevoegingenAanVoorzieningen_46;SaldoBuitengewoneBatenMinusLasten_47;BuitengewoneBaten_48;BuitengewoneLasten_49;ResultaatVoorBelastingen_50
648;35 Vervaardiging van transportmiddelen..;Totaal grootteklasse;2000;1565.0;275.0;260.0;241.0;228.0;4885.0;4514.0;4183.0;331.0;371.0;4650.0;3003.0;1619.0;274.0;1628.0;284.0;185.0;26.0;190.0;31.0;1198.0;1028.0;170.0;886.0;723.0;95.0;44.0;23.0;662.0;189.0;23.0;32.0;87.0;57.0;72.0;13.0;71.0;118.0;98.0;235.0;-25.0;41.0;66.0;-22.0;26.0;48.0;-6.0;28.0;33.0;182.0
649;35 Vervaardiging van transportmiddelen..;Totaal grootteklasse;2001;1760.0;289.0;276.0;244.0;232.0;4955.0;4816.0;4492.0;324.0;139.0;4703.0;2905.0;1834.0;241.0;1833.0;240.0;174.0;35.0;176.0;37.0;897.0;836.0;61.0;942.0;768.0;101.0;50.0;23.0;741.0;247.0;25.0;37.0;89.0;58.0;79.0;14.0;77.0;115.0;115.0;252.0;-37.0;33.0;70.0;-30.0;32.0;62.0;-11.0;20.0;31.0;174.0
650;35 Vervaardiging van transportmiddelen..;Totaal grootteklasse;2002;1620.0;285.0;269.0;244.0;232.0;4976.0;4613.0;4293.0;320.0;363.0;4888.0;3055.0;2061.0;340.0;2054.0;332.0;163.0;26.0;165.0;29.0;831.0;683.0;147.0;977.0;794.0;108.0;54.0;21.0;736.0;230.0;25.0;35.0;92.0;55.0;84.0;15.0;76.0;124.0;121.0;88.0;-37.0;34.0;71.0;-34.0;56.0;90.0;-20.0;30.0;50.0;-3.0
651;35 Vervaardiging van transportmiddelen..;Totaal grootteklasse;2003;1425.0;268.0;252.0;228.0;216.0;4780.0;4604.0;4292.0;312.0;176.0;4716.0;2917.0;1896.0;465.0;1944.0;512.0;179.0;40.0;183.0;43.0;841.0;702.0;139.0;943.0;771.0;97.0;59.0;16.0;742.0;239.0;24.0;36.0;101.0;50.0;80.0;15.0;77.0;120.0;114.0;65.0;-25.0;49.0;74.0;-5.0;59.0;64.0;18.0;34.0;15.0;53.0
652;35 Vervaardiging van transportmiddelen..;Totaal grootteklasse;2004;1845.0;257.0;244.0;225.0;211.0;5066.0;4908.0;4640.0;269.0;158.0;4754.0;2936.0;1822.0;315.0;1853.0;345.0;182.0;27.0;188.0;33.0;933.0;755.0;177.0;971.0;792.0;99.0;64.0;16.0;748.0;204.0;30.0;35.0;102.0;57.0;82.0;15.0;86.0;137.0;100.0;313.0;-24.0;46.0;70.0;-11.0;34.0;45.0;-6.0;24.0;29.0;272.0
653;35 Vervaardiging van transportmiddelen..;Totaal grootteklasse;2005;1840.0;256.0;238.0;220.0;206.0;5251.0;5748.0;5458.0;290.0;-497.0;4964.0;3038.0;2002.0;249.0;2000.0;244.0;181.0;39.0;193.0;50.0;854.0;800.0;54.0;1005.0;811.0;102.0;70.0;22.0;812.0;195.0;31.0;37.0;106.0;71.0;89.0;14.0;79.0;190.0;109.0;287.0;-27.0;39.0;65.0;-39.0;25.0;64.0;56.0;71.0;16.0;277.0
654;35 Vervaardiging van transportmiddelen..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;35 Vervaardiging van transportmiddelen..;0 tot 19 werknemers;2001;1585.0;66.0;60.0;53.0;48.0;785.0;781.0;693.0;88.0;4.0;706.0;403.0;254.0;53.0;254.0;53.0;71.0;22.0;71.0;21.0;78.0;68.0;10.0;146.0;121.0;16.0;6.0;4.0;127.0;25.0;8.0;7.0;24.0;10.0;13.0;3.0;12.0;25.0;29.0;79.0;-16.0;5.0;21.0;1.0;1.0;0.0;-1.0;1.0;2.0;62.0
656;35 Vervaardiging van transportmiddelen..;0 tot 19 werknemers;2002;1450.0;63.0;56.0;53.0;48.0;853.0;813.0;714.0;99.0;40.0;786.0;471.0;315.0;69.0;307.0;62.0;69.0;14.0;72.0;17.0;87.0;71.0;16.0;156.0;129.0;17.0;7.0;3.0;130.0;26.0;7.0;8.0;26.0;8.0;15.0;3.0;11.0;26.0;30.0;67.0;-14.0;7.0;21.0;0.0;1.0;0.0;-2.0;1.0;2.0;51.0
657;35 Vervaardiging van transportmiddelen..;0 tot 19 werknemers;2003;1250.0;62.0;55.0;48.0;43.0;770.0;769.0;656.0;113.0;1.0;706.0;395.0;209.0;40.0;214.0;45.0;84.0;26.0;89.0;31.0;102.0;95.0;7.0;145.0;120.0;14.0;7.0;3.0;137.0;45.0;6.0;6.0;26.0;10.0;11.0;3.0;9.0;21.0;28.0;63.0;-11.0;6.0;17.0;1.0;2.0;1.0;4.0;2.0;-1.0;58.0
658;35 Vervaardiging van transportmiddelen..;0 tot 19 werknemers;2004;1680.0;62.0;56.0;51.0;43.0;847.0;823.0;767.0;55.0;25.0;773.0;439.0;305.0;54.0;308.0;57.0;40.0;10.0;43.0;12.0;93.0;87.0;5.0;168.0;138.0;18.0;9.0;3.0;142.0;30.0;10.0;7.0;26.0;10.0;12.0;3.0;16.0;28.0;24.0;74.0;-9.0;5.0;13.0;0.0;0.0;1.0;1.0;2.0;1.0;65.0
659;35 Vervaardiging van transportmiddelen..;0 tot 19 werknemers;2005;1685.0;72.0;60.0;59.0;50.0;853.0;843.0;793.0;49.0;10.0;818.0;390.0;302.0;42.0;301.0;42.0;30.0;16.0;37.0;23.0;57.0;56.0;2.0;223.0;177.0;23.0;13.0;10.0;171.0;26.0;10.0;9.0;33.0;21.0;17.0;3.0;11.0;41.0;35.0;35.0;-15.0;3.0;19.0;0.0;0.0;0.0;54.0;55.0;1.0;73.0
660;35 Vervaardiging van transportmiddelen..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
661;35 Vervaardiging van transportmiddelen..;20 tot 100 werknemers;2001;125.0;60.0;57.0;52.0;50.0;1122.0;1081.0;1046.0;35.0;41.0;1095.0;725.0;457.0;30.0;456.0;29.0;23.0;5.0;23.0;5.0;245.0;214.0;31.0;203.0;165.0;23.0;11.0;4.0;149.0;54.0;6.0;7.0;21.0;12.0;11.0;3.0;13.0;22.0;17.0;27.0;-5.0;3.0;9.0;-5.0;1.0;6.0;3.0;6.0;4.0;20.0
662;35 Vervaardiging van transportmiddelen..;20 tot 100 werknemers;2002;125.0;64.0;62.0;56.0;54.0;1277.0;1266.0;1237.0;28.0;11.0;1250.0;827.0;610.0;117.0;601.0;107.0;16.0;3.0;16.0;3.0;201.0;159.0;43.0;238.0;194.0;27.0;12.0;5.0;164.0;56.0;7.0;7.0;27.0;13.0;15.0;3.0;15.0;21.0;20.0;28.0;-10.0;5.0;15.0;-4.0;1.0;5.0;1.0;6.0;5.0;14.0
663;35 Vervaardiging van transportmiddelen..;20 tot 100 werknemers;2003;130.0;58.0;56.0;50.0;48.0;1059.0;1078.0;1049.0;28.0;-19.0;1034.0;629.0;442.0;36.0;442.0;36.0;16.0;3.0;15.0;3.0;172.0;126.0;46.0;215.0;175.0;23.0;12.0;5.0;169.0;56.0;7.0;8.0;28.0;13.0;14.0;3.0;14.0;26.0;21.0;25.0;-7.0;4.0;11.0;-6.0;3.0;9.0;3.0;4.0;2.0;15.0
664;35 Vervaardiging van transportmiddelen..;20 tot 100 werknemers;2004;120.0;55.0;52.0;47.0;45.0;1123.0;1120.0;1083.0;37.0;3.0;1094.0;692.0;422.0;46.0;426.0;50.0;20.0;4.0;20.0;5.0;250.0;177.0;73.0;210.0;171.0;22.0;13.0;4.0;173.0;56.0;8.0;7.0;28.0;12.0;15.0;3.0;15.0;29.0;20.0;29.0;-8.0;4.0;12.0;-1.0;8.0;8.0;1.0;4.0;4.0;21.0
665;35 Vervaardiging van transportmiddelen..;20 tot 100 werknemers;2005;115.0;55.0;53.0;48.0;45.0;1317.0;1260.0;1209.0;51.0;56.0;1256.0;831.0;507.0;43.0;509.0;43.0;31.0;5.0;32.0;6.0;294.0;255.0;38.0;230.0;187.0;23.0;15.0;5.0;175.0;49.0;8.0;8.0;28.0;15.0;18.0;4.0;17.0;28.0;21.0;60.0;-7.0;5.0;12.0;-8.0;3.0;10.0;-4.0;2.0;6.0;41.0
666;35 Vervaardiging van transportmiddelen..;100 of meer werknemers;2000;45.0;147.0;141.0;127.0;121.0;2889.0;2512.0;2289.0;222.0;377.0;2773.0;1773.0;1018.0;140.0;1032.0;154.0;91.0;5.0;93.0;6.0;663.0;649.0;14.0;539.0;439.0;57.0;29.0;14.0;407.0;132.0;10.0;16.0;38.0;31.0;48.0;7.0;48.0;77.0;53.0;116.0;0.0;30.0;29.0;-22.0;23.0;46.0;-11.0;18.0;28.0;83.0
667;35 Vervaardiging van transportmiddelen..;100 of meer werknemers;2001;50.0;164.0;159.0;139.0;134.0;3048.0;2954.0;2754.0;201.0;93.0;2902.0;1776.0;1123.0;158.0;1123.0;158.0;80.0;8.0;83.0;11.0;574.0;554.0;20.0;594.0;482.0;63.0;34.0;15.0;464.0;169.0;11.0;22.0;44.0;36.0;55.0;8.0;51.0;68.0;69.0;146.0;-15.0;25.0;40.0;-25.0;29.0;55.0;-13.0;13.0;26.0;92.0
668;35 Vervaardiging van transportmiddelen..;100 of meer werknemers;2002;50.0;157.0;152.0;135.0;130.0;2846.0;2534.0;2341.0;193.0;313.0;2852.0;1757.0;1136.0;154.0;1146.0;164.0;78.0;9.0;78.0;9.0;542.0;454.0;89.0;583.0;471.0;64.0;35.0;13.0;442.0;148.0;10.0;20.0;40.0;34.0;54.0;9.0;50.0;77.0;70.0;-6.0;-13.0;21.0;34.0;-30.0;55.0;84.0;-19.0;24.0;43.0;-67.0
669;35 Vervaardiging van transportmiddelen..;100 of meer werknemers;2003;45.0;147.0;141.0;130.0;125.0;2952.0;2758.0;2587.0;171.0;194.0;2975.0;1892.0;1246.0;389.0;1288.0;431.0;79.0;10.0;79.0;10.0;567.0;482.0;86.0;583.0;476.0;59.0;40.0;8.0;435.0;139.0;12.0;22.0;46.0;28.0;54.0;9.0;53.0;72.0;65.0;-24.0;-7.0;39.0;46.0;0.0;54.0;55.0;12.0;27.0;15.0;-19.0
670;35 Vervaardiging van transportmiddelen..;100 of meer werknemers;2004;45.0;140.0;136.0;127.0;122.0;3096.0;2966.0;2789.0;176.0;131.0;2886.0;1806.0;1095.0;215.0;1118.0;239.0;121.0;13.0;125.0;17.0;590.0;491.0;99.0;592.0;483.0;58.0;42.0;9.0;432.0;119.0;12.0;21.0;47.0;34.0;55.0;9.0;56.0;79.0;57.0;210.0;-7.0;38.0;45.0;-10.0;26.0;36.0;-7.0;18.0;24.0;186.0
671;35 Vervaardiging van transportmiddelen..;100 of meer werknemers;2005;40.0;129.0;125.0;114.0;110.0;3081.0;3645.0;3455.0;190.0;-564.0;2889.0;1817.0;1193.0;164.0;1189.0;160.0;120.0;17.0;124.0;21.0;504.0;489.0;14.0;551.0;447.0;55.0;43.0;6.0;468.0;121.0;13.0;20.0;46.0;34.0;54.0;7.0;51.0;122.0;53.0;192.0;-4.0;30.0;34.0;-32.0;22.0;54.0;6.0;15.0;9.0;162.0
672;"DN Vervaardiging van meubels;..";Totaal grootteklasse;2000;6365.0;453.0;415.0;401.0;368.0;5773.0;5719.0;5220.0;499.0;54.0;5284.0;2863.0;2236.0;333.0;2260.0;357.0;382.0;66.0;389.0;73.0;245.0;200.0;45.0;1169.0;963.0;135.0;50.0;20.0;1043.0;174.0;81.0;64.0;135.0;99.0;166.0;23.0;138.0;163.0;210.0;489.0;-55.0;20.0;75.0;-1.0;10.0;11.0;-2.0;22.0;24.0;430.0
673;"DN Vervaardiging van meubels;..";Totaal grootteklasse;2001;6605.0;452.0;415.0;398.0;368.0;5780.0;5739.0;5151.0;588.0;41.0;5361.0;2882.0;2274.0;307.0;2290.0;323.0;374.0;70.0;385.0;80.0;233.0;183.0;50.0;1224.0;1009.0;139.0;57.0;19.0;1046.0;178.0;87.0;64.0;141.0;89.0;163.0;26.0;143.0;155.0;209.0;419.0;-55.0;21.0;76.0;-5.0;8.0;13.0;-17.0;20.0;37.0;341.0
674;"DN Vervaardiging van meubels;..";Totaal grootteklasse;2002;6915.0;446.0;409.0;398.0;364.0;5831.0;5778.0;5163.0;615.0;53.0;5388.0;2930.0;2194.0;313.0;2177.0;296.0;402.0;61.0;402.0;61.0;333.0;295.0;39.0;1254.0;1030.0;141.0;67.0;16.0;980.0;163.0;82.0;63.0;157.0;89.0;155.0;25.0;89.0;157.0;223.0;443.0;-61.0;24.0;85.0;-22.0;8.0;29.0;-3.0;19.0;22.0;357.0
675;"DN Vervaardiging van meubels;..";Totaal grootteklasse;2003;7025.0;423.0;385.0;373.0;339.0;5619.0;5568.0;4998.0;570.0;51.0;5238.0;2881.0;2155.0;295.0;2148.0;289.0;396.0;53.0;399.0;56.0;331.0;297.0;34.0;1192.0;979.0;131.0;66.0;16.0;948.0;146.0;90.0;66.0;162.0;99.0;133.0;25.0;86.0;141.0;216.0;381.0;-49.0;30.0;79.0;-25.0;7.0;31.0;6.0;26.0;21.0;313.0
676;"DN Vervaardiging van meubels;..";Totaal grootteklasse;2004;7655.0;405.0;367.0;359.0;323.0;5624.0;5577.0;5095.0;482.0;47.0;5315.0;2974.0;2315.0;317.0;2317.0;319.0;301.0;36.0;302.0;37.0;358.0;307.0;52.0;1159.0;949.0;129.0;66.0;15.0;958.0;144.0;92.0;64.0;173.0;99.0;134.0;25.0;88.0;139.0;225.0;309.0;-52.0;24.0;76.0;-22.0;13.0;35.0;-2.0;20.0;22.0;233.0
677;"DN Vervaardiging van meubels;..";Totaal grootteklasse;2005;7350.0;396.0;358.0;348.0;312.0;6041.0;5967.0;5162.0;805.0;74.0;5692.0;3297.0;2379.0;315.0;2380.0;316.0;555.0;61.0;557.0;63.0;363.0;319.0;44.0;1184.0;967.0;130.0;67.0;20.0;1011.0;150.0;99.0;68.0;179.0;107.0;142.0;27.0;91.0;148.0;199.0;349.0;-49.0;25.0;74.0;-17.0;7.0;25.0;3.0;22.0;20.0;286.0
678;"DN Vervaardiging van meubels;..";0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;"DN Vervaardiging van meubels;..";0 tot 19 werknemers;2001;6170.0;181.0;161.0;149.0;135.0;2036.0;2023.0;1736.0;287.0;13.0;1839.0;958.0;691.0;93.0;700.0;103.0;194.0;44.0;200.0;50.0;72.0;47.0;26.0;406.0;335.0;46.0;17.0;8.0;394.0;50.0;41.0;25.0;63.0;33.0;51.0;11.0;56.0;64.0;82.0;197.0;-23.0;10.0;33.0;0.0;3.0;3.0;-4.0;4.0;8.0;170.0
680;"DN Vervaardiging van meubels;..";0 tot 19 werknemers;2002;6495.0;186.0;165.0;155.0;137.0;2133.0;2117.0;1824.0;293.0;15.0;1920.0;1046.0;696.0;112.0;684.0;100.0;210.0;33.0;214.0;36.0;140.0;130.0;10.0;422.0;348.0;47.0;20.0;7.0;366.0;48.0;34.0;25.0;69.0;35.0;48.0;11.0;31.0;65.0;86.0;212.0;-27.0;7.0;34.0;0.0;1.0;1.0;-2.0;5.0;6.0;183.0
681;"DN Vervaardiging van meubels;..";0 tot 19 werknemers;2003;6600.0;170.0;147.0;136.0;117.0;1973.0;1955.0;1704.0;251.0;18.0;1803.0;1007.0;686.0;86.0;687.0;87.0;194.0;27.0;199.0;32.0;126.0;112.0;14.0;377.0;314.0;41.0;15.0;7.0;342.0;40.0;38.0;28.0;68.0;37.0;37.0;10.0;31.0;53.0;77.0;170.0;-17.0;13.0;30.0;0.0;2.0;2.0;6.0;10.0;4.0;159.0
682;"DN Vervaardiging van meubels;..";0 tot 19 werknemers;2004;7280.0;175.0;151.0;142.0;120.0;1988.0;1957.0;1862.0;95.0;31.0;1878.0;1087.0;874.0;127.0;873.0;126.0;68.0;16.0;71.0;18.0;145.0;117.0;28.0;362.0;299.0;40.0;16.0;7.0;340.0;39.0;38.0;23.0;78.0;37.0;35.0;10.0;29.0;51.0;89.0;111.0;-23.0;10.0;33.0;5.0;7.0;2.0;0.0;5.0;5.0;93.0
683;"DN Vervaardiging van meubels;..";0 tot 19 werknemers;2005;7015.0;174.0;151.0;140.0;119.0;2242.0;2201.0;1992.0;209.0;41.0;2073.0;1216.0;882.0;123.0;884.0;124.0;187.0;39.0;188.0;40.0;146.0;121.0;25.0;404.0;334.0;46.0;17.0;7.0;383.0;45.0;42.0;26.0;89.0;39.0;40.0;12.0;32.0;58.0;70.0;169.0;-22.0;9.0;31.0;-2.0;1.0;3.0;-1.0;9.0;10.0;144.0
684;"DN Vervaardiging van meubels;..";20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;"DN Vervaardiging van meubels;..";20 tot 100 werknemers;2001;385.0;146.0;136.0;137.0;128.0;1855.0;1842.0;1752.0;90.0;13.0;1755.0;954.0;784.0;108.0;790.0;114.0;68.0;13.0;68.0;13.0;102.0;86.0;16.0;436.0;362.0;49.0;20.0;6.0;310.0;54.0;22.0;20.0;46.0;25.0;47.0;7.0;43.0;46.0;55.0;100.0;-16.0;7.0;23.0;-1.0;2.0;3.0;-1.0;7.0;8.0;82.0
686;"DN Vervaardiging van meubels;..";20 tot 100 werknemers;2002;365.0;142.0;133.0;134.0;125.0;1778.0;1763.0;1671.0;92.0;15.0;1687.0;916.0;735.0;108.0;732.0;106.0;64.0;13.0;65.0;14.0;117.0;104.0;13.0;429.0;355.0;48.0;20.0;5.0;291.0;51.0;21.0;18.0;49.0;23.0;46.0;6.0;28.0;49.0;53.0;91.0;-10.0;8.0;18.0;0.0;2.0;3.0;4.0;9.0;6.0;84.0
687;"DN Vervaardiging van meubels;..";20 tot 100 werknemers;2003;365.0;145.0;134.0;136.0;126.0;1851.0;1828.0;1719.0;110.0;23.0;1753.0;954.0;764.0;116.0;762.0;114.0;71.0;12.0;71.0;12.0;118.0;106.0;12.0;429.0;356.0;47.0;22.0;4.0;313.0;52.0;24.0;19.0;54.0;31.0;45.0;7.0;30.0;51.0;58.0;98.0;-12.0;8.0;20.0;-1.0;2.0;2.0;0.0;7.0;7.0;85.0
688;"DN Vervaardiging van meubels;..";20 tot 100 werknemers;2004;325.0;129.0;120.0;121.0;112.0;1867.0;1871.0;1786.0;85.0;-4.0;1777.0;1000.0;818.0;112.0;826.0;120.0;49.0;9.0;48.0;8.0;133.0;114.0;19.0;408.0;338.0;45.0;22.0;3.0;321.0;53.0;24.0;21.0;56.0;32.0;45.0;8.0;31.0;51.0;49.0;90.0;-13.0;7.0;20.0;-2.0;1.0;3.0;2.0;7.0;4.0;77.0
689;"DN Vervaardiging van meubels;..";20 tot 100 werknemers;2005;295.0;129.0;119.0;120.0;111.0;1991.0;1978.0;1740.0;238.0;13.0;1911.0;1117.0;795.0;120.0;801.0;126.0;182.0;10.0;182.0;10.0;140.0;128.0;13.0;411.0;338.0;45.0;23.0;5.0;335.0;58.0;26.0;24.0;54.0;37.0;48.0;8.0;30.0;50.0;49.0;81.0;-12.0;7.0;19.0;0.0;2.0;2.0;1.0;5.0;4.0;69.0
690;"DN Vervaardiging van meubels;..";100 of meer werknemers;2000;50.0;116.0;108.0;99.0;94.0;1834.0;1814.0;1608.0;206.0;19.0;1681.0;930.0;762.0;95.0;762.0;96.0;139.0;17.0;139.0;17.0;30.0;26.0;3.0;351.0;285.0;40.0;20.0;6.0;335.0;72.0;27.0;19.0;26.0;28.0;61.0;6.0;41.0;55.0;66.0;153.0;-13.0;5.0;18.0;1.0;4.0;3.0;-5.0;3.0;8.0;134.0
691;"DN Vervaardiging van meubels;..";100 of meer werknemers;2001;50.0;125.0;118.0;112.0;105.0;1889.0;1874.0;1664.0;210.0;15.0;1767.0;970.0;799.0;106.0;799.0;107.0;112.0;13.0;117.0;18.0;59.0;51.0;9.0;382.0;312.0;44.0;21.0;5.0;343.0;73.0;25.0;19.0;32.0;30.0;66.0;7.0;45.0;46.0;73.0;122.0;-16.0;4.0;20.0;-4.0;3.0;7.0;-12.0;9.0;22.0;90.0
692;"DN Vervaardiging van meubels;..";100 of meer werknemers;2002;55.0;118.0;112.0;108.0;103.0;1921.0;1898.0;1667.0;231.0;22.0;1781.0;968.0;764.0;93.0;761.0;89.0;128.0;16.0;123.0;11.0;76.0;61.0;15.0;403.0;326.0;45.0;27.0;5.0;327.0;65.0;27.0;20.0;39.0;32.0;62.0;9.0;30.0;43.0;84.0;140.0;-24.0;8.0;32.0;-22.0;4.0;26.0;-5.0;5.0;10.0;89.0
693;"DN Vervaardiging van meubels;..";100 of meer werknemers;2003;60.0;109.0;103.0;101.0;96.0;1795.0;1785.0;1576.0;209.0;10.0;1682.0;921.0;705.0;94.0;698.0;87.0;130.0;13.0;130.0;12.0;86.0;78.0;8.0;385.0;309.0;43.0;29.0;5.0;296.0;54.0;28.0;20.0;40.0;31.0;52.0;8.0;26.0;37.0;81.0;113.0;-19.0;10.0;29.0;-24.0;3.0;27.0;0.0;10.0;10.0;69.0
694;"DN Vervaardiging van meubels;..";100 of meer werknemers;2004;50.0;101.0;96.0;96.0;90.0;1769.0;1750.0;1448.0;302.0;19.0;1660.0;886.0;623.0;78.0;618.0;73.0;183.0;10.0;183.0;10.0;80.0;75.0;5.0;389.0;313.0;43.0;28.0;5.0;299.0;52.0;30.0;20.0;39.0;30.0;55.0;7.0;28.0;38.0;87.0;109.0;-16.0;7.0;23.0;-25.0;5.0;30.0;-4.0;8.0;12.0;64.0
695;"DN Vervaardiging van meubels;..";100 of meer werknemers;2005;40.0;94.0;88.0;88.0;82.0;1808.0;1788.0;1431.0;358.0;20.0;1708.0;964.0;701.0;72.0;696.0;66.0;186.0;12.0;187.0;13.0;76.0;70.0;6.0;368.0;294.0;40.0;26.0;8.0;297.0;47.0;32.0;19.0;36.0;31.0;54.0;8.0;30.0;40.0;80.0;100.0;-15.0;8.0;23.0;-15.0;4.0;20.0;3.0;9.0;6.0;72.0
696;"36 Vervaardiging van meubels;..";Totaal grootteklasse;2000;6145.0;432.0;395.0;381.0;350.0;5148.0;5106.0;4652.0;454.0;42.0;4709.0;2560.0;1969.0;327.0;1999.0;357.0;360.0;66.0;366.0;73.0;231.0;186.0;45.0;1099.0;905.0;127.0;48.0;19.0;872.0;158.0;64.0;49.0;123.0;70.0;158.0;21.0;82.0;147.0;176.0;439.0;-44.0;19.0;63.0;-2.0;8.0;10.0;4.0;17.0;14.0;396.0
697;"36 Vervaardiging van meubels;..";Totaal grootteklasse;2001;6390.0;430.0;393.0;378.0;349.0;5075.0;5040.0;4499.0;541.0;35.0;4704.0;2519.0;1954.0;310.0;1968.0;323.0;364.0;70.0;375.0;80.0;200.0;149.0;50.0;1145.0;943.0;130.0;54.0;17.0;868.0;161.0;72.0;50.0;128.0;63.0;155.0;24.0;83.0;132.0;173.0;371.0;-45.0;18.0;63.0;-5.0;6.0;11.0;-17.0;12.0;28.0;304.0
698;"36 Vervaardiging van meubels;..";Totaal grootteklasse;2002;6690.0;414.0;378.0;370.0;339.0;4896.0;4862.0;4344.0;517.0;34.0;4532.0;2396.0;1828.0;313.0;1810.0;296.0;344.0;61.0;344.0;61.0;224.0;185.0;39.0;1146.0;941.0;128.0;61.0;15.0;814.0;138.0;58.0;49.0;136.0;57.0;144.0;23.0;78.0;131.0;175.0;364.0;-46.0;18.0;64.0;0.0;7.0;7.0;-1.0;17.0;18.0;317.0
699;"36 Vervaardiging van meubels;..";Totaal grootteklasse;2003;6820.0;388.0;352.0;343.0;311.0;4620.0;4589.0;4095.0;494.0;31.0;4311.0;2311.0;1749.0;295.0;1743.0;289.0;343.0;53.0;347.0;56.0;218.0;185.0;34.0;1077.0;885.0;117.0;59.0;14.0;761.0;118.0;61.0;51.0;137.0;61.0;126.0;22.0;72.0;113.0;163.0;310.0;-34.0;26.0;60.0;-2.0;5.0;7.0;4.0;22.0;18.0;278.0
700;"36 Vervaardiging van meubels;..";Totaal grootteklasse;2004;7435.0;369.0;333.0;329.0;295.0;4425.0;4394.0;3995.0;399.0;31.0;4195.0;2267.0;1776.0;317.0;1778.0;319.0;262.0;36.0;263.0;37.0;229.0;178.0;52.0;1031.0;845.0;114.0;58.0;13.0;741.0;111.0;63.0;45.0;145.0;55.0;125.0;21.0;68.0;108.0;157.0;230.0;-36.0;22.0;57.0;-1.0;12.0;13.0;0.0;19.0;19.0;193.0
701;"36 Vervaardiging van meubels;..";Totaal grootteklasse;2005;7145.0;360.0;324.0;318.0;284.0;4659.0;4607.0;4095.0;512.0;51.0;4390.0;2400.0;1881.0;315.0;1882.0;316.0;288.0;61.0;291.0;63.0;231.0;187.0;44.0;1063.0;868.0;117.0;60.0;18.0;779.0;120.0;66.0;48.0;151.0;56.0;132.0;22.0;70.0;114.0;149.0;269.0;-34.0;20.0;55.0;0.0;6.0;7.0;2.0;20.0;18.0;236.0
702;"36 Vervaardiging van meubels;..";0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;"36 Vervaardiging van meubels;..";0 tot 19 werknemers;2001;5990.0;173.0;153.0;142.0;128.0;1735.0;1725.0;1452.0;272.0;11.0;1556.0;800.0;549.0;95.0;557.0;103.0;186.0;44.0;192.0;50.0;64.0;38.0;26.0;380.0;314.0;43.0;16.0;8.0;311.0;41.0;37.0;19.0;56.0;22.0;47.0;10.0;27.0;52.0;64.0;179.0;-18.0;9.0;27.0;0.0;2.0;2.0;-2.0;3.0;5.0;159.0
704;"36 Vervaardiging van meubels;..";0 tot 19 werknemers;2002;6300.0;173.0;152.0;145.0;127.0;1695.0;1687.0;1446.0;241.0;8.0;1508.0;772.0;515.0;112.0;503.0;100.0;167.0;33.0;170.0;36.0;90.0;80.0;10.0;381.0;315.0;42.0;18.0;6.0;291.0;37.0;26.0;19.0;60.0;20.0;43.0;10.0;24.0;52.0;65.0;187.0;-23.0;5.0;28.0;0.0;1.0;1.0;0.0;4.0;3.0;164.0
