ID;BedrijfsactiviteitenSBI93;Perioden;OrdersZijnToegenomen_1;OrdersZijnGelijkGebleven_2;OrdersZijnAfgenomen_3;OrdersSaldo_4;VerwachteOrderontvangstToenemen_5;VerwachteOrderontvangstGelijkBlijven_6;VerwachteProductieAfnemen_7;VerwachteOrderontvangstSaldo_8;OordeelOrderontvangstIsGroot_9;OordeelOrderontvangstIsNormaal_10;OordeelOrderontvangstIsKlein_11;SaldoOordeelOrderontvangst_12;OmzetIsToegenomen_13;OmzetIsGelijkGebleven_14;OmzetIsAfgenomen_15;SaldoOmzetontwikkeling_16;OmzetZalToenemen_17;OmzetZalGelijkBlijven_18;OmzetZalAfnemen_19;SaldoVerwachteOmzet_20;PrijzenTarievenZijnGestegen_21;PrijzenTarievenZijnGelijkGebleven_22;PrijzenTarievenZijnGedaald_23;SaldoOntwikkelingPrijzenTarieven_24;PrijzenTarievenZullenStijgen_25;PrijzenTarievenZullenGelijkBlijven_26;PrijzenTarievenZullenDalen_27;SaldoVerwachteOntwikkelingPrijzen_28;PersoneelssterkteIsToegenomen_29;PersoneelssterkteIsGelijkBlijven_30;PersoneelssterkteIsAfgenomen_31;PersoneelssterkteSaldo_32;PersoneelssterkteZalToenemen_33;PersoneelssterkteZalGelijkBlijven_34;PersoneelssterkteZalAfnemen_35;VerwachtePersoneelssterkteSaldo_36;BeoordelingGoed_37;BeoordelingNormaalBevredigend_38;BeoordelingSlecht_39;SaldoBeoordelingGoedSlecht_40;GeenBelemmeringen_41;OnvoldoendeVraag_42;TekortAanArbeidskrachten_43;GebrekAanRuimteEnOfApparatuur_44;FinancieleBeperkingen_45;AndereOorzaken_46;OntvangstOpdrachtenOrders_47;OordeelOrderontvangst_48;VerwachtingOntvangstOrders_49;OntwikkelingOmzet_50;VerwachteOntwikkelingOmzet_51;OntwikkelingPrijzenTarieven_52;VerwachteOntwikkelingPrijzenTarieven_53;OntwikkelingPersoneelssterkte_54;VerwachteOntwikkelingPersoneelssterkte_55;OordeelEconomischKlimaat_56
1708;745;2002 juli;34.0;39.0;27.0;6.0;28.0;55.0;17.0;11.0;3.0;73.0;23.0;-20.0;35.0;36.0;29.0;6.0;39.0;43.0;18.0;22.0;19.0;77.0;4.0;15.0;8.0;90.0;2.0;6.0;8.0;55.0;36.0;-28.0;12.0;72.0;16.0;-3.0;4.0;;;;;;;;;;6.0;-20.0;11.0;6.0;22.0;15.0;6.0;-28.0;-3.0;
1709;745;2002 oktober;11.0;45.0;44.0;-33.0;14.0;56.0;30.0;-16.0;2.0;64.0;33.0;-31.0;24.0;42.0;34.0;-11.0;15.0;42.0;43.0;-27.0;11.0;62.0;26.0;-15.0;11.0;79.0;10.0;0.0;7.0;43.0;50.0;-42.0;6.0;54.0;40.0;-34.0;1.0;;;;;;;;;;-33.0;-31.0;-16.0;-11.0;-27.0;-15.0;0.0;-42.0;-34.0;
1710;745;2003 januari;11.0;32.0;57.0;-47.0;20.0;50.0;30.0;-10.0;4.0;51.0;46.0;-42.0;12.0;33.0;55.0;-44.0;19.0;52.0;30.0;-11.0;43.0;53.0;4.0;39.0;48.0;46.0;6.0;42.0;10.0;37.0;53.0;-43.0;9.0;65.0;25.0;-16.0;3.0;36.0;62.0;-59.0;;;;;;;-47.0;-42.0;-10.0;-44.0;-11.0;39.0;42.0;-43.0;-16.0;-59.0
1711;745;2003 april;8.0;31.0;62.0;-54.0;27.0;37.0;35.0;-8.0;3.0;41.0;56.0;-52.0;8.0;28.0;64.0;-56.0;28.0;32.0;40.0;-11.0;39.0;53.0;8.0;30.0;8.0;83.0;9.0;0.0;4.0;43.0;53.0;-49.0;8.0;32.0;60.0;-52.0;6.0;32.0;62.0;-57.0;;;;;;;-54.0;-52.0;-8.0;-56.0;-11.0;30.0;0.0;-49.0;-52.0;-57.0
1712;745;2003 juli;24.0;42.0;34.0;-10.0;14.0;66.0;20.0;-6.0;5.0;40.0;56.0;-51.0;10.0;55.0;35.0;-25.0;15.0;65.0;21.0;-6.0;16.0;73.0;11.0;5.0;9.0;86.0;5.0;4.0;5.0;43.0;52.0;-47.0;6.0;49.0;45.0;-40.0;3.0;33.0;64.0;-60.0;;;;;;;-10.0;-51.0;-6.0;-25.0;-6.0;5.0;4.0;-47.0;-40.0;-60.0
1713;745;2003 oktober;25.0;44.0;31.0;-5.0;14.0;63.0;23.0;-9.0;4.0;53.0;43.0;-39.0;34.0;33.0;33.0;1.0;23.0;50.0;27.0;-3.0;9.0;59.0;32.0;-24.0;27.0;64.0;9.0;18.0;3.0;40.0;56.0;-53.0;3.0;38.0;58.0;-55.0;2.0;33.0;65.0;-63.0;;;;;;;-5.0;-39.0;-9.0;1.0;-3.0;-24.0;18.0;-53.0;-55.0;-63.0
1714;745;2004 januari;12.0;45.0;43.0;-31.0;24.0;44.0;32.0;-9.0;7.0;55.0;38.0;-31.0;12.0;39.0;49.0;-36.0;25.0;40.0;34.0;-9.0;10.0;75.0;15.0;-5.0;15.0;67.0;19.0;-4.0;3.0;31.0;66.0;-64.0;13.0;42.0;45.0;-33.0;3.0;31.0;66.0;-63.0;24.0;62.0;3.0;0.0;7.0;4.0;-31.0;-31.0;-9.0;-36.0;-9.0;-5.0;-4.0;-64.0;-33.0;-63.0
1715;745;2004 april;13.0;45.0;42.0;-28.0;34.0;49.0;17.0;17.0;7.0;58.0;36.0;-29.0;11.0;35.0;53.0;-42.0;32.0;49.0;19.0;13.0;14.0;72.0;14.0;-1.0;9.0;78.0;13.0;-4.0;6.0;47.0;47.0;-41.0;7.0;69.0;24.0;-17.0;3.0;32.0;65.0;-62.0;22.0;67.0;2.0;0.0;7.0;2.0;-28.0;-29.0;17.0;-42.0;13.0;-1.0;-4.0;-41.0;-17.0;-62.0
1716;745;2004 juli;52.0;35.0;12.0;40.0;59.0;34.0;7.0;52.0;19.0;62.0;19.0;0.0;48.0;36.0;16.0;31.0;59.0;32.0;9.0;49.0;12.0;62.0;26.0;-14.0;13.0;67.0;20.0;-7.0;8.0;76.0;17.0;-9.0;14.0;78.0;8.0;5.0;8.0;40.0;52.0;-44.0;23.0;64.0;4.0;0.0;6.0;3.0;40.0;0.0;52.0;31.0;49.0;-14.0;-7.0;-9.0;5.0;-44.0
1717;745;2004 oktober;43.0;51.0;6.0;37.0;40.0;52.0;8.0;32.0;12.0;64.0;24.0;-12.0;57.0;34.0;9.0;47.0;40.0;48.0;13.0;27.0;8.0;84.0;8.0;0.0;6.0;88.0;7.0;-1.0;8.0;78.0;15.0;-7.0;18.0;70.0;12.0;5.0;9.0;56.0;36.0;-27.0;40.0;45.0;5.0;0.0;7.0;3.0;37.0;-12.0;32.0;47.0;27.0;0.0;-1.0;-7.0;5.0;-27.0
1718;745;2005 januari;40.0;35.0;25.0;15.0;49.0;31.0;20.0;29.0;27.0;60.0;13.0;14.0;41.0;47.0;12.0;29.0;49.0;30.0;21.0;28.0;7.0;79.0;14.0;-7.0;25.0;55.0;20.0;5.0;28.0;57.0;15.0;13.0;36.0;57.0;8.0;28.0;15.0;62.0;23.0;-8.0;56.0;28.0;5.0;0.0;6.0;5.0;15.0;14.0;29.0;29.0;28.0;-7.0;5.0;13.0;28.0;-8.0
1719;745;2005 april;24.0;46.0;30.0;-6.0;63.0;32.0;6.0;57.0;26.0;62.0;12.0;14.0;22.0;31.0;47.0;-25.0;62.0;30.0;8.0;54.0;16.0;79.0;6.0;10.0;6.0;90.0;4.0;2.0;29.0;65.0;6.0;23.0;32.0;58.0;10.0;22.0;14.0;70.0;16.0;-2.0;66.0;21.0;4.0;0.0;4.0;5.0;-6.0;14.0;57.0;-25.0;54.0;10.0;2.0;23.0;22.0;-2.0
1720;745;2005 juli;57.0;33.0;10.0;47.0;59.0;32.0;9.0;50.0;30.0;56.0;14.0;16.0;60.0;28.0;12.0;48.0;61.0;29.0;10.0;51.0;6.0;89.0;5.0;1.0;5.0;89.0;6.0;-1.0;37.0;52.0;11.0;26.0;41.0;53.0;6.0;35.0;17.0;67.0;16.0;1.0;63.0;19.0;8.0;0.0;5.0;5.0;47.0;16.0;50.0;48.0;51.0;1.0;-1.0;26.0;35.0;1.0
1721;745;2005 oktober;59.0;27.0;14.0;45.0;52.0;41.0;7.0;45.0;38.0;50.0;12.0;26.0;58.0;27.0;15.0;43.0;54.0;37.0;9.0;45.0;6.0;88.0;6.0;0.0;7.0;89.0;4.0;3.0;48.0;43.0;9.0;39.0;29.0;67.0;4.0;25.0;20.0;67.0;13.0;7.0;67.0;9.0;12.0;0.0;4.0;8.0;45.0;26.0;45.0;43.0;45.0;0.0;3.0;39.0;25.0;7.0
1722;745;2006 januari;50.0;45.0;5.0;45.0;62.0;31.0;7.0;55.0;38.0;57.0;5.0;33.0;51.0;40.0;9.0;42.0;64.0;28.0;8.0;56.0;6.0;93.0;1.0;5.0;31.0;68.0;1.0;30.0;43.0;52.0;5.0;38.0;50.0;46.0;4.0;46.0;35.0;58.0;7.0;28.0;73.0;5.0;12.0;0.0;3.0;7.0;45.0;33.0;55.0;42.0;56.0;5.0;30.0;38.0;46.0;28.0
1723;745;2006 april;60.0;32.0;8.0;52.0;64.0;31.0;5.0;59.0;51.0;44.0;5.0;46.0;58.0;32.0;10.0;48.0;64.0;29.0;7.0;57.0;27.0;70.0;3.0;24.0;23.0;75.0;2.0;21.0;47.0;46.0;7.0;40.0;56.0;39.0;5.0;51.0;42.0;53.0;5.0;37.0;74.0;4.0;14.0;0.0;3.0;5.0;52.0;46.0;59.0;48.0;57.0;24.0;21.0;40.0;51.0;37.0
1724;745;2006 juli;43.0;55.0;2.0;41.0;70.0;26.0;4.0;66.0;52.0;44.0;4.0;48.0;43.0;54.0;3.0;40.0;73.0;22.0;5.0;68.0;27.0;70.0;3.0;24.0;22.0;77.0;1.0;21.0;48.0;49.0;3.0;45.0;31.0;66.0;3.0;28.0;53.0;43.0;4.0;49.0;64.0;2.0;27.0;0.0;3.0;4.0;41.0;48.0;66.0;40.0;68.0;24.0;21.0;45.0;28.0;49.0
1725;745;2006 oktober;71.0;24.0;5.0;66.0;65.0;32.0;3.0;62.0;50.0;45.0;5.0;45.0;71.0;24.0;5.0;66.0;65.0;31.0;4.0;61.0;36.0;62.0;2.0;34.0;26.0;72.0;2.0;24.0;46.0;50.0;4.0;42.0;36.0;61.0;3.0;33.0;59.0;38.0;3.0;56.0;61.0;1.0;31.0;0.0;2.0;5.0;66.0;45.0;62.0;66.0;61.0;34.0;24.0;42.0;33.0;56.0
1726;745;2007 januari;52.0;43.0;5.0;47.0;54.0;42.0;4.0;50.0;54.0;41.0;5.0;49.0;53.0;40.0;7.0;46.0;52.0;43.0;5.0;47.0;24.0;74.0;2.0;22.0;61.0;37.0;2.0;59.0;43.0;51.0;6.0;37.0;43.0;54.0;3.0;40.0;57.0;39.0;4.0;53.0;59.0;1.0;32.0;0.0;2.0;6.0;47.0;49.0;50.0;46.0;47.0;22.0;59.0;37.0;40.0;53.0
1727;745;2007 februari;60.0;24.0;16.0;44.0;85.0;14.0;1.0;84.0;79.0;21.0;0.0;79.0;59.0;22.0;19.0;40.0;86.0;13.0;1.0;85.0;82.0;18.0;0.0;82.0;22.0;78.0;0.0;22.0;35.0;64.0;1.0;34.0;35.0;64.0;1.0;34.0;79.0;21.0;0.0;79.0;64.0;1.0;21.0;0.0;0.0;14.0;44.0;79.0;84.0;40.0;85.0;82.0;22.0;34.0;34.0;79.0
1728;745;2007 maart;50.0;49.0;1.0;49.0;82.0;18.0;0.0;82.0;69.0;30.0;1.0;68.0;47.0;51.0;2.0;45.0;87.0;13.0;0.0;87.0;27.0;73.0;0.0;27.0;22.0;78.0;0.0;22.0;30.0;68.0;2.0;28.0;54.0;46.0;0.0;54.0;76.0;24.0;0.0;76.0;55.0;0.0;32.0;0.0;0.0;13.0;49.0;68.0;82.0;45.0;87.0;27.0;22.0;28.0;54.0;76.0
1729;745;2007 april;62.0;37.0;1.0;61.0;93.0;6.0;1.0;92.0;64.0;35.0;1.0;63.0;58.0;36.0;6.0;52.0;93.0;6.0;1.0;92.0;36.0;63.0;1.0;35.0;22.0;76.0;2.0;20.0;32.0;66.0;2.0;30.0;29.0;68.0;3.0;26.0;69.0;30.0;1.0;68.0;56.0;1.0;29.0;1.0;0.0;13.0;61.0;63.0;92.0;52.0;92.0;35.0;20.0;30.0;26.0;68.0
1730;745;2007 mei;79.0;15.0;6.0;73.0;90.0;10.0;0.0;90.0;47.0;51.0;2.0;45.0;81.0;13.0;6.0;75.0;90.0;10.0;0.0;90.0;38.0;62.0;0.0;38.0;38.0;62.0;0.0;38.0;54.0;36.0;10.0;44.0;53.0;46.0;1.0;52.0;81.0;18.0;1.0;80.0;56.0;1.0;29.0;0.0;0.0;14.0;73.0;45.0;90.0;75.0;90.0;38.0;38.0;44.0;52.0;80.0
1731;745;2007 juni;58.0;34.0;8.0;50.0;79.0;20.0;1.0;78.0;47.0;52.0;1.0;46.0;58.0;34.0;8.0;50.0;81.0;18.0;1.0;80.0;13.0;87.0;0.0;13.0;46.0;54.0;0.0;46.0;24.0;72.0;4.0;20.0;29.0;70.0;1.0;28.0;70.0;29.0;1.0;69.0;63.0;1.0;36.0;0.0;0.0;0.0;50.0;46.0;78.0;50.0;80.0;13.0;46.0;20.0;28.0;69.0
1732;745;2007 juli;63.0;37.0;0.0;63.0;78.0;16.0;6.0;72.0;58.0;40.0;2.0;56.0;84.0;16.0;0.0;84.0;77.0;17.0;6.0;71.0;20.0;74.0;6.0;14.0;54.0;44.0;2.0;52.0;64.0;32.0;4.0;60.0;46.0;53.0;1.0;45.0;69.0;30.0;1.0;68.0;66.0;0.0;27.0;0.0;0.0;7.0;63.0;56.0;72.0;84.0;71.0;14.0;52.0;60.0;45.0;68.0
1733;745;2007 augustus;80.0;18.0;2.0;78.0;45.0;49.0;6.0;39.0;54.0;43.0;3.0;51.0;80.0;18.0;2.0;78.0;46.0;48.0;6.0;40.0;39.0;59.0;2.0;37.0;25.0;75.0;0.0;25.0;55.0;43.0;2.0;53.0;37.0;62.0;1.0;36.0;43.0;55.0;2.0;41.0;64.0;0.0;29.0;0.0;0.0;7.0;78.0;51.0;39.0;78.0;40.0;37.0;25.0;53.0;36.0;41.0
1734;745;2007 september;33.0;54.0;13.0;20.0;24.0;68.0;8.0;16.0;48.0;48.0;4.0;44.0;35.0;60.0;5.0;30.0;36.0;53.0;11.0;25.0;26.0;68.0;6.0;20.0;26.0;74.0;0.0;26.0;29.0;67.0;4.0;25.0;21.0;68.0;11.0;10.0;41.0;58.0;1.0;40.0;49.0;2.0;42.0;0.0;0.0;7.0;20.0;44.0;16.0;30.0;25.0;20.0;26.0;25.0;10.0;40.0
1735;745;2007 oktober;29.0;68.0;3.0;26.0;22.0;76.0;2.0;20.0;19.0;77.0;4.0;15.0;33.0;64.0;3.0;30.0;26.0;71.0;3.0;23.0;22.0;78.0;0.0;22.0;14.0;86.0;0.0;14.0;21.0;76.0;3.0;18.0;20.0;75.0;5.0;15.0;36.0;63.0;1.0;35.0;33.0;1.0;59.0;0.0;0.0;7.0;26.0;15.0;20.0;30.0;23.0;22.0;14.0;18.0;15.0;35.0
1736;745;2007 november;24.0;67.0;9.0;15.0;28.0;64.0;8.0;20.0;19.0;78.0;3.0;16.0;40.0;57.0;3.0;37.0;34.0;63.0;3.0;31.0;23.0;77.0;0.0;23.0;25.0;75.0;0.0;25.0;30.0;68.0;2.0;28.0;15.0;81.0;4.0;11.0;26.0;73.0;1.0;25.0;32.0;1.0;60.0;0.0;0.0;7.0;15.0;16.0;20.0;37.0;31.0;23.0;25.0;28.0;11.0;25.0
1737;745;2007 december;20.0;77.0;3.0;17.0;28.0;69.0;3.0;25.0;30.0;67.0;3.0;27.0;46.0;51.0;3.0;43.0;31.0;66.0;3.0;28.0;24.0;76.0;0.0;24.0;41.0;59.0;0.0;41.0;18.0;71.0;11.0;7.0;19.0;75.0;6.0;13.0;28.0;71.0;1.0;27.0;34.0;1.0;59.0;0.0;0.0;6.0;17.0;27.0;25.0;43.0;28.0;24.0;41.0;7.0;13.0;27.0
1738;745;2008 januari;37.0;51.0;12.0;25.0;40.0;54.0;6.0;34.0;19.0;75.0;6.0;13.0;41.0;44.0;15.0;26.0;46.0;48.0;6.0;40.0;35.0;64.0;1.0;34.0;66.0;33.0;1.0;65.0;20.0;73.0;7.0;13.0;23.0;69.0;8.0;15.0;25.0;73.0;2.0;23.0;37.0;1.0;55.0;0.0;0.0;7.0;25.0;13.0;34.0;26.0;40.0;34.0;65.0;13.0;15.0;23.0
1739;745;2008 februari;16.0;69.0;15.0;1.0;27.0;72.0;1.0;26.0;19.0;79.0;2.0;17.0;33.0;58.0;9.0;24.0;35.0;64.0;1.0;34.0;35.0;65.0;0.0;35.0;24.0;76.0;0.0;24.0;14.0;74.0;12.0;2.0;19.0;72.0;9.0;10.0;22.0;76.0;2.0;20.0;36.0;1.0;56.0;0.0;0.0;7.0;1.0;17.0;26.0;24.0;34.0;35.0;24.0;2.0;10.0;20.0
1740;745;2008 maart;21.0;61.0;18.0;3.0;28.0;57.0;15.0;13.0;16.0;83.0;1.0;15.0;39.0;45.0;16.0;23.0;32.0;54.0;14.0;18.0;25.0;75.0;0.0;25.0;35.0;65.0;0.0;35.0;17.0;65.0;18.0;-1.0;20.0;65.0;15.0;5.0;18.0;67.0;15.0;3.0;32.0;20.0;41.0;0.0;0.0;7.0;3.0;15.0;13.0;23.0;18.0;25.0;35.0;-1.0;5.0;3.0
1741;745;2008 april;32.0;64.0;4.0;28.0;31.0;55.0;14.0;17.0;16.0;82.0;2.0;14.0;39.0;57.0;4.0;35.0;34.0;52.0;14.0;20.0;19.0;80.0;1.0;18.0;32.0;67.0;1.0;31.0;18.0;66.0;16.0;2.0;18.0;68.0;14.0;4.0;13.0;72.0;15.0;-2.0;32.0;1.0;60.0;0.0;0.0;7.0;28.0;14.0;17.0;35.0;20.0;18.0;31.0;2.0;4.0;-2.0
1742;745;2008 mei;21.0;65.0;14.0;7.0;57.0;29.0;14.0;43.0;22.0;64.0;14.0;8.0;25.0;60.0;15.0;10.0;57.0;29.0;14.0;43.0;21.0;79.0;0.0;21.0;18.0;82.0;0.0;18.0;22.0;62.0;16.0;6.0;22.0;64.0;14.0;8.0;21.0;65.0;14.0;7.0;36.0;1.0;56.0;0.0;0.0;7.0;7.0;8.0;43.0;10.0;43.0;21.0;18.0;6.0;8.0;7.0
1743;745;2008 juni;21.0;64.0;15.0;6.0;59.0;27.0;14.0;45.0;18.0;81.0;1.0;17.0;25.0;60.0;15.0;10.0;55.0;30.0;15.0;40.0;16.0;84.0;0.0;16.0;38.0;61.0;1.0;37.0;15.0;71.0;14.0;1.0;38.0;48.0;14.0;24.0;16.0;70.0;14.0;2.0;34.0;0.0;59.0;0.0;0.0;7.0;6.0;17.0;45.0;10.0;40.0;16.0;37.0;1.0;24.0;2.0
1744;745;2008 juli;20.0;64.0;16.0;4.0;34.0;47.0;19.0;15.0;18.0;68.0;14.0;4.0;23.0;61.0;16.0;7.0;49.0;32.0;19.0;30.0;12.0;75.0;13.0;-1.0;25.0;74.0;1.0;24.0;17.0;67.0;16.0;1.0;36.0;50.0;14.0;22.0;17.0;69.0;14.0;3.0;30.0;11.0;50.0;0.0;0.0;9.0;4.0;4.0;15.0;7.0;30.0;-1.0;24.0;1.0;22.0;3.0
1745;745;2008 augustus;14.0;66.0;20.0;-6.0;25.0;56.0;19.0;6.0;15.0;65.0;20.0;-5.0;31.0;48.0;21.0;10.0;39.0;42.0;19.0;20.0;47.0;52.0;1.0;46.0;13.0;85.0;2.0;11.0;12.0;51.0;37.0;-25.0;22.0;39.0;39.0;-17.0;15.0;46.0;39.0;-24.0;29.0;31.0;31.0;0.0;0.0;9.0;-6.0;-5.0;6.0;10.0;20.0;46.0;11.0;-25.0;-17.0;-24.0
1746;745;2008 september;13.0;43.0;44.0;-31.0;22.0;35.0;43.0;-21.0;13.0;44.0;43.0;-30.0;16.0;25.0;59.0;-43.0;24.0;18.0;58.0;-34.0;18.0;81.0;1.0;17.0;23.0;76.0;1.0;22.0;12.0;49.0;39.0;-27.0;20.0;22.0;58.0;-38.0;10.0;48.0;42.0;-32.0;48.0;11.0;35.0;0.0;0.0;6.0;-31.0;-30.0;-21.0;-43.0;-34.0;17.0;22.0;-27.0;-38.0;-32.0
1747;745;2008 oktober;;;;;;;;;;;;;31.0;23.0;46.0;-15.0;30.0;26.0;44.0;-14.0;;;;;25.0;75.0;0.0;25.0;29.0;33.0;38.0;-9.0;13.0;27.0;60.0;-47.0;8.0;32.0;60.0;-52.0;19.0;16.0;59.0;0.0;1.0;5.0;;;;-15.0;-14.0;;25.0;-9.0;-47.0;-52.0
1748;745;2008 november;;;;;;;;;;;;;12.0;63.0;25.0;-13.0;9.0;48.0;43.0;-34.0;;;;;26.0;54.0;20.0;6.0;10.0;46.0;44.0;-34.0;10.0;25.0;65.0;-55.0;8.0;18.0;74.0;-66.0;;;;;;;;;;-13.0;-34.0;;6.0;-34.0;-55.0;-66.0
1749;745;2008 december;;;;;;;;;;;;;11.0;19.0;70.0;-59.0;7.0;12.0;81.0;-74.0;;;;;40.0;41.0;19.0;21.0;10.0;31.0;59.0;-49.0;9.0;24.0;67.0;-58.0;7.0;14.0;79.0;-72.0;;;;;;;;;;-59.0;-74.0;;21.0;-49.0;-58.0;-72.0
1750;745;2009 januari;;;;;;;;;;;;;9.0;11.0;80.0;-71.0;10.0;14.0;76.0;-66.0;;;;;40.0;58.0;2.0;38.0;8.0;28.0;64.0;-56.0;9.0;18.0;73.0;-64.0;1.0;19.0;80.0;-79.0;15.0;69.0;3.0;0.0;1.0;12.0;;;;-71.0;-66.0;;38.0;-56.0;-64.0;-79.0
1751;745;2009 februari;;;;;;;;;;;;;7.0;7.0;86.0;-79.0;10.0;31.0;59.0;-49.0;;;;;9.0;72.0;19.0;-10.0;8.0;13.0;79.0;-71.0;10.0;22.0;68.0;-58.0;6.0;12.0;82.0;-76.0;;;;;;;;;;-79.0;-49.0;;-10.0;-71.0;-58.0;-76.0
1752;745;2009 maart;;;;;;;;;;;;;1.0;9.0;90.0;-89.0;11.0;19.0;70.0;-59.0;;;;;26.0;68.0;6.0;20.0;2.0;15.0;83.0;-81.0;10.0;16.0;74.0;-64.0;0.0;11.0;89.0;-89.0;;;;;;;;;;-89.0;-59.0;;20.0;-81.0;-64.0;-89.0
1753;745;2009 april;;;;;;;;;;;;;3.0;35.0;62.0;-59.0;12.0;36.0;52.0;-40.0;;;;;0.0;92.0;8.0;-8.0;7.0;13.0;80.0;-73.0;4.0;32.0;64.0;-60.0;0.0;14.0;86.0;-86.0;6.0;76.0;1.0;0.0;2.0;15.0;;;;-59.0;-40.0;;-8.0;-73.0;-60.0;-86.0
1754;745;2009 mei;;;;;;;;;;;;;6.0;8.0;86.0;-80.0;14.0;43.0;43.0;-29.0;;;;;6.0;70.0;24.0;-18.0;4.0;18.0;78.0;-74.0;9.0;38.0;53.0;-44.0;0.0;17.0;83.0;-83.0;;;;;;;;;;-80.0;-29.0;;-18.0;-74.0;-44.0;-83.0
1755;745;2009 juni;;;;;;;;;;;;;5.0;18.0;77.0;-72.0;10.0;73.0;17.0;-7.0;;;;;1.0;92.0;7.0;-6.0;3.0;26.0;71.0;-68.0;5.0;53.0;42.0;-37.0;1.0;44.0;55.0;-54.0;;;;;;;;;;-72.0;-7.0;;-6.0;-68.0;-37.0;-54.0
1756;745;2009 juli;;;;;;;;;;;;;9.0;41.0;50.0;-41.0;33.0;31.0;36.0;-3.0;;;;;7.0;74.0;19.0;-12.0;2.0;17.0;81.0;-79.0;3.0;40.0;57.0;-54.0;1.0;46.0;53.0;-52.0;4.0;73.0;1.0;0.0;11.0;11.0;;;;-41.0;-3.0;;-12.0;-79.0;-54.0;-52.0
1757;745;2009 augustus;;;;;;;;;;;;;30.0;25.0;45.0;-15.0;30.0;47.0;23.0;7.0;;;;;0.0;77.0;23.0;-23.0;4.0;22.0;74.0;-70.0;2.0;71.0;27.0;-25.0;1.0;66.0;33.0;-32.0;;;;;;;;;;-15.0;7.0;;-23.0;-70.0;-25.0;-32.0
1758;745;2009 september;;;;;;;;;;;;;33.0;14.0;53.0;-20.0;28.0;56.0;16.0;12.0;;;;;0.0;73.0;27.0;-27.0;4.0;35.0;61.0;-57.0;3.0;83.0;14.0;-11.0;5.0;59.0;36.0;-31.0;;;;;;;;;;-20.0;12.0;;-27.0;-57.0;-11.0;-31.0
1759;745;2009 oktober;;;;;;;;;;;;;12.0;59.0;29.0;-17.0;13.0;74.0;13.0;0.0;;;;;1.0;82.0;17.0;-16.0;2.0;33.0;65.0;-63.0;3.0;44.0;53.0;-50.0;7.0;64.0;29.0;-22.0;7.0;78.0;1.0;0.0;7.0;7.0;;;;-17.0;0.0;;-16.0;-63.0;-50.0;-22.0
1760;745;2009 november;;;;;;;;;;;;;10.0;46.0;44.0;-34.0;8.0;59.0;33.0;-25.0;;;;;8.0;87.0;5.0;3.0;8.0;34.0;58.0;-50.0;5.0;59.0;36.0;-31.0;2.0;71.0;27.0;-25.0;;;;;;;;;;-34.0;-25.0;;3.0;-50.0;-31.0;-25.0
1761;745;2009 december;;;;;;;;;;;;;8.0;58.0;34.0;-26.0;8.0;62.0;30.0;-22.0;;;;;10.0;86.0;4.0;6.0;2.0;37.0;61.0;-59.0;4.0;52.0;44.0;-40.0;3.0;72.0;25.0;-22.0;;;;;;;;;;-26.0;-22.0;;6.0;-59.0;-40.0;-22.0
1762;745;2010 januari;;;;;;;;;;;;;16.0;37.0;47.0;-31.0;31.0;46.0;23.0;8.0;;;;;33.0;65.0;2.0;31.0;2.0;34.0;64.0;-62.0;10.0;64.0;26.0;-16.0;12.0;80.0;8.0;4.0;18.0;66.0;1.0;0.0;14.0;1.0;;;;-31.0;8.0;;31.0;-62.0;-16.0;4.0
1763;745;2010 februari;;;;;;;;;;;;;17.0;22.0;61.0;-44.0;20.0;75.0;5.0;15.0;;;;;7.0;86.0;7.0;0.0;9.0;22.0;69.0;-60.0;12.0;83.0;5.0;7.0;14.0;77.0;9.0;5.0;;;;;;;;;;-44.0;15.0;;0.0;-60.0;7.0;5.0
1764;745;2010 maart;;;;;;;;;;;;;3.0;27.0;70.0;-67.0;27.0;70.0;3.0;24.0;;;;;5.0;90.0;5.0;0.0;4.0;20.0;76.0;-72.0;13.0;83.0;4.0;9.0;11.0;76.0;13.0;-2.0;;;;;;;;;;-67.0;24.0;;0.0;-72.0;9.0;-2.0
1765;745;2010 april;;;;;;;;;;;;;32.0;26.0;42.0;-10.0;61.0;30.0;9.0;52.0;;;;;4.0;89.0;7.0;-3.0;4.0;70.0;26.0;-22.0;37.0;52.0;11.0;26.0;24.0;62.0;14.0;10.0;8.0;79.0;1.0;0.0;11.0;1.0;;;;-10.0;52.0;;-3.0;-22.0;26.0;10.0
1766;745;2010 mei;;;;;;;;;;;;;43.0;37.0;20.0;23.0;86.0;13.0;1.0;85.0;;;;;7.0;92.0;1.0;6.0;16.0;68.0;16.0;0.0;57.0;39.0;4.0;53.0;49.0;47.0;4.0;45.0;;;;;;;;;;23.0;85.0;;6.0;0.0;53.0;45.0
1767;745;2010 juni;;;;;;;;;;;;;69.0;26.0;5.0;64.0;84.0;13.0;3.0;81.0;;;;;21.0;78.0;1.0;20.0;41.0;51.0;8.0;33.0;56.0;40.0;4.0;52.0;48.0;46.0;6.0;42.0;;;;;;;;;;64.0;81.0;;20.0;33.0;52.0;42.0
