ID;Geslacht;Leeftijd;Persoonskenmerken;Perioden;TotaalBevolking15Tot65Jaar_1;TotaalWerkzamePersonen_2;WerkzamePersonen12UurPerWeek_3;WerkzamePersonen12uurPerWeek_4;Beroepsbevolking_5;WerkzameBeroepsbevolking_6;WerklozeBeroepsbevolking_7;NietBeroepsbevolking_8;BrutoArbeidsparticipatie_9;NettoArbeidsparticipatie_10;Werkloosheidspercentage_11;TotaalWerknemers_12;WerknemersVasteArbeidsrelatie_13;WerknemersFlexibeleArbeidsrelatie_14;Zelfstandigen_15;Parttime_16;Fulltime_17;TotaalGeregistreerdeWerklozen_18;KorterDanEenJaarIngeschreven_19;LangerDanEenJaarIngeschreven_20;GeregistreerdWerkloosheidspercentage_21;ElementaireBeroepen_22;LagereBeroepen_23;MiddelbareBeroepen_24;HogereBeroepen_25;WetenschappelijkeBeroepen_26;BeroepsniveauOnbekend_27
755;Mannen;25 tot 45 jaar;9;2003;309.0;214.0;5.0;209.0;244.0;209.0;35.0;65.0;78.9;67.5;14.4;187.0;163.0;24.0;22.0;26.0;183.0;19.0;12.0;6.0;7.7;36.0;61.0;70.0;27.0;9.0;6.0
756;Mannen;25 tot 45 jaar;9;2004;303.0;208.0;5.0;203.0;239.0;203.0;36.0;64.0;78.9;67.0;15.1;185.0;158.0;27.0;17.0;27.0;175.0;24.0;14.0;10.0;9.9;37.0;71.0;63.0;23.0;7.0;2.0
757;Mannen;25 tot 45 jaar;9;2005;310.0;216.0;6.0;211.0;248.0;211.0;38.0;62.0;80.0;67.9;15.1;189.0;159.0;30.0;21.0;29.0;182.0;23.0;14.0;9.0;9.4;42.0;63.0;67.0;26.0;9.0;3.0
758;Mannen;25 tot 45 jaar;9;2006;308.0;217.0;6.0;211.0;243.0;211.0;32.0;65.0;78.9;68.5;13.2;186.0;160.0;26.0;25.0;24.0;187.0;18.0;12.0;6.0;7.5;40.0;67.0;64.0;23.0;11.0;6.0
759;Mannen;25 tot 45 jaar;Herkomst: onbekend;1996;3.0;;;;2.0;;;;59.7;;;;;;;;;;;;;;;;;;
760;Mannen;25 tot 45 jaar;Herkomst: onbekend;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;Mannen;25 tot 45 jaar;Herkomst: onbekend;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;Mannen;25 tot 45 jaar;Herkomst: onbekend;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;Mannen;25 tot 45 jaar;Herkomst: onbekend;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;Mannen;25 tot 45 jaar;Herkomst: onbekend;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;Mannen;25 tot 45 jaar;Herkomst: onbekend;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;Mannen;25 tot 45 jaar;Herkomst: onbekend;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;
767;Mannen;25 tot 45 jaar;Herkomst: onbekend;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;Mannen;25 tot 45 jaar;Herkomst: onbekend;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;Mannen;25 tot 45 jaar;Herkomst: onbekend;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;
770;Mannen;45 tot 65 jaar;1;1996;1811.0;1234.0;28.0;1206.0;1257.0;1206.0;50.0;554.0;69.4;66.6;4.0;973.0;944.0;29.0;233.0;117.0;1089.0;59.0;18.0;40.0;4.7;47.0;252.0;473.0;281.0;143.0;10.0
771;Mannen;45 tot 65 jaar;1;1997;1841.0;1277.0;26.0;1251.0;1298.0;1251.0;47.0;543.0;70.5;68.0;3.6;1007.0;978.0;29.0;244.0;138.0;1113.0;53.0;16.0;36.0;4.1;55.0;256.0;486.0;281.0;157.0;15.0
772;Mannen;45 tot 65 jaar;1;1998;1878.0;1338.0;27.0;1311.0;1350.0;1311.0;39.0;528.0;71.9;69.8;2.9;1072.0;1039.0;33.0;239.0;144.0;1167.0;46.0;13.0;33.0;3.4;54.0;258.0;507.0;312.0;165.0;15.0
773;Mannen;45 tot 65 jaar;1;1999;1918.0;1376.0;26.0;1350.0;1384.0;1350.0;34.0;533.0;72.2;70.4;2.5;1124.0;1086.0;38.0;226.0;154.0;1196.0;36.0;12.0;24.0;2.6;65.0;277.0;519.0;307.0;161.0;21.0
774;Mannen;45 tot 65 jaar;1;2000;1957.0;1421.0;28.0;1394.0;1427.0;1394.0;33.0;530.0;72.9;71.2;2.3;1138.0;1090.0;47.0;256.0;183.0;1211.0;34.0;12.0;22.0;2.4;60.0;286.0;528.0;329.0;172.0;18.0
775;Mannen;45 tot 65 jaar;1;2001;1997.0;1464.0;33.0;1432.0;1459.0;1432.0;28.0;537.0;73.1;71.7;1.9;1193.0;1149.0;44.0;239.0;190.0;1241.0;32.0;14.0;17.0;2.2;62.0;301.0;537.0;335.0;174.0;22.0
776;Mannen;45 tot 65 jaar;1;2002;2037.0;1509.0;37.0;1472.0;1506.0;1472.0;34.0;530.0;74.0;72.3;2.3;1218.0;1174.0;44.0;254.0;196.0;1276.0;36.0;19.0;17.0;2.4;71.0;305.0;537.0;361.0;179.0;20.0
777;Mannen;45 tot 65 jaar;1;2003;2074.0;1516.0;36.0;1480.0;1533.0;1480.0;53.0;541.0;73.9;71.3;3.5;1223.0;1177.0;46.0;256.0;218.0;1262.0;53.0;30.0;23.0;3.5;71.0;291.0;546.0;367.0;181.0;24.0
778;Mannen;45 tot 65 jaar;1;2004;2110.0;1522.0;37.0;1486.0;1555.0;1486.0;69.0;555.0;73.7;70.4;4.5;1225.0;1184.0;41.0;261.0;215.0;1271.0;67.0;32.0;35.0;4.3;72.0;325.0;543.0;377.0;164.0;4.0
779;Mannen;45 tot 65 jaar;1;2005;2145.0;1544.0;39.0;1505.0;1580.0;1505.0;75.0;565.0;73.7;70.2;4.7;1226.0;1181.0;45.0;280.0;222.0;1284.0;71.0;32.0;38.0;4.5;77.0;315.0;555.0;356.0;184.0;17.0
780;Mannen;45 tot 65 jaar;1;2006;2182.0;1594.0;40.0;1555.0;1623.0;1555.0;69.0;559.0;74.4;71.3;4.2;1265.0;1211.0;54.0;290.0;236.0;1319.0;67.0;31.0;36.0;4.1;91.0;331.0;566.0;365.0;181.0;20.0
781;Mannen;45 tot 65 jaar;2;1996;663.0;382.0;8.0;374.0;395.0;374.0;21.0;268.0;59.6;56.4;5.4;304.0;293.0;11.0;69.0;32.0;342.0;30.0;9.0;21.0;7.6;34.0;169.0;138.0;26.0;3.0;4.0
782;Mannen;45 tot 65 jaar;2;1997;647.0;389.0;8.0;381.0;399.0;381.0;18.0;248.0;61.7;58.9;4.5;310.0;298.0;12.0;71.0;39.0;342.0;25.0;7.0;18.0;6.2;37.0;173.0;138.0;23.0;5.0;6.0
783;Mannen;45 tot 65 jaar;2;1998;646.0;397.0;8.0;389.0;406.0;389.0;17.0;240.0;62.8;60.2;4.2;326.0;312.0;14.0;63.0;42.0;346.0;23.0;6.0;17.0;5.6;38.0;172.0;146.0;24.0;3.0;6.0
784;Mannen;45 tot 65 jaar;2;1999;663.0;401.0;8.0;394.0;406.0;394.0;12.0;257.0;61.2;59.4;2.9;331.0;316.0;15.0;62.0;39.0;354.0;16.0;4.0;12.0;3.8;41.0;182.0;137.0;19.0;6.0;8.0
785;Mannen;45 tot 65 jaar;2;2000;684.0;433.0;8.0;424.0;436.0;424.0;12.0;248.0;63.8;62.1;2.7;359.0;344.0;15.0;66.0;47.0;377.0;17.0;5.0;11.0;3.8;43.0;191.0;152.0;28.0;5.0;6.0
786;Mannen;45 tot 65 jaar;2;2001;694.0;444.0;10.0;434.0;446.0;434.0;12.0;248.0;64.2;62.5;2.7;372.0;358.0;14.0;62.0;52.0;382.0;11.0;5.0;6.0;2.5;44.0;195.0;154.0;28.0;4.0;9.0
787;Mannen;45 tot 65 jaar;2;2002;687.0;444.0;11.0;433.0;445.0;433.0;12.0;242.0;64.8;63.0;2.8;370.0;354.0;16.0;63.0;49.0;383.0;11.0;6.0;5.0;2.5;52.0;197.0;146.0;27.0;4.0;8.0
788;Mannen;45 tot 65 jaar;2;2003;659.0;422.0;10.0;413.0;432.0;413.0;19.0;228.0;65.5;62.6;4.4;357.0;340.0;17.0;56.0;62.0;351.0;22.0;12.0;10.0;5.1;48.0;187.0;140.0;28.0;3.0;6.0
789;Mannen;45 tot 65 jaar;2;2004;641.0;412.0;11.0;402.0;422.0;402.0;20.0;219.0;65.8;62.7;4.8;347.0;334.0;13.0;54.0;52.0;350.0;24.0;10.0;14.0;5.7;44.0;202.0;132.0;21.0;;2.0
790;Mannen;45 tot 65 jaar;2;2005;625.0;394.0;8.0;386.0;407.0;386.0;21.0;219.0;65.0;61.7;5.1;324.0;311.0;13.0;62.0;46.0;340.0;24.0;11.0;14.0;6.0;44.0;192.0;126.0;17.0;3.0;4.0
791;Mannen;45 tot 65 jaar;2;2006;633.0;418.0;14.0;405.0;425.0;405.0;20.0;208.0;67.1;63.9;4.7;338.0;320.0;18.0;67.0;57.0;348.0;20.0;9.0;12.0;4.7;50.0;199.0;127.0;20.0;4.0;5.0
792;Mannen;45 tot 65 jaar;3;1996;714.0;509.0;11.0;498.0;515.0;498.0;18.0;199.0;72.1;69.7;3.4;389.0;376.0;13.0;108.0;46.0;451.0;19.0;6.0;12.0;3.6;11.0;76.0;301.0;89.0;18.0;3.0
793;Mannen;45 tot 65 jaar;3;1997;743.0;530.0;11.0;519.0;539.0;519.0;20.0;204.0;72.5;69.9;3.6;407.0;396.0;11.0;112.0;54.0;465.0;19.0;6.0;12.0;3.5;16.0;75.0;311.0;91.0;20.0;6.0
794;Mannen;45 tot 65 jaar;3;1998;743.0;540.0;11.0;529.0;544.0;529.0;15.0;198.0;73.3;71.3;2.8;419.0;407.0;11.0;110.0;49.0;480.0;15.0;4.0;11.0;2.8;14.0;79.0;317.0;95.0;20.0;5.0
795;Mannen;45 tot 65 jaar;3;1999;757.0;568.0;9.0;559.0;571.0;559.0;13.0;186.0;75.5;73.8;2.2;460.0;447.0;13.0;99.0;60.0;499.0;12.0;5.0;7.0;2.1;22.0;85.0;329.0;96.0;19.0;7.0
796;Mannen;45 tot 65 jaar;3;2000;748.0;562.0;11.0;551.0;564.0;551.0;12.0;185.0;75.3;73.7;2.2;441.0;424.0;17.0;111.0;61.0;490.0;10.0;4.0;6.0;1.8;15.0;82.0;324.0;104.0;20.0;6.0
797;Mannen;45 tot 65 jaar;3;2001;765.0;584.0;11.0;572.0;581.0;572.0;9.0;184.0;76.0;74.8;1.5;470.0;454.0;16.0;102.0;68.0;504.0;7.0;3.0;4.0;1.2;16.0;92.0;331.0;102.0;23.0;8.0
798;Mannen;45 tot 65 jaar;3;2002;785.0;594.0;14.0;581.0;592.0;581.0;11.0;193.0;75.4;73.9;1.9;464.0;449.0;15.0;116.0;66.0;515.0;6.0;3.0;2.0;0.9;17.0;98.0;339.0;104.0;16.0;8.0
799;Mannen;45 tot 65 jaar;3;2003;808.0;603.0;12.0;590.0;609.0;590.0;19.0;199.0;75.4;73.1;3.0;476.0;462.0;14.0;114.0;71.0;520.0;18.0;11.0;7.0;3.0;21.0;91.0;349.0;102.0;18.0;9.0
800;Mannen;45 tot 65 jaar;3;2004;799.0;581.0;14.0;567.0;596.0;567.0;29.0;203.0;74.6;71.0;4.8;462.0;448.0;15.0;105.0;72.0;495.0;27.0;14.0;12.0;4.5;23.0;103.0;333.0;96.0;11.0;2.0
801;Mannen;45 tot 65 jaar;3;2005;843.0;610.0;16.0;594.0;627.0;594.0;33.0;216.0;74.4;70.4;5.3;480.0;463.0;17.0;113.0;74.0;520.0;29.0;13.0;16.0;4.6;29.0;105.0;355.0;86.0;13.0;7.0
802;Mannen;45 tot 65 jaar;3;2006;858.0;631.0;14.0;617.0;648.0;617.0;31.0;211.0;75.5;71.9;4.8;500.0;479.0;21.0;117.0;81.0;536.0;28.0;13.0;15.0;4.4;34.0;115.0;362.0;85.0;14.0;7.0
803;Mannen;45 tot 65 jaar;4;1996;425.0;337.0;9.0;328.0;340.0;328.0;12.0;85.0;79.9;77.2;3.4;274.0;269.0;5.0;55.0;38.0;290.0;10.0;3.0;7.0;3.0;;5.0;32.0;165.0;122.0;3.0
804;Mannen;45 tot 65 jaar;4;1997;442.0;352.0;7.0;344.0;353.0;344.0;9.0;88.0;80.0;78.0;2.5;284.0;279.0;5.0;60.0;44.0;301.0;9.0;2.0;6.0;2.4;;5.0;36.0;166.0;133.0;3.0
805;Mannen;45 tot 65 jaar;4;1998;480.0;393.0;8.0;385.0;393.0;385.0;7.0;88.0;81.8;80.2;1.9;321.0;313.0;8.0;64.0;52.0;333.0;9.0;3.0;6.0;2.2;;5.0;41.0;193.0;141.0;4.0
806;Mannen;45 tot 65 jaar;4;1999;487.0;397.0;9.0;388.0;397.0;388.0;10.0;89.0;81.7;79.7;2.4;324.0;315.0;9.0;63.0;54.0;334.0;9.0;3.0;6.0;2.2;;6.0;49.0;190.0;136.0;5.0
807;Mannen;45 tot 65 jaar;4;2000;511.0;417.0;9.0;408.0;417.0;408.0;9.0;94.0;81.6;79.8;2.2;329.0;315.0;14.0;79.0;73.0;335.0;8.0;3.0;4.0;1.8;2.0;10.0;48.0;196.0;147.0;5.0
808;Mannen;45 tot 65 jaar;4;2001;525.0;428.0;11.0;417.0;423.0;417.0;7.0;102.0;80.5;79.3;1.6;344.0;330.0;13.0;73.0;69.0;347.0;4.0;2.0;2.0;1.0;;9.0;49.0;204.0;148.0;5.0
809;Mannen;45 tot 65 jaar;4;2002;556.0;465.0;12.0;452.0;463.0;452.0;11.0;92.0;83.4;81.4;2.4;379.0;366.0;13.0;73.0;80.0;372.0;6.0;3.0;3.0;1.3;;8.0;50.0;229.0;159.0;4.0
810;Mannen;45 tot 65 jaar;4;2003;596.0;484.0;14.0;469.0;484.0;469.0;15.0;111.0;81.3;78.7;3.2;383.0;369.0;14.0;86.0;84.0;385.0;13.0;7.0;6.0;2.7;2.0;10.0;54.0;236.0;159.0;8.0
811;Mannen;45 tot 65 jaar;4;2004;650.0;518.0;12.0;506.0;525.0;506.0;19.0;124.0;80.9;77.9;3.6;407.0;395.0;12.0;99.0;90.0;417.0;16.0;8.0;9.0;3.1;3.0;15.0;76.0;259.0;152.0;
812;Mannen;45 tot 65 jaar;4;2005;662.0;530.0;15.0;515.0;536.0;515.0;21.0;126.0;81.0;77.9;3.9;413.0;399.0;14.0;103.0;100.0;416.0;17.0;8.0;8.0;3.1;2.0;14.0;73.0;252.0;169.0;6.0
813;Mannen;45 tot 65 jaar;4;2006;671.0;534.0;11.0;522.0;539.0;522.0;17.0;133.0;80.3;77.8;3.1;418.0;405.0;14.0;104.0;97.0;425.0;18.0;9.0;9.0;3.3;5.0;13.0;74.0;259.0;163.0;7.0
814;Mannen;45 tot 65 jaar;5;1996;9.0;7.0;;7.0;7.0;7.0;;2.0;75.1;74.4;;6.0;5.0;;;;6.0;;;;;;2.0;2.0;;;
815;Mannen;45 tot 65 jaar;5;1997;9.0;6.0;;6.0;6.0;6.0;;2.0;72.1;64.9;;5.0;5.0;;;;5.0;;;;;;2.0;2.0;;;
816;Mannen;45 tot 65 jaar;5;1998;10.0;8.0;;8.0;8.0;8.0;;2.0;77.0;77.0;;6.0;6.0;;2.0;;7.0;;;;;;2.0;3.0;;;
817;Mannen;45 tot 65 jaar;5;1999;11.0;10.0;;10.0;10.0;10.0;;;87.2;86.3;;9.0;8.0;;;;9.0;;;;;;4.0;4.0;;;
818;Mannen;45 tot 65 jaar;5;2000;14.0;10.0;;10.0;10.0;10.0;;3.0;76.1;74.4;;9.0;8.0;;;2.0;8.0;;;;;;3.0;4.0;;;
819;Mannen;45 tot 65 jaar;5;2001;12.0;9.0;;9.0;9.0;9.0;;3.0;75.8;73.9;;8.0;7.0;;;;8.0;10.0;4.0;5.0;103.8;;4.0;3.0;;;
820;Mannen;45 tot 65 jaar;5;2002;8.0;6.0;;6.0;6.0;6.0;;2.0;71.6;71.6;;5.0;5.0;;;;6.0;13.0;7.0;7.0;219.0;;2.0;2.0;;;
821;Mannen;45 tot 65 jaar;5;2003;11.0;7.0;;7.0;7.0;7.0;;4.0;67.5;67.5;;7.0;6.0;;;;6.0;;;;;;3.0;3.0;;;
822;Mannen;45 tot 65 jaar;5;2004;20.0;10.0;;10.0;12.0;10.0;;8.0;58.4;51.7;;8.0;7.0;;2.0;;9.0;;;;;2.0;4.0;3.0;;;
823;Mannen;45 tot 65 jaar;5;2005;15.0;10.0;;10.0;10.0;10.0;;5.0;68.5;67.3;;8.0;8.0;;2.0;2.0;8.0;;;;;3.0;5.0;2.0;;;
824;Mannen;45 tot 65 jaar;5;2006;19.0;11.0;;11.0;12.0;11.0;;7.0;61.6;57.1;;9.0;8.0;;2.0;;10.0;;;;;2.0;4.0;3.0;;;
825;Mannen;45 tot 65 jaar;6;1996;1542.0;1084.0;24.0;1060.0;1096.0;1060.0;36.0;446.0;71.1;68.7;3.3;846.0;822.0;23.0;214.0;101.0;959.0;42.0;14.0;29.0;3.9;38.0;219.0;421.0;250.0;123.0;9.0
826;Mannen;45 tot 65 jaar;6;1997;1562.0;1113.0;23.0;1091.0;1124.0;1091.0;33.0;439.0;71.9;69.8;2.9;870.0;848.0;23.0;220.0;119.0;972.0;39.0;13.0;26.0;3.5;42.0;218.0;435.0;248.0;137.0;11.0
827;Mannen;45 tot 65 jaar;6;1998;1595.0;1166.0;24.0;1142.0;1170.0;1142.0;28.0;424.0;73.4;71.6;2.4;926.0;901.0;24.0;217.0;125.0;1017.0;34.0;10.0;23.0;2.9;43.0;219.0;451.0;273.0;143.0;12.0
828;Mannen;45 tot 65 jaar;6;1999;1620.0;1197.0;22.0;1175.0;1199.0;1175.0;24.0;422.0;74.0;72.5;2.0;971.0;944.0;27.0;204.0;132.0;1043.0;26.0;10.0;17.0;2.2;53.0;240.0;458.0;269.0;139.0;16.0
829;Mannen;45 tot 65 jaar;6;2000;1655.0;1234.0;25.0;1209.0;1232.0;1209.0;23.0;423.0;74.5;73.1;1.9;983.0;946.0;37.0;225.0;155.0;1054.0;24.0;10.0;14.0;1.9;49.0;244.0;468.0;285.0;149.0;14.0
830;Mannen;45 tot 65 jaar;6;2001;1683.0;1267.0;30.0;1237.0;1256.0;1237.0;19.0;427.0;74.6;73.5;1.5;1026.0;994.0;32.0;211.0;160.0;1077.0;22.0;11.0;12.0;1.8;48.0;256.0;478.0;290.0;147.0;18.0
831;Mannen;45 tot 65 jaar;6;2002;1715.0;1299.0;31.0;1268.0;1292.0;1268.0;24.0;423.0;75.4;73.9;1.9;1043.0;1010.0;33.0;225.0;170.0;1098.0;29.0;15.0;14.0;2.2;50.0;258.0;473.0;316.0;155.0;17.0
832;Mannen;45 tot 65 jaar;6;2003;1741.0;1303.0;32.0;1271.0;1309.0;1271.0;38.0;432.0;75.2;73.0;2.9;1045.0;1012.0;33.0;226.0;182.0;1089.0;40.0;23.0;17.0;3.0;52.0;244.0;478.0;322.0;155.0;20.0
833;Mannen;45 tot 65 jaar;6;2004;1769.0;1314.0;31.0;1283.0;1331.0;1283.0;48.0;438.0;75.2;72.5;3.6;1053.0;1023.0;30.0;230.0;186.0;1098.0;51.0;26.0;26.0;3.9;52.0;277.0;477.0;330.0;144.0;4.0
834;Mannen;45 tot 65 jaar;6;2005;1808.0;1331.0;31.0;1300.0;1350.0;1300.0;51.0;458.0;74.7;71.9;3.8;1055.0;1020.0;34.0;245.0;193.0;1106.0;54.0;26.0;28.0;4.0;58.0;265.0;491.0;313.0;158.0;15.0
835;Mannen;45 tot 65 jaar;6;2006;1828.0;1369.0;33.0;1337.0;1381.0;1337.0;44.0;447.0;75.5;73.1;3.2;1086.0;1041.0;44.0;251.0;204.0;1133.0;49.0;23.0;25.0;3.5;65.0;282.0;495.0;322.0;158.0;15.0
836;Mannen;45 tot 65 jaar;7;1996;269.0;150.0;4.0;146.0;161.0;146.0;15.0;108.0;59.7;54.3;9.1;127.0;121.0;6.0;19.0;16.0;130.0;17.0;5.0;12.0;10.4;9.0;32.0;52.0;31.0;20.0;2.0
837;Mannen;45 tot 65 jaar;7;1997;278.0;164.0;3.0;160.0;174.0;160.0;14.0;104.0;62.7;57.7;8.0;136.0;130.0;6.0;24.0;19.0;142.0;14.0;3.0;11.0;8.1;13.0;38.0;51.0;34.0;20.0;4.0
838;Mannen;45 tot 65 jaar;7;1998;284.0;172.0;3.0;169.0;180.0;169.0;11.0;104.0;63.4;59.4;6.3;146.0;137.0;9.0;22.0;19.0;150.0;13.0;3.0;10.0;7.1;11.0;39.0;56.0;38.0;22.0;3.0
839;Mannen;45 tot 65 jaar;7;1999;297.0;179.0;4.0;175.0;186.0;175.0;11.0;112.0;62.5;58.9;5.7;153.0;142.0;11.0;22.0;22.0;154.0;10.0;2.0;8.0;5.4;12.0;37.0;61.0;38.0;22.0;6.0
840;Mannen;45 tot 65 jaar;7;2000;302.0;187.0;2.0;185.0;195.0;185.0;10.0;107.0;64.4;61.2;5.1;154.0;144.0;10.0;31.0;28.0;156.0;10.0;3.0;8.0;5.3;11.0;42.0;61.0;43.0;24.0;4.0
841;Mannen;45 tot 65 jaar;7;2001;313.0;197.0;3.0;195.0;203.0;195.0;9.0;110.0;64.9;62.1;4.2;166.0;155.0;11.0;28.0;31.0;164.0;9.0;4.0;6.0;4.6;15.0;44.0;60.0;45.0;27.0;4.0
842;Mannen;45 tot 65 jaar;7;2002;321.0;209.0;6.0;204.0;214.0;204.0;10.0;108.0;66.5;63.3;4.8;175.0;164.0;11.0;29.0;26.0;178.0;7.0;3.0;4.0;3.2;21.0;47.0;64.0;45.0;24.0;2.0
843;Mannen;45 tot 65 jaar;7;2003;332.0;213.0;5.0;208.0;223.0;208.0;15.0;109.0;67.1;62.7;6.5;178.0;165.0;13.0;31.0;35.0;173.0;13.0;7.0;7.0;6.0;18.0;47.0;68.0;45.0;26.0;4.0
844;Mannen;45 tot 65 jaar;7;2004;341.0;209.0;6.0;202.0;224.0;202.0;22.0;116.0;65.8;59.4;9.7;172.0;161.0;10.0;31.0;29.0;173.0;16.0;7.0;9.0;7.1;20.0;48.0;66.0;47.0;20.0;
845;Mannen;45 tot 65 jaar;7;2005;337.0;214.0;8.0;206.0;230.0;206.0;24.0;107.0;68.2;61.1;10.5;171.0;161.0;10.0;35.0;28.0;178.0;17.0;6.0;10.0;7.2;20.0;50.0;64.0;43.0;26.0;3.0
846;Mannen;45 tot 65 jaar;7;2006;354.0;225.0;7.0;218.0;242.0;218.0;24.0;112.0;68.5;61.6;10.0;180.0;169.0;10.0;38.0;32.0;186.0;18.0;8.0;10.0;7.4;26.0;49.0;72.0;43.0;23.0;5.0
847;Mannen;45 tot 65 jaar;8;1996;182.0;114.0;4.0;110.0;117.0;110.0;7.0;65.0;64.3;60.3;6.2;94.0;90.0;4.0;16.0;12.0;98.0;7.0;2.0;5.0;5.6;4.0;20.0;41.0;26.0;18.0;
848;Mannen;45 tot 65 jaar;8;1997;188.0;124.0;2.0;121.0;129.0;121.0;8.0;59.0;68.4;64.4;5.8;102.0;99.0;3.0;19.0;14.0;107.0;7.0;;5.0;5.3;6.0;26.0;43.0;27.0;17.0;2.0
849;Mannen;45 tot 65 jaar;8;1998;192.0;130.0;3.0;127.0;131.0;127.0;5.0;61.0;68.5;66.0;3.6;109.0;103.0;5.0;18.0;14.0;112.0;5.0;;4.0;4.1;5.0;25.0;43.0;33.0;20.0;2.0
850;Mannen;45 tot 65 jaar;8;1999;198.0;133.0;3.0;130.0;136.0;130.0;6.0;61.0;69.0;65.9;4.6;113.0;106.0;7.0;17.0;15.0;115.0;5.0;;4.0;3.8;6.0;27.0;45.0;30.0;18.0;4.0
851;Mannen;45 tot 65 jaar;8;2000;196.0;135.0;2.0;133.0;137.0;133.0;5.0;59.0;70.0;67.6;3.4;111.0;104.0;7.0;22.0;22.0;111.0;4.0;;3.0;2.8;5.0;27.0;44.0;35.0;19.0;2.0
852;Mannen;45 tot 65 jaar;8;2001;202.0;139.0;2.0;136.0;140.0;136.0;3.0;62.0;69.2;67.5;2.5;115.0;109.0;6.0;21.0;21.0;116.0;3.0;;2.0;2.2;7.0;28.0;42.0;36.0;22.0;2.0
853;Mannen;45 tot 65 jaar;8;2002;199.0;141.0;5.0;136.0;141.0;136.0;5.0;58.0;70.9;68.5;3.5;116.0;111.0;5.0;20.0;19.0;118.0;3.0;;2.0;2.4;6.0;28.0;45.0;35.0;21.0;
854;Mannen;45 tot 65 jaar;8;2003;209.0;146.0;4.0;142.0;149.0;142.0;7.0;59.0;71.5;68.2;4.6;121.0;115.0;6.0;22.0;24.0;118.0;7.0;4.0;3.0;4.5;6.0;25.0;49.0;37.0;23.0;2.0
855;Mannen;45 tot 65 jaar;8;2004;208.0;143.0;5.0;138.0;148.0;138.0;10.0;60.0;71.1;66.2;6.9;114.0;108.0;6.0;24.0;19.0;118.0;8.0;3.0;4.0;5.2;7.0;28.0;47.0;37.0;17.0;
856;Mannen;45 tot 65 jaar;8;2005;204.0;138.0;6.0;132.0;145.0;132.0;13.0;59.0;70.9;64.5;9.0;108.0;103.0;6.0;23.0;19.0;113.0;8.0;3.0;6.0;5.7;7.0;24.0;44.0;32.0;22.0;2.0
857;Mannen;45 tot 65 jaar;8;2006;221.0;150.0;4.0;146.0;158.0;146.0;13.0;62.0;71.7;65.9;8.1;118.0;114.0;5.0;27.0;23.0;123.0;9.0;4.0;5.0;5.5;10.0;26.0;53.0;34.0;20.0;3.0
858;Mannen;45 tot 65 jaar;9;1996;86.0;37.0;;36.0;43.0;36.0;7.0;43.0;50.2;41.8;16.7;33.0;31.0;2.0;3.0;4.0;32.0;10.0;3.0;7.0;23.2;5.0;13.0;11.0;5.0;2.0;
859;Mannen;45 tot 65 jaar;9;1997;90.0;40.0;;39.0;45.0;39.0;6.0;44.0;50.6;43.5;13.9;34.0;31.0;3.0;5.0;4.0;35.0;7.0;2.0;5.0;16.1;7.0;13.0;8.0;7.0;3.0;2.0
860;Mannen;45 tot 65 jaar;9;1998;92.0;42.0;;42.0;48.0;42.0;7.0;43.0;52.8;45.6;13.7;37.0;34.0;3.0;4.0;4.0;38.0;8.0;;6.0;15.5;6.0;14.0;13.0;6.0;2.0;
861;Mannen;45 tot 65 jaar;9;1999;100.0;46.0;;45.0;49.0;45.0;4.0;50.0;49.5;45.2;8.6;40.0;37.0;4.0;5.0;7.0;38.0;5.0;;4.0;10.0;6.0;9.0;16.0;8.0;5.0;
862;Mannen;45 tot 65 jaar;9;2000;106.0;52.0;;52.0;57.0;52.0;5.0;48.0;54.1;49.2;9.0;43.0;40.0;3.0;9.0;6.0;46.0;6.0;;5.0;11.4;6.0;15.0;16.0;9.0;5.0;
863;Mannen;45 tot 65 jaar;9;2001;111.0;59.0;;58.0;63.0;58.0;5.0;48.0;57.0;52.4;8.1;51.0;46.0;5.0;7.0;10.0;48.0;6.0;3.0;4.0;9.8;8.0;16.0;18.0;9.0;6.0;2.0
864;Mannen;45 tot 65 jaar;9;2002;122.0;68.0;;67.0;72.0;67.0;5.0;50.0;59.3;55.0;7.3;59.0;53.0;6.0;8.0;7.0;60.0;3.0;2.0;;4.6;15.0;19.0;19.0;9.0;3.0;
865;Mannen;45 tot 65 jaar;9;2003;124.0;67.0;;66.0;74.0;66.0;8.0;50.0;59.6;53.4;10.4;57.0;50.0;7.0;9.0;11.0;55.0;7.0;3.0;3.0;9.0;12.0;22.0;19.0;8.0;3.0;2.0
866;Mannen;45 tot 65 jaar;9;2004;133.0;66.0;;65.0;77.0;65.0;12.0;56.0;57.7;48.9;15.2;58.0;53.0;4.0;7.0;10.0;55.0;8.0;3.0;5.0;10.8;13.0;20.0;19.0;10.0;3.0;
