ID;LeeftijdOp31December;BurgerlijkeStaat;Perioden;TotaalOverledenen_1;SterftePer1000Inwoners_2;OverledenMannen_3;SterftePer1000Mannen_4;OverledenVrouwen_5;SterftePer1000Vrouwen_6
2381;6 jaar;Ongehuwd;1991;45.0;0.248;22.0;0.238;23.0;0.259
2382;6 jaar;Ongehuwd;1992;47.0;0.251;25.0;0.262;22.0;0.239
2383;6 jaar;Ongehuwd;1993;37.0;0.195;26.0;0.267;11.0;0.119
2384;6 jaar;Ongehuwd;1994;32.0;0.169;19.0;0.196;13.0;0.14
2385;6 jaar;Ongehuwd;1995;38.0;0.198;23.0;0.235;15.0;0.159
2386;6 jaar;Ongehuwd;1996;30.0;0.149;16.0;0.155;14.0;0.143
2387;6 jaar;Ongehuwd;1997;38.0;0.189;26.0;0.253;12.0;0.122
2388;6 jaar;Ongehuwd;1998;27.0;0.136;16.0;0.157;11.0;0.113
2389;6 jaar;Ongehuwd;1999;28.0;0.142;21.0;0.208;7.0;0.072
2390;6 jaar;Ongehuwd;2000;24.0;0.121;18.0;0.177;6.0;0.062
2391;6 jaar;Ongehuwd;2001;26.0;0.134;22.0;0.221;4.0;0.042
2392;6 jaar;Ongehuwd;2002;18.0;0.093;7.0;0.07;11.0;0.117
2393;6 jaar;Ongehuwd;2003;27.0;0.138;21.0;0.21;6.0;0.062
2394;6 jaar;Ongehuwd;2004;20.0;0.099;13.0;0.126;7.0;0.071
2395;6 jaar;Ongehuwd;2005;21.0;0.104;16.0;0.154;5.0;0.051
2396;6 jaar;Ongehuwd;2006;26.0;0.126;13.0;0.123;13.0;0.128
2397;6 jaar;Ongehuwd;2007;20.0;0.099;11.0;0.106;9.0;0.091
2398;6 jaar;Ongehuwd;2008;14.0;0.07;10.0;0.097;4.0;0.041
2399;6 jaar;Ongehuwd;2009;17.0;0.085;7.0;0.068;10.0;0.103
2400;6 jaar;Ongehuwd;2010;18.0;0.093;6.0;0.061;12.0;0.127
2401;6 jaar;Ongehuwd;2011;13.0;0.069;6.0;0.062;7.0;0.076
2402;6 jaar;Ongehuwd;2012;27.0;0.145;18.0;0.189;9.0;0.1
2403;6 jaar;Ongehuwd;2013;20.0;0.11;13.0;0.139;7.0;0.078
2404;6 jaar;Ongehuwd;2014;19.0;0.102;12.0;0.126;7.0;0.077
2405;6 jaar;Gehuwd;1950;;;;;;
2406;6 jaar;Gehuwd;1951;;;;;;
2407;6 jaar;Gehuwd;1952;;;;;;
2408;6 jaar;Gehuwd;1953;;;;;;
2409;6 jaar;Gehuwd;1954;;;;;;
2410;6 jaar;Gehuwd;1955;;;;;;
2411;6 jaar;Gehuwd;1956;;;;;;
2412;6 jaar;Gehuwd;1957;;;;;;
2413;6 jaar;Gehuwd;1958;;;;;;
2414;6 jaar;Gehuwd;1959;;;;;;
2415;6 jaar;Gehuwd;1960;;;;;;
2416;6 jaar;Gehuwd;1961;;;;;;
2417;6 jaar;Gehuwd;1962;;;;;;
2418;6 jaar;Gehuwd;1963;;;;;;
2419;6 jaar;Gehuwd;1964;;;;;;
2420;6 jaar;Gehuwd;1965;;;;;;
2421;6 jaar;Gehuwd;1966;;;;;;
2422;6 jaar;Gehuwd;1967;;;;;;
2423;6 jaar;Gehuwd;1968;;;;;;
2424;6 jaar;Gehuwd;1969;;;;;;
2425;6 jaar;Gehuwd;1970;;;;;;
2426;6 jaar;Gehuwd;1971;;;;;;
2427;6 jaar;Gehuwd;1972;;;;;;
2428;6 jaar;Gehuwd;1973;;;;;;
2429;6 jaar;Gehuwd;1974;;;;;;
2430;6 jaar;Gehuwd;1975;;;;;;
2431;6 jaar;Gehuwd;1976;;;;;;
2432;6 jaar;Gehuwd;1977;;;;;;
2433;6 jaar;Gehuwd;1978;;;;;;
2434;6 jaar;Gehuwd;1979;;;;;;
2435;6 jaar;Gehuwd;1980;;;;;;
2436;6 jaar;Gehuwd;1981;;;;;;
2437;6 jaar;Gehuwd;1982;;;;;;
2438;6 jaar;Gehuwd;1983;;;;;;
2439;6 jaar;Gehuwd;1984;;;;;;
2440;6 jaar;Gehuwd;1985;;;;;;
2441;6 jaar;Gehuwd;1986;;;;;;
2442;6 jaar;Gehuwd;1987;;;;;;
2443;6 jaar;Gehuwd;1988;;;;;;
2444;6 jaar;Gehuwd;1989;;;;;;
2445;6 jaar;Gehuwd;1990;;;;;;
2446;6 jaar;Gehuwd;1991;;;;;;
2447;6 jaar;Gehuwd;1992;;;;;;
2448;6 jaar;Gehuwd;1993;;;;;;
2449;6 jaar;Gehuwd;1994;;;;;;
2450;6 jaar;Gehuwd;1995;;;;;;
2451;6 jaar;Gehuwd;1996;;;;;;
2452;6 jaar;Gehuwd;1997;;;;;;
2453;6 jaar;Gehuwd;1998;;;;;;
2454;6 jaar;Gehuwd;1999;;;;;;
2455;6 jaar;Gehuwd;2000;;;;;;
2456;6 jaar;Gehuwd;2001;;;;;;
2457;6 jaar;Gehuwd;2002;;;;;;
2458;6 jaar;Gehuwd;2003;;;;;;
2459;6 jaar;Gehuwd;2004;;;;;;
2460;6 jaar;Gehuwd;2005;;;;;;
2461;6 jaar;Gehuwd;2006;;;;;;
2462;6 jaar;Gehuwd;2007;;;;;;
2463;6 jaar;Gehuwd;2008;;;;;;
2464;6 jaar;Gehuwd;2009;;;;;;
2465;6 jaar;Gehuwd;2010;;;;;;
2466;6 jaar;Gehuwd;2011;;;;;;
2467;6 jaar;Gehuwd;2012;;;;;;
2468;6 jaar;Gehuwd;2013;;;;;;
2469;6 jaar;Gehuwd;2014;;;;;;
2470;6 jaar;Verweduwd;1950;;;;;;
2471;6 jaar;Verweduwd;1951;;;;;;
2472;6 jaar;Verweduwd;1952;;;;;;
2473;6 jaar;Verweduwd;1953;;;;;;
2474;6 jaar;Verweduwd;1954;;;;;;
2475;6 jaar;Verweduwd;1955;;;;;;
2476;6 jaar;Verweduwd;1956;;;;;;
2477;6 jaar;Verweduwd;1957;;;;;;
2478;6 jaar;Verweduwd;1958;;;;;;
2479;6 jaar;Verweduwd;1959;;;;;;
2480;6 jaar;Verweduwd;1960;;;;;;
2481;6 jaar;Verweduwd;1961;;;;;;
2482;6 jaar;Verweduwd;1962;;;;;;
2483;6 jaar;Verweduwd;1963;;;;;;
2484;6 jaar;Verweduwd;1964;;;;;;
2485;6 jaar;Verweduwd;1965;;;;;;
2486;6 jaar;Verweduwd;1966;;;;;;
2487;6 jaar;Verweduwd;1967;;;;;;
2488;6 jaar;Verweduwd;1968;;;;;;
2489;6 jaar;Verweduwd;1969;;;;;;
2490;6 jaar;Verweduwd;1970;;;;;;
2491;6 jaar;Verweduwd;1971;;;;;;
2492;6 jaar;Verweduwd;1972;;;;;;
2493;6 jaar;Verweduwd;1973;;;;;;
2494;6 jaar;Verweduwd;1974;;;;;;
2495;6 jaar;Verweduwd;1975;;;;;;
2496;6 jaar;Verweduwd;1976;;;;;;
2497;6 jaar;Verweduwd;1977;;;;;;
2498;6 jaar;Verweduwd;1978;;;;;;
2499;6 jaar;Verweduwd;1979;;;;;;
2500;6 jaar;Verweduwd;1980;;;;;;
2501;6 jaar;Verweduwd;1981;;;;;;
2502;6 jaar;Verweduwd;1982;;;;;;
2503;6 jaar;Verweduwd;1983;;;;;;
2504;6 jaar;Verweduwd;1984;;;;;;
2505;6 jaar;Verweduwd;1985;;;;;;
2506;6 jaar;Verweduwd;1986;;;;;;
2507;6 jaar;Verweduwd;1987;;;;;;
2508;6 jaar;Verweduwd;1988;;;;;;
2509;6 jaar;Verweduwd;1989;;;;;;
2510;6 jaar;Verweduwd;1990;;;;;;
2511;6 jaar;Verweduwd;1991;;;;;;
2512;6 jaar;Verweduwd;1992;;;;;;
2513;6 jaar;Verweduwd;1993;;;;;;
2514;6 jaar;Verweduwd;1994;;;;;;
2515;6 jaar;Verweduwd;1995;;;;;;
2516;6 jaar;Verweduwd;1996;;;;;;
2517;6 jaar;Verweduwd;1997;;;;;;
2518;6 jaar;Verweduwd;1998;;;;;;
2519;6 jaar;Verweduwd;1999;;;;;;
2520;6 jaar;Verweduwd;2000;;;;;;
2521;6 jaar;Verweduwd;2001;;;;;;
2522;6 jaar;Verweduwd;2002;;;;;;
2523;6 jaar;Verweduwd;2003;;;;;;
2524;6 jaar;Verweduwd;2004;;;;;;
2525;6 jaar;Verweduwd;2005;;;;;;
2526;6 jaar;Verweduwd;2006;;;;;;
2527;6 jaar;Verweduwd;2007;;;;;;
2528;6 jaar;Verweduwd;2008;;;;;;
2529;6 jaar;Verweduwd;2009;;;;;;
2530;6 jaar;Verweduwd;2010;;;;;;
2531;6 jaar;Verweduwd;2011;;;;;;
2532;6 jaar;Verweduwd;2012;;;;;;
2533;6 jaar;Verweduwd;2013;;;;;;
2534;6 jaar;Verweduwd;2014;;;;;;
2535;6 jaar;Gescheiden;1950;;;;;;
2536;6 jaar;Gescheiden;1951;;;;;;
2537;6 jaar;Gescheiden;1952;;;;;;
2538;6 jaar;Gescheiden;1953;;;;;;
2539;6 jaar;Gescheiden;1954;;;;;;
2540;6 jaar;Gescheiden;1955;;;;;;
2541;6 jaar;Gescheiden;1956;;;;;;
2542;6 jaar;Gescheiden;1957;;;;;;
2543;6 jaar;Gescheiden;1958;;;;;;
2544;6 jaar;Gescheiden;1959;;;;;;
2545;6 jaar;Gescheiden;1960;;;;;;
2546;6 jaar;Gescheiden;1961;;;;;;
2547;6 jaar;Gescheiden;1962;;;;;;
2548;6 jaar;Gescheiden;1963;;;;;;
2549;6 jaar;Gescheiden;1964;;;;;;
2550;6 jaar;Gescheiden;1965;;;;;;
2551;6 jaar;Gescheiden;1966;;;;;;
2552;6 jaar;Gescheiden;1967;;;;;;
2553;6 jaar;Gescheiden;1968;;;;;;
2554;6 jaar;Gescheiden;1969;;;;;;
2555;6 jaar;Gescheiden;1970;;;;;;
2556;6 jaar;Gescheiden;1971;;;;;;
2557;6 jaar;Gescheiden;1972;;;;;;
2558;6 jaar;Gescheiden;1973;;;;;;
2559;6 jaar;Gescheiden;1974;;;;;;
2560;6 jaar;Gescheiden;1975;;;;;;
2561;6 jaar;Gescheiden;1976;;;;;;
2562;6 jaar;Gescheiden;1977;;;;;;
2563;6 jaar;Gescheiden;1978;;;;;;
2564;6 jaar;Gescheiden;1979;;;;;;
2565;6 jaar;Gescheiden;1980;;;;;;
2566;6 jaar;Gescheiden;1981;;;;;;
2567;6 jaar;Gescheiden;1982;;;;;;
2568;6 jaar;Gescheiden;1983;;;;;;
2569;6 jaar;Gescheiden;1984;;;;;;
2570;6 jaar;Gescheiden;1985;;;;;;
2571;6 jaar;Gescheiden;1986;;;;;;
2572;6 jaar;Gescheiden;1987;;;;;;
2573;6 jaar;Gescheiden;1988;;;;;;
2574;6 jaar;Gescheiden;1989;;;;;;
2575;6 jaar;Gescheiden;1990;;;;;;
2576;6 jaar;Gescheiden;1991;;;;;;
2577;6 jaar;Gescheiden;1992;;;;;;
2578;6 jaar;Gescheiden;1993;;;;;;
2579;6 jaar;Gescheiden;1994;;;;;;
2580;6 jaar;Gescheiden;1995;;;;;;
2581;6 jaar;Gescheiden;1996;;;;;;
2582;6 jaar;Gescheiden;1997;;;;;;
2583;6 jaar;Gescheiden;1998;;;;;;
2584;6 jaar;Gescheiden;1999;;;;;;
2585;6 jaar;Gescheiden;2000;;;;;;
2586;6 jaar;Gescheiden;2001;;;;;;
2587;6 jaar;Gescheiden;2002;;;;;;
2588;6 jaar;Gescheiden;2003;;;;;;
2589;6 jaar;Gescheiden;2004;;;;;;
2590;6 jaar;Gescheiden;2005;;;;;;
2591;6 jaar;Gescheiden;2006;;;;;;
2592;6 jaar;Gescheiden;2007;;;;;;
2593;6 jaar;Gescheiden;2008;;;;;;
2594;6 jaar;Gescheiden;2009;;;;;;
2595;6 jaar;Gescheiden;2010;;;;;;
2596;6 jaar;Gescheiden;2011;;;;;;
2597;6 jaar;Gescheiden;2012;;;;;;
2598;6 jaar;Gescheiden;2013;;;;;;
2599;6 jaar;Gescheiden;2014;;;;;;
2600;7 jaar;Totaal overledenen;1950;116.0;0.593;79.0;0.786;37.0;0.388
2601;7 jaar;Totaal overledenen;1951;137.0;0.674;88.0;0.844;49.0;0.494
2602;7 jaar;Totaal overledenen;1952;129.0;0.674;87.0;0.888;42.0;0.45
2603;7 jaar;Totaal overledenen;1953;216.0;0.81;146.0;1.066;70.0;0.539
2604;7 jaar;Totaal overledenen;1954;152.0;0.6;94.0;0.726;58.0;0.469
2605;7 jaar;Totaal overledenen;1955;149.0;0.63;93.0;0.764;56.0;0.488
2606;7 jaar;Totaal overledenen;1956;117.0;0.517;75.0;0.645;42.0;0.381
2607;7 jaar;Totaal overledenen;1957;115.0;0.524;71.0;0.629;44.0;0.412
2608;7 jaar;Totaal overledenen;1958;119.0;0.545;80.0;0.713;39.0;0.367
2609;7 jaar;Totaal overledenen;1959;153.0;0.684;91.0;0.792;62.0;0.57
2610;7 jaar;Totaal overledenen;1960;111.0;0.503;67.0;0.591;44.0;0.409
2611;7 jaar;Totaal overledenen;1961;123.0;0.555;80.0;0.702;43.0;0.399
2612;7 jaar;Totaal overledenen;1962;117.0;0.525;72.0;0.633;45.0;0.413
2613;7 jaar;Totaal overledenen;1963;140.0;0.619;91.0;0.784;49.0;0.445
2614;7 jaar;Totaal overledenen;1964;124.0;0.542;82.0;0.699;42.0;0.376
2615;7 jaar;Totaal overledenen;1965;124.0;0.535;80.0;0.675;44.0;0.389
2616;7 jaar;Totaal overledenen;1966;108.0;0.455;73.0;0.603;35.0;0.302
2617;7 jaar;Totaal overledenen;1967;125.0;0.534;81.0;0.675;44.0;0.385
2618;7 jaar;Totaal overledenen;1968;114.0;0.47;74.0;0.598;40.0;0.337
2619;7 jaar;Totaal overledenen;1969;104.0;0.431;70.0;0.568;34.0;0.288
2620;7 jaar;Totaal overledenen;1970;120.0;0.489;79.0;0.628;41.0;0.343
2621;7 jaar;Totaal overledenen;1971;114.0;0.461;76.0;0.599;38.0;0.315
2622;7 jaar;Totaal overledenen;1972;108.0;0.446;66.0;0.531;42.0;0.356
2623;7 jaar;Totaal overledenen;1973;85.0;0.358;55.0;0.453;30.0;0.259
2624;7 jaar;Totaal overledenen;1974;91.0;0.384;57.0;0.469;34.0;0.294
2625;7 jaar;Totaal overledenen;1975;74.0;0.312;41.0;0.339;33.0;0.284
2626;7 jaar;Totaal overledenen;1976;89.0;0.357;59.0;0.463;30.0;0.247
2627;7 jaar;Totaal overledenen;1977;88.0;0.365;49.0;0.398;39.0;0.331
2628;7 jaar;Totaal overledenen;1978;70.0;0.305;43.0;0.366;27.0;0.241
2629;7 jaar;Totaal overledenen;1979;57.0;0.262;35.0;0.316;22.0;0.207
2630;7 jaar;Totaal overledenen;1980;47.0;0.236;33.0;0.324;14.0;0.144
2631;7 jaar;Totaal overledenen;1981;50.0;0.262;31.0;0.317;19.0;0.204
2632;7 jaar;Totaal overledenen;1982;47.0;0.259;31.0;0.334;16.0;0.18
2633;7 jaar;Totaal overledenen;1983;45.0;0.251;28.0;0.304;17.0;0.195
2634;7 jaar;Totaal overledenen;1984;44.0;0.251;23.0;0.257;21.0;0.245
2635;7 jaar;Totaal overledenen;1985;23.0;0.13;14.0;0.154;9.0;0.104
2636;7 jaar;Totaal overledenen;1986;40.0;0.227;30.0;0.332;10.0;0.116
2637;7 jaar;Totaal overledenen;1987;23.0;0.126;15.0;0.161;8.0;0.09
2638;7 jaar;Totaal overledenen;1988;41.0;0.229;20.0;0.219;21.0;0.239
2639;7 jaar;Totaal overledenen;1989;29.0;0.167;18.0;0.203;11.0;0.13
2640;7 jaar;Totaal overledenen;1990;37.0;0.214;29.0;0.329;8.0;0.095
2641;7 jaar;Totaal overledenen;1991;28.0;0.157;15.0;0.165;13.0;0.15
2642;7 jaar;Totaal overledenen;1992;22.0;0.121;17.0;0.183;5.0;0.056
2643;7 jaar;Totaal overledenen;1993;41.0;0.218;23.0;0.24;18.0;0.195
2644;7 jaar;Totaal overledenen;1994;20.0;0.105;15.0;0.154;5.0;0.054
2645;7 jaar;Totaal overledenen;1995;27.0;0.142;16.0;0.165;11.0;0.118
2646;7 jaar;Totaal overledenen;1996;25.0;0.13;14.0;0.143;11.0;0.117
2647;7 jaar;Totaal overledenen;1997;30.0;0.149;19.0;0.184;11.0;0.112
2648;7 jaar;Totaal overledenen;1998;18.0;0.089;13.0;0.126;5.0;0.051
2649;7 jaar;Totaal overledenen;1999;29.0;0.145;16.0;0.157;13.0;0.134
2650;7 jaar;Totaal overledenen;2000;23.0;0.116;14.0;0.138;9.0;0.093
2651;7 jaar;Totaal overledenen;2001;22.0;0.11;14.0;0.137;8.0;0.082
2652;7 jaar;Totaal overledenen;2002;25.0;0.128;15.0;0.151;10.0;0.105
2653;7 jaar;Totaal overledenen;2003;26.0;0.134;14.0;0.14;12.0;0.127
2654;7 jaar;Totaal overledenen;2004;20.0;0.102;10.0;0.1;10.0;0.104
2655;7 jaar;Totaal overledenen;2005;24.0;0.119;14.0;0.136;10.0;0.102
2656;7 jaar;Totaal overledenen;2006;18.0;0.089;12.0;0.116;6.0;0.061
2657;7 jaar;Totaal overledenen;2007;20.0;0.097;6.0;0.057;14.0;0.139
2658;7 jaar;Totaal overledenen;2008;20.0;0.099;12.0;0.116;8.0;0.081
2659;7 jaar;Totaal overledenen;2009;22.0;0.11;15.0;0.146;7.0;0.071
2660;7 jaar;Totaal overledenen;2010;17.0;0.085;10.0;0.098;7.0;0.072
2661;7 jaar;Totaal overledenen;2011;16.0;0.083;9.0;0.091;7.0;0.074
2662;7 jaar;Totaal overledenen;2012;12.0;0.064;7.0;0.073;5.0;0.055
2663;7 jaar;Totaal overledenen;2013;9.0;0.048;6.0;0.063;3.0;0.033
2664;7 jaar;Totaal overledenen;2014;16.0;0.088;8.0;0.086;8.0;0.089
2665;7 jaar;Ongehuwd;1950;116.0;0.593;79.0;0.786;37.0;0.388
2666;7 jaar;Ongehuwd;1951;137.0;0.674;88.0;0.844;49.0;0.494
2667;7 jaar;Ongehuwd;1952;129.0;0.674;87.0;0.888;42.0;0.45
2668;7 jaar;Ongehuwd;1953;216.0;0.81;146.0;1.066;70.0;0.539
2669;7 jaar;Ongehuwd;1954;152.0;0.6;94.0;0.726;58.0;0.469
2670;7 jaar;Ongehuwd;1955;149.0;0.63;93.0;0.764;56.0;0.488
2671;7 jaar;Ongehuwd;1956;117.0;0.517;75.0;0.645;42.0;0.381
2672;7 jaar;Ongehuwd;1957;115.0;0.524;71.0;0.629;44.0;0.412
2673;7 jaar;Ongehuwd;1958;119.0;0.545;80.0;0.713;39.0;0.367
2674;7 jaar;Ongehuwd;1959;153.0;0.684;91.0;0.792;62.0;0.57
2675;7 jaar;Ongehuwd;1960;111.0;0.503;67.0;0.591;44.0;0.409
2676;7 jaar;Ongehuwd;1961;123.0;0.555;80.0;0.702;43.0;0.399
2677;7 jaar;Ongehuwd;1962;117.0;0.525;72.0;0.633;45.0;0.413
2678;7 jaar;Ongehuwd;1963;140.0;0.619;91.0;0.784;49.0;0.445
2679;7 jaar;Ongehuwd;1964;124.0;0.542;82.0;0.699;42.0;0.376
2680;7 jaar;Ongehuwd;1965;124.0;0.535;80.0;0.675;44.0;0.389
2681;7 jaar;Ongehuwd;1966;108.0;0.455;73.0;0.603;35.0;0.302
2682;7 jaar;Ongehuwd;1967;125.0;0.534;81.0;0.675;44.0;0.385
2683;7 jaar;Ongehuwd;1968;114.0;0.47;74.0;0.598;40.0;0.337
2684;7 jaar;Ongehuwd;1969;104.0;0.431;70.0;0.568;34.0;0.288
2685;7 jaar;Ongehuwd;1970;120.0;0.489;79.0;0.628;41.0;0.343
2686;7 jaar;Ongehuwd;1971;114.0;0.461;76.0;0.599;38.0;0.315
2687;7 jaar;Ongehuwd;1972;108.0;0.446;66.0;0.531;42.0;0.356
2688;7 jaar;Ongehuwd;1973;85.0;0.358;55.0;0.453;30.0;0.259
2689;7 jaar;Ongehuwd;1974;91.0;0.384;57.0;0.469;34.0;0.294
2690;7 jaar;Ongehuwd;1975;74.0;0.312;41.0;0.339;33.0;0.284
2691;7 jaar;Ongehuwd;1976;89.0;0.357;59.0;0.463;30.0;0.247
2692;7 jaar;Ongehuwd;1977;88.0;0.365;49.0;0.398;39.0;0.331
2693;7 jaar;Ongehuwd;1978;70.0;0.305;43.0;0.366;27.0;0.241
2694;7 jaar;Ongehuwd;1979;57.0;0.262;35.0;0.316;22.0;0.207
2695;7 jaar;Ongehuwd;1980;47.0;0.236;33.0;0.324;14.0;0.144
2696;7 jaar;Ongehuwd;1981;50.0;0.262;31.0;0.317;19.0;0.204
2697;7 jaar;Ongehuwd;1982;47.0;0.259;31.0;0.334;16.0;0.18
2698;7 jaar;Ongehuwd;1983;45.0;0.251;28.0;0.304;17.0;0.195
2699;7 jaar;Ongehuwd;1984;44.0;0.251;23.0;0.257;21.0;0.245
2700;7 jaar;Ongehuwd;1985;23.0;0.13;14.0;0.154;9.0;0.104
2701;7 jaar;Ongehuwd;1986;40.0;0.227;30.0;0.332;10.0;0.116
2702;7 jaar;Ongehuwd;1987;23.0;0.126;15.0;0.161;8.0;0.09
2703;7 jaar;Ongehuwd;1988;41.0;0.229;20.0;0.219;21.0;0.239
2704;7 jaar;Ongehuwd;1989;29.0;0.167;18.0;0.203;11.0;0.13
2705;7 jaar;Ongehuwd;1990;37.0;0.214;29.0;0.329;8.0;0.095
2706;7 jaar;Ongehuwd;1991;28.0;0.157;15.0;0.165;13.0;0.15
2707;7 jaar;Ongehuwd;1992;22.0;0.121;17.0;0.183;5.0;0.056
2708;7 jaar;Ongehuwd;1993;41.0;0.218;23.0;0.24;18.0;0.195
2709;7 jaar;Ongehuwd;1994;20.0;0.105;15.0;0.154;5.0;0.054
2710;7 jaar;Ongehuwd;1995;27.0;0.142;16.0;0.165;11.0;0.118
2711;7 jaar;Ongehuwd;1996;25.0;0.13;14.0;0.143;11.0;0.117
2712;7 jaar;Ongehuwd;1997;30.0;0.149;19.0;0.184;11.0;0.112
2713;7 jaar;Ongehuwd;1998;18.0;0.089;13.0;0.126;5.0;0.051
2714;7 jaar;Ongehuwd;1999;29.0;0.145;16.0;0.157;13.0;0.134
2715;7 jaar;Ongehuwd;2000;23.0;0.116;14.0;0.138;9.0;0.093
2716;7 jaar;Ongehuwd;2001;22.0;0.11;14.0;0.137;8.0;0.082
2717;7 jaar;Ongehuwd;2002;25.0;0.128;15.0;0.151;10.0;0.105
2718;7 jaar;Ongehuwd;2003;26.0;0.134;14.0;0.14;12.0;0.127
2719;7 jaar;Ongehuwd;2004;20.0;0.102;10.0;0.1;10.0;0.104
2720;7 jaar;Ongehuwd;2005;24.0;0.119;14.0;0.136;10.0;0.102
2721;7 jaar;Ongehuwd;2006;18.0;0.089;12.0;0.116;6.0;0.061
2722;7 jaar;Ongehuwd;2007;20.0;0.097;6.0;0.057;14.0;0.139
2723;7 jaar;Ongehuwd;2008;20.0;0.099;12.0;0.116;8.0;0.081
2724;7 jaar;Ongehuwd;2009;22.0;0.11;15.0;0.146;7.0;0.071
2725;7 jaar;Ongehuwd;2010;17.0;0.085;10.0;0.098;7.0;0.072
2726;7 jaar;Ongehuwd;2011;16.0;0.083;9.0;0.091;7.0;0.074
2727;7 jaar;Ongehuwd;2012;12.0;0.064;7.0;0.073;5.0;0.055
2728;7 jaar;Ongehuwd;2013;9.0;0.048;6.0;0.063;3.0;0.033
2729;7 jaar;Ongehuwd;2014;16.0;0.088;8.0;0.086;8.0;0.089
2730;7 jaar;Gehuwd;1950;;;;;;
2731;7 jaar;Gehuwd;1951;;;;;;
2732;7 jaar;Gehuwd;1952;;;;;;
2733;7 jaar;Gehuwd;1953;;;;;;
2734;7 jaar;Gehuwd;1954;;;;;;
2735;7 jaar;Gehuwd;1955;;;;;;
2736;7 jaar;Gehuwd;1956;;;;;;
2737;7 jaar;Gehuwd;1957;;;;;;
2738;7 jaar;Gehuwd;1958;;;;;;
2739;7 jaar;Gehuwd;1959;;;;;;
2740;7 jaar;Gehuwd;1960;;;;;;
2741;7 jaar;Gehuwd;1961;;;;;;
2742;7 jaar;Gehuwd;1962;;;;;;
2743;7 jaar;Gehuwd;1963;;;;;;
2744;7 jaar;Gehuwd;1964;;;;;;
2745;7 jaar;Gehuwd;1965;;;;;;
2746;7 jaar;Gehuwd;1966;;;;;;
2747;7 jaar;Gehuwd;1967;;;;;;
2748;7 jaar;Gehuwd;1968;;;;;;
2749;7 jaar;Gehuwd;1969;;;;;;
2750;7 jaar;Gehuwd;1970;;;;;;
2751;7 jaar;Gehuwd;1971;;;;;;
2752;7 jaar;Gehuwd;1972;;;;;;
2753;7 jaar;Gehuwd;1973;;;;;;
2754;7 jaar;Gehuwd;1974;;;;;;
2755;7 jaar;Gehuwd;1975;;;;;;
2756;7 jaar;Gehuwd;1976;;;;;;
2757;7 jaar;Gehuwd;1977;;;;;;
2758;7 jaar;Gehuwd;1978;;;;;;
2759;7 jaar;Gehuwd;1979;;;;;;
2760;7 jaar;Gehuwd;1980;;;;;;
2761;7 jaar;Gehuwd;1981;;;;;;
2762;7 jaar;Gehuwd;1982;;;;;;
2763;7 jaar;Gehuwd;1983;;;;;;
2764;7 jaar;Gehuwd;1984;;;;;;
2765;7 jaar;Gehuwd;1985;;;;;;
2766;7 jaar;Gehuwd;1986;;;;;;
2767;7 jaar;Gehuwd;1987;;;;;;
2768;7 jaar;Gehuwd;1988;;;;;;
2769;7 jaar;Gehuwd;1989;;;;;;
2770;7 jaar;Gehuwd;1990;;;;;;
2771;7 jaar;Gehuwd;1991;;;;;;
2772;7 jaar;Gehuwd;1992;;;;;;
2773;7 jaar;Gehuwd;1993;;;;;;
2774;7 jaar;Gehuwd;1994;;;;;;
2775;7 jaar;Gehuwd;1995;;;;;;
2776;7 jaar;Gehuwd;1996;;;;;;
2777;7 jaar;Gehuwd;1997;;;;;;
2778;7 jaar;Gehuwd;1998;;;;;;
2779;7 jaar;Gehuwd;1999;;;;;;
2780;7 jaar;Gehuwd;2000;;;;;;
2781;7 jaar;Gehuwd;2001;;;;;;
2782;7 jaar;Gehuwd;2002;;;;;;
2783;7 jaar;Gehuwd;2003;;;;;;
2784;7 jaar;Gehuwd;2004;;;;;;
2785;7 jaar;Gehuwd;2005;;;;;;
2786;7 jaar;Gehuwd;2006;;;;;;
2787;7 jaar;Gehuwd;2007;;;;;;
2788;7 jaar;Gehuwd;2008;;;;;;
2789;7 jaar;Gehuwd;2009;;;;;;
2790;7 jaar;Gehuwd;2010;;;;;;
2791;7 jaar;Gehuwd;2011;;;;;;
2792;7 jaar;Gehuwd;2012;;;;;;
2793;7 jaar;Gehuwd;2013;;;;;;
2794;7 jaar;Gehuwd;2014;;;;;;
2795;7 jaar;Verweduwd;1950;;;;;;
2796;7 jaar;Verweduwd;1951;;;;;;
2797;7 jaar;Verweduwd;1952;;;;;;
2798;7 jaar;Verweduwd;1953;;;;;;
2799;7 jaar;Verweduwd;1954;;;;;;
2800;7 jaar;Verweduwd;1955;;;;;;
2801;7 jaar;Verweduwd;1956;;;;;;
2802;7 jaar;Verweduwd;1957;;;;;;
2803;7 jaar;Verweduwd;1958;;;;;;
2804;7 jaar;Verweduwd;1959;;;;;;
2805;7 jaar;Verweduwd;1960;;;;;;
2806;7 jaar;Verweduwd;1961;;;;;;
2807;7 jaar;Verweduwd;1962;;;;;;
2808;7 jaar;Verweduwd;1963;;;;;;
2809;7 jaar;Verweduwd;1964;;;;;;
2810;7 jaar;Verweduwd;1965;;;;;;
2811;7 jaar;Verweduwd;1966;;;;;;
2812;7 jaar;Verweduwd;1967;;;;;;
2813;7 jaar;Verweduwd;1968;;;;;;
2814;7 jaar;Verweduwd;1969;;;;;;
2815;7 jaar;Verweduwd;1970;;;;;;
