ID;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;BaanBedrijfskenmerkenBijInstroom;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
1677;Totaal;4 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2012;15.0;4.0;11.0
1678;Totaal;4 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2013;17.0;4.0;14.0
1679;Totaal;4 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2014;13.0;4.0;10.0
1680;Totaal;4 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2015;15.0;4.0;11.0
1681;Totaal;4 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2016;14.0;3.0;11.0
1682;Totaal;4 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2017;;;
1683;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2007;8.0;2.0;6.0
1684;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2008;9.0;2.0;6.0
1685;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2009;8.0;2.0;5.0
1686;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2010;8.0;2.0;5.0
1687;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2011;7.0;2.0;5.0
1688;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2012;6.0;2.0;4.0
1689;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2013;6.0;2.0;4.0
1690;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2014;7.0;2.0;5.0
1691;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2015;7.0;2.0;5.0
1692;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2016;7.0;2.0;5.0
1693;Totaal;4 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2017;;;
1694;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2007;66.0;24.0;43.0
1695;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2008;71.0;26.0;45.0
1696;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2009;60.0;24.0;37.0
1697;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2010;63.0;25.0;38.0
1698;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2011;61.0;22.0;39.0
1699;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2012;60.0;22.0;38.0
1700;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2013;60.0;22.0;38.0
1701;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2014;66.0;23.0;43.0
1702;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2015;67.0;24.0;43.0
1703;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2016;67.0;23.0;43.0
1704;Totaal;4 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2017;;;
1705;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2007;420.0;146.0;274.0
1706;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2008;362.0;129.0;234.0
1707;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2009;321.0;111.0;210.0
1708;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2010;336.0;109.0;227.0
1709;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2011;330.0;105.0;225.0
1710;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2012;311.0;93.0;218.0
1711;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2013;315.0;88.0;227.0
1712;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2014;341.0;92.0;249.0
1713;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2015;354.0;96.0;258.0
1714;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2016;363.0;101.0;261.0
1715;Totaal;4 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2017;;;
1716;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2007;27.0;6.0;21.0
1717;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2008;23.0;5.0;19.0
1718;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2009;26.0;6.0;20.0
1719;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2010;25.0;7.0;18.0
1720;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2011;18.0;7.0;12.0
1721;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2012;18.0;7.0;11.0
1722;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2013;18.0;7.0;11.0
1723;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2014;19.0;8.0;11.0
1724;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2015;22.0;7.0;14.0
1725;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2016;20.0;7.0;13.0
1726;Totaal;4 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2017;;;
1727;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2007;48.0;17.0;32.0
1728;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2008;50.0;18.0;32.0
1729;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2009;49.0;18.0;32.0
1730;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2010;46.0;18.0;29.0
1731;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2011;49.0;18.0;30.0
1732;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2012;51.0;17.0;34.0
1733;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2013;60.0;18.0;42.0
1734;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2014;63.0;19.0;44.0
1735;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2015;65.0;20.0;45.0
1736;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2016;72.0;21.0;51.0
1737;Totaal;4 maanden na instroom;P Onderwijs;Jaar van instroom: 2017;;;
1738;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2007;148.0;54.0;95.0
1739;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2008;151.0;54.0;97.0
1740;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2009;161.0;53.0;107.0
1741;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2010;167.0;59.0;108.0
1742;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2011;155.0;59.0;96.0
1743;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2012;148.0;56.0;93.0
1744;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2013;140.0;51.0;89.0
1745;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2014;131.0;47.0;84.0
1746;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2015;128.0;44.0;84.0
1747;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2016;137.0;43.0;94.0
1748;Totaal;4 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2017;;;
1749;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2007;27.0;12.0;15.0
1750;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2008;26.0;12.0;14.0
1751;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2009;26.0;12.0;14.0
1752;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2010;29.0;14.0;15.0
1753;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2011;29.0;14.0;15.0
1754;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2012;27.0;13.0;14.0
1755;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2013;27.0;12.0;14.0
1756;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2014;29.0;13.0;16.0
1757;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2015;27.0;13.0;15.0
1758;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2016;28.0;13.0;15.0
1759;Totaal;4 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2017;;;
1760;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2007;21.0;7.0;13.0
1761;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2008;21.0;7.0;14.0
1762;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2009;20.0;7.0;13.0
1763;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2010;23.0;7.0;15.0
1764;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2011;21.0;7.0;14.0
1765;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2012;20.0;6.0;14.0
1766;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2013;19.0;6.0;14.0
1767;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2014;20.0;6.0;14.0
1768;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2015;20.0;6.0;14.0
1769;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2016;19.0;6.0;14.0
1770;Totaal;4 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2017;;;
1771;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2007;2.0;0.0;2.0
1772;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2008;2.0;0.0;2.0
1773;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2009;2.0;0.0;2.0
1774;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2010;3.0;0.0;2.0
1775;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2011;2.0;0.0;2.0
1776;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2012;2.0;0.0;1.0
1777;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2013;2.0;0.0;1.0
1778;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2014;2.0;0.0;2.0
1779;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2015;2.0;0.0;2.0
1780;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2016;2.0;0.0;2.0
1781;Totaal;4 maanden na instroom;T Huishoudens;Jaar van instroom: 2017;;;
1782;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2007;0.0;0.0;0.0
1783;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2008;0.0;0.0;0.0
1784;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2009;0.0;0.0;0.0
1785;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2010;0.0;0.0;0.0
1786;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2011;0.0;0.0;0.0
1787;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2012;0.0;0.0;0.0
1788;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2013;0.0;0.0;0.0
1789;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2014;0.0;0.0;0.0
1790;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2015;0.0;0.0;0.0
1791;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2016;0.0;0.0;0.0
1792;Totaal;4 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2017;;;
1793;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2007;1.0;0.0;1.0
1794;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2008;1.0;0.0;1.0
1795;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2009;0.0;0.0;0.0
1796;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2010;0.0;0.0;0.0
1797;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2011;0.0;0.0;0.0
1798;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2012;0.0;0.0;0.0
1799;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2013;0.0;0.0;0.0
1800;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2014;0.0;0.0;0.0
1801;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2015;0.0;0.0;0.0
1802;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2016;0.0;0.0;0.0
1803;Totaal;4 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2017;;;
1804;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2007;254.0;95.0;159.0
1805;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2008;245.0;93.0;152.0
1806;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2009;208.0;80.0;128.0
1807;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2010;223.0;86.0;137.0
1808;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2011;217.0;84.0;133.0
1809;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2012;212.0;80.0;132.0
1810;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2013;222.0;80.0;143.0
1811;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2014;239.0;86.0;154.0
1812;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2015;228.0;83.0;145.0
1813;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2016;231.0;84.0;147.0
1814;Totaal;4 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2017;;;
1815;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2007;242.0;92.0;150.0
1816;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2008;245.0;98.0;147.0
1817;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2009;207.0;83.0;124.0
1818;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2010;204.0;82.0;122.0
1819;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2011;210.0;84.0;126.0
1820;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2012;201.0;80.0;122.0
1821;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2013;204.0;79.0;125.0
1822;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2014;217.0;82.0;135.0
1823;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2015;213.0;83.0;129.0
1824;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2016;221.0;88.0;133.0
1825;Totaal;4 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2017;;;
1826;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2007;93.0;33.0;60.0
1827;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2008;93.0;33.0;60.0
1828;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2009;78.0;29.0;49.0
1829;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2010;89.0;33.0;56.0
1830;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2011;92.0;34.0;58.0
1831;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2012;81.0;30.0;51.0
1832;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2013;82.0;30.0;52.0
1833;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2014;89.0;32.0;57.0
1834;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2015;90.0;32.0;59.0
1835;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2016;91.0;32.0;59.0
1836;Totaal;4 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2017;;;
1837;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2007;198.0;68.0;130.0
1838;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2008;190.0;67.0;123.0
1839;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2009;177.0;62.0;115.0
1840;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2010;193.0;71.0;123.0
1841;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2011;189.0;68.0;121.0
1842;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2012;186.0;64.0;122.0
1843;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2013;194.0;65.0;129.0
1844;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2014;198.0;67.0;132.0
1845;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2015;204.0;67.0;138.0
1846;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2016;212.0;69.0;144.0
1847;Totaal;4 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2017;;;
1848;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2007;516.0;215.0;301.0
1849;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2008;477.0;203.0;273.0
1850;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2009;450.0;194.0;256.0
1851;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2010;474.0;201.0;273.0
1852;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2011;470.0;201.0;268.0
1853;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2012;450.0;191.0;259.0
1854;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2013;441.0;185.0;256.0
1855;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2014;456.0;192.0;264.0
1856;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2015;492.0;214.0;278.0
1857;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2016;494.0;206.0;289.0
1858;Totaal;4 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2017;;;
1859;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2007;0.0;0.0;0.0
1860;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2008;0.0;0.0;0.0
1861;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2009;0.0;0.0;0.0
1862;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2010;0.0;0.0;0.0
1863;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2011;0.0;0.0;0.0
1864;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2012;0.0;0.0;0.0
1865;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2013;0.0;0.0;0.0
1866;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2014;0.0;0.0;0.0
1867;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2015;0.0;0.0;0.0
1868;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2016;0.0;0.0;0.0
1869;Totaal;4 maanden na instroom;Werkzame personen onbekend;Jaar van instroom: 2017;;;
1870;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2007;1301.0;502.0;799.0
1871;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2008;1251.0;495.0;756.0
1872;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2009;1120.0;448.0;672.0
1873;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2010;1183.0;473.0;711.0
1874;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2011;1177.0;471.0;706.0
1875;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2012;1131.0;444.0;686.0
1876;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2013;1143.0;439.0;704.0
1877;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2014;1199.0;458.0;742.0
1878;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2015;1227.0;479.0;748.0
1879;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2016;1249.0;478.0;771.0
1880;Totaal;5 maanden na instroom;Totaal;Jaar van instroom: 2017;;;
1881;Totaal;5 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2007;668.0;199.0;470.0
1882;Totaal;5 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2008;650.0;199.0;450.0
1883;Totaal;5 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2009;567.0;175.0;392.0
1884;Totaal;5 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2010;594.0;196.0;398.0
