ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
5222;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2012/'13;316.0;20.0;105.0;72.0;119.0;;;;;
5223;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2013/'14;363.0;11.0;136.0;77.0;139.0;;;;;
5224;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2014/'15;378.0;23.0;112.0;93.0;150.0;0.0;0.0;0.0;0.0;0.0
5225;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Allochtoon;2015/'16;412.0;32.0;130.0;94.0;156.0;;;;;
5226;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1990/'91;;;;;;;;;;
5227;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1991/'92;;;;;;;;;;
5228;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1992/'93;;;;;;;;;;
5229;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1993/'94;;;;;;;;;;
5230;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1994/'95;;;;;;;;;;
5231;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1995/'96;;;;;;;;;;
5232;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1996/'97;;;;;;;;;;
5233;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1997/'98;;;;;;;;;;
5234;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1998/'99;;;;;;;;;;
5235;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;1999/'00;;;;;;;;;;
5236;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2000/'01;;;;;;;;;;
5237;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2001/'02;;;;;;;;;;
5238;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2002/'03;;;;;;;;;;
5239;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2003/'04;;;;;;;;;;
5240;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2004/'05;;;;;;;;;;
5241;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2005/'06;150.0;8.0;42.0;38.0;46.0;16.0;;;;
5242;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2006/'07;158.0;7.0;38.0;52.0;38.0;23.0;;;;
5243;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2007/'08;193.0;12.0;55.0;54.0;60.0;12.0;;;;
5244;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2008/'09;177.0;11.0;37.0;56.0;60.0;13.0;;;;
5245;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2009/'10;157.0;7.0;37.0;47.0;61.0;5.0;;;;
5246;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2010/'11;174.0;8.0;53.0;41.0;70.0;2.0;;;;
5247;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2011/'12;220.0;8.0;46.0;72.0;91.0;3.0;;;;
5248;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2012/'13;191.0;10.0;50.0;50.0;81.0;;;;;
5249;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2013/'14;217.0;4.0;70.0;46.0;97.0;;;;;
5250;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2014/'15;210.0;7.0;48.0;60.0;95.0;0.0;0.0;0.0;0.0;0.0
5251;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Westerse allochtoon;2015/'16;231.0;7.0;55.0;57.0;112.0;;;;;
5252;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1990/'91;;;;;;;;;;
5253;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1991/'92;;;;;;;;;;
5254;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1992/'93;;;;;;;;;;
5255;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1993/'94;;;;;;;;;;
5256;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1994/'95;;;;;;;;;;
5257;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1995/'96;;;;;;;;;;
5258;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1996/'97;;;;;;;;;;
5259;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1997/'98;;;;;;;;;;
5260;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1998/'99;;;;;;;;;;
5261;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;1999/'00;;;;;;;;;;
5262;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2000/'01;;;;;;;;;;
5263;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2001/'02;;;;;;;;;;
5264;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2002/'03;;;;;;;;;;
5265;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2003/'04;;;;;;;;;;
5266;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2004/'05;;;;;;;;;;
5267;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2005/'06;74.0;22.0;14.0;16.0;15.0;7.0;;;;
5268;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2006/'07;69.0;15.0;19.0;19.0;9.0;7.0;;;;
5269;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2007/'08;81.0;16.0;17.0;22.0;22.0;4.0;;;;
5270;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2008/'09;62.0;9.0;17.0;17.0;10.0;9.0;;;;
5271;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2009/'10;82.0;7.0;20.0;19.0;32.0;4.0;;;;
5272;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2010/'11;84.0;6.0;29.0;22.0;26.0;1.0;;;;
5273;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2011/'12;111.0;19.0;51.0;11.0;29.0;1.0;;;;
5274;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2012/'13;125.0;10.0;55.0;22.0;38.0;;;;;
5275;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2013/'14;146.0;7.0;66.0;31.0;42.0;;;;;
5276;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2014/'15;168.0;16.0;64.0;33.0;55.0;0.0;0.0;0.0;0.0;0.0
5277;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Niet-westerse allochtoon;2015/'16;181.0;25.0;75.0;37.0;44.0;;;;;
5278;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1990/'91;;;;;;;;;;
5279;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1991/'92;;;;;;;;;;
5280;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1992/'93;;;;;;;;;;
5281;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1993/'94;;;;;;;;;;
5282;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1994/'95;;;;;;;;;;
5283;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1995/'96;;;;;;;;;;
5284;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1996/'97;;;;;;;;;;
5285;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1997/'98;;;;;;;;;;
5286;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1998/'99;;;;;;;;;;
5287;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;1999/'00;;;;;;;;;;
5288;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2000/'01;;;;;;;;;;
5289;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2001/'02;;;;;;;;;;
5290;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2002/'03;;;;;;;;;;
5291;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2003/'04;;;;;;;;;;
5292;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2004/'05;;;;;;;;;;
5293;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2005/'06;2.0;2.0;;;;;;;;
5294;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2006/'07;3.0;2.0;;;1.0;;;;;
5295;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2007/'08;4.0;2.0;1.0;;1.0;;;;;
5296;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2008/'09;4.0;3.0;;1.0;;;;;;
5297;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2009/'10;4.0;;4.0;;;;;;;
5298;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2010/'11;4.0;2.0;2.0;;;;;;;
5299;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2011/'12;9.0;2.0;5.0;1.0;1.0;;;;;
5300;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2012/'13;12.0;1.0;8.0;2.0;1.0;;;;;
5301;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2013/'14;8.0;;5.0;3.0;;;;;;
5302;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2014/'15;16.0;2.0;7.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0
5303;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Marokko;2015/'16;21.0;8.0;9.0;2.0;2.0;;;;;
5304;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1990/'91;;;;;;;;;;
5305;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1991/'92;;;;;;;;;;
5306;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1992/'93;;;;;;;;;;
5307;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1993/'94;;;;;;;;;;
5308;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1994/'95;;;;;;;;;;
5309;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1995/'96;;;;;;;;;;
5310;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1996/'97;;;;;;;;;;
5311;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1997/'98;;;;;;;;;;
5312;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1998/'99;;;;;;;;;;
5313;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;1999/'00;;;;;;;;;;
5314;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2000/'01;;;;;;;;;;
5315;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2001/'02;;;;;;;;;;
5316;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2002/'03;;;;;;;;;;
5317;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2003/'04;;;;;;;;;;
5318;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2004/'05;;;;;;;;;;
5319;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2005/'06;3.0;2.0;1.0;;;;;;;
5320;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2006/'07;4.0;2.0;1.0;1.0;;;;;;
5321;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2007/'08;7.0;1.0;;4.0;1.0;1.0;;;;
5322;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2008/'09;5.0;;4.0;;;1.0;;;;
5323;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2009/'10;10.0;2.0;3.0;2.0;3.0;;;;;
5324;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2010/'11;6.0;1.0;4.0;1.0;;;;;;
5325;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2011/'12;14.0;2.0;8.0;;3.0;1.0;;;;
5326;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2012/'13;14.0;;8.0;5.0;1.0;;;;;
5327;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2013/'14;25.0;1.0;16.0;3.0;5.0;;;;;
5328;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2014/'15;21.0;2.0;12.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0
5329;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Turkije;2015/'16;31.0;2.0;17.0;6.0;6.0;;;;;
5330;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1990/'91;;;;;;;;;;
5331;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1991/'92;;;;;;;;;;
5332;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1992/'93;;;;;;;;;;
5333;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1993/'94;;;;;;;;;;
5334;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1994/'95;;;;;;;;;;
5335;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1995/'96;;;;;;;;;;
5336;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1996/'97;;;;;;;;;;
5337;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1997/'98;;;;;;;;;;
5338;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1998/'99;;;;;;;;;;
5339;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;1999/'00;;;;;;;;;;
5340;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2000/'01;;;;;;;;;;
5341;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2001/'02;;;;;;;;;;
5342;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2002/'03;;;;;;;;;;
5343;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2003/'04;;;;;;;;;;
5344;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2004/'05;;;;;;;;;;
5345;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2005/'06;16.0;5.0;2.0;4.0;5.0;;;;;
5346;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2006/'07;19.0;6.0;5.0;5.0;2.0;1.0;;;;
5347;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2007/'08;20.0;8.0;4.0;4.0;4.0;;;;;
5348;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2008/'09;8.0;2.0;;3.0;;3.0;;;;
5349;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2009/'10;21.0;1.0;3.0;6.0;11.0;;;;;
5350;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2010/'11;18.0;2.0;6.0;3.0;7.0;;;;;
5351;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2011/'12;24.0;4.0;13.0;2.0;5.0;;;;;
5352;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2012/'13;14.0;1.0;6.0;;7.0;;;;;
5353;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2013/'14;32.0;1.0;17.0;4.0;10.0;;;;;
5354;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2014/'15;32.0;3.0;15.0;8.0;6.0;0.0;0.0;0.0;0.0;0.0
5355;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Suriname;2015/'16;36.0;4.0;11.0;11.0;10.0;;;;;
5356;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1990/'91;;;;;;;;;;
5357;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1991/'92;;;;;;;;;;
5358;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1992/'93;;;;;;;;;;
5359;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1993/'94;;;;;;;;;;
5360;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1994/'95;;;;;;;;;;
5361;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1995/'96;;;;;;;;;;
5362;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1996/'97;;;;;;;;;;
5363;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1997/'98;;;;;;;;;;
5364;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1998/'99;;;;;;;;;;
5365;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1999/'00;;;;;;;;;;
5366;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2000/'01;;;;;;;;;;
5367;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2001/'02;;;;;;;;;;
5368;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2002/'03;;;;;;;;;;
5369;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2003/'04;;;;;;;;;;
5370;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2004/'05;;;;;;;;;;
5371;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2005/'06;14.0;4.0;4.0;4.0;;2.0;;;;
5372;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2006/'07;10.0;1.0;1.0;4.0;2.0;2.0;;;;
5373;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2007/'08;11.0;;4.0;2.0;5.0;;;;;
5374;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2008/'09;10.0;1.0;5.0;2.0;2.0;;;;;
5375;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2009/'10;13.0;2.0;;2.0;7.0;2.0;;;;
5376;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2010/'11;16.0;1.0;5.0;6.0;4.0;;;;;
5377;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2011/'12;15.0;2.0;9.0;1.0;3.0;;;;;
5378;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2012/'13;34.0;6.0;18.0;2.0;8.0;;;;;
5379;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2013/'14;24.0;;14.0;5.0;5.0;;;;;
5380;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2014/'15;38.0;5.0;12.0;6.0;15.0;0.0;0.0;0.0;0.0;0.0
5381;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2015/'16;30.0;4.0;13.0;6.0;7.0;;;;;
5382;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1990/'91;;;;;;;;;;
5383;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1991/'92;;;;;;;;;;
5384;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1992/'93;;;;;;;;;;
5385;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1993/'94;;;;;;;;;;
5386;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1994/'95;;;;;;;;;;
5387;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1995/'96;;;;;;;;;;
5388;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1996/'97;;;;;;;;;;
5389;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1997/'98;;;;;;;;;;
5390;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1998/'99;;;;;;;;;;
5391;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;1999/'00;;;;;;;;;;
5392;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2000/'01;;;;;;;;;;
5393;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2001/'02;;;;;;;;;;
5394;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2002/'03;;;;;;;;;;
5395;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2003/'04;;;;;;;;;;
5396;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2004/'05;;;;;;;;;;
5397;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2005/'06;39.0;9.0;7.0;8.0;10.0;5.0;;;;
5398;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2006/'07;33.0;4.0;12.0;9.0;4.0;4.0;;;;
5399;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2007/'08;39.0;5.0;8.0;12.0;11.0;3.0;;;;
5400;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2008/'09;35.0;3.0;8.0;11.0;8.0;5.0;;;;
5401;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2009/'10;34.0;2.0;10.0;9.0;11.0;2.0;;;;
5402;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2010/'11;40.0;;12.0;12.0;15.0;1.0;;;;
5403;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2011/'12;49.0;9.0;16.0;7.0;17.0;;;;;
5404;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2012/'13;51.0;2.0;15.0;13.0;21.0;;;;;
5405;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2013/'14;57.0;5.0;14.0;16.0;22.0;;;;;
5406;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2014/'15;61.0;4.0;18.0;16.0;23.0;0.0;0.0;0.0;0.0;0.0
5407;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Overig niet-westerse allochtoon;2015/'16;63.0;7.0;25.0;12.0;19.0;;;;;
5408;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1990/'91;;;;;;;;;;
5409;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1991/'92;;;;;;;;;;
5410;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1992/'93;;;;;;;;;;
5411;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1993/'94;;;;;;;;;;
5412;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1994/'95;;;;;;;;;;
5413;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1995/'96;;;;;;;;;;
5414;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1996/'97;;;;;;;;;;
5415;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1997/'98;;;;;;;;;;
5416;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1998/'99;;;;;;;;;;
5417;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;1999/'00;;;;;;;;;;
5418;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;2000/'01;;;;;;;;;;
5419;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;2001/'02;;;;;;;;;;
5420;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;2002/'03;;;;;;;;;;
5421;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;2003/'04;;;;;;;;;;
5422;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;2004/'05;;;;;;;;;;
5423;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;2005/'06;11.0;;5.0;3.0;2.0;1.0;;;;
5424;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;2006/'07;8.0;;5.0;;1.0;2.0;;;;
5425;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;2007/'08;14.0;;1.0;4.0;6.0;3.0;;;;
5426;Totaal mannen en vrouwen;0;Bol totaal;Sector landbouw;Herkomst onbekend;2008/'09;7.0;;;3.0;4.0;;;;;
