ID;EigenaarHuurder;Huishoudenskenmerken;Woningkenmerken;Regiokenmerken;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
8928;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuid-Limburg (CR);2021;3.8;718.0;556.0;162.0;36.9;670.0;503.0;147.0;34.6
8929;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Zuid-Limburg (CR);2022;4.0;687.0;560.0;128.0;33.5;651.0;515.0;124.0;30.7
8930;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Flevoland (CR);2018;;;;;;;;;
8931;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Flevoland (CR);2019;;;;;;;;;
8932;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Flevoland (CR);2020;;;;;;;;;
8933;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Flevoland (CR);2021;;;;;;;;;
8934;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Flevoland (CR);2022;;;;;;;;;
8935;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar;2018;0.6;773.0;626.0;147.0;37.2;732.0;588.0;138.0;34.9
8936;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar;2019;0.6;804.0;647.0;157.0;37.3;774.0;625.0;149.0;34.8
8937;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar;2020;0.6;795.0;655.0;140.0;36.2;739.0;599.0;132.0;32.8
8938;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar;2021;0.7;815.0;663.0;153.0;35.8;779.0;624.0;144.0;32.8
8939;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alkmaar;2022;0.7;798.0;680.0;119.0;33.1;738.0;627.0;117.0;30.2
8940;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almelo;2018;0.3;647.0;474.0;174.0;38.5;593.0;434.0;167.0;37.2
8941;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almelo;2019;0.3;653.0;470.0;183.0;38.2;610.0;441.0;178.0;36.1
8942;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almelo;2020;0.3;662.0;499.0;163.0;36.8;617.0;460.0;155.0;35.5
8943;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almelo;2021;0.3;730.0;548.0;182.0;39.6;660.0;468.0;171.0;37.3
8944;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almelo;2022;0.3;664.0;521.0;142.0;33.6;610.0;467.0;138.0;31.2
8945;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almere;2018;;;;;;;;;
8946;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almere;2019;;;;;;;;;
8947;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almere;2020;;;;;;;;;
8948;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almere;2021;;;;;;;;;
8949;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Almere;2022;;;;;;;;;
8950;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alphen aan den Rijn;2018;0.2;837.0;659.0;178.0;35.7;754.0;582.0;165.0;33.1
8951;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alphen aan den Rijn;2019;0.2;856.0;665.0;192.0;33.8;757.0;584.0;186.0;31.9
8952;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alphen aan den Rijn;2020;0.2;798.0;629.0;169.0;31.6;666.0;497.0;169.0;29.9
8953;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alphen aan den Rijn;2021;0.2;836.0;652.0;183.0;32.7;724.0;548.0;176.0;30.4
8954;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Alphen aan den Rijn;2022;0.2;739.0;594.0;146.0;29.0;671.0;522.0;148.0;26.0
8955;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amersfoort;2018;0.4;745.0;601.0;144.0;37.6;684.0;549.0;127.0;35.1
8956;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amersfoort;2019;0.5;739.0;589.0;150.0;38.0;692.0;555.0;136.0;34.6
8957;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amersfoort;2020;0.5;730.0;596.0;134.0;35.2;702.0;575.0;120.0;33.5
8958;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amersfoort;2021;0.5;778.0;635.0;143.0;35.4;720.0;589.0;131.0;33.4
8959;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amersfoort;2022;0.6;741.0;632.0;109.0;32.8;706.0;602.0;105.0;30.7
8960;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amsterdam;2018;18.1;883.0;752.0;131.0;37.7;734.0;607.0;130.0;33.3
8961;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amsterdam;2019;17.8;948.0;804.0;144.0;38.9;787.0;645.0;139.0;34.2
8962;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amsterdam;2020;17.6;984.0;856.0;128.0;39.0;817.0;695.0;122.0;33.8
8963;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amsterdam;2021;17.4;1032.0;889.0;143.0;39.6;867.0;730.0;137.0;34.8
8964;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Amsterdam;2022;18.7;994.0;896.0;98.0;36.3;862.0;758.0;100.0;30.4
8965;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Apeldoorn;2018;0.3;803.0;631.0;172.0;41.8;703.0;550.0;154.0;37.6
8966;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Apeldoorn;2019;0.3;835.0;651.0;184.0;40.8;750.0;590.0;168.0;38.1
8967;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Apeldoorn;2020;0.3;822.0;646.0;176.0;39.0;732.0;565.0;157.0;35.9
8968;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Apeldoorn;2021;0.4;830.0;639.0;190.0;39.0;771.0;589.0;169.0;36.4
8969;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Apeldoorn;2022;0.4;809.0;653.0;156.0;36.7;771.0;616.0;136.0;33.8
8970;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem;2018;1.5;681.0;541.0;140.0;37.6;634.0;494.0;132.0;35.3
8971;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem;2019;1.6;684.0;532.0;152.0;37.0;636.0;486.0;142.0;35.3
8972;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem;2020;1.6;701.0;566.0;134.0;35.4;646.0;514.0;126.0;34.4
8973;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem;2021;1.6;749.0;600.0;149.0;36.5;700.0;551.0;139.0;35.2
8974;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Arnhem;2022;1.7;706.0;603.0;103.0;32.2;688.0;573.0;106.0;30.3
8975;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Assen;2018;;;;;;;;;
8976;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Assen;2019;;;;;;;;;
8977;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Assen;2020;0.1;690.0;553.0;137.0;37.1;649.0;527.0;127.0;36.2
8978;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Assen;2021;0.1;726.0;579.0;147.0;37.9;708.0;576.0;136.0;35.5
8979;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Assen;2022;0.1;683.0;570.0;113.0;33.4;661.0;532.0;109.0;30.3
8980;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Breda;2018;0.8;747.0;594.0;153.0;37.7;687.0;541.0;142.0;35.4
8981;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Breda;2019;0.9;788.0;621.0;167.0;38.1;731.0;578.0;158.0;35.5
8982;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Breda;2020;0.9;831.0;682.0;149.0;36.0;736.0;592.0;139.0;33.7
8983;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Breda;2021;0.9;843.0;680.0;163.0;36.1;776.0;613.0;151.0;33.6
8984;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Breda;2022;1.0;794.0;654.0;141.0;33.9;760.0;620.0;131.0;31.1
8985;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft;2018;0.6;781.0;631.0;150.0;37.7;728.0;585.0;141.0;34.6
8986;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft;2019;0.7;792.0;636.0;156.0;37.9;726.0;581.0;148.0;34.2
8987;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft;2020;0.7;762.0;622.0;140.0;35.5;707.0;576.0;132.0;32.3
8988;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft;2021;0.7;808.0;662.0;146.0;35.8;744.0;611.0;140.0;32.7
8989;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Delft;2022;0.9;792.0;680.0;113.0;33.3;725.0;619.0;111.0;30.0
8990;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Deventer;2018;0.8;664.0;517.0;146.0;36.9;635.0;497.0;138.0;35.5
8991;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Deventer;2019;0.8;701.0;547.0;154.0;36.4;674.0;515.0;148.0;34.6
8992;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Deventer;2020;0.9;704.0;565.0;139.0;35.0;665.0;524.0;134.0;33.5
8993;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Deventer;2021;0.9;726.0;570.0;156.0;34.1;689.0;537.0;148.0;33.2
8994;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Deventer;2022;0.9;709.0;588.0;121.0;31.5;680.0;552.0;119.0;29.9
8995;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Dordrecht;2018;0.8;845.0;685.0;161.0;34.2;592.0;430.0;158.0;31.6
8996;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Dordrecht;2019;0.8;699.0;529.0;170.0;34.7;620.0;455.0;164.0;32.0
8997;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Dordrecht;2020;0.8;708.0;557.0;151.0;33.4;618.0;464.0;147.0;29.7
8998;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Dordrecht;2021;0.8;741.0;576.0;166.0;33.9;649.0;484.0;162.0;29.7
8999;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Dordrecht;2022;0.8;683.0;557.0;126.0;29.7;621.0;490.0;126.0;26.1
9000;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Ede;2018;0.1;735.0;583.0;151.0;39.4;716.0;548.0;137.0;38.9
9001;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Ede;2019;0.1;813.0;651.0;162.0;41.4;724.0;568.0;149.0;38.6
9002;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Ede;2020;0.2;765.0;622.0;143.0;35.0;712.0;570.0;131.0;33.4
9003;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Ede;2021;0.2;813.0;661.0;153.0;37.3;739.0;593.0;137.0;35.1
9004;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Ede;2022;0.2;753.0;632.0;121.0;32.9;712.0;602.0;107.0;31.3
9005;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Eindhoven;2018;1.1;702.0;570.0;132.0;37.2;635.0;507.0;123.0;34.8
9006;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Eindhoven;2019;1.3;747.0;609.0;138.0;37.0;670.0;539.0;129.0;34.1
9007;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Eindhoven;2020;1.3;739.0;619.0;120.0;35.5;671.0;567.0;111.0;32.7
9008;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Eindhoven;2021;1.4;801.0;673.0;128.0;35.6;754.0;638.0;115.0;33.3
9009;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Eindhoven;2022;1.5;774.0;683.0;90.0;32.3;728.0;639.0;89.0;28.9
9010;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Emmen;2018;0.1;757.0;572.0;184.0;40.9;716.0;545.0;176.0;35.8
9011;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Emmen;2019;0.1;747.0;552.0;195.0;39.4;704.0;545.0;192.0;35.9
9012;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Emmen;2020;0.1;718.0;543.0;174.0;37.8;677.0;496.0;173.0;34.2
9013;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Emmen;2021;0.1;747.0;565.0;182.0;35.2;693.0;508.0;178.0;32.8
9014;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Emmen;2022;0.1;732.0;565.0;167.0;33.6;695.0;507.0;139.0;30.6
9015;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Enschede;2018;0.7;687.0;519.0;168.0;38.0;632.0;476.0;160.0;35.6
9016;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Enschede;2019;0.7;699.0;519.0;180.0;37.7;643.0;467.0;173.0;35.6
9017;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Enschede;2020;0.8;677.0;515.0;162.0;35.4;625.0;466.0;153.0;34.4
9018;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Enschede;2021;0.8;712.0;539.0;173.0;35.9;671.0;494.0;165.0;34.9
9019;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Enschede;2022;0.9;685.0;543.0;141.0;32.2;651.0;508.0;139.0;30.6
9020;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Gouda;2018;0.6;730.0;563.0;168.0;36.0;692.0;520.0;162.0;33.1
9021;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Gouda;2019;0.6;736.0;559.0;177.0;34.9;686.0;505.0;172.0;32.2
9022;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Gouda;2020;0.6;713.0;548.0;165.0;32.4;656.0;485.0;160.0;30.6
9023;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Gouda;2021;0.7;760.0;588.0;172.0;33.7;684.0;513.0;166.0;30.6
9024;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Gouda;2022;0.7;749.0;610.0;139.0;30.6;676.0;528.0;134.0;28.0
9025;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Gravenhage (gemeente);2018;8.5;720.0;572.0;147.0;37.0;671.0;521.0;138.0;34.2
9026;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Gravenhage (gemeente);2019;8.3;744.0;590.0;154.0;36.1;693.0;537.0;145.0;33.3
9027;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Gravenhage (gemeente);2020;8.4;756.0;619.0;137.0;35.0;698.0;559.0;127.0;32.0
9028;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Gravenhage (gemeente);2021;8.3;803.0;652.0;151.0;35.9;747.0;598.0;141.0;32.8
9029;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Gravenhage (gemeente);2022;8.7;768.0;655.0;113.0;32.7;722.0;604.0;108.0;29.1
9030;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groningen (gemeente);2018;4.0;649.0;514.0;135.0;36.7;583.0;449.0;127.0;34.2
9031;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groningen (gemeente);2019;4.2;661.0;517.0;144.0;36.2;606.0;460.0;136.0;34.4
9032;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groningen (gemeente);2020;4.3;654.0;527.0;127.0;34.7;604.0;478.0;117.0;32.9
9033;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groningen (gemeente);2021;4.7;698.0;560.0;138.0;35.8;649.0;512.0;128.0;34.3
9034;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Groningen (gemeente);2022;5.2;653.0;556.0;97.0;32.1;628.0;517.0;99.0;29.9
9035;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlem;2018;2.2;795.0;648.0;147.0;37.8;733.0;589.0;140.0;34.4
9036;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlem;2019;2.1;838.0;681.0;157.0;37.6;771.0;617.0;150.0;34.2
9037;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlem;2020;2.2;847.0;708.0;139.0;36.3;770.0;635.0;131.0;33.1
9038;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlem;2021;2.2;903.0;752.0;152.0;37.2;823.0;681.0;142.0;34.1
9039;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlem;2022;2.2;888.0;772.0;116.0;35.7;825.0;711.0;113.0;31.8
9040;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlemmermeer;2018;;;;;;;;;
9041;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlemmermeer;2019;;;;;;;;;
9042;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlemmermeer;2020;0.1;943.0;768.0;174.0;40.9;833.0;695.0;163.0;36.4
9043;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlemmermeer;2021;;;;;;;;;
9044;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Haarlemmermeer;2022;;;;;;;;;
9045;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Heerlen;2018;0.6;634.0;482.0;152.0;38.5;596.0;439.0;142.0;36.8
9046;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Heerlen;2019;0.6;662.0;494.0;168.0;38.2;613.0;450.0;156.0;36.1
9047;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Heerlen;2020;0.5;647.0;497.0;150.0;36.8;589.0;442.0;140.0;34.3
9048;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Heerlen;2021;0.5;654.0;486.0;168.0;36.5;601.0;440.0;156.0;34.6
9049;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Heerlen;2022;0.5;601.0;472.0;130.0;31.6;574.0;430.0;129.0;29.5
9050;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Helmond;2018;0.1;698.0;524.0;174.0;42.2;693.0;494.0;170.0;40.2
9051;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Helmond;2019;0.1;761.0;573.0;188.0;40.3;699.0;468.0;189.0;38.6
9052;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Helmond;2020;0.1;731.0;565.0;165.0;37.8;663.0;502.0;161.0;34.6
9053;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Helmond;2021;0.2;710.0;530.0;179.0;36.5;629.0;453.0;178.0;33.1
9054;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Helmond;2022;0.2;685.0;552.0;134.0;32.2;640.0;483.0;133.0;27.2
9055;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hengelo (O.);2018;0.3;698.0;531.0;168.0;37.3;656.0;495.0;159.0;35.1
9056;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hengelo (O.);2019;0.3;702.0;524.0;178.0;35.5;660.0;475.0;173.0;33.9
9057;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hengelo (O.);2020;0.4;705.0;544.0;161.0;33.0;616.0;465.0;154.0;31.7
9058;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hengelo (O.);2021;0.4;704.0;526.0;178.0;32.2;640.0;473.0;167.0;29.8
9059;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hengelo (O.);2022;0.4;678.0;526.0;152.0;30.3;635.0;486.0;144.0;28.2
9060;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Hertogenbosch;2018;0.8;771.0;632.0;139.0;37.1;696.0;563.0;125.0;33.8
9061;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Hertogenbosch;2019;0.9;798.0;651.0;147.0;36.3;729.0;587.0;136.0;34.3
9062;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Hertogenbosch;2020;0.9;830.0;699.0;131.0;36.4;737.0;611.0;120.0;33.5
9063;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Hertogenbosch;2021;0.9;866.0;724.0;142.0;37.0;817.0;680.0;130.0;34.8
9064;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;'s-Hertogenbosch;2022;0.9;841.0;726.0;115.0;34.7;814.0;699.0;108.0;32.3
9065;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hilversum;2018;0.9;743.0;581.0;162.0;39.6;718.0;550.0;147.0;37.3
9066;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hilversum;2019;0.9;775.0;602.0;173.0;38.7;743.0;571.0;160.0;36.8
9067;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hilversum;2020;0.9;776.0;621.0;155.0;37.4;742.0;589.0;143.0;35.1
9068;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hilversum;2021;0.9;814.0;647.0;167.0;37.9;782.0;612.0;152.0;35.8
9069;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hilversum;2022;0.9;777.0;655.0;122.0;33.8;735.0;626.0;114.0;31.1
9070;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hoorn;2018;0.2;781.0;618.0;163.0;37.3;713.0;549.0;152.0;34.1
9071;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hoorn;2019;0.2;823.0;649.0;174.0;38.1;790.0;623.0;169.0;34.5
9072;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hoorn;2020;0.2;808.0;651.0;157.0;36.4;755.0;590.0;150.0;33.3
9073;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hoorn;2021;0.2;861.0;695.0;165.0;36.2;791.0;625.0;156.0;34.0
9074;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Hoorn;2022;0.2;829.0;701.0;128.0;34.7;779.0;630.0;126.0;31.1
9075;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Leeuwarden;2018;1.6;596.0;452.0;144.0;34.8;550.0;404.0;137.0;33.0
9076;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Leeuwarden;2019;1.7;627.0;470.0;157.0;34.9;568.0;410.0;151.0;32.8
9077;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Leeuwarden;2020;1.7;601.0;459.0;142.0;33.0;555.0;414.0;134.0;31.2
9078;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Leeuwarden;2021;1.7;638.0;481.0;156.0;33.6;591.0;428.0;147.0;32.1
9079;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Leeuwarden;2022;1.9;587.0;475.0;112.0;29.3;546.0;418.0;117.0;26.7
9080;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Leiden;2018;1.6;747.0;605.0;143.0;37.6;692.0;553.0;136.0;34.7
9081;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Leiden;2019;1.7;770.0;616.0;154.0;37.4;734.0;581.0;146.0;34.9
9082;Totaal;"Eenpersoonshuishouden; jonger 35 jaar";Bouwjaar: voor 1945;Leiden;2020;1.7;785.0;645.0;140.0;35.8;739.0;604.0;131.0;33.2
