ID;RegioIndeling2021;Leeftijd;Geslacht;Perioden;TotaleBevolking_1
3466;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2045;90.2
3467;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2046;90.3
3468;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2047;90.3
3469;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2048;90.3
3470;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2049;90.2
3471;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2050;90.1
3472;Terneuzen;Totaal;Totaal mannen en vrouwen;2023;54.8
3473;Terneuzen;Totaal;Totaal mannen en vrouwen;2024;54.9
3474;Terneuzen;Totaal;Totaal mannen en vrouwen;2025;54.9
3475;Terneuzen;Totaal;Totaal mannen en vrouwen;2026;54.9
3476;Terneuzen;Totaal;Totaal mannen en vrouwen;2027;54.9
3477;Terneuzen;Totaal;Totaal mannen en vrouwen;2028;54.9
3478;Terneuzen;Totaal;Totaal mannen en vrouwen;2029;54.9
3479;Terneuzen;Totaal;Totaal mannen en vrouwen;2030;54.9
3480;Terneuzen;Totaal;Totaal mannen en vrouwen;2031;54.8
3481;Terneuzen;Totaal;Totaal mannen en vrouwen;2032;54.8
3482;Terneuzen;Totaal;Totaal mannen en vrouwen;2033;54.7
3483;Terneuzen;Totaal;Totaal mannen en vrouwen;2034;54.7
3484;Terneuzen;Totaal;Totaal mannen en vrouwen;2035;54.6
3485;Terneuzen;Totaal;Totaal mannen en vrouwen;2036;54.5
3486;Terneuzen;Totaal;Totaal mannen en vrouwen;2037;54.5
3487;Terneuzen;Totaal;Totaal mannen en vrouwen;2038;54.4
3488;Terneuzen;Totaal;Totaal mannen en vrouwen;2039;54.3
3489;Terneuzen;Totaal;Totaal mannen en vrouwen;2040;54.2
3490;Terneuzen;Totaal;Totaal mannen en vrouwen;2041;54.1
3491;Terneuzen;Totaal;Totaal mannen en vrouwen;2042;54.0
3492;Terneuzen;Totaal;Totaal mannen en vrouwen;2043;53.9
3493;Terneuzen;Totaal;Totaal mannen en vrouwen;2044;53.8
3494;Terneuzen;Totaal;Totaal mannen en vrouwen;2045;53.7
3495;Terneuzen;Totaal;Totaal mannen en vrouwen;2046;53.6
3496;Terneuzen;Totaal;Totaal mannen en vrouwen;2047;53.5
3497;Terneuzen;Totaal;Totaal mannen en vrouwen;2048;53.4
3498;Terneuzen;Totaal;Totaal mannen en vrouwen;2049;53.3
3499;Terneuzen;Totaal;Totaal mannen en vrouwen;2050;53.2
3500;Tilburg;Totaal;Totaal mannen en vrouwen;2023;228.0
3501;Tilburg;Totaal;Totaal mannen en vrouwen;2024;230.5
3502;Tilburg;Totaal;Totaal mannen en vrouwen;2025;232.7
3503;Tilburg;Totaal;Totaal mannen en vrouwen;2026;234.9
3504;Tilburg;Totaal;Totaal mannen en vrouwen;2027;237.1
3505;Tilburg;Totaal;Totaal mannen en vrouwen;2028;239.1
3506;Tilburg;Totaal;Totaal mannen en vrouwen;2029;240.9
3507;Tilburg;Totaal;Totaal mannen en vrouwen;2030;242.7
3508;Tilburg;Totaal;Totaal mannen en vrouwen;2031;244.5
3509;Tilburg;Totaal;Totaal mannen en vrouwen;2032;246.2
3510;Tilburg;Totaal;Totaal mannen en vrouwen;2033;247.7
3511;Tilburg;Totaal;Totaal mannen en vrouwen;2034;249.2
3512;Tilburg;Totaal;Totaal mannen en vrouwen;2035;250.7
3513;Tilburg;Totaal;Totaal mannen en vrouwen;2036;252.0
3514;Tilburg;Totaal;Totaal mannen en vrouwen;2037;253.2
3515;Tilburg;Totaal;Totaal mannen en vrouwen;2038;254.3
3516;Tilburg;Totaal;Totaal mannen en vrouwen;2039;255.4
3517;Tilburg;Totaal;Totaal mannen en vrouwen;2040;256.4
3518;Tilburg;Totaal;Totaal mannen en vrouwen;2041;257.2
3519;Tilburg;Totaal;Totaal mannen en vrouwen;2042;258.1
3520;Tilburg;Totaal;Totaal mannen en vrouwen;2043;258.9
3521;Tilburg;Totaal;Totaal mannen en vrouwen;2044;259.7
3522;Tilburg;Totaal;Totaal mannen en vrouwen;2045;260.5
3523;Tilburg;Totaal;Totaal mannen en vrouwen;2046;261.4
3524;Tilburg;Totaal;Totaal mannen en vrouwen;2047;262.1
3525;Tilburg;Totaal;Totaal mannen en vrouwen;2048;263.0
3526;Tilburg;Totaal;Totaal mannen en vrouwen;2049;263.8
3527;Tilburg;Totaal;Totaal mannen en vrouwen;2050;264.5
3528;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2023;373.4
3529;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2024;380.0
3530;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2025;386.0
3531;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2026;391.9
3532;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2027;400.1
3533;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2028;408.8
3534;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2029;417.5
3535;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2030;425.3
3536;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2031;431.6
3537;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2032;437.7
3538;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2033;443.3
3539;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2034;448.9
3540;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2035;454.4
3541;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2036;458.9
3542;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2037;463.2
3543;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2038;467.4
3544;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2039;471.4
3545;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2040;475.4
3546;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2041;478.9
3547;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2042;482.4
3548;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2043;485.8
3549;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2044;489.2
3550;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2045;492.4
3551;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2046;495.4
3552;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2047;498.3
3553;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2048;501.2
3554;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2049;504.1
3555;Utrecht (gemeente);Totaal;Totaal mannen en vrouwen;2050;506.9
3556;Veenendaal;Totaal;Totaal mannen en vrouwen;2023;68.0
3557;Veenendaal;Totaal;Totaal mannen en vrouwen;2024;68.6
3558;Veenendaal;Totaal;Totaal mannen en vrouwen;2025;69.1
3559;Veenendaal;Totaal;Totaal mannen en vrouwen;2026;69.4
3560;Veenendaal;Totaal;Totaal mannen en vrouwen;2027;69.7
3561;Veenendaal;Totaal;Totaal mannen en vrouwen;2028;70.1
3562;Veenendaal;Totaal;Totaal mannen en vrouwen;2029;70.6
3563;Veenendaal;Totaal;Totaal mannen en vrouwen;2030;71.0
3564;Veenendaal;Totaal;Totaal mannen en vrouwen;2031;71.4
3565;Veenendaal;Totaal;Totaal mannen en vrouwen;2032;71.9
3566;Veenendaal;Totaal;Totaal mannen en vrouwen;2033;72.2
3567;Veenendaal;Totaal;Totaal mannen en vrouwen;2034;72.6
3568;Veenendaal;Totaal;Totaal mannen en vrouwen;2035;72.9
3569;Veenendaal;Totaal;Totaal mannen en vrouwen;2036;73.1
3570;Veenendaal;Totaal;Totaal mannen en vrouwen;2037;73.4
3571;Veenendaal;Totaal;Totaal mannen en vrouwen;2038;73.7
3572;Veenendaal;Totaal;Totaal mannen en vrouwen;2039;73.8
3573;Veenendaal;Totaal;Totaal mannen en vrouwen;2040;74.0
3574;Veenendaal;Totaal;Totaal mannen en vrouwen;2041;74.2
3575;Veenendaal;Totaal;Totaal mannen en vrouwen;2042;74.3
3576;Veenendaal;Totaal;Totaal mannen en vrouwen;2043;74.5
3577;Veenendaal;Totaal;Totaal mannen en vrouwen;2044;74.6
3578;Veenendaal;Totaal;Totaal mannen en vrouwen;2045;74.7
3579;Veenendaal;Totaal;Totaal mannen en vrouwen;2046;74.7
3580;Veenendaal;Totaal;Totaal mannen en vrouwen;2047;74.7
3581;Veenendaal;Totaal;Totaal mannen en vrouwen;2048;74.7
3582;Veenendaal;Totaal;Totaal mannen en vrouwen;2049;74.8
3583;Veenendaal;Totaal;Totaal mannen en vrouwen;2050;74.8
3584;Velsen;Totaal;Totaal mannen en vrouwen;2023;69.4
3585;Velsen;Totaal;Totaal mannen en vrouwen;2024;69.7
3586;Velsen;Totaal;Totaal mannen en vrouwen;2025;70.1
3587;Velsen;Totaal;Totaal mannen en vrouwen;2026;70.3
3588;Velsen;Totaal;Totaal mannen en vrouwen;2027;70.5
3589;Velsen;Totaal;Totaal mannen en vrouwen;2028;70.8
3590;Velsen;Totaal;Totaal mannen en vrouwen;2029;71.0
3591;Velsen;Totaal;Totaal mannen en vrouwen;2030;71.2
3592;Velsen;Totaal;Totaal mannen en vrouwen;2031;71.4
3593;Velsen;Totaal;Totaal mannen en vrouwen;2032;71.6
3594;Velsen;Totaal;Totaal mannen en vrouwen;2033;71.8
3595;Velsen;Totaal;Totaal mannen en vrouwen;2034;72.0
3596;Velsen;Totaal;Totaal mannen en vrouwen;2035;72.2
3597;Velsen;Totaal;Totaal mannen en vrouwen;2036;72.3
3598;Velsen;Totaal;Totaal mannen en vrouwen;2037;72.4
3599;Velsen;Totaal;Totaal mannen en vrouwen;2038;72.5
3600;Velsen;Totaal;Totaal mannen en vrouwen;2039;72.7
3601;Velsen;Totaal;Totaal mannen en vrouwen;2040;72.8
3602;Velsen;Totaal;Totaal mannen en vrouwen;2041;72.9
3603;Velsen;Totaal;Totaal mannen en vrouwen;2042;72.9
3604;Velsen;Totaal;Totaal mannen en vrouwen;2043;73.0
3605;Velsen;Totaal;Totaal mannen en vrouwen;2044;73.1
3606;Velsen;Totaal;Totaal mannen en vrouwen;2045;73.2
3607;Velsen;Totaal;Totaal mannen en vrouwen;2046;73.2
3608;Velsen;Totaal;Totaal mannen en vrouwen;2047;73.3
3609;Velsen;Totaal;Totaal mannen en vrouwen;2048;73.4
3610;Velsen;Totaal;Totaal mannen en vrouwen;2049;73.4
3611;Velsen;Totaal;Totaal mannen en vrouwen;2050;73.4
3612;Venlo;Totaal;Totaal mannen en vrouwen;2023;102.7
3613;Venlo;Totaal;Totaal mannen en vrouwen;2024;103.1
3614;Venlo;Totaal;Totaal mannen en vrouwen;2025;103.4
3615;Venlo;Totaal;Totaal mannen en vrouwen;2026;103.6
3616;Venlo;Totaal;Totaal mannen en vrouwen;2027;103.6
3617;Venlo;Totaal;Totaal mannen en vrouwen;2028;103.5
3618;Venlo;Totaal;Totaal mannen en vrouwen;2029;103.5
3619;Venlo;Totaal;Totaal mannen en vrouwen;2030;103.5
3620;Venlo;Totaal;Totaal mannen en vrouwen;2031;103.5
3621;Venlo;Totaal;Totaal mannen en vrouwen;2032;103.5
3622;Venlo;Totaal;Totaal mannen en vrouwen;2033;103.4
3623;Venlo;Totaal;Totaal mannen en vrouwen;2034;103.4
3624;Venlo;Totaal;Totaal mannen en vrouwen;2035;103.4
3625;Venlo;Totaal;Totaal mannen en vrouwen;2036;103.3
3626;Venlo;Totaal;Totaal mannen en vrouwen;2037;103.2
3627;Venlo;Totaal;Totaal mannen en vrouwen;2038;103.1
3628;Venlo;Totaal;Totaal mannen en vrouwen;2039;103.0
3629;Venlo;Totaal;Totaal mannen en vrouwen;2040;102.8
3630;Venlo;Totaal;Totaal mannen en vrouwen;2041;102.7
3631;Venlo;Totaal;Totaal mannen en vrouwen;2042;102.5
3632;Venlo;Totaal;Totaal mannen en vrouwen;2043;102.3
3633;Venlo;Totaal;Totaal mannen en vrouwen;2044;102.0
3634;Venlo;Totaal;Totaal mannen en vrouwen;2045;101.8
3635;Venlo;Totaal;Totaal mannen en vrouwen;2046;101.5
3636;Venlo;Totaal;Totaal mannen en vrouwen;2047;101.3
3637;Venlo;Totaal;Totaal mannen en vrouwen;2048;101.1
3638;Venlo;Totaal;Totaal mannen en vrouwen;2049;100.8
3639;Venlo;Totaal;Totaal mannen en vrouwen;2050;100.6
3640;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2023;58.8
3641;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2024;59.3
3642;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2025;59.7
3643;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2026;60.0
3644;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2027;60.3
3645;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2028;60.5
3646;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2029;60.8
3647;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2030;61.0
3648;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2031;61.3
3649;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2032;61.6
3650;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2033;61.8
3651;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2034;62.1
3652;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2035;62.4
3653;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2036;62.6
3654;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2037;62.9
3655;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2038;63.2
3656;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2039;63.4
3657;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2040;63.6
3658;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2041;63.8
3659;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2042;64.1
3660;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2043;64.3
3661;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2044;64.6
3662;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2045;64.8
3663;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2046;65.0
3664;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2047;65.2
3665;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2048;65.4
3666;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2049;65.6
3667;Vijfheerenlanden;Totaal;Totaal mannen en vrouwen;2050;65.8
3668;Vlaardingen;Totaal;Totaal mannen en vrouwen;2023;75.5
3669;Vlaardingen;Totaal;Totaal mannen en vrouwen;2024;76.1
3670;Vlaardingen;Totaal;Totaal mannen en vrouwen;2025;76.8
3671;Vlaardingen;Totaal;Totaal mannen en vrouwen;2026;77.3
3672;Vlaardingen;Totaal;Totaal mannen en vrouwen;2027;77.8
3673;Vlaardingen;Totaal;Totaal mannen en vrouwen;2028;78.4
3674;Vlaardingen;Totaal;Totaal mannen en vrouwen;2029;78.9
3675;Vlaardingen;Totaal;Totaal mannen en vrouwen;2030;79.3
3676;Vlaardingen;Totaal;Totaal mannen en vrouwen;2031;79.8
3677;Vlaardingen;Totaal;Totaal mannen en vrouwen;2032;80.3
3678;Vlaardingen;Totaal;Totaal mannen en vrouwen;2033;80.8
3679;Vlaardingen;Totaal;Totaal mannen en vrouwen;2034;81.3
3680;Vlaardingen;Totaal;Totaal mannen en vrouwen;2035;81.9
3681;Vlaardingen;Totaal;Totaal mannen en vrouwen;2036;82.4
3682;Vlaardingen;Totaal;Totaal mannen en vrouwen;2037;82.9
3683;Vlaardingen;Totaal;Totaal mannen en vrouwen;2038;83.4
3684;Vlaardingen;Totaal;Totaal mannen en vrouwen;2039;83.9
3685;Vlaardingen;Totaal;Totaal mannen en vrouwen;2040;84.3
3686;Vlaardingen;Totaal;Totaal mannen en vrouwen;2041;84.7
3687;Vlaardingen;Totaal;Totaal mannen en vrouwen;2042;85.1
3688;Vlaardingen;Totaal;Totaal mannen en vrouwen;2043;85.6
3689;Vlaardingen;Totaal;Totaal mannen en vrouwen;2044;86.1
3690;Vlaardingen;Totaal;Totaal mannen en vrouwen;2045;86.5
3691;Vlaardingen;Totaal;Totaal mannen en vrouwen;2046;86.9
3692;Vlaardingen;Totaal;Totaal mannen en vrouwen;2047;87.3
3693;Vlaardingen;Totaal;Totaal mannen en vrouwen;2048;87.7
3694;Vlaardingen;Totaal;Totaal mannen en vrouwen;2049;88.2
3695;Vlaardingen;Totaal;Totaal mannen en vrouwen;2050;88.5
3696;Weert;Totaal;Totaal mannen en vrouwen;2023;50.8
3697;Weert;Totaal;Totaal mannen en vrouwen;2024;51.1
3698;Weert;Totaal;Totaal mannen en vrouwen;2025;51.2
3699;Weert;Totaal;Totaal mannen en vrouwen;2026;51.2
3700;Weert;Totaal;Totaal mannen en vrouwen;2027;51.3
3701;Weert;Totaal;Totaal mannen en vrouwen;2028;51.4
3702;Weert;Totaal;Totaal mannen en vrouwen;2029;51.4
3703;Weert;Totaal;Totaal mannen en vrouwen;2030;51.5
3704;Weert;Totaal;Totaal mannen en vrouwen;2031;51.5
3705;Weert;Totaal;Totaal mannen en vrouwen;2032;51.5
3706;Weert;Totaal;Totaal mannen en vrouwen;2033;51.6
3707;Weert;Totaal;Totaal mannen en vrouwen;2034;51.6
3708;Weert;Totaal;Totaal mannen en vrouwen;2035;51.6
3709;Weert;Totaal;Totaal mannen en vrouwen;2036;51.6
3710;Weert;Totaal;Totaal mannen en vrouwen;2037;51.6
3711;Weert;Totaal;Totaal mannen en vrouwen;2038;51.6
3712;Weert;Totaal;Totaal mannen en vrouwen;2039;51.6
3713;Weert;Totaal;Totaal mannen en vrouwen;2040;51.6
3714;Weert;Totaal;Totaal mannen en vrouwen;2041;51.6
3715;Weert;Totaal;Totaal mannen en vrouwen;2042;51.6
3716;Weert;Totaal;Totaal mannen en vrouwen;2043;51.6
3717;Weert;Totaal;Totaal mannen en vrouwen;2044;51.6
3718;Weert;Totaal;Totaal mannen en vrouwen;2045;51.6
3719;Weert;Totaal;Totaal mannen en vrouwen;2046;51.6
3720;Weert;Totaal;Totaal mannen en vrouwen;2047;51.6
3721;Weert;Totaal;Totaal mannen en vrouwen;2048;51.6
3722;Weert;Totaal;Totaal mannen en vrouwen;2049;51.6
3723;Weert;Totaal;Totaal mannen en vrouwen;2050;51.6
3724;West Betuwe;Totaal;Totaal mannen en vrouwen;2023;52.3
3725;West Betuwe;Totaal;Totaal mannen en vrouwen;2024;52.7
3726;West Betuwe;Totaal;Totaal mannen en vrouwen;2025;53.0
3727;West Betuwe;Totaal;Totaal mannen en vrouwen;2026;53.3
3728;West Betuwe;Totaal;Totaal mannen en vrouwen;2027;53.5
3729;West Betuwe;Totaal;Totaal mannen en vrouwen;2028;53.7
3730;West Betuwe;Totaal;Totaal mannen en vrouwen;2029;54.0
3731;West Betuwe;Totaal;Totaal mannen en vrouwen;2030;54.3
3732;West Betuwe;Totaal;Totaal mannen en vrouwen;2031;54.6
3733;West Betuwe;Totaal;Totaal mannen en vrouwen;2032;54.9
3734;West Betuwe;Totaal;Totaal mannen en vrouwen;2033;55.3
3735;West Betuwe;Totaal;Totaal mannen en vrouwen;2034;55.6
3736;West Betuwe;Totaal;Totaal mannen en vrouwen;2035;55.9
3737;West Betuwe;Totaal;Totaal mannen en vrouwen;2036;56.3
3738;West Betuwe;Totaal;Totaal mannen en vrouwen;2037;56.6
3739;West Betuwe;Totaal;Totaal mannen en vrouwen;2038;56.9
3740;West Betuwe;Totaal;Totaal mannen en vrouwen;2039;57.3
3741;West Betuwe;Totaal;Totaal mannen en vrouwen;2040;57.6
3742;West Betuwe;Totaal;Totaal mannen en vrouwen;2041;57.9
3743;West Betuwe;Totaal;Totaal mannen en vrouwen;2042;58.2
3744;West Betuwe;Totaal;Totaal mannen en vrouwen;2043;58.5
3745;West Betuwe;Totaal;Totaal mannen en vrouwen;2044;58.8
3746;West Betuwe;Totaal;Totaal mannen en vrouwen;2045;59.1
3747;West Betuwe;Totaal;Totaal mannen en vrouwen;2046;59.3
3748;West Betuwe;Totaal;Totaal mannen en vrouwen;2047;59.6
3749;West Betuwe;Totaal;Totaal mannen en vrouwen;2048;59.8
3750;West Betuwe;Totaal;Totaal mannen en vrouwen;2049;60.0
3751;West Betuwe;Totaal;Totaal mannen en vrouwen;2050;60.3
3752;Westerkwartier;Totaal;Totaal mannen en vrouwen;2023;63.4
3753;Westerkwartier;Totaal;Totaal mannen en vrouwen;2024;63.2
3754;Westerkwartier;Totaal;Totaal mannen en vrouwen;2025;62.9
3755;Westerkwartier;Totaal;Totaal mannen en vrouwen;2026;62.6
3756;Westerkwartier;Totaal;Totaal mannen en vrouwen;2027;62.3
3757;Westerkwartier;Totaal;Totaal mannen en vrouwen;2028;61.9
3758;Westerkwartier;Totaal;Totaal mannen en vrouwen;2029;61.6
3759;Westerkwartier;Totaal;Totaal mannen en vrouwen;2030;61.4
3760;Westerkwartier;Totaal;Totaal mannen en vrouwen;2031;61.3
3761;Westerkwartier;Totaal;Totaal mannen en vrouwen;2032;61.2
3762;Westerkwartier;Totaal;Totaal mannen en vrouwen;2033;61.0
3763;Westerkwartier;Totaal;Totaal mannen en vrouwen;2034;60.9
3764;Westerkwartier;Totaal;Totaal mannen en vrouwen;2035;60.8
3765;Westerkwartier;Totaal;Totaal mannen en vrouwen;2036;60.8
3766;Westerkwartier;Totaal;Totaal mannen en vrouwen;2037;60.8
3767;Westerkwartier;Totaal;Totaal mannen en vrouwen;2038;60.7
3768;Westerkwartier;Totaal;Totaal mannen en vrouwen;2039;60.7
3769;Westerkwartier;Totaal;Totaal mannen en vrouwen;2040;60.7
3770;Westerkwartier;Totaal;Totaal mannen en vrouwen;2041;60.8
3771;Westerkwartier;Totaal;Totaal mannen en vrouwen;2042;60.8
3772;Westerkwartier;Totaal;Totaal mannen en vrouwen;2043;60.8
3773;Westerkwartier;Totaal;Totaal mannen en vrouwen;2044;60.8
3774;Westerkwartier;Totaal;Totaal mannen en vrouwen;2045;60.8
3775;Westerkwartier;Totaal;Totaal mannen en vrouwen;2046;60.8
3776;Westerkwartier;Totaal;Totaal mannen en vrouwen;2047;60.7
3777;Westerkwartier;Totaal;Totaal mannen en vrouwen;2048;60.7
3778;Westerkwartier;Totaal;Totaal mannen en vrouwen;2049;60.6
3779;Westerkwartier;Totaal;Totaal mannen en vrouwen;2050;60.4
3780;Westland;Totaal;Totaal mannen en vrouwen;2023;115.6
3781;Westland;Totaal;Totaal mannen en vrouwen;2024;117.3
3782;Westland;Totaal;Totaal mannen en vrouwen;2025;118.5
3783;Westland;Totaal;Totaal mannen en vrouwen;2026;120.0
3784;Westland;Totaal;Totaal mannen en vrouwen;2027;121.0
3785;Westland;Totaal;Totaal mannen en vrouwen;2028;122.0
3786;Westland;Totaal;Totaal mannen en vrouwen;2029;123.1
3787;Westland;Totaal;Totaal mannen en vrouwen;2030;124.3
3788;Westland;Totaal;Totaal mannen en vrouwen;2031;125.4
3789;Westland;Totaal;Totaal mannen en vrouwen;2032;126.5
3790;Westland;Totaal;Totaal mannen en vrouwen;2033;127.6
3791;Westland;Totaal;Totaal mannen en vrouwen;2034;128.6
3792;Westland;Totaal;Totaal mannen en vrouwen;2035;129.7
3793;Westland;Totaal;Totaal mannen en vrouwen;2036;130.9
3794;Westland;Totaal;Totaal mannen en vrouwen;2037;132.0
3795;Westland;Totaal;Totaal mannen en vrouwen;2038;133.0
3796;Westland;Totaal;Totaal mannen en vrouwen;2039;134.0
3797;Westland;Totaal;Totaal mannen en vrouwen;2040;135.0
3798;Westland;Totaal;Totaal mannen en vrouwen;2041;135.8
3799;Westland;Totaal;Totaal mannen en vrouwen;2042;136.8
3800;Westland;Totaal;Totaal mannen en vrouwen;2043;137.6
3801;Westland;Totaal;Totaal mannen en vrouwen;2044;138.5
3802;Westland;Totaal;Totaal mannen en vrouwen;2045;139.3
3803;Westland;Totaal;Totaal mannen en vrouwen;2046;140.1
3804;Westland;Totaal;Totaal mannen en vrouwen;2047;140.9
3805;Westland;Totaal;Totaal mannen en vrouwen;2048;141.7
3806;Westland;Totaal;Totaal mannen en vrouwen;2049;142.5
3807;Westland;Totaal;Totaal mannen en vrouwen;2050;143.4
3808;Woerden;Totaal;Totaal mannen en vrouwen;2023;53.3
3809;Woerden;Totaal;Totaal mannen en vrouwen;2024;53.5
3810;Woerden;Totaal;Totaal mannen en vrouwen;2025;53.6
3811;Woerden;Totaal;Totaal mannen en vrouwen;2026;53.7
3812;Woerden;Totaal;Totaal mannen en vrouwen;2027;53.8
3813;Woerden;Totaal;Totaal mannen en vrouwen;2028;53.9
3814;Woerden;Totaal;Totaal mannen en vrouwen;2029;54.0
3815;Woerden;Totaal;Totaal mannen en vrouwen;2030;54.1
3816;Woerden;Totaal;Totaal mannen en vrouwen;2031;54.2
3817;Woerden;Totaal;Totaal mannen en vrouwen;2032;54.3
3818;Woerden;Totaal;Totaal mannen en vrouwen;2033;54.5
3819;Woerden;Totaal;Totaal mannen en vrouwen;2034;54.6
3820;Woerden;Totaal;Totaal mannen en vrouwen;2035;54.7
3821;Woerden;Totaal;Totaal mannen en vrouwen;2036;54.8
3822;Woerden;Totaal;Totaal mannen en vrouwen;2037;54.9
3823;Woerden;Totaal;Totaal mannen en vrouwen;2038;55.0
3824;Woerden;Totaal;Totaal mannen en vrouwen;2039;55.1
3825;Woerden;Totaal;Totaal mannen en vrouwen;2040;55.2
3826;Woerden;Totaal;Totaal mannen en vrouwen;2041;55.3
3827;Woerden;Totaal;Totaal mannen en vrouwen;2042;55.4
3828;Woerden;Totaal;Totaal mannen en vrouwen;2043;55.5
3829;Woerden;Totaal;Totaal mannen en vrouwen;2044;55.5
3830;Woerden;Totaal;Totaal mannen en vrouwen;2045;55.6
3831;Woerden;Totaal;Totaal mannen en vrouwen;2046;55.7
3832;Woerden;Totaal;Totaal mannen en vrouwen;2047;55.7
3833;Woerden;Totaal;Totaal mannen en vrouwen;2048;55.8
3834;Woerden;Totaal;Totaal mannen en vrouwen;2049;55.9
3835;Woerden;Totaal;Totaal mannen en vrouwen;2050;55.9
3836;Zaanstad;Totaal;Totaal mannen en vrouwen;2023;158.4
3837;Zaanstad;Totaal;Totaal mannen en vrouwen;2024;159.6
3838;Zaanstad;Totaal;Totaal mannen en vrouwen;2025;163.9
3839;Zaanstad;Totaal;Totaal mannen en vrouwen;2026;167.5
3840;Zaanstad;Totaal;Totaal mannen en vrouwen;2027;170.7
3841;Zaanstad;Totaal;Totaal mannen en vrouwen;2028;174.0
3842;Zaanstad;Totaal;Totaal mannen en vrouwen;2029;175.3
3843;Zaanstad;Totaal;Totaal mannen en vrouwen;2030;176.5
3844;Zaanstad;Totaal;Totaal mannen en vrouwen;2031;177.4
3845;Zaanstad;Totaal;Totaal mannen en vrouwen;2032;178.2
3846;Zaanstad;Totaal;Totaal mannen en vrouwen;2033;178.9
3847;Zaanstad;Totaal;Totaal mannen en vrouwen;2034;179.5
3848;Zaanstad;Totaal;Totaal mannen en vrouwen;2035;180.2
3849;Zaanstad;Totaal;Totaal mannen en vrouwen;2036;180.7
3850;Zaanstad;Totaal;Totaal mannen en vrouwen;2037;181.2
3851;Zaanstad;Totaal;Totaal mannen en vrouwen;2038;181.7
3852;Zaanstad;Totaal;Totaal mannen en vrouwen;2039;182.1
3853;Zaanstad;Totaal;Totaal mannen en vrouwen;2040;182.5
3854;Zaanstad;Totaal;Totaal mannen en vrouwen;2041;182.8
