ID;Regions;Periods;AllCountries_1;Netherlands_2;TotalForeignCountries_3;EuropeExcludingTheNetherlands_4;Germany_5;Belgium_6;UnitedKingdom_7;France_8;Switzerland_9;Italy_10;Spain_11;Denmark_12;Sweden_13;OtherCountriesEuroZone_14;OtherEuropeanCountries_15;America_16;Asia_17;AustraliaAndOceania_18;Africa_19;AllCountries_20;Netherlands_21;TotalForeignCountries_22;EuropeExcludingTheNetherlands_23;Germany_24;Belgium_25;UnitedKingdom_26;France_27;Switzerland_28;Italy_29;Spain_30;Denmark_31;Sweden_32;OtherCountriesEuroZone_33;OtherEuropeanCountries_34;America_35;Asia_36;AustraliaAndOceania_37;Africa_38
5061;Bos en Heide Zuid-Nederland (TG);2005 2nd Quarter;1539.9;1194.2;345.6;296.4;114.9;61.5;49.6;19.4;4.9;7.2;4.1;4.7;2.8;8.2;19.1;24.7;19.3;3.7;1.6;4774.8;3909.3;865.5;768.9;341.4;177.7;109.0;36.2;8.9;14.7;8.4;9.3;4.5;17.6;41.1;50.7;36.2;6.8;3.0
5062;Bos en Heide Zuid-Nederland (TG);2005 July;541.3;426.5;114.8;102.1;35.9;29.5;14.7;5.7;1.5;2.2;1.3;2.4;1.4;2.6;4.9;6.1;5.9;;;2427.9;2068.1;359.8;329.9;136.8;107.7;36.1;11.1;2.8;5.5;3.0;5.6;3.2;5.8;12.2;14.6;13.1;;
5063;Bos en Heide Zuid-Nederland (TG);2005 August;625.6;501.9;123.7;112.4;39.0;29.9;17.2;6.7;1.6;4.1;2.9;1.3;;2.9;5.7;6.3;4.2;;;2933.0;2513.6;419.3;396.1;161.3;112.7;61.1;16.0;4.4;9.0;7.3;2.8;;5.3;13.8;13.8;7.7;;
5064;Bos en Heide Zuid-Nederland (TG);2005 September;519.3;400.4;118.9;105.2;40.6;19.8;18.6;8.3;1.4;2.4;1.6;1.7;1.3;2.9;6.4;8.1;4.6;;;1614.4;1291.7;322.7;294.7;146.7;51.9;43.6;18.6;2.3;4.8;3.2;3.3;2.2;6.1;12.0;15.2;8.7;;
5065;Bos en Heide Zuid-Nederland (TG);2005 3rd Quarter;1686.2;1328.8;357.4;319.7;115.5;79.2;50.5;20.7;4.6;8.8;5.9;5.4;3.7;8.3;17.0;20.5;14.6;1.3;1.2;6975.2;5873.4;1101.8;1020.6;444.7;272.2;140.8;45.7;9.5;19.3;13.5;11.8;7.7;17.2;38.1;43.6;29.5;3.9;4.2
5066;Bos en Heide Zuid-Nederland (TG);2005 October;496.3;373.0;123.3;111.9;45.4;25.0;18.8;6.4;1.3;2.0;1.4;1.9;;2.8;6.0;6.4;4.3;;;1574.7;1187.0;387.7;366.1;180.4;77.4;61.1;14.1;3.1;3.7;2.2;3.7;;6.5;12.4;11.8;8.5;;
5067;Bos en Heide Zuid-Nederland (TG);2005 November;410.0;295.6;114.4;103.7;33.6;35.6;13.4;6.0;1.1;2.2;1.5;1.2;;2.7;5.5;6.0;3.9;;;1012.9;714.4;298.6;277.7;106.6;105.1;26.2;10.0;1.8;4.5;2.8;1.9;;6.1;11.4;11.6;7.6;;
5068;Bos en Heide Zuid-Nederland (TG);2005 December;396.3;304.9;91.4;84.5;26.8;21.2;16.7;6.2;1.2;2.0;1.2;;;2.5;5.3;3.8;2.6;;;1058.3;830.1;228.2;214.0;81.9;56.1;35.1;13.4;2.6;3.8;2.8;;;5.0;11.2;7.3;6.0;;
5069;Bos en Heide Zuid-Nederland (TG);2005 4th Quarter;1302.6;973.5;329.1;300.2;105.8;81.8;48.8;18.6;3.5;6.1;4.2;4.0;2.6;8.0;16.8;16.2;10.9;;;3646.0;2731.6;914.4;857.9;368.9;238.5;122.4;37.4;7.4;12.0;7.8;7.0;4.0;17.6;35.0;30.7;22.0;;
5070;Bos en Heide Zuid-Nederland (TG);2005;5581.2;4276.6;1304.7;1158.5;428.9;276.9;185.8;76.7;16.3;27.4;18.1;17.7;11.5;31.3;67.9;79.8;55.1;6.8;4.5;18279.8;14689.3;3590.5;3295.6;1468.2;840.5;442.6;152.6;31.5;56.6;37.3;35.5;20.3;65.2;145.2;161.8;107.5;14.2;11.5
5071;Bos en Heide Zuid-Nederland (TG);2006 January;341.1;254.7;86.4;78.6;29.9;18.0;9.7;6.6;;1.8;1.5;1.0;;1.9;6.8;4.7;2.5;;;889.9;684.8;205.1;189.2;89.6;48.8;16.2;10.3;;3.3;2.3;2.1;;4.0;10.4;8.8;5.4;;
5072;Bos en Heide Zuid-Nederland (TG);2006 February;352.3;258.7;93.6;85.5;26.7;17.8;13.2;10.8;;2.0;1.6;1.2;;2.5;8.1;4.9;2.8;;;905.5;685.3;220.2;203.8;71.8;44.8;27.9;27.1;;3.7;2.5;2.1;;5.6;14.4;9.8;5.5;;
5073;Bos en Heide Zuid-Nederland (TG);2006 March;388.8;280.0;108.8;95.8;31.9;20.0;15.7;8.3;1.7;2.7;2.3;1.5;;2.6;8.1;8.4;4.0;;;939.6;703.1;236.5;211.7;84.5;55.5;25.0;13.0;2.6;4.7;3.4;2.3;;5.0;13.5;13.9;9.4;;
5074;Bos en Heide Zuid-Nederland (TG);2006 1st Quarter;1082.2;793.4;288.8;259.8;88.5;55.8;38.6;25.7;3.6;6.5;5.4;3.7;2.2;6.9;23.0;18.0;9.2;1.0;;2735.0;2073.2;661.7;604.6;245.9;149.1;69.1;50.4;6.4;11.7;8.3;6.5;4.4;14.5;38.3;32.5;20.4;2.0;
5075;Bos en Heide Zuid-Nederland (TG);2006 April;512.4;351.8;160.6;147.2;55.2;36.1;21.4;11.0;1.7;2.7;1.5;2.9;1.0;3.9;9.8;7.0;5.7;;;1403.1;945.2;457.9;433.8;187.6;118.3;55.8;26.8;3.6;4.5;3.3;6.9;2.0;8.4;16.6;12.3;10.2;;
5076;Bos en Heide Zuid-Nederland (TG);2006 May;619.7;489.7;130.0;112.8;40.2;23.8;19.8;8.0;2.3;2.1;2.3;1.4;;3.1;8.9;8.0;8.1;;;1814.2;1528.0;286.2;256.3;107.1;61.7;39.0;12.6;3.6;3.0;4.4;2.5;;5.6;15.4;14.4;13.5;;
5077;Bos en Heide Zuid-Nederland (TG);2006 June;621.0;482.9;138.1;119.7;48.6;22.2;18.7;7.5;2.1;2.3;2.7;2.6;;3.4;8.7;10.0;7.4;;;2032.5;1678.0;354.6;318.3;162.0;62.0;40.6;11.7;3.5;3.5;4.6;3.8;;7.8;17.4;18.2;15.8;;
5078;Bos en Heide Zuid-Nederland (TG);2006 2nd Quarter;1753.1;1324.4;428.7;379.7;144.0;82.1;59.9;26.5;6.1;7.1;6.5;6.9;2.9;10.4;27.4;24.9;21.2;1.3;1.6;5249.9;4151.2;1098.7;1008.3;456.7;242.0;135.4;51.1;10.7;11.0;12.2;13.2;4.8;21.8;49.4;44.9;39.5;2.6;3.4
5079;Bos en Heide Zuid-Nederland (TG);2006 July;577.7;442.1;135.6;119.0;38.2;33.8;15.1;9.8;2.0;2.4;1.7;3.6;1.2;2.9;8.2;9.5;5.6;;;2306.0;1919.8;386.2;351.6;139.4;115.5;34.0;16.2;4.2;3.9;3.8;8.7;2.2;6.9;16.8;18.4;12.6;;
5080;Bos en Heide Zuid-Nederland (TG);2006 August;650.1;497.8;152.3;135.6;43.3;30.6;20.4;13.3;1.9;5.1;2.7;2.2;1.0;4.1;11.0;8.0;5.8;2.3;;2765.2;2332.9;432.3;392.9;134.4;106.6;68.0;24.4;3.8;9.2;6.0;3.8;2.0;10.1;24.4;19.9;12.7;4.5;
5081;Bos en Heide Zuid-Nederland (TG);2006 September;577.4;442.5;134.9;119.2;48.0;22.3;17.8;7.7;1.5;2.8;2.1;1.9;1.3;3.3;10.5;8.8;5.4;1.1;;1692.7;1368.8;323.9;293.5;134.9;61.8;38.4;12.0;2.4;5.0;4.4;2.8;2.1;7.0;22.5;17.0;10.3;2.1;
5082;Bos en Heide Zuid-Nederland (TG);2006 3rd Quarter;1805.3;1382.4;422.8;373.8;129.5;86.8;53.4;30.8;5.3;10.3;6.5;7.7;3.5;10.3;29.7;26.3;16.8;4.1;1.8;6763.9;5621.5;1142.3;1037.9;408.7;283.9;140.4;52.7;10.5;18.1;14.2;15.3;6.3;24.1;63.7;55.3;35.6;8.2;5.4
5083;Bos en Heide Zuid-Nederland (TG);2006 October;573.5;439.1;134.4;122.6;54.5;25.0;15.3;7.3;1.4;2.2;1.9;2.3;;2.7;9.0;7.3;3.4;;;1591.1;1232.1;358.9;335.3;182.6;66.8;33.1;12.2;3.2;3.9;3.1;4.2;;7.9;17.1;14.0;7.3;;
5084;Bos en Heide Zuid-Nederland (TG);2006 November;452.1;335.2;116.8;104.7;31.7;32.3;14.1;7.7;1.2;2.3;1.7;1.3;;3.1;8.4;6.0;5.2;;;1114.3;828.3;286.0;264.1;87.2;99.4;26.3;16.4;2.0;4.4;2.8;2.2;;8.0;13.7;10.7;9.2;;
5085;Bos en Heide Zuid-Nederland (TG);2006 December;438.0;338.9;99.0;87.6;27.6;21.8;14.9;7.7;;2.0;1.6;;;2.5;7.3;5.2;4.4;;1.5;1186.3;961.7;224.5;207.4;79.3;56.0;30.7;12.0;;3.6;2.7;;;5.9;14.0;8.9;5.9;;1.7
5086;Bos en Heide Zuid-Nederland (TG);2006 4th Quarter;1463.5;1113.2;350.2;314.9;113.9;79.1;44.3;22.7;3.5;6.5;5.2;4.5;2.1;8.3;24.7;18.6;13.0;1.4;2.4;3891.6;3022.1;869.5;806.7;349.0;222.2;90.1;40.6;6.5;11.9;8.5;7.7;3.6;21.8;44.8;33.5;22.4;2.5;4.3
5087;Bos en Heide Zuid-Nederland (TG);2006;6104.0;4613.5;1490.5;1328.1;475.8;303.7;196.2;105.7;18.4;30.4;23.6;22.8;10.8;35.9;104.8;87.8;60.2;7.9;6.5;18640.4;14868.1;3772.3;3457.6;1460.3;897.2;435.0;194.8;34.1;52.7;43.2;42.7;19.0;82.2;196.3;166.2;117.9;15.4;15.3
5088;Bos en Heide Zuid-Nederland (TG);2007 January;384.7;284.2;100.6;89.3;33.1;22.0;10.8;6.3;1.0;2.5;1.7;1.6;;3.1;6.2;6.0;4.5;;;960.5;723.5;237.1;217.4;101.8;54.6;19.2;11.7;1.5;4.7;2.5;2.8;;5.9;11.4;10.7;7.6;;
5089;Bos en Heide Zuid-Nederland (TG);2007 February;384.5;285.2;99.4;89.9;29.4;24.5;13.7;6.2;1.1;2.1;1.7;1.1;;3.0;6.2;5.8;3.2;;;1014.9;773.2;241.7;221.6;86.3;64.1;28.6;11.3;1.7;3.8;3.4;2.2;;7.2;11.6;12.4;6.8;;
5090;Bos en Heide Zuid-Nederland (TG);2007 March;444.6;325.9;118.8;106.1;37.4;19.6;15.5;10.4;1.7;3.4;2.2;1.3;1.1;4.5;9.0;8.8;3.1;;;1116.1;835.0;281.1;257.6;112.4;48.0;25.6;26.6;3.0;6.0;4.0;2.3;2.6;10.1;17.0;15.5;6.6;;
5091;Bos en Heide Zuid-Nederland (TG);2007 1st Quarter;1213.9;895.2;318.7;285.2;99.9;66.1;40.1;22.9;3.7;8.1;5.6;4.0;2.8;10.6;21.4;20.6;10.8;;1.1;3091.5;2331.6;759.9;696.6;300.6;166.7;73.4;49.6;6.2;14.5;9.9;7.3;5.2;23.2;40.0;38.5;21.1;;2.0
5092;Bos en Heide Zuid-Nederland (TG);2007 April;582.3;412.7;169.6;155.4;53.2;41.7;24.5;14.4;1.8;2.5;1.9;1.7;1.4;4.4;8.0;7.8;5.7;;;1593.8;1086.1;507.7;477.4;180.3;132.0;67.4;43.2;3.8;7.2;4.3;4.0;4.1;12.2;18.9;18.9;10.0;;
5093;Bos en Heide Zuid-Nederland (TG);2007 May;679.2;551.6;127.6;111.4;43.1;26.2;16.5;5.8;1.6;2.1;1.4;1.4;;3.9;8.4;9.2;6.2;;;2213.2;1896.9;316.3;285.2;128.8;70.1;37.2;10.4;3.2;4.0;2.9;2.6;;8.7;15.6;17.7;11.7;;
5094;Bos en Heide Zuid-Nederland (TG);2007 June;621.6;489.1;132.5;118.3;52.1;22.5;16.6;6.3;1.8;2.2;1.9;1.6;;4.9;7.6;8.0;5.1;;;1871.5;1512.4;359.1;331.2;182.4;57.3;36.9;11.4;3.6;3.7;4.0;2.8;;11.5;15.8;16.1;9.2;;
5095;Bos en Heide Zuid-Nederland (TG);2007 2nd Quarter;1883.1;1453.4;429.8;385.2;148.4;90.4;57.6;26.6;5.1;6.7;5.1;4.7;3.3;13.2;24.0;24.9;16.9;1.5;1.2;5678.5;4495.4;1183.1;1093.8;491.4;259.4;141.5;65.0;10.6;14.9;11.3;9.4;7.7;32.4;50.3;52.6;30.9;3.4;2.3
5096;Bos en Heide Zuid-Nederland (TG);2007 July;580.3;444.7;135.6;123.9;38.7;39.9;15.2;8.1;2.8;2.1;2.2;2.8;;3.8;7.4;5.8;4.9;;;2227.6;1807.7;419.9;393.5;148.6;136.9;38.3;15.9;6.8;4.5;5.2;7.0;;9.9;18.4;13.1;11.0;;
5097;Bos en Heide Zuid-Nederland (TG);2007 August;709.7;562.4;147.3;135.2;38.2;38.0;22.6;11.7;1.6;4.1;3.1;1.9;1.2;3.6;9.1;6.1;5.1;;;2885.0;2420.8;464.2;432.7;134.4;128.3;79.8;30.0;4.2;8.1;8.0;4.0;2.7;10.4;22.7;13.9;14.9;;
5098;Bos en Heide Zuid-Nederland (TG);2007 September;594.2;459.3;134.9;119.3;47.9;26.6;17.3;6.7;1.2;2.2;1.9;1.7;;3.7;9.2;9.3;4.7;;;1663.5;1315.4;348.2;317.2;158.9;68.6;36.4;10.8;2.7;4.5;4.0;3.1;;8.9;17.6;17.5;10.8;;
5099;Bos en Heide Zuid-Nederland (TG);2007 3rd Quarter;1884.2;1466.5;417.8;378.4;124.8;104.5;55.1;26.5;5.6;8.5;7.2;6.4;3.1;11.0;25.6;21.2;14.8;1.8;1.6;6776.1;5543.8;1232.3;1143.4;441.9;333.8;154.5;56.6;13.6;17.2;17.3;14.1;6.4;29.2;58.8;44.5;36.7;4.2;3.5
5100;Bos en Heide Zuid-Nederland (TG);2007 October;603.2;471.5;131.8;118.3;46.5;29.2;17.9;5.8;1.5;2.0;1.8;1.7;1.2;3.8;7.1;7.9;4.5;;;1640.9;1297.7;343.2;318.9;156.1;77.5;38.1;9.5;3.4;3.5;3.5;3.2;2.0;8.6;13.5;13.5;8.7;;
5101;Bos en Heide Zuid-Nederland (TG);2007 November;506.3;378.4;127.8;115.5;36.9;37.4;16.5;6.9;;2.3;1.6;1.3;1.1;3.4;7.1;7.2;4.1;;;1268.0;936.4;331.6;309.2;114.2;111.9;31.9;15.4;;3.9;2.9;2.6;2.3;9.0;13.5;12.4;8.2;;
5102;Bos en Heide Zuid-Nederland (TG);2007 December;471.0;359.8;111.2;101.3;29.0;29.1;21.7;6.5;1.1;1.9;1.5;;;3.1;5.9;4.9;3.2;;1.5;1295.0;979.5;315.5;295.6;102.7;84.6;61.6;13.6;2.4;3.3;2.8;;;8.5;13.3;9.5;7.8;;2.0
5103;Bos en Heide Zuid-Nederland (TG);2007 4th Quarter;1580.5;1209.7;370.8;335.1;112.3;95.7;56.0;19.2;3.5;6.2;4.9;3.9;2.8;10.3;20.2;20.0;11.9;1.5;2.2;4203.9;3213.6;990.3;923.7;373.1;274.0;131.6;38.5;7.4;10.7;9.2;7.4;5.6;26.1;40.2;35.5;24.7;3.0;3.5
5104;Bos en Heide Zuid-Nederland (TG);2007;6561.7;5024.7;1537.0;1383.9;485.4;356.7;208.8;95.2;18.0;29.5;22.8;19.0;12.0;45.1;91.2;86.8;54.4;5.7;6.2;19750.0;15584.5;4165.5;3857.4;1607.0;1033.8;500.9;209.7;37.8;57.3;47.6;38.2;24.8;110.9;189.4;171.1;113.4;12.3;11.3
5105;Bos en Heide Zuid-Nederland (TG);2008 January;376.6;279.8;96.8;86.7;31.8;21.5;10.5;6.5;1.0;2.3;1.8;1.3;;3.2;6.0;5.2;4.3;;;979.3;727.4;251.9;232.6;104.9;62.2;20.2;11.7;1.7;4.4;3.8;2.2;;8.4;11.9;9.6;8.6;;
5106;Bos en Heide Zuid-Nederland (TG);2008 February;417.1;313.2;103.9;95.5;28.5;29.8;11.2;9.0;1.0;2.3;1.7;1.4;;3.8;6.0;4.6;3.3;;;1107.7;852.8;254.9;235.9;76.5;76.5;24.3;24.4;1.7;4.1;3.5;2.7;;9.0;11.9;10.1;8.1;;
5107;Bos en Heide Zuid-Nederland (TG);2008 March;467.1;328.3;138.8;127.5;44.6;31.3;19.3;7.5;1.7;3.4;3.2;1.6;1.5;4.4;9.0;6.7;4.0;;;1195.5;813.5;382.0;357.0;151.5;92.3;42.8;14.9;4.0;7.0;6.3;3.4;4.3;10.7;19.8;15.9;7.7;;
5108;Bos en Heide Zuid-Nederland (TG);2008 1st Quarter;1260.7;921.2;339.5;309.8;105.0;82.6;41.0;23.0;3.7;8.0;6.7;4.3;3.1;11.4;21.1;16.4;11.6;;;3282.5;2393.8;888.7;825.5;332.9;231.0;87.3;51.0;7.4;15.5;13.6;8.4;6.8;28.1;43.6;35.7;24.3;;
5109;Bos en Heide Zuid-Nederland (TG);2008 April;514.0;386.9;127.1;114.9;34.2;28.0;18.2;12.2;1.3;3.5;2.2;1.8;1.4;4.6;7.4;6.3;4.8;;;1394.7;1053.9;340.7;314.0;96.5;85.9;48.7;35.7;2.6;6.2;4.1;3.3;3.3;12.0;15.8;13.7;11.0;;
5110;Bos en Heide Zuid-Nederland (TG);2008 May;664.4;531.3;133.1;118.9;45.6;28.9;17.5;7.6;1.7;2.4;1.6;1.9;1.2;4.5;6.1;6.7;4.2;;2.7;2055.3;1720.6;334.7;307.8;140.6;70.8;43.4;13.5;3.2;4.3;3.1;3.5;1.7;10.9;12.8;14.0;8.4;;3.7
5111;Bos en Heide Zuid-Nederland (TG);2008 June;586.8;471.9;114.9;102.1;37.6;24.0;14.0;5.8;1.9;2.5;2.3;1.7;1.2;3.9;7.1;7.3;4.2;;;1837.9;1536.5;301.5;273.2;123.5;64.4;31.7;10.1;3.7;4.5;4.3;2.9;2.1;9.1;17.0;15.3;10.1;;
5112;Bos en Heide Zuid-Nederland (TG);2008 2nd Quarter;1765.2;1390.2;375.0;336.0;117.3;80.9;49.8;25.6;4.9;8.3;6.1;5.4;3.8;13.0;20.7;20.3;13.3;1.6;3.8;5287.9;4310.9;976.9;894.9;360.5;221.0;123.7;59.3;9.6;15.0;11.5;9.7;7.0;31.9;45.6;43.0;29.4;3.3;6.3
5113;Bos en Heide Zuid-Nederland (TG);2008 July;573.4;445.9;127.5;118.4;42.3;35.5;13.2;6.7;1.7;2.3;2.0;2.8;1.3;3.8;7.0;4.4;3.2;;;2367.8;1968.0;399.8;376.6;163.6;118.9;31.2;12.4;4.3;4.9;4.4;8.5;2.2;10.0;16.3;10.7;8.1;;
5114;Bos en Heide Zuid-Nederland (TG);2008 August;665.2;524.1;141.1;131.8;41.1;39.9;16.9;9.3;1.5;4.2;3.3;1.4;;4.9;8.5;4.7;3.4;;;2803.9;2360.9;443.0;415.3;142.3;133.9;61.3;20.0;3.5;9.2;7.2;3.6;;13.7;18.9;12.9;10.2;;
5115;Bos en Heide Zuid-Nederland (TG);2008 September;557.3;437.8;119.5;108.7;41.6;24.3;13.9;5.8;1.9;2.9;2.2;1.8;1.6;3.8;8.9;5.6;3.9;;;1572.4;1268.5;303.9;280.2;132.2;60.7;30.7;9.5;3.5;4.7;4.9;3.5;2.9;8.4;19.3;12.8;8.1;;
5116;Bos en Heide Zuid-Nederland (TG);2008 3rd Quarter;1795.8;1407.8;388.1;358.9;124.9;99.6;44.0;21.8;5.1;9.4;7.4;6.0;3.7;12.6;24.4;14.6;10.5;2.0;2.0;6744.1;5597.4;1146.7;1072.2;438.1;313.5;123.2;41.8;11.3;18.9;16.5;15.6;6.7;32.2;54.4;36.4;26.4;5.1;6.6
5117;Bos en Heide Zuid-Nederland (TG);2008 October;603.4;461.1;142.3;131.5;57.3;34.3;14.1;6.7;2.4;2.5;2.0;1.6;1.0;3.1;6.3;5.9;3.6;;;1684.8;1277.6;407.2;383.4;200.4;97.0;32.1;12.7;6.5;4.6;4.5;2.6;1.9;7.5;13.6;12.9;8.2;;
5118;Bos en Heide Zuid-Nederland (TG);2008 November;462.8;353.9;108.9;99.3;29.7;32.3;12.5;7.0;1.0;2.8;1.7;1.1;;3.7;6.4;5.7;3.1;;;1117.4;866.2;251.3;231.8;78.8;83.9;21.9;12.6;1.8;4.3;3.1;1.8;;9.7;12.4;11.1;6.9;;
5119;Bos en Heide Zuid-Nederland (TG);2008 December;433.7;353.2;80.5;75.2;20.9;22.7;13.6;4.6;1.0;2.2;1.6;;;3.0;4.5;2.8;2.0;;;1145.4;957.8;187.7;177.5;57.0;55.6;30.2;8.4;2.0;3.8;3.1;;;6.7;9.0;5.4;3.9;;
5120;Bos en Heide Zuid-Nederland (TG);2008 4th Quarter;1499.9;1168.2;331.7;306.1;108.0;89.3;40.2;18.3;4.5;7.4;5.3;3.4;2.6;9.8;17.3;14.3;8.7;1.4;1.2;3947.7;3101.5;846.2;792.6;336.2;236.5;84.1;33.6;10.2;12.7;10.7;5.3;4.4;23.9;35.0;29.4;19.0;2.5;2.6
5121;Bos en Heide Zuid-Nederland (TG);2008;6321.7;4887.4;1434.3;1310.7;455.2;352.4;175.0;88.7;18.2;33.2;25.6;19.1;13.1;46.8;83.5;65.7;44.2;6.0;7.8;19262.1;15403.6;3858.5;3585.2;1467.7;1002.0;418.4;185.8;38.5;62.1;52.2;38.9;24.9;116.1;178.6;144.5;99.2;12.8;16.8
5122;Bos en Heide Zuid-Nederland (TG);2009 January;361.8;278.5;83.3;76.5;30.4;20.3;7.5;5.7;;1.9;1.3;;;2.5;4.8;4.1;2.4;;;917.0;705.9;211.1;198.2;94.6;53.8;14.8;9.8;;3.4;2.1;;;5.9;10.4;8.5;3.7;;
5123;Bos en Heide Zuid-Nederland (TG);2009 February;391.1;303.5;87.6;80.6;25.1;28.6;8.1;5.7;1.1;2.2;1.4;;;3.2;3.8;3.7;2.7;;;1019.4;807.8;211.7;198.5;70.6;73.2;16.3;13.7;1.6;3.3;2.4;;;7.1;7.6;7.3;4.8;;
5124;Bos en Heide Zuid-Nederland (TG);2009 March;420.9;318.2;102.7;93.7;31.7;24.2;11.1;7.7;2.2;2.8;1.9;1.3;;3.1;6.9;6.0;2.4;;;1024.9;789.8;235.0;218.5;82.8;61.1;22.3;18.1;3.7;4.5;3.5;2.2;;6.2;12.7;10.8;4.7;;
5125;Bos en Heide Zuid-Nederland (TG);2009 1st Quarter;1173.8;900.1;273.6;250.8;87.2;73.1;26.6;19.1;4.2;6.9;4.5;2.9;2.0;8.9;15.4;13.8;7.5;;;2961.3;2303.5;657.8;615.3;247.9;188.1;53.4;41.5;6.6;11.2;8.0;5.3;3.4;19.2;30.7;26.6;13.2;;
5126;Bos en Heide Zuid-Nederland (TG);2009 April;537.2;397.9;139.3;130.1;41.6;42.5;16.7;10.4;1.7;2.8;1.6;1.3;1.2;3.8;6.5;4.2;4.4;;;1474.0;1071.9;402.1;383.3;136.3;134.4;46.3;28.9;3.6;5.1;3.3;2.4;2.8;8.3;12.1;9.7;7.5;;
5127;Bos en Heide Zuid-Nederland (TG);2009 May;640.3;523.3;117.0;107.5;34.9;36.9;13.7;6.5;1.3;1.9;1.5;1.3;;3.9;4.9;5.6;3.1;;;1936.4;1657.0;279.5;260.6;91.0;95.5;32.0;12.1;2.4;3.6;2.8;2.2;;7.7;9.9;10.3;6.5;;
5128;Bos en Heide Zuid-Nederland (TG);2009 June;591.6;482.3;109.3;96.9;37.1;26.7;10.8;4.6;1.3;2.3;1.6;1.3;1.1;3.6;6.5;6.2;5.0;;;1786.0;1515.1;270.9;246.6;113.1;70.8;22.2;7.3;2.3;4.1;2.9;2.2;1.8;7.8;12.2;12.1;10.3;;
5129;Bos en Heide Zuid-Nederland (TG);2009 2nd Quarter;1769.1;1403.5;365.6;334.4;113.7;106.1;41.2;21.4;4.3;6.9;4.6;3.9;3.1;11.3;18.0;16.0;12.5;1.1;1.5;5196.5;4244.0;952.5;890.5;340.4;300.7;100.6;48.3;8.2;12.8;9.0;6.8;5.7;23.8;34.2;32.0;24.3;2.3;3.4
5130;Bos en Heide Zuid-Nederland (TG);2009 July;592.8;466.5;126.3;115.3;34.7;39.9;12.1;6.0;1.6;2.3;2.6;3.0;1.1;6.2;5.8;5.9;4.2;;;2285.6;1892.8;392.8;364.5;128.2;134.3;31.0;11.0;4.1;4.3;6.1;7.8;1.8;22.7;13.3;13.9;11.2;;
5131;Bos en Heide Zuid-Nederland (TG);2009 August;618.5;497.6;120.9;111.2;31.5;40.0;13.2;7.2;1.6;4.0;2.4;1.2;;4.9;4.5;4.2;4.2;;;2480.6;2106.0;374.6;349.8;110.5;134.5;45.1;15.4;3.4;7.1;5.2;2.7;;14.7;10.3;10.2;10.3;;
5132;Bos en Heide Zuid-Nederland (TG);2009 September;549.2;448.1;101.1;91.1;31.7;22.8;11.2;5.9;1.4;2.6;2.2;1.3;1.3;5.1;5.7;5.9;3.4;;;1512.0;1267.9;244.1;223.6;92.0;58.2;24.4;9.6;2.3;4.5;3.8;2.1;1.9;11.5;13.2;12.3;6.9;;
5133;Bos en Heide Zuid-Nederland (TG);2009 3rd Quarter;1760.4;1412.1;348.3;317.7;97.9;102.7;36.6;19.0;4.6;8.9;7.2;5.6;3.2;16.2;16.0;16.0;11.8;1.3;1.6;6278.2;5266.7;1011.5;937.9;330.7;327.0;100.5;36.0;9.8;15.9;15.1;12.5;4.8;48.8;36.8;36.4;28.4;3.3;5.5
5134;Bos en Heide Zuid-Nederland (TG);2009 October;557.6;434.2;123.5;111.3;46.1;31.5;11.9;6.0;1.5;2.1;1.6;1.4;;3.4;4.7;6.8;4.7;;;1529.2;1191.1;338.1;315.3;161.3;82.8;27.7;12.4;3.5;3.5;3.1;2.3;;7.4;9.8;13.3;7.9;;
5135;Bos en Heide Zuid-Nederland (TG);2009 November;457.7;343.6;114.1;104.3;26.6;43.8;11.2;5.7;1.3;2.4;2.0;;;4.1;5.5;5.0;3.6;;;1133.6;845.3;288.3;269.9;68.8;137.4;19.9;10.5;2.1;4.1;3.6;;;9.2;11.6;9.6;6.5;;
5136;Bos en Heide Zuid-Nederland (TG);2009 December;430.0;344.1;85.9;79.4;22.5;29.1;10.2;4.4;1.1;1.6;1.8;;;3.3;3.8;3.6;2.1;;;1098.4;909.0;189.4;177.1;57.0;68.9;20.8;7.5;2.0;2.7;3.0;;;6.0;6.9;6.7;3.9;;
5137;Bos en Heide Zuid-Nederland (TG);2009 4th Quarter;1445.3;1121.9;323.4;295.1;95.2;104.4;33.3;16.1;3.9;6.2;5.3;3.1;2.6;10.9;13.9;15.4;10.3;1.4;1.2;3761.2;2945.4;815.9;762.4;287.1;289.1;68.4;30.4;7.6;10.4;9.7;4.9;4.0;22.6;28.3;29.6;18.3;3.6;2.0
5138;Bos en Heide Zuid-Nederland (TG);2009;6148.6;4837.6;1311.0;1197.9;393.9;386.3;137.7;75.5;16.9;28.9;21.7;15.5;10.9;47.2;63.3;61.2;42.2;4.5;5.2;18197.2;14759.5;3437.7;3206.0;1206.1;1104.9;323.0;156.2;32.3;50.2;41.7;29.4;17.8;114.4;130.0;124.6;84.2;10.3;12.6
5139;Bos en Heide Zuid-Nederland (TG);2010 January;346.6;259.9;86.7;79.2;28.4;24.7;7.2;4.8;;2.3;1.3;;;2.8;5.3;4.4;2.7;;;892.4;665.3;227.2;212.4;98.6;66.7;13.0;8.3;;4.0;2.4;;;5.9;9.4;8.7;5.0;;
