ID;Milieucompartimenten;Sectoren;Perioden;MilieuInvesteringen_1;TotaalMilieukosten_2;Personeelskosten_3;GoederenEnDiensten_4;Kapitaallasten_5;Onverdeeld_6;OpbrengstenEnBesparingen_7;TotaalMilieukosten_8;Personeelskosten_9;GoederenEnDiensten_10;Kapitaallasten_11;Onverdeeld_12;OpbrengstenEnBesparingen_13;TotaalMilieukosten_14;Personeelskosten_15;GoederenEnDiensten_16;Kapitaallasten_17;Onverdeeld_18;OpbrengstenEnBesparingen_19;TotaalMilieukosten_20;Personeelskosten_21;GoederenEnDiensten_22;Kapitaallasten_23;Onverdeeld_24;OpbrengstenEnBesparingen_25;TotaalMilieukosten_26;Personeelskosten_27;GoederenEnDiensten_28;Kapitaallasten_29;Onverdeeld_30;OpbrengstenEnBesparingen_31;TotaalSectoren_32;Rijksoverheid_33;Provincies_34;Waterschappen_35;Gemeenten_36;GemeenschappelijkeRegelingen_37;BedrijvenExclMilieudienstverlening_38;Milieudienstverlening_39;Huishoudens_40;Onverdeeld_41;NettoMilieulasten_42
1712;Compartiment geluid;7;2005;11.0;58.0;3.0;9.0;46.0;;;;;;;;;;;;;;;;;;;;;58.0;3.0;9.0;46.0;;;5.0;5.0;0.0;;;;;;;;149.0
1713;Compartiment geluid;7;2007;20.0;53.0;2.0;9.0;42.0;;;;;;;;;;;;;;;;;;;;;53.0;2.0;9.0;42.0;;;4.0;4.0;;;;;;;;;171.0
1714;Compartiment geluid;7;2009;11.0;48.0;2.0;8.0;38.0;;;;;;;;;;;;;;;;;;;;;48.0;2.0;8.0;38.0;;;2.0;2.0;;;;;;;;;168.0
1715;Compartiment geluid;7;2011;16.0;42.0;2.0;7.0;33.0;;;;;;;;;;;;;;;;;;;;;42.0;2.0;7.0;33.0;;;3.0;3.0;;;;;;;;;138.0
1716;Compartiment geluid;8;1985;19.0;24.0;1.0;3.0;20.0;;;;;;;;;;;;;;;;;;;;;24.0;1.0;3.0;20.0;;;12.0;12.0;;;;;;;;;95.0
1717;Compartiment geluid;8;1986;25.0;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1718;Compartiment geluid;8;1987;19.0;27.0;1.0;4.0;23.0;;;;;;;;;;;;;;;;;;;;;27.0;1.0;4.0;23.0;;;19.0;19.0;;;;;;;;;104.0
1719;Compartiment geluid;8;1988;15.0;31.0;1.0;3.0;26.0;;;;;;;;;;;;;;;;;;;;;31.0;1.0;3.0;26.0;;;;;;;;;;;;;
1720;Compartiment geluid;8;1989;29.0;32.0;1.0;4.0;27.0;;;;;;;;;;;;;;;;;;;;;32.0;1.0;4.0;27.0;;;23.0;22.0;0.0;;;;;;;;93.0
1721;Compartiment geluid;8;1990;12.0;33.0;1.0;4.0;28.0;;;;;;;;;;;;;;;;;;;;;33.0;1.0;4.0;28.0;;;;;;;;;;;;;
1722;Compartiment geluid;8;1991;11.0;34.0;1.0;4.0;29.0;;;;;;;;;;;;;;;;;;;;;34.0;1.0;4.0;29.0;;;21.0;21.0;;;;;;;;;101.0
1723;Compartiment geluid;8;1992;14.0;34.0;1.0;4.0;29.0;;;;;;;;;;;;;;;;;;;;;34.0;1.0;4.0;29.0;;;;;;;;;;;;;
1724;Compartiment geluid;8;1993;24.0;36.0;1.0;4.0;30.0;;;;;;;;;;;;;;;;;;;;;36.0;1.0;4.0;30.0;;;18.0;18.0;;;;;;;;;100.0
1725;Compartiment geluid;8;1994;27.0;39.0;1.0;5.0;33.0;;;;;;;;;;;;;;;;;;;;;39.0;1.0;5.0;33.0;;;;;;;;;;;;;
1726;Compartiment geluid;8;1995;28.0;39.0;1.0;6.0;32.0;;;;;;;;;;;;;;;;;;;;;39.0;1.0;6.0;32.0;;;17.0;17.0;;;;;;;;;112.0
1727;Compartiment geluid;8;1996;54.0;39.0;1.0;6.0;32.0;;;;;;;;;;;;;;;;;;;;;39.0;1.0;6.0;32.0;;;;;;;;;;;;;
1728;Compartiment geluid;8;1997;54.0;43.0;1.0;5.0;36.0;;;;;;;;;;;;;;;;;;;;;43.0;1.0;5.0;36.0;;;10.0;10.0;0.0;;;;;;;;123.0
1729;Compartiment geluid;8;1998;29.0;49.0;2.0;7.0;40.0;;;;;;;;;;;;;;;;;;;;;49.0;2.0;7.0;40.0;;;;;;;;;;;;;
1730;Compartiment geluid;8;1999;30.0;51.0;2.0;7.0;42.0;;;;;;;;;;;;;;;;;;;;;51.0;2.0;7.0;42.0;;;8.0;8.0;;;;;;;;;79.0
1731;Compartiment geluid;8;2000;19.0;54.0;3.0;10.0;42.0;;;;;;;;;;;;;;;;;;;;;54.0;3.0;10.0;42.0;;;;;;;;;;;;;
1732;Compartiment geluid;8;2001;33.0;58.0;3.0;10.0;45.0;;;;;;;;;;;;;;;;;;;;;58.0;3.0;10.0;45.0;;;8.0;8.0;0.0;;;;;;;;162.0
1733;Compartiment geluid;8;2003;15.0;61.0;3.0;9.0;49.0;;;;;;;;;;;;;;;;;;;;;61.0;3.0;9.0;49.0;;;10.0;5.0;5.0;;;;;;;;150.0
1734;Compartiment geluid;8;2005;11.0;58.0;3.0;9.0;46.0;;;;;;;;;;;;;;;;;;;;;58.0;3.0;9.0;46.0;;;5.0;5.0;0.0;;;;;;;;149.0
1735;Compartiment geluid;8;2007;20.0;53.0;2.0;9.0;42.0;;;;;;;;;;;;;;;;;;;;;53.0;2.0;9.0;42.0;;;4.0;4.0;;;;;;;;;168.0
1736;Compartiment geluid;8;2009;11.0;48.0;2.0;8.0;38.0;;;;;;;;;;;;;;;;;;;;;48.0;2.0;8.0;38.0;;;2.0;2.0;;;;;;;;;167.0
1737;Compartiment geluid;8;2011;16.0;42.0;2.0;7.0;33.0;;;;;;;;;;;;;;;;;;;;;42.0;2.0;7.0;33.0;;;3.0;3.0;;;;;;;;;138.0
1738;Compartiment geluid;9;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1739;Compartiment geluid;9;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1740;Compartiment geluid;9;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1741;Compartiment geluid;9;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1742;Compartiment geluid;9;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1743;Compartiment geluid;9;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1744;Compartiment geluid;9;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1745;Compartiment geluid;9;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1746;Compartiment geluid;9;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1747;Compartiment geluid;9;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1748;Compartiment geluid;9;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1749;Compartiment geluid;9;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1750;Compartiment geluid;9;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1751;Compartiment geluid;9;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1752;Compartiment geluid;9;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1753;Compartiment geluid;9;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1754;Compartiment geluid;9;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;1.0;;;;;-1.0
1755;Compartiment geluid;9;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1756;Compartiment geluid;9;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1757;Compartiment geluid;9;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0
1758;Compartiment geluid;9;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0
1759;Compartiment geluid;9;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0
1760;Compartiment geluid;Totaal overige sectoren;1985;57.0;58.0;;28.0;31.0;;;;;;;;;;;;;;;;;;;;;58.0;;28.0;31.0;;;0.0;;0.0;;;;;;;;24.0
1761;Compartiment geluid;Totaal overige sectoren;1986;58.0;58.0;;21.0;37.0;;;;;;;;;;;;;;;;;;;;;58.0;;21.0;37.0;;;;;;;;;;;;;
1762;Compartiment geluid;Totaal overige sectoren;1987;54.0;65.0;;22.0;44.0;;;;;;;;;;;;;;;;;;;;;65.0;;22.0;44.0;;;0.0;;0.0;;;;;;;;27.0
1763;Compartiment geluid;Totaal overige sectoren;1988;36.0;70.0;;22.0;48.0;;;;;;;;;;;;;;;;;;;;;70.0;;22.0;48.0;;;;;;;;;;;;;
1764;Compartiment geluid;Totaal overige sectoren;1989;56.0;78.0;;24.0;54.0;;;;;;;;;;;;;;;;;;;;;78.0;;24.0;54.0;;;0.0;;0.0;;;;;;;;3.0
1765;Compartiment geluid;Totaal overige sectoren;1990;54.0;90.0;;27.0;63.0;;;;;;;;;;;;;;;;;;;;;90.0;;27.0;63.0;;;;;;;;;;;;;
1766;Compartiment geluid;Totaal overige sectoren;1991;54.0;82.0;;17.0;65.0;;;;;;;;;;;;;;;;;;;;;82.0;;17.0;65.0;;;;;;;;;;;;;2.0
1767;Compartiment geluid;Totaal overige sectoren;1992;50.0;83.0;;18.0;65.0;;;;;;;;;;;;;;;;;;;;;83.0;;18.0;65.0;;;;;;;;;;;;;
1768;Compartiment geluid;Totaal overige sectoren;1993;36.0;77.0;;19.0;58.0;;;;;;;;;;;;;;;;;;;;;77.0;;19.0;58.0;;;;;;;;;;;;;1.0
1769;Compartiment geluid;Totaal overige sectoren;1994;44.0;77.0;;19.0;58.0;;;;;;;;;;;;;;;;;;;;;77.0;;19.0;58.0;;;;;;;;;;;;;
1770;Compartiment geluid;Totaal overige sectoren;1995;42.0;84.0;;22.0;62.0;;;;;;;;;;;;;;;;;;;;;84.0;;22.0;62.0;;;0.0;;0.0;;;;;;;;0.0
1771;Compartiment geluid;Totaal overige sectoren;1996;38.0;85.0;;29.0;56.0;;;;;;;;;;;;;;;;;;;;;85.0;;29.0;56.0;;;;;;;;;;;;;
1772;Compartiment geluid;Totaal overige sectoren;1997;36.0;85.0;;35.0;50.0;;;;;;;;;;;;;;;;;;;;;85.0;;35.0;50.0;;;;;;;;;;;;;0.0
1773;Compartiment geluid;Totaal overige sectoren;1998;42.0;77.0;;32.0;45.0;;;;;;;;;;;;;;;;;;;;;77.0;;32.0;45.0;;;;;;;;;;;;;
1774;Compartiment geluid;Totaal overige sectoren;1999;32.0;77.0;;35.0;41.0;;;;;;;;;;;;;;;;;;;;;77.0;;35.0;41.0;;;;;;;;;;;;;0.0
1775;Compartiment geluid;Totaal overige sectoren;2000;42.0;76.0;;36.0;40.0;;;;;;;;;;;;;;;;;;;;;76.0;;36.0;40.0;;;;;;;;;;;;;
1776;Compartiment geluid;Totaal overige sectoren;2001;37.0;71.0;;35.0;36.0;;;;;;;;;;;;;;;;;;;;;71.0;;35.0;36.0;;;;;;;;;;;;;1.0
1777;Compartiment geluid;Totaal overige sectoren;2003;35.0;62.0;;33.0;28.0;;;;;;;;;;;;;;;;;;;;;62.0;;33.0;28.0;;;;;;;;;;;;;2.0
1778;Compartiment geluid;Totaal overige sectoren;2005;35.0;48.0;;26.0;22.0;;;;;;;;;;;;;;;;;;;;;48.0;;26.0;22.0;;;;;;;;;;;;;3.0
1779;Compartiment geluid;Totaal overige sectoren;2007;38.0;66.0;;42.0;24.0;;;;;;;;;;;;;;;;;;;;;66.0;;42.0;24.0;;;;;;;;;;;;;2.0
1780;Compartiment geluid;Totaal overige sectoren;2009;32.0;72.0;;50.0;22.0;;;;;;;;;;;;;;;;;;;;;72.0;;50.0;22.0;;;;;;;;;;;;;2.0
1781;Compartiment geluid;Totaal overige sectoren;2011;28.0;66.0;;49.0;17.0;;;;;;;;;;;;;;;;;;;;;66.0;;49.0;17.0;;;;;;;;;;;;;2.0
1782;Compartiment geluid;Verkeer;1985;57.0;58.0;;28.0;31.0;;;;;;;;;;;;;;;;;;;;;58.0;;28.0;31.0;;;;;;;;;;;;;
1783;Compartiment geluid;Verkeer;1986;58.0;58.0;;21.0;37.0;;;;;;;;;;;;;;;;;;;;;58.0;;21.0;37.0;;;;;;;;;;;;;
1784;Compartiment geluid;Verkeer;1987;54.0;65.0;;22.0;44.0;;;;;;;;;;;;;;;;;;;;;65.0;;22.0;44.0;;;;;;;;;;;;;
1785;Compartiment geluid;Verkeer;1988;36.0;70.0;;22.0;48.0;;;;;;;;;;;;;;;;;;;;;70.0;;22.0;48.0;;;;;;;;;;;;;
1786;Compartiment geluid;Verkeer;1989;56.0;78.0;;24.0;54.0;;;;;;;;;;;;;;;;;;;;;78.0;;24.0;54.0;;;;;;;;;;;;;
1787;Compartiment geluid;Verkeer;1990;54.0;90.0;;27.0;63.0;;;;;;;;;;;;;;;;;;;;;90.0;;27.0;63.0;;;;;;;;;;;;;
1788;Compartiment geluid;Verkeer;1991;54.0;82.0;;17.0;65.0;;;;;;;;;;;;;;;;;;;;;82.0;;17.0;65.0;;;;;;;;;;;;;
1789;Compartiment geluid;Verkeer;1992;50.0;83.0;;18.0;65.0;;;;;;;;;;;;;;;;;;;;;83.0;;18.0;65.0;;;;;;;;;;;;;
1790;Compartiment geluid;Verkeer;1993;36.0;77.0;;19.0;58.0;;;;;;;;;;;;;;;;;;;;;77.0;;19.0;58.0;;;;;;;;;;;;;
1791;Compartiment geluid;Verkeer;1994;44.0;77.0;;19.0;58.0;;;;;;;;;;;;;;;;;;;;;77.0;;19.0;58.0;;;;;;;;;;;;;
1792;Compartiment geluid;Verkeer;1995;42.0;84.0;;22.0;62.0;;;;;;;;;;;;;;;;;;;;;84.0;;22.0;62.0;;;;;;;;;;;;;
1793;Compartiment geluid;Verkeer;1996;38.0;85.0;;29.0;56.0;;;;;;;;;;;;;;;;;;;;;85.0;;29.0;56.0;;;;;;;;;;;;;
1794;Compartiment geluid;Verkeer;1997;36.0;85.0;;35.0;50.0;;;;;;;;;;;;;;;;;;;;;85.0;;35.0;50.0;;;;;;;;;;;;;
1795;Compartiment geluid;Verkeer;1998;42.0;77.0;;32.0;45.0;;;;;;;;;;;;;;;;;;;;;77.0;;32.0;45.0;;;;;;;;;;;;;
1796;Compartiment geluid;Verkeer;1999;32.0;77.0;;35.0;41.0;;;;;;;;;;;;;;;;;;;;;77.0;;35.0;41.0;;;;;;;;;;;;;
1797;Compartiment geluid;Verkeer;2000;42.0;76.0;;36.0;40.0;;;;;;;;;;;;;;;;;;;;;76.0;;36.0;40.0;;;;;;;;;;;;;
1798;Compartiment geluid;Verkeer;2001;37.0;71.0;;35.0;36.0;;;;;;;;;;;;;;;;;;;;;71.0;;35.0;36.0;;;;;;;;;;;;;
1799;Compartiment geluid;Verkeer;2003;35.0;62.0;;33.0;28.0;;;;;;;;;;;;;;;;;;;;;62.0;;33.0;28.0;;;;;;;;;;;;;
1800;Compartiment geluid;Verkeer;2005;35.0;48.0;;26.0;22.0;;;;;;;;;;;;;;;;;;;;;48.0;;26.0;22.0;;;;;;;;;;;;;
1801;Compartiment geluid;Verkeer;2007;38.0;66.0;;42.0;24.0;;;;;;;;;;;;;;;;;;;;;66.0;;42.0;24.0;;;;;;;;;;;;;
1802;Compartiment geluid;Verkeer;2009;32.0;72.0;;50.0;22.0;;;;;;;;;;;;;;;;;;;;;72.0;;50.0;22.0;;;;;;;;;;;;;
1803;Compartiment geluid;Verkeer;2011;28.0;66.0;;49.0;17.0;;;;;;;;;;;;;;;;;;;;;66.0;;49.0;17.0;;;;;;;;;;;;;
1804;Compartiment geluid;Huishoudens;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.0
1805;Compartiment geluid;Huishoudens;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1806;Compartiment geluid;Huishoudens;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0
1807;Compartiment geluid;Huishoudens;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1808;Compartiment geluid;Huishoudens;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0
1809;Compartiment geluid;Huishoudens;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1810;Compartiment geluid;Huishoudens;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0
1811;Compartiment geluid;Huishoudens;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1812;Compartiment geluid;Huishoudens;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0
1813;Compartiment geluid;Huishoudens;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1814;Compartiment geluid;Huishoudens;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1815;Compartiment geluid;Huishoudens;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1816;Compartiment geluid;Huishoudens;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1817;Compartiment geluid;Huishoudens;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1818;Compartiment geluid;Huishoudens;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1819;Compartiment geluid;Huishoudens;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1820;Compartiment geluid;Huishoudens;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0
1821;Compartiment geluid;Huishoudens;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0
1822;Compartiment geluid;Huishoudens;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0
1823;Compartiment geluid;Huishoudens;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0
1824;Compartiment geluid;Huishoudens;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0
1825;Compartiment geluid;Huishoudens;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0
1826;Compartiment geluid;Onverdeeld;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;0.0
1827;Compartiment geluid;Onverdeeld;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1828;Compartiment geluid;Onverdeeld;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;0.0
1829;Compartiment geluid;Onverdeeld;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1830;Compartiment geluid;Onverdeeld;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;0.0
1831;Compartiment geluid;Onverdeeld;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1832;Compartiment geluid;Onverdeeld;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1833;Compartiment geluid;Onverdeeld;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1834;Compartiment geluid;Onverdeeld;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1835;Compartiment geluid;Onverdeeld;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836;Compartiment geluid;Onverdeeld;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;0.0
1837;Compartiment geluid;Onverdeeld;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1838;Compartiment geluid;Onverdeeld;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1839;Compartiment geluid;Onverdeeld;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1840;Compartiment geluid;Onverdeeld;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1841;Compartiment geluid;Onverdeeld;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1842;Compartiment geluid;Onverdeeld;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1843;Compartiment geluid;Onverdeeld;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0
1844;Compartiment geluid;Onverdeeld;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0
1845;Compartiment geluid;Onverdeeld;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1846;Compartiment geluid;Onverdeeld;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1847;Compartiment geluid;Onverdeeld;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1848;Compartiment algemeen;0;1985;;200.0;90.0;43.0;1.0;66.0;0.0;135.0;74.0;29.0;1.0;31.0;0.0;49.0;1.0;14.0;0.0;34.0;;;;;;;;16.0;16.0;;;;;26.0;9.0;1.0;;7.0;0.0;9.0;;;;200.0
1849;Compartiment algemeen;0;1986;;226.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1850;Compartiment algemeen;0;1987;2.0;227.0;105.0;61.0;2.0;60.0;-1.0;153.0;84.0;42.0;2.0;25.0;-1.0;55.0;2.0;19.0;0.0;35.0;;;;;;;;19.0;19.0;;;;;30.0;9.0;2.0;;8.0;0.0;11.0;;;0.0;227.0
1851;Compartiment algemeen;0;1988;5.0;250.0;117.0;68.0;2.0;63.0;0.0;164.0;91.0;46.0;2.0;25.0;0.0;61.0;2.0;22.0;0.0;38.0;;;;;;;;24.0;24.0;;;;;;;;;;;;;;;
1852;Compartiment algemeen;0;1989;6.0;296.0;135.0;91.0;2.0;68.0;-1.0;179.0;100.0;55.0;2.0;22.0;-1.0;83.0;1.0;36.0;0.0;46.0;;;;;;;;33.0;33.0;;;;;193.0;6.0;1.0;;7.0;0.0;104.0;;68.0;6.0;296.0
1853;Compartiment algemeen;0;1990;8.0;377.0;154.0;147.0;2.0;74.0;-1.0;251.0;114.0;110.0;2.0;26.0;-1.0;87.0;1.0;37.0;;49.0;;;;;;;;39.0;39.0;;;;;;;;;;;;;;;
1854;Compartiment algemeen;0;1991;5.0;476.0;187.0;199.0;3.0;88.0;0.0;331.0;137.0;155.0;3.0;37.0;0.0;96.0;0.0;44.0;0.0;52.0;;;;;;;;50.0;50.0;;;;;513.0;60.0;1.0;;18.0;0.0;268.0;;156.0;10.0;476.0
1855;Compartiment algemeen;0;1992;6.0;567.0;223.0;258.0;5.0;82.0;-1.0;413.0;168.0;213.0;5.0;28.0;-1.0;94.0;0.0;39.0;0.0;54.0;0.0;;;;;;;60.0;55.0;5.0;;;;;;;;;;;;;;
1856;Compartiment algemeen;0;1993;5.0;688.0;259.0;349.0;7.0;75.0;-2.0;505.0;193.0;291.0;7.0;16.0;-2.0;111.0;1.0;52.0;0.0;58.0;0.0;;;;;;;72.0;66.0;6.0;;;;133.0;59.0;5.0;;23.0;1.0;37.0;;;8.0;688.0
1857;Compartiment algemeen;0;1994;6.0;765.0;307.0;381.0;6.0;73.0;-2.0;576.0;237.0;325.0;6.0;11.0;-2.0;119.0;0.0;56.0;0.0;62.0;;;;;;;;70.0;70.0;;;;;;;;;;;;;;;
1858;Compartiment algemeen;0;1995;19.0;955.0;374.0;509.0;4.0;68.0;-1.0;550.0;302.0;245.0;4.0;1.0;-1.0;114.0;1.0;45.0;0.0;68.0;;;;;;;;291.0;72.0;219.0;;;;152.0;50.0;6.0;;36.0;3.0;45.0;;;12.0;955.0
1859;Compartiment algemeen;0;1996;4.0;995.0;391.0;534.0;5.0;68.0;-3.0;569.0;321.0;246.0;4.0;1.0;-3.0;104.0;1.0;35.0;0.0;67.0;0.0;;;;;;;322.0;69.0;252.0;;;;;;;;;;;;;;
1860;Compartiment algemeen;0;1997;5.0;1102.0;401.0;621.0;6.0;76.0;-2.0;572.0;309.0;259.0;6.0;0.0;-2.0;136.0;16.0;45.0;0.0;76.0;0.0;;;;;;;394.0;76.0;318.0;0.0;;;174.0;59.0;10.0;3.0;45.0;4.0;46.0;;;8.0;1102.0
1861;Compartiment algemeen;0;1998;5.0;1100.0;413.0;634.0;5.0;48.0;0.0;597.0;323.0;269.0;5.0;0.0;0.0;105.0;16.0;41.0;0.0;48.0;;;;;;;;398.0;74.0;324.0;;;;;;;;;;;;;;
1862;Compartiment algemeen;0;1999;3.0;1302.0;482.0;739.0;5.0;76.0;-1.0;718.0;378.0;335.0;5.0;0.0;-1.0;150.0;21.0;54.0;0.0;76.0;;;;;;;;434.0;84.0;350.0;0.0;;;92.0;27.0;16.0;0.0;42.0;1.0;1.0;;;5.0;1302.0
1863;Compartiment algemeen;0;2000;2.0;1401.0;511.0;834.0;6.0;51.0;-1.0;774.0;397.0;372.0;6.0;;-1.0;149.0;31.0;66.0;0.0;51.0;;;;;;;;479.0;83.0;396.0;0.0;;;;;;;;;;;;;
1864;Compartiment algemeen;0;2001;3.0;1453.0;493.0;880.0;6.0;76.0;-1.0;761.0;372.0;383.0;6.0;;-1.0;173.0;35.0;63.0;;76.0;;;;;;;;519.0;85.0;434.0;0.0;;;142.0;56.0;30.0;0.0;41.0;1.0;7.0;;;7.0;1453.0
1865;Compartiment algemeen;0;2003;380.0;1693.0;313.0;164.0;4.0;1215.0;-3.0;791.0;232.0;112.0;4.0;446.0;-3.0;240.0;;19.0;;221.0;;;;;;;;500.0;81.0;33.0;0.0;386.0;;175.0;23.0;47.0;0.0;82.0;2.0;2.0;;;19.0;1693.0
1866;Compartiment algemeen;0;2005;378.0;1856.0;511.0;232.0;13.0;1101.0;-1.0;826.0;298.0;139.0;10.0;379.0;-1.0;250.0;;18.0;;232.0;;;;;;;;602.0;81.0;32.0;0.0;489.0;;186.0;66.0;40.0;0.0;78.0;2.0;0.0;;;;1856.0
1867;Compartiment algemeen;0;2007;576.0;1822.0;572.0;233.0;6.0;1030.0;-20.0;865.0;355.0;145.0;4.0;381.0;-20.0;175.0;;18.0;;157.0;;;;;;;;595.0;81.0;26.0;0.0;488.0;;290.0;62.0;86.0;;135.0;1.0;0.0;1.0;;4.0;1822.0
1868;Compartiment algemeen;0;2009;583.0;1647.0;490.0;277.0;15.0;867.0;-2.0;1225.0;413.0;227.0;15.0;573.0;-2.0;149.0;;26.0;;123.0;;;;;;;;273.0;77.0;25.0;;171.0;;331.0;27.0;61.0;;174.0;50.0;6.0;6.0;;6.0;1647.0
