ID;Geslacht;Leeftijden;RegioS;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
8807;Totaal mannen en vrouwen;Totaal;Brunssum;2015 4e kwartaal;6330.0;5060.0;1270.0
8808;Totaal mannen en vrouwen;Totaal;Brunssum;2016 1e kwartaal;6260.0;5000.0;1260.0
8809;Totaal mannen en vrouwen;Totaal;Brunssum;2016 2e kwartaal;6290.0;5020.0;1270.0
8810;Totaal mannen en vrouwen;Totaal;Brunssum;2016 3e kwartaal;6350.0;5060.0;1280.0
8811;Totaal mannen en vrouwen;Totaal;Brunssum;2016 4e kwartaal;6390.0;5090.0;1300.0
8812;Totaal mannen en vrouwen;Totaal;Brunssum;2017 1e kwartaal;6310.0;5030.0;1280.0
8813;Totaal mannen en vrouwen;Totaal;Brunssum;2017 2e kwartaal;6300.0;5030.0;1270.0
8814;Totaal mannen en vrouwen;Totaal;Brunssum;2017 3e kwartaal;6340.0;5050.0;1280.0
8815;Totaal mannen en vrouwen;Totaal;Brunssum;2017 4e kwartaal;6360.0;5070.0;1280.0
8816;Totaal mannen en vrouwen;Totaal;Brunssum;2018 1e kwartaal;6280.0;5010.0;1260.0
8817;Totaal mannen en vrouwen;Totaal;Brunssum;2018 2e kwartaal;6320.0;5040.0;1280.0
8818;Totaal mannen en vrouwen;Totaal;Brunssum;2018 3e kwartaal;6380.0;5080.0;1300.0
8819;Totaal mannen en vrouwen;Totaal;Brunssum;2018 4e kwartaal;6380.0;5090.0;1300.0
8820;Totaal mannen en vrouwen;Totaal;Bunnik;2006 4e kwartaal;2500.0;2350.0;150.0
8821;Totaal mannen en vrouwen;Totaal;Bunnik;2007 1e kwartaal;2500.0;2350.0;150.0
8822;Totaal mannen en vrouwen;Totaal;Bunnik;2007 2e kwartaal;2520.0;2360.0;150.0
8823;Totaal mannen en vrouwen;Totaal;Bunnik;2007 3e kwartaal;2530.0;2370.0;150.0
8824;Totaal mannen en vrouwen;Totaal;Bunnik;2007 4e kwartaal;2560.0;2410.0;150.0
8825;Totaal mannen en vrouwen;Totaal;Bunnik;2008 1e kwartaal;2590.0;2430.0;150.0
8826;Totaal mannen en vrouwen;Totaal;Bunnik;2008 2e kwartaal;2610.0;2450.0;160.0
8827;Totaal mannen en vrouwen;Totaal;Bunnik;2008 3e kwartaal;2640.0;2480.0;160.0
8828;Totaal mannen en vrouwen;Totaal;Bunnik;2008 4e kwartaal;2660.0;2500.0;160.0
8829;Totaal mannen en vrouwen;Totaal;Bunnik;2009 1e kwartaal;2680.0;2520.0;160.0
8830;Totaal mannen en vrouwen;Totaal;Bunnik;2009 2e kwartaal;2710.0;2540.0;160.0
8831;Totaal mannen en vrouwen;Totaal;Bunnik;2009 3e kwartaal;2740.0;2580.0;160.0
8832;Totaal mannen en vrouwen;Totaal;Bunnik;2009 4e kwartaal;2750.0;2590.0;160.0
8833;Totaal mannen en vrouwen;Totaal;Bunnik;2010 1e kwartaal;2750.0;2590.0;160.0
8834;Totaal mannen en vrouwen;Totaal;Bunnik;2010 2e kwartaal;2770.0;2610.0;160.0
8835;Totaal mannen en vrouwen;Totaal;Bunnik;2010 3e kwartaal;2780.0;2620.0;160.0
8836;Totaal mannen en vrouwen;Totaal;Bunnik;2010 4e kwartaal;2790.0;2630.0;170.0
8837;Totaal mannen en vrouwen;Totaal;Bunnik;2011 1e kwartaal;2800.0;2640.0;170.0
8838;Totaal mannen en vrouwen;Totaal;Bunnik;2011 2e kwartaal;2830.0;2660.0;170.0
8839;Totaal mannen en vrouwen;Totaal;Bunnik;2011 3e kwartaal;2850.0;2680.0;170.0
8840;Totaal mannen en vrouwen;Totaal;Bunnik;2011 4e kwartaal;2870.0;2700.0;170.0
8841;Totaal mannen en vrouwen;Totaal;Bunnik;2012 1e kwartaal;2890.0;2710.0;170.0
8842;Totaal mannen en vrouwen;Totaal;Bunnik;2012 2e kwartaal;2920.0;2740.0;180.0
8843;Totaal mannen en vrouwen;Totaal;Bunnik;2012 3e kwartaal;2940.0;2760.0;180.0
8844;Totaal mannen en vrouwen;Totaal;Bunnik;2012 4e kwartaal;2960.0;2770.0;180.0
8845;Totaal mannen en vrouwen;Totaal;Bunnik;2013 1e kwartaal;2950.0;2760.0;190.0
8846;Totaal mannen en vrouwen;Totaal;Bunnik;2013 2e kwartaal;2980.0;2790.0;190.0
8847;Totaal mannen en vrouwen;Totaal;Bunnik;2013 3e kwartaal;3000.0;2810.0;190.0
8848;Totaal mannen en vrouwen;Totaal;Bunnik;2013 4e kwartaal;3020.0;2820.0;190.0
8849;Totaal mannen en vrouwen;Totaal;Bunnik;2014 1e kwartaal;3020.0;2830.0;190.0
8850;Totaal mannen en vrouwen;Totaal;Bunnik;2014 2e kwartaal;3030.0;2840.0;190.0
8851;Totaal mannen en vrouwen;Totaal;Bunnik;2014 3e kwartaal;3050.0;2860.0;190.0
8852;Totaal mannen en vrouwen;Totaal;Bunnik;2014 4e kwartaal;3080.0;2890.0;190.0
8853;Totaal mannen en vrouwen;Totaal;Bunnik;2015 1e kwartaal;3080.0;2900.0;180.0
8854;Totaal mannen en vrouwen;Totaal;Bunnik;2015 2e kwartaal;3100.0;2920.0;180.0
8855;Totaal mannen en vrouwen;Totaal;Bunnik;2015 3e kwartaal;3130.0;2950.0;180.0
8856;Totaal mannen en vrouwen;Totaal;Bunnik;2015 4e kwartaal;3140.0;2960.0;190.0
8857;Totaal mannen en vrouwen;Totaal;Bunnik;2016 1e kwartaal;3100.0;2920.0;180.0
8858;Totaal mannen en vrouwen;Totaal;Bunnik;2016 2e kwartaal;3120.0;2940.0;180.0
8859;Totaal mannen en vrouwen;Totaal;Bunnik;2016 3e kwartaal;3130.0;2950.0;180.0
8860;Totaal mannen en vrouwen;Totaal;Bunnik;2016 4e kwartaal;3170.0;2990.0;190.0
8861;Totaal mannen en vrouwen;Totaal;Bunnik;2017 1e kwartaal;3150.0;2970.0;190.0
8862;Totaal mannen en vrouwen;Totaal;Bunnik;2017 2e kwartaal;3150.0;2960.0;190.0
8863;Totaal mannen en vrouwen;Totaal;Bunnik;2017 3e kwartaal;3170.0;2980.0;190.0
8864;Totaal mannen en vrouwen;Totaal;Bunnik;2017 4e kwartaal;3190.0;3000.0;190.0
8865;Totaal mannen en vrouwen;Totaal;Bunnik;2018 1e kwartaal;3140.0;2960.0;180.0
8866;Totaal mannen en vrouwen;Totaal;Bunnik;2018 2e kwartaal;3170.0;2980.0;180.0
8867;Totaal mannen en vrouwen;Totaal;Bunnik;2018 3e kwartaal;3170.0;2990.0;180.0
8868;Totaal mannen en vrouwen;Totaal;Bunnik;2018 4e kwartaal;3180.0;2990.0;190.0
8869;Totaal mannen en vrouwen;Totaal;Bunschoten;2006 4e kwartaal;2110.0;2040.0;70.0
8870;Totaal mannen en vrouwen;Totaal;Bunschoten;2007 1e kwartaal;2120.0;2050.0;70.0
8871;Totaal mannen en vrouwen;Totaal;Bunschoten;2007 2e kwartaal;2140.0;2070.0;70.0
8872;Totaal mannen en vrouwen;Totaal;Bunschoten;2007 3e kwartaal;2160.0;2090.0;70.0
8873;Totaal mannen en vrouwen;Totaal;Bunschoten;2007 4e kwartaal;2190.0;2120.0;80.0
8874;Totaal mannen en vrouwen;Totaal;Bunschoten;2008 1e kwartaal;2220.0;2140.0;80.0
8875;Totaal mannen en vrouwen;Totaal;Bunschoten;2008 2e kwartaal;2250.0;2170.0;80.0
8876;Totaal mannen en vrouwen;Totaal;Bunschoten;2008 3e kwartaal;2290.0;2210.0;80.0
8877;Totaal mannen en vrouwen;Totaal;Bunschoten;2008 4e kwartaal;2320.0;2230.0;90.0
8878;Totaal mannen en vrouwen;Totaal;Bunschoten;2009 1e kwartaal;2340.0;2260.0;90.0
8879;Totaal mannen en vrouwen;Totaal;Bunschoten;2009 2e kwartaal;2390.0;2300.0;90.0
8880;Totaal mannen en vrouwen;Totaal;Bunschoten;2009 3e kwartaal;2410.0;2310.0;90.0
8881;Totaal mannen en vrouwen;Totaal;Bunschoten;2009 4e kwartaal;2430.0;2330.0;100.0
8882;Totaal mannen en vrouwen;Totaal;Bunschoten;2010 1e kwartaal;2450.0;2350.0;100.0
8883;Totaal mannen en vrouwen;Totaal;Bunschoten;2010 2e kwartaal;2480.0;2380.0;100.0
8884;Totaal mannen en vrouwen;Totaal;Bunschoten;2010 3e kwartaal;2510.0;2410.0;100.0
8885;Totaal mannen en vrouwen;Totaal;Bunschoten;2010 4e kwartaal;2520.0;2420.0;100.0
8886;Totaal mannen en vrouwen;Totaal;Bunschoten;2011 1e kwartaal;2560.0;2450.0;100.0
8887;Totaal mannen en vrouwen;Totaal;Bunschoten;2011 2e kwartaal;2600.0;2500.0;100.0
8888;Totaal mannen en vrouwen;Totaal;Bunschoten;2011 3e kwartaal;2660.0;2550.0;110.0
8889;Totaal mannen en vrouwen;Totaal;Bunschoten;2011 4e kwartaal;2710.0;2610.0;100.0
8890;Totaal mannen en vrouwen;Totaal;Bunschoten;2012 1e kwartaal;2760.0;2650.0;110.0
8891;Totaal mannen en vrouwen;Totaal;Bunschoten;2012 2e kwartaal;2770.0;2670.0;110.0
8892;Totaal mannen en vrouwen;Totaal;Bunschoten;2012 3e kwartaal;2820.0;2720.0;110.0
8893;Totaal mannen en vrouwen;Totaal;Bunschoten;2012 4e kwartaal;2870.0;2760.0;100.0
8894;Totaal mannen en vrouwen;Totaal;Bunschoten;2013 1e kwartaal;2870.0;2760.0;110.0
8895;Totaal mannen en vrouwen;Totaal;Bunschoten;2013 2e kwartaal;2900.0;2790.0;110.0
8896;Totaal mannen en vrouwen;Totaal;Bunschoten;2013 3e kwartaal;2920.0;2820.0;110.0
8897;Totaal mannen en vrouwen;Totaal;Bunschoten;2013 4e kwartaal;2960.0;2860.0;110.0
8898;Totaal mannen en vrouwen;Totaal;Bunschoten;2014 1e kwartaal;2970.0;2860.0;110.0
8899;Totaal mannen en vrouwen;Totaal;Bunschoten;2014 2e kwartaal;2990.0;2880.0;110.0
8900;Totaal mannen en vrouwen;Totaal;Bunschoten;2014 3e kwartaal;3020.0;2910.0;110.0
8901;Totaal mannen en vrouwen;Totaal;Bunschoten;2014 4e kwartaal;3050.0;2940.0;110.0
8902;Totaal mannen en vrouwen;Totaal;Bunschoten;2015 1e kwartaal;3050.0;2940.0;110.0
8903;Totaal mannen en vrouwen;Totaal;Bunschoten;2015 2e kwartaal;3080.0;2970.0;110.0
8904;Totaal mannen en vrouwen;Totaal;Bunschoten;2015 3e kwartaal;3100.0;2990.0;110.0
8905;Totaal mannen en vrouwen;Totaal;Bunschoten;2015 4e kwartaal;3140.0;3030.0;110.0
8906;Totaal mannen en vrouwen;Totaal;Bunschoten;2016 1e kwartaal;3100.0;3000.0;110.0
8907;Totaal mannen en vrouwen;Totaal;Bunschoten;2016 2e kwartaal;3130.0;3020.0;110.0
8908;Totaal mannen en vrouwen;Totaal;Bunschoten;2016 3e kwartaal;3160.0;3050.0;110.0
8909;Totaal mannen en vrouwen;Totaal;Bunschoten;2016 4e kwartaal;3180.0;3070.0;110.0
8910;Totaal mannen en vrouwen;Totaal;Bunschoten;2017 1e kwartaal;3150.0;3040.0;110.0
8911;Totaal mannen en vrouwen;Totaal;Bunschoten;2017 2e kwartaal;3180.0;3060.0;110.0
8912;Totaal mannen en vrouwen;Totaal;Bunschoten;2017 3e kwartaal;3200.0;3090.0;110.0
8913;Totaal mannen en vrouwen;Totaal;Bunschoten;2017 4e kwartaal;3240.0;3120.0;120.0
8914;Totaal mannen en vrouwen;Totaal;Bunschoten;2018 1e kwartaal;3220.0;3100.0;120.0
8915;Totaal mannen en vrouwen;Totaal;Bunschoten;2018 2e kwartaal;3220.0;3100.0;120.0
8916;Totaal mannen en vrouwen;Totaal;Bunschoten;2018 3e kwartaal;3260.0;3140.0;120.0
8917;Totaal mannen en vrouwen;Totaal;Bunschoten;2018 4e kwartaal;3290.0;3170.0;120.0
8918;Totaal mannen en vrouwen;Totaal;Buren;2006 4e kwartaal;3210.0;3100.0;110.0
8919;Totaal mannen en vrouwen;Totaal;Buren;2007 1e kwartaal;3220.0;3100.0;120.0
8920;Totaal mannen en vrouwen;Totaal;Buren;2007 2e kwartaal;3260.0;3140.0;120.0
8921;Totaal mannen en vrouwen;Totaal;Buren;2007 3e kwartaal;3270.0;3150.0;120.0
8922;Totaal mannen en vrouwen;Totaal;Buren;2007 4e kwartaal;3310.0;3180.0;130.0
8923;Totaal mannen en vrouwen;Totaal;Buren;2008 1e kwartaal;3330.0;3200.0;130.0
8924;Totaal mannen en vrouwen;Totaal;Buren;2008 2e kwartaal;3380.0;3240.0;140.0
8925;Totaal mannen en vrouwen;Totaal;Buren;2008 3e kwartaal;3450.0;3310.0;140.0
8926;Totaal mannen en vrouwen;Totaal;Buren;2008 4e kwartaal;3480.0;3340.0;140.0
8927;Totaal mannen en vrouwen;Totaal;Buren;2009 1e kwartaal;3540.0;3400.0;140.0
8928;Totaal mannen en vrouwen;Totaal;Buren;2009 2e kwartaal;3590.0;3450.0;150.0
8929;Totaal mannen en vrouwen;Totaal;Buren;2009 3e kwartaal;3670.0;3520.0;150.0
8930;Totaal mannen en vrouwen;Totaal;Buren;2009 4e kwartaal;3700.0;3550.0;150.0
8931;Totaal mannen en vrouwen;Totaal;Buren;2010 1e kwartaal;3750.0;3590.0;160.0
8932;Totaal mannen en vrouwen;Totaal;Buren;2010 2e kwartaal;3790.0;3630.0;160.0
8933;Totaal mannen en vrouwen;Totaal;Buren;2010 3e kwartaal;3820.0;3660.0;160.0
8934;Totaal mannen en vrouwen;Totaal;Buren;2010 4e kwartaal;3820.0;3660.0;160.0
8935;Totaal mannen en vrouwen;Totaal;Buren;2011 1e kwartaal;3860.0;3700.0;160.0
8936;Totaal mannen en vrouwen;Totaal;Buren;2011 2e kwartaal;3940.0;3780.0;160.0
8937;Totaal mannen en vrouwen;Totaal;Buren;2011 3e kwartaal;4000.0;3830.0;170.0
8938;Totaal mannen en vrouwen;Totaal;Buren;2011 4e kwartaal;4050.0;3880.0;170.0
8939;Totaal mannen en vrouwen;Totaal;Buren;2012 1e kwartaal;4090.0;3910.0;180.0
8940;Totaal mannen en vrouwen;Totaal;Buren;2012 2e kwartaal;4130.0;3960.0;170.0
8941;Totaal mannen en vrouwen;Totaal;Buren;2012 3e kwartaal;4180.0;4010.0;170.0
8942;Totaal mannen en vrouwen;Totaal;Buren;2012 4e kwartaal;4220.0;4050.0;180.0
8943;Totaal mannen en vrouwen;Totaal;Buren;2013 1e kwartaal;4240.0;4060.0;180.0
8944;Totaal mannen en vrouwen;Totaal;Buren;2013 2e kwartaal;4310.0;4130.0;180.0
8945;Totaal mannen en vrouwen;Totaal;Buren;2013 3e kwartaal;4350.0;4170.0;190.0
8946;Totaal mannen en vrouwen;Totaal;Buren;2013 4e kwartaal;4400.0;4210.0;190.0
8947;Totaal mannen en vrouwen;Totaal;Buren;2014 1e kwartaal;4440.0;4240.0;200.0
8948;Totaal mannen en vrouwen;Totaal;Buren;2014 2e kwartaal;4480.0;4280.0;210.0
8949;Totaal mannen en vrouwen;Totaal;Buren;2014 3e kwartaal;4540.0;4340.0;210.0
8950;Totaal mannen en vrouwen;Totaal;Buren;2014 4e kwartaal;4570.0;4350.0;210.0
8951;Totaal mannen en vrouwen;Totaal;Buren;2015 1e kwartaal;4570.0;4360.0;210.0
8952;Totaal mannen en vrouwen;Totaal;Buren;2015 2e kwartaal;4620.0;4410.0;210.0
8953;Totaal mannen en vrouwen;Totaal;Buren;2015 3e kwartaal;4640.0;4430.0;220.0
8954;Totaal mannen en vrouwen;Totaal;Buren;2015 4e kwartaal;4680.0;4460.0;220.0
8955;Totaal mannen en vrouwen;Totaal;Buren;2016 1e kwartaal;4610.0;4390.0;220.0
8956;Totaal mannen en vrouwen;Totaal;Buren;2016 2e kwartaal;4660.0;4440.0;220.0
8957;Totaal mannen en vrouwen;Totaal;Buren;2016 3e kwartaal;4710.0;4490.0;220.0
8958;Totaal mannen en vrouwen;Totaal;Buren;2016 4e kwartaal;4760.0;4540.0;220.0
8959;Totaal mannen en vrouwen;Totaal;Buren;2017 1e kwartaal;4720.0;4490.0;220.0
8960;Totaal mannen en vrouwen;Totaal;Buren;2017 2e kwartaal;4770.0;4540.0;220.0
8961;Totaal mannen en vrouwen;Totaal;Buren;2017 3e kwartaal;4810.0;4590.0;230.0
8962;Totaal mannen en vrouwen;Totaal;Buren;2017 4e kwartaal;4860.0;4630.0;230.0
8963;Totaal mannen en vrouwen;Totaal;Buren;2018 1e kwartaal;4810.0;4590.0;230.0
8964;Totaal mannen en vrouwen;Totaal;Buren;2018 2e kwartaal;4840.0;4620.0;220.0
8965;Totaal mannen en vrouwen;Totaal;Buren;2018 3e kwartaal;4920.0;4690.0;230.0
8966;Totaal mannen en vrouwen;Totaal;Buren;2018 4e kwartaal;4940.0;4710.0;230.0
8967;Totaal mannen en vrouwen;Totaal;Bussum;2006 4e kwartaal;6210.0;5720.0;500.0
8968;Totaal mannen en vrouwen;Totaal;Bussum;2007 1e kwartaal;6220.0;5710.0;500.0
8969;Totaal mannen en vrouwen;Totaal;Bussum;2007 2e kwartaal;6220.0;5720.0;510.0
8970;Totaal mannen en vrouwen;Totaal;Bussum;2007 3e kwartaal;6240.0;5720.0;520.0
8971;Totaal mannen en vrouwen;Totaal;Bussum;2007 4e kwartaal;6210.0;5690.0;520.0
8972;Totaal mannen en vrouwen;Totaal;Bussum;2008 1e kwartaal;6200.0;5670.0;530.0
8973;Totaal mannen en vrouwen;Totaal;Bussum;2008 2e kwartaal;6200.0;5670.0;530.0
8974;Totaal mannen en vrouwen;Totaal;Bussum;2008 3e kwartaal;6210.0;5670.0;550.0
8975;Totaal mannen en vrouwen;Totaal;Bussum;2008 4e kwartaal;6240.0;5700.0;540.0
8976;Totaal mannen en vrouwen;Totaal;Bussum;2009 1e kwartaal;6220.0;5670.0;550.0
8977;Totaal mannen en vrouwen;Totaal;Bussum;2009 2e kwartaal;6230.0;5680.0;540.0
8978;Totaal mannen en vrouwen;Totaal;Bussum;2009 3e kwartaal;6250.0;5680.0;570.0
8979;Totaal mannen en vrouwen;Totaal;Bussum;2009 4e kwartaal;6240.0;5670.0;570.0
8980;Totaal mannen en vrouwen;Totaal;Bussum;2010 1e kwartaal;6190.0;5630.0;560.0
8981;Totaal mannen en vrouwen;Totaal;Bussum;2010 2e kwartaal;6190.0;5620.0;570.0
8982;Totaal mannen en vrouwen;Totaal;Bussum;2010 3e kwartaal;6170.0;5600.0;580.0
8983;Totaal mannen en vrouwen;Totaal;Bussum;2010 4e kwartaal;6130.0;5540.0;580.0
8984;Totaal mannen en vrouwen;Totaal;Bussum;2011 1e kwartaal;6140.0;5550.0;600.0
8985;Totaal mannen en vrouwen;Totaal;Bussum;2011 2e kwartaal;6200.0;5600.0;610.0
8986;Totaal mannen en vrouwen;Totaal;Bussum;2011 3e kwartaal;6240.0;5620.0;620.0
8987;Totaal mannen en vrouwen;Totaal;Bussum;2011 4e kwartaal;6290.0;5670.0;620.0
8988;Totaal mannen en vrouwen;Totaal;Bussum;2012 1e kwartaal;6330.0;5700.0;640.0
8989;Totaal mannen en vrouwen;Totaal;Bussum;2012 2e kwartaal;6360.0;5710.0;660.0
8990;Totaal mannen en vrouwen;Totaal;Bussum;2012 3e kwartaal;6390.0;5720.0;680.0
8991;Totaal mannen en vrouwen;Totaal;Bussum;2012 4e kwartaal;6420.0;5730.0;680.0
8992;Totaal mannen en vrouwen;Totaal;Bussum;2013 1e kwartaal;6390.0;5710.0;680.0
8993;Totaal mannen en vrouwen;Totaal;Bussum;2013 2e kwartaal;6380.0;5690.0;690.0
8994;Totaal mannen en vrouwen;Totaal;Bussum;2013 3e kwartaal;6400.0;5710.0;690.0
8995;Totaal mannen en vrouwen;Totaal;Bussum;2013 4e kwartaal;6430.0;5730.0;690.0
8996;Totaal mannen en vrouwen;Totaal;Bussum;2014 1e kwartaal;6410.0;5720.0;700.0
8997;Totaal mannen en vrouwen;Totaal;Bussum;2014 2e kwartaal;6440.0;5730.0;710.0
8998;Totaal mannen en vrouwen;Totaal;Bussum;2014 3e kwartaal;6450.0;5740.0;720.0
8999;Totaal mannen en vrouwen;Totaal;Bussum;2014 4e kwartaal;6480.0;5760.0;720.0
9000;Totaal mannen en vrouwen;Totaal;Bussum;2015 1e kwartaal;6450.0;5730.0;720.0
9001;Totaal mannen en vrouwen;Totaal;Bussum;2015 2e kwartaal;6470.0;5750.0;720.0
9002;Totaal mannen en vrouwen;Totaal;Bussum;2015 3e kwartaal;6500.0;5770.0;740.0
9003;Totaal mannen en vrouwen;Totaal;Bussum;2015 4e kwartaal;6550.0;5800.0;750.0
9004;Totaal mannen en vrouwen;Totaal;Bussum;2016 1e kwartaal;;;
9005;Totaal mannen en vrouwen;Totaal;Bussum;2016 2e kwartaal;;;
9006;Totaal mannen en vrouwen;Totaal;Bussum;2016 3e kwartaal;;;
9007;Totaal mannen en vrouwen;Totaal;Bussum;2016 4e kwartaal;;;
9008;Totaal mannen en vrouwen;Totaal;Bussum;2017 1e kwartaal;;;
9009;Totaal mannen en vrouwen;Totaal;Bussum;2017 2e kwartaal;;;
9010;Totaal mannen en vrouwen;Totaal;Bussum;2017 3e kwartaal;;;
9011;Totaal mannen en vrouwen;Totaal;Bussum;2017 4e kwartaal;;;
9012;Totaal mannen en vrouwen;Totaal;Bussum;2018 1e kwartaal;;;
9013;Totaal mannen en vrouwen;Totaal;Bussum;2018 2e kwartaal;;;
9014;Totaal mannen en vrouwen;Totaal;Bussum;2018 3e kwartaal;;;
9015;Totaal mannen en vrouwen;Totaal;Bussum;2018 4e kwartaal;;;
9016;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2006 4e kwartaal;9200.0;8350.0;850.0
9017;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2007 1e kwartaal;9210.0;8350.0;860.0
9018;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2007 2e kwartaal;9260.0;8380.0;880.0
9019;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2007 3e kwartaal;9300.0;8410.0;890.0
9020;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2007 4e kwartaal;9320.0;8410.0;910.0
9021;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2008 1e kwartaal;9320.0;8390.0;920.0
9022;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2008 2e kwartaal;9330.0;8390.0;930.0
9023;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2008 3e kwartaal;9380.0;8420.0;960.0
9024;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2008 4e kwartaal;9430.0;8450.0;980.0
9025;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2009 1e kwartaal;9490.0;8480.0;1010.0
9026;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2009 2e kwartaal;9530.0;8510.0;1010.0
9027;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2009 3e kwartaal;9590.0;8560.0;1030.0
9028;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2009 4e kwartaal;9660.0;8620.0;1040.0
9029;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2010 1e kwartaal;9700.0;8630.0;1070.0
9030;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2010 2e kwartaal;9810.0;8700.0;1110.0
9031;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2010 3e kwartaal;9850.0;8730.0;1120.0
9032;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2010 4e kwartaal;9860.0;8730.0;1130.0
9033;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2011 1e kwartaal;9920.0;8760.0;1150.0
9034;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2011 2e kwartaal;10130.0;8950.0;1180.0
9035;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2011 3e kwartaal;10320.0;9120.0;1210.0
9036;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2011 4e kwartaal;10490.0;9280.0;1210.0
9037;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2012 1e kwartaal;10630.0;9400.0;1230.0
9038;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2012 2e kwartaal;10750.0;9490.0;1270.0
9039;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2012 3e kwartaal;10890.0;9590.0;1300.0
9040;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2012 4e kwartaal;11000.0;9690.0;1310.0
9041;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2013 1e kwartaal;11010.0;9690.0;1320.0
9042;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2013 2e kwartaal;11140.0;9790.0;1350.0
9043;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2013 3e kwartaal;11270.0;9890.0;1380.0
9044;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2013 4e kwartaal;11390.0;9990.0;1400.0
9045;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2014 1e kwartaal;11420.0;10010.0;1410.0
9046;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2014 2e kwartaal;11500.0;10070.0;1440.0
9047;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2014 3e kwartaal;11600.0;10150.0;1450.0
9048;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2014 4e kwartaal;11740.0;10250.0;1490.0
9049;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2015 1e kwartaal;11760.0;10310.0;1460.0
9050;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2015 2e kwartaal;11820.0;10360.0;1470.0
9051;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2015 3e kwartaal;11940.0;10450.0;1490.0
9052;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2015 4e kwartaal;12000.0;10490.0;1510.0
9053;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2016 1e kwartaal;11840.0;10350.0;1490.0
9054;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2016 2e kwartaal;11940.0;10420.0;1520.0
9055;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2016 3e kwartaal;12030.0;10490.0;1550.0
9056;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2016 4e kwartaal;12120.0;10550.0;1570.0
9057;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2017 1e kwartaal;11990.0;10430.0;1560.0
9058;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2017 2e kwartaal;12070.0;10490.0;1570.0
9059;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2017 3e kwartaal;12210.0;10600.0;1610.0
9060;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2017 4e kwartaal;12310.0;10670.0;1640.0
9061;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2018 1e kwartaal;12130.0;10510.0;1620.0
9062;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2018 2e kwartaal;12280.0;10610.0;1660.0
9063;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2018 3e kwartaal;12410.0;10690.0;1720.0
9064;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2018 4e kwartaal;12510.0;10760.0;1750.0
9065;Totaal mannen en vrouwen;Totaal;Castricum;2006 4e kwartaal;6130.0;5810.0;320.0
9066;Totaal mannen en vrouwen;Totaal;Castricum;2007 1e kwartaal;6150.0;5830.0;320.0
