ID;Geslacht;Leeftijd;DiagnoseIndelingVTV;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
8260;Totaal mannen en vrouwen;0 jaar;67;1985;;;;;
8261;Totaal mannen en vrouwen;0 jaar;67;1986;;;;;
8262;Totaal mannen en vrouwen;0 jaar;67;1987;;;;;
8263;Totaal mannen en vrouwen;0 jaar;67;1988;;;;;
8264;Totaal mannen en vrouwen;0 jaar;67;1989;;;;;
8265;Totaal mannen en vrouwen;0 jaar;67;1990;;;;;
8266;Totaal mannen en vrouwen;0 jaar;67;1991;;;;;
8267;Totaal mannen en vrouwen;0 jaar;67;1992;;;;;
8268;Totaal mannen en vrouwen;0 jaar;67;1993;;;;;
8269;Totaal mannen en vrouwen;0 jaar;67;1994;;;;;
8270;Totaal mannen en vrouwen;0 jaar;67;1995;;;;;
8271;Totaal mannen en vrouwen;0 jaar;67;1996;;;;;
8272;Totaal mannen en vrouwen;0 jaar;67;1997;;;;;
8273;Totaal mannen en vrouwen;0 jaar;67;1998;;;;;
8274;Totaal mannen en vrouwen;0 jaar;67;1999;;;;;
8275;Totaal mannen en vrouwen;0 jaar;67;2000;;;;;
8276;Totaal mannen en vrouwen;0 jaar;67;2001;;;;;
8277;Totaal mannen en vrouwen;0 jaar;67;2002;;;;;
8278;Totaal mannen en vrouwen;0 jaar;67;2003;;;;;
8279;Totaal mannen en vrouwen;0 jaar;67;2004;;;;;
8280;Totaal mannen en vrouwen;0 jaar;67;2005;;;;;
8281;Totaal mannen en vrouwen;0 jaar;67;2006;;;;;
8282;Totaal mannen en vrouwen;0 jaar;67;2007;;;;;
8283;Totaal mannen en vrouwen;0 jaar;67;2008;;;;;
8284;Totaal mannen en vrouwen;0 jaar;67;2009;;;;;
8285;Totaal mannen en vrouwen;0 jaar;67;2010;;;;;
8286;Totaal mannen en vrouwen;0 jaar;67;2011;;;;;
8287;Totaal mannen en vrouwen;0 jaar;67;2012;;;;;
8288;Totaal mannen en vrouwen;0 jaar;68;1981;;;;;
8289;Totaal mannen en vrouwen;0 jaar;68;1982;;;;;
8290;Totaal mannen en vrouwen;0 jaar;68;1983;;;;;
8291;Totaal mannen en vrouwen;0 jaar;68;1984;;;;;
8292;Totaal mannen en vrouwen;0 jaar;68;1985;;;;;
8293;Totaal mannen en vrouwen;0 jaar;68;1986;;;;;
8294;Totaal mannen en vrouwen;0 jaar;68;1987;;;;;
8295;Totaal mannen en vrouwen;0 jaar;68;1988;;;;;
8296;Totaal mannen en vrouwen;0 jaar;68;1989;;;;;
8297;Totaal mannen en vrouwen;0 jaar;68;1990;;;;;
8298;Totaal mannen en vrouwen;0 jaar;68;1991;;;;;
8299;Totaal mannen en vrouwen;0 jaar;68;1992;;;;;
8300;Totaal mannen en vrouwen;0 jaar;68;1993;;;;;
8301;Totaal mannen en vrouwen;0 jaar;68;1994;;;;;
8302;Totaal mannen en vrouwen;0 jaar;68;1995;;;;;
8303;Totaal mannen en vrouwen;0 jaar;68;1996;;;;;
8304;Totaal mannen en vrouwen;0 jaar;68;1997;;;;;
8305;Totaal mannen en vrouwen;0 jaar;68;1998;;;;;
8306;Totaal mannen en vrouwen;0 jaar;68;1999;;;;;
8307;Totaal mannen en vrouwen;0 jaar;68;2000;;;;;
8308;Totaal mannen en vrouwen;0 jaar;68;2001;;;;;
8309;Totaal mannen en vrouwen;0 jaar;68;2002;;;;;
8310;Totaal mannen en vrouwen;0 jaar;68;2003;;;;;
8311;Totaal mannen en vrouwen;0 jaar;68;2004;;;;;
8312;Totaal mannen en vrouwen;0 jaar;68;2005;;;;;
8313;Totaal mannen en vrouwen;0 jaar;68;2006;;;;;
8314;Totaal mannen en vrouwen;0 jaar;68;2007;;;;;
8315;Totaal mannen en vrouwen;0 jaar;68;2008;;;;;
8316;Totaal mannen en vrouwen;0 jaar;68;2009;;;;;
8317;Totaal mannen en vrouwen;0 jaar;68;2010;;;;;
8318;Totaal mannen en vrouwen;0 jaar;68;2011;;;;;
8319;Totaal mannen en vrouwen;0 jaar;68;2012;;;;;
8320;Totaal mannen en vrouwen;0 jaar;69;1981;;;;;
8321;Totaal mannen en vrouwen;0 jaar;69;1982;;;;;
8322;Totaal mannen en vrouwen;0 jaar;69;1983;;;;;
8323;Totaal mannen en vrouwen;0 jaar;69;1984;;;;;
8324;Totaal mannen en vrouwen;0 jaar;69;1985;;;;;
8325;Totaal mannen en vrouwen;0 jaar;69;1986;;;;;
8326;Totaal mannen en vrouwen;0 jaar;69;1987;;;;;
8327;Totaal mannen en vrouwen;0 jaar;69;1988;;;;;
8328;Totaal mannen en vrouwen;0 jaar;69;1989;;;;;
8329;Totaal mannen en vrouwen;0 jaar;69;1990;;;;;
8330;Totaal mannen en vrouwen;0 jaar;69;1991;;;;;
8331;Totaal mannen en vrouwen;0 jaar;69;1992;;;;;
8332;Totaal mannen en vrouwen;0 jaar;69;1993;;;;;
8333;Totaal mannen en vrouwen;0 jaar;69;1994;;;;;
8334;Totaal mannen en vrouwen;0 jaar;69;1995;;;;;
8335;Totaal mannen en vrouwen;0 jaar;69;1996;;;;;
8336;Totaal mannen en vrouwen;0 jaar;69;1997;;;;;
8337;Totaal mannen en vrouwen;0 jaar;69;1998;;;;;
8338;Totaal mannen en vrouwen;0 jaar;69;1999;;;;;
8339;Totaal mannen en vrouwen;0 jaar;69;2000;;;;;
8340;Totaal mannen en vrouwen;0 jaar;69;2001;;;;;
8341;Totaal mannen en vrouwen;0 jaar;69;2002;;;;;
8342;Totaal mannen en vrouwen;0 jaar;69;2003;;;;;
8343;Totaal mannen en vrouwen;0 jaar;69;2004;;;;;
8344;Totaal mannen en vrouwen;0 jaar;69;2005;;;;;
8345;Totaal mannen en vrouwen;0 jaar;69;2006;;;;;
8346;Totaal mannen en vrouwen;0 jaar;69;2007;;;;;
8347;Totaal mannen en vrouwen;0 jaar;69;2008;;;;;
8348;Totaal mannen en vrouwen;0 jaar;69;2009;;;;;
8349;Totaal mannen en vrouwen;0 jaar;69;2010;;;;;
8350;Totaal mannen en vrouwen;0 jaar;69;2011;;;;;
8351;Totaal mannen en vrouwen;0 jaar;69;2012;;;;;
8352;Totaal mannen en vrouwen;0 jaar;70;1981;;;;;
8353;Totaal mannen en vrouwen;0 jaar;70;1982;;;;;
8354;Totaal mannen en vrouwen;0 jaar;70;1983;;;;;
8355;Totaal mannen en vrouwen;0 jaar;70;1984;;;;;
8356;Totaal mannen en vrouwen;0 jaar;70;1985;;;;;
8357;Totaal mannen en vrouwen;0 jaar;70;1986;;;;;
8358;Totaal mannen en vrouwen;0 jaar;70;1987;;;;;
8359;Totaal mannen en vrouwen;0 jaar;70;1988;;;;;
8360;Totaal mannen en vrouwen;0 jaar;70;1989;;;;;
8361;Totaal mannen en vrouwen;0 jaar;70;1990;;;;;
8362;Totaal mannen en vrouwen;0 jaar;70;1991;;;;;
8363;Totaal mannen en vrouwen;0 jaar;70;1992;;;;;
8364;Totaal mannen en vrouwen;0 jaar;70;1993;;;;;
8365;Totaal mannen en vrouwen;0 jaar;70;1994;;;;;
8366;Totaal mannen en vrouwen;0 jaar;70;1995;;;;;
8367;Totaal mannen en vrouwen;0 jaar;70;1996;;;;;
8368;Totaal mannen en vrouwen;0 jaar;70;1997;;;;;
8369;Totaal mannen en vrouwen;0 jaar;70;1998;;;;;
8370;Totaal mannen en vrouwen;0 jaar;70;1999;;;;;
8371;Totaal mannen en vrouwen;0 jaar;70;2000;;;;;
8372;Totaal mannen en vrouwen;0 jaar;70;2001;;;;;
8373;Totaal mannen en vrouwen;0 jaar;70;2002;;;;;
8374;Totaal mannen en vrouwen;0 jaar;70;2003;;;;;
8375;Totaal mannen en vrouwen;0 jaar;70;2004;;;;;
8376;Totaal mannen en vrouwen;0 jaar;70;2005;;;;;
8377;Totaal mannen en vrouwen;0 jaar;70;2006;;;;;
8378;Totaal mannen en vrouwen;0 jaar;70;2007;;;;;
8379;Totaal mannen en vrouwen;0 jaar;70;2008;;;;;
8380;Totaal mannen en vrouwen;0 jaar;70;2009;;;;;
8381;Totaal mannen en vrouwen;0 jaar;70;2010;;;;;
8382;Totaal mannen en vrouwen;0 jaar;70;2011;;;;;
8383;Totaal mannen en vrouwen;0 jaar;70;2012;;;;;
8384;Totaal mannen en vrouwen;0 jaar;71;1981;;;;;
8385;Totaal mannen en vrouwen;0 jaar;71;1982;;;;;
8386;Totaal mannen en vrouwen;0 jaar;71;1983;;;;;
8387;Totaal mannen en vrouwen;0 jaar;71;1984;;;;;
8388;Totaal mannen en vrouwen;0 jaar;71;1985;;;;;
8389;Totaal mannen en vrouwen;0 jaar;71;1986;;;;;
8390;Totaal mannen en vrouwen;0 jaar;71;1987;;;;;
8391;Totaal mannen en vrouwen;0 jaar;71;1988;;;;;
8392;Totaal mannen en vrouwen;0 jaar;71;1989;;;;;
8393;Totaal mannen en vrouwen;0 jaar;71;1990;;;;;
8394;Totaal mannen en vrouwen;0 jaar;71;1991;;;;;
8395;Totaal mannen en vrouwen;0 jaar;71;1992;;;;;
8396;Totaal mannen en vrouwen;0 jaar;71;1993;;;;;
8397;Totaal mannen en vrouwen;0 jaar;71;1994;;;;;
8398;Totaal mannen en vrouwen;0 jaar;71;1995;;;;;
8399;Totaal mannen en vrouwen;0 jaar;71;1996;;;;;
8400;Totaal mannen en vrouwen;0 jaar;71;1997;;;;;
8401;Totaal mannen en vrouwen;0 jaar;71;1998;;;;;
8402;Totaal mannen en vrouwen;0 jaar;71;1999;;;;;
8403;Totaal mannen en vrouwen;0 jaar;71;2000;;;;;
8404;Totaal mannen en vrouwen;0 jaar;71;2001;;;;;
8405;Totaal mannen en vrouwen;0 jaar;71;2002;;;;;
8406;Totaal mannen en vrouwen;0 jaar;71;2003;;;;;
8407;Totaal mannen en vrouwen;0 jaar;71;2004;;;;;
8408;Totaal mannen en vrouwen;0 jaar;71;2005;;;;;
8409;Totaal mannen en vrouwen;0 jaar;71;2006;;;;;
8410;Totaal mannen en vrouwen;0 jaar;71;2007;;;;;
8411;Totaal mannen en vrouwen;0 jaar;71;2008;;;;;
8412;Totaal mannen en vrouwen;0 jaar;71;2009;;;;;
8413;Totaal mannen en vrouwen;0 jaar;71;2010;;;;;
8414;Totaal mannen en vrouwen;0 jaar;71;2011;;;;;
8415;Totaal mannen en vrouwen;0 jaar;71;2012;;;;;
8416;Totaal mannen en vrouwen;0 jaar;72;1981;;;;;
8417;Totaal mannen en vrouwen;0 jaar;72;1982;;;;;
8418;Totaal mannen en vrouwen;0 jaar;72;1983;;;;;
8419;Totaal mannen en vrouwen;0 jaar;72;1984;;;;;
8420;Totaal mannen en vrouwen;0 jaar;72;1985;;;;;
8421;Totaal mannen en vrouwen;0 jaar;72;1986;;;;;
8422;Totaal mannen en vrouwen;0 jaar;72;1987;;;;;
8423;Totaal mannen en vrouwen;0 jaar;72;1988;;;;;
8424;Totaal mannen en vrouwen;0 jaar;72;1989;;;;;
8425;Totaal mannen en vrouwen;0 jaar;72;1990;;;;;
8426;Totaal mannen en vrouwen;0 jaar;72;1991;;;;;
8427;Totaal mannen en vrouwen;0 jaar;72;1992;;;;;
8428;Totaal mannen en vrouwen;0 jaar;72;1993;;;;;
8429;Totaal mannen en vrouwen;0 jaar;72;1994;;;;;
8430;Totaal mannen en vrouwen;0 jaar;72;1995;;;;;
8431;Totaal mannen en vrouwen;0 jaar;72;1996;;;;;
8432;Totaal mannen en vrouwen;0 jaar;72;1997;;;;;
8433;Totaal mannen en vrouwen;0 jaar;72;1998;;;;;
8434;Totaal mannen en vrouwen;0 jaar;72;1999;;;;;
8435;Totaal mannen en vrouwen;0 jaar;72;2000;;;;;
8436;Totaal mannen en vrouwen;0 jaar;72;2001;;;;;
8437;Totaal mannen en vrouwen;0 jaar;72;2002;;;;;
8438;Totaal mannen en vrouwen;0 jaar;72;2003;;;;;
8439;Totaal mannen en vrouwen;0 jaar;72;2004;;;;;
8440;Totaal mannen en vrouwen;0 jaar;72;2005;;;;;
8441;Totaal mannen en vrouwen;0 jaar;72;2006;;;;;
8442;Totaal mannen en vrouwen;0 jaar;72;2007;;;;;
8443;Totaal mannen en vrouwen;0 jaar;72;2008;;;;;
8444;Totaal mannen en vrouwen;0 jaar;72;2009;;;;;
8445;Totaal mannen en vrouwen;0 jaar;72;2010;;;;;
8446;Totaal mannen en vrouwen;0 jaar;72;2011;;;;;
8447;Totaal mannen en vrouwen;0 jaar;72;2012;;;;;
8448;Totaal mannen en vrouwen;0 jaar;73;1981;;;;;
8449;Totaal mannen en vrouwen;0 jaar;73;1982;;;;;
8450;Totaal mannen en vrouwen;0 jaar;73;1983;;;;;
8451;Totaal mannen en vrouwen;0 jaar;73;1984;;;;;
8452;Totaal mannen en vrouwen;0 jaar;73;1985;;;;;
8453;Totaal mannen en vrouwen;0 jaar;73;1986;;;;;
8454;Totaal mannen en vrouwen;0 jaar;73;1987;;;;;
8455;Totaal mannen en vrouwen;0 jaar;73;1988;;;;;
8456;Totaal mannen en vrouwen;0 jaar;73;1989;;;;;
8457;Totaal mannen en vrouwen;0 jaar;73;1990;;;;;
8458;Totaal mannen en vrouwen;0 jaar;73;1991;;;;;
8459;Totaal mannen en vrouwen;0 jaar;73;1992;;;;;
8460;Totaal mannen en vrouwen;0 jaar;73;1993;;;;;
8461;Totaal mannen en vrouwen;0 jaar;73;1994;;;;;
8462;Totaal mannen en vrouwen;0 jaar;73;1995;;;;;
8463;Totaal mannen en vrouwen;0 jaar;73;1996;;;;;
8464;Totaal mannen en vrouwen;0 jaar;73;1997;;;;;
8465;Totaal mannen en vrouwen;0 jaar;73;1998;;;;;
8466;Totaal mannen en vrouwen;0 jaar;73;1999;;;;;
8467;Totaal mannen en vrouwen;0 jaar;73;2000;;;;;
8468;Totaal mannen en vrouwen;0 jaar;73;2001;;;;;
8469;Totaal mannen en vrouwen;0 jaar;73;2002;;;;;
8470;Totaal mannen en vrouwen;0 jaar;73;2003;;;;;
8471;Totaal mannen en vrouwen;0 jaar;73;2004;;;;;
8472;Totaal mannen en vrouwen;0 jaar;73;2005;;;;;
8473;Totaal mannen en vrouwen;0 jaar;73;2006;;;;;
8474;Totaal mannen en vrouwen;0 jaar;73;2007;;;;;
8475;Totaal mannen en vrouwen;0 jaar;73;2008;;;;;
8476;Totaal mannen en vrouwen;0 jaar;73;2009;;;;;
8477;Totaal mannen en vrouwen;0 jaar;73;2010;;;;;
8478;Totaal mannen en vrouwen;0 jaar;73;2011;;;;;
8479;Totaal mannen en vrouwen;0 jaar;73;2012;;;;;
8480;Totaal mannen en vrouwen;0 jaar;74;1981;;;;;
8481;Totaal mannen en vrouwen;0 jaar;74;1982;;;;;
8482;Totaal mannen en vrouwen;0 jaar;74;1983;;;;;
8483;Totaal mannen en vrouwen;0 jaar;74;1984;;;;;
8484;Totaal mannen en vrouwen;0 jaar;74;1985;;;;;
8485;Totaal mannen en vrouwen;0 jaar;74;1986;;;;;
8486;Totaal mannen en vrouwen;0 jaar;74;1987;;;;;
8487;Totaal mannen en vrouwen;0 jaar;74;1988;;;;;
8488;Totaal mannen en vrouwen;0 jaar;74;1989;;;;;
8489;Totaal mannen en vrouwen;0 jaar;74;1990;;;;;
8490;Totaal mannen en vrouwen;0 jaar;74;1991;;;;;
8491;Totaal mannen en vrouwen;0 jaar;74;1992;;;;;
8492;Totaal mannen en vrouwen;0 jaar;74;1993;;;;;
8493;Totaal mannen en vrouwen;0 jaar;74;1994;;;;;
8494;Totaal mannen en vrouwen;0 jaar;74;1995;;;;;
8495;Totaal mannen en vrouwen;0 jaar;74;1996;;;;;
8496;Totaal mannen en vrouwen;0 jaar;74;1997;;;;;
8497;Totaal mannen en vrouwen;0 jaar;74;1998;;;;;
8498;Totaal mannen en vrouwen;0 jaar;74;1999;;;;;
8499;Totaal mannen en vrouwen;0 jaar;74;2000;;;;;
8500;Totaal mannen en vrouwen;0 jaar;74;2001;;;;;
8501;Totaal mannen en vrouwen;0 jaar;74;2002;;;;;
8502;Totaal mannen en vrouwen;0 jaar;74;2003;;;;;
8503;Totaal mannen en vrouwen;0 jaar;74;2004;;;;;
8504;Totaal mannen en vrouwen;0 jaar;74;2005;;;;;
8505;Totaal mannen en vrouwen;0 jaar;74;2006;;;;;
8506;Totaal mannen en vrouwen;0 jaar;74;2007;;;;;
8507;Totaal mannen en vrouwen;0 jaar;74;2008;;;;;
8508;Totaal mannen en vrouwen;0 jaar;74;2009;;;;;
8509;Totaal mannen en vrouwen;0 jaar;74;2010;;;;;
8510;Totaal mannen en vrouwen;0 jaar;74;2011;;;;;
8511;Totaal mannen en vrouwen;0 jaar;74;2012;;;;;
8512;Totaal mannen en vrouwen;0 jaar;75;1981;;;;;
8513;Totaal mannen en vrouwen;0 jaar;75;1982;;;;;
8514;Totaal mannen en vrouwen;0 jaar;75;1983;;;;;
8515;Totaal mannen en vrouwen;0 jaar;75;1984;;;;;
8516;Totaal mannen en vrouwen;0 jaar;75;1985;;;;;
8517;Totaal mannen en vrouwen;0 jaar;75;1986;;;;;
8518;Totaal mannen en vrouwen;0 jaar;75;1987;;;;;
8519;Totaal mannen en vrouwen;0 jaar;75;1988;;;;;
8520;Totaal mannen en vrouwen;0 jaar;75;1989;;;;;
8521;Totaal mannen en vrouwen;0 jaar;75;1990;;;;;
8522;Totaal mannen en vrouwen;0 jaar;75;1991;;;;;
8523;Totaal mannen en vrouwen;0 jaar;75;1992;;;;;
8524;Totaal mannen en vrouwen;0 jaar;75;1993;;;;;
8525;Totaal mannen en vrouwen;0 jaar;75;1994;;;;;
8526;Totaal mannen en vrouwen;0 jaar;75;1995;;;;;
8527;Totaal mannen en vrouwen;0 jaar;75;1996;;;;;
8528;Totaal mannen en vrouwen;0 jaar;75;1997;;;;;
8529;Totaal mannen en vrouwen;0 jaar;75;1998;;;;;
8530;Totaal mannen en vrouwen;0 jaar;75;1999;;;;;
8531;Totaal mannen en vrouwen;0 jaar;75;2000;;;;;
8532;Totaal mannen en vrouwen;0 jaar;75;2001;;;;;
8533;Totaal mannen en vrouwen;0 jaar;75;2002;;;;;
8534;Totaal mannen en vrouwen;0 jaar;75;2003;;;;;
8535;Totaal mannen en vrouwen;0 jaar;75;2004;;;;;
8536;Totaal mannen en vrouwen;0 jaar;75;2005;;;;;
8537;Totaal mannen en vrouwen;0 jaar;75;2006;;;;;
8538;Totaal mannen en vrouwen;0 jaar;75;2007;;;;;
8539;Totaal mannen en vrouwen;0 jaar;75;2008;;;;;
8540;Totaal mannen en vrouwen;0 jaar;75;2009;;;;;
8541;Totaal mannen en vrouwen;0 jaar;75;2010;;;;;
8542;Totaal mannen en vrouwen;0 jaar;75;2011;;;;;
8543;Totaal mannen en vrouwen;0 jaar;75;2012;;;;;
8544;Totaal mannen en vrouwen;0 jaar;76;1981;;;;;
8545;Totaal mannen en vrouwen;0 jaar;76;1982;;;;;
8546;Totaal mannen en vrouwen;0 jaar;76;1983;;;;;
8547;Totaal mannen en vrouwen;0 jaar;76;1984;;;;;
8548;Totaal mannen en vrouwen;0 jaar;76;1985;;;;;
8549;Totaal mannen en vrouwen;0 jaar;76;1986;;;;;
8550;Totaal mannen en vrouwen;0 jaar;76;1987;;;;;
8551;Totaal mannen en vrouwen;0 jaar;76;1988;;;;;
8552;Totaal mannen en vrouwen;0 jaar;76;1989;;;;;
8553;Totaal mannen en vrouwen;0 jaar;76;1990;;;;;
8554;Totaal mannen en vrouwen;0 jaar;76;1991;;;;;
8555;Totaal mannen en vrouwen;0 jaar;76;1992;;;;;
8556;Totaal mannen en vrouwen;0 jaar;76;1993;;;;;
8557;Totaal mannen en vrouwen;0 jaar;76;1994;;;;;
8558;Totaal mannen en vrouwen;0 jaar;76;1995;;;;;
8559;Totaal mannen en vrouwen;0 jaar;76;1996;;;;;
8560;Totaal mannen en vrouwen;0 jaar;76;1997;;;;;
8561;Totaal mannen en vrouwen;0 jaar;76;1998;;;;;
8562;Totaal mannen en vrouwen;0 jaar;76;1999;;;;;
8563;Totaal mannen en vrouwen;0 jaar;76;2000;;;;;
8564;Totaal mannen en vrouwen;0 jaar;76;2001;;;;;
8565;Totaal mannen en vrouwen;0 jaar;76;2002;;;;;
8566;Totaal mannen en vrouwen;0 jaar;76;2003;;;;;
8567;Totaal mannen en vrouwen;0 jaar;76;2004;;;;;
8568;Totaal mannen en vrouwen;0 jaar;76;2005;;;;;
8569;Totaal mannen en vrouwen;0 jaar;76;2006;;;;;
8570;Totaal mannen en vrouwen;0 jaar;76;2007;;;;;
8571;Totaal mannen en vrouwen;0 jaar;76;2008;;;;;
8572;Totaal mannen en vrouwen;0 jaar;76;2009;;;;;
8573;Totaal mannen en vrouwen;0 jaar;76;2010;;;;;
8574;Totaal mannen en vrouwen;0 jaar;76;2011;;;;;
8575;Totaal mannen en vrouwen;0 jaar;76;2012;;;;;
8576;Totaal mannen en vrouwen;0 jaar;77;1981;;;;;
8577;Totaal mannen en vrouwen;0 jaar;77;1982;;;;;
8578;Totaal mannen en vrouwen;0 jaar;77;1983;;;;;
8579;Totaal mannen en vrouwen;0 jaar;77;1984;;;;;
8580;Totaal mannen en vrouwen;0 jaar;77;1985;;;;;
8581;Totaal mannen en vrouwen;0 jaar;77;1986;;;;;
8582;Totaal mannen en vrouwen;0 jaar;77;1987;;;;;
8583;Totaal mannen en vrouwen;0 jaar;77;1988;;;;;
8584;Totaal mannen en vrouwen;0 jaar;77;1989;;;;;
8585;Totaal mannen en vrouwen;0 jaar;77;1990;;;;;
8586;Totaal mannen en vrouwen;0 jaar;77;1991;;;;;
8587;Totaal mannen en vrouwen;0 jaar;77;1992;;;;;
8588;Totaal mannen en vrouwen;0 jaar;77;1993;;;;;
8589;Totaal mannen en vrouwen;0 jaar;77;1994;;;;;
8590;Totaal mannen en vrouwen;0 jaar;77;1995;;;;;
8591;Totaal mannen en vrouwen;0 jaar;77;1996;;;;;
8592;Totaal mannen en vrouwen;0 jaar;77;1997;;;;;
8593;Totaal mannen en vrouwen;0 jaar;77;1998;;;;;
8594;Totaal mannen en vrouwen;0 jaar;77;1999;;;;;
8595;Totaal mannen en vrouwen;0 jaar;77;2000;;;;;
8596;Totaal mannen en vrouwen;0 jaar;77;2001;;;;;
8597;Totaal mannen en vrouwen;0 jaar;77;2002;;;;;
8598;Totaal mannen en vrouwen;0 jaar;77;2003;;;;;
8599;Totaal mannen en vrouwen;0 jaar;77;2004;;;;;
8600;Totaal mannen en vrouwen;0 jaar;77;2005;;;;;
8601;Totaal mannen en vrouwen;0 jaar;77;2006;;;;;
8602;Totaal mannen en vrouwen;0 jaar;77;2007;;;;;
8603;Totaal mannen en vrouwen;0 jaar;77;2008;;;;;
8604;Totaal mannen en vrouwen;0 jaar;77;2009;;;;;
8605;Totaal mannen en vrouwen;0 jaar;77;2010;;;;;
8606;Totaal mannen en vrouwen;0 jaar;77;2011;;;;;
8607;Totaal mannen en vrouwen;0 jaar;77;2012;;;;;
8608;Totaal mannen en vrouwen;0 jaar;78;1981;;;;;
8609;Totaal mannen en vrouwen;0 jaar;78;1982;;;;;
8610;Totaal mannen en vrouwen;0 jaar;78;1983;;;;;
8611;Totaal mannen en vrouwen;0 jaar;78;1984;;;;;
8612;Totaal mannen en vrouwen;0 jaar;78;1985;;;;;
8613;Totaal mannen en vrouwen;0 jaar;78;1986;;;;;
8614;Totaal mannen en vrouwen;0 jaar;78;1987;;;;;
8615;Totaal mannen en vrouwen;0 jaar;78;1988;;;;;
8616;Totaal mannen en vrouwen;0 jaar;78;1989;;;;;
8617;Totaal mannen en vrouwen;0 jaar;78;1990;;;;;
8618;Totaal mannen en vrouwen;0 jaar;78;1991;;;;;
8619;Totaal mannen en vrouwen;0 jaar;78;1992;;;;;
8620;Totaal mannen en vrouwen;0 jaar;78;1993;;;;;
8621;Totaal mannen en vrouwen;0 jaar;78;1994;;;;;
8622;Totaal mannen en vrouwen;0 jaar;78;1995;;;;;
8623;Totaal mannen en vrouwen;0 jaar;78;1996;;;;;
8624;Totaal mannen en vrouwen;0 jaar;78;1997;;;;;
8625;Totaal mannen en vrouwen;0 jaar;78;1998;;;;;
8626;Totaal mannen en vrouwen;0 jaar;78;1999;;;;;
8627;Totaal mannen en vrouwen;0 jaar;78;2000;;;;;
8628;Totaal mannen en vrouwen;0 jaar;78;2001;;;;;
8629;Totaal mannen en vrouwen;0 jaar;78;2002;;;;;
8630;Totaal mannen en vrouwen;0 jaar;78;2003;;;;;
8631;Totaal mannen en vrouwen;0 jaar;78;2004;;;;;
8632;Totaal mannen en vrouwen;0 jaar;78;2005;;;;;
8633;Totaal mannen en vrouwen;0 jaar;78;2006;;;;;
8634;Totaal mannen en vrouwen;0 jaar;78;2007;;;;;
8635;Totaal mannen en vrouwen;0 jaar;78;2008;;;;;
8636;Totaal mannen en vrouwen;0 jaar;78;2009;;;;;
8637;Totaal mannen en vrouwen;0 jaar;78;2010;;;;;
8638;Totaal mannen en vrouwen;0 jaar;78;2011;;;;;
8639;Totaal mannen en vrouwen;0 jaar;78;2012;;;;;
8640;Totaal mannen en vrouwen;0 jaar;79;1981;;;;;
8641;Totaal mannen en vrouwen;0 jaar;79;1982;;;;;
8642;Totaal mannen en vrouwen;0 jaar;79;1983;;;;;
8643;Totaal mannen en vrouwen;0 jaar;79;1984;;;;;
8644;Totaal mannen en vrouwen;0 jaar;79;1985;;;;;
8645;Totaal mannen en vrouwen;0 jaar;79;1986;;;;;
8646;Totaal mannen en vrouwen;0 jaar;79;1987;;;;;
8647;Totaal mannen en vrouwen;0 jaar;79;1988;;;;;
8648;Totaal mannen en vrouwen;0 jaar;79;1989;;;;;
8649;Totaal mannen en vrouwen;0 jaar;79;1990;;;;;
8650;Totaal mannen en vrouwen;0 jaar;79;1991;;;;;
8651;Totaal mannen en vrouwen;0 jaar;79;1992;;;;;
8652;Totaal mannen en vrouwen;0 jaar;79;1993;;;;;
8653;Totaal mannen en vrouwen;0 jaar;79;1994;;;;;
8654;Totaal mannen en vrouwen;0 jaar;79;1995;;;;;
8655;Totaal mannen en vrouwen;0 jaar;79;1996;;;;;
8656;Totaal mannen en vrouwen;0 jaar;79;1997;;;;;
8657;Totaal mannen en vrouwen;0 jaar;79;1998;;;;;
8658;Totaal mannen en vrouwen;0 jaar;79;1999;;;;;
8659;Totaal mannen en vrouwen;0 jaar;79;2000;;;;;
8660;Totaal mannen en vrouwen;0 jaar;79;2001;;;;;
8661;Totaal mannen en vrouwen;0 jaar;79;2002;;;;;
8662;Totaal mannen en vrouwen;0 jaar;79;2003;;;;;
8663;Totaal mannen en vrouwen;0 jaar;79;2004;;;;;
8664;Totaal mannen en vrouwen;0 jaar;79;2005;;;;;
8665;Totaal mannen en vrouwen;0 jaar;79;2006;;;;;
8666;Totaal mannen en vrouwen;0 jaar;79;2007;;;;;
8667;Totaal mannen en vrouwen;0 jaar;79;2008;;;;;
8668;Totaal mannen en vrouwen;0 jaar;79;2009;;;;;
8669;Totaal mannen en vrouwen;0 jaar;79;2010;;;;;
8670;Totaal mannen en vrouwen;0 jaar;79;2011;;;;;
8671;Totaal mannen en vrouwen;0 jaar;79;2012;;;;;
8672;Totaal mannen en vrouwen;0 jaar;80;1981;16.0;0.9;1158.0;65.0;72.4
8673;Totaal mannen en vrouwen;0 jaar;80;1982;19.0;1.1;630.0;36.7;33.2
8674;Totaal mannen en vrouwen;0 jaar;80;1983;13.0;0.8;136.0;8.0;10.5
8675;Totaal mannen en vrouwen;0 jaar;80;1984;19.0;1.1;881.0;50.6;46.4
8676;Totaal mannen en vrouwen;0 jaar;80;1985;20.0;1.1;889.0;50.0;44.4
