ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
2562;Nederland, Buitenland, Niet in te delen;Simpelveld;2014 december;1.6;
2563;Nederland, Buitenland, Niet in te delen;Simpelveld;2015 december;1.9;
2564;Nederland, Buitenland, Niet in te delen;Simpelveld;2016 december;1.8;
2565;Nederland, Buitenland, Niet in te delen;Simpelveld;2017 december;1.6;
2566;Nederland, Buitenland, Niet in te delen;Simpelveld;2018 december;1.7;
2567;Nederland, Buitenland, Niet in te delen;Simpelveld;2019 december;1.8;
2568;Nederland, Buitenland, Niet in te delen;Simpelveld;2020 december;1.7;
2569;Nederland, Buitenland, Niet in te delen;Sint Anthonis;2014 december;3.0;
2570;Nederland, Buitenland, Niet in te delen;Sint Anthonis;2015 december;3.0;
2571;Nederland, Buitenland, Niet in te delen;Sint Anthonis;2016 december;3.1;
2572;Nederland, Buitenland, Niet in te delen;Sint Anthonis;2017 december;3.2;
2573;Nederland, Buitenland, Niet in te delen;Sint Anthonis;2018 december;3.4;
2574;Nederland, Buitenland, Niet in te delen;Sint Anthonis;2019 december;3.2;
2575;Nederland, Buitenland, Niet in te delen;Sint Anthonis;2020 december;3.0;
2576;Nederland, Buitenland, Niet in te delen;Sint-Michielsgestel;2014 december;6.3;
2577;Nederland, Buitenland, Niet in te delen;Sint-Michielsgestel;2015 december;6.4;
2578;Nederland, Buitenland, Niet in te delen;Sint-Michielsgestel;2016 december;6.6;
2579;Nederland, Buitenland, Niet in te delen;Sint-Michielsgestel;2017 december;6.7;
2580;Nederland, Buitenland, Niet in te delen;Sint-Michielsgestel;2018 december;6.8;
2581;Nederland, Buitenland, Niet in te delen;Sint-Michielsgestel;2019 december;6.7;
2582;Nederland, Buitenland, Niet in te delen;Sint-Michielsgestel;2020 december;6.9;
2583;Nederland, Buitenland, Niet in te delen;Sint-Oedenrode;2014 december;6.3;
2584;Nederland, Buitenland, Niet in te delen;Sint-Oedenrode;2015 december;5.7;
2585;Nederland, Buitenland, Niet in te delen;Sint-Oedenrode;2016 december;5.7;
2586;Nederland, Buitenland, Niet in te delen;Sint-Oedenrode;2017 december;0.0;
2587;Nederland, Buitenland, Niet in te delen;Sint-Oedenrode;2018 december;0.0;
2588;Nederland, Buitenland, Niet in te delen;Sint-Oedenrode;2019 december;0.0;
2589;Nederland, Buitenland, Niet in te delen;Sint-Oedenrode;2020 december;0.0;
2590;Nederland, Buitenland, Niet in te delen;Sittard-Geleen;2014 december;50.4;
2591;Nederland, Buitenland, Niet in te delen;Sittard-Geleen;2015 december;50.7;
2592;Nederland, Buitenland, Niet in te delen;Sittard-Geleen;2016 december;52.7;
2593;Nederland, Buitenland, Niet in te delen;Sittard-Geleen;2017 december;55.2;
2594;Nederland, Buitenland, Niet in te delen;Sittard-Geleen;2018 december;54.1;
2595;Nederland, Buitenland, Niet in te delen;Sittard-Geleen;2019 december;53.5;
2596;Nederland, Buitenland, Niet in te delen;Sittard-Geleen;2020 december;52.9;
2597;Nederland, Buitenland, Niet in te delen;Sliedrecht;2014 december;15.8;
2598;Nederland, Buitenland, Niet in te delen;Sliedrecht;2015 december;15.7;
2599;Nederland, Buitenland, Niet in te delen;Sliedrecht;2016 december;16.2;
2600;Nederland, Buitenland, Niet in te delen;Sliedrecht;2017 december;16.3;
2601;Nederland, Buitenland, Niet in te delen;Sliedrecht;2018 december;15.7;
2602;Nederland, Buitenland, Niet in te delen;Sliedrecht;2019 december;15.8;
2603;Nederland, Buitenland, Niet in te delen;Sliedrecht;2020 december;15.7;
2604;Nederland, Buitenland, Niet in te delen;Slochteren;2014 december;3.3;
2605;Nederland, Buitenland, Niet in te delen;Slochteren;2015 december;3.3;
2606;Nederland, Buitenland, Niet in te delen;Slochteren;2016 december;3.3;
2607;Nederland, Buitenland, Niet in te delen;Slochteren;2017 december;3.7;
2608;Nederland, Buitenland, Niet in te delen;Slochteren;2018 december;0.0;
2609;Nederland, Buitenland, Niet in te delen;Slochteren;2019 december;0.0;
2610;Nederland, Buitenland, Niet in te delen;Slochteren;2020 december;0.0;
2611;Nederland, Buitenland, Niet in te delen;Sluis;2014 december;9.6;
2612;Nederland, Buitenland, Niet in te delen;Sluis;2015 december;7.9;
2613;Nederland, Buitenland, Niet in te delen;Sluis;2016 december;7.8;
2614;Nederland, Buitenland, Niet in te delen;Sluis;2017 december;7.8;
2615;Nederland, Buitenland, Niet in te delen;Sluis;2018 december;8.2;
2616;Nederland, Buitenland, Niet in te delen;Sluis;2019 december;8.2;
2617;Nederland, Buitenland, Niet in te delen;Sluis;2020 december;7.7;
2618;Nederland, Buitenland, Niet in te delen;Smallingerland;2014 december;27.9;
2619;Nederland, Buitenland, Niet in te delen;Smallingerland;2015 december;28.1;
2620;Nederland, Buitenland, Niet in te delen;Smallingerland;2016 december;28.9;
2621;Nederland, Buitenland, Niet in te delen;Smallingerland;2017 december;30.1;
2622;Nederland, Buitenland, Niet in te delen;Smallingerland;2018 december;30.7;
2623;Nederland, Buitenland, Niet in te delen;Smallingerland;2019 december;30.7;
2624;Nederland, Buitenland, Niet in te delen;Smallingerland;2020 december;30.1;
2625;Nederland, Buitenland, Niet in te delen;Soest;2014 december;15.0;
2626;Nederland, Buitenland, Niet in te delen;Soest;2015 december;15.4;
2627;Nederland, Buitenland, Niet in te delen;Soest;2016 december;15.2;
2628;Nederland, Buitenland, Niet in te delen;Soest;2017 december;15.8;
2629;Nederland, Buitenland, Niet in te delen;Soest;2018 december;16.0;
2630;Nederland, Buitenland, Niet in te delen;Soest;2019 december;16.4;
2631;Nederland, Buitenland, Niet in te delen;Soest;2020 december;16.3;
2632;Nederland, Buitenland, Niet in te delen;Someren;2014 december;6.8;
2633;Nederland, Buitenland, Niet in te delen;Someren;2015 december;7.0;
2634;Nederland, Buitenland, Niet in te delen;Someren;2016 december;7.0;
2635;Nederland, Buitenland, Niet in te delen;Someren;2017 december;7.3;
2636;Nederland, Buitenland, Niet in te delen;Someren;2018 december;7.5;
2637;Nederland, Buitenland, Niet in te delen;Someren;2019 december;7.4;
2638;Nederland, Buitenland, Niet in te delen;Someren;2020 december;7.3;
2639;Nederland, Buitenland, Niet in te delen;Son en Breugel;2014 december;12.5;
2640;Nederland, Buitenland, Niet in te delen;Son en Breugel;2015 december;13.2;
2641;Nederland, Buitenland, Niet in te delen;Son en Breugel;2016 december;14.4;
2642;Nederland, Buitenland, Niet in te delen;Son en Breugel;2017 december;13.6;
2643;Nederland, Buitenland, Niet in te delen;Son en Breugel;2018 december;13.8;
2644;Nederland, Buitenland, Niet in te delen;Son en Breugel;2019 december;14.7;
2645;Nederland, Buitenland, Niet in te delen;Son en Breugel;2020 december;15.3;
2646;Nederland, Buitenland, Niet in te delen;Spijkenisse;2014 december;17.6;
2647;Nederland, Buitenland, Niet in te delen;Spijkenisse;2015 december;0.0;
2648;Nederland, Buitenland, Niet in te delen;Spijkenisse;2016 december;0.0;
2649;Nederland, Buitenland, Niet in te delen;Spijkenisse;2017 december;0.0;
2650;Nederland, Buitenland, Niet in te delen;Spijkenisse;2018 december;0.0;
2651;Nederland, Buitenland, Niet in te delen;Spijkenisse;2019 december;0.0;
2652;Nederland, Buitenland, Niet in te delen;Spijkenisse;2020 december;0.0;
2653;Nederland, Buitenland, Niet in te delen;Stadskanaal;2014 december;11.5;
2654;Nederland, Buitenland, Niet in te delen;Stadskanaal;2015 december;9.9;
2655;Nederland, Buitenland, Niet in te delen;Stadskanaal;2016 december;11.1;
2656;Nederland, Buitenland, Niet in te delen;Stadskanaal;2017 december;11.2;
2657;Nederland, Buitenland, Niet in te delen;Stadskanaal;2018 december;11.0;
2658;Nederland, Buitenland, Niet in te delen;Stadskanaal;2019 december;11.3;
2659;Nederland, Buitenland, Niet in te delen;Stadskanaal;2020 december;10.8;
2660;Nederland, Buitenland, Niet in te delen;Staphorst;2014 december;6.5;
2661;Nederland, Buitenland, Niet in te delen;Staphorst;2015 december;7.2;
2662;Nederland, Buitenland, Niet in te delen;Staphorst;2016 december;7.2;
2663;Nederland, Buitenland, Niet in te delen;Staphorst;2017 december;7.2;
2664;Nederland, Buitenland, Niet in te delen;Staphorst;2018 december;7.4;
2665;Nederland, Buitenland, Niet in te delen;Staphorst;2019 december;7.8;
2666;Nederland, Buitenland, Niet in te delen;Staphorst;2020 december;7.6;
2667;Nederland, Buitenland, Niet in te delen;Stede Broec;2014 december;4.9;
2668;Nederland, Buitenland, Niet in te delen;Stede Broec;2015 december;5.2;
2669;Nederland, Buitenland, Niet in te delen;Stede Broec;2016 december;5.2;
2670;Nederland, Buitenland, Niet in te delen;Stede Broec;2017 december;5.2;
2671;Nederland, Buitenland, Niet in te delen;Stede Broec;2018 december;5.3;
2672;Nederland, Buitenland, Niet in te delen;Stede Broec;2019 december;5.6;
2673;Nederland, Buitenland, Niet in te delen;Stede Broec;2020 december;5.3;
2674;Nederland, Buitenland, Niet in te delen;Steenbergen;2014 december;5.4;
2675;Nederland, Buitenland, Niet in te delen;Steenbergen;2015 december;5.5;
2676;Nederland, Buitenland, Niet in te delen;Steenbergen;2016 december;5.8;
2677;Nederland, Buitenland, Niet in te delen;Steenbergen;2017 december;6.1;
2678;Nederland, Buitenland, Niet in te delen;Steenbergen;2018 december;6.3;
2679;Nederland, Buitenland, Niet in te delen;Steenbergen;2019 december;6.5;
2680;Nederland, Buitenland, Niet in te delen;Steenbergen;2020 december;6.9;
2681;Nederland, Buitenland, Niet in te delen;Steenwijkerland;2014 december;11.6;
2682;Nederland, Buitenland, Niet in te delen;Steenwijkerland;2015 december;11.2;
2683;Nederland, Buitenland, Niet in te delen;Steenwijkerland;2016 december;11.4;
2684;Nederland, Buitenland, Niet in te delen;Steenwijkerland;2017 december;11.3;
2685;Nederland, Buitenland, Niet in te delen;Steenwijkerland;2018 december;12.3;
2686;Nederland, Buitenland, Niet in te delen;Steenwijkerland;2019 december;13.1;
2687;Nederland, Buitenland, Niet in te delen;Steenwijkerland;2020 december;12.6;
2688;Nederland, Buitenland, Niet in te delen;Stein (L.);2014 december;7.2;
2689;Nederland, Buitenland, Niet in te delen;Stein (L.);2015 december;6.9;
2690;Nederland, Buitenland, Niet in te delen;Stein (L.);2016 december;7.1;
2691;Nederland, Buitenland, Niet in te delen;Stein (L.);2017 december;7.6;
2692;Nederland, Buitenland, Niet in te delen;Stein (L.);2018 december;8.5;
2693;Nederland, Buitenland, Niet in te delen;Stein (L.);2019 december;8.2;
2694;Nederland, Buitenland, Niet in te delen;Stein (L.);2020 december;8.2;
2695;Nederland, Buitenland, Niet in te delen;Stichtse Vecht;2014 december;17.9;
2696;Nederland, Buitenland, Niet in te delen;Stichtse Vecht;2015 december;18.7;
2697;Nederland, Buitenland, Niet in te delen;Stichtse Vecht;2016 december;18.5;
2698;Nederland, Buitenland, Niet in te delen;Stichtse Vecht;2017 december;19.7;
2699;Nederland, Buitenland, Niet in te delen;Stichtse Vecht;2018 december;20.4;
2700;Nederland, Buitenland, Niet in te delen;Stichtse Vecht;2019 december;19.9;
2701;Nederland, Buitenland, Niet in te delen;Stichtse Vecht;2020 december;19.2;
2702;Nederland, Buitenland, Niet in te delen;Strijen;2014 december;2.1;
2703;Nederland, Buitenland, Niet in te delen;Strijen;2015 december;2.2;
2704;Nederland, Buitenland, Niet in te delen;Strijen;2016 december;2.2;
2705;Nederland, Buitenland, Niet in te delen;Strijen;2017 december;2.2;
2706;Nederland, Buitenland, Niet in te delen;Strijen;2018 december;2.3;
2707;Nederland, Buitenland, Niet in te delen;Strijen;2019 december;0.0;
2708;Nederland, Buitenland, Niet in te delen;Strijen;2020 december;0.0;
2709;Nederland, Buitenland, Niet in te delen;Súdwest-Fryslân;2014 december;30.7;
2710;Nederland, Buitenland, Niet in te delen;Súdwest-Fryslân;2015 december;30.6;
2711;Nederland, Buitenland, Niet in te delen;Súdwest-Fryslân;2016 december;30.8;
2712;Nederland, Buitenland, Niet in te delen;Súdwest-Fryslân;2017 december;33.7;
2713;Nederland, Buitenland, Niet in te delen;Súdwest-Fryslân;2018 december;34.4;
2714;Nederland, Buitenland, Niet in te delen;Súdwest-Fryslân;2019 december;34.8;
2715;Nederland, Buitenland, Niet in te delen;Súdwest-Fryslân;2020 december;34.1;
2716;Nederland, Buitenland, Niet in te delen;Terneuzen;2014 december;26.1;
2717;Nederland, Buitenland, Niet in te delen;Terneuzen;2015 december;25.3;
2718;Nederland, Buitenland, Niet in te delen;Terneuzen;2016 december;25.7;
2719;Nederland, Buitenland, Niet in te delen;Terneuzen;2017 december;26.2;
2720;Nederland, Buitenland, Niet in te delen;Terneuzen;2018 december;27.3;
2721;Nederland, Buitenland, Niet in te delen;Terneuzen;2019 december;27.9;
2722;Nederland, Buitenland, Niet in te delen;Terneuzen;2020 december;27.2;
2723;Nederland, Buitenland, Niet in te delen;Terschelling;2014 december;1.7;
2724;Nederland, Buitenland, Niet in te delen;Terschelling;2015 december;1.8;
2725;Nederland, Buitenland, Niet in te delen;Terschelling;2016 december;1.8;
2726;Nederland, Buitenland, Niet in te delen;Terschelling;2017 december;2.0;
2727;Nederland, Buitenland, Niet in te delen;Terschelling;2018 december;2.1;
2728;Nederland, Buitenland, Niet in te delen;Terschelling;2019 december;2.1;
2729;Nederland, Buitenland, Niet in te delen;Terschelling;2020 december;2.0;
2730;Nederland, Buitenland, Niet in te delen;Texel;2014 december;7.2;
2731;Nederland, Buitenland, Niet in te delen;Texel;2015 december;6.1;
2732;Nederland, Buitenland, Niet in te delen;Texel;2016 december;5.8;
2733;Nederland, Buitenland, Niet in te delen;Texel;2017 december;6.1;
2734;Nederland, Buitenland, Niet in te delen;Texel;2018 december;6.4;
2735;Nederland, Buitenland, Niet in te delen;Texel;2019 december;6.8;
2736;Nederland, Buitenland, Niet in te delen;Texel;2020 december;6.6;
2737;Nederland, Buitenland, Niet in te delen;Teylingen;2014 december;13.4;
2738;Nederland, Buitenland, Niet in te delen;Teylingen;2015 december;14.6;
2739;Nederland, Buitenland, Niet in te delen;Teylingen;2016 december;14.3;
2740;Nederland, Buitenland, Niet in te delen;Teylingen;2017 december;15.6;
2741;Nederland, Buitenland, Niet in te delen;Teylingen;2018 december;15.0;
2742;Nederland, Buitenland, Niet in te delen;Teylingen;2019 december;15.6;
2743;Nederland, Buitenland, Niet in te delen;Teylingen;2020 december;16.5;
2744;Nederland, Buitenland, Niet in te delen;Tholen;2014 december;6.0;
2745;Nederland, Buitenland, Niet in te delen;Tholen;2015 december;6.2;
2746;Nederland, Buitenland, Niet in te delen;Tholen;2016 december;6.2;
2747;Nederland, Buitenland, Niet in te delen;Tholen;2017 december;6.3;
2748;Nederland, Buitenland, Niet in te delen;Tholen;2018 december;6.7;
2749;Nederland, Buitenland, Niet in te delen;Tholen;2019 december;7.2;
2750;Nederland, Buitenland, Niet in te delen;Tholen;2020 december;7.4;
2751;Nederland, Buitenland, Niet in te delen;Tiel;2014 december;24.2;
2752;Nederland, Buitenland, Niet in te delen;Tiel;2015 december;24.5;
2753;Nederland, Buitenland, Niet in te delen;Tiel;2016 december;23.4;
2754;Nederland, Buitenland, Niet in te delen;Tiel;2017 december;23.8;
2755;Nederland, Buitenland, Niet in te delen;Tiel;2018 december;23.6;
2756;Nederland, Buitenland, Niet in te delen;Tiel;2019 december;24.2;
2757;Nederland, Buitenland, Niet in te delen;Tiel;2020 december;23.4;
2758;Nederland, Buitenland, Niet in te delen;Tilburg;2014 december;116.7;
2759;Nederland, Buitenland, Niet in te delen;Tilburg;2015 december;121.4;
2760;Nederland, Buitenland, Niet in te delen;Tilburg;2016 december;126.2;
2761;Nederland, Buitenland, Niet in te delen;Tilburg;2017 december;130.5;
2762;Nederland, Buitenland, Niet in te delen;Tilburg;2018 december;134.5;
2763;Nederland, Buitenland, Niet in te delen;Tilburg;2019 december;139.7;
2764;Nederland, Buitenland, Niet in te delen;Tilburg;2020 december;132.8;
2765;Nederland, Buitenland, Niet in te delen;Tubbergen;2014 december;5.8;
2766;Nederland, Buitenland, Niet in te delen;Tubbergen;2015 december;5.8;
2767;Nederland, Buitenland, Niet in te delen;Tubbergen;2016 december;6.1;
2768;Nederland, Buitenland, Niet in te delen;Tubbergen;2017 december;6.6;
2769;Nederland, Buitenland, Niet in te delen;Tubbergen;2018 december;6.9;
2770;Nederland, Buitenland, Niet in te delen;Tubbergen;2019 december;7.2;
2771;Nederland, Buitenland, Niet in te delen;Tubbergen;2020 december;7.0;
2772;Nederland, Buitenland, Niet in te delen;Twenterand;2014 december;8.6;
2773;Nederland, Buitenland, Niet in te delen;Twenterand;2015 december;9.1;
2774;Nederland, Buitenland, Niet in te delen;Twenterand;2016 december;9.5;
2775;Nederland, Buitenland, Niet in te delen;Twenterand;2017 december;10.1;
2776;Nederland, Buitenland, Niet in te delen;Twenterand;2018 december;10.9;
2777;Nederland, Buitenland, Niet in te delen;Twenterand;2019 december;10.5;
2778;Nederland, Buitenland, Niet in te delen;Twenterand;2020 december;10.6;
2779;Nederland, Buitenland, Niet in te delen;Tynaarlo;2014 december;9.0;
2780;Nederland, Buitenland, Niet in te delen;Tynaarlo;2015 december;8.8;
2781;Nederland, Buitenland, Niet in te delen;Tynaarlo;2016 december;8.8;
2782;Nederland, Buitenland, Niet in te delen;Tynaarlo;2017 december;9.6;
2783;Nederland, Buitenland, Niet in te delen;Tynaarlo;2018 december;9.7;
2784;Nederland, Buitenland, Niet in te delen;Tynaarlo;2019 december;10.3;
2785;Nederland, Buitenland, Niet in te delen;Tynaarlo;2020 december;10.1;
2786;Nederland, Buitenland, Niet in te delen;Tytsjerksteradiel;2014 december;6.5;
2787;Nederland, Buitenland, Niet in te delen;Tytsjerksteradiel;2015 december;7.2;
2788;Nederland, Buitenland, Niet in te delen;Tytsjerksteradiel;2016 december;7.1;
2789;Nederland, Buitenland, Niet in te delen;Tytsjerksteradiel;2017 december;7.3;
2790;Nederland, Buitenland, Niet in te delen;Tytsjerksteradiel;2018 december;7.2;
2791;Nederland, Buitenland, Niet in te delen;Tytsjerksteradiel;2019 december;7.9;
2792;Nederland, Buitenland, Niet in te delen;Tytsjerksteradiel;2020 december;7.9;
2793;Nederland, Buitenland, Niet in te delen;Ubbergen;2014 december;3.7;
2794;Nederland, Buitenland, Niet in te delen;Ubbergen;2015 december;0.0;
2795;Nederland, Buitenland, Niet in te delen;Ubbergen;2016 december;0.0;
2796;Nederland, Buitenland, Niet in te delen;Ubbergen;2017 december;0.0;
2797;Nederland, Buitenland, Niet in te delen;Ubbergen;2018 december;0.0;
2798;Nederland, Buitenland, Niet in te delen;Ubbergen;2019 december;0.0;
2799;Nederland, Buitenland, Niet in te delen;Ubbergen;2020 december;0.0;
2800;Nederland, Buitenland, Niet in te delen;Uden;2014 december;25.1;
2801;Nederland, Buitenland, Niet in te delen;Uden;2015 december;24.5;
2802;Nederland, Buitenland, Niet in te delen;Uden;2016 december;25.8;
2803;Nederland, Buitenland, Niet in te delen;Uden;2017 december;26.9;
