ID;NGEKlassen;Bedrijfstypen;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
1252;8   tot   20  NGE;Overige rundveebedrijven;2002;940;7519;12210
1253;8   tot   20  NGE;Overige rundveebedrijven;2003;640;5259;8331
1254;8   tot   20  NGE;Overige rundveebedrijven;2004;680;5557;8913
1255;8   tot   20  NGE;Overige rundveebedrijven;2005;560;4859;7219
1256;8   tot   20  NGE;Overige rundveebedrijven;2006;535;4893;7017
1257;8   tot   20  NGE;Overige rundveebedrijven;2007;405;3606;5443
1258;8   tot   20  NGE;Overige rundveebedrijven;2008;395;3589;5242
1259;8   tot   20  NGE;Overige rundveebedrijven;2009;400;3716;5392
1260;8   tot   20  NGE;Schapenbedrijven;2000;230;1717;2793
1261;8   tot   20  NGE;Schapenbedrijven;2001;210;1508;2642
1262;8   tot   20  NGE;Schapenbedrijven;2002;160;1285;2063
1263;8   tot   20  NGE;Schapenbedrijven;2003;105;882;1318
1264;8   tot   20  NGE;Schapenbedrijven;2004;100;806;1263
1265;8   tot   20  NGE;Schapenbedrijven;2005;95;801;1228
1266;8   tot   20  NGE;Schapenbedrijven;2006;75;602;955
1267;8   tot   20  NGE;Schapenbedrijven;2007;50;389;659
1268;8   tot   20  NGE;Schapenbedrijven;2008;55;388;727
1269;8   tot   20  NGE;Schapenbedrijven;2009;45;453;594
1270;8   tot   20  NGE;Rundvee/schapenbedrijven;2000;50;384;658
1271;8   tot   20  NGE;Rundvee/schapenbedrijven;2001;40;285;537
1272;8   tot   20  NGE;Rundvee/schapenbedrijven;2002;15;104;184
1273;8   tot   20  NGE;Rundvee/schapenbedrijven;2003;10;99;142
1274;8   tot   20  NGE;Rundvee/schapenbedrijven;2004;15;120;190
1275;8   tot   20  NGE;Rundvee/schapenbedrijven;2005;15;147;218
1276;8   tot   20  NGE;Rundvee/schapenbedrijven;2006;10;71;122
1277;8   tot   20  NGE;Rundvee/schapenbedrijven;2007;5;47;70
1278;8   tot   20  NGE;Rundvee/schapenbedrijven;2008;10;76;125
1279;8   tot   20  NGE;Rundvee/schapenbedrijven;2009;0;6;9
1280;8   tot   20  NGE;Geitenbedrijven;2000;20;77;268
1281;8   tot   20  NGE;Geitenbedrijven;2001;20;93;279
1282;8   tot   20  NGE;Geitenbedrijven;2002;25;134;383
1283;8   tot   20  NGE;Geitenbedrijven;2003;15;63;198
1284;8   tot   20  NGE;Geitenbedrijven;2004;15;81;228
1285;8   tot   20  NGE;Geitenbedrijven;2005;20;106;288
1286;8   tot   20  NGE;Geitenbedrijven;2006;25;148;358
1287;8   tot   20  NGE;Geitenbedrijven;2007;20;119;276
1288;8   tot   20  NGE;Geitenbedrijven;2008;20;117;292
1289;8   tot   20  NGE;Geitenbedrijven;2009;15;104;251
1290;8   tot   20  NGE;Paard- en ponybedrijven;2000;1705;7267;21547
1291;8   tot   20  NGE;Paard- en ponybedrijven;2001;1745;7184;21876
1292;8   tot   20  NGE;Paard- en ponybedrijven;2002;1830;7221;22835
1293;8   tot   20  NGE;Paard- en ponybedrijven;2003;1760;7190;22050
1294;8   tot   20  NGE;Paard- en ponybedrijven;2004;1875;7917;23564
1295;8   tot   20  NGE;Paard- en ponybedrijven;2005;2075;8726;25805
1296;8   tot   20  NGE;Paard- en ponybedrijven;2006;1980;8224;24408
1297;8   tot   20  NGE;Paard- en ponybedrijven;2007;1615;6792;20069
1298;8   tot   20  NGE;Paard- en ponybedrijven;2008;1665;7340;20839
1299;8   tot   20  NGE;Paard- en ponybedrijven;2009;1685;7187;21063
1300;8   tot   20  NGE;Graslandbedrijven;2000;1075;13813;13169
1301;8   tot   20  NGE;Graslandbedrijven;2001;1180;15120;14877
1302;8   tot   20  NGE;Graslandbedrijven;2002;1195;15125;14977
1303;8   tot   20  NGE;Graslandbedrijven;2003;1195;14849;15125
1304;8   tot   20  NGE;Graslandbedrijven;2004;1145;14465;14542
1305;8   tot   20  NGE;Graslandbedrijven;2005;1035;13962;13061
1306;8   tot   20  NGE;Graslandbedrijven;2006;970;13173;12437
1307;8   tot   20  NGE;Graslandbedrijven;2007;1200;14553;15119
1308;8   tot   20  NGE;Graslandbedrijven;2008;1195;14875;15294
1309;8   tot   20  NGE;Graslandbedrijven;2009;1150;14213;14513
1310;8   tot   20  NGE;Overige graasdierbedrijven;2000;3115;31364;40185
1311;8   tot   20  NGE;Overige graasdierbedrijven;2001;3205;31254;41268
1312;8   tot   20  NGE;Overige graasdierbedrijven;2002;3085;31271;40187
1313;8   tot   20  NGE;Overige graasdierbedrijven;2003;3055;30636;39557
1314;8   tot   20  NGE;Overige graasdierbedrijven;2004;2905;29125;37694
1315;8   tot   20  NGE;Overige graasdierbedrijven;2005;2875;31229;36886
1316;8   tot   20  NGE;Overige graasdierbedrijven;2006;2985;33040;38764
1317;8   tot   20  NGE;Overige graasdierbedrijven;2007;3050;31995;39512
1318;8   tot   20  NGE;Overige graasdierbedrijven;2008;2890;30148;37181
1319;8   tot   20  NGE;Overige graasdierbedrijven;2009;2795;29683;36158
1320;8   tot   20  NGE;Hokdierbedrijven (groep);2000;735;1190;10384
1321;8   tot   20  NGE;Hokdierbedrijven (groep);2001;575;960;8088
1322;8   tot   20  NGE;Hokdierbedrijven (groep);2002;495;804;7058
1323;8   tot   20  NGE;Hokdierbedrijven (groep);2003;545;900;7821
1324;8   tot   20  NGE;Hokdierbedrijven (groep);2004;485;778;7003
1325;8   tot   20  NGE;Hokdierbedrijven (groep);2005;430;767;6092
1326;8   tot   20  NGE;Hokdierbedrijven (groep);2006;450;773;6361
1327;8   tot   20  NGE;Hokdierbedrijven (groep);2007;395;721;5712
1328;8   tot   20  NGE;Hokdierbedrijven (groep);2008;355;635;5057
1329;8   tot   20  NGE;Hokdierbedrijven (groep);2009;335;653;4904
1330;8   tot   20  NGE;Fokvarkensbedrijven;2000;30;58;452
1331;8   tot   20  NGE;Fokvarkensbedrijven;2001;35;59;488
1332;8   tot   20  NGE;Fokvarkensbedrijven;2002;25;25;354
1333;8   tot   20  NGE;Fokvarkensbedrijven;2003;30;34;456
1334;8   tot   20  NGE;Fokvarkensbedrijven;2004;25;32;388
1335;8   tot   20  NGE;Fokvarkensbedrijven;2005;25;24;324
1336;8   tot   20  NGE;Fokvarkensbedrijven;2006;20;16;262
1337;8   tot   20  NGE;Fokvarkensbedrijven;2007;20;37;300
1338;8   tot   20  NGE;Fokvarkensbedrijven;2008;15;26;199
1339;8   tot   20  NGE;Fokvarkensbedrijven;2009;10;20;178
1340;8   tot   20  NGE;Vleesvarkensbedrijven;2000;560;939;7884
1341;8   tot   20  NGE;Vleesvarkensbedrijven;2001;405;710;5610
1342;8   tot   20  NGE;Vleesvarkensbedrijven;2002;355;604;4990
1343;8   tot   20  NGE;Vleesvarkensbedrijven;2003;420;711;5993
1344;8   tot   20  NGE;Vleesvarkensbedrijven;2004;380;625;5467
1345;8   tot   20  NGE;Vleesvarkensbedrijven;2005;315;576;4439
1346;8   tot   20  NGE;Vleesvarkensbedrijven;2006;345;602;4824
1347;8   tot   20  NGE;Vleesvarkensbedrijven;2007;295;540;4214
1348;8   tot   20  NGE;Vleesvarkensbedrijven;2008;285;493;3984
1349;8   tot   20  NGE;Vleesvarkensbedrijven;2009;275;538;3971
1350;8   tot   20  NGE;Overige varkensbedrijven;2000;15;28;242
1351;8   tot   20  NGE;Overige varkensbedrijven;2001;15;27;187
1352;8   tot   20  NGE;Overige varkensbedrijven;2002;10;32;195
1353;8   tot   20  NGE;Overige varkensbedrijven;2003;15;37;270
1354;8   tot   20  NGE;Overige varkensbedrijven;2004;10;20;177
1355;8   tot   20  NGE;Overige varkensbedrijven;2005;10;26;164
1356;8   tot   20  NGE;Overige varkensbedrijven;2006;5;16;83
1357;8   tot   20  NGE;Overige varkensbedrijven;2007;5;9;41
1358;8   tot   20  NGE;Overige varkensbedrijven;2008;10;21;145
1359;8   tot   20  NGE;Overige varkensbedrijven;2009;5;11;70
1360;8   tot   20  NGE;Legkippenbedrijven;2000;80;111;1155
1361;8   tot   20  NGE;Legkippenbedrijven;2001;80;113;1168
1362;8   tot   20  NGE;Legkippenbedrijven;2002;60;90;855
1363;8   tot   20  NGE;Legkippenbedrijven;2003;45;77;638
1364;8   tot   20  NGE;Legkippenbedrijven;2004;35;63;538
1365;8   tot   20  NGE;Legkippenbedrijven;2005;50;80;706
1366;8   tot   20  NGE;Legkippenbedrijven;2006;50;90;711
1367;8   tot   20  NGE;Legkippenbedrijven;2007;40;62;589
1368;8   tot   20  NGE;Legkippenbedrijven;2008;30;52;415
1369;8   tot   20  NGE;Legkippenbedrijven;2009;25;48;392
1370;8   tot   20  NGE;Slachtpluimveebedrijven;2000;25;29;374
1371;8   tot   20  NGE;Slachtpluimveebedrijven;2001;25;27;346
1372;8   tot   20  NGE;Slachtpluimveebedrijven;2002;25;31;377
1373;8   tot   20  NGE;Slachtpluimveebedrijven;2003;15;24;216
1374;8   tot   20  NGE;Slachtpluimveebedrijven;2004;10;9;149
1375;8   tot   20  NGE;Slachtpluimveebedrijven;2005;20;43;287
1376;8   tot   20  NGE;Slachtpluimveebedrijven;2006;15;21;223
1377;8   tot   20  NGE;Slachtpluimveebedrijven;2007;25;51;419
1378;8   tot   20  NGE;Slachtpluimveebedrijven;2008;10;21;195
1379;8   tot   20  NGE;Slachtpluimveebedrijven;2009;15;25;190
1380;8   tot   20  NGE;Overige pluimveebedrijven;2000;0;1;17
1381;8   tot   20  NGE;Overige pluimveebedrijven;2001;0;0;0
1382;8   tot   20  NGE;Overige pluimveebedrijven;2002;0;1;18
1383;8   tot   20  NGE;Overige pluimveebedrijven;2003;0;0;0
1384;8   tot   20  NGE;Overige pluimveebedrijven;2004;0;5;11
1385;8   tot   20  NGE;Overige pluimveebedrijven;2005;0;1;14
1386;8   tot   20  NGE;Overige pluimveebedrijven;2006;0;0;0
1387;8   tot   20  NGE;Overige pluimveebedrijven;2007;0;0;0
1388;8   tot   20  NGE;Overige pluimveebedrijven;2008;0;0;0
1389;8   tot   20  NGE;Overige pluimveebedrijven;2009;0;0;0
1390;8   tot   20  NGE;Varkens/pluimveebedrijven;2000;0;1;15
1391;8   tot   20  NGE;Varkens/pluimveebedrijven;2001;5;5;69
1392;8   tot   20  NGE;Varkens/pluimveebedrijven;2002;0;3;18
1393;8   tot   20  NGE;Varkens/pluimveebedrijven;2003;0;0;16
1394;8   tot   20  NGE;Varkens/pluimveebedrijven;2004;5;5;52
1395;8   tot   20  NGE;Varkens/pluimveebedrijven;2005;0;3;14
1396;8   tot   20  NGE;Varkens/pluimveebedrijven;2006;5;5;54
1397;8   tot   20  NGE;Varkens/pluimveebedrijven;2007;0;6;35
1398;8   tot   20  NGE;Varkens/pluimveebedrijven;2008;5;6;53
1399;8   tot   20  NGE;Varkens/pluimveebedrijven;2009;0;6;35
1400;8   tot   20  NGE;Overige hokdierbedrijven;2000;15;23;246
1401;8   tot   20  NGE;Overige hokdierbedrijven;2001;15;19;221
1402;8   tot   20  NGE;Overige hokdierbedrijven;2002;20;18;251
1403;8   tot   20  NGE;Overige hokdierbedrijven;2003;15;17;232
1404;8   tot   20  NGE;Overige hokdierbedrijven;2004;15;18;222
1405;8   tot   20  NGE;Overige hokdierbedrijven;2005;10;14;144
1406;8   tot   20  NGE;Overige hokdierbedrijven;2006;15;23;205
1407;8   tot   20  NGE;Overige hokdierbedrijven;2007;5;16;113
1408;8   tot   20  NGE;Overige hokdierbedrijven;2008;5;16;66
1409;8   tot   20  NGE;Overige hokdierbedrijven;2009;5;7;67
1410;8   tot   20  NGE;Gewassencombinaties (groep);2000;320;1830;4324
1411;8   tot   20  NGE;Gewassencombinaties (groep);2001;260;1496;3646
1412;8   tot   20  NGE;Gewassencombinaties (groep);2002;250;1479;3494
1413;8   tot   20  NGE;Gewassencombinaties (groep);2003;235;1433;3293
1414;8   tot   20  NGE;Gewassencombinaties (groep);2004;205;1282;2899
1415;8   tot   20  NGE;Gewassencombinaties (groep);2005;175;1073;2445
1416;8   tot   20  NGE;Gewassencombinaties (groep);2006;175;1098;2445
1417;8   tot   20  NGE;Gewassencombinaties (groep);2007;160;1036;2113
1418;8   tot   20  NGE;Gewassencombinaties (groep);2008;155;1092;2221
1419;8   tot   20  NGE;Gewassencombinaties (groep);2009;135;1008;1890
1420;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2000;50;56;682
1421;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2001;45;57;602
1422;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2002;50;61;681
1423;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2003;45;44;639
1424;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2004;35;39;522
1425;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2005;30;25;434
1426;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2006;35;30;480
1427;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2007;25;28;325
1428;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2008;30;30;423
1429;8   tot   20  NGE;Tuinbouw/blijvende teeltbedrijven;2009;20;18;262
1430;8   tot   20  NGE;Overige gewassencombinaties;2000;270;1774;3642
1431;8   tot   20  NGE;Overige gewassencombinaties;2001;220;1439;3045
1432;8   tot   20  NGE;Overige gewassencombinaties;2002;200;1418;2813
1433;8   tot   20  NGE;Overige gewassencombinaties;2003;190;1389;2654
1434;8   tot   20  NGE;Overige gewassencombinaties;2004;170;1243;2377
1435;8   tot   20  NGE;Overige gewassencombinaties;2005;145;1049;2011
1436;8   tot   20  NGE;Overige gewassencombinaties;2006;140;1069;1964
1437;8   tot   20  NGE;Overige gewassencombinaties;2007;135;1008;1787
1438;8   tot   20  NGE;Overige gewassencombinaties;2008;130;1062;1798
1439;8   tot   20  NGE;Overige gewassencombinaties;2009;115;990;1628
1440;8   tot   20  NGE;Grasdiercombinatie;2000;55;458;768
1441;8   tot   20  NGE;Grasdiercombinatie;2001;55;478;775
1442;8   tot   20  NGE;Grasdiercombinatie;2002;55;514;811
1443;8   tot   20  NGE;Grasdiercombinatie;2003;70;620;933
1444;8   tot   20  NGE;Grasdiercombinatie;2004;75;694;1079
1445;8   tot   20  NGE;Grasdiercombinatie;2005;65;628;882
1446;8   tot   20  NGE;Grasdiercombinatie;2006;55;494;766
1447;8   tot   20  NGE;Grasdiercombinatie;2007;45;449;656
1448;8   tot   20  NGE;Grasdiercombinatie;2008;40;372;570
1449;8   tot   20  NGE;Grasdiercombinatie;2009;50;492;712
1450;8   tot   20  NGE;Veeteeltcombinaties (groep);2000;430;2514;6160
1451;8   tot   20  NGE;Veeteeltcombinaties (groep);2001;360;2041;5051
1452;8   tot   20  NGE;Veeteeltcombinaties (groep);2002;330;1980;4706
1453;8   tot   20  NGE;Veeteeltcombinaties (groep);2003;335;1984;4661
1454;8   tot   20  NGE;Veeteeltcombinaties (groep);2004;325;2039;4636
1455;8   tot   20  NGE;Veeteeltcombinaties (groep);2005;335;2200;4708
1456;8   tot   20  NGE;Veeteeltcombinaties (groep);2006;295;1898;4175
1457;8   tot   20  NGE;Veeteeltcombinaties (groep);2007;270;1747;3800
1458;8   tot   20  NGE;Veeteeltcombinaties (groep);2008;235;1474;3316
1459;8   tot   20  NGE;Veeteeltcombinaties (groep);2009;215;1394;3000
1460;8   tot   20  NGE;Overige veeteeltcombinatie;2000;370;2056;5392
1461;8   tot   20  NGE;Overige veeteeltcombinatie;2001;300;1563;4276
1462;8   tot   20  NGE;Overige veeteeltcombinatie;2002;275;1466;3895
1463;8   tot   20  NGE;Overige veeteeltcombinatie;2003;270;1365;3728
1464;8   tot   20  NGE;Overige veeteeltcombinatie;2004;250;1345;3557
1465;8   tot   20  NGE;Overige veeteeltcombinatie;2005;275;1572;3826
1466;8   tot   20  NGE;Overige veeteeltcombinatie;2006;240;1404;3409
1467;8   tot   20  NGE;Overige veeteeltcombinatie;2007;225;1298;3143
1468;8   tot   20  NGE;Overige veeteeltcombinatie;2008;195;1102;2746
1469;8   tot   20  NGE;Overige veeteeltcombinatie;2009;165;902;2288
1470;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2000;1145;11235;14638
1471;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2001;1075;11212;14024
1472;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2002;995;10233;13105
1473;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2003;1040;10814;13624
1474;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2004;1045;11142;13867
1475;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2005;1060;12377;14255
1476;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2006;1025;11981;13642
1477;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2007;940;11421;12399
1478;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2008;860;10590;11388
1479;8   tot   20  NGE;Gewassen-/veeteeltcombinaties (groep);2009;815;10084;10771
1480;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2000;915;9927;11627
1481;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2001;890;10172;11583
1482;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2002;810;9120;10603
1483;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2003;840;9649;10924
1484;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2004;855;9964;11237
1485;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2005;890;11296;11831
1486;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2006;870;10979;11489
1487;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2007;810;10591;10674
1488;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2008;750;9861;9893
1489;8   tot   20  NGE;Akkerbouw/graasdiercombinaties;2009;725;9526;9560
1490;8   tot   20  NGE;Overige combinaties;2000;225;1308;3012
1491;8   tot   20  NGE;Overige combinaties;2001;185;1040;2441
1492;8   tot   20  NGE;Overige combinaties;2002;185;1112;2502
1493;8   tot   20  NGE;Overige combinaties;2003;195;1165;2700
1494;8   tot   20  NGE;Overige combinaties;2004;190;1178;2631
1495;8   tot   20  NGE;Overige combinaties;2005;170;1081;2423
1496;8   tot   20  NGE;Overige combinaties;2006;155;1002;2153
1497;8   tot   20  NGE;Overige combinaties;2007;130;830;1726
1498;8   tot   20  NGE;Overige combinaties;2008;110;729;1495
1499;8   tot   20  NGE;Overige combinaties;2009;90;558;1211
1500;20  tot   40 NGE;Alle bedrijfstypen;2000;13170;167735;383611
1501;20  tot   40 NGE;Alle bedrijfstypen;2001;12355;168583;360279
1502;20  tot   40 NGE;Alle bedrijfstypen;2002;11865;166230;347092
1503;20  tot   40 NGE;Alle bedrijfstypen;2003;11410;167110;332868
1504;20  tot   40 NGE;Alle bedrijfstypen;2004;11000;161493;320169
1505;20  tot   40 NGE;Alle bedrijfstypen;2005;10920;169870;318386
1506;20  tot   40 NGE;Alle bedrijfstypen;2006;10525;169554;306630
1507;20  tot   40 NGE;Alle bedrijfstypen;2007;10130;161291;294382
1508;20  tot   40 NGE;Alle bedrijfstypen;2008;9700;154971;282169
1509;20  tot   40 NGE;Alle bedrijfstypen;2009;9270;149676;269499
1510;20  tot   40 NGE;Akkerbouwbedrijven (groep);2000;2125;45507;61625
1511;20  tot   40 NGE;Akkerbouwbedrijven (groep);2001;2100;49559;61159
1512;20  tot   40 NGE;Akkerbouwbedrijven (groep);2002;2080;48666;60688
1513;20  tot   40 NGE;Akkerbouwbedrijven (groep);2003;2055;50810;60028
1514;20  tot   40 NGE;Akkerbouwbedrijven (groep);2004;2055;50328;59321
1515;20  tot   40 NGE;Akkerbouwbedrijven (groep);2005;2050;53428;59747
1516;20  tot   40 NGE;Akkerbouwbedrijven (groep);2006;2070;53937;60038
1517;20  tot   40 NGE;Akkerbouwbedrijven (groep);2007;1930;50601;55854
1518;20  tot   40 NGE;Akkerbouwbedrijven (groep);2008;1860;49190;53579
1519;20  tot   40 NGE;Akkerbouwbedrijven (groep);2009;1810;47949;52014
1520;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2000;65;1876;1759
1521;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2001;65;2422;1859
1522;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2002;85;2704;2369
1523;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2003;90;3139;2599
1524;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2004;95;3126;2640
1525;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2005;115;4122;3269
1526;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2006;155;5121;4274
1527;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2007;130;4580;3648
1528;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2008;175;6076;4837
1529;20  tot   40 NGE;Maaidorsbare gewassenbedrijven;2009;160;5694;4464
1530;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2000;520;9939;15328
1531;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2001;510;10724;15184
1532;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2002;460;9517;13732
1533;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2003;380;8119;11138
1534;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2004;350;7591;10502
1535;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2005;350;7836;10358
1536;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2006;330;7461;9905
1537;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2007;370;8262;11024
1538;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2008;330;7215;9815
1539;20  tot   40 NGE;Gespecialiseerde hakvruchtenbedrijven;2009;320;7111;9589
1540;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2000;465;10608;13395
1541;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2001;470;12014;13301
1542;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2002;485;12221;13842
1543;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2003;435;11548;12460
1544;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2004;430;11003;12014
1545;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2005;435;11802;12424
1546;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2006;400;10690;11284
1547;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2007;365;9827;10254
1548;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2008;355;9575;9943
1549;20  tot   40 NGE;Maaidors/hakvruchtenbedrijven;2009;320;8649;9116
1550;20  tot   40 NGE;Akkerbouwgroentebedrijven;2000;25;322;673
1551;20  tot   40 NGE;Akkerbouwgroentebedrijven;2001;25;324;688
1552;20  tot   40 NGE;Akkerbouwgroentebedrijven;2002;35;448;991
1553;20  tot   40 NGE;Akkerbouwgroentebedrijven;2003;35;495;944
1554;20  tot   40 NGE;Akkerbouwgroentebedrijven;2004;30;461;913
1555;20  tot   40 NGE;Akkerbouwgroentebedrijven;2005;25;417;724
1556;20  tot   40 NGE;Akkerbouwgroentebedrijven;2006;30;469;909
1557;20  tot   40 NGE;Akkerbouwgroentebedrijven;2007;30;532;793
1558;20  tot   40 NGE;Akkerbouwgroentebedrijven;2008;35;635;1033
1559;20  tot   40 NGE;Akkerbouwgroentebedrijven;2009;40;727;1135
1560;20  tot   40 NGE;Overige hakvruchtenbedrijven;2000;610;12151;18072
1561;20  tot   40 NGE;Overige hakvruchtenbedrijven;2001;610;13407;18252
1562;20  tot   40 NGE;Overige hakvruchtenbedrijven;2002;565;12039;16842
1563;20  tot   40 NGE;Overige hakvruchtenbedrijven;2003;530;12107;16074
1564;20  tot   40 NGE;Overige hakvruchtenbedrijven;2004;530;12070;15921
1565;20  tot   40 NGE;Overige hakvruchtenbedrijven;2005;510;12103;15346
1566;20  tot   40 NGE;Overige hakvruchtenbedrijven;2006;495;11760;14835
1567;20  tot   40 NGE;Overige hakvruchtenbedrijven;2007;470;11158;13987
1568;20  tot   40 NGE;Overige hakvruchtenbedrijven;2008;390;9155;11634
