ID;AlleLeeftijden;Geslacht;RegioS2007;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
5145;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2023;62828;53177;4367;2185;2182;5284;3096;2188;537
5146;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2024;63012;53067;4504;2252;2252;5441;3192;2249;537
5147;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2025;63176;52957;4577;2301;2276;5642;3312;2330;537
5148;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2008;48827;33164;13606;6166;7440;2057;1292;765;928
5149;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2009;48525;33114;13258;6020;7238;2153;1318;835;928
5150;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2010;48234;33155;12859;5839;7020;2220;1339;881;928
5151;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2011;47935;33100;12548;5703;6845;2287;1359;928;928
5152;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2012;47738;33074;12257;5571;6686;2407;1412;995;928
5153;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2013;47529;33049;11985;5463;6522;2495;1454;1041;928
5154;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2014;47229;33015;11659;5310;6349;2555;1467;1088;928
5155;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2015;47016;33038;11343;5163;6180;2635;1503;1132;928
5156;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2016;46752;32961;11084;5035;6049;2707;1534;1173;928
5157;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2017;46487;32916;10802;4907;5895;2769;1546;1223;928
5158;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2018;46285;32928;10531;4779;5752;2826;1573;1253;928
5159;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2019;46050;32857;10301;4673;5628;2892;1600;1292;928
5160;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2020;45819;32824;10021;4555;5466;2974;1650;1324;928
5161;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2021;45594;32746;9804;4457;5347;3044;1691;1353;928
5162;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2022;45278;32612;9597;4349;5248;3069;1691;1378;928
5163;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2023;44960;32477;9368;4245;5123;3115;1703;1412;928
5164;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2024;44685;32374;9166;4162;5004;3145;1708;1437;928
5165;Totaal over alle leeftijden;Mannen en vrouwen;Kerkrade;2025;44410;32213;8965;4059;4906;3232;1753;1479;928
5166;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2008;4272;3894;307;107;200;71;49;22;929
5167;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2009;4243;3858;306;103;203;79;54;25;929
5168;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2010;4231;3844;306;106;200;81;56;25;929
5169;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2011;4239;3845;309;110;199;85;59;26;929
5170;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2012;4237;3849;301;107;194;87;60;27;929
5171;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2013;4227;3812;312;112;200;103;68;35;929
5172;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2014;4229;3803;315;119;196;111;70;41;929
5173;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2015;4199;3774;304;123;181;121;73;48;929
5174;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2016;4191;3756;309;123;186;126;77;49;929
5175;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2017;4236;3764;323;131;192;149;86;63;929
5176;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2018;4215;3743;320;133;187;152;82;70;929
5177;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2019;4209;3723;316;127;189;170;97;73;929
5178;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2020;4233;3739;314;127;187;180;104;76;929
5179;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2021;4264;3773;312;126;186;179;107;72;929
5180;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2022;4310;3784;330;140;190;196;107;89;929
5181;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2023;4320;3786;334;141;193;200;112;88;929
5182;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2024;4354;3797;349;143;206;208;121;87;929
5183;Totaal over alle leeftijden;Mannen en vrouwen;Kessel;2025;4390;3815;357;142;215;218;123;95;929
5184;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2008;20963;19692;827;275;552;444;240;204;1598
5185;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2009;21037;19701;828;272;556;508;276;232;1598
5186;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2010;21067;19669;826;271;555;572;306;266;1598
5187;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2011;21037;19592;832;272;560;613;324;289;1598
5188;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2012;21158;19648;837;278;559;673;352;321;1598
5189;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2013;21277;19680;863;291;572;734;377;357;1598
5190;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2014;21377;19706;875;285;590;796;411;385;1598
5191;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2015;21465;19725;905;294;611;835;427;408;1598
5192;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2016;21629;19803;933;314;619;893;452;441;1598
5193;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2017;21772;19874;966;324;642;932;452;480;1598
5194;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2018;21908;19949;972;323;649;987;465;522;1598
5195;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2019;21928;19915;967;310;657;1046;483;563;1598
5196;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2020;21994;19910;983;326;657;1101;509;592;1598
5197;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2021;22051;19921;972;326;646;1158;531;627;1598
5198;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2022;22148;19943;983;331;652;1222;550;672;1598
5199;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2023;22255;19937;1029;360;669;1289;580;709;1598
5200;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2024;22323;19970;1047;370;677;1306;592;714;1598
5201;Totaal over alle leeftijden;Mannen en vrouwen;Koggenland;2025;22360;19978;1031;355;676;1351;611;740;1598
5202;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2008;13066;12575;325;106;219;166;92;74;79
5203;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2009;13007;12474;330;108;222;203;112;91;79
5204;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2010;13014;12446;345;114;231;223;130;93;79
5205;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2011;13067;12454;360;128;232;253;151;102;79
5206;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2012;13059;12413;354;124;230;292;169;123;79
5207;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2013;13095;12423;372;136;236;300;168;132;79
5208;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2014;13079;12397;363;131;232;319;181;138;79
5209;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2015;13161;12408;397;148;249;356;198;158;79
5210;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2016;13144;12349;411;151;260;384;215;169;79
5211;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2017;13150;12313;422;154;268;415;231;184;79
5212;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2018;13165;12290;446;162;284;429;231;198;79
5213;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2019;13177;12283;445;155;290;449;238;211;79
5214;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2020;13177;12270;465;168;297;442;233;209;79
5215;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2021;13134;12198;479;173;306;457;246;211;79
5216;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2022;13180;12214;489;177;312;477;253;224;79
5217;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2023;13198;12211;493;187;306;494;261;233;79
5218;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2024;13209;12197;494;185;309;518;270;248;79
5219;Totaal over alle leeftijden;Mannen en vrouwen;Kollumerland en Nieuwkruisland;2025;13208;12164;505;194;311;539;279;260;79
5220;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2008;10597;9894;444;167;277;259;136;123;588
5221;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2009;10507;9774;452;165;287;281;147;134;588
5222;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2010;10469;9693;463;166;297;313;165;148;588
5223;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2011;10464;9650;465;171;294;349;177;172;588
5224;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2012;10388;9532;476;169;307;380;191;189;588
5225;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2013;10372;9487;475;170;305;410;203;207;588
5226;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2014;10302;9387;489;186;303;426;214;212;588
5227;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2015;10255;9304;506;188;318;445;228;217;588
5228;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2016;10247;9276;510;194;316;461;220;241;588
5229;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2017;10187;9173;526;202;324;488;238;250;588
5230;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2018;10152;9098;534;205;329;520;247;273;588
5231;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2019;10134;9050;540;202;338;544;262;282;588
5232;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2020;10126;8986;565;207;358;575;271;304;588
5233;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2021;10090;8920;583;215;368;587;285;302;588
5234;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2022;10023;8832;585;212;373;606;293;313;588
5235;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2023;9960;8753;611;223;388;596;281;315;588
5236;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2024;9953;8724;628;217;411;601;291;310;588
5237;Totaal over alle leeftijden;Mannen en vrouwen;Korendijk;2025;9903;8648;644;223;421;611;299;312;588
5238;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2008;28466;24808;2156;839;1317;1502;894;608;542
5239;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2009;28499;24770;2113;825;1288;1616;950;666;542
5240;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2010;28582;24754;2097;807;1290;1731;1013;718;542
5241;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2011;28699;24745;2100;834;1266;1854;1048;806;542
5242;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2012;28744;24740;2080;833;1247;1924;1071;853;542
5243;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2013;28801;24770;2050;825;1225;1981;1093;888;542
5244;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2014;28844;24740;2059;825;1234;2045;1110;935;542
5245;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2015;28876;24740;2039;813;1226;2097;1118;979;542
5246;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2016;28958;24754;2042;816;1226;2162;1120;1042;542
5247;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2017;28963;24701;2035;819;1216;2227;1145;1082;542
5248;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2018;29003;24693;2041;818;1223;2269;1180;1089;542
5249;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2019;28993;24626;2056;825;1231;2311;1192;1119;542
5250;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2020;29065;24651;2066;839;1227;2348;1195;1153;542
5251;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2021;29081;24631;2049;836;1213;2401;1218;1183;542
5252;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2022;29117;24584;2058;836;1222;2475;1244;1231;542
5253;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2023;29051;24469;2048;837;1211;2534;1267;1267;542
5254;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2024;29046;24397;2078;843;1235;2571;1294;1277;542
5255;Totaal over alle leeftijden;Mannen en vrouwen;Krimpen aan den IJssel;2025;29040;24368;2076;848;1228;2596;1293;1303;542
5256;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2008;21404;19913;1083;419;664;408;253;155;1659
5257;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2009;21250;19752;1060;395;665;438;270;168;1659
5258;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2010;21239;19678;1050;399;651;511;310;201;1659
5259;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2011;21161;19550;1055;406;649;556;337;219;1659
5260;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2012;21140;19480;1062;413;649;598;346;252;1659
5261;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2013;21237;19495;1084;434;650;658;370;288;1659
5262;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2014;21211;19411;1094;438;656;706;400;306;1659
5263;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2015;21248;19389;1102;440;662;757;430;327;1659
5264;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2016;21252;19309;1112;442;670;831;463;368;1659
5265;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2017;21218;19236;1107;436;671;875;483;392;1659
5266;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2018;21284;19241;1123;434;689;920;495;425;1659
5267;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2019;21290;19203;1134;426;708;953;517;436;1659
5268;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2020;21331;19176;1144;437;707;1011;559;452;1659
5269;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2021;21347;19136;1148;441;707;1063;575;488;1659
5270;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2022;21362;19099;1160;448;712;1103;597;506;1659
5271;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2023;21398;19092;1167;435;732;1139;624;515;1659
5272;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2024;21394;19029;1202;455;747;1163;625;538;1659
5273;Totaal over alle leeftijden;Mannen en vrouwen;Laarbeek;2025;21414;18987;1222;459;763;1205;643;562;1659
5274;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2008;14548;13571;613;204;409;364;236;128;1685
5275;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2009;14511;13471;642;206;436;398;260;138;1685
5276;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2010;14464;13363;649;205;444;452;282;170;1685
5277;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2011;14402;13280;652;198;454;470;291;179;1685
5278;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2012;14397;13208;673;200;473;516;318;198;1685
5279;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2013;14290;13087;667;189;478;536;327;209;1685
5280;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2014;14288;13053;677;194;483;558;329;229;1685
5281;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2015;14236;12957;693;198;495;586;340;246;1685
5282;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2016;14189;12876;697;204;493;616;362;254;1685
5283;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2017;14148;12802;696;199;497;650;379;271;1685
5284;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2018;14217;12822;725;203;522;670;389;281;1685
5285;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2019;14149;12723;738;197;541;688;407;281;1685
5286;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2020;14103;12645;755;204;551;703;400;303;1685
5287;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2021;14072;12575;763;216;547;734;398;336;1685
5288;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2022;14063;12546;764;217;547;753;412;341;1685
5289;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2023;14035;12486;785;223;562;764;432;332;1685
5290;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2024;13959;12378;799;228;571;782;436;346;1685
5291;Totaal over alle leeftijden;Mannen en vrouwen;Landerd;2025;14005;12381;809;248;561;815;439;376;1685
5292;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2008;39069;29730;8080;2401;5679;1259;740;519;882
5293;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2009;38916;29682;7898;2379;5519;1336;777;559;882
5294;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2010;38745;29615;7743;2353;5390;1387;798;589;882
5295;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2011;38485;29519;7542;2302;5240;1424;812;612;882
5296;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2012;38305;29408;7394;2288;5106;1503;833;670;882
5297;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2013;38212;29367;7271;2279;4992;1574;867;707;882
5298;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2014;38024;29262;7109;2262;4847;1653;906;747;882
5299;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2015;37786;29139;6955;2227;4728;1692;923;769;882
5300;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2016;37527;28987;6771;2177;4594;1769;960;809;882
5301;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2017;37312;28882;6626;2181;4445;1804;976;828;882
5302;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2018;37096;28785;6451;2178;4273;1860;998;862;882
5303;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2019;36879;28677;6276;2132;4144;1926;1024;902;882
5304;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2020;36693;28582;6151;2101;4050;1960;1036;924;882
5305;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2021;36461;28443;6012;2081;3931;2006;1053;953;882
5306;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2022;36235;28293;5895;2073;3822;2047;1082;965;882
5307;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2023;36008;28125;5803;2046;3757;2080;1094;986;882
5308;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2024;35789;28000;5697;2037;3660;2092;1110;982;882
5309;Totaal over alle leeftijden;Mannen en vrouwen;Landgraaf;2025;35532;27834;5565;2016;3549;2133;1133;1000;882
5310;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2008;10115;8888;772;272;500;455;232;223;415
5311;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2009;10051;8791;780;281;499;480;241;239;415
5312;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2010;10056;8727;822;308;514;507;246;261;415
5313;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2011;10098;8696;862;321;541;540;256;284;415
5314;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2012;10177;8727;902;346;556;548;259;289;415
5315;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2013;10166;8636;937;377;560;593;261;332;415
5316;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2014;10228;8632;953;385;568;643;270;373;415
5317;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2015;10274;8625;994;403;591;655;272;383;415
5318;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2016;10337;8614;1026;426;600;697;289;408;415
5319;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2017;10391;8619;1043;435;608;729;304;425;415
5320;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2018;10451;8622;1095;461;634;734;311;423;415
5321;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2019;10460;8588;1117;465;652;755;318;437;415
5322;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2020;10503;8581;1139;470;669;783;333;450;415
5323;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2021;10567;8605;1156;490;666;806;343;463;415
5324;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2022;10633;8634;1179;513;666;820;354;466;415
5325;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2023;10662;8627;1206;530;676;829;358;471;415
5326;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2024;10699;8621;1242;542;700;836;348;488;415
5327;Totaal over alle leeftijden;Mannen en vrouwen;Landsmeer;2025;10788;8685;1251;548;703;852;343;509;415
