ID;TypeJeugdzorg;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;TotaalJongerenMetJeugdzorg_5;k_0Tot4Jaar_6;k_4Tot12Jaar_7;k_12Tot18Jaar_8;k_18Tot23Jaar_9;ThuiswonendKindInEenouderGezin_10;ThuiswonendKindInTweeouderGezin_11;AndereHuishoudens_12;TotaalJeugdzorgtrajecten_13;StabilisatieVanEenCrisissituatie_14;Diagnostiek_15;Begeleiden_16;Behandelen_17;GemeentelijkeToegang_18;Huisarts_19;Jeugdarts_20;GecertificeerdeInstelling_21;MedischSpecialist_22;RechterOfficierVanJustitie_23;GeenVerwijzer_24;VerwijzerOnbekend_25
1670;Totaal jeugdzorg;Teteringen;2016;Breda                                   ;Wijk     ;WK075810  ;1.0;170.0;;75.0;85.0;;30.0;100.0;40.0;265.0;;15.0;85.0;125.0;45.0;105.0;;50.0;10.0;;;
1671;Totaal jeugdzorg;Brielle;1e halfjaar 2016;Brielle                                 ;Gemeente ;GM0501    ;;245.0;10.0;135.0;90.0;;60.0;170.0;10.0;300.0;;20.0;15.0;225.0;35.0;155.0;;30.0;20.0;;;10.0
1672;Totaal jeugdzorg;Brielle;2e halfjaar 2016;Brielle                                 ;Gemeente ;GM0501    ;;245.0;10.0;145.0;90.0;;65.0;175.0;;310.0;;30.0;15.0;220.0;40.0;160.0;;30.0;25.0;;;
1673;Totaal jeugdzorg;Brielle;2016;Brielle                                 ;Gemeente ;GM0501    ;;280.0;15.0;160.0;105.0;;70.0;200.0;;365.0;;35.0;20.0;260.0;50.0;190.0;;35.0;25.0;;;10.0
1674;Totaal jeugdzorg;Wijk 00 Brielle;1e halfjaar 2016;Brielle                                 ;Wijk     ;WK050100  ;1.0;175.0;10.0;90.0;75.0;;45.0;120.0;;220.0;;15.0;10.0;160.0;20.0;120.0;;25.0;15.0;;;
1675;Totaal jeugdzorg;Wijk 00 Brielle;2e halfjaar 2016;Brielle                                 ;Wijk     ;WK050100  ;1.0;170.0;;90.0;70.0;;50.0;115.0;;220.0;;25.0;;150.0;20.0;115.0;;25.0;15.0;;;
1676;Totaal jeugdzorg;Wijk 00 Brielle;2016;Brielle                                 ;Wijk     ;WK050100  ;1.0;195.0;10.0;105.0;85.0;;55.0;140.0;;260.0;;25.0;10.0;180.0;25.0;140.0;;30.0;15.0;;;
1677;Totaal jeugdzorg;Wijk 01 Vierpolders;1e halfjaar 2016;Brielle                                 ;Wijk     ;WK050101  ;1.0;25.0;;15.0;;;;15.0;;25.0;;;;20.0;;15.0;;;;;;
1678;Totaal jeugdzorg;Wijk 01 Vierpolders;2e halfjaar 2016;Brielle                                 ;Wijk     ;WK050101  ;1.0;25.0;;15.0;;;;20.0;;30.0;;;;20.0;;20.0;;;;;;
1679;Totaal jeugdzorg;Wijk 01 Vierpolders;2016;Brielle                                 ;Wijk     ;WK050101  ;1.0;25.0;;15.0;;;;20.0;;30.0;;;;20.0;;20.0;;;;;;
1680;Totaal jeugdzorg;Wijk 02 Zwartewaal;1e halfjaar 2016;Brielle                                 ;Wijk     ;WK050102  ;1.0;30.0;;20.0;10.0;;;25.0;;35.0;;;;25.0;;20.0;;;;;;
1681;Totaal jeugdzorg;Wijk 02 Zwartewaal;2e halfjaar 2016;Brielle                                 ;Wijk     ;WK050102  ;1.0;30.0;;20.0;10.0;;;25.0;;30.0;;;;25.0;;20.0;;;;;;
1682;Totaal jeugdzorg;Wijk 02 Zwartewaal;2016;Brielle                                 ;Wijk     ;WK050102  ;1.0;35.0;;20.0;10.0;;;30.0;;40.0;;;;30.0;10.0;25.0;;;;;;
1683;Totaal jeugdzorg;Wijk 03 Recreatiestrook Brielse Maas;1e halfjaar 2016;Brielle                                 ;Wijk     ;WK050103  ;1.0;;;;;;;;;;;;;;;;;;;;;
1684;Totaal jeugdzorg;Wijk 03 Recreatiestrook Brielse Maas;2e halfjaar 2016;Brielle                                 ;Wijk     ;WK050103  ;1.0;;;;;;;;;;;;;;;;;;;;;
1685;Totaal jeugdzorg;Wijk 03 Recreatiestrook Brielse Maas;2016;Brielle                                 ;Wijk     ;WK050103  ;1.0;;;;;;;;;;;;;;;;;;;;;
1686;Totaal jeugdzorg;Bronckhorst;1e halfjaar 2016;Bronckhorst                             ;Gemeente ;GM1876    ;;525.0;20.0;245.0;250.0;15.0;75.0;390.0;60.0;720.0;;10.0;120.0;515.0;160.0;265.0;;25.0;30.0;;45.0;120.0
1687;Totaal jeugdzorg;Bronckhorst;2e halfjaar 2016;Bronckhorst                             ;Gemeente ;GM1876    ;;565.0;25.0;285.0;245.0;10.0;85.0;420.0;60.0;780.0;;15.0;135.0;565.0;195.0;295.0;;20.0;45.0;;45.0;120.0
1688;Totaal jeugdzorg;Bronckhorst;2016;Bronckhorst                             ;Gemeente ;GM1876    ;;640.0;25.0;320.0;280.0;15.0;95.0;485.0;60.0;920.0;10.0;20.0;145.0;675.0;230.0;345.0;;30.0;50.0;;60.0;130.0
1689;Totaal jeugdzorg;Wijk 00 Hengelo;1e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187600  ;1.0;105.0;;50.0;45.0;;15.0;80.0;10.0;130.0;;;20.0;100.0;30.0;60.0;;;10.0;;10.0;10.0
1690;Totaal jeugdzorg;Wijk 00 Hengelo;2e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187600  ;1.0;105.0;;45.0;50.0;;15.0;75.0;10.0;145.0;;;25.0;105.0;35.0;60.0;;;15.0;;10.0;10.0
1691;Totaal jeugdzorg;Wijk 00 Hengelo;2016;Bronckhorst                             ;Wijk     ;WK187600  ;1.0;120.0;;60.0;55.0;;20.0;90.0;10.0;170.0;;;25.0;125.0;45.0;75.0;;;15.0;;10.0;10.0
1692;Totaal jeugdzorg;Wijk 01 Zelhem;1e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187601  ;1.0;165.0;;85.0;70.0;;15.0;125.0;20.0;235.0;;;45.0;150.0;45.0;85.0;;10.0;;;15.0;40.0
1693;Totaal jeugdzorg;Wijk 01 Zelhem;2e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187601  ;1.0;170.0;;95.0;65.0;;20.0;130.0;20.0;245.0;;;50.0;155.0;55.0;90.0;;;;;15.0;40.0
1694;Totaal jeugdzorg;Wijk 01 Zelhem;2016;Bronckhorst                             ;Wijk     ;WK187601  ;1.0;200.0;;105.0;85.0;;25.0;155.0;20.0;290.0;;;50.0;190.0;60.0;115.0;;10.0;;;20.0;40.0
1695;Totaal jeugdzorg;Wijk 02 Vorden;1e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187602  ;1.0;105.0;;50.0;50.0;;15.0;85.0;10.0;125.0;;;25.0;90.0;20.0;60.0;;;10.0;;;15.0
1696;Totaal jeugdzorg;Wijk 02 Vorden;2e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187602  ;1.0;105.0;;55.0;45.0;;15.0;85.0;;140.0;;;25.0;100.0;30.0;65.0;;;15.0;;;15.0
1697;Totaal jeugdzorg;Wijk 02 Vorden;2016;Bronckhorst                             ;Wijk     ;WK187602  ;1.0;120.0;;60.0;55.0;;15.0;95.0;10.0;155.0;;;30.0;115.0;30.0;75.0;;;15.0;;10.0;15.0
1698;Totaal jeugdzorg;Wijk 03 Steenderen;1e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187603  ;1.0;55.0;;25.0;25.0;;10.0;45.0;;75.0;;;15.0;50.0;15.0;30.0;;;;;;10.0
1699;Totaal jeugdzorg;Wijk 03 Steenderen;2e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187603  ;1.0;65.0;;35.0;25.0;;10.0;50.0;;85.0;;;15.0;65.0;20.0;35.0;;;;;;10.0
1700;Totaal jeugdzorg;Wijk 03 Steenderen;2016;Bronckhorst                             ;Wijk     ;WK187603  ;1.0;70.0;;40.0;30.0;;10.0;60.0;;100.0;;;15.0;75.0;20.0;45.0;;;;;;10.0
1701;Totaal jeugdzorg;Wijk 04 Hummelo en Keppel;1e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187604  ;1.0;60.0;;20.0;35.0;;10.0;45.0;;80.0;;;20.0;55.0;25.0;30.0;;;;;10.0;10.0
1702;Totaal jeugdzorg;Wijk 04 Hummelo en Keppel;2e halfjaar 2016;Bronckhorst                             ;Wijk     ;WK187604  ;1.0;70.0;;35.0;35.0;;15.0;55.0;;95.0;;;20.0;70.0;30.0;35.0;;;;;10.0;10.0
1703;Totaal jeugdzorg;Wijk 04 Hummelo en Keppel;2016;Bronckhorst                             ;Wijk     ;WK187604  ;1.0;80.0;;40.0;35.0;;15.0;60.0;;110.0;;;20.0;80.0;35.0;40.0;;;;;15.0;10.0
1704;Totaal jeugdzorg;Brummen;1e halfjaar 2016;Brummen                                 ;Gemeente ;GM0213    ;;305.0;15.0;155.0;130.0;;70.0;200.0;35.0;415.0;;;70.0;280.0;55.0;170.0;;45.0;15.0;;30.0;40.0
1705;Totaal jeugdzorg;Brummen;2e halfjaar 2016;Brummen                                 ;Gemeente ;GM0213    ;;330.0;15.0;165.0;150.0;;75.0;220.0;35.0;450.0;;;80.0;310.0;65.0;195.0;;40.0;35.0;;25.0;35.0
1706;Totaal jeugdzorg;Brummen;2016;Brummen                                 ;Gemeente ;GM0213    ;;385.0;20.0;185.0;175.0;;90.0;260.0;35.0;540.0;;10.0;85.0;380.0;75.0;235.0;;50.0;35.0;;35.0;40.0
1707;Totaal jeugdzorg;Wijk 01 Empe;1e halfjaar 2016;Brummen                                 ;Wijk     ;WK021301  ;1.0;;;;;;;;;;;;;;;;;;;;;
1708;Totaal jeugdzorg;Wijk 01 Empe;2e halfjaar 2016;Brummen                                 ;Wijk     ;WK021301  ;1.0;;;;;;;;;;;;;;;;;;;;;
1709;Totaal jeugdzorg;Wijk 01 Empe;2016;Brummen                                 ;Wijk     ;WK021301  ;1.0;;;;;;;;;;;;;;;;;;;;;
1710;Totaal jeugdzorg;Wijk 02 Tonden;1e halfjaar 2016;Brummen                                 ;Wijk     ;WK021302  ;1.0;;;;;;;;;;;;;;;;;;;;;
1711;Totaal jeugdzorg;Wijk 02 Tonden;2e halfjaar 2016;Brummen                                 ;Wijk     ;WK021302  ;1.0;;;;;;;;;;;;;;;;;;;;;
1712;Totaal jeugdzorg;Wijk 02 Tonden;2016;Brummen                                 ;Wijk     ;WK021302  ;1.0;;;;;;;;;;;;;;;;;;;;;
1713;Totaal jeugdzorg;Wijk 03 Brummen;1e halfjaar 2016;Brummen                                 ;Wijk     ;WK021303  ;1.0;110.0;;55.0;45.0;;25.0;70.0;10.0;155.0;;;30.0;90.0;20.0;55.0;;15.0;10.0;;10.0;10.0
1714;Totaal jeugdzorg;Wijk 03 Brummen;2e halfjaar 2016;Brummen                                 ;Wijk     ;WK021303  ;1.0;125.0;;65.0;55.0;;35.0;85.0;10.0;175.0;;;35.0;105.0;25.0;70.0;;10.0;15.0;;10.0;10.0
1715;Totaal jeugdzorg;Wijk 03 Brummen;2016;Brummen                                 ;Wijk     ;WK021303  ;1.0;150.0;;75.0;65.0;;40.0;100.0;10.0;215.0;;;40.0;135.0;30.0;90.0;;15.0;20.0;;15.0;10.0
1716;Totaal jeugdzorg;Wijk 04 Leuvenheim;1e halfjaar 2016;Brummen                                 ;Wijk     ;WK021304  ;1.0;10.0;;;10.0;;;;;15.0;;;;15.0;;;;;;;;
1717;Totaal jeugdzorg;Wijk 04 Leuvenheim;2e halfjaar 2016;Brummen                                 ;Wijk     ;WK021304  ;1.0;;;;;;;;;10.0;;;;10.0;;;;;;;;
1718;Totaal jeugdzorg;Wijk 04 Leuvenheim;2016;Brummen                                 ;Wijk     ;WK021304  ;1.0;10.0;;;10.0;;;;;15.0;;;;15.0;;;;;;;;
1719;Totaal jeugdzorg;Wijk 05 Hall;1e halfjaar 2016;Brummen                                 ;Wijk     ;WK021305  ;1.0;10.0;;;;;;;;10.0;;;;10.0;;;;;;;;
1720;Totaal jeugdzorg;Wijk 05 Hall;2e halfjaar 2016;Brummen                                 ;Wijk     ;WK021305  ;1.0;10.0;;;;;;;;15.0;;;;10.0;;;;;;;;
1721;Totaal jeugdzorg;Wijk 05 Hall;2016;Brummen                                 ;Wijk     ;WK021305  ;1.0;10.0;;;;;;10.0;;15.0;;;;10.0;;;;;;;;
1722;Totaal jeugdzorg;Wijk 06 Eerbeek;1e halfjaar 2016;Brummen                                 ;Wijk     ;WK021306  ;1.0;150.0;;80.0;65.0;;30.0;100.0;20.0;190.0;;;30.0;135.0;20.0;90.0;;15.0;;;15.0;20.0
1723;Totaal jeugdzorg;Wijk 06 Eerbeek;2e halfjaar 2016;Brummen                                 ;Wijk     ;WK021306  ;1.0;165.0;;85.0;70.0;;30.0;110.0;20.0;220.0;;;35.0;155.0;30.0;105.0;;15.0;15.0;;10.0;20.0
1724;Totaal jeugdzorg;Wijk 06 Eerbeek;2016;Brummen                                 ;Wijk     ;WK021306  ;1.0;185.0;;90.0;80.0;;35.0;130.0;20.0;245.0;;;35.0;180.0;30.0;120.0;;20.0;15.0;;15.0;20.0
1725;Totaal jeugdzorg;Brunssum;1e halfjaar 2016;Brunssum                                ;Gemeente ;GM0899    ;;590.0;35.0;280.0;265.0;10.0;205.0;325.0;60.0;895.0;25.0;60.0;290.0;395.0;260.0;295.0;;95.0;40.0;;;75.0
1726;Totaal jeugdzorg;Brunssum;2e halfjaar 2016;Brunssum                                ;Gemeente ;GM0899    ;;620.0;50.0;295.0;270.0;10.0;220.0;345.0;55.0;960.0;25.0;65.0;320.0;415.0;320.0;300.0;;85.0;45.0;;;65.0
1727;Totaal jeugdzorg;Brunssum;2016;Brunssum                                ;Gemeente ;GM0899    ;;695.0;55.0;330.0;300.0;10.0;250.0;390.0;60.0;1160.0;45.0;95.0;365.0;500.0;375.0;370.0;10.0;110.0;55.0;;;75.0
1728;Totaal jeugdzorg;Wijk 01 Brunssum-West;1e halfjaar 2016;Brunssum                                ;Wijk     ;WK089901  ;1.0;150.0;;75.0;70.0;;55.0;85.0;15.0;230.0;;20.0;40.0;125.0;50.0;95.0;;;15.0;;;15.0
1729;Totaal jeugdzorg;Wijk 01 Brunssum-West;2e halfjaar 2016;Brunssum                                ;Wijk     ;WK089901  ;1.0;155.0;10.0;80.0;65.0;;55.0;85.0;10.0;235.0;;20.0;55.0;120.0;65.0;90.0;;10.0;15.0;;;15.0
1730;Totaal jeugdzorg;Wijk 01 Brunssum-West;2016;Brunssum                                ;Wijk     ;WK089901  ;1.0;170.0;10.0;90.0;75.0;;65.0;90.0;15.0;290.0;;30.0;55.0;145.0;75.0;115.0;;10.0;15.0;;;15.0
1731;Totaal jeugdzorg;Wijk 02 Brunssum-Noord;1e halfjaar 2016;Brunssum                                ;Wijk     ;WK089902  ;1.0;95.0;;45.0;40.0;;30.0;60.0;10.0;140.0;;10.0;30.0;70.0;40.0;50.0;;;;;;10.0
1732;Totaal jeugdzorg;Wijk 02 Brunssum-Noord;2e halfjaar 2016;Brunssum                                ;Wijk     ;WK089902  ;1.0;105.0;10.0;50.0;40.0;;30.0;60.0;10.0;155.0;;10.0;40.0;75.0;50.0;55.0;;;;;;
1733;Totaal jeugdzorg;Wijk 02 Brunssum-Noord;2016;Brunssum                                ;Wijk     ;WK089902  ;1.0;120.0;10.0;55.0;45.0;;40.0;70.0;10.0;180.0;;15.0;40.0;90.0;55.0;65.0;;;;;;10.0
1734;Totaal jeugdzorg;Wijk 03 Brunssum-Oost;1e halfjaar 2016;Brunssum                                ;Wijk     ;WK089903  ;1.0;90.0;;50.0;40.0;;30.0;50.0;10.0;130.0;;10.0;35.0;65.0;40.0;50.0;;;10.0;;;10.0
1735;Totaal jeugdzorg;Wijk 03 Brunssum-Oost;2e halfjaar 2016;Brunssum                                ;Wijk     ;WK089903  ;1.0;105.0;10.0;50.0;40.0;;40.0;55.0;;160.0;;;45.0;80.0;60.0;50.0;;;10.0;;;10.0
1736;Totaal jeugdzorg;Wijk 03 Brunssum-Oost;2016;Brunssum                                ;Wijk     ;WK089903  ;1.0;115.0;10.0;60.0;45.0;;45.0;65.0;10.0;185.0;;15.0;50.0;90.0;65.0;65.0;;;10.0;;;10.0
1737;Totaal jeugdzorg;Wijk 04 Brunssum-Zuid;1e halfjaar 2016;Brunssum                                ;Wijk     ;WK089904  ;1.0;35.0;;15.0;20.0;;10.0;25.0;;50.0;;;;30.0;10.0;25.0;;;;;;
1738;Totaal jeugdzorg;Wijk 04 Brunssum-Zuid;2e halfjaar 2016;Brunssum                                ;Wijk     ;WK089904  ;1.0;50.0;;20.0;25.0;;15.0;30.0;;65.0;;;;40.0;15.0;30.0;;;10.0;;;
1739;Totaal jeugdzorg;Wijk 04 Brunssum-Zuid;2016;Brunssum                                ;Wijk     ;WK089904  ;1.0;50.0;;20.0;25.0;;15.0;35.0;;75.0;;;;50.0;15.0;35.0;;;10.0;;;
1740;Totaal jeugdzorg;Wijk 05 Brunssum-Centrum;1e halfjaar 2016;Brunssum                                ;Wijk     ;WK089905  ;1.0;100.0;;40.0;50.0;;25.0;65.0;10.0;130.0;;;35.0;70.0;35.0;55.0;;;;;;
1741;Totaal jeugdzorg;Wijk 05 Brunssum-Centrum;2e halfjaar 2016;Brunssum                                ;Wijk     ;WK089905  ;1.0;105.0;;40.0;50.0;;25.0;70.0;;140.0;;15.0;40.0;70.0;40.0;60.0;;;;;;
1742;Totaal jeugdzorg;Wijk 05 Brunssum-Centrum;2016;Brunssum                                ;Wijk     ;WK089905  ;1.0;115.0;;45.0;60.0;;30.0;80.0;;165.0;;15.0;40.0;85.0;45.0;70.0;;10.0;10.0;;;
1743;Totaal jeugdzorg;Bunnik;1e halfjaar 2016;Bunnik                                  ;Gemeente ;GM0312    ;;245.0;;145.0;100.0;;40.0;185.0;25.0;305.0;;10.0;40.0;230.0;80.0;145.0;;15.0;10.0;;20.0;15.0
1744;Totaal jeugdzorg;Bunnik;2e halfjaar 2016;Bunnik                                  ;Gemeente ;GM0312    ;;255.0;;160.0;90.0;;40.0;190.0;25.0;315.0;;10.0;40.0;245.0;80.0;160.0;;15.0;;;25.0;10.0
1745;Totaal jeugdzorg;Bunnik;2016;Bunnik                                  ;Gemeente ;GM0312    ;;300.0;;180.0;115.0;;45.0;225.0;25.0;380.0;;15.0;45.0;295.0;105.0;190.0;;15.0;10.0;;30.0;15.0
1746;Totaal jeugdzorg;Wijk 00 Bunnik;1e halfjaar 2016;Bunnik                                  ;Wijk     ;WK031200  ;1.0;100.0;;45.0;50.0;;15.0;75.0;10.0;125.0;;;20.0;95.0;30.0;70.0;;;;;10.0;
1747;Totaal jeugdzorg;Wijk 00 Bunnik;2e halfjaar 2016;Bunnik                                  ;Wijk     ;WK031200  ;1.0;100.0;;55.0;45.0;;15.0;75.0;10.0;125.0;;;20.0;95.0;30.0;75.0;;;;;10.0;
1748;Totaal jeugdzorg;Wijk 00 Bunnik;2016;Bunnik                                  ;Wijk     ;WK031200  ;1.0;120.0;;60.0;55.0;;15.0;95.0;10.0;155.0;;;25.0;120.0;35.0;95.0;;;;;10.0;
1749;Totaal jeugdzorg;Wijk 01 Odijk;1e halfjaar 2016;Bunnik                                  ;Wijk     ;WK031201  ;1.0;85.0;;55.0;30.0;;15.0;60.0;10.0;105.0;;;15.0;75.0;35.0;30.0;;10.0;;;10.0;10.0
1750;Totaal jeugdzorg;Wijk 01 Odijk;2e halfjaar 2016;Bunnik                                  ;Wijk     ;WK031201  ;1.0;90.0;;55.0;30.0;;20.0;60.0;;110.0;;;15.0;80.0;35.0;40.0;;10.0;;;10.0;
1751;Totaal jeugdzorg;Wijk 01 Odijk;2016;Bunnik                                  ;Wijk     ;WK031201  ;1.0;110.0;;70.0;35.0;;25.0;75.0;10.0;135.0;;;20.0;100.0;45.0;45.0;;10.0;;;15.0;10.0
1752;Totaal jeugdzorg;Wijk 02 Werkhoven;1e halfjaar 2016;Bunnik                                  ;Wijk     ;WK031202  ;1.0;55.0;;40.0;15.0;;;45.0;;70.0;;;;60.0;10.0;45.0;;;;;;
1753;Totaal jeugdzorg;Wijk 02 Werkhoven;2e halfjaar 2016;Bunnik                                  ;Wijk     ;WK031202  ;1.0;55.0;;45.0;10.0;;;45.0;;70.0;;;;65.0;10.0;45.0;;;;;;
1754;Totaal jeugdzorg;Wijk 02 Werkhoven;2016;Bunnik                                  ;Wijk     ;WK031202  ;1.0;60.0;;45.0;15.0;;;50.0;;80.0;;;;70.0;15.0;50.0;;;;;;
1755;Totaal jeugdzorg;Bunschoten;1e halfjaar 2016;Bunschoten                              ;Gemeente ;GM0313    ;;460.0;10.0;275.0;170.0;;60.0;385.0;15.0;610.0;;20.0;170.0;395.0;110.0;385.0;;30.0;15.0;;;40.0
1756;Totaal jeugdzorg;Bunschoten;2e halfjaar 2016;Bunschoten                              ;Gemeente ;GM0313    ;;515.0;15.0;300.0;185.0;10.0;75.0;420.0;20.0;695.0;;10.0;215.0;435.0;160.0;400.0;;25.0;25.0;;;50.0
1757;Totaal jeugdzorg;Bunschoten;2016;Bunschoten                              ;Gemeente ;GM0313    ;;580.0;15.0;345.0;205.0;10.0;80.0;480.0;20.0;835.0;10.0;25.0;240.0;525.0;180.0;500.0;;30.0;25.0;;10.0;55.0
1758;Totaal jeugdzorg;Wijk 00;1e halfjaar 2016;Bunschoten                              ;Wijk     ;WK031300  ;1.0;370.0;10.0;215.0;140.0;;45.0;315.0;10.0;500.0;;20.0;80.0;375.0;95.0;300.0;;20.0;15.0;;;35.0
1759;Totaal jeugdzorg;Wijk 00;2e halfjaar 2016;Bunschoten                              ;Wijk     ;WK031300  ;1.0;405.0;10.0;230.0;155.0;10.0;55.0;335.0;15.0;565.0;;10.0;105.0;415.0;145.0;300.0;;20.0;25.0;;;45.0
1760;Totaal jeugdzorg;Wijk 00;2016;Bunschoten                              ;Wijk     ;WK031300  ;1.0;455.0;15.0;265.0;170.0;10.0;60.0;385.0;15.0;685.0;10.0;25.0;115.0;505.0;165.0;380.0;;25.0;25.0;;;45.0
1761;Totaal jeugdzorg;Buren;1e halfjaar 2016;Buren                                   ;Gemeente ;GM0214    ;;480.0;25.0;250.0;185.0;15.0;90.0;350.0;40.0;620.0;;10.0;90.0;465.0;115.0;290.0;15.0;65.0;20.0;;;60.0
1762;Totaal jeugdzorg;Buren;2e halfjaar 2016;Buren                                   ;Gemeente ;GM0214    ;;520.0;30.0;275.0;200.0;10.0;110.0;375.0;35.0;660.0;;10.0;90.0;505.0;110.0;330.0;20.0;65.0;30.0;;;45.0
1763;Totaal jeugdzorg;Buren;2016;Buren                                   ;Gemeente ;GM0214    ;;575.0;35.0;305.0;220.0;15.0;120.0;420.0;40.0;780.0;;15.0;105.0;600.0;135.0;385.0;20.0;75.0;35.0;;;60.0
1764;Totaal jeugdzorg;Wijk 00 Buren;1e halfjaar 2016;Buren                                   ;Wijk     ;WK021400  ;1.0;60.0;;35.0;20.0;;10.0;50.0;;70.0;;;;55.0;10.0;40.0;;;;;;10.0
1765;Totaal jeugdzorg;Wijk 00 Buren;2e halfjaar 2016;Buren                                   ;Wijk     ;WK021400  ;1.0;65.0;;40.0;25.0;;10.0;55.0;;80.0;;;;70.0;10.0;50.0;;;;;;
1766;Totaal jeugdzorg;Wijk 00 Buren;2016;Buren                                   ;Wijk     ;WK021400  ;1.0;75.0;;45.0;30.0;;15.0;60.0;;95.0;;;;85.0;10.0;60.0;;;;;;10.0
1767;Totaal jeugdzorg;Wijk 01 Beusichem;1e halfjaar 2016;Buren                                   ;Wijk     ;WK021401  ;1.0;55.0;;25.0;25.0;;;45.0;;55.0;;;;50.0;10.0;30.0;;;;;;
1768;Totaal jeugdzorg;Wijk 01 Beusichem;2e halfjaar 2016;Buren                                   ;Wijk     ;WK021401  ;1.0;65.0;;30.0;30.0;;10.0;50.0;;70.0;;;;60.0;10.0;45.0;;;;;;
1769;Totaal jeugdzorg;Wijk 01 Beusichem;2016;Buren                                   ;Wijk     ;WK021401  ;1.0;75.0;;35.0;35.0;;10.0;60.0;;85.0;;;10.0;75.0;10.0;55.0;;;;;;
1770;Totaal jeugdzorg;Wijk 02 Zoelen;1e halfjaar 2016;Buren                                   ;Wijk     ;WK021402  ;1.0;50.0;;20.0;25.0;;10.0;35.0;;60.0;;;10.0;50.0;10.0;35.0;;10.0;;;;
1771;Totaal jeugdzorg;Wijk 02 Zoelen;2e halfjaar 2016;Buren                                   ;Wijk     ;WK021402  ;1.0;55.0;;20.0;25.0;;10.0;40.0;;60.0;;;;50.0;;35.0;;;;;;
1772;Totaal jeugdzorg;Wijk 02 Zoelen;2016;Buren                                   ;Wijk     ;WK021402  ;1.0;60.0;;25.0;30.0;;10.0;45.0;;80.0;;;10.0;65.0;10.0;45.0;;10.0;;;;
1773;Totaal jeugdzorg;Wijk 03 Lienden;1e halfjaar 2016;Buren                                   ;Wijk     ;WK021403  ;1.0;130.0;;70.0;50.0;;10.0;100.0;15.0;175.0;;;35.0;120.0;25.0;90.0;;25.0;;;;10.0
1774;Totaal jeugdzorg;Wijk 03 Lienden;2e halfjaar 2016;Buren                                   ;Wijk     ;WK021403  ;1.0;140.0;;75.0;55.0;;15.0;110.0;15.0;195.0;;;35.0;140.0;30.0;95.0;;25.0;15.0;;;10.0
1775;Totaal jeugdzorg;Wijk 03 Lienden;2016;Buren                                   ;Wijk     ;WK021403  ;1.0;150.0;;80.0;55.0;;15.0;120.0;15.0;220.0;;;40.0;155.0;30.0;110.0;;25.0;15.0;;;10.0
1776;Totaal jeugdzorg;Wijk 04 Ingen;1e halfjaar 2016;Buren                                   ;Wijk     ;WK021404  ;1.0;40.0;;15.0;15.0;;15.0;25.0;;55.0;;;10.0;35.0;10.0;20.0;;;;;;
1777;Totaal jeugdzorg;Wijk 04 Ingen;2e halfjaar 2016;Buren                                   ;Wijk     ;WK021404  ;1.0;40.0;;20.0;15.0;;15.0;25.0;;50.0;;;;35.0;;25.0;;;;;;
1778;Totaal jeugdzorg;Wijk 04 Ingen;2016;Buren                                   ;Wijk     ;WK021404  ;1.0;45.0;;20.0;20.0;;15.0;25.0;;60.0;;;10.0;40.0;10.0;25.0;;;;;;
1779;Totaal jeugdzorg;Wijk 05 Maurik;1e halfjaar 2016;Buren                                   ;Wijk     ;WK021405  ;1.0;125.0;;75.0;35.0;;40.0;75.0;10.0;170.0;;;15.0;135.0;50.0;65.0;;;10.0;;;15.0
1780;Totaal jeugdzorg;Wijk 05 Maurik;2e halfjaar 2016;Buren                                   ;Wijk     ;WK021405  ;1.0;125.0;10.0;80.0;35.0;;45.0;75.0;10.0;170.0;;;20.0;130.0;45.0;70.0;10.0;10.0;10.0;;;10.0
1781;Totaal jeugdzorg;Wijk 05 Maurik;2016;Buren                                   ;Wijk     ;WK021405  ;1.0;140.0;10.0;90.0;40.0;;45.0;85.0;10.0;205.0;;;20.0;160.0;55.0;80.0;10.0;10.0;10.0;;;15.0
1782;Totaal jeugdzorg;Wijk 06 Ravenswaaij;1e halfjaar 2016;Buren                                   ;Wijk     ;WK021406  ;1.0;;;;;;;;;;;;;;;;;;;;;
1783;Totaal jeugdzorg;Wijk 06 Ravenswaaij;2e halfjaar 2016;Buren                                   ;Wijk     ;WK021406  ;1.0;10.0;;;;;;;;10.0;;;;10.0;;;;;;;;
1784;Totaal jeugdzorg;Wijk 06 Ravenswaaij;2016;Buren                                   ;Wijk     ;WK021406  ;1.0;10.0;;;;;;;;10.0;;;;10.0;;10.0;;;;;;
1785;Totaal jeugdzorg;Capelle aan den IJssel;1e halfjaar 2016;Capelle aan den IJssel                  ;Gemeente ;GM0502    ;;1525.0;125.0;785.0;575.0;40.0;555.0;815.0;150.0;2245.0;30.0;65.0;615.0;1240.0;205.0;600.0;105.0;275.0;145.0;;525.0;95.0
