ID;VolgordeVanGeboorteUitDeMoeder;LeeftijdOp31December;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
8759;Tweede kind;41 jaar;2008;0.00604
8760;Tweede kind;41 jaar;2009;0.00604
8761;Tweede kind;41 jaar;2010;0.00604
8762;Tweede kind;41 jaar;2011;0.00604
8763;Tweede kind;41 jaar;2012;0.00604
8764;Tweede kind;41 jaar;2013;0.00604
8765;Tweede kind;41 jaar;2014;0.00604
8766;Tweede kind;41 jaar;2015;0.00604
8767;Tweede kind;41 jaar;2016;0.00604
8768;Tweede kind;41 jaar;2017;0.00604
8769;Tweede kind;41 jaar;2018;0.00604
8770;Tweede kind;41 jaar;2019;0.00604
8771;Tweede kind;41 jaar;2020;0.00604
8772;Tweede kind;42 jaar;1935;0.00072
8773;Tweede kind;42 jaar;1936;0.00045
8774;Tweede kind;42 jaar;1937;0.00039
8775;Tweede kind;42 jaar;1938;0.00055
8776;Tweede kind;42 jaar;1939;0.00062
8777;Tweede kind;42 jaar;1940;0.00056
8778;Tweede kind;42 jaar;1941;0.00042
8779;Tweede kind;42 jaar;1942;0.00048
8780;Tweede kind;42 jaar;1943;0.00052
8781;Tweede kind;42 jaar;1944;0.00042
8782;Tweede kind;42 jaar;1945;0.00057
8783;Tweede kind;42 jaar;1946;0.00053
8784;Tweede kind;42 jaar;1947;0.00068
8785;Tweede kind;42 jaar;1948;0.00079
8786;Tweede kind;42 jaar;1949;0.00096
8787;Tweede kind;42 jaar;1950;0.00104
8788;Tweede kind;42 jaar;1951;0.00126
8789;Tweede kind;42 jaar;1952;0.00144
8790;Tweede kind;42 jaar;1953;0.00139
8791;Tweede kind;42 jaar;1954;0.00156
8792;Tweede kind;42 jaar;1955;0.0015
8793;Tweede kind;42 jaar;1956;0.00178
8794;Tweede kind;42 jaar;1957;0.002
8795;Tweede kind;42 jaar;1958;0.00201
8796;Tweede kind;42 jaar;1959;0.00219
8797;Tweede kind;42 jaar;1960;0.00215
8798;Tweede kind;42 jaar;1961;0.00223
8799;Tweede kind;42 jaar;1962;0.00236
8800;Tweede kind;42 jaar;1963;0.00228
8801;Tweede kind;42 jaar;1964;0.00258
8802;Tweede kind;42 jaar;1965;0.00257
8803;Tweede kind;42 jaar;1966;0.00291
8804;Tweede kind;42 jaar;1967;0.00313
8805;Tweede kind;42 jaar;1968;0.00302
8806;Tweede kind;42 jaar;1969;0.00308
8807;Tweede kind;42 jaar;1970;0.00289
8808;Tweede kind;42 jaar;1971;0.00316
8809;Tweede kind;42 jaar;1972;0.00322
8810;Tweede kind;42 jaar;1973;0.00366
8811;Tweede kind;42 jaar;1974;0.00357
8812;Tweede kind;42 jaar;1975;0.00356
8813;Tweede kind;42 jaar;1976;0.00405
8814;Tweede kind;42 jaar;1977;0.00376
8815;Tweede kind;42 jaar;1978;0.00384
8816;Tweede kind;42 jaar;1979;0.0037
8817;Tweede kind;42 jaar;1980;0.00367
8818;Tweede kind;42 jaar;1981;0.0038
8819;Tweede kind;42 jaar;1982;0.00375
8820;Tweede kind;42 jaar;1983;0.00375
8821;Tweede kind;42 jaar;1984;0.00374
8822;Tweede kind;42 jaar;1985;0.00374
8823;Tweede kind;42 jaar;1986;0.00376
8824;Tweede kind;42 jaar;1987;0.00375
8825;Tweede kind;42 jaar;1988;0.00375
8826;Tweede kind;42 jaar;1989;0.00375
8827;Tweede kind;42 jaar;1990;0.00375
8828;Tweede kind;42 jaar;1991;0.00375
8829;Tweede kind;42 jaar;1992;0.00375
8830;Tweede kind;42 jaar;1993;0.00375
8831;Tweede kind;42 jaar;1994;0.00375
8832;Tweede kind;42 jaar;1995;0.00375
8833;Tweede kind;42 jaar;1996;0.00375
8834;Tweede kind;42 jaar;1997;0.00375
8835;Tweede kind;42 jaar;1998;0.00375
8836;Tweede kind;42 jaar;1999;0.00375
8837;Tweede kind;42 jaar;2000;0.00375
8838;Tweede kind;42 jaar;2001;0.00375
8839;Tweede kind;42 jaar;2002;0.00375
8840;Tweede kind;42 jaar;2003;0.00375
8841;Tweede kind;42 jaar;2004;0.00375
8842;Tweede kind;42 jaar;2005;0.00375
8843;Tweede kind;42 jaar;2006;0.00375
8844;Tweede kind;42 jaar;2007;0.00375
8845;Tweede kind;42 jaar;2008;0.00375
8846;Tweede kind;42 jaar;2009;0.00375
8847;Tweede kind;42 jaar;2010;0.00375
8848;Tweede kind;42 jaar;2011;0.00375
8849;Tweede kind;42 jaar;2012;0.00375
8850;Tweede kind;42 jaar;2013;0.00375
8851;Tweede kind;42 jaar;2014;0.00375
8852;Tweede kind;42 jaar;2015;0.00375
8853;Tweede kind;42 jaar;2016;0.00375
8854;Tweede kind;42 jaar;2017;0.00375
8855;Tweede kind;42 jaar;2018;0.00375
8856;Tweede kind;42 jaar;2019;0.00375
8857;Tweede kind;42 jaar;2020;0.00375
8858;Tweede kind;43 jaar;1935;0.00036
8859;Tweede kind;43 jaar;1936;0.00031
8860;Tweede kind;43 jaar;1937;0.00021
8861;Tweede kind;43 jaar;1938;0.00032
8862;Tweede kind;43 jaar;1939;0.00022
8863;Tweede kind;43 jaar;1940;0.00029
8864;Tweede kind;43 jaar;1941;0.00022
8865;Tweede kind;43 jaar;1942;0.00027
8866;Tweede kind;43 jaar;1943;0.00028
8867;Tweede kind;43 jaar;1944;0.00021
8868;Tweede kind;43 jaar;1945;0.00033
8869;Tweede kind;43 jaar;1946;0.00038
8870;Tweede kind;43 jaar;1947;0.00023
8871;Tweede kind;43 jaar;1948;0.00045
8872;Tweede kind;43 jaar;1949;0.00065
8873;Tweede kind;43 jaar;1950;0.00069
8874;Tweede kind;43 jaar;1951;0.00074
8875;Tweede kind;43 jaar;1952;0.00054
8876;Tweede kind;43 jaar;1953;0.00083
8877;Tweede kind;43 jaar;1954;0.00072
8878;Tweede kind;43 jaar;1955;0.00082
8879;Tweede kind;43 jaar;1956;0.00093
8880;Tweede kind;43 jaar;1957;0.00098
8881;Tweede kind;43 jaar;1958;0.00114
8882;Tweede kind;43 jaar;1959;0.0011
8883;Tweede kind;43 jaar;1960;0.00118
8884;Tweede kind;43 jaar;1961;0.00115
8885;Tweede kind;43 jaar;1962;0.00133
8886;Tweede kind;43 jaar;1963;0.00125
8887;Tweede kind;43 jaar;1964;0.0014
8888;Tweede kind;43 jaar;1965;0.00124
8889;Tweede kind;43 jaar;1966;0.00157
8890;Tweede kind;43 jaar;1967;0.00153
8891;Tweede kind;43 jaar;1968;0.00167
8892;Tweede kind;43 jaar;1969;0.00175
8893;Tweede kind;43 jaar;1970;0.00155
8894;Tweede kind;43 jaar;1971;0.00155
8895;Tweede kind;43 jaar;1972;0.00198
8896;Tweede kind;43 jaar;1973;0.00178
8897;Tweede kind;43 jaar;1974;0.00191
8898;Tweede kind;43 jaar;1975;0.00201
8899;Tweede kind;43 jaar;1976;0.00186
8900;Tweede kind;43 jaar;1977;0.00194
8901;Tweede kind;43 jaar;1978;0.00196
8902;Tweede kind;43 jaar;1979;0.00193
8903;Tweede kind;43 jaar;1980;0.00194
8904;Tweede kind;43 jaar;1981;0.00192
8905;Tweede kind;43 jaar;1982;0.00194
8906;Tweede kind;43 jaar;1983;0.00194
8907;Tweede kind;43 jaar;1984;0.00193
8908;Tweede kind;43 jaar;1985;0.00193
8909;Tweede kind;43 jaar;1986;0.00193
8910;Tweede kind;43 jaar;1987;0.00193
8911;Tweede kind;43 jaar;1988;0.00193
8912;Tweede kind;43 jaar;1989;0.00193
8913;Tweede kind;43 jaar;1990;0.00193
8914;Tweede kind;43 jaar;1991;0.00193
8915;Tweede kind;43 jaar;1992;0.00193
8916;Tweede kind;43 jaar;1993;0.00193
8917;Tweede kind;43 jaar;1994;0.00193
8918;Tweede kind;43 jaar;1995;0.00193
8919;Tweede kind;43 jaar;1996;0.00193
8920;Tweede kind;43 jaar;1997;0.00193
8921;Tweede kind;43 jaar;1998;0.00193
8922;Tweede kind;43 jaar;1999;0.00193
8923;Tweede kind;43 jaar;2000;0.00193
8924;Tweede kind;43 jaar;2001;0.00193
8925;Tweede kind;43 jaar;2002;0.00193
8926;Tweede kind;43 jaar;2003;0.00193
8927;Tweede kind;43 jaar;2004;0.00193
8928;Tweede kind;43 jaar;2005;0.00193
8929;Tweede kind;43 jaar;2006;0.00193
8930;Tweede kind;43 jaar;2007;0.00193
8931;Tweede kind;43 jaar;2008;0.00193
8932;Tweede kind;43 jaar;2009;0.00193
8933;Tweede kind;43 jaar;2010;0.00193
8934;Tweede kind;43 jaar;2011;0.00193
8935;Tweede kind;43 jaar;2012;0.00193
8936;Tweede kind;43 jaar;2013;0.00193
8937;Tweede kind;43 jaar;2014;0.00193
8938;Tweede kind;43 jaar;2015;0.00193
8939;Tweede kind;43 jaar;2016;0.00193
8940;Tweede kind;43 jaar;2017;0.00193
8941;Tweede kind;43 jaar;2018;0.00193
8942;Tweede kind;43 jaar;2019;0.00193
8943;Tweede kind;43 jaar;2020;0.00193
8944;Tweede kind;44 jaar;1935;0.00015
8945;Tweede kind;44 jaar;1936;8e-05
8946;Tweede kind;44 jaar;1937;0.00014
8947;Tweede kind;44 jaar;1938;0.0002
8948;Tweede kind;44 jaar;1939;0.00018
8949;Tweede kind;44 jaar;1940;0.00013
8950;Tweede kind;44 jaar;1941;0.00016
8951;Tweede kind;44 jaar;1942;0.00012
8952;Tweede kind;44 jaar;1943;0.00018
8953;Tweede kind;44 jaar;1944;0.0002
8954;Tweede kind;44 jaar;1945;0.00016
8955;Tweede kind;44 jaar;1946;0.00013
8956;Tweede kind;44 jaar;1947;0.00016
8957;Tweede kind;44 jaar;1948;0.00027
8958;Tweede kind;44 jaar;1949;0.0003
8959;Tweede kind;44 jaar;1950;0.00031
8960;Tweede kind;44 jaar;1951;0.00037
8961;Tweede kind;44 jaar;1952;0.00033
8962;Tweede kind;44 jaar;1953;0.00031
8963;Tweede kind;44 jaar;1954;0.00028
8964;Tweede kind;44 jaar;1955;0.00037
8965;Tweede kind;44 jaar;1956;0.00055
8966;Tweede kind;44 jaar;1957;0.0006
8967;Tweede kind;44 jaar;1958;0.00054
8968;Tweede kind;44 jaar;1959;0.00051
8969;Tweede kind;44 jaar;1960;0.00053
8970;Tweede kind;44 jaar;1961;0.00055
8971;Tweede kind;44 jaar;1962;0.00066
8972;Tweede kind;44 jaar;1963;0.00057
8973;Tweede kind;44 jaar;1964;0.00078
8974;Tweede kind;44 jaar;1965;0.00073
8975;Tweede kind;44 jaar;1966;0.00071
8976;Tweede kind;44 jaar;1967;0.00063
8977;Tweede kind;44 jaar;1968;0.00063
8978;Tweede kind;44 jaar;1969;0.00089
8979;Tweede kind;44 jaar;1970;0.00094
8980;Tweede kind;44 jaar;1971;0.00074
8981;Tweede kind;44 jaar;1972;0.00112
8982;Tweede kind;44 jaar;1973;0.00107
8983;Tweede kind;44 jaar;1974;0.00114
8984;Tweede kind;44 jaar;1975;0.00108
8985;Tweede kind;44 jaar;1976;0.00085
8986;Tweede kind;44 jaar;1977;0.00105
8987;Tweede kind;44 jaar;1978;0.00105
8988;Tweede kind;44 jaar;1979;0.00103
8989;Tweede kind;44 jaar;1980;0.00101
8990;Tweede kind;44 jaar;1981;0.001
8991;Tweede kind;44 jaar;1982;0.00103
8992;Tweede kind;44 jaar;1983;0.00102
8993;Tweede kind;44 jaar;1984;0.00102
8994;Tweede kind;44 jaar;1985;0.00102
8995;Tweede kind;44 jaar;1986;0.00102
8996;Tweede kind;44 jaar;1987;0.00102
8997;Tweede kind;44 jaar;1988;0.00102
8998;Tweede kind;44 jaar;1989;0.00102
8999;Tweede kind;44 jaar;1990;0.00102
9000;Tweede kind;44 jaar;1991;0.00102
9001;Tweede kind;44 jaar;1992;0.00102
9002;Tweede kind;44 jaar;1993;0.00102
9003;Tweede kind;44 jaar;1994;0.00102
9004;Tweede kind;44 jaar;1995;0.00102
9005;Tweede kind;44 jaar;1996;0.00102
9006;Tweede kind;44 jaar;1997;0.00102
9007;Tweede kind;44 jaar;1998;0.00102
9008;Tweede kind;44 jaar;1999;0.00102
9009;Tweede kind;44 jaar;2000;0.00102
9010;Tweede kind;44 jaar;2001;0.00102
9011;Tweede kind;44 jaar;2002;0.00102
9012;Tweede kind;44 jaar;2003;0.00102
9013;Tweede kind;44 jaar;2004;0.00102
9014;Tweede kind;44 jaar;2005;0.00102
9015;Tweede kind;44 jaar;2006;0.00102
9016;Tweede kind;44 jaar;2007;0.00102
9017;Tweede kind;44 jaar;2008;0.00102
9018;Tweede kind;44 jaar;2009;0.00102
9019;Tweede kind;44 jaar;2010;0.00102
9020;Tweede kind;44 jaar;2011;0.00102
9021;Tweede kind;44 jaar;2012;0.00102
9022;Tweede kind;44 jaar;2013;0.00102
9023;Tweede kind;44 jaar;2014;0.00102
9024;Tweede kind;44 jaar;2015;0.00102
9025;Tweede kind;44 jaar;2016;0.00102
9026;Tweede kind;44 jaar;2017;0.00102
9027;Tweede kind;44 jaar;2018;0.00102
9028;Tweede kind;44 jaar;2019;0.00102
9029;Tweede kind;44 jaar;2020;0.00102
9030;Tweede kind;45 jaar;1935;7e-05
9031;Tweede kind;45 jaar;1936;4e-05
9032;Tweede kind;45 jaar;1937;7e-05
9033;Tweede kind;45 jaar;1938;9e-05
9034;Tweede kind;45 jaar;1939;0.0001
9035;Tweede kind;45 jaar;1940;6e-05
9036;Tweede kind;45 jaar;1941;6e-05
9037;Tweede kind;45 jaar;1942;0.00017
9038;Tweede kind;45 jaar;1943;7e-05
9039;Tweede kind;45 jaar;1944;0.00011
9040;Tweede kind;45 jaar;1945;0.00011
9041;Tweede kind;45 jaar;1946;7e-05
9042;Tweede kind;45 jaar;1947;0.00014
9043;Tweede kind;45 jaar;1948;0.00012
9044;Tweede kind;45 jaar;1949;0.00012
9045;Tweede kind;45 jaar;1950;5e-05
9046;Tweede kind;45 jaar;1951;0.00015
9047;Tweede kind;45 jaar;1952;0.00011
9048;Tweede kind;45 jaar;1953;0.00012
9049;Tweede kind;45 jaar;1954;0.00018
9050;Tweede kind;45 jaar;1955;0.00017
9051;Tweede kind;45 jaar;1956;0.00014
9052;Tweede kind;45 jaar;1957;0.00023
9053;Tweede kind;45 jaar;1958;0.0003
9054;Tweede kind;45 jaar;1959;0.00023
9055;Tweede kind;45 jaar;1960;0.00021
9056;Tweede kind;45 jaar;1961;0.00032
9057;Tweede kind;45 jaar;1962;0.00026
9058;Tweede kind;45 jaar;1963;0.00022
9059;Tweede kind;45 jaar;1964;0.00022
9060;Tweede kind;45 jaar;1965;0.0003
9061;Tweede kind;45 jaar;1966;0.00032
9062;Tweede kind;45 jaar;1967;0.00041
9063;Tweede kind;45 jaar;1968;0.00044
9064;Tweede kind;45 jaar;1969;0.00036
9065;Tweede kind;45 jaar;1970;0.00031
9066;Tweede kind;45 jaar;1971;0.00042
9067;Tweede kind;45 jaar;1972;0.00057
9068;Tweede kind;45 jaar;1973;0.00051
9069;Tweede kind;45 jaar;1974;0.00049
9070;Tweede kind;45 jaar;1975;0.00046
9071;Tweede kind;45 jaar;1976;0.00036
9072;Tweede kind;45 jaar;1977;0.00048
9073;Tweede kind;45 jaar;1978;0.00046
9074;Tweede kind;45 jaar;1979;0.00045
9075;Tweede kind;45 jaar;1980;0.00044
9076;Tweede kind;45 jaar;1981;0.00044
9077;Tweede kind;45 jaar;1982;0.00045
9078;Tweede kind;45 jaar;1983;0.00045
9079;Tweede kind;45 jaar;1984;0.00045
9080;Tweede kind;45 jaar;1985;0.00045
9081;Tweede kind;45 jaar;1986;0.00045
9082;Tweede kind;45 jaar;1987;0.00045
9083;Tweede kind;45 jaar;1988;0.00045
9084;Tweede kind;45 jaar;1989;0.00045
9085;Tweede kind;45 jaar;1990;0.00045
9086;Tweede kind;45 jaar;1991;0.00045
9087;Tweede kind;45 jaar;1992;0.00045
9088;Tweede kind;45 jaar;1993;0.00045
9089;Tweede kind;45 jaar;1994;0.00045
9090;Tweede kind;45 jaar;1995;0.00045
9091;Tweede kind;45 jaar;1996;0.00045
9092;Tweede kind;45 jaar;1997;0.00045
9093;Tweede kind;45 jaar;1998;0.00045
9094;Tweede kind;45 jaar;1999;0.00045
9095;Tweede kind;45 jaar;2000;0.00045
9096;Tweede kind;45 jaar;2001;0.00045
9097;Tweede kind;45 jaar;2002;0.00045
9098;Tweede kind;45 jaar;2003;0.00045
9099;Tweede kind;45 jaar;2004;0.00045
9100;Tweede kind;45 jaar;2005;0.00045
9101;Tweede kind;45 jaar;2006;0.00045
9102;Tweede kind;45 jaar;2007;0.00045
9103;Tweede kind;45 jaar;2008;0.00045
9104;Tweede kind;45 jaar;2009;0.00045
9105;Tweede kind;45 jaar;2010;0.00045
9106;Tweede kind;45 jaar;2011;0.00045
9107;Tweede kind;45 jaar;2012;0.00045
9108;Tweede kind;45 jaar;2013;0.00045
9109;Tweede kind;45 jaar;2014;0.00045
9110;Tweede kind;45 jaar;2015;0.00045
9111;Tweede kind;45 jaar;2016;0.00045
9112;Tweede kind;45 jaar;2017;0.00045
9113;Tweede kind;45 jaar;2018;0.00045
9114;Tweede kind;45 jaar;2019;0.00045
9115;Tweede kind;45 jaar;2020;0.00045
9116;Tweede kind;46 jaar;1935;8e-05
9117;Tweede kind;46 jaar;1936;4e-05
9118;Tweede kind;46 jaar;1937;8e-05
9119;Tweede kind;46 jaar;1938;1e-05
9120;Tweede kind;46 jaar;1939;4e-05
9121;Tweede kind;46 jaar;1940;1e-05
9122;Tweede kind;46 jaar;1941;4e-05
9123;Tweede kind;46 jaar;1942;4e-05
9124;Tweede kind;46 jaar;1943;3e-05
9125;Tweede kind;46 jaar;1944;5e-05
9126;Tweede kind;46 jaar;1945;5e-05
9127;Tweede kind;46 jaar;1946;5e-05
9128;Tweede kind;46 jaar;1947;5e-05
9129;Tweede kind;46 jaar;1948;8e-05
9130;Tweede kind;46 jaar;1949;4e-05
9131;Tweede kind;46 jaar;1950;6e-05
9132;Tweede kind;46 jaar;1951;0.0001
9133;Tweede kind;46 jaar;1952;3e-05
9134;Tweede kind;46 jaar;1953;5e-05
9135;Tweede kind;46 jaar;1954;4e-05
9136;Tweede kind;46 jaar;1955;6e-05
9137;Tweede kind;46 jaar;1956;8e-05
9138;Tweede kind;46 jaar;1957;6e-05
9139;Tweede kind;46 jaar;1958;4e-05
9140;Tweede kind;46 jaar;1959;8e-05
9141;Tweede kind;46 jaar;1960;6e-05
9142;Tweede kind;46 jaar;1961;9e-05
9143;Tweede kind;46 jaar;1962;0.00012
9144;Tweede kind;46 jaar;1963;0.00014
9145;Tweede kind;46 jaar;1964;9e-05
9146;Tweede kind;46 jaar;1965;0.00018
9147;Tweede kind;46 jaar;1966;0.00021
9148;Tweede kind;46 jaar;1967;0.00016
9149;Tweede kind;46 jaar;1968;0.00023
9150;Tweede kind;46 jaar;1969;0.00011
9151;Tweede kind;46 jaar;1970;0.00015
9152;Tweede kind;46 jaar;1971;0.00017
9153;Tweede kind;46 jaar;1972;0.0003
9154;Tweede kind;46 jaar;1973;0.00023
9155;Tweede kind;46 jaar;1974;0.0002
9156;Tweede kind;46 jaar;1975;0.0002
9157;Tweede kind;46 jaar;1976;0.00019
9158;Tweede kind;46 jaar;1977;0.00022
9159;Tweede kind;46 jaar;1978;0.00021
9160;Tweede kind;46 jaar;1979;0.0002
9161;Tweede kind;46 jaar;1980;0.0002
9162;Tweede kind;46 jaar;1981;0.00021
9163;Tweede kind;46 jaar;1982;0.00021
9164;Tweede kind;46 jaar;1983;0.00021
9165;Tweede kind;46 jaar;1984;0.0002
9166;Tweede kind;46 jaar;1985;0.00021
9167;Tweede kind;46 jaar;1986;0.00021
9168;Tweede kind;46 jaar;1987;0.00021
9169;Tweede kind;46 jaar;1988;0.00021
9170;Tweede kind;46 jaar;1989;0.00021
9171;Tweede kind;46 jaar;1990;0.00021
9172;Tweede kind;46 jaar;1991;0.00021
9173;Tweede kind;46 jaar;1992;0.00021
9174;Tweede kind;46 jaar;1993;0.00021
9175;Tweede kind;46 jaar;1994;0.00021
9176;Tweede kind;46 jaar;1995;0.00021
9177;Tweede kind;46 jaar;1996;0.00021
9178;Tweede kind;46 jaar;1997;0.00021
9179;Tweede kind;46 jaar;1998;0.00021
9180;Tweede kind;46 jaar;1999;0.00021
9181;Tweede kind;46 jaar;2000;0.00021
9182;Tweede kind;46 jaar;2001;0.00021
9183;Tweede kind;46 jaar;2002;0.00021
9184;Tweede kind;46 jaar;2003;0.00021
9185;Tweede kind;46 jaar;2004;0.00021
9186;Tweede kind;46 jaar;2005;0.00021
9187;Tweede kind;46 jaar;2006;0.00021
9188;Tweede kind;46 jaar;2007;0.00021
9189;Tweede kind;46 jaar;2008;0.00021
9190;Tweede kind;46 jaar;2009;0.00021
9191;Tweede kind;46 jaar;2010;0.00021
9192;Tweede kind;46 jaar;2011;0.00021
9193;Tweede kind;46 jaar;2012;0.00021
9194;Tweede kind;46 jaar;2013;0.00021
9195;Tweede kind;46 jaar;2014;0.00021
9196;Tweede kind;46 jaar;2015;0.00021
9197;Tweede kind;46 jaar;2016;0.00021
9198;Tweede kind;46 jaar;2017;0.00021
9199;Tweede kind;46 jaar;2018;0.00021
9200;Tweede kind;46 jaar;2019;0.00021
9201;Tweede kind;46 jaar;2020;0.00021
9202;Tweede kind;47 jaar;1935;3e-05
9203;Tweede kind;47 jaar;1936;3e-05
9204;Tweede kind;47 jaar;1937;4e-05
9205;Tweede kind;47 jaar;1938;2e-05
9206;Tweede kind;47 jaar;1939;1e-05
9207;Tweede kind;47 jaar;1940;8e-05
9208;Tweede kind;47 jaar;1941;6e-05
9209;Tweede kind;47 jaar;1942;0.0
9210;Tweede kind;47 jaar;1943;2e-05
9211;Tweede kind;47 jaar;1944;2e-05
9212;Tweede kind;47 jaar;1945;2e-05
9213;Tweede kind;47 jaar;1946;2e-05
9214;Tweede kind;47 jaar;1947;2e-05
9215;Tweede kind;47 jaar;1948;1e-05
9216;Tweede kind;47 jaar;1949;1e-05
9217;Tweede kind;47 jaar;1950;2e-05
9218;Tweede kind;47 jaar;1951;2e-05
9219;Tweede kind;47 jaar;1952;1e-05
9220;Tweede kind;47 jaar;1953;1e-05
9221;Tweede kind;47 jaar;1954;4e-05
9222;Tweede kind;47 jaar;1955;2e-05
9223;Tweede kind;47 jaar;1956;5e-05
9224;Tweede kind;47 jaar;1957;3e-05
9225;Tweede kind;47 jaar;1958;4e-05
9226;Tweede kind;47 jaar;1959;2e-05
9227;Tweede kind;47 jaar;1960;4e-05
9228;Tweede kind;47 jaar;1961;6e-05
9229;Tweede kind;47 jaar;1962;6e-05
9230;Tweede kind;47 jaar;1963;4e-05
9231;Tweede kind;47 jaar;1964;8e-05
9232;Tweede kind;47 jaar;1965;4e-05
9233;Tweede kind;47 jaar;1966;7e-05
9234;Tweede kind;47 jaar;1967;8e-05
9235;Tweede kind;47 jaar;1968;0.00013
9236;Tweede kind;47 jaar;1969;8e-05
9237;Tweede kind;47 jaar;1970;6e-05
9238;Tweede kind;47 jaar;1971;9e-05
9239;Tweede kind;47 jaar;1972;6e-05
9240;Tweede kind;47 jaar;1973;9e-05
9241;Tweede kind;47 jaar;1974;7e-05
9242;Tweede kind;47 jaar;1975;7e-05
9243;Tweede kind;47 jaar;1976;8e-05
9244;Tweede kind;47 jaar;1977;7e-05
9245;Tweede kind;47 jaar;1978;8e-05
9246;Tweede kind;47 jaar;1979;7e-05
9247;Tweede kind;47 jaar;1980;7e-05
9248;Tweede kind;47 jaar;1981;7e-05
9249;Tweede kind;47 jaar;1982;7e-05
9250;Tweede kind;47 jaar;1983;7e-05
9251;Tweede kind;47 jaar;1984;7e-05
9252;Tweede kind;47 jaar;1985;7e-05
9253;Tweede kind;47 jaar;1986;7e-05
9254;Tweede kind;47 jaar;1987;7e-05
9255;Tweede kind;47 jaar;1988;7e-05
9256;Tweede kind;47 jaar;1989;7e-05
9257;Tweede kind;47 jaar;1990;7e-05
9258;Tweede kind;47 jaar;1991;7e-05
9259;Tweede kind;47 jaar;1992;7e-05
9260;Tweede kind;47 jaar;1993;7e-05
9261;Tweede kind;47 jaar;1994;7e-05
9262;Tweede kind;47 jaar;1995;7e-05
9263;Tweede kind;47 jaar;1996;7e-05
9264;Tweede kind;47 jaar;1997;7e-05
9265;Tweede kind;47 jaar;1998;7e-05
9266;Tweede kind;47 jaar;1999;7e-05
9267;Tweede kind;47 jaar;2000;7e-05
9268;Tweede kind;47 jaar;2001;7e-05
9269;Tweede kind;47 jaar;2002;7e-05
9270;Tweede kind;47 jaar;2003;7e-05
9271;Tweede kind;47 jaar;2004;7e-05
9272;Tweede kind;47 jaar;2005;7e-05
9273;Tweede kind;47 jaar;2006;7e-05
9274;Tweede kind;47 jaar;2007;7e-05
9275;Tweede kind;47 jaar;2008;7e-05
9276;Tweede kind;47 jaar;2009;7e-05
9277;Tweede kind;47 jaar;2010;7e-05
9278;Tweede kind;47 jaar;2011;7e-05
9279;Tweede kind;47 jaar;2012;7e-05
9280;Tweede kind;47 jaar;2013;7e-05
9281;Tweede kind;47 jaar;2014;7e-05
9282;Tweede kind;47 jaar;2015;7e-05
9283;Tweede kind;47 jaar;2016;7e-05
9284;Tweede kind;47 jaar;2017;7e-05
9285;Tweede kind;47 jaar;2018;7e-05
9286;Tweede kind;47 jaar;2019;7e-05
9287;Tweede kind;47 jaar;2020;7e-05
9288;Tweede kind;48 jaar;1935;3e-05
9289;Tweede kind;48 jaar;1936;0.0
9290;Tweede kind;48 jaar;1937;7e-05
9291;Tweede kind;48 jaar;1938;3e-05
9292;Tweede kind;48 jaar;1939;0.0
9293;Tweede kind;48 jaar;1940;1e-05
9294;Tweede kind;48 jaar;1941;1e-05
9295;Tweede kind;48 jaar;1942;1e-05
9296;Tweede kind;48 jaar;1943;1e-05
9297;Tweede kind;48 jaar;1944;1e-05
9298;Tweede kind;48 jaar;1945;1e-05
9299;Tweede kind;48 jaar;1946;1e-05
9300;Tweede kind;48 jaar;1947;0.0
9301;Tweede kind;48 jaar;1948;0.0
9302;Tweede kind;48 jaar;1949;3e-05
9303;Tweede kind;48 jaar;1950;2e-05
9304;Tweede kind;48 jaar;1951;1e-05
9305;Tweede kind;48 jaar;1952;2e-05
9306;Tweede kind;48 jaar;1953;2e-05
9307;Tweede kind;48 jaar;1954;1e-05
9308;Tweede kind;48 jaar;1955;2e-05
9309;Tweede kind;48 jaar;1956;4e-05
9310;Tweede kind;48 jaar;1957;0.0
9311;Tweede kind;48 jaar;1958;2e-05
9312;Tweede kind;48 jaar;1959;0.0
9313;Tweede kind;48 jaar;1960;2e-05
9314;Tweede kind;48 jaar;1961;2e-05
9315;Tweede kind;48 jaar;1962;3e-05
9316;Tweede kind;48 jaar;1963;2e-05
9317;Tweede kind;48 jaar;1964;5e-05
9318;Tweede kind;48 jaar;1965;3e-05
9319;Tweede kind;48 jaar;1966;4e-05
9320;Tweede kind;48 jaar;1967;4e-05
9321;Tweede kind;48 jaar;1968;2e-05
9322;Tweede kind;48 jaar;1969;5e-05
9323;Tweede kind;48 jaar;1970;5e-05
9324;Tweede kind;48 jaar;1971;3e-05
9325;Tweede kind;48 jaar;1972;0.0
9326;Tweede kind;48 jaar;1973;2e-05
9327;Tweede kind;48 jaar;1974;3e-05
9328;Tweede kind;48 jaar;1975;2e-05
9329;Tweede kind;48 jaar;1976;1e-05
9330;Tweede kind;48 jaar;1977;1e-05
9331;Tweede kind;48 jaar;1978;2e-05
9332;Tweede kind;48 jaar;1979;1e-05
9333;Tweede kind;48 jaar;1980;1e-05
9334;Tweede kind;48 jaar;1981;1e-05
9335;Tweede kind;48 jaar;1982;1e-05
9336;Tweede kind;48 jaar;1983;1e-05
9337;Tweede kind;48 jaar;1984;1e-05
9338;Tweede kind;48 jaar;1985;1e-05
9339;Tweede kind;48 jaar;1986;1e-05
