ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;Percentage0_1;Percentage05_2;Percentage510_3;Percentage10_4;Percentage0_5;Percentage020_6;Percentage2035_7;Percentage35_8;Ratio0_9;Ratio005_10;Ratio051_11;Ratio1_12;Ratio0_13;Ratio011_14;Ratio1115_15;Ratio15_16
844;55;250 of meer werkzame personen;2007;14.3;0.0;7.1;78.6;0.0;14.3;35.7;50.0;0.0;85.7;7.1;7.1;0.0;92.9;0.0;7.1
845;55;250 of meer werkzame personen;2008;16.7;5.6;0.0;77.8;5.3;21.1;26.3;47.4;5.3;68.4;10.5;15.8;5.3;79.0;0.0;15.8
846;56;1 werkzame persoon;2006;33.0;10.2;6.8;50.0;47.9;17.2;7.7;27.2;7.2;40.1;15.1;37.5;4.0;56.6;9.9;29.6
847;56;1 werkzame persoon;2007;33.1;2.5;5.8;58.7;41.0;18.0;14.1;26.8;7.9;37.2;13.6;41.4;6.3;52.9;6.3;34.6
848;56;1 werkzame persoon;2008;29.4;5.4;4.1;61.1;39.8;15.8;9.5;34.9;7.6;34.2;13.5;44.7;4.1;50.0;5.3;40.6
849;56;2 tot 10 werkzame personen;2006;26.6;6.5;5.9;61.1;39.7;18.3;12.1;29.9;5.6;39.9;16.0;38.4;2.3;56.4;8.9;32.4
850;56;2 tot 10 werkzame personen;2007;20.0;5.2;4.8;70.1;38.7;17.3;12.7;31.3;5.7;40.0;17.3;37.0;3.1;57.7;8.6;30.7
851;56;2 tot 10 werkzame personen;2008;22.7;5.3;5.3;66.8;38.9;17.2;12.5;31.3;5.1;40.5;19.0;35.4;2.7;59.5;8.1;29.7
852;56;10 tot 50 werkzame personen;2006;16.0;5.9;4.5;73.7;33.1;19.5;15.7;31.7;2.6;41.7;24.4;31.3;1.1;65.1;9.9;23.9
853;56;10 tot 50 werkzame personen;2007;13.8;4.5;4.2;77.5;29.9;20.9;16.5;32.7;3.0;42.8;25.1;29.1;0.8;67.3;13.0;19.0
854;56;10 tot 50 werkzame personen;2008;19.1;3.5;6.7;70.7;29.3;20.1;14.5;36.1;3.3;40.5;26.8;29.4;1.5;65.8;10.3;22.4
855;56;50 tot 100 werkzame personen;2006;12.5;6.3;3.1;78.1;36.0;24.0;12.0;28.0;0.0;61.2;20.4;18.4;0.0;81.6;12.2;6.1
856;56;50 tot 100 werkzame personen;2007;3.3;0.0;10.0;86.7;30.2;25.6;18.6;25.6;0.0;62.8;25.6;11.6;0.0;88.4;4.7;7.0
857;56;50 tot 100 werkzame personen;2008;8.9;0.0;3.6;87.5;18.8;20.3;21.7;39.1;0.0;59.4;21.7;18.8;0.0;79.7;5.8;14.5
858;56;100 tot 250 werkzame personen;2006;28.6;0.0;14.3;57.1;30.0;20.0;30.0;20.0;0.0;50.0;10.0;40.0;0.0;60.0;20.0;20.0
859;56;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;100.0;42.9;14.3;14.3;28.6;0.0;14.3;57.1;28.6;0.0;71.4;14.3;14.3
860;56;100 tot 250 werkzame personen;2008;15.4;0.0;7.7;76.9;35.0;35.0;20.0;10.0;5.0;55.0;30.0;10.0;0.0;95.0;0.0;5.0
861;56;250 of meer werkzame personen;2006;11.1;11.1;11.1;66.7;0.0;11.1;22.2;66.7;0.0;75.0;12.5;12.5;0.0;87.5;0.0;12.5
862;56;250 of meer werkzame personen;2007;9.1;9.1;9.1;72.7;0.0;18.2;18.2;63.6;0.0;70.0;20.0;10.0;0.0;80.0;10.0;10.0
863;56;250 of meer werkzame personen;2008;11.1;0.0;0.0;88.9;10.0;10.0;20.0;60.0;0.0;55.6;22.2;22.2;0.0;66.7;0.0;33.3
864;58;1 werkzame persoon;2006;31.5;5.6;11.1;51.9;26.0;15.1;9.6;49.3;1.4;22.5;18.3;57.8;1.4;36.6;9.9;52.1
865;58;1 werkzame persoon;2007;33.8;10.3;4.4;51.5;36.4;10.3;10.3;43.0;5.0;30.7;13.9;50.5;4.0;46.5;10.9;38.6
866;58;1 werkzame persoon;2008;29.2;9.2;3.3;58.3;32.2;15.3;11.3;41.2;2.3;30.2;16.9;50.6;1.7;45.9;8.7;43.6
867;58;2 tot 10 werkzame personen;2006;24.0;6.1;5.3;64.6;28.9;17.0;16.2;37.8;0.8;26.4;28.8;44.0;0.8;50.0;15.5;33.7
868;58;2 tot 10 werkzame personen;2007;19.1;4.7;3.6;72.6;30.9;16.2;14.5;38.4;1.0;26.8;27.1;45.1;0.5;49.1;14.7;35.7
869;58;2 tot 10 werkzame personen;2008;15.2;4.1;6.6;74.1;30.4;14.1;14.1;41.3;1.8;26.0;31.0;41.3;1.4;54.5;8.9;35.2
870;58;10 tot 50 werkzame personen;2006;17.2;1.2;4.6;77.0;23.0;20.4;17.7;38.9;0.0;19.5;40.7;39.8;0.0;47.8;23.9;28.3
871;58;10 tot 50 werkzame personen;2007;10.7;1.2;3.6;84.5;25.0;22.3;15.2;37.5;0.0;22.3;38.4;39.3;0.0;53.6;15.2;31.3
872;58;10 tot 50 werkzame personen;2008;17.4;1.2;5.8;75.6;24.6;14.9;21.1;39.5;0.0;21.1;43.0;36.0;0.0;57.9;14.9;27.2
873;58;50 tot 100 werkzame personen;2006;0.0;0.0;33.3;66.7;25.0;25.0;25.0;25.0;0.0;25.0;25.0;50.0;0.0;50.0;25.0;25.0
874;58;50 tot 100 werkzame personen;2007;14.3;0.0;0.0;85.7;22.2;33.3;11.1;33.3;0.0;11.1;66.7;22.2;0.0;66.7;22.2;11.1
875;58;50 tot 100 werkzame personen;2008;0.0;0.0;14.3;85.7;36.4;0.0;27.3;36.4;0.0;27.3;36.4;36.4;0.0;54.6;9.1;36.4
876;58;100 tot 250 werkzame personen;2006;33.3;0.0;33.3;33.3;14.3;14.3;14.3;57.1;0.0;57.1;28.6;14.3;0.0;71.4;28.6;0.0
877;58;100 tot 250 werkzame personen;2007;0.0;0.0;50.0;50.0;42.9;0.0;0.0;57.1;0.0;14.3;85.7;0.0;0.0;85.7;0.0;14.3
878;58;100 tot 250 werkzame personen;2008;0.0;20.0;40.0;40.0;44.4;0.0;22.2;33.3;0.0;22.2;66.7;11.1;0.0;77.8;22.2;0.0
879;58;250 of meer werkzame personen;2006;0.0;16.7;16.7;66.7;14.3;7.1;28.6;50.0;0.0;85.7;7.1;7.1;0.0;85.7;14.3;0.0
880;58;250 of meer werkzame personen;2007;23.1;0.0;7.7;69.2;7.1;14.3;21.4;57.1;7.1;78.6;7.1;7.1;0.0;85.7;7.1;7.1
881;58;250 of meer werkzame personen;2008;42.9;7.1;7.1;42.9;22.2;16.7;16.7;44.4;22.2;66.7;5.6;5.6;11.1;83.3;0.0;5.6
882;59;1 werkzame persoon;2006;37.1;6.9;8.6;47.4;28.8;9.8;11.0;50.3;3.2;24.4;12.8;59.6;2.6;39.1;9.0;49.4
883;59;1 werkzame persoon;2007;31.2;12.1;7.1;49.7;29.5;8.5;9.5;52.5;2.1;24.9;18.7;54.4;2.1;42.0;8.3;47.7
884;59;1 werkzame persoon;2008;29.5;8.0;5.5;57.1;22.3;9.9;10.5;57.3;2.7;20.1;17.4;59.9;2.4;38.1;5.6;54.0
885;59;2 tot 10 werkzame personen;2006;22.0;5.8;5.3;66.9;24.9;11.3;15.0;48.9;2.3;21.9;24.4;51.4;1.6;47.7;8.8;41.9
886;59;2 tot 10 werkzame personen;2007;22.3;5.1;4.4;68.3;23.8;15.4;10.9;49.9;2.8;18.8;24.0;54.4;2.0;44.4;9.2;44.4
887;59;2 tot 10 werkzame personen;2008;24.6;6.5;3.6;65.3;24.1;16.2;13.4;46.3;1.4;20.2;28.5;49.9;0.8;51.0;11.6;36.6
888;59;10 tot 50 werkzame personen;2006;18.0;4.9;0.0;77.1;21.8;26.9;10.3;41.0;0.0;26.0;29.9;44.2;0.0;62.3;13.0;24.7
889;59;10 tot 50 werkzame personen;2007;15.6;6.3;1.6;76.6;20.0;21.2;13.8;45.0;0.0;25.0;40.0;35.0;0.0;65.0;10.0;25.0
890;59;10 tot 50 werkzame personen;2008;23.6;5.5;3.6;67.3;27.6;22.4;14.5;35.5;0.0;22.4;39.5;38.2;0.0;63.2;14.5;22.4
891;59;50 tot 100 werkzame personen;2006;0.0;0.0;25.0;75.0;33.3;0.0;33.3;33.3;0.0;16.7;33.3;50.0;0.0;50.0;0.0;50.0
892;59;50 tot 100 werkzame personen;2007;20.0;0.0;0.0;80.0;16.7;0.0;33.3;50.0;0.0;0.0;16.7;83.3;0.0;16.7;50.0;33.3
893;59;50 tot 100 werkzame personen;2008;28.6;14.3;0.0;57.1;0.0;0.0;71.4;28.6;0.0;28.6;42.9;28.6;0.0;71.4;14.3;14.3
894;59;100 tot 250 werkzame personen;2006;33.3;33.3;0.0;33.3;40.0;20.0;20.0;20.0;0.0;60.0;20.0;20.0;0.0;100.0;0.0;0.0
895;59;100 tot 250 werkzame personen;2007;0.0;;0.0;0.0;;0.0;0.0;;0.0;;;0.0;0.0;;0.0;0.0
896;59;100 tot 250 werkzame personen;2008;25.0;25.0;25.0;25.0;20.0;0.0;0.0;80.0;0.0;60.0;20.0;20.0;0.0;80.0;20.0;0.0
897;59;250 of meer werkzame personen;2006;0.0;0.0;25.0;75.0;0.0;0.0;25.0;75.0;0.0;75.0;0.0;25.0;0.0;75.0;0.0;25.0
898;59;250 of meer werkzame personen;2007;;;0.0;;0.0;0.0;;;0.0;;;0.0;0.0;;0.0;0.0
899;59;250 of meer werkzame personen;2008;;0.0;0.0;;0.0;;;;0.0;;;0.0;0.0;;0.0;0.0
900;60;1 werkzame persoon;2006;0.0;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
901;60;1 werkzame persoon;2007;0.0;0.0;0.0;100.0;50.0;25.0;0.0;25.0;0.0;50.0;0.0;50.0;0.0;50.0;0.0;50.0
902;60;1 werkzame persoon;2008;0.0;0.0;0.0;100.0;60.0;0.0;20.0;20.0;0.0;20.0;0.0;80.0;0.0;60.0;20.0;20.0
903;60;2 tot 10 werkzame personen;2006;0.0;0.0;0.0;100.0;71.4;0.0;0.0;28.6;14.3;28.6;0.0;57.1;14.3;28.6;28.6;28.6
904;60;2 tot 10 werkzame personen;2007;0.0;0.0;25.0;75.0;66.7;0.0;16.7;16.7;8.3;33.3;16.7;41.7;0.0;66.7;25.0;8.3
905;60;2 tot 10 werkzame personen;2008;0.0;0.0;50.0;50.0;75.0;0.0;0.0;25.0;12.5;50.0;0.0;37.5;0.0;75.0;12.5;12.5
906;60;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0
907;60;10 tot 50 werkzame personen;2007;;0.0;0.0;;;;;0.0;0.0;;0.0;;0.0;;;0.0
908;60;10 tot 50 werkzame personen;2008;0.0;0.0;0.0;100.0;50.0;25.0;0.0;25.0;0.0;75.0;25.0;0.0;0.0;100.0;0.0;0.0
909;60;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
910;60;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
911;60;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
912;60;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
913;60;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
914;60;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
915;60;250 of meer werkzame personen;2006;0.0;0.0;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;;0.0;0.0
916;60;250 of meer werkzame personen;2007;0.0;0.0;;;0.0;0.0;0.0;;0.0;;;0.0;0.0;;0.0;0.0
917;60;250 of meer werkzame personen;2008;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0
918;61;1 werkzame persoon;2006;0.0;0.0;0.0;100.0;38.1;4.8;14.3;42.9;10.0;35.0;20.0;35.0;10.0;60.0;15.0;15.0
919;61;1 werkzame persoon;2007;12.0;16.0;8.0;64.0;26.5;11.8;14.7;47.1;3.1;21.9;31.3;43.8;3.1;53.1;9.4;34.4
920;61;1 werkzame persoon;2008;34.8;6.5;0.0;58.7;32.4;5.9;11.8;50.0;4.6;18.5;26.2;50.8;4.6;44.6;13.9;36.9
921;61;2 tot 10 werkzame personen;2006;12.4;7.9;3.4;76.4;30.5;18.0;7.8;43.8;4.8;23.2;36.8;35.2;4.0;60.0;8.8;27.2
922;61;2 tot 10 werkzame personen;2007;12.6;2.1;4.2;81.1;26.9;13.1;10.8;49.2;3.9;22.7;31.3;42.2;3.9;58.6;9.4;28.1
923;61;2 tot 10 werkzame personen;2008;20.9;3.0;3.0;73.1;23.0;16.1;9.2;51.7;3.5;22.4;30.6;43.5;3.5;56.5;11.8;28.2
924;61;10 tot 50 werkzame personen;2006;22.6;3.2;3.2;71.0;18.4;18.4;21.1;42.1;5.3;15.8;36.8;42.1;5.3;52.6;21.1;21.1
925;61;10 tot 50 werkzame personen;2007;20.6;0.0;0.0;79.4;24.4;8.9;20.0;46.7;0.0;24.4;33.3;42.2;0.0;60.0;6.7;33.3
926;61;10 tot 50 werkzame personen;2008;15.0;2.5;2.5;80.0;18.4;22.4;20.4;38.8;0.0;26.5;26.5;46.9;0.0;59.2;16.3;24.5
927;61;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;100.0;33.3;16.7;33.3;16.7;0.0;66.7;33.3;0.0;0.0;100.0;0.0;0.0
928;61;50 tot 100 werkzame personen;2007;50.0;0.0;0.0;50.0;50.0;0.0;50.0;0.0;0.0;25.0;75.0;0.0;0.0;100.0;0.0;0.0
929;61;50 tot 100 werkzame personen;2008;20.0;0.0;0.0;80.0;37.5;12.5;25.0;25.0;0.0;25.0;62.5;12.5;0.0;87.5;0.0;12.5
930;61;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0
931;61;100 tot 250 werkzame personen;2007;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0
932;61;100 tot 250 werkzame personen;2008;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;;;0.0;;;0.0
933;61;250 of meer werkzame personen;2006;37.5;0.0;12.5;50.0;20.0;10.0;30.0;40.0;0.0;30.0;20.0;50.0;0.0;60.0;10.0;30.0
934;61;250 of meer werkzame personen;2007;42.9;14.3;0.0;42.9;22.2;33.3;11.1;33.3;0.0;33.3;22.2;44.4;0.0;77.8;0.0;22.2
935;61;250 of meer werkzame personen;2008;37.5;12.5;0.0;50.0;20.0;20.0;20.0;40.0;0.0;60.0;10.0;30.0;0.0;80.0;10.0;10.0
936;62;1 werkzame persoon;2006;24.4;4.2;6.2;65.2;20.0;10.3;10.5;59.2;2.1;17.0;17.9;63.0;1.9;37.0;10.7;50.4
937;62;1 werkzame persoon;2007;25.7;4.0;4.8;65.6;19.6;10.4;9.3;60.7;2.1;19.9;13.7;64.4;2.0;36.8;9.7;51.5
938;62;1 werkzame persoon;2008;19.8;3.8;4.2;72.2;14.9;10.1;9.5;65.4;1.4;16.5;16.0;66.1;1.4;34.6;10.5;53.6
939;62;2 tot 10 werkzame personen;2006;18.7;3.9;4.6;72.8;20.2;12.4;12.4;55.0;1.3;18.4;22.8;57.5;1.0;43.4;13.4;42.2
940;62;2 tot 10 werkzame personen;2007;15.7;2.9;4.4;77.0;19.6;13.5;12.0;54.9;1.6;19.1;24.3;55.0;1.3;45.6;14.2;38.8
941;62;2 tot 10 werkzame personen;2008;16.1;2.9;3.3;77.8;19.4;13.1;12.2;55.3;1.3;18.8;26.2;53.7;1.0;47.7;14.7;36.7
942;62;10 tot 50 werkzame personen;2006;15.1;2.7;3.1;79.1;20.9;21.6;17.7;39.9;0.5;17.6;34.3;47.7;0.7;54.1;22.5;22.7
943;62;10 tot 50 werkzame personen;2007;11.5;3.4;2.3;82.9;19.3;19.2;20.0;41.6;0.9;16.3;33.1;49.7;0.9;52.7;21.8;24.6
944;62;10 tot 50 werkzame personen;2008;14.7;2.5;2.4;80.5;17.5;18.8;20.1;43.6;0.6;16.2;34.8;48.4;0.5;53.6;21.3;24.6
945;62;50 tot 100 werkzame personen;2006;6.6;0.0;4.0;89.5;13.6;14.8;22.7;48.9;0.0;15.9;25.0;59.1;0.0;46.6;29.6;23.9
946;62;50 tot 100 werkzame personen;2007;9.9;2.5;6.2;81.5;13.8;18.1;20.2;47.9;1.1;16.0;21.3;61.7;1.1;43.6;31.9;23.4
947;62;50 tot 100 werkzame personen;2008;7.2;2.1;5.2;85.6;14.9;14.9;25.4;44.7;0.0;13.3;30.1;56.6;0.0;48.7;23.9;27.4
948;62;100 tot 250 werkzame personen;2006;7.7;3.9;3.9;84.6;3.7;14.8;18.5;63.0;0.0;7.4;25.9;66.7;0.0;44.4;25.9;29.6
949;62;100 tot 250 werkzame personen;2007;16.7;4.2;0.0;79.2;14.3;25.0;14.3;46.4;0.0;21.4;35.7;42.9;0.0;64.3;7.1;28.6
950;62;100 tot 250 werkzame personen;2008;4.9;4.9;2.4;87.8;8.9;24.4;20.0;46.7;0.0;11.1;37.8;51.1;0.0;53.3;20.0;26.7
951;62;250 of meer werkzame personen;2006;11.8;5.9;5.9;76.5;10.5;5.3;21.1;63.2;15.8;36.8;10.5;36.8;10.5;52.6;10.5;26.3
952;62;250 of meer werkzame personen;2007;15.0;15.0;10.0;60.0;9.1;0.0;22.7;68.2;9.1;50.0;4.6;36.4;9.1;59.1;9.1;22.7
953;62;250 of meer werkzame personen;2008;19.1;9.5;14.3;57.1;12.5;8.3;20.8;58.3;4.2;58.3;4.2;33.3;4.2;62.5;12.5;20.8
954;63;1 werkzame persoon;2006;31.3;6.3;0.0;62.5;30.4;0.0;13.0;56.5;4.6;27.3;4.6;63.6;4.6;31.8;18.2;45.5
955;63;1 werkzame persoon;2007;23.7;5.3;2.6;68.4;25.5;17.6;3.9;52.9;6.5;30.4;10.9;52.2;6.5;43.5;8.7;41.3
956;63;1 werkzame persoon;2008;26.0;4.1;2.7;67.1;24.7;11.3;7.2;56.7;2.2;23.3;15.6;58.9;1.1;41.1;12.2;45.6
957;63;2 tot 10 werkzame personen;2006;20.0;3.5;6.1;70.4;25.8;12.9;9.0;52.3;1.3;16.2;26.0;56.5;1.3;47.4;15.6;35.7
958;63;2 tot 10 werkzame personen;2007;14.2;2.8;2.1;80.9;24.2;9.7;11.8;54.3;1.1;23.0;27.3;48.6;1.1;52.5;14.8;31.7
959;63;2 tot 10 werkzame personen;2008;16.4;1.9;1.9;79.8;20.6;13.0;13.0;53.4;1.6;25.2;17.3;55.9;1.6;45.7;15.8;37.0
960;63;10 tot 50 werkzame personen;2006;16.1;0.0;3.2;80.7;29.5;15.9;11.4;43.2;4.7;32.6;25.6;37.2;4.7;58.1;7.0;30.2
961;63;10 tot 50 werkzame personen;2007;12.5;0.0;3.1;84.4;30.4;17.4;10.9;41.3;2.2;37.0;26.1;34.8;2.2;65.2;2.2;30.4
962;63;10 tot 50 werkzame personen;2008;7.5;2.5;0.0;90.0;18.4;14.3;18.4;49.0;2.0;14.3;38.8;44.9;2.0;57.1;20.4;20.4
963;63;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
964;63;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;;0.0;;0.0;
965;63;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;100.0;25.0;25.0;0.0;50.0;0.0;25.0;0.0;75.0;0.0;75.0;0.0;25.0
966;63;100 tot 250 werkzame personen;2006;;0.0;0.0;;0.0;;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0
967;63;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;0.0
968;63;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0
969;63;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970;63;250 of meer werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
971;63;250 of meer werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
972;64;1 werkzame persoon;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
973;64;1 werkzame persoon;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
974;64;1 werkzame persoon;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
975;64;2 tot 10 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
976;64;2 tot 10 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
977;64;2 tot 10 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
978;64;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979;64;10 tot 50 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
980;64;10 tot 50 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
981;64;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
982;64;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983;64;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
984;64;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
985;64;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
986;64;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987;64;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988;64;250 of meer werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
989;64;250 of meer werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
990;65;1 werkzame persoon;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
991;65;1 werkzame persoon;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
992;65;1 werkzame persoon;2008;0.0;0.0;;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
993;65;2 tot 10 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
994;65;2 tot 10 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
995;65;2 tot 10 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
996;65;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
997;65;10 tot 50 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
998;65;10 tot 50 werkzame personen;2008;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
999;65;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000;65;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1001;65;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1002;65;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1003;65;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1004;65;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1005;65;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1006;65;250 of meer werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1007;65;250 of meer werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1008;66;1 werkzame persoon;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1009;66;1 werkzame persoon;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1010;66;1 werkzame persoon;2008;22.7;2.3;4.6;70.5;19.3;13.8;14.7;52.3;3.8;19.8;16.0;60.4;3.8;36.8;10.4;49.1
1011;66;2 tot 10 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
