ID;Afzet;AlleBedrijfstakken;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3;Wegingscoefficient_4
1012;Totaal afzetprijzen;C Industrie;2024 mei;119.9;-0.8;0.3;463547
1013;Totaal afzetprijzen;C Industrie;2024  juni;119.9;0.0;0.6;463547
1014;Totaal afzetprijzen;C Industrie;2024 juli;119.7;-0.1;1.0;463547
1015;Totaal afzetprijzen;C Industrie;2024 augustus;119.1;-0.5;-0.5;463547
1016;Totaal afzetprijzen;C Industrie;2024 september;118.3;-0.7;-2.1;463547
1017;Totaal afzetprijzen;C Industrie;2024 oktober;118.5;0.2;-1.1;463547
1018;Totaal afzetprijzen;C Industrie;2024 november;119.0;0.3;0.2;463547
1019;Totaal afzetprijzen;C Industrie;2024 december;119.2;0.2;1.3;463547
1020;Totaal afzetprijzen;C Industrie;2024;119.4;;-0.5;463547
1021;Totaal afzetprijzen;C Industrie;2025 januari;120.7;1.3;1.8;463547
1022;Totaal afzetprijzen;C Industrie;2025 februari;121.1;0.3;1.4;463547
1023;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 januari;92.2;;;94281
1024;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 februari;92.3;0.1;;94281
1025;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 maart;92.8;0.5;;94281
1026;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 april;92.4;-0.5;;94281
1027;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 mei;92.4;0.0;;94281
1028;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 juni;92.5;0.1;;94281
1029;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 juli;92.1;-0.4;;94281
1030;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 augustus;92.2;0.1;;94281
1031;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 september;92.5;0.3;;94281
1032;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 oktober;92.8;0.4;;94281
1033;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 november;92.8;0.0;;94281
1034;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018 december;92.9;0.1;;94281
1035;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2018;92.5;;;94281
1036;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 januari;92.7;-0.3;0.5;94281
1037;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 februari;92.6;-0.1;0.3;94281
1038;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 maart;92.8;0.3;0.0;94281
1039;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 april;94.3;1.6;2.1;94281
1040;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 mei;94.1;-0.2;1.8;94281
1041;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 juni;94.0;-0.2;1.6;94281
1042;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 juli;93.9;-0.1;1.9;94281
1043;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 augustus;94.0;0.1;1.9;94281
1044;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 september;94.5;0.6;2.2;94281
1045;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 oktober;94.9;0.4;2.2;94281
1046;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 november;95.7;0.8;3.1;94281
1047;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019 december;96.7;1.0;4.1;94281
1048;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2019;94.2;;1.8;94281
1049;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 januari;96.8;0.1;4.5;94281
1050;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 februari;96.8;0.0;4.6;94281
1051;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 maart;96.7;-0.1;4.2;94281
1052;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 april;96.0;-0.8;1.7;94281
1053;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 mei;95.2;-0.8;1.2;94281
1054;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 juni;94.8;-0.4;0.9;94281
1055;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 juli;94.1;-0.8;0.2;94281
1056;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 augustus;94.0;-0.1;0.0;94281
1057;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 september;94.5;0.6;0.0;94281
1058;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 oktober;94.5;0.0;-0.4;94281
1059;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 november;94.8;0.3;-0.9;94281
1060;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020 december;95.1;0.3;-1.6;94281
1061;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2020;95.3;;1.2;94281
1062;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 januari;95.9;0.8;-0.9;94281
1063;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 februari;96.7;0.8;-0.2;94281
1064;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 maart;97.8;1.1;1.0;94281
1065;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 april;99.3;1.5;3.4;94281
1066;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 mei;99.5;0.3;4.6;94281
1067;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 juni;99.7;0.1;5.1;94281
1068;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 juli;100.3;0.7;6.7;94281
1069;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 augustus;100.9;0.5;7.3;94281
1070;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 september;101.3;0.4;7.2;94281
1071;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 oktober;102.1;0.8;8.1;94281
1072;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 november;102.9;0.7;8.5;94281
1073;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021 december;103.7;0.7;9.0;94281
1074;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2021;100.0;;4.9;94281
1075;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 januari;107.7;3.9;12.3;94281
1076;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 februari;109.1;1.3;12.9;94281
1077;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 maart;112.3;2.9;14.9;94281
1078;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 april;118.0;5.1;18.9;94281
1079;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 mei;118.8;0.7;19.4;94281
1080;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 juni;118.9;0.1;19.3;94281
1081;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 juli;121.2;1.9;20.8;94281
1082;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 augustus;121.6;0.3;20.6;94281
1083;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 september;121.8;0.2;20.3;94281
1084;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 oktober;123.5;1.4;20.9;94281
1085;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 november;123.7;0.2;20.2;94281
1086;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022 december ;123.9;0.2;19.6;94281
1087;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2022;118.4;;18.4;94281
1088;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 januari;128.4;3.6;19.2;94281
1089;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 februari;128.5;0.0;17.7;94281
1090;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 maart;128.8;0.3;14.7;94281
1091;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 april;129.3;0.4;9.5;94281
1092;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 mei;128.6;-0.5;8.2;94281
1093;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 juni;128.4;-0.2;8.0;94281
1094;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 juli;127.0;-1.1;4.8;94281
1095;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 augustus;126.9;-0.1;4.4;94281
1096;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 september;126.8;-0.1;4.1;94281
1097;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 oktober;127.1;0.2;2.9;94281
1098;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 november;127.0;-0.1;2.6;94281
1099;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023 december;126.8;-0.1;2.3;94281
1100;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2023;127.8;;7.9;94281
1101;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 januari;127.2;0.3;-1.0;94281
1102;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 februari;127.5;0.3;-0.7;94281
1103;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 maart;128.5;0.8;-0.2;94281
1104;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 april;130.1;1.2;0.6;94281
1105;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 mei;129.5;-0.4;0.7;94281
1106;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024  juni;130.9;1.1;2.0;94281
1107;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 juli;130.1;-0.7;2.4;94281
1108;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 augustus;130.2;0.1;2.6;94281
1109;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 september;130.7;0.3;3.0;94281
1110;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 oktober;131.2;0.4;3.2;94281
1111;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 november;132.4;0.9;4.2;94281
1112;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024 december;133.4;0.8;5.2;94281
1113;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2024;130.1;;1.8;94281
1114;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2025 januari;133.7;0.2;5.1;94281
1115;Totaal afzetprijzen;10-12 Voedings-, genotmiddelenindustrie;2025 februari;133.8;0.1;4.9;94281
1116;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 januari;91.9;;;83255
1117;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 februari;92.0;0.1;;83255
1118;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 maart;92.6;0.6;;83255
1119;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 april;92.0;-0.6;;83255
1120;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 mei;92.1;0.0;;83255
1121;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 juni;92.1;0.1;;83255
1122;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 juli;91.6;-0.6;;83255
1123;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 augustus;91.6;0.0;;83255
1124;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 september;92.0;0.4;;83255
1125;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 oktober;92.3;0.4;;83255
1126;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 november;92.3;0.0;;83255
1127;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018 december;92.4;0.2;;83255
1128;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2018;92.1;;;83255
1129;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 januari;92.1;-0.4;0.2;83255
1130;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 februari;92.0;-0.1;0.0;83255
1131;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 maart;92.3;0.3;-0.3;83255
1132;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 april;93.8;1.7;2.0;83255
1133;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 mei;93.6;-0.2;1.7;83255
1134;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 juni;93.5;-0.2;1.5;83255
1135;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 juli;93.4;-0.1;1.9;83255
1136;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 augustus;93.5;0.1;2.0;83255
1137;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 september;94.1;0.7;2.3;83255
1138;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 oktober;94.7;0.6;2.6;83255
1139;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 november;95.6;1.0;3.6;83255
1140;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019 december;96.7;1.2;4.6;83255
1141;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2019;93.8;;1.8;83255
1142;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 januari;96.8;0.1;5.1;83255
1143;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 februari;96.7;-0.1;5.2;83255
1144;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 maart;96.6;-0.1;4.7;83255
1145;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 april;95.8;-0.9;2.1;83255
1146;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 mei;94.9;-0.9;1.4;83255
1147;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 juni;94.5;-0.4;1.1;83255
1148;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 juli;93.6;-0.9;0.3;83255
1149;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 augustus;93.5;-0.1;0.1;83255
1150;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 september;94.2;0.7;0.0;83255
1151;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 oktober;94.2;0.1;-0.5;83255
1152;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 november;94.6;0.3;-1.1;83255
1153;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020 december;94.7;0.1;-2.1;83255
1154;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2020;95.0;;1.3;83255
1155;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 januari;95.5;0.9;-1.4;83255
1156;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 februari;96.3;0.8;-0.5;83255
1157;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 maart;97.5;1.3;0.9;83255
1158;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 april;99.2;1.7;3.6;83255
1159;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 mei;99.5;0.4;4.9;83255
1160;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 juni;99.7;0.1;5.5;83255
1161;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 juli;100.4;0.7;7.3;83255
1162;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 augustus;101.0;0.6;8.0;83255
1163;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 september;101.5;0.4;7.7;83255
1164;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 oktober;102.3;0.8;8.5;83255
1165;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 november;103.1;0.8;9.1;83255
1166;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021 december;104.0;0.9;9.9;83255
1167;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2021;100.0;;5.2;83255
1168;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 januari;108.7;4.5;13.8;83255
1169;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 februari;110.1;1.3;14.4;83255
1170;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 maart;113.6;3.2;16.5;83255
1171;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 april;119.8;5.5;20.8;83255
1172;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 mei;120.7;0.7;21.2;83255
1173;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 juni;120.8;0.1;21.2;83255
1174;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 juli;123.2;2.0;22.7;83255
1175;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 augustus;123.7;0.4;22.4;83255
1176;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 september;123.9;0.2;22.1;83255
1177;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 oktober;125.8;1.5;23.0;83255
1178;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 november;126.0;0.2;22.2;83255
1179;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022 december ;126.3;0.2;21.5;83255
1180;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2022;120.2;;20.2;83255
1181;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 januari;130.7;3.4;20.2;83255
1182;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 februari;130.6;-0.1;18.6;83255
1183;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 maart;130.9;0.3;15.3;83255
1184;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 april;131.2;0.2;9.5;83255
1185;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 mei;130.4;-0.6;8.1;83255
1186;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 juni;130.1;-0.2;7.7;83255
1187;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 juli;128.8;-1.0;4.6;83255
1188;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 augustus;128.7;-0.1;4.1;83255
1189;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 september;128.7;0.0;3.9;83255
1190;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 oktober;129.0;0.2;2.5;83255
1191;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 november;128.8;-0.1;2.2;83255
1192;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023 december;128.7;-0.1;1.9;83255
1193;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2023;129.7;;7.9;83255
1194;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 januari;128.9;0.2;-1.3;83255
1195;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 februari;129.4;0.4;-0.9;83255
1196;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 maart;130.4;0.8;-0.4;83255
1197;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 april;131.8;1.1;0.5;83255
1198;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 mei;131.2;-0.4;0.6;83255
1199;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024  juni;132.9;1.2;2.1;83255
1200;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 juli;132.0;-0.6;2.5;83255
1201;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 augustus;132.2;0.1;2.7;83255
1202;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 september;132.7;0.3;3.1;83255
1203;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 oktober;133.2;0.4;3.3;83255
1204;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 november;134.5;1.0;4.4;83255
1205;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024 december;135.7;0.9;5.4;83255
1206;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2024;132.1;;1.8;83255
1207;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2025 januari;136.1;0.3;5.6;83255
1208;Totaal afzetprijzen;10 Voedingsmiddelenindustrie;2025 februari;136.3;0.1;5.3;83255
1209;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 januari;92.0;;;15559
1210;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 februari;91.7;-0.3;;15559
1211;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 maart;93.1;1.5;;15559
1212;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 april;91.8;-1.4;;15559
1213;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 mei;91.2;-0.6;;15559
1214;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 juni;90.6;-0.6;;15559
1215;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 juli;89.6;-1.2;;15559
1216;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 augustus;90.0;0.5;;15559
1217;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 september;91.1;1.1;;15559
1218;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 oktober;91.8;0.9;;15559
1219;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 november;91.8;0.0;;15559
1220;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018 december;92.8;1.0;;15559
1221;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2018;91.5;;;15559
1222;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 januari;89.4;-3.6;-2.8;15559
1223;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 februari;88.6;-1.0;-3.5;15559
1224;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 maart;89.6;1.2;-3.7;15559
1225;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 april;94.1;5.1;2.6;15559
1226;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 mei;94.5;0.4;3.7;15559
1227;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 juni;94.3;-0.2;4.1;15559
1228;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 juli;94.3;0.0;5.3;15559
1229;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 augustus;95.6;1.4;6.2;15559
1230;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 september;98.1;2.7;7.8;15559
1231;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 oktober;100.7;2.6;9.7;15559
1232;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 november;103.3;2.5;12.5;15559
1233;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019 december;106.2;2.8;14.5;15559
1234;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2019;95.7;;4.7;15559
1235;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2020 januari;104.7;-1.5;17.0;15559
1236;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2020 februari;103.4;-1.3;16.7;15559
1237;Totaal afzetprijzen;101 Slachterijen en vleeswarenindustrie;2020 maart;102.3;-1.0;14.2;15559
