ID;TypeReIntegratieParticipatievoorz;StatusVoorzieningEindeVerslagperiode;RegioS;Perioden;ReIntegratieParticipatievoorzieningen_1
8317;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 februari;910.0
8318;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 maart;1120.0
8319;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 april;1200.0
8320;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 mei;1640.0
8321;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 juni;1750.0
8322;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 juli;1820.0
8323;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 augustus;1810.0
8324;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 september;1780.0
8325;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 oktober;1020.0
8326;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 november;1110.0
8327;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2020 december;1150.0
8328;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 januari;1180.0
8329;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 februari;1260.0
8330;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 maart;1290.0
8331;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 april;1270.0
8332;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 mei;1260.0
8333;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 juni;1260.0
8334;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 juli;1190.0
8335;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 augustus;1190.0
8336;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 september;1200.0
8337;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 oktober;1210.0
8338;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 november;1250.0
8339;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2021 december;1240.0
8340;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 januari;1220.0
8341;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 februari;1230.0
8342;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 maart;1250.0
8343;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 april;1210.0
8344;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 mei;1220.0
8345;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 juni;1230.0
8346;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 juli;1190.0
8347;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 augustus;1160.0
8348;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 september;1190.0
8349;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 oktober;1190.0
8350;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 november;1170.0
8351;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Haarlemmermeer;2022 december;1110.0
8352;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 januari;200.0
8353;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 februari;200.0
8354;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 maart;190.0
8355;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 april;190.0
8356;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 mei;200.0
8357;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 juni;200.0
8358;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 juli;210.0
8359;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 augustus;220.0
8360;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 september;230.0
8361;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 oktober;220.0
8362;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 november;210.0
8363;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2019 december;220.0
8364;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 januari;210.0
8365;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 februari;210.0
8366;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 maart;240.0
8367;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 april;240.0
8368;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 mei;250.0
8369;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 juni;240.0
8370;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 juli;250.0
8371;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 augustus;240.0
8372;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 september;250.0
8373;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 oktober;260.0
8374;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 november;270.0
8375;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2020 december;270.0
8376;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 januari;280.0
8377;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 februari;280.0
8378;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 maart;280.0
8379;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 april;290.0
8380;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 mei;290.0
8381;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 juni;280.0
8382;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 juli;280.0
8383;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 augustus;280.0
8384;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 september;290.0
8385;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 oktober;290.0
8386;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 november;290.0
8387;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2021 december;290.0
8388;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 januari;290.0
8389;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 februari;300.0
8390;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 maart;300.0
8391;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 april;300.0
8392;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 mei;310.0
8393;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 juni;310.0
8394;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 juli;310.0
8395;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 augustus;310.0
8396;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 september;310.0
8397;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 oktober;320.0
8398;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 november;320.0
8399;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Halderberge;2022 december;320.0
8400;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 januari;680.0
8401;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 februari;710.0
8402;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 maart;720.0
8403;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 april;730.0
8404;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 mei;720.0
8405;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 juni;710.0
8406;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 juli;710.0
8407;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 augustus;670.0
8408;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 september;700.0
8409;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 oktober;730.0
8410;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 november;740.0
8411;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2019 december;770.0
8412;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 januari;750.0
8413;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 februari;760.0
8414;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 maart;770.0
8415;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 april;750.0
8416;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 mei;780.0
8417;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 juni;790.0
8418;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 juli;810.0
8419;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 augustus;790.0
8420;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 september;810.0
8421;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 oktober;810.0
8422;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 november;830.0
8423;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2020 december;810.0
8424;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 januari;800.0
8425;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 februari;800.0
8426;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 maart;830.0
8427;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 april;830.0
8428;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 mei;860.0
8429;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 juni;880.0
8430;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 juli;870.0
8431;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 augustus;850.0
8432;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 september;870.0
8433;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 oktober;860.0
8434;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 november;850.0
8435;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2021 december;850.0
8436;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 januari;850.0
8437;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 februari;840.0
8438;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 maart;840.0
8439;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 april;850.0
8440;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 mei;850.0
8441;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 juni;860.0
8442;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 juli;860.0
8443;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 augustus;850.0
8444;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 september;870.0
8445;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 oktober;860.0
8446;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 november;850.0
8447;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Hardenberg;2022 december;850.0
8448;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 januari;870.0
8449;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 februari;890.0
8450;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 maart;890.0
8451;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 april;890.0
8452;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 mei;900.0
8453;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 juni;900.0
8454;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 juli;910.0
8455;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 augustus;900.0
8456;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 september;850.0
8457;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 oktober;860.0
8458;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 november;870.0
8459;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2019 december;870.0
8460;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 januari;800.0
8461;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 februari;800.0
8462;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 maart;790.0
8463;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 april;800.0
8464;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 mei;790.0
8465;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 juni;800.0
8466;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 juli;830.0
8467;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 augustus;820.0
8468;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 september;830.0
8469;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 oktober;840.0
8470;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 november;840.0
8471;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2020 december;840.0
8472;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2021 januari;840.0
8473;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Harderwijk;2021 februari;830.0
