ID;SoortBromfiets;RegioS;Perioden;AantalVoertuigen_1;PersonenInBezitVanVoertuig_2
7342;Brommobielen;Bennebroek;2009;;
7343;Brommobielen;Bennebroek;2010;;
7344;Brommobielen;Bennebroek;2011;;
7345;Brommobielen;Bergambacht;2007;14.0;0.2
7346;Brommobielen;Bergambacht;2008;17.0;0.2
7347;Brommobielen;Bergambacht;2009;20.0;0.3
7348;Brommobielen;Bergambacht;2010;19.0;0.2
7349;Brommobielen;Bergambacht;2011;14.0;0.2
7350;Brommobielen;Bergeijk;2007;39.0;0.3
7351;Brommobielen;Bergeijk;2008;43.0;0.3
7352;Brommobielen;Bergeijk;2009;45.0;0.3
7353;Brommobielen;Bergeijk;2010;45.0;0.3
7354;Brommobielen;Bergeijk;2011;43.0;0.3
7355;Brommobielen;Bergen (L.);2007;19.0;0.2
7356;Brommobielen;Bergen (L.);2008;25.0;0.2
7357;Brommobielen;Bergen (L.);2009;28.0;0.3
7358;Brommobielen;Bergen (L.);2010;31.0;0.3
7359;Brommobielen;Bergen (L.);2011;39.0;0.4
7360;Brommobielen;Bergen (NH.);2007;27.0;0.1
7361;Brommobielen;Bergen (NH.);2008;27.0;0.1
7362;Brommobielen;Bergen (NH.);2009;32.0;0.1
7363;Brommobielen;Bergen (NH.);2010;32.0;0.1
7364;Brommobielen;Bergen (NH.);2011;31.0;0.1
7365;Brommobielen;Bergen op Zoom;2007;71.0;0.1
7366;Brommobielen;Bergen op Zoom;2008;70.0;0.1
7367;Brommobielen;Bergen op Zoom;2009;72.0;0.1
7368;Brommobielen;Bergen op Zoom;2010;68.0;0.1
7369;Brommobielen;Bergen op Zoom;2011;69.0;0.1
7370;Brommobielen;Berkelland;2007;42.0;0.1
7371;Brommobielen;Berkelland;2008;53.0;0.1
7372;Brommobielen;Berkelland;2009;60.0;0.2
7373;Brommobielen;Berkelland;2010;54.0;0.1
7374;Brommobielen;Berkelland;2011;57.0;0.2
7375;Brommobielen;Bernheze;2007;28.0;0.1
7376;Brommobielen;Bernheze;2008;32.0;0.1
7377;Brommobielen;Bernheze;2009;41.0;0.2
7378;Brommobielen;Bernheze;2010;49.0;0.2
7379;Brommobielen;Bernheze;2011;48.0;0.2
7380;Brommobielen;Bernisse;2007;10.0;0.1
7381;Brommobielen;Bernisse;2008;16.0;0.2
7382;Brommobielen;Bernisse;2009;18.0;0.2
7383;Brommobielen;Bernisse;2010;18.0;0.2
7384;Brommobielen;Bernisse;2011;19.0;0.2
7385;Brommobielen;Best;2007;26.0;0.1
7386;Brommobielen;Best;2008;25.0;0.1
7387;Brommobielen;Best;2009;25.0;0.1
7388;Brommobielen;Best;2010;25.0;0.1
7389;Brommobielen;Best;2011;26.0;0.1
7390;Brommobielen;Beuningen;2007;18.0;0.1
7391;Brommobielen;Beuningen;2008;24.0;0.1
7392;Brommobielen;Beuningen;2009;25.0;0.1
7393;Brommobielen;Beuningen;2010;24.0;0.1
7394;Brommobielen;Beuningen;2011;25.0;0.1
7395;Brommobielen;Beverwijk;2007;37.0;0.1
7396;Brommobielen;Beverwijk;2008;40.0;0.1
7397;Brommobielen;Beverwijk;2009;42.0;0.1
7398;Brommobielen;Beverwijk;2010;45.0;0.1
7399;Brommobielen;Beverwijk;2011;50.0;0.2
7400;Brommobielen;het Bildt;2007;22.0;0.3
7401;Brommobielen;het Bildt;2008;28.0;0.3
7402;Brommobielen;het Bildt;2009;29.0;0.3
7403;Brommobielen;het Bildt;2010;26.0;0.3
7404;Brommobielen;het Bildt;2011;28.0;0.3
7405;Brommobielen;De Bilt;2007;49.0;0.1
7406;Brommobielen;De Bilt;2008;54.0;0.2
7407;Brommobielen;De Bilt;2009;51.0;0.2
7408;Brommobielen;De Bilt;2010;49.0;0.1
7409;Brommobielen;De Bilt;2011;49.0;0.1
7410;Brommobielen;Binnenmaas;2007;41.0;0.2
7411;Brommobielen;Binnenmaas;2008;46.0;0.2
7412;Brommobielen;Binnenmaas;2009;39.0;0.2
7413;Brommobielen;Binnenmaas;2010;43.0;0.2
7414;Brommobielen;Binnenmaas;2011;42.0;0.2
7415;Brommobielen;Bladel;2007;16.0;0.1
7416;Brommobielen;Bladel;2008;21.0;0.1
7417;Brommobielen;Bladel;2009;26.0;0.2
7418;Brommobielen;Bladel;2010;30.0;0.2
7419;Brommobielen;Bladel;2011;38.0;0.2
7420;Brommobielen;Blaricum;2007;6.0;0.1
7421;Brommobielen;Blaricum;2008;5.0;0.1
7422;Brommobielen;Blaricum;2009;6.0;0.1
7423;Brommobielen;Blaricum;2010;8.0;0.1
7424;Brommobielen;Blaricum;2011;9.0;0.1
7425;Brommobielen;Bloemendaal;2007;16.0;0.1
7426;Brommobielen;Bloemendaal;2008;17.0;0.1
7427;Brommobielen;Bloemendaal;2009;26.0;0.1
7428;Brommobielen;Bloemendaal;2010;16.0;0.1
7429;Brommobielen;Bloemendaal;2011;18.0;0.1
7430;Brommobielen;Boarnsterhim;2007;19.0;0.1
7431;Brommobielen;Boarnsterhim;2008;19.0;0.1
7432;Brommobielen;Boarnsterhim;2009;21.0;0.1
7433;Brommobielen;Boarnsterhim;2010;25.0;0.2
7434;Brommobielen;Boarnsterhim;2011;17.0;0.1
7435;Brommobielen;Bodegraven;2007;14.0;0.1
7436;Brommobielen;Bodegraven;2008;20.0;0.1
7437;Brommobielen;Bodegraven;2009;22.0;0.1
7438;Brommobielen;Bodegraven;2010;20.0;0.1
7439;Brommobielen;Bodegraven;2011;;
7440;Brommobielen;Bodegraven-Reeuwijk;2007;;
7441;Brommobielen;Bodegraven-Reeuwijk;2008;;
7442;Brommobielen;Bodegraven-Reeuwijk;2009;;
7443;Brommobielen;Bodegraven-Reeuwijk;2010;;
7444;Brommobielen;Bodegraven-Reeuwijk;2011;34.0;0.1
7445;Brommobielen;Boekel;2007;10.0;0.1
7446;Brommobielen;Boekel;2008;10.0;0.1
7447;Brommobielen;Boekel;2009;10.0;0.1
7448;Brommobielen;Boekel;2010;11.0;0.1
7449;Brommobielen;Boekel;2011;10.0;0.1
7450;Brommobielen;Ten Boer;2007;10.0;0.2
7451;Brommobielen;Ten Boer;2008;9.0;0.2
7452;Brommobielen;Ten Boer;2009;8.0;0.1
7453;Brommobielen;Ten Boer;2010;9.0;0.2
7454;Brommobielen;Ten Boer;2011;10.0;0.2
7455;Brommobielen;Bolsward;2007;14.0;0.2
7456;Brommobielen;Bolsward;2008;16.0;0.2
7457;Brommobielen;Bolsward;2009;14.0;0.2
7458;Brommobielen;Bolsward;2010;15.0;0.2
7459;Brommobielen;Bolsward;2011;;
7460;Brommobielen;Borger-Odoorn;2007;47.0;0.2
7461;Brommobielen;Borger-Odoorn;2008;49.0;0.2
7462;Brommobielen;Borger-Odoorn;2009;48.0;0.2
7463;Brommobielen;Borger-Odoorn;2010;50.0;0.2
7464;Brommobielen;Borger-Odoorn;2011;51.0;0.2
7465;Brommobielen;Borne;2007;10.0;0.1
7466;Brommobielen;Borne;2008;10.0;0.1
7467;Brommobielen;Borne;2009;14.0;0.1
7468;Brommobielen;Borne;2010;15.0;0.1
7469;Brommobielen;Borne;2011;14.0;0.1
7470;Brommobielen;Borsele;2007;31.0;0.2
7471;Brommobielen;Borsele;2008;37.0;0.2
7472;Brommobielen;Borsele;2009;44.0;0.2
7473;Brommobielen;Borsele;2010;49.0;0.3
7474;Brommobielen;Borsele;2011;54.0;0.3
7475;Brommobielen;Boskoop;2007;4.0;0.0
7476;Brommobielen;Boskoop;2008;4.0;0.0
7477;Brommobielen;Boskoop;2009;8.0;0.1
7478;Brommobielen;Boskoop;2010;7.0;0.1
7479;Brommobielen;Boskoop;2011;9.0;0.1
7480;Brommobielen;Boxmeer;2007;44.0;0.2
7481;Brommobielen;Boxmeer;2008;44.0;0.2
7482;Brommobielen;Boxmeer;2009;45.0;0.2
7483;Brommobielen;Boxmeer;2010;49.0;0.2
7484;Brommobielen;Boxmeer;2011;54.0;0.2
7485;Brommobielen;Boxtel;2007;54.0;0.2
7486;Brommobielen;Boxtel;2008;57.0;0.2
7487;Brommobielen;Boxtel;2009;57.0;0.2
7488;Brommobielen;Boxtel;2010;58.0;0.2
7489;Brommobielen;Boxtel;2011;52.0;0.2
7490;Brommobielen;Breda;2007;120.0;0.1
7491;Brommobielen;Breda;2008;139.0;0.1
7492;Brommobielen;Breda;2009;159.0;0.1
7493;Brommobielen;Breda;2010;177.0;0.1
7494;Brommobielen;Breda;2011;186.0;0.1
7495;Brommobielen;Breukelen;2007;19.0;0.2
7496;Brommobielen;Breukelen;2008;25.0;0.2
7497;Brommobielen;Breukelen;2009;24.0;0.2
7498;Brommobielen;Breukelen;2010;23.0;0.2
7499;Brommobielen;Breukelen;2011;;
7500;Brommobielen;Brielle;2007;7.0;0.1
7501;Brommobielen;Brielle;2008;11.0;0.1
7502;Brommobielen;Brielle;2009;11.0;0.1
7503;Brommobielen;Brielle;2010;11.0;0.1
7504;Brommobielen;Brielle;2011;15.0;0.1
7505;Brommobielen;Bronckhorst;2007;49.0;0.2
7506;Brommobielen;Bronckhorst;2008;52.0;0.2
7507;Brommobielen;Bronckhorst;2009;49.0;0.2
7508;Brommobielen;Bronckhorst;2010;50.0;0.2
7509;Brommobielen;Bronckhorst;2011;51.0;0.2
7510;Brommobielen;Brummen;2007;20.0;0.1
7511;Brommobielen;Brummen;2008;23.0;0.1
7512;Brommobielen;Brummen;2009;22.0;0.1
7513;Brommobielen;Brummen;2010;22.0;0.1
7514;Brommobielen;Brummen;2011;20.0;0.1
7515;Brommobielen;Brunssum;2007;57.0;0.2
7516;Brommobielen;Brunssum;2008;60.0;0.2
7517;Brommobielen;Brunssum;2009;66.0;0.3
7518;Brommobielen;Brunssum;2010;80.0;0.3
7519;Brommobielen;Brunssum;2011;86.0;0.3
7520;Brommobielen;Bunnik;2007;15.0;0.1
7521;Brommobielen;Bunnik;2008;14.0;0.1
7522;Brommobielen;Bunnik;2009;17.0;0.1
7523;Brommobielen;Bunnik;2010;15.0;0.1
7524;Brommobielen;Bunnik;2011;18.0;0.2
7525;Brommobielen;Bunschoten;2007;10.0;0.1
7526;Brommobielen;Bunschoten;2008;12.0;0.1
7527;Brommobielen;Bunschoten;2009;14.0;0.1
7528;Brommobielen;Bunschoten;2010;16.0;0.1
7529;Brommobielen;Bunschoten;2011;14.0;0.1
7530;Brommobielen;Buren;2007;32.0;0.2
7531;Brommobielen;Buren;2008;41.0;0.2
7532;Brommobielen;Buren;2009;50.0;0.2
7533;Brommobielen;Buren;2010;57.0;0.3
7534;Brommobielen;Buren;2011;66.0;0.3
7535;Brommobielen;Bussum;2007;25.0;0.1
7536;Brommobielen;Bussum;2008;25.0;0.1
7537;Brommobielen;Bussum;2009;27.0;0.1
7538;Brommobielen;Bussum;2010;30.0;0.1
7539;Brommobielen;Bussum;2011;34.0;0.1
7540;Brommobielen;Capelle aan den IJssel;2007;48.0;0.1
7541;Brommobielen;Capelle aan den IJssel;2008;55.0;0.1
7542;Brommobielen;Capelle aan den IJssel;2009;62.0;0.1
7543;Brommobielen;Capelle aan den IJssel;2010;65.0;0.1
7544;Brommobielen;Capelle aan den IJssel;2011;65.0;0.1
7545;Brommobielen;Castricum;2007;18.0;0.1
7546;Brommobielen;Castricum;2008;20.0;0.1
7547;Brommobielen;Castricum;2009;27.0;0.1
7548;Brommobielen;Castricum;2010;26.0;0.1
7549;Brommobielen;Castricum;2011;28.0;0.1
7550;Brommobielen;Coevorden;2007;44.0;0.2
7551;Brommobielen;Coevorden;2008;51.0;0.2
7552;Brommobielen;Coevorden;2009;66.0;0.2
7553;Brommobielen;Coevorden;2010;54.0;0.2
7554;Brommobielen;Coevorden;2011;55.0;0.2
7555;Brommobielen;Cranendonck;2007;22.0;0.1
7556;Brommobielen;Cranendonck;2008;22.0;0.1
7557;Brommobielen;Cranendonck;2009;25.0;0.2
7558;Brommobielen;Cranendonck;2010;25.0;0.1
7559;Brommobielen;Cranendonck;2011;23.0;0.1
7560;Brommobielen;Cromstrijen;2007;11.0;0.1
7561;Brommobielen;Cromstrijen;2008;11.0;0.1
7562;Brommobielen;Cromstrijen;2009;15.0;0.1
7563;Brommobielen;Cromstrijen;2010;18.0;0.2
7564;Brommobielen;Cromstrijen;2011;20.0;0.2
7565;Brommobielen;Cuijk;2007;45.0;0.2
7566;Brommobielen;Cuijk;2008;49.0;0.3
7567;Brommobielen;Cuijk;2009;47.0;0.2
7568;Brommobielen;Cuijk;2010;51.0;0.3
7569;Brommobielen;Cuijk;2011;49.0;0.2
7570;Brommobielen;Culemborg;2007;21.0;0.1
7571;Brommobielen;Culemborg;2008;22.0;0.1
7572;Brommobielen;Culemborg;2009;21.0;0.1
7573;Brommobielen;Culemborg;2010;23.0;0.1
7574;Brommobielen;Culemborg;2011;25.0;0.1
7575;Brommobielen;Dalfsen;2007;23.0;0.1
7576;Brommobielen;Dalfsen;2008;23.0;0.1
7577;Brommobielen;Dalfsen;2009;30.0;0.1
7578;Brommobielen;Dalfsen;2010;35.0;0.2
7579;Brommobielen;Dalfsen;2011;38.0;0.2
7580;Brommobielen;Dantumadeel;2007;34.0;0.2
7581;Brommobielen;Dantumadeel;2008;40.0;0.3
7582;Brommobielen;Dantumadeel;2009;;
7583;Brommobielen;Dantumadeel;2010;;
7584;Brommobielen;Dantumadeel;2011;;
7585;Brommobielen;Dantumadiel;2007;;
7586;Brommobielen;Dantumadiel;2008;;
7587;Brommobielen;Dantumadiel;2009;44.0;0.3
7588;Brommobielen;Dantumadiel;2010;44.0;0.3
7589;Brommobielen;Dantumadiel;2011;52.0;0.3
7590;Brommobielen;Delft;2007;56.0;0.1
7591;Brommobielen;Delft;2008;72.0;0.1
7592;Brommobielen;Delft;2009;75.0;0.1
7593;Brommobielen;Delft;2010;78.0;0.1
7594;Brommobielen;Delft;2011;71.0;0.1
7595;Brommobielen;Delfzijl;2007;54.0;0.2
7596;Brommobielen;Delfzijl;2008;56.0;0.2
7597;Brommobielen;Delfzijl;2009;56.0;0.3
7598;Brommobielen;Delfzijl;2010;69.0;0.3
7599;Brommobielen;Delfzijl;2011;76.0;0.3
7600;Brommobielen;Deurne;2007;28.0;0.1
7601;Brommobielen;Deurne;2008;27.0;0.1
7602;Brommobielen;Deurne;2009;34.0;0.1
7603;Brommobielen;Deurne;2010;35.0;0.1
7604;Brommobielen;Deurne;2011;33.0;0.1
7605;Brommobielen;Deventer;2007;91.0;0.1
7606;Brommobielen;Deventer;2008;99.0;0.1
7607;Brommobielen;Deventer;2009;111.0;0.1
7608;Brommobielen;Deventer;2010;124.0;0.2
7609;Brommobielen;Deventer;2011;126.0;0.2
7610;Brommobielen;Diemen;2007;17.0;0.1
7611;Brommobielen;Diemen;2008;17.0;0.1
7612;Brommobielen;Diemen;2009;22.0;0.1
7613;Brommobielen;Diemen;2010;22.0;0.1
7614;Brommobielen;Diemen;2011;17.0;0.1
7615;Brommobielen;Dinkelland;2007;25.0;0.1
7616;Brommobielen;Dinkelland;2008;27.0;0.1
7617;Brommobielen;Dinkelland;2009;30.0;0.1
7618;Brommobielen;Dinkelland;2010;28.0;0.1
7619;Brommobielen;Dinkelland;2011;30.0;0.1
7620;Brommobielen;Dirksland;2007;13.0;0.2
7621;Brommobielen;Dirksland;2008;14.0;0.2
7622;Brommobielen;Dirksland;2009;17.0;0.3
7623;Brommobielen;Dirksland;2010;19.0;0.3
7624;Brommobielen;Dirksland;2011;24.0;0.4
7625;Brommobielen;Doesburg;2007;5.0;0.1
7626;Brommobielen;Doesburg;2008;7.0;0.1
7627;Brommobielen;Doesburg;2009;8.0;0.1
7628;Brommobielen;Doesburg;2010;11.0;0.1
7629;Brommobielen;Doesburg;2011;14.0;0.1
7630;Brommobielen;Doetinchem;2007;37.0;0.1
7631;Brommobielen;Doetinchem;2008;41.0;0.1
7632;Brommobielen;Doetinchem;2009;44.0;0.1
7633;Brommobielen;Doetinchem;2010;50.0;0.1
7634;Brommobielen;Doetinchem;2011;49.0;0.1
7635;Brommobielen;Dongen;2007;14.0;0.1
7636;Brommobielen;Dongen;2008;17.0;0.1
7637;Brommobielen;Dongen;2009;20.0;0.1
7638;Brommobielen;Dongen;2010;19.0;0.1
7639;Brommobielen;Dongen;2011;23.0;0.1
7640;Brommobielen;Dongeradeel;2007;46.0;0.2
7641;Brommobielen;Dongeradeel;2008;51.0;0.3
7642;Brommobielen;Dongeradeel;2009;54.0;0.3
7643;Brommobielen;Dongeradeel;2010;57.0;0.3
7644;Brommobielen;Dongeradeel;2011;62.0;0.3
7645;Brommobielen;Dordrecht;2007;73.0;0.1
7646;Brommobielen;Dordrecht;2008;90.0;0.1
7647;Brommobielen;Dordrecht;2009;88.0;0.1
7648;Brommobielen;Dordrecht;2010;93.0;0.1
7649;Brommobielen;Dordrecht;2011;100.0;0.1
7650;Brommobielen;Drechterland;2007;24.0;0.2
7651;Brommobielen;Drechterland;2008;36.0;0.2
7652;Brommobielen;Drechterland;2009;41.0;0.3
7653;Brommobielen;Drechterland;2010;42.0;0.3
7654;Brommobielen;Drechterland;2011;41.0;0.3
7655;Brommobielen;Drimmelen;2007;26.0;0.1
7656;Brommobielen;Drimmelen;2008;30.0;0.1
7657;Brommobielen;Drimmelen;2009;32.0;0.1
7658;Brommobielen;Drimmelen;2010;33.0;0.2
7659;Brommobielen;Drimmelen;2011;36.0;0.2
7660;Brommobielen;Dronten;2007;20.0;0.1
7661;Brommobielen;Dronten;2008;24.0;0.1
7662;Brommobielen;Dronten;2009;28.0;0.1
7663;Brommobielen;Dronten;2010;34.0;0.1
7664;Brommobielen;Dronten;2011;41.0;0.1
7665;Brommobielen;Druten;2007;25.0;0.2
7666;Brommobielen;Druten;2008;28.0;0.2
7667;Brommobielen;Druten;2009;29.0;0.2
7668;Brommobielen;Druten;2010;28.0;0.2
7669;Brommobielen;Druten;2011;26.0;0.2
7670;Brommobielen;Duiven;2007;23.0;0.1
7671;Brommobielen;Duiven;2008;28.0;0.1
7672;Brommobielen;Duiven;2009;30.0;0.2
7673;Brommobielen;Duiven;2010;33.0;0.2
7674;Brommobielen;Duiven;2011;30.0;0.1
7675;Brommobielen;Echt-Susteren;2007;52.0;0.2
7676;Brommobielen;Echt-Susteren;2008;65.0;0.2
7677;Brommobielen;Echt-Susteren;2009;65.0;0.2
7678;Brommobielen;Echt-Susteren;2010;68.0;0.2
7679;Brommobielen;Echt-Susteren;2011;77.0;0.3
7680;Brommobielen;Edam-Volendam;2007;26.0;0.1
7681;Brommobielen;Edam-Volendam;2008;35.0;0.2
7682;Brommobielen;Edam-Volendam;2009;38.0;0.2
7683;Brommobielen;Edam-Volendam;2010;37.0;0.2
7684;Brommobielen;Edam-Volendam;2011;34.0;0.2
7685;Brommobielen;Ede;2007;125.0;0.1
7686;Brommobielen;Ede;2008;158.0;0.2
7687;Brommobielen;Ede;2009;188.0;0.2
7688;Brommobielen;Ede;2010;208.0;0.2
7689;Brommobielen;Ede;2011;242.0;0.3
7690;Brommobielen;Eemnes;2007;10.0;0.1
7691;Brommobielen;Eemnes;2008;13.0;0.2
7692;Brommobielen;Eemnes;2009;11.0;0.2
7693;Brommobielen;Eemnes;2010;8.0;0.1
7694;Brommobielen;Eemnes;2011;11.0;0.2
7695;Brommobielen;Eemsmond;2007;28.0;0.2
7696;Brommobielen;Eemsmond;2008;38.0;0.3
7697;Brommobielen;Eemsmond;2009;47.0;0.4
7698;Brommobielen;Eemsmond;2010;43.0;0.3
7699;Brommobielen;Eemsmond;2011;46.0;0.3
7700;Brommobielen;Eersel;2007;19.0;0.1
7701;Brommobielen;Eersel;2008;19.0;0.1
7702;Brommobielen;Eersel;2009;30.0;0.2
7703;Brommobielen;Eersel;2010;37.0;0.2
7704;Brommobielen;Eersel;2011;41.0;0.3
7705;Brommobielen;Eijsden;2007;12.0;0.1
7706;Brommobielen;Eijsden;2008;12.0;0.1
7707;Brommobielen;Eijsden;2009;14.0;0.2
7708;Brommobielen;Eijsden;2010;14.0;0.1
7709;Brommobielen;Eijsden;2011;;
7710;Brommobielen;Eijsden-Margraten;2007;;
7711;Brommobielen;Eijsden-Margraten;2008;;
7712;Brommobielen;Eijsden-Margraten;2009;;
7713;Brommobielen;Eijsden-Margraten;2010;;
7714;Brommobielen;Eijsden-Margraten;2011;44.0;0.2
7715;Brommobielen;Eindhoven;2007;159.0;0.1
7716;Brommobielen;Eindhoven;2008;158.0;0.1
7717;Brommobielen;Eindhoven;2009;172.0;0.1
7718;Brommobielen;Eindhoven;2010;188.0;0.1
7719;Brommobielen;Eindhoven;2011;192.0;0.1
7720;Brommobielen;Elburg;2007;28.0;0.2
7721;Brommobielen;Elburg;2008;30.0;0.2
7722;Brommobielen;Elburg;2009;31.0;0.2
7723;Brommobielen;Elburg;2010;31.0;0.2
7724;Brommobielen;Elburg;2011;31.0;0.2
7725;Brommobielen;Emmen;2007;104.0;0.1
7726;Brommobielen;Emmen;2008;106.0;0.1
7727;Brommobielen;Emmen;2009;116.0;0.1
7728;Brommobielen;Emmen;2010;129.0;0.1
7729;Brommobielen;Emmen;2011;138.0;0.2
7730;Brommobielen;Enkhuizen;2007;26.0;0.2
7731;Brommobielen;Enkhuizen;2008;31.0;0.2
7732;Brommobielen;Enkhuizen;2009;33.0;0.2
7733;Brommobielen;Enkhuizen;2010;31.0;0.2
7734;Brommobielen;Enkhuizen;2011;29.0;0.2
7735;Brommobielen;Enschede;2007;83.0;0.1
7736;Brommobielen;Enschede;2008;92.0;0.1
7737;Brommobielen;Enschede;2009;103.0;0.1
7738;Brommobielen;Enschede;2010;110.0;0.1
7739;Brommobielen;Enschede;2011;112.0;0.1
7740;Brommobielen;Epe;2007;70.0;0.3
7741;Brommobielen;Epe;2008;67.0;0.2
7742;Brommobielen;Epe;2009;69.0;0.3
7743;Brommobielen;Epe;2010;78.0;0.3
7744;Brommobielen;Epe;2011;76.0;0.3
7745;Brommobielen;Ermelo;2007;28.0;0.1
7746;Brommobielen;Ermelo;2008;26.0;0.1
7747;Brommobielen;Ermelo;2009;29.0;0.1
7748;Brommobielen;Ermelo;2010;38.0;0.2
7749;Brommobielen;Ermelo;2011;37.0;0.2
7750;Brommobielen;Etten-Leur;2007;30.0;0.1
7751;Brommobielen;Etten-Leur;2008;25.0;0.1
7752;Brommobielen;Etten-Leur;2009;29.0;0.1
7753;Brommobielen;Etten-Leur;2010;29.0;0.1
7754;Brommobielen;Etten-Leur;2011;33.0;0.1
7755;Brommobielen;Ferwerderadiel;2007;16.0;0.2
7756;Brommobielen;Ferwerderadiel;2008;20.0;0.3
7757;Brommobielen;Ferwerderadiel;2009;22.0;0.3
7758;Brommobielen;Ferwerderadiel;2010;21.0;0.3
7759;Brommobielen;Ferwerderadiel;2011;24.0;0.3
7760;Brommobielen;Franekeradeel;2007;50.0;0.3
7761;Brommobielen;Franekeradeel;2008;56.0;0.3
7762;Brommobielen;Franekeradeel;2009;54.0;0.3
7763;Brommobielen;Franekeradeel;2010;50.0;0.3
7764;Brommobielen;Franekeradeel;2011;44.0;0.3
7765;Brommobielen;Gaasterlân-Sleat;2007;28.0;0.3
7766;Brommobielen;Gaasterlân-Sleat;2008;31.0;0.4
7767;Brommobielen;Gaasterlân-Sleat;2009;31.0;0.4
7768;Brommobielen;Gaasterlân-Sleat;2010;24.0;0.3
7769;Brommobielen;Gaasterlân-Sleat;2011;28.0;0.3
7770;Brommobielen;Geertruidenberg;2007;27.0;0.2
7771;Brommobielen;Geertruidenberg;2008;30.0;0.2
7772;Brommobielen;Geertruidenberg;2009;32.0;0.2
7773;Brommobielen;Geertruidenberg;2010;33.0;0.2
7774;Brommobielen;Geertruidenberg;2011;35.0;0.2
7775;Brommobielen;Geldermalsen;2007;29.0;0.1
7776;Brommobielen;Geldermalsen;2008;32.0;0.2
7777;Brommobielen;Geldermalsen;2009;42.0;0.2
7778;Brommobielen;Geldermalsen;2010;52.0;0.3
7779;Brommobielen;Geldermalsen;2011;57.0;0.3
7780;Brommobielen;Geldrop-Mierlo;2007;37.0;0.1
7781;Brommobielen;Geldrop-Mierlo;2008;36.0;0.1
7782;Brommobielen;Geldrop-Mierlo;2009;49.0;0.2
7783;Brommobielen;Geldrop-Mierlo;2010;50.0;0.2
7784;Brommobielen;Geldrop-Mierlo;2011;45.0;0.1
7785;Brommobielen;Gemert-Bakel;2007;38.0;0.2
7786;Brommobielen;Gemert-Bakel;2008;43.0;0.2
7787;Brommobielen;Gemert-Bakel;2009;45.0;0.2
7788;Brommobielen;Gemert-Bakel;2010;48.0;0.2
7789;Brommobielen;Gemert-Bakel;2011;52.0;0.2
7790;Brommobielen;Gennep;2007;27.0;0.2
7791;Brommobielen;Gennep;2008;32.0;0.2
7792;Brommobielen;Gennep;2009;29.0;0.2
7793;Brommobielen;Gennep;2010;30.0;0.2
7794;Brommobielen;Gennep;2011;27.0;0.2
7795;Brommobielen;Giessenlanden;2007;9.0;0.1
7796;Brommobielen;Giessenlanden;2008;11.0;0.1
7797;Brommobielen;Giessenlanden;2009;13.0;0.1
7798;Brommobielen;Giessenlanden;2010;19.0;0.2
7799;Brommobielen;Giessenlanden;2011;19.0;0.2
7800;Brommobielen;Gilze en Rijen;2007;22.0;0.1
7801;Brommobielen;Gilze en Rijen;2008;26.0;0.1
7802;Brommobielen;Gilze en Rijen;2009;26.0;0.1
7803;Brommobielen;Gilze en Rijen;2010;23.0;0.1
7804;Brommobielen;Gilze en Rijen;2011;23.0;0.1
7805;Brommobielen;Goedereede;2007;25.0;0.3
7806;Brommobielen;Goedereede;2008;25.0;0.3
7807;Brommobielen;Goedereede;2009;30.0;0.3
7808;Brommobielen;Goedereede;2010;32.0;0.4
7809;Brommobielen;Goedereede;2011;30.0;0.3
7810;Brommobielen;Goes;2007;22.0;0.1
7811;Brommobielen;Goes;2008;24.0;0.1
7812;Brommobielen;Goes;2009;23.0;0.1
7813;Brommobielen;Goes;2010;26.0;0.1
7814;Brommobielen;Goes;2011;30.0;0.1
7815;Brommobielen;Goirle;2007;23.0;0.1
7816;Brommobielen;Goirle;2008;23.0;0.1
7817;Brommobielen;Goirle;2009;28.0;0.2
7818;Brommobielen;Goirle;2010;26.0;0.1
7819;Brommobielen;Goirle;2011;26.0;0.1
7820;Brommobielen;Gorinchem;2007;45.0;0.2
7821;Brommobielen;Gorinchem;2008;44.0;0.2
7822;Brommobielen;Gorinchem;2009;44.0;0.2
7823;Brommobielen;Gorinchem;2010;46.0;0.2
7824;Brommobielen;Gorinchem;2011;52.0;0.2
7825;Brommobielen;Gouda;2007;20.0;0.0
7826;Brommobielen;Gouda;2008;17.0;0.0
7827;Brommobielen;Gouda;2009;27.0;0.0
7828;Brommobielen;Gouda;2010;30.0;0.1
7829;Brommobielen;Gouda;2011;30.0;0.1
7830;Brommobielen;Graafstroom;2007;16.0;0.2
7831;Brommobielen;Graafstroom;2008;17.0;0.2
7832;Brommobielen;Graafstroom;2009;18.0;0.2
7833;Brommobielen;Graafstroom;2010;15.0;0.2
7834;Brommobielen;Graafstroom;2011;19.0;0.3
7835;Brommobielen;Graft-De Rijp;2007;10.0;0.2
7836;Brommobielen;Graft-De Rijp;2008;10.0;0.2
7837;Brommobielen;Graft-De Rijp;2009;9.0;0.2
7838;Brommobielen;Graft-De Rijp;2010;9.0;0.2
7839;Brommobielen;Graft-De Rijp;2011;10.0;0.2
7840;Brommobielen;Grave;2007;9.0;0.1
7841;Brommobielen;Grave;2008;8.0;0.1
7842;Brommobielen;Grave;2009;9.0;0.1
7843;Brommobielen;Grave;2010;11.0;0.1
7844;Brommobielen;Grave;2011;13.0;0.1
7845;Brommobielen;'s-Gravenhage (gemeente);2007;499.0;0.1
7846;Brommobielen;'s-Gravenhage (gemeente);2008;575.0;0.1
7847;Brommobielen;'s-Gravenhage (gemeente);2009;616.0;0.2
