ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Totaal_1;OpgerichteWerkgevers_2;OpgehevenWerkgevers_3;Uit1JaarEerder_4;Uit2JaarEerder_5;Uit3JaarEerder_6;Uit4JaarEerder_7;Uit5JaarEerder_8;WerkzamePersonen_9;Werknemers_10;WerkzamePersonen_11;Werknemers_12;WerkzamePersonen_13;Werknemers_14;Uit1JaarEerder_15;Uit2JaarEerder_16;Uit3JaarEerder_17;Uit4JaarEerder_18;Uit5JaarEerder_19;Uit1JaarEerder_20;Uit2JaarEerder_21;Uit3JaarEerder_22;Uit4JaarEerder_23;Uit5JaarEerder_24
1425;312300;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1426;312300;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1427;312300;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1428;312300;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1429;312300;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1430;312300;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1431;312300;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1432;312300;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1433;312300;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1434;312300;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1435;312300;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1436;312300;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1437;312300;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1438;312300;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1439;312300;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1440;312300;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1441;312300;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1442;312300;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1443;312300;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1444;312300;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1445;312300;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1446;312300;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1447;312300;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1448;312300;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1449;312300;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1450;312300;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1451;312300;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1452;312300;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1453;312300;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1454;312300;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1455;312300;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1456;312500;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
1457;312500;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
1458;312500;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
1459;312500;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
1460;312500;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
1461;312500;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
1462;312500;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
1463;312500;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
1464;312500;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
1465;312500;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
1466;312500;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
1467;312500;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
1468;312500;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
1469;312500;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1470;312500;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1471;312500;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1472;312500;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1473;312500;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1474;312500;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1475;312500;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1476;312500;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1477;312500;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1478;312500;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1479;312500;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1480;312500;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1481;312500;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1482;312500;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1483;312500;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1484;312500;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1485;312500;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1486;312500;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1487;312500;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1488;312500;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1489;312500;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1490;312500;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1491;312500;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1492;312500;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1493;312500;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1494;312500;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1495;312500;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1496;312500;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1497;312500;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1498;312500;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1499;312500;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1500;312500;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1501;312500;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1502;312500;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1503;312500;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1504;312500;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1505;312500;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1506;312500;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1507;312500;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1508;800015;Totaal;2010;852.0;59.0;81.0;42.0;49.0;36.0;;;13169.0;12323.0;337.0;295.0;320.0;256.0;;340.0;317.0;;;;194.0;202.0;;
1509;800015;Totaal;2011;814.0;44.0;86.0;50.0;34.0;38.0;32.0;;13089.0;12278.0;517.0;481.0;639.0;570.0;359.0;;289.0;311.0;;320.0;153.0;162.0;192.0;
1510;800015;Totaal;2012;779.0;63.0;74.0;33.0;34.0;30.0;33.0;31.0;12808.0;12061.0;506.0;459.0;287.0;225.0;840.0;319.0;383.0;265.0;285.0;496.0;283.0;;150.0;189.0
1511;800015;Totaal;2013;790.0;53.0;69.0;46.0;27.0;32.0;28.0;28.0;13153.0;12393.0;191.0;153.0;;;935.0;;306.0;345.0;225.0;469.0;457.0;279.0;136.0;126.0
1512;800015;Totaal;2014;771.0;51.0;64.0;46.0;36.0;23.0;29.0;25.0;12417.0;11686.0;189.0;160.0;208.0;;264.0;849.0;;272.0;300.0;179.0;449.0;444.0;273.0;130.0
1513;800015;Totaal;2015;750.0;49.0;62.0;40.0;37.0;27.0;21.0;23.0;12185.0;11482.0;128.0;88.0;295.0;244.0;226.0;291.0;739.0;;228.0;173.0;154.0;422.0;441.0;221.0
1514;800015;Totaal;2016;743.0;62.0;47.0;38.0;31.0;32.0;22.0;20.0;11940.0;11245.0;172.0;125.0;137.0;100.0;;218.0;299.0;675.0;;100.0;147.0;142.0;380.0;
1515;800015;Totaal;2017;748.0;63.0;58.0;48.0;34.0;25.0;29.0;19.0;12476.0;11793.0;293.0;245.0;215.0;166.0;221.0;144.0;229.0;278.0;656.0;148.0;91.0;117.0;128.0;369.0
1516;800015;Totaal;2018;747.0;47.0;57.0;56.0;39.0;27.0;23.0;25.0;12558.0;11872.0;140.0;99.0;207.0;160.0;380.0;189.0;121.0;243.0;253.0;277.0;124.0;70.0;114.0;117.0
1517;800015;Totaal;2019;801.0;99.0;70.0;38.0;45.0;33.0;23.0;20.0;12299.0;11633.0;251.0;208.0;219.0;170.0;155.0;360.0;179.0;;255.0;;248.0;103.0;;103.0
1518;800015;Totaal;2020;783.0;48.0;57.0;80.0;25.0;42.0;30.0;21.0;12399.0;11768.0;153.0;120.0;133.0;92.0;285.0;97.0;335.0;183.0;;224.0;70.0;241.0;91.0;
1519;800015;Totaal;2021;771.0;51.0;59.0;42.0;69.0;22.0;34.0;24.0;12991.0;12991.0;64.0;64.0;94.0;94.0;444.0;191.0;109.0;358.0;;144.0;205.0;;226.0;75.0
1520;800015;Totaal;2022;770.0;61.0;57.0;38.0;37.0;58.0;20.0;33.0;12816.0;12816.0;119.0;119.0;160.0;160.0;124.0;439.0;193.0;132.0;403.0;52.0;135.0;135.0;;224.0
1521;800015;1 tot 5 werknemers;2010;469.0;53.0;67.0;37.0;39.0;28.0;;;1499.0;972.0;;;152.0;97.0;;180.0;170.0;;;;98.0;;;
1522;800015;1 tot 5 werknemers;2011;447.0;37.0;72.0;44.0;29.0;30.0;24.0;;1403.0;888.0;;;163.0;102.0;134.0;;147.0;162.0;;;84.0;80.0;;
1523;800015;1 tot 5 werknemers;2012;421.0;53.0;66.0;26.0;30.0;26.0;25.0;24.0;1298.0;826.0;;;164.0;104.0;;106.0;167.0;127.0;167.0;;;;68.0;
1524;800015;1 tot 5 werknemers;2013;428.0;44.0;67.0;36.0;23.0;28.0;24.0;21.0;1322.0;853.0;94.0;62.0;;;;;100.0;;98.0;;;;72.0;56.0
1525;800015;1 tot 5 werknemers;2014;409.0;42.0;55.0;37.0;26.0;19.0;25.0;21.0;1198.0;771.0;79.0;52.0;115.0;70.0;109.0;83.0;;105.0;138.0;82.0;;;;66.0
1526;800015;1 tot 5 werknemers;2015;405.0;45.0;54.0;31.0;29.0;18.0;17.0;20.0;1196.0;782.0;;;118.0;72.0;;101.0;69.0;67.0;;;67.0;38.0;;
1527;800015;1 tot 5 werknemers;2016;389.0;55.0;40.0;35.0;24.0;24.0;16.0;16.0;1154.0;750.0;114.0;68.0;;44.0;129.0;88.0;102.0;;71.0;;52.0;55.0;;42.0
1528;800015;1 tot 5 werknemers;2017;393.0;55.0;49.0;41.0;31.0;20.0;22.0;14.0;1154.0;749.0;;;118.0;;131.0;;96.0;102.0;;;;46.0;;
1529;800015;1 tot 5 werknemers;2018;387.0;43.0;49.0;48.0;33.0;25.0;18.0;18.0;1127.0;737.0;;;107.0;;158.0;125.0;;86.0;91.0;;;;43.0;
1530;800015;1 tot 5 werknemers;2019;452.0;93.0;64.0;34.0;38.0;28.0;21.0;16.0;1213.0;813.0;145.0;106.0;121.0;73.0;;153.0;;81.0;;71.0;81.0;63.0;41.0;
1531;800015;1 tot 5 werknemers;2020;436.0;44.0;53.0;74.0;23.0;35.0;26.0;19.0;1138.0;755.0;70.0;39.0;102.0;61.0;143.0;;143.0;;89.0;119.0;;74.0;;38.0
1532;800015;1 tot 5 werknemers;2021;408.0;50.0;54.0;38.0;63.0;20.0;27.0;20.0;752.0;752.0;;;62.0;62.0;;126.0;;145.0;;61.0;100.0;41.0;59.0;
1533;800015;1 tot 5 werknemers;2022;409.0;55.0;53.0;37.0;33.0;54.0;18.0;26.0;767.0;767.0;70.0;70.0;;;;;141.0;;190.0;;52.0;88.0;37.0;57.0
1534;800015;5 tot 10 werknemers;2010;140.0;4.0;10.0;3.0;7.0;4.0;;;1085.0;939.0;;;;;;;;;;;;;;
1535;800015;5 tot 10 werknemers;2011;129.0;4.0;7.0;4.0;3.0;5.0;4.0;;995.0;857.0;;;54.0;46.0;;;;;;;;;;
1536;800015;5 tot 10 werknemers;2012;130.0;4.0;5.0;4.0;2.0;2.0;5.0;4.0;986.0;864.0;;;;;;;;;;;;;;
1537;800015;5 tot 10 werknemers;2013;138.0;6.0;2.0;4.0;2.0;2.0;2.0;5.0;1075.0;936.0;;;;;;;;;;;;;;
1538;800015;5 tot 10 werknemers;2014;147.0;7.0;6.0;6.0;4.0;2.0;2.0;2.0;1128.0;973.0;;;;;;;;;;;;;;
1539;800015;5 tot 10 werknemers;2015;133.0;3.0;7.0;7.0;5.0;4.0;2.0;2.0;1017.0;877.0;;;;;;;;;;49.0;;;;
1540;800015;5 tot 10 werknemers;2016;145.0;5.0;5.0;2.0;5.0;5.0;2.0;2.0;1105.0;963.0;;;31.0;;;;;;;;;;;
1541;800015;5 tot 10 werknemers;2017;136.0;5.0;2.0;5.0;2.0;4.0;5.0;1.0;1049.0;916.0;40.0;36.0;;;;;;;;38.0;;;35.0;
1542;800015;5 tot 10 werknemers;2018;138.0;1.0;4.0;5.0;5.0;1.0;4.0;5.0;1050.0;910.0;;;;29.0;;;;;;40.0;38.0;;;35.0
1543;800015;5 tot 10 werknemers;2019;131.0;2.0;3.0;1.0;4.0;4.0;1.0;3.0;1004.0;879.0;;;;;;;;;;;;;;
1544;800015;5 tot 10 werknemers;2020;135.0;2.0;4.0;2.0;1.0;4.0;3.0;1.0;1002.0;884.0;;;31.0;31.0;;;;;;;;;;
1545;800015;5 tot 10 werknemers;2021;131.0;1.0;5.0;2.0;2.0;1.0;4.0;3.0;870.0;870.0;;;32.0;32.0;;;;;;;;;;
1546;800015;5 tot 10 werknemers;2022;132.0;4.0;1.0;1.0;2.0;2.0;1.0;4.0;877.0;877.0;;;;;;;;;;;;;;
1547;800015;10 of meer werknemers;2010;243.0;2.0;4.0;3.0;3.0;4.0;;;10585.0;10412.0;;;;;;;;;;;;98.0;;
1548;800015;10 of meer werknemers;2011;238.0;3.0;7.0;2.0;3.0;3.0;4.0;;10691.0;10533.0;;;422.0;422.0;;;;;;;;;98.0;
1549;800015;10 of meer werknemers;2012;228.0;6.0;3.0;3.0;2.0;3.0;3.0;4.0;10524.0;10371.0;366.0;366.0;;;;;;;;;;;;98.0
1550;800015;10 of meer werknemers;2013;224.0;3.0;0.0;6.0;2.0;2.0;3.0;2.0;10756.0;10604.0;;;0.0;0.0;;;;;;366.0;;;;
1551;800015;10 of meer werknemers;2014;215.0;2.0;3.0;3.0;6.0;2.0;2.0;3.0;10091.0;9942.0;;;;;;;;;;;;;;
1552;800015;10 of meer werknemers;2015;212.0;1.0;1.0;2.0;3.0;5.0;2.0;1.0;9971.0;9824.0;;;;;;;;;;;;;;
1553;800015;10 of meer werknemers;2016;209.0;2.0;2.0;1.0;2.0;3.0;4.0;2.0;9680.0;9532.0;;;;;;;;;;;;;;
1554;800015;10 of meer werknemers;2017;219.0;3.0;7.0;2.0;1.0;1.0;2.0;4.0;10273.0;10128.0;;;;83.0;;;;;;;;;;
1555;800015;10 of meer werknemers;2018;222.0;3.0;4.0;3.0;1.0;1.0;1.0;2.0;10381.0;10225.0;;;;;;;;;;;;;;
1556;800015;10 of meer werknemers;2019;218.0;4.0;3.0;3.0;3.0;1.0;1.0;1.0;10082.0;9941.0;;;;;;;;;;;;;;
1557;800015;10 of meer werknemers;2020;212.0;2.0;0.0;4.0;1.0;3.0;1.0;1.0;10259.0;10128.0;;;0.0;0.0;;;;;;;;;;
1558;800015;10 of meer werknemers;2021;232.0;0.0;0.0;2.0;4.0;1.0;3.0;1.0;11369.0;11369.0;0.0;0.0;0.0;0.0;;;;;;;;;;
1559;800015;10 of meer werknemers;2022;229.0;2.0;3.0;0.0;2.0;2.0;1.0;3.0;11172.0;11172.0;;;;;0.0;;;;;0.0;;;;
1560;312600;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
1561;312600;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
1562;312600;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
1563;312600;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
1564;312600;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
1565;312600;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
1566;312600;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
1567;312600;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
1568;312600;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
1569;312600;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
1570;312600;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
1571;312600;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
1572;312600;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
1573;312600;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1574;312600;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1575;312600;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1576;312600;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1577;312600;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1578;312600;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1579;312600;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1580;312600;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1581;312600;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1582;312600;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1583;312600;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1584;312600;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1585;312600;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1586;312600;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1587;312600;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1588;312600;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1589;312600;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1590;312600;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1591;312600;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1592;312600;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1593;312600;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1594;312600;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1595;312600;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1596;312600;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1597;312600;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1598;312600;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1599;312600;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1600;312600;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1601;312600;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1602;312600;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1603;312600;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1604;312600;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1605;312600;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1606;312600;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1607;312600;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1608;312600;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1609;312600;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1610;312600;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1611;312600;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1612;312800;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
1613;312800;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
1614;312800;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
1615;312800;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
1616;312800;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
1617;312800;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
1618;312800;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
1619;312800;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
1620;312800;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
1621;312800;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
1622;312800;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
1623;312800;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
1624;312800;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
1625;312800;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1626;312800;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1627;312800;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1628;312800;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1629;312800;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1630;312800;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1631;312800;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1632;312800;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1633;312800;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1634;312800;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1635;312800;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1636;312800;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1637;312800;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1638;312800;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1639;312800;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1640;312800;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1641;312800;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1642;312800;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1643;312800;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1644;312800;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1645;312800;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1646;312800;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1647;312800;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1648;312800;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1649;312800;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1650;312800;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1651;312800;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1652;312800;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1653;312800;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1654;312800;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1655;312800;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1656;312800;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1657;312800;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1658;312800;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1659;312800;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1660;312800;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
1661;312800;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
1662;312800;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
1663;312800;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
1664;313000;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
1665;313000;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
1666;313000;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
1667;313000;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
1668;313000;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
1669;313000;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
1670;313000;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
1671;313000;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
1672;313000;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
1673;313000;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
1674;313000;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
1675;313000;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
1676;313000;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
1677;313000;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
1678;313000;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
1679;313000;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
1680;313000;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
1681;313000;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
1682;313000;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
1683;313000;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
1684;313000;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
1685;313000;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
1686;313000;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
