ID;NederlandseZeehavens;Vervoerstromen;SoortLading;Perioden;OvergeslagenBrutogewicht_1
1334;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2013;
1335;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2014 1e kwartaal;9.0
1336;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2014 2e kwartaal;14.0
1337;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2014 3e kwartaal;28.0
1338;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2014 4e kwartaal;26.0
1339;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2014;77.0
1340;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2015 1e kwartaal;14.0
1341;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2015 2e kwartaal;30.0
1342;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2015 3e kwartaal;49.0
1343;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2015 4e kwartaal;18.0
1344;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2015;111.0
1345;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2016 1e kwartaal;15.0
1346;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2016 2e kwartaal;21.0
1347;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2016 3e kwartaal;19.0
1348;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2016 4e kwartaal;8.0
1349;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2016;64.0
1350;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2017 1e kwartaal;5.0
1351;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2017 2e kwartaal;7.0
1352;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2017 3e kwartaal;9.0
1353;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2017 4e kwartaal;10.0
1354;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2017;31.0
1355;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2018 1e kwartaal;29.0
1356;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2018 2e kwartaal;12.0
1357;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2018 3e kwartaal;12.0
1358;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2018 4e kwartaal;9.0
1359;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2018;62.0
1360;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2019 1e kwartaal;7.0
1361;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2019 2e kwartaal;9.0
1362;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2019 3e kwartaal;2.0
1363;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2019 4e kwartaal;3.0
1364;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2019;21.0
1365;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2020 1e kwartaal;4.0
1366;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2020 2e kwartaal;3.0
1367;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2020 3e kwartaal;13.0
1368;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2020 4e kwartaal;8.0
1369;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2020;28.0
1370;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2021 1e kwartaal;3.0
1371;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2021 2e kwartaal;3.0
1372;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2021 3e kwartaal;17.0
1373;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2021 4e kwartaal;14.0
1374;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2021;37.0
1375;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2022 1e kwartaal;11.0
1376;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2022 2e kwartaal;21.0
1377;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2022 3e kwartaal;41.0
1378;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2022 4e kwartaal;18.0
1379;Groningen Seaports;Aan- en afvoer;Roro-eenheid;2022;91.0
1380;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011 1e kwartaal;159.0
1381;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011 2e kwartaal;190.0
1382;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011 3e kwartaal;227.0
1383;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011 4e kwartaal;189.0
1384;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2011;765.0
1385;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012 1e kwartaal;197.0
1386;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012 2e kwartaal;172.0
1387;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012 3e kwartaal;260.0
1388;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012 4e kwartaal;148.0
1389;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2012;777.0
1390;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013 1e kwartaal;183.0
1391;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013 2e kwartaal;464.0
1392;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013 3e kwartaal;169.0
1393;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013 4e kwartaal;226.0
1394;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2013;1042.0
1395;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014 1e kwartaal;268.0
1396;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014 2e kwartaal;247.0
1397;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014 3e kwartaal;221.0
1398;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014 4e kwartaal;343.0
1399;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2014;1078.0
1400;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015 1e kwartaal;400.0
1401;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015 2e kwartaal;242.0
1402;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015 3e kwartaal;264.0
1403;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015 4e kwartaal;283.0
1404;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2015;1189.0
1405;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016 1e kwartaal;298.0
1406;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016 2e kwartaal;339.0
1407;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016 3e kwartaal;261.0
1408;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016 4e kwartaal;305.0
1409;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2016;1203.0
1410;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 1e kwartaal;181.0
1411;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 2e kwartaal;199.0
1412;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 3e kwartaal;163.0
1413;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 4e kwartaal;153.0
1414;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017;695.0
1415;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 1e kwartaal;138.0
1416;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 2e kwartaal;249.0
1417;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 3e kwartaal;208.0
1418;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 4e kwartaal;379.0
1419;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018;973.0
1420;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 1e kwartaal;232.0
1421;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 2e kwartaal;188.0
1422;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 3e kwartaal;254.0
1423;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 4e kwartaal;463.0
1424;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019;1137.0
1425;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 1e kwartaal;390.0
1426;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 2e kwartaal;402.0
1427;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 3e kwartaal;301.0
1428;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 4e kwartaal;231.0
1429;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020;1323.0
1430;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 1e kwartaal;308.0
1431;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 2e kwartaal;520.0
1432;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 3e kwartaal;371.0
1433;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 4e kwartaal;233.0
1434;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021;1432.0
1435;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 1e kwartaal;343.0
1436;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 2e kwartaal;198.0
1437;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 3e kwartaal;168.0
1438;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 4e kwartaal;384.0
1439;Groningen Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022;1093.0
1440;Groningen Seaports;Aanvoer naar Nederland;Totaal;2011 1e kwartaal;249.0
1441;Groningen Seaports;Aanvoer naar Nederland;Totaal;2011 2e kwartaal;232.0
1442;Groningen Seaports;Aanvoer naar Nederland;Totaal;2011 3e kwartaal;286.0
1443;Groningen Seaports;Aanvoer naar Nederland;Totaal;2011 4e kwartaal;262.0
1444;Groningen Seaports;Aanvoer naar Nederland;Totaal;2011;1029.0
1445;Groningen Seaports;Aanvoer naar Nederland;Totaal;2012 1e kwartaal;264.0
1446;Groningen Seaports;Aanvoer naar Nederland;Totaal;2012 2e kwartaal;213.0
1447;Groningen Seaports;Aanvoer naar Nederland;Totaal;2012 3e kwartaal;400.0
1448;Groningen Seaports;Aanvoer naar Nederland;Totaal;2012 4e kwartaal;596.0
1449;Groningen Seaports;Aanvoer naar Nederland;Totaal;2012;1474.0
1450;Groningen Seaports;Aanvoer naar Nederland;Totaal;2013 1e kwartaal;266.0
1451;Groningen Seaports;Aanvoer naar Nederland;Totaal;2013 2e kwartaal;555.0
1452;Groningen Seaports;Aanvoer naar Nederland;Totaal;2013 3e kwartaal;209.0
1453;Groningen Seaports;Aanvoer naar Nederland;Totaal;2013 4e kwartaal;270.0
1454;Groningen Seaports;Aanvoer naar Nederland;Totaal;2013;1300.0
1455;Groningen Seaports;Aanvoer naar Nederland;Totaal;2014 1e kwartaal;421.0
1456;Groningen Seaports;Aanvoer naar Nederland;Totaal;2014 2e kwartaal;410.0
1457;Groningen Seaports;Aanvoer naar Nederland;Totaal;2014 3e kwartaal;674.0
1458;Groningen Seaports;Aanvoer naar Nederland;Totaal;2014 4e kwartaal;764.0
1459;Groningen Seaports;Aanvoer naar Nederland;Totaal;2014;2269.0
1460;Groningen Seaports;Aanvoer naar Nederland;Totaal;2015 1e kwartaal;1132.0
1461;Groningen Seaports;Aanvoer naar Nederland;Totaal;2015 2e kwartaal;1080.0
1462;Groningen Seaports;Aanvoer naar Nederland;Totaal;2015 3e kwartaal;894.0
1463;Groningen Seaports;Aanvoer naar Nederland;Totaal;2015 4e kwartaal;937.0
1464;Groningen Seaports;Aanvoer naar Nederland;Totaal;2015;4042.0
1465;Groningen Seaports;Aanvoer naar Nederland;Totaal;2016 1e kwartaal;996.0
1466;Groningen Seaports;Aanvoer naar Nederland;Totaal;2016 2e kwartaal;1373.0
1467;Groningen Seaports;Aanvoer naar Nederland;Totaal;2016 3e kwartaal;877.0
1468;Groningen Seaports;Aanvoer naar Nederland;Totaal;2016 4e kwartaal;1148.0
1469;Groningen Seaports;Aanvoer naar Nederland;Totaal;2016;4394.0
1470;Groningen Seaports;Aanvoer naar Nederland;Totaal;2017 1e kwartaal;1440.0
1471;Groningen Seaports;Aanvoer naar Nederland;Totaal;2017 2e kwartaal;1059.0
1472;Groningen Seaports;Aanvoer naar Nederland;Totaal;2017 3e kwartaal;992.0
1473;Groningen Seaports;Aanvoer naar Nederland;Totaal;2017 4e kwartaal;1129.0
1474;Groningen Seaports;Aanvoer naar Nederland;Totaal;2017;4621.0
1475;Groningen Seaports;Aanvoer naar Nederland;Totaal;2018 1e kwartaal;1348.0
1476;Groningen Seaports;Aanvoer naar Nederland;Totaal;2018 2e kwartaal;1584.0
1477;Groningen Seaports;Aanvoer naar Nederland;Totaal;2018 3e kwartaal;692.0
1478;Groningen Seaports;Aanvoer naar Nederland;Totaal;2018 4e kwartaal;1468.0
1479;Groningen Seaports;Aanvoer naar Nederland;Totaal;2018;5092.0
1480;Groningen Seaports;Aanvoer naar Nederland;Totaal;2019 1e kwartaal;1242.0
1481;Groningen Seaports;Aanvoer naar Nederland;Totaal;2019 2e kwartaal;1064.0
1482;Groningen Seaports;Aanvoer naar Nederland;Totaal;2019 3e kwartaal;882.0
1483;Groningen Seaports;Aanvoer naar Nederland;Totaal;2019 4e kwartaal;1179.0
1484;Groningen Seaports;Aanvoer naar Nederland;Totaal;2019;4367.0
1485;Groningen Seaports;Aanvoer naar Nederland;Totaal;2020 1e kwartaal;973.0
1486;Groningen Seaports;Aanvoer naar Nederland;Totaal;2020 2e kwartaal;635.0
1487;Groningen Seaports;Aanvoer naar Nederland;Totaal;2020 3e kwartaal;488.0
1488;Groningen Seaports;Aanvoer naar Nederland;Totaal;2020 4e kwartaal;999.0
1489;Groningen Seaports;Aanvoer naar Nederland;Totaal;2020;3095.0
1490;Groningen Seaports;Aanvoer naar Nederland;Totaal;2021 1e kwartaal;929.0
1491;Groningen Seaports;Aanvoer naar Nederland;Totaal;2021 2e kwartaal;842.0
1492;Groningen Seaports;Aanvoer naar Nederland;Totaal;2021 3e kwartaal;1159.0
1493;Groningen Seaports;Aanvoer naar Nederland;Totaal;2021 4e kwartaal;1168.0
1494;Groningen Seaports;Aanvoer naar Nederland;Totaal;2021;4098.0
1495;Groningen Seaports;Aanvoer naar Nederland;Totaal;2022 1e kwartaal;1070.0
1496;Groningen Seaports;Aanvoer naar Nederland;Totaal;2022 2e kwartaal;543.0
1497;Groningen Seaports;Aanvoer naar Nederland;Totaal;2022 3e kwartaal;1535.0
1498;Groningen Seaports;Aanvoer naar Nederland;Totaal;2022 4e kwartaal;1768.0
1499;Groningen Seaports;Aanvoer naar Nederland;Totaal;2022;4916.0
1500;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2011 1e kwartaal;112.0
1501;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2011 2e kwartaal;81.0
1502;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2011 3e kwartaal;106.0
1503;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2011 4e kwartaal;91.0
1504;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2011;390.0
1505;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2012 1e kwartaal;85.0
1506;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2012 2e kwartaal;101.0
1507;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2012 3e kwartaal;71.0
1508;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2012 4e kwartaal;137.0
1509;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2012;395.0
1510;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2013 1e kwartaal;91.0
1511;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2013 2e kwartaal;132.0
1512;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2013 3e kwartaal;78.0
1513;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2013 4e kwartaal;85.0
1514;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2013;386.0
1515;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2014 1e kwartaal;149.0
1516;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2014 2e kwartaal;196.0
1517;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2014 3e kwartaal;498.0
1518;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2014 4e kwartaal;438.0
1519;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2014;1281.0
1520;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2015 1e kwartaal;783.0
1521;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2015 2e kwartaal;868.0
1522;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2015 3e kwartaal;635.0
1523;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2015 4e kwartaal;702.0
1524;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2015;2989.0
1525;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2016 1e kwartaal;731.0
1526;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2016 2e kwartaal;1084.0
1527;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2016 3e kwartaal;669.0
1528;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2016 4e kwartaal;901.0
1529;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2016;3384.0
1530;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2017 1e kwartaal;1249.0
1531;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2017 2e kwartaal;862.0
1532;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2017 3e kwartaal;834.0
1533;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2017 4e kwartaal;833.0
1534;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2017;3777.0
1535;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2018 1e kwartaal;1192.0
1536;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2018 2e kwartaal;1401.0
1537;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2018 3e kwartaal;533.0
1538;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2018 4e kwartaal;1016.0
1539;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2018;4142.0
1540;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2019 1e kwartaal;1024.0
1541;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2019 2e kwartaal;850.0
1542;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2019 3e kwartaal;594.0
1543;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2019 4e kwartaal;701.0
1544;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2019;3169.0
1545;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2020 1e kwartaal;556.0
1546;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2020 2e kwartaal;165.0
1547;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2020 3e kwartaal;146.0
1548;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2020 4e kwartaal;735.0
1549;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2020;1601.0
1550;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2021 1e kwartaal;576.0
1551;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2021 2e kwartaal;283.0
1552;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2021 3e kwartaal;752.0
1553;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2021 4e kwartaal;902.0
1554;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2021;2512.0
1555;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2022 1e kwartaal;686.0
1556;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2022 2e kwartaal;306.0
1557;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2022 3e kwartaal;1053.0
1558;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2022 4e kwartaal;909.0
1559;Groningen Seaports;Aanvoer naar Nederland;Droge bulk;2022;2953.0
1560;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2011 1e kwartaal;56.0
1561;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2011 2e kwartaal;63.0
1562;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2011 3e kwartaal;36.0
1563;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2011 4e kwartaal;56.0
1564;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2011;211.0
1565;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2012 1e kwartaal;65.0
1566;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2012 2e kwartaal;45.0
1567;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2012 3e kwartaal;151.0
1568;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2012 4e kwartaal;380.0
1569;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2012;642.0
1570;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2013 1e kwartaal;72.0
1571;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2013 2e kwartaal;65.0
1572;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2013 3e kwartaal;58.0
1573;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2013 4e kwartaal;56.0
1574;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2013;251.0
1575;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2014 1e kwartaal;69.0
1576;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2014 2e kwartaal;69.0
1577;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2014 3e kwartaal;71.0
1578;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2014 4e kwartaal;59.0
1579;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2014;267.0
1580;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2015 1e kwartaal;71.0
1581;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2015 2e kwartaal;66.0
1582;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2015 3e kwartaal;79.0
1583;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2015 4e kwartaal;64.0
1584;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2015;280.0
1585;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2016 1e kwartaal;63.0
1586;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2016 2e kwartaal;66.0
1587;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2016 3e kwartaal;71.0
1588;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2016 4e kwartaal;37.0
1589;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2016;237.0
1590;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2017 1e kwartaal;87.0
1591;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2017 2e kwartaal;64.0
1592;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2017 3e kwartaal;75.0
1593;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2017 4e kwartaal;181.0
1594;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2017;408.0
1595;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2018 1e kwartaal;63.0
1596;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2018 2e kwartaal;83.0
1597;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2018 3e kwartaal;53.0
1598;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2018 4e kwartaal;212.0
1599;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2018;411.0
1600;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2019 1e kwartaal;47.0
1601;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2019 2e kwartaal;81.0
1602;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2019 3e kwartaal;93.0
1603;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2019 4e kwartaal;87.0
1604;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2019;309.0
1605;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2020 1e kwartaal;76.0
1606;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2020 2e kwartaal;103.0
1607;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2020 3e kwartaal;72.0
1608;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2020 4e kwartaal;66.0
1609;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2020;317.0
1610;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2021 1e kwartaal;75.0
1611;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2021 2e kwartaal;64.0
1612;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2021 3e kwartaal;70.0
1613;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2021 4e kwartaal;67.0
1614;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2021;276.0
1615;Groningen Seaports;Aanvoer naar Nederland;Natte bulk;2022 1e kwartaal;73.0
