ID;RegioS;TypeVerwarmingsinstallatie;Perioden;Woningen_1
7670;Ferwerderadiel;Totaal zonder gasverbruik (ex. onbekend);2019;
7671;Ferwerderadiel;Totaal zonder gasverbruik (ex. onbekend);2020;
7672;Ferwerderadiel;Totaal zonder gasverbruik (ex. onbekend);2021;
7673;Ferwerderadiel;Totaal zonder gasverbruik (ex. onbekend);2022;
7674;Ferwerderadiel;Type installaties onbekend;2017;2.1
7675;Ferwerderadiel;Type installaties onbekend;2018;2.3
7676;Ferwerderadiel;Type installaties onbekend;2019;
7677;Ferwerderadiel;Type installaties onbekend;2020;
7678;Ferwerderadiel;Type installaties onbekend;2021;
7679;Ferwerderadiel;Type installaties onbekend;2022;
7680;Franekeradeel;Individuele cv;2017;92.8
7681;Franekeradeel;Individuele cv;2018;
7682;Franekeradeel;Individuele cv;2019;
7683;Franekeradeel;Individuele cv;2020;
7684;Franekeradeel;Individuele cv;2021;
7685;Franekeradeel;Individuele cv;2022;
7686;Franekeradeel;Blokverwarming;2017;3.2
7687;Franekeradeel;Blokverwarming;2018;
7688;Franekeradeel;Blokverwarming;2019;
7689;Franekeradeel;Blokverwarming;2020;
7690;Franekeradeel;Blokverwarming;2021;
7691;Franekeradeel;Blokverwarming;2022;
7692;Franekeradeel;Stadsverwarming met hoog gasverbruik;2017;0.0
7693;Franekeradeel;Stadsverwarming met hoog gasverbruik;2018;
7694;Franekeradeel;Stadsverwarming met hoog gasverbruik;2019;
7695;Franekeradeel;Stadsverwarming met hoog gasverbruik;2020;
7696;Franekeradeel;Stadsverwarming met hoog gasverbruik;2021;
7697;Franekeradeel;Stadsverwarming met hoog gasverbruik;2022;
7698;Franekeradeel;Stadsverwarming met laag gasverbruik;2017;0.0
7699;Franekeradeel;Stadsverwarming met laag gasverbruik;2018;
7700;Franekeradeel;Stadsverwarming met laag gasverbruik;2019;
7701;Franekeradeel;Stadsverwarming met laag gasverbruik;2020;
7702;Franekeradeel;Stadsverwarming met laag gasverbruik;2021;
7703;Franekeradeel;Stadsverwarming met laag gasverbruik;2022;
7704;Franekeradeel;Stadsverwarming zonder gasverbruik;2017;0.0
7705;Franekeradeel;Stadsverwarming zonder gasverbruik;2018;
7706;Franekeradeel;Stadsverwarming zonder gasverbruik;2019;
7707;Franekeradeel;Stadsverwarming zonder gasverbruik;2020;
7708;Franekeradeel;Stadsverwarming zonder gasverbruik;2021;
7709;Franekeradeel;Stadsverwarming zonder gasverbruik;2022;
7710;Franekeradeel;Elektrisch verwarmd met hoog gasverbruik;2017;0.2
7711;Franekeradeel;Elektrisch verwarmd met hoog gasverbruik;2018;
7712;Franekeradeel;Elektrisch verwarmd met hoog gasverbruik;2019;
7713;Franekeradeel;Elektrisch verwarmd met hoog gasverbruik;2020;
7714;Franekeradeel;Elektrisch verwarmd met hoog gasverbruik;2021;
7715;Franekeradeel;Elektrisch verwarmd met hoog gasverbruik;2022;
7716;Franekeradeel;Elektrisch verwarmd met laag gasverbruik;2017;0.0
7717;Franekeradeel;Elektrisch verwarmd met laag gasverbruik;2018;
7718;Franekeradeel;Elektrisch verwarmd met laag gasverbruik;2019;
7719;Franekeradeel;Elektrisch verwarmd met laag gasverbruik;2020;
7720;Franekeradeel;Elektrisch verwarmd met laag gasverbruik;2021;
7721;Franekeradeel;Elektrisch verwarmd met laag gasverbruik;2022;
7722;Franekeradeel;Elektrisch verwarmd zonder gasverbruik;2017;0.1
7723;Franekeradeel;Elektrisch verwarmd zonder gasverbruik;2018;
7724;Franekeradeel;Elektrisch verwarmd zonder gasverbruik;2019;
7725;Franekeradeel;Elektrisch verwarmd zonder gasverbruik;2020;
7726;Franekeradeel;Elektrisch verwarmd zonder gasverbruik;2021;
7727;Franekeradeel;Elektrisch verwarmd zonder gasverbruik;2022;
7728;Franekeradeel;Totaal zonder gasverbruik (ex. onbekend);2017;0.1
7729;Franekeradeel;Totaal zonder gasverbruik (ex. onbekend);2018;
7730;Franekeradeel;Totaal zonder gasverbruik (ex. onbekend);2019;
7731;Franekeradeel;Totaal zonder gasverbruik (ex. onbekend);2020;
7732;Franekeradeel;Totaal zonder gasverbruik (ex. onbekend);2021;
7733;Franekeradeel;Totaal zonder gasverbruik (ex. onbekend);2022;
7734;Franekeradeel;Type installaties onbekend;2017;3.7
7735;Franekeradeel;Type installaties onbekend;2018;
7736;Franekeradeel;Type installaties onbekend;2019;
7737;Franekeradeel;Type installaties onbekend;2020;
7738;Franekeradeel;Type installaties onbekend;2021;
7739;Franekeradeel;Type installaties onbekend;2022;
7740;De Fryske Marren;Individuele cv;2017;95.7
7741;De Fryske Marren;Individuele cv;2018;95.3
7742;De Fryske Marren;Individuele cv;2019;94.8
7743;De Fryske Marren;Individuele cv;2020;94.6
7744;De Fryske Marren;Individuele cv;2021;94.2
7745;De Fryske Marren;Individuele cv;2022;93.2
7746;De Fryske Marren;Blokverwarming;2017;0.6
7747;De Fryske Marren;Blokverwarming;2018;0.6
7748;De Fryske Marren;Blokverwarming;2019;0.7
7749;De Fryske Marren;Blokverwarming;2020;0.9
7750;De Fryske Marren;Blokverwarming;2021;0.8
7751;De Fryske Marren;Blokverwarming;2022;0.7
7752;De Fryske Marren;Stadsverwarming met hoog gasverbruik;2017;0.0
7753;De Fryske Marren;Stadsverwarming met hoog gasverbruik;2018;0.0
7754;De Fryske Marren;Stadsverwarming met hoog gasverbruik;2019;0.0
7755;De Fryske Marren;Stadsverwarming met hoog gasverbruik;2020;0.0
7756;De Fryske Marren;Stadsverwarming met hoog gasverbruik;2021;0.0
7757;De Fryske Marren;Stadsverwarming met hoog gasverbruik;2022;0.0
7758;De Fryske Marren;Stadsverwarming met laag gasverbruik;2017;0.0
7759;De Fryske Marren;Stadsverwarming met laag gasverbruik;2018;0.0
7760;De Fryske Marren;Stadsverwarming met laag gasverbruik;2019;0.0
7761;De Fryske Marren;Stadsverwarming met laag gasverbruik;2020;0.0
7762;De Fryske Marren;Stadsverwarming met laag gasverbruik;2021;0.0
7763;De Fryske Marren;Stadsverwarming met laag gasverbruik;2022;0.0
7764;De Fryske Marren;Stadsverwarming zonder gasverbruik;2017;0.0
7765;De Fryske Marren;Stadsverwarming zonder gasverbruik;2018;0.0
7766;De Fryske Marren;Stadsverwarming zonder gasverbruik;2019;0.0
7767;De Fryske Marren;Stadsverwarming zonder gasverbruik;2020;0.0
7768;De Fryske Marren;Stadsverwarming zonder gasverbruik;2021;0.0
7769;De Fryske Marren;Stadsverwarming zonder gasverbruik;2022;0.0
7770;De Fryske Marren;Elektrisch verwarmd met hoog gasverbruik;2017;0.7
7771;De Fryske Marren;Elektrisch verwarmd met hoog gasverbruik;2018;0.6
7772;De Fryske Marren;Elektrisch verwarmd met hoog gasverbruik;2019;0.7
7773;De Fryske Marren;Elektrisch verwarmd met hoog gasverbruik;2020;0.8
7774;De Fryske Marren;Elektrisch verwarmd met hoog gasverbruik;2021;0.9
7775;De Fryske Marren;Elektrisch verwarmd met hoog gasverbruik;2022;1.0
7776;De Fryske Marren;Elektrisch verwarmd met laag gasverbruik;2017;0.0
7777;De Fryske Marren;Elektrisch verwarmd met laag gasverbruik;2018;0.0
7778;De Fryske Marren;Elektrisch verwarmd met laag gasverbruik;2019;0.1
7779;De Fryske Marren;Elektrisch verwarmd met laag gasverbruik;2020;0.1
7780;De Fryske Marren;Elektrisch verwarmd met laag gasverbruik;2021;0.1
7781;De Fryske Marren;Elektrisch verwarmd met laag gasverbruik;2022;0.2
7782;De Fryske Marren;Elektrisch verwarmd zonder gasverbruik;2017;0.2
7783;De Fryske Marren;Elektrisch verwarmd zonder gasverbruik;2018;0.8
7784;De Fryske Marren;Elektrisch verwarmd zonder gasverbruik;2019;1.4
7785;De Fryske Marren;Elektrisch verwarmd zonder gasverbruik;2020;1.8
7786;De Fryske Marren;Elektrisch verwarmd zonder gasverbruik;2021;2.3
7787;De Fryske Marren;Elektrisch verwarmd zonder gasverbruik;2022;3.0
7788;De Fryske Marren;Totaal zonder gasverbruik (ex. onbekend);2017;0.2
7789;De Fryske Marren;Totaal zonder gasverbruik (ex. onbekend);2018;0.8
7790;De Fryske Marren;Totaal zonder gasverbruik (ex. onbekend);2019;1.4
7791;De Fryske Marren;Totaal zonder gasverbruik (ex. onbekend);2020;1.8
7792;De Fryske Marren;Totaal zonder gasverbruik (ex. onbekend);2021;2.3
7793;De Fryske Marren;Totaal zonder gasverbruik (ex. onbekend);2022;3.0
7794;De Fryske Marren;Type installaties onbekend;2017;2.8
7795;De Fryske Marren;Type installaties onbekend;2018;2.6
7796;De Fryske Marren;Type installaties onbekend;2019;2.3
7797;De Fryske Marren;Type installaties onbekend;2020;1.7
7798;De Fryske Marren;Type installaties onbekend;2021;1.8
7799;De Fryske Marren;Type installaties onbekend;2022;1.9
7800;Geertruidenberg;Individuele cv;2017;86.5
7801;Geertruidenberg;Individuele cv;2018;86.6
7802;Geertruidenberg;Individuele cv;2019;86.6
7803;Geertruidenberg;Individuele cv;2020;86.8
7804;Geertruidenberg;Individuele cv;2021;86.6
7805;Geertruidenberg;Individuele cv;2022;84.9
7806;Geertruidenberg;Blokverwarming;2017;0.3
7807;Geertruidenberg;Blokverwarming;2018;0.3
7808;Geertruidenberg;Blokverwarming;2019;0.3
7809;Geertruidenberg;Blokverwarming;2020;0.4
7810;Geertruidenberg;Blokverwarming;2021;0.4
7811;Geertruidenberg;Blokverwarming;2022;0.4
7812;Geertruidenberg;Stadsverwarming met hoog gasverbruik;2017;0.0
7813;Geertruidenberg;Stadsverwarming met hoog gasverbruik;2018;0.1
7814;Geertruidenberg;Stadsverwarming met hoog gasverbruik;2019;0.1
7815;Geertruidenberg;Stadsverwarming met hoog gasverbruik;2020;0.1
7816;Geertruidenberg;Stadsverwarming met hoog gasverbruik;2021;0.1
7817;Geertruidenberg;Stadsverwarming met hoog gasverbruik;2022;0.1
7818;Geertruidenberg;Stadsverwarming met laag gasverbruik;2017;1.2
7819;Geertruidenberg;Stadsverwarming met laag gasverbruik;2018;1.1
7820;Geertruidenberg;Stadsverwarming met laag gasverbruik;2019;1.1
7821;Geertruidenberg;Stadsverwarming met laag gasverbruik;2020;1.1
7822;Geertruidenberg;Stadsverwarming met laag gasverbruik;2021;1.1
7823;Geertruidenberg;Stadsverwarming met laag gasverbruik;2022;1.0
7824;Geertruidenberg;Stadsverwarming zonder gasverbruik;2017;6.1
7825;Geertruidenberg;Stadsverwarming zonder gasverbruik;2018;6.4
7826;Geertruidenberg;Stadsverwarming zonder gasverbruik;2019;6.4
7827;Geertruidenberg;Stadsverwarming zonder gasverbruik;2020;6.4
7828;Geertruidenberg;Stadsverwarming zonder gasverbruik;2021;6.4
7829;Geertruidenberg;Stadsverwarming zonder gasverbruik;2022;6.8
7830;Geertruidenberg;Elektrisch verwarmd met hoog gasverbruik;2017;1.8
7831;Geertruidenberg;Elektrisch verwarmd met hoog gasverbruik;2018;1.5
7832;Geertruidenberg;Elektrisch verwarmd met hoog gasverbruik;2019;1.5
7833;Geertruidenberg;Elektrisch verwarmd met hoog gasverbruik;2020;2.1
7834;Geertruidenberg;Elektrisch verwarmd met hoog gasverbruik;2021;2.1
7835;Geertruidenberg;Elektrisch verwarmd met hoog gasverbruik;2022;2.2
7836;Geertruidenberg;Elektrisch verwarmd met laag gasverbruik;2017;0.0
7837;Geertruidenberg;Elektrisch verwarmd met laag gasverbruik;2018;0.0
7838;Geertruidenberg;Elektrisch verwarmd met laag gasverbruik;2019;0.0
7839;Geertruidenberg;Elektrisch verwarmd met laag gasverbruik;2020;0.0
7840;Geertruidenberg;Elektrisch verwarmd met laag gasverbruik;2021;0.0
7841;Geertruidenberg;Elektrisch verwarmd met laag gasverbruik;2022;0.1
7842;Geertruidenberg;Elektrisch verwarmd zonder gasverbruik;2017;0.6
7843;Geertruidenberg;Elektrisch verwarmd zonder gasverbruik;2018;0.9
7844;Geertruidenberg;Elektrisch verwarmd zonder gasverbruik;2019;0.9
7845;Geertruidenberg;Elektrisch verwarmd zonder gasverbruik;2020;1.1
7846;Geertruidenberg;Elektrisch verwarmd zonder gasverbruik;2021;1.2
7847;Geertruidenberg;Elektrisch verwarmd zonder gasverbruik;2022;2.4
7848;Geertruidenberg;Totaal zonder gasverbruik (ex. onbekend);2017;6.7
7849;Geertruidenberg;Totaal zonder gasverbruik (ex. onbekend);2018;7.3
7850;Geertruidenberg;Totaal zonder gasverbruik (ex. onbekend);2019;7.3
7851;Geertruidenberg;Totaal zonder gasverbruik (ex. onbekend);2020;7.5
7852;Geertruidenberg;Totaal zonder gasverbruik (ex. onbekend);2021;7.6
7853;Geertruidenberg;Totaal zonder gasverbruik (ex. onbekend);2022;9.2
7854;Geertruidenberg;Type installaties onbekend;2017;3.5
7855;Geertruidenberg;Type installaties onbekend;2018;3.0
7856;Geertruidenberg;Type installaties onbekend;2019;2.9
7857;Geertruidenberg;Type installaties onbekend;2020;2.0
7858;Geertruidenberg;Type installaties onbekend;2021;2.1
7859;Geertruidenberg;Type installaties onbekend;2022;2.2
7860;Geldermalsen;Individuele cv;2017;93.1
7861;Geldermalsen;Individuele cv;2018;93.2
7862;Geldermalsen;Individuele cv;2019;
7863;Geldermalsen;Individuele cv;2020;
7864;Geldermalsen;Individuele cv;2021;
7865;Geldermalsen;Individuele cv;2022;
7866;Geldermalsen;Blokverwarming;2017;1.0
7867;Geldermalsen;Blokverwarming;2018;1.0
7868;Geldermalsen;Blokverwarming;2019;
7869;Geldermalsen;Blokverwarming;2020;
7870;Geldermalsen;Blokverwarming;2021;
7871;Geldermalsen;Blokverwarming;2022;
7872;Geldermalsen;Stadsverwarming met hoog gasverbruik;2017;0.0
7873;Geldermalsen;Stadsverwarming met hoog gasverbruik;2018;0.0
7874;Geldermalsen;Stadsverwarming met hoog gasverbruik;2019;
7875;Geldermalsen;Stadsverwarming met hoog gasverbruik;2020;
7876;Geldermalsen;Stadsverwarming met hoog gasverbruik;2021;
7877;Geldermalsen;Stadsverwarming met hoog gasverbruik;2022;
7878;Geldermalsen;Stadsverwarming met laag gasverbruik;2017;0.0
7879;Geldermalsen;Stadsverwarming met laag gasverbruik;2018;0.0
7880;Geldermalsen;Stadsverwarming met laag gasverbruik;2019;
7881;Geldermalsen;Stadsverwarming met laag gasverbruik;2020;
7882;Geldermalsen;Stadsverwarming met laag gasverbruik;2021;
7883;Geldermalsen;Stadsverwarming met laag gasverbruik;2022;
7884;Geldermalsen;Stadsverwarming zonder gasverbruik;2017;0.0
7885;Geldermalsen;Stadsverwarming zonder gasverbruik;2018;0.0
7886;Geldermalsen;Stadsverwarming zonder gasverbruik;2019;
7887;Geldermalsen;Stadsverwarming zonder gasverbruik;2020;
7888;Geldermalsen;Stadsverwarming zonder gasverbruik;2021;
7889;Geldermalsen;Stadsverwarming zonder gasverbruik;2022;
7890;Geldermalsen;Elektrisch verwarmd met hoog gasverbruik;2017;0.2
7891;Geldermalsen;Elektrisch verwarmd met hoog gasverbruik;2018;0.3
7892;Geldermalsen;Elektrisch verwarmd met hoog gasverbruik;2019;
7893;Geldermalsen;Elektrisch verwarmd met hoog gasverbruik;2020;
7894;Geldermalsen;Elektrisch verwarmd met hoog gasverbruik;2021;
7895;Geldermalsen;Elektrisch verwarmd met hoog gasverbruik;2022;
7896;Geldermalsen;Elektrisch verwarmd met laag gasverbruik;2017;0.0
7897;Geldermalsen;Elektrisch verwarmd met laag gasverbruik;2018;0.0
7898;Geldermalsen;Elektrisch verwarmd met laag gasverbruik;2019;
7899;Geldermalsen;Elektrisch verwarmd met laag gasverbruik;2020;
7900;Geldermalsen;Elektrisch verwarmd met laag gasverbruik;2021;
7901;Geldermalsen;Elektrisch verwarmd met laag gasverbruik;2022;
7902;Geldermalsen;Elektrisch verwarmd zonder gasverbruik;2017;0.1
7903;Geldermalsen;Elektrisch verwarmd zonder gasverbruik;2018;0.2
7904;Geldermalsen;Elektrisch verwarmd zonder gasverbruik;2019;
7905;Geldermalsen;Elektrisch verwarmd zonder gasverbruik;2020;
7906;Geldermalsen;Elektrisch verwarmd zonder gasverbruik;2021;
7907;Geldermalsen;Elektrisch verwarmd zonder gasverbruik;2022;
7908;Geldermalsen;Totaal zonder gasverbruik (ex. onbekend);2017;0.1
7909;Geldermalsen;Totaal zonder gasverbruik (ex. onbekend);2018;0.2
7910;Geldermalsen;Totaal zonder gasverbruik (ex. onbekend);2019;
7911;Geldermalsen;Totaal zonder gasverbruik (ex. onbekend);2020;
7912;Geldermalsen;Totaal zonder gasverbruik (ex. onbekend);2021;
7913;Geldermalsen;Totaal zonder gasverbruik (ex. onbekend);2022;
7914;Geldermalsen;Type installaties onbekend;2017;5.7
7915;Geldermalsen;Type installaties onbekend;2018;5.2
7916;Geldermalsen;Type installaties onbekend;2019;
7917;Geldermalsen;Type installaties onbekend;2020;
7918;Geldermalsen;Type installaties onbekend;2021;
7919;Geldermalsen;Type installaties onbekend;2022;
7920;Geldrop-Mierlo;Individuele cv;2017;92.7
7921;Geldrop-Mierlo;Individuele cv;2018;92.7
7922;Geldrop-Mierlo;Individuele cv;2019;92.5
7923;Geldrop-Mierlo;Individuele cv;2020;92.3
7924;Geldrop-Mierlo;Individuele cv;2021;91.1
7925;Geldrop-Mierlo;Individuele cv;2022;91.8
7926;Geldrop-Mierlo;Blokverwarming;2017;5.9
7927;Geldrop-Mierlo;Blokverwarming;2018;5.9
7928;Geldrop-Mierlo;Blokverwarming;2019;5.4
7929;Geldrop-Mierlo;Blokverwarming;2020;5.4
7930;Geldrop-Mierlo;Blokverwarming;2021;5.0
7931;Geldrop-Mierlo;Blokverwarming;2022;3.8
7932;Geldrop-Mierlo;Stadsverwarming met hoog gasverbruik;2017;0.0
7933;Geldrop-Mierlo;Stadsverwarming met hoog gasverbruik;2018;0.0
7934;Geldrop-Mierlo;Stadsverwarming met hoog gasverbruik;2019;0.0
7935;Geldrop-Mierlo;Stadsverwarming met hoog gasverbruik;2020;0.0
7936;Geldrop-Mierlo;Stadsverwarming met hoog gasverbruik;2021;0.0
7937;Geldrop-Mierlo;Stadsverwarming met hoog gasverbruik;2022;0.0
7938;Geldrop-Mierlo;Stadsverwarming met laag gasverbruik;2017;0.0
7939;Geldrop-Mierlo;Stadsverwarming met laag gasverbruik;2018;0.0
7940;Geldrop-Mierlo;Stadsverwarming met laag gasverbruik;2019;0.0
7941;Geldrop-Mierlo;Stadsverwarming met laag gasverbruik;2020;0.0
7942;Geldrop-Mierlo;Stadsverwarming met laag gasverbruik;2021;0.0
7943;Geldrop-Mierlo;Stadsverwarming met laag gasverbruik;2022;0.0
7944;Geldrop-Mierlo;Stadsverwarming zonder gasverbruik;2017;0.0
7945;Geldrop-Mierlo;Stadsverwarming zonder gasverbruik;2018;0.0
7946;Geldrop-Mierlo;Stadsverwarming zonder gasverbruik;2019;0.0
7947;Geldrop-Mierlo;Stadsverwarming zonder gasverbruik;2020;0.0
7948;Geldrop-Mierlo;Stadsverwarming zonder gasverbruik;2021;0.0
7949;Geldrop-Mierlo;Stadsverwarming zonder gasverbruik;2022;0.0
7950;Geldrop-Mierlo;Elektrisch verwarmd met hoog gasverbruik;2017;0.1
7951;Geldrop-Mierlo;Elektrisch verwarmd met hoog gasverbruik;2018;0.1
7952;Geldrop-Mierlo;Elektrisch verwarmd met hoog gasverbruik;2019;0.5
7953;Geldrop-Mierlo;Elektrisch verwarmd met hoog gasverbruik;2020;0.6
7954;Geldrop-Mierlo;Elektrisch verwarmd met hoog gasverbruik;2021;0.6
7955;Geldrop-Mierlo;Elektrisch verwarmd met hoog gasverbruik;2022;0.8
7956;Geldrop-Mierlo;Elektrisch verwarmd met laag gasverbruik;2017;0.0
7957;Geldrop-Mierlo;Elektrisch verwarmd met laag gasverbruik;2018;0.0
7958;Geldrop-Mierlo;Elektrisch verwarmd met laag gasverbruik;2019;0.0
7959;Geldrop-Mierlo;Elektrisch verwarmd met laag gasverbruik;2020;0.1
7960;Geldrop-Mierlo;Elektrisch verwarmd met laag gasverbruik;2021;0.1
7961;Geldrop-Mierlo;Elektrisch verwarmd met laag gasverbruik;2022;0.1
7962;Geldrop-Mierlo;Elektrisch verwarmd zonder gasverbruik;2017;0.4
7963;Geldrop-Mierlo;Elektrisch verwarmd zonder gasverbruik;2018;0.5
7964;Geldrop-Mierlo;Elektrisch verwarmd zonder gasverbruik;2019;0.6
7965;Geldrop-Mierlo;Elektrisch verwarmd zonder gasverbruik;2020;0.8
7966;Geldrop-Mierlo;Elektrisch verwarmd zonder gasverbruik;2021;1.5
7967;Geldrop-Mierlo;Elektrisch verwarmd zonder gasverbruik;2022;1.8
7968;Geldrop-Mierlo;Totaal zonder gasverbruik (ex. onbekend);2017;0.4
7969;Geldrop-Mierlo;Totaal zonder gasverbruik (ex. onbekend);2018;0.5
7970;Geldrop-Mierlo;Totaal zonder gasverbruik (ex. onbekend);2019;0.6
7971;Geldrop-Mierlo;Totaal zonder gasverbruik (ex. onbekend);2020;0.8
7972;Geldrop-Mierlo;Totaal zonder gasverbruik (ex. onbekend);2021;1.5
7973;Geldrop-Mierlo;Totaal zonder gasverbruik (ex. onbekend);2022;1.8
7974;Geldrop-Mierlo;Type installaties onbekend;2017;1.0
7975;Geldrop-Mierlo;Type installaties onbekend;2018;0.9
7976;Geldrop-Mierlo;Type installaties onbekend;2019;0.9
7977;Geldrop-Mierlo;Type installaties onbekend;2020;0.8
7978;Geldrop-Mierlo;Type installaties onbekend;2021;1.6
7979;Geldrop-Mierlo;Type installaties onbekend;2022;1.7
7980;Gemert-Bakel;Individuele cv;2017;88.1
7981;Gemert-Bakel;Individuele cv;2018;88.5
7982;Gemert-Bakel;Individuele cv;2019;89.4
7983;Gemert-Bakel;Individuele cv;2020;90.6
7984;Gemert-Bakel;Individuele cv;2021;90.4
7985;Gemert-Bakel;Individuele cv;2022;88.6
7986;Gemert-Bakel;Blokverwarming;2017;1.7
7987;Gemert-Bakel;Blokverwarming;2018;1.7
7988;Gemert-Bakel;Blokverwarming;2019;1.7
7989;Gemert-Bakel;Blokverwarming;2020;1.7
7990;Gemert-Bakel;Blokverwarming;2021;1.8
7991;Gemert-Bakel;Blokverwarming;2022;1.7
7992;Gemert-Bakel;Stadsverwarming met hoog gasverbruik;2017;0.0
7993;Gemert-Bakel;Stadsverwarming met hoog gasverbruik;2018;0.0
7994;Gemert-Bakel;Stadsverwarming met hoog gasverbruik;2019;0.0
7995;Gemert-Bakel;Stadsverwarming met hoog gasverbruik;2020;0.0
7996;Gemert-Bakel;Stadsverwarming met hoog gasverbruik;2021;0.0
7997;Gemert-Bakel;Stadsverwarming met hoog gasverbruik;2022;0.0
7998;Gemert-Bakel;Stadsverwarming met laag gasverbruik;2017;0.0
7999;Gemert-Bakel;Stadsverwarming met laag gasverbruik;2018;0.0
8000;Gemert-Bakel;Stadsverwarming met laag gasverbruik;2019;0.0
8001;Gemert-Bakel;Stadsverwarming met laag gasverbruik;2020;0.0
8002;Gemert-Bakel;Stadsverwarming met laag gasverbruik;2021;0.0
8003;Gemert-Bakel;Stadsverwarming met laag gasverbruik;2022;0.0
8004;Gemert-Bakel;Stadsverwarming zonder gasverbruik;2017;0.0
8005;Gemert-Bakel;Stadsverwarming zonder gasverbruik;2018;0.0
8006;Gemert-Bakel;Stadsverwarming zonder gasverbruik;2019;0.0
8007;Gemert-Bakel;Stadsverwarming zonder gasverbruik;2020;0.0
8008;Gemert-Bakel;Stadsverwarming zonder gasverbruik;2021;0.0
8009;Gemert-Bakel;Stadsverwarming zonder gasverbruik;2022;0.0
8010;Gemert-Bakel;Elektrisch verwarmd met hoog gasverbruik;2017;0.3
8011;Gemert-Bakel;Elektrisch verwarmd met hoog gasverbruik;2018;0.3
8012;Gemert-Bakel;Elektrisch verwarmd met hoog gasverbruik;2019;0.4
8013;Gemert-Bakel;Elektrisch verwarmd met hoog gasverbruik;2020;0.6
8014;Gemert-Bakel;Elektrisch verwarmd met hoog gasverbruik;2021;0.5
8015;Gemert-Bakel;Elektrisch verwarmd met hoog gasverbruik;2022;0.7
8016;Gemert-Bakel;Elektrisch verwarmd met laag gasverbruik;2017;0.1
8017;Gemert-Bakel;Elektrisch verwarmd met laag gasverbruik;2018;0.0
8018;Gemert-Bakel;Elektrisch verwarmd met laag gasverbruik;2019;0.0
8019;Gemert-Bakel;Elektrisch verwarmd met laag gasverbruik;2020;0.1
8020;Gemert-Bakel;Elektrisch verwarmd met laag gasverbruik;2021;0.1
8021;Gemert-Bakel;Elektrisch verwarmd met laag gasverbruik;2022;0.1
8022;Gemert-Bakel;Elektrisch verwarmd zonder gasverbruik;2017;0.5
8023;Gemert-Bakel;Elektrisch verwarmd zonder gasverbruik;2018;0.9
8024;Gemert-Bakel;Elektrisch verwarmd zonder gasverbruik;2019;1.1
