ID;Bouwjaarklasse;Woningkenmerken;Energielabelklasse;GebruiksOppervlakteklasse;Percentielen;Perioden;AardgasleveringenOpenbareNet_1
8363;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;5e percentiel;2015;4.5
8364;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;5e percentiel;2016;4.4
8365;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;5e percentiel;2017;4.4
8366;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;5e percentiel;2018;4.3
8367;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;5e percentiel;2019;3.9
8368;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;25e percentiel;2012;6.8
8369;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;25e percentiel;2013;7.1
8370;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;25e percentiel;2014;6.3
8371;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;25e percentiel;2015;6.2
8372;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;25e percentiel;2016;6.3
8373;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;25e percentiel;2017;7.2
8374;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;25e percentiel;2018;6.9
8375;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;25e percentiel;2019;6.5
8376;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;50e percentiel;2012;11.1
8377;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;50e percentiel;2013;10.5
8378;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;50e percentiel;2014;9.8
8379;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;50e percentiel;2015;9.9
8380;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;50e percentiel;2016;9.5
8381;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;50e percentiel;2017;9.5
8382;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;50e percentiel;2018;9.5
8383;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;50e percentiel;2019;8.7
8384;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;75e percentiel;2012;14.1
8385;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;75e percentiel;2013;13.7
8386;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;75e percentiel;2014;12.7
8387;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;75e percentiel;2015;13.2
8388;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;75e percentiel;2016;11.8
8389;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;75e percentiel;2017;11.7
8390;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;75e percentiel;2018;11.9
8391;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;75e percentiel;2019;11.0
8392;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;95e percentiel;2012;16.9
8393;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;95e percentiel;2013;16.2
8394;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;95e percentiel;2014;15.6
8395;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;95e percentiel;2015;15.6
8396;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;95e percentiel;2016;15.3
8397;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;95e percentiel;2017;14.8
8398;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;95e percentiel;2018;14.9
8399;Totaal;2-onder-1-kapwoning;F-label;250 tot 500 m²;95e percentiel;2019;13.8
8400;Totaal;2-onder-1-kapwoning;G-label;Totaal;Gemiddelde;2012;19.4
8401;Totaal;2-onder-1-kapwoning;G-label;Totaal;Gemiddelde;2013;19.2
8402;Totaal;2-onder-1-kapwoning;G-label;Totaal;Gemiddelde;2014;17.2
8403;Totaal;2-onder-1-kapwoning;G-label;Totaal;Gemiddelde;2015;16.6
8404;Totaal;2-onder-1-kapwoning;G-label;Totaal;Gemiddelde;2016;16.2
8405;Totaal;2-onder-1-kapwoning;G-label;Totaal;Gemiddelde;2017;15.9
8406;Totaal;2-onder-1-kapwoning;G-label;Totaal;Gemiddelde;2018;15.8
8407;Totaal;2-onder-1-kapwoning;G-label;Totaal;Gemiddelde;2019;14.4
8408;Totaal;2-onder-1-kapwoning;G-label;Totaal;5e percentiel;2012;10.6
8409;Totaal;2-onder-1-kapwoning;G-label;Totaal;5e percentiel;2013;10.6
8410;Totaal;2-onder-1-kapwoning;G-label;Totaal;5e percentiel;2014;9.1
8411;Totaal;2-onder-1-kapwoning;G-label;Totaal;5e percentiel;2015;8.8
8412;Totaal;2-onder-1-kapwoning;G-label;Totaal;5e percentiel;2016;8.5
8413;Totaal;2-onder-1-kapwoning;G-label;Totaal;5e percentiel;2017;8.5
8414;Totaal;2-onder-1-kapwoning;G-label;Totaal;5e percentiel;2018;8.4
8415;Totaal;2-onder-1-kapwoning;G-label;Totaal;5e percentiel;2019;7.5
8416;Totaal;2-onder-1-kapwoning;G-label;Totaal;25e percentiel;2012;14.8
8417;Totaal;2-onder-1-kapwoning;G-label;Totaal;25e percentiel;2013;14.7
8418;Totaal;2-onder-1-kapwoning;G-label;Totaal;25e percentiel;2014;13.0
8419;Totaal;2-onder-1-kapwoning;G-label;Totaal;25e percentiel;2015;12.7
8420;Totaal;2-onder-1-kapwoning;G-label;Totaal;25e percentiel;2016;12.3
8421;Totaal;2-onder-1-kapwoning;G-label;Totaal;25e percentiel;2017;12.1
8422;Totaal;2-onder-1-kapwoning;G-label;Totaal;25e percentiel;2018;12.0
8423;Totaal;2-onder-1-kapwoning;G-label;Totaal;25e percentiel;2019;10.8
8424;Totaal;2-onder-1-kapwoning;G-label;Totaal;50e percentiel;2012;18.6
8425;Totaal;2-onder-1-kapwoning;G-label;Totaal;50e percentiel;2013;18.4
8426;Totaal;2-onder-1-kapwoning;G-label;Totaal;50e percentiel;2014;16.6
8427;Totaal;2-onder-1-kapwoning;G-label;Totaal;50e percentiel;2015;16.1
8428;Totaal;2-onder-1-kapwoning;G-label;Totaal;50e percentiel;2016;15.6
8429;Totaal;2-onder-1-kapwoning;G-label;Totaal;50e percentiel;2017;15.3
8430;Totaal;2-onder-1-kapwoning;G-label;Totaal;50e percentiel;2018;15.2
8431;Totaal;2-onder-1-kapwoning;G-label;Totaal;50e percentiel;2019;13.8
8432;Totaal;2-onder-1-kapwoning;G-label;Totaal;75e percentiel;2012;23.1
8433;Totaal;2-onder-1-kapwoning;G-label;Totaal;75e percentiel;2013;22.9
8434;Totaal;2-onder-1-kapwoning;G-label;Totaal;75e percentiel;2014;20.7
8435;Totaal;2-onder-1-kapwoning;G-label;Totaal;75e percentiel;2015;20.0
8436;Totaal;2-onder-1-kapwoning;G-label;Totaal;75e percentiel;2016;19.5
8437;Totaal;2-onder-1-kapwoning;G-label;Totaal;75e percentiel;2017;19.1
8438;Totaal;2-onder-1-kapwoning;G-label;Totaal;75e percentiel;2018;19.0
8439;Totaal;2-onder-1-kapwoning;G-label;Totaal;75e percentiel;2019;17.4
8440;Totaal;2-onder-1-kapwoning;G-label;Totaal;95e percentiel;2012;30.3
8441;Totaal;2-onder-1-kapwoning;G-label;Totaal;95e percentiel;2013;29.9
8442;Totaal;2-onder-1-kapwoning;G-label;Totaal;95e percentiel;2014;27.0
8443;Totaal;2-onder-1-kapwoning;G-label;Totaal;95e percentiel;2015;26.0
8444;Totaal;2-onder-1-kapwoning;G-label;Totaal;95e percentiel;2016;25.9
8445;Totaal;2-onder-1-kapwoning;G-label;Totaal;95e percentiel;2017;25.1
8446;Totaal;2-onder-1-kapwoning;G-label;Totaal;95e percentiel;2018;25.3
8447;Totaal;2-onder-1-kapwoning;G-label;Totaal;95e percentiel;2019;23.2
8448;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;Gemiddelde;2012;
8449;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;Gemiddelde;2013;
8450;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;Gemiddelde;2014;
8451;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;Gemiddelde;2015;
8452;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;Gemiddelde;2016;
8453;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;Gemiddelde;2017;
8454;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;Gemiddelde;2018;33.0
8455;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;Gemiddelde;2019;29.9
8456;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;5e percentiel;2012;
8457;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;5e percentiel;2013;
8458;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;5e percentiel;2014;
8459;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;5e percentiel;2015;
8460;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;5e percentiel;2016;
8461;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;5e percentiel;2017;
8462;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;5e percentiel;2018;15.9
8463;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;5e percentiel;2019;14.1
8464;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;25e percentiel;2012;
8465;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;25e percentiel;2013;
8466;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;25e percentiel;2014;
8467;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;25e percentiel;2015;
8468;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;25e percentiel;2016;
8469;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;25e percentiel;2017;
8470;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;25e percentiel;2018;24.0
8471;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;25e percentiel;2019;21.1
8472;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;50e percentiel;2012;
8473;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;50e percentiel;2013;
8474;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;50e percentiel;2014;
8475;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;50e percentiel;2015;
8476;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;50e percentiel;2016;
8477;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;50e percentiel;2017;
8478;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;50e percentiel;2018;29.2
8479;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;50e percentiel;2019;27.1
8480;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;75e percentiel;2012;
8481;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;75e percentiel;2013;
8482;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;75e percentiel;2014;
8483;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;75e percentiel;2015;
8484;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;75e percentiel;2016;
8485;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;75e percentiel;2017;
8486;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;75e percentiel;2018;37.1
8487;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;75e percentiel;2019;34.7
8488;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;95e percentiel;2012;
8489;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;95e percentiel;2013;
8490;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;95e percentiel;2014;
8491;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;95e percentiel;2015;
8492;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;95e percentiel;2016;
8493;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;95e percentiel;2017;
8494;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;95e percentiel;2018;68.6
8495;Totaal;2-onder-1-kapwoning;G-label;15 tot 50 m²;95e percentiel;2019;60.8
8496;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;Gemiddelde;2012;25.3
8497;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;Gemiddelde;2013;24.9
8498;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;Gemiddelde;2014;22.5
8499;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;Gemiddelde;2015;21.5
8500;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;Gemiddelde;2016;21.6
8501;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;Gemiddelde;2017;21.1
8502;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;Gemiddelde;2018;21.5
8503;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;Gemiddelde;2019;19.9
8504;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;5e percentiel;2012;14.1
8505;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;5e percentiel;2013;13.9
8506;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;5e percentiel;2014;12.1
8507;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;5e percentiel;2015;12.0
8508;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;5e percentiel;2016;12.1
8509;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;5e percentiel;2017;11.4
8510;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;5e percentiel;2018;12.0
8511;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;5e percentiel;2019;10.8
8512;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;25e percentiel;2012;19.7
8513;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;25e percentiel;2013;19.2
8514;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;25e percentiel;2014;17.3
8515;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;25e percentiel;2015;16.7
8516;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;25e percentiel;2016;16.4
8517;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;25e percentiel;2017;16.2
8518;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;25e percentiel;2018;16.8
8519;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;25e percentiel;2019;15.3
8520;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;50e percentiel;2012;24.5
8521;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;50e percentiel;2013;24.5
8522;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;50e percentiel;2014;22.1
8523;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;50e percentiel;2015;20.9
8524;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;50e percentiel;2016;20.9
8525;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;50e percentiel;2017;20.8
8526;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;50e percentiel;2018;20.9
8527;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;50e percentiel;2019;19.3
8528;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;75e percentiel;2012;30.2
8529;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;75e percentiel;2013;30.2
8530;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;75e percentiel;2014;27.2
8531;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;75e percentiel;2015;25.6
8532;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;75e percentiel;2016;26.3
8533;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;75e percentiel;2017;25.2
8534;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;75e percentiel;2018;25.7
8535;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;75e percentiel;2019;24.0
8536;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;95e percentiel;2012;38.7
8537;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;95e percentiel;2013;37.5
8538;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;95e percentiel;2014;34.3
8539;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;95e percentiel;2015;32.4
8540;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;95e percentiel;2016;33.6
8541;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;95e percentiel;2017;32.4
8542;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;95e percentiel;2018;33.4
8543;Totaal;2-onder-1-kapwoning;G-label;50 tot 75 m²;95e percentiel;2019;31.0
8544;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;Gemiddelde;2012;20.1
8545;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;Gemiddelde;2013;20.0
8546;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;Gemiddelde;2014;18.1
8547;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;Gemiddelde;2015;17.6
8548;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;Gemiddelde;2016;17.8
8549;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;Gemiddelde;2017;17.7
8550;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;Gemiddelde;2018;17.7
8551;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;Gemiddelde;2019;16.3
8552;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;5e percentiel;2012;11.9
8553;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;5e percentiel;2013;11.8
8554;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;5e percentiel;2014;10.4
8555;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;5e percentiel;2015;10.1
8556;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;5e percentiel;2016;10.1
8557;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;5e percentiel;2017;10.3
8558;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;5e percentiel;2018;10.3
8559;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;5e percentiel;2019;9.1
8560;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;25e percentiel;2012;16.1
8561;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;25e percentiel;2013;15.9
8562;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;25e percentiel;2014;14.4
8563;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;25e percentiel;2015;14.0
8564;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;25e percentiel;2016;13.9
8565;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;25e percentiel;2017;14.0
8566;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;25e percentiel;2018;14.0
8567;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;25e percentiel;2019;12.7
8568;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;50e percentiel;2012;19.8
8569;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;50e percentiel;2013;19.6
8570;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;50e percentiel;2014;17.8
8571;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;50e percentiel;2015;17.4
8572;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;50e percentiel;2016;17.4
8573;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;50e percentiel;2017;17.5
8574;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;50e percentiel;2018;17.3
8575;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;50e percentiel;2019;16.0
8576;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;75e percentiel;2012;23.9
8577;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;75e percentiel;2013;23.7
8578;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;75e percentiel;2014;21.7
8579;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;75e percentiel;2015;21.1
8580;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;75e percentiel;2016;21.2
8581;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;75e percentiel;2017;21.2
8582;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;75e percentiel;2018;21.2
8583;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;75e percentiel;2019;19.5
8584;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;95e percentiel;2012;29.4
8585;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;95e percentiel;2013;29.3
8586;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;95e percentiel;2014;26.4
8587;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;95e percentiel;2015;25.9
8588;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;95e percentiel;2016;26.5
8589;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;95e percentiel;2017;26.3
8590;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;95e percentiel;2018;26.4
8591;Totaal;2-onder-1-kapwoning;G-label;75 tot 100 m²;95e percentiel;2019;24.5
8592;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;Gemiddelde;2012;16.8
8593;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;Gemiddelde;2013;16.8
8594;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;Gemiddelde;2014;15.0
8595;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;Gemiddelde;2015;14.6
8596;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;Gemiddelde;2016;14.8
8597;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;Gemiddelde;2017;14.9
8598;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;Gemiddelde;2018;15.0
8599;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;Gemiddelde;2019;13.7
8600;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;5e percentiel;2012;10.1
8601;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;5e percentiel;2013;10.2
8602;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;5e percentiel;2014;8.6
8603;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;5e percentiel;2015;8.2
8604;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;5e percentiel;2016;8.4
8605;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;5e percentiel;2017;8.7
8606;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;5e percentiel;2018;8.7
8607;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;5e percentiel;2019;7.8
8608;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;25e percentiel;2012;13.3
8609;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;25e percentiel;2013;13.5
8610;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;25e percentiel;2014;11.7
8611;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;25e percentiel;2015;11.5
8612;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;25e percentiel;2016;11.7
8613;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;25e percentiel;2017;11.9
8614;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;25e percentiel;2018;11.9
8615;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;25e percentiel;2019;10.8
8616;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;50e percentiel;2012;16.6
8617;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;50e percentiel;2013;16.4
8618;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;50e percentiel;2014;14.6
8619;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;50e percentiel;2015;14.4
8620;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;50e percentiel;2016;14.5
8621;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;50e percentiel;2017;14.6
8622;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;50e percentiel;2018;14.7
8623;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;50e percentiel;2019;13.4
8624;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;75e percentiel;2012;20.0
8625;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;75e percentiel;2013;19.9
8626;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;75e percentiel;2014;18.0
8627;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;75e percentiel;2015;17.5
8628;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;75e percentiel;2016;17.7
8629;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;75e percentiel;2017;17.7
8630;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;75e percentiel;2018;17.8
8631;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;75e percentiel;2019;16.3
8632;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;95e percentiel;2012;24.8
8633;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;95e percentiel;2013;24.8
8634;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;95e percentiel;2014;22.6
8635;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;95e percentiel;2015;21.8
8636;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;95e percentiel;2016;22.3
8637;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;95e percentiel;2017;22.0
8638;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;95e percentiel;2018;22.5
8639;Totaal;2-onder-1-kapwoning;G-label;100 tot 150 m²;95e percentiel;2019;20.7
8640;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;Gemiddelde;2012;14.1
8641;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;Gemiddelde;2013;14.3
8642;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;Gemiddelde;2014;12.9
8643;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;Gemiddelde;2015;12.5
8644;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;Gemiddelde;2016;12.8
8645;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;Gemiddelde;2017;12.7
8646;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;Gemiddelde;2018;12.9
8647;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;Gemiddelde;2019;11.8
8648;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;5e percentiel;2012;7.8
8649;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;5e percentiel;2013;7.9
8650;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;5e percentiel;2014;7.2
8651;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;5e percentiel;2015;7.0
8652;Totaal;2-onder-1-kapwoning;G-label;150 tot 250 m²;5e percentiel;2016;7.0
