ID;Gender;Origin;TransferredTo;Periods;PupilsAndStudents_1
3474;Males and females;12;8;1997/'98;
3475;Males and females;12;8;1998/'99;
3476;Males and females;12;8;1999/'00;
3477;Males and females;12;8;2000/'01;
3478;Males and females;12;8;2001/'02;
3479;Males and females;12;8;2002/'03;
3480;Males and females;12;8;2003/'04;
3481;Males and females;12;8;2004/'05;
3482;Males and females;12;8;2005/'06;
3483;Males and females;12;8;2006/'07;
3484;Males and females;12;8;2007/'08;
3485;Males and females;12;8;2008/'09;
3486;Males and females;12;9;1995/'96;
3487;Males and females;12;9;1996/'97;
3488;Males and females;12;9;1997/'98;
3489;Males and females;12;9;1998/'99;
3490;Males and females;12;9;1999/'00;
3491;Males and females;12;9;2000/'01;
3492;Males and females;12;9;2001/'02;
3493;Males and females;12;9;2002/'03;
3494;Males and females;12;9;2003/'04;
3495;Males and females;12;9;2004/'05;
3496;Males and females;12;9;2005/'06;
3497;Males and females;12;9;2006/'07;
3498;Males and females;12;9;2007/'08;
3499;Males and females;12;9;2008/'09;
3500;Males and females;12;10;1995/'96;
3501;Males and females;12;10;1996/'97;
3502;Males and females;12;10;1997/'98;
3503;Males and females;12;10;1998/'99;
3504;Males and females;12;10;1999/'00;
3505;Males and females;12;10;2000/'01;
3506;Males and females;12;10;2001/'02;
3507;Males and females;12;10;2002/'03;
3508;Males and females;12;10;2003/'04;
3509;Males and females;12;10;2004/'05;
3510;Males and females;12;10;2005/'06;
3511;Males and females;12;10;2006/'07;
3512;Males and females;12;10;2007/'08;
3513;Males and females;12;10;2008/'09;
3514;Males and females;12;11;1995/'96;
3515;Males and females;12;11;1996/'97;
3516;Males and females;12;11;1997/'98;
3517;Males and females;12;11;1998/'99;
3518;Males and females;12;11;1999/'00;
3519;Males and females;12;11;2000/'01;
3520;Males and females;12;11;2001/'02;
3521;Males and females;12;11;2002/'03;
3522;Males and females;12;11;2003/'04;
3523;Males and females;12;11;2004/'05;
3524;Males and females;12;11;2005/'06;
3525;Males and females;12;11;2006/'07;
3526;Males and females;12;11;2007/'08;
3527;Males and females;12;11;2008/'09;
3528;Males and females;12;12;1995/'96;
3529;Males and females;12;12;1996/'97;
3530;Males and females;12;12;1997/'98;
3531;Males and females;12;12;1998/'99;
3532;Males and females;12;12;1999/'00;
3533;Males and females;12;12;2000/'01;
3534;Males and females;12;12;2001/'02;
3535;Males and females;12;12;2002/'03;
3536;Males and females;12;12;2003/'04;
3537;Males and females;12;12;2004/'05;
3538;Males and females;12;12;2005/'06;
3539;Males and females;12;12;2006/'07;
3540;Males and females;12;12;2007/'08;
3541;Males and females;12;12;2008/'09;
3542;Males and females;12;13;1995/'96;45.0
3543;Males and females;12;13;1996/'97;59.0
3544;Males and females;12;13;1997/'98;43.0
3545;Males and females;12;13;1998/'99;57.0
3546;Males and females;12;13;1999/'00;88.0
3547;Males and females;12;13;2000/'01;86.0
3548;Males and females;12;13;2001/'02;95.0
3549;Males and females;12;13;2002/'03;94.0
3550;Males and females;12;13;2003/'04;4.0
3551;Males and females;12;13;2004/'05;77.0
3552;Males and females;12;13;2005/'06;175.0
3553;Males and females;12;13;2006/'07;163.0
3554;Males and females;12;13;2007/'08;203.0
3555;Males and females;12;13;2008/'09;208.0
3556;Males and females;12;14;1995/'96;
3557;Males and females;12;14;1996/'97;
3558;Males and females;12;14;1997/'98;
3559;Males and females;12;14;1998/'99;
3560;Males and females;12;14;1999/'00;
3561;Males and females;12;14;2000/'01;
3562;Males and females;12;14;2001/'02;
3563;Males and females;12;14;2002/'03;
3564;Males and females;12;14;2003/'04;
3565;Males and females;12;14;2004/'05;
3566;Males and females;12;14;2005/'06;
3567;Males and females;12;14;2006/'07;
3568;Males and females;12;14;2007/'08;
3569;Males and females;12;14;2008/'09;
3570;Males and females;12;15;1995/'96;
3571;Males and females;12;15;1996/'97;
3572;Males and females;12;15;1997/'98;
3573;Males and females;12;15;1998/'99;
3574;Males and females;12;15;1999/'00;
3575;Males and females;12;15;2000/'01;
3576;Males and females;12;15;2001/'02;
3577;Males and females;12;15;2002/'03;
3578;Males and females;12;15;2003/'04;
3579;Males and females;12;15;2004/'05;
3580;Males and females;12;15;2005/'06;
3581;Males and females;12;15;2006/'07;
3582;Males and females;12;15;2007/'08;
3583;Males and females;12;15;2008/'09;
3584;Males and females;12;16;1995/'96;518.0
3585;Males and females;12;16;1996/'97;525.0
3586;Males and females;12;16;1997/'98;645.0
3587;Males and females;12;16;1998/'99;566.0
3588;Males and females;12;16;1999/'00;524.0
3589;Males and females;12;16;2000/'01;557.0
3590;Males and females;12;16;2001/'02;536.0
3591;Males and females;12;16;2002/'03;930.0
3592;Males and females;12;16;2003/'04;202.0
3593;Males and females;12;16;2004/'05;309.0
3594;Males and females;12;16;2005/'06;390.0
3595;Males and females;12;16;2006/'07;311.0
3596;Males and females;12;16;2007/'08;398.0
3597;Males and females;12;16;2008/'09;407.0
3598;Males and females;12;17;1995/'96;150.0
3599;Males and females;12;17;1996/'97;107.0
3600;Males and females;12;17;1997/'98;
3601;Males and females;12;17;1998/'99;2.0
3602;Males and females;12;17;1999/'00;4.0
3603;Males and females;12;17;2000/'01;3.0
3604;Males and females;12;17;2001/'02;5.0
3605;Males and females;12;17;2002/'03;8.0
3606;Males and females;12;17;2003/'04;2.0
3607;Males and females;12;17;2004/'05;9.0
3608;Males and females;12;17;2005/'06;2.0
3609;Males and females;12;17;2006/'07;6.0
3610;Males and females;12;17;2007/'08;5.0
3611;Males and females;12;17;2008/'09;2.0
3612;Males and females;12;18;1995/'96;30.0
3613;Males and females;12;18;1996/'97;40.0
3614;Males and females;12;18;1997/'98;45.0
3615;Males and females;12;18;1998/'99;36.0
3616;Males and females;12;18;1999/'00;38.0
3617;Males and females;12;18;2000/'01;36.0
3618;Males and females;12;18;2001/'02;28.0
3619;Males and females;12;18;2002/'03;41.0
3620;Males and females;12;18;2003/'04;19.0
3621;Males and females;12;18;2004/'05;20.0
3622;Males and females;12;18;2005/'06;24.0
3623;Males and females;12;18;2006/'07;41.0
3624;Males and females;12;18;2007/'08;42.0
3625;Males and females;12;18;2008/'09;29.0
3626;Males and females;12;19;1995/'96;
3627;Males and females;12;19;1996/'97;
3628;Males and females;12;19;1997/'98;
3629;Males and females;12;19;1998/'99;
3630;Males and females;12;19;1999/'00;
3631;Males and females;12;19;2000/'01;
3632;Males and females;12;19;2001/'02;
3633;Males and females;12;19;2002/'03;
3634;Males and females;12;19;2003/'04;
3635;Males and females;12;19;2004/'05;
3636;Males and females;12;19;2005/'06;
3637;Males and females;12;19;2006/'07;
3638;Males and females;12;19;2007/'08;
3639;Males and females;12;19;2008/'09;
3640;Males and females;12;20;1995/'96;
3641;Males and females;12;20;1996/'97;
3642;Males and females;12;20;1997/'98;
3643;Males and females;12;20;1998/'99;
3644;Males and females;12;20;1999/'00;
3645;Males and females;12;20;2000/'01;
3646;Males and females;12;20;2001/'02;
3647;Males and females;12;20;2002/'03;
3648;Males and females;12;20;2003/'04;
3649;Males and females;12;20;2004/'05;
3650;Males and females;12;20;2005/'06;
3651;Males and females;12;20;2006/'07;
3652;Males and females;12;20;2007/'08;
3653;Males and females;12;20;2008/'09;
3654;Males and females;12;21;1995/'96;
3655;Males and females;12;21;1996/'97;
3656;Males and females;12;21;1997/'98;
3657;Males and females;12;21;1998/'99;
3658;Males and females;12;21;1999/'00;
3659;Males and females;12;21;2000/'01;
3660;Males and females;12;21;2001/'02;
3661;Males and females;12;21;2002/'03;
3662;Males and females;12;21;2003/'04;
3663;Males and females;12;21;2004/'05;
3664;Males and females;12;21;2005/'06;
3665;Males and females;12;21;2006/'07;
3666;Males and females;12;21;2007/'08;
3667;Males and females;12;21;2008/'09;
3668;Males and females;12;22;1995/'96;
3669;Males and females;12;22;1996/'97;
3670;Males and females;12;22;1997/'98;
3671;Males and females;12;22;1998/'99;
3672;Males and females;12;22;1999/'00;
3673;Males and females;12;22;2000/'01;
3674;Males and females;12;22;2001/'02;
3675;Males and females;12;22;2002/'03;
3676;Males and females;12;22;2003/'04;
3677;Males and females;12;22;2004/'05;
3678;Males and females;12;22;2005/'06;
3679;Males and females;12;22;2006/'07;
3680;Males and females;12;22;2007/'08;
3681;Males and females;12;22;2008/'09;
3682;Males and females;12;2;1995/'96;813.0
3683;Males and females;12;2;1996/'97;814.0
3684;Males and females;12;2;1997/'98;612.0
3685;Males and females;12;2;1998/'99;535.0
3686;Males and females;12;2;1999/'00;510.0
3687;Males and females;12;2;2000/'01;451.0
3688;Males and females;12;2;2001/'02;438.0
3689;Males and females;12;2;2002/'03;563.0
3690;Males and females;12;2;2003/'04;677.0
3691;Males and females;12;2;2004/'05;702.0
3692;Males and females;12;2;2005/'06;518.0
3693;Males and females;12;2;2006/'07;385.0
3694;Males and females;12;2;2007/'08;408.0
3695;Males and females;12;2;2008/'09;342.0
3696;Males and females;13;1;1995/'96;89069.0
3697;Males and females;13;1;1996/'97;90507.0
3698;Males and females;13;1;1997/'98;92556.0
3699;Males and females;13;1;1998/'99;90118.0
3700;Males and females;13;1;1999/'00;84214.0
3701;Males and females;13;1;2000/'01;87775.0
3702;Males and females;13;1;2001/'02;89287.0
3703;Males and females;13;1;2002/'03;90048.0
3704;Males and females;13;1;2003/'04;91843.0
3705;Males and females;13;1;2004/'05;95373.0
3706;Males and females;13;1;2005/'06;98955.0
3707;Males and females;13;1;2006/'07;102089.0
3708;Males and females;13;1;2007/'08;103947.0
3709;Males and females;13;1;2008/'09;105050.0
3710;Males and females;13;3;1995/'96;85738.0
3711;Males and females;13;3;1996/'97;87127.0
3712;Males and females;13;3;1997/'98;88834.0
3713;Males and females;13;3;1998/'99;86367.0
3714;Males and females;13;3;1999/'00;80945.0
3715;Males and females;13;3;2000/'01;84409.0
3716;Males and females;13;3;2001/'02;85101.0
3717;Males and females;13;3;2002/'03;87674.0
3718;Males and females;13;3;2003/'04;88472.0
3719;Males and females;13;3;2004/'05;92495.0
3720;Males and females;13;3;2005/'06;96691.0
3721;Males and females;13;3;2006/'07;99944.0
3722;Males and females;13;3;2007/'08;101584.0
3723;Males and females;13;3;2008/'09;103350.0
3724;Males and females;13;4;1995/'96;
3725;Males and females;13;4;1996/'97;
3726;Males and females;13;4;1997/'98;
3727;Males and females;13;4;1998/'99;
3728;Males and females;13;4;1999/'00;
3729;Males and females;13;4;2000/'01;
3730;Males and females;13;4;2001/'02;
3731;Males and females;13;4;2002/'03;
3732;Males and females;13;4;2003/'04;
3733;Males and females;13;4;2004/'05;
3734;Males and females;13;4;2005/'06;
3735;Males and females;13;4;2006/'07;
3736;Males and females;13;4;2007/'08;
3737;Males and females;13;4;2008/'09;
3738;Males and females;13;5;1995/'96;
3739;Males and females;13;5;1996/'97;
3740;Males and females;13;5;1997/'98;
3741;Males and females;13;5;1998/'99;
3742;Males and females;13;5;1999/'00;
3743;Males and females;13;5;2000/'01;
3744;Males and females;13;5;2001/'02;
3745;Males and females;13;5;2002/'03;
3746;Males and females;13;5;2003/'04;
3747;Males and females;13;5;2004/'05;
3748;Males and females;13;5;2005/'06;
3749;Males and females;13;5;2006/'07;
3750;Males and females;13;5;2007/'08;
3751;Males and females;13;5;2008/'09;
3752;Males and females;13;6;1995/'96;9.0
3753;Males and females;13;6;1996/'97;6.0
3754;Males and females;13;6;1997/'98;35.0
3755;Males and females;13;6;1998/'99;36.0
3756;Males and females;13;6;1999/'00;43.0
3757;Males and females;13;6;2000/'01;39.0
3758;Males and females;13;6;2001/'02;48.0
3759;Males and females;13;6;2002/'03;49.0
3760;Males and females;13;6;2003/'04;67.0
3761;Males and females;13;6;2004/'05;91.0
3762;Males and females;13;6;2005/'06;83.0
3763;Males and females;13;6;2006/'07;118.0
3764;Males and females;13;6;2007/'08;130.0
3765;Males and females;13;6;2008/'09;162.0
3766;Males and females;13;7;1995/'96;18.0
3767;Males and females;13;7;1996/'97;17.0
3768;Males and females;13;7;1997/'98;8.0
3769;Males and females;13;7;1998/'99;12.0
3770;Males and females;13;7;1999/'00;17.0
3771;Males and females;13;7;2000/'01;5.0
3772;Males and females;13;7;2001/'02;10.0
3773;Males and females;13;7;2002/'03;6.0
3774;Males and females;13;7;2003/'04;49.0
3775;Males and females;13;7;2004/'05;71.0
3776;Males and females;13;7;2005/'06;30.0
3777;Males and females;13;7;2006/'07;56.0
3778;Males and females;13;7;2007/'08;28.0
3779;Males and females;13;7;2008/'09;28.0
3780;Males and females;13;8;1995/'96;
3781;Males and females;13;8;1996/'97;5.0
3782;Males and females;13;8;1997/'98;8.0
3783;Males and females;13;8;1998/'99;1.0
3784;Males and females;13;8;1999/'00;5.0
3785;Males and females;13;8;2000/'01;3.0
3786;Males and females;13;8;2001/'02;
3787;Males and females;13;8;2002/'03;
3788;Males and females;13;8;2003/'04;
3789;Males and females;13;8;2004/'05;
3790;Males and females;13;8;2005/'06;
3791;Males and females;13;8;2006/'07;
3792;Males and females;13;8;2007/'08;
3793;Males and females;13;8;2008/'09;
3794;Males and females;13;9;1995/'96;
3795;Males and females;13;9;1996/'97;
3796;Males and females;13;9;1997/'98;
3797;Males and females;13;9;1998/'99;
3798;Males and females;13;9;1999/'00;
3799;Males and females;13;9;2000/'01;
3800;Males and females;13;9;2001/'02;
3801;Males and females;13;9;2002/'03;
3802;Males and females;13;9;2003/'04;
3803;Males and females;13;9;2004/'05;
3804;Males and females;13;9;2005/'06;
3805;Males and females;13;9;2006/'07;
3806;Males and females;13;9;2007/'08;
3807;Males and females;13;9;2008/'09;
3808;Males and females;13;10;1995/'96;2325.0
3809;Males and females;13;10;1996/'97;2582.0
3810;Males and females;13;10;1997/'98;2714.0
3811;Males and females;13;10;1998/'99;2694.0
3812;Males and females;13;10;1999/'00;3494.0
3813;Males and females;13;10;2000/'01;3429.0
3814;Males and females;13;10;2001/'02;2431.0
3815;Males and females;13;10;2002/'03;2324.0
3816;Males and females;13;10;2003/'04;2291.0
3817;Males and females;13;10;2004/'05;2289.0
3818;Males and females;13;10;2005/'06;2546.0
3819;Males and females;13;10;2006/'07;2609.0
3820;Males and females;13;10;2007/'08;2723.0
3821;Males and females;13;10;2008/'09;2782.0
3822;Males and females;13;11;1995/'96;1665.0
3823;Males and females;13;11;1996/'97;1769.0
3824;Males and females;13;11;1997/'98;2018.0
3825;Males and females;13;11;1998/'99;2227.0
3826;Males and females;13;11;1999/'00;2463.0
3827;Males and females;13;11;2000/'01;3041.0
3828;Males and females;13;11;2001/'02;1687.0
3829;Males and females;13;11;2002/'03;1732.0
3830;Males and females;13;11;2003/'04;103.0
3831;Males and females;13;11;2004/'05;52.0
3832;Males and females;13;11;2005/'06;70.0
3833;Males and females;13;11;2006/'07;65.0
3834;Males and females;13;11;2007/'08;57.0
3835;Males and females;13;11;2008/'09;54.0
3836;Males and females;13;12;1995/'96;77386.0
3837;Males and females;13;12;1996/'97;77901.0
3838;Males and females;13;12;1997/'98;78736.0
3839;Males and females;13;12;1998/'99;75607.0
3840;Males and females;13;12;1999/'00;70265.0
3841;Males and females;13;12;2000/'01;73851.0
3842;Males and females;13;12;2001/'02;77129.0
3843;Males and females;13;12;2002/'03;80130.0
3844;Males and females;13;12;2003/'04;80773.0
3845;Males and females;13;12;2004/'05;84492.0
3846;Males and females;13;12;2005/'06;86894.0
3847;Males and females;13;12;2006/'07;89401.0
3848;Males and females;13;12;2007/'08;89345.0
3849;Males and females;13;12;2008/'09;91250.0
3850;Males and females;13;13;1995/'96;617.0
3851;Males and females;13;13;1996/'97;705.0
3852;Males and females;13;13;1997/'98;1231.0
3853;Males and females;13;13;1998/'99;967.0
3854;Males and females;13;13;1999/'00;774.0
3855;Males and females;13;13;2000/'01;1002.0
3856;Males and females;13;13;2001/'02;769.0
3857;Males and females;13;13;2002/'03;971.0
3858;Males and females;13;13;2003/'04;1365.0
3859;Males and females;13;13;2004/'05;1157.0
3860;Males and females;13;13;2005/'06;2316.0
3861;Males and females;13;13;2006/'07;2778.0
3862;Males and females;13;13;2007/'08;4013.0
3863;Males and females;13;13;2008/'09;3655.0
3864;Males and females;13;14;1995/'96;405.0
3865;Males and females;13;14;1996/'97;649.0
3866;Males and females;13;14;1997/'98;343.0
3867;Males and females;13;14;1998/'99;371.0
3868;Males and females;13;14;1999/'00;348.0
3869;Males and females;13;14;2000/'01;466.0
3870;Males and females;13;14;2001/'02;819.0
3871;Males and females;13;14;2002/'03;476.0
3872;Males and females;13;14;2003/'04;608.0
3873;Males and females;13;14;2004/'05;687.0
3874;Males and females;13;14;2005/'06;585.0
3875;Males and females;13;14;2006/'07;621.0
3876;Males and females;13;14;2007/'08;559.0
3877;Males and females;13;14;2008/'09;513.0
3878;Males and females;13;15;1995/'96;
3879;Males and females;13;15;1996/'97;
3880;Males and females;13;15;1997/'98;
3881;Males and females;13;15;1998/'99;
3882;Males and females;13;15;1999/'00;
3883;Males and females;13;15;2000/'01;
3884;Males and females;13;15;2001/'02;
3885;Males and females;13;15;2002/'03;
3886;Males and females;13;15;2003/'04;
3887;Males and females;13;15;2004/'05;
3888;Males and females;13;15;2005/'06;
3889;Males and females;13;15;2006/'07;
