ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOpDeEersteVanDeMaand_1
9706;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 november;43758.0
9707;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2024 december;43880.0
9708;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2025 januari;44078.0
9709;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2025 februari;44245.0
9710;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Totaal;2025 maart;44410.0
9711;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 januari;11.0
9712;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 februari;11.0
9713;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 maart;11.0
9714;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 april;11.0
9715;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 mei;11.0
9716;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 juni;11.0
9717;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 juli;11.0
9718;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 augustus;11.0
9719;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 september;11.0
9720;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 oktober;11.0
9721;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 november;15.0
9722;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2022 december;15.0
9723;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 januari;16.0
9724;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 februari;16.0
9725;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 maart;16.0
9726;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 april;16.0
9727;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 mei;16.0
9728;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 juni;16.0
9729;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 juli;16.0
9730;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 augustus;16.0
9731;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 september;16.0
9732;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 oktober;16.0
9733;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 november;16.0
9734;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2023 december;16.0
9735;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 januari;14.0
9736;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 februari;14.0
9737;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 maart;14.0
9738;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 april;14.0
9739;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 mei;14.0
9740;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 juni;14.0
9741;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 juli;14.0
9742;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 augustus;16.0
9743;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 september;17.0
9744;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 oktober;28.0
9745;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 november;15.0
9746;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2024 december;24.0
9747;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2025 januari;14.0
9748;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2025 februari;18.0
9749;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren in NL;2025 maart;12.0
9750;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 januari;5.0
9751;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 februari;5.0
9752;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 maart;5.0
9753;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 april;5.0
9754;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 mei;5.0
9755;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 juni;5.0
9756;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 juli;5.0
9757;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 augustus;5.0
9758;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 september;5.0
9759;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 oktober;5.0
9760;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 november;5.0
9761;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 december;5.0
9762;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 januari;6.0
9763;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 februari;6.0
9764;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 maart;6.0
9765;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 april;6.0
9766;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 mei;6.0
9767;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 juni;6.0
9768;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 juli;6.0
9769;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 augustus;6.0
9770;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 september;6.0
9771;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 oktober;6.0
9772;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 november;6.0
9773;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 december;6.0
9774;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 januari;7.0
9775;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 februari;7.0
9776;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 maart;7.0
9777;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 april;7.0
9778;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 mei;7.0
9779;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 juni;7.0
9780;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 juli;7.0
9781;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 augustus;7.0
9782;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 september;7.0
9783;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 oktober;7.0
9784;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 november;7.0
9785;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024 december;7.0
9786;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2025 januari;7.0
9787;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2025 februari;7.0
9788;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2025 maart;7.0
9789;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 januari;38383.0
9790;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 februari;38851.0
9791;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 maart;39149.0
9792;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 april;39397.0
9793;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 mei;39646.0
9794;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 juni;39919.0
9795;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 juli;40279.0
9796;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 augustus;40399.0
9797;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 september;40486.0
9798;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 oktober;40616.0
9799;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 november;40855.0
9800;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2022 december;41234.0
9801;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 januari;41542.0
9802;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 februari;41700.0
9803;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 maart;41910.0
9804;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 april;42046.0
9805;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 mei;42168.0
9806;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 juni;42247.0
9807;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 juli;42341.0
9808;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 augustus;42371.0
9809;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 september;42418.0
9810;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 oktober;42480.0
9811;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 november;42511.0
9812;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2023 december;42612.0
9813;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 januari;42652.0
9814;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 februari;42757.0
9815;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 maart;42829.0
9816;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 april;42975.0
9817;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 mei;43090.0
9818;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 juni;43192.0
9819;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 juli;43268.0
9820;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 augustus;43412.0
9821;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 september;43493.0
9822;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 oktober;43602.0
9823;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 november;43736.0
9824;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2024 december;43849.0
9825;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2025 januari;44057.0
9826;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2025 februari;44220.0
9827;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Geboren buiten Nederland;Twee ouders geboren buiten NL;2025 maart;44391.0
9828;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 januari;4364.0
9829;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 februari;4413.0
9830;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 maart;4450.0
9831;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 april;4488.0
9832;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 mei;4524.0
9833;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 juni;4553.0
9834;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 juli;4573.0
9835;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 augustus;4601.0
9836;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 september;4660.0
9837;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 oktober;4725.0
9838;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 november;4774.0
9839;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2022 december;4815.0
9840;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 januari;4857.0
9841;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 februari;4883.0
9842;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 maart;4925.0
9843;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 april;4972.0
9844;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 mei;5005.0
9845;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 juni;5037.0
9846;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 juli;5054.0
9847;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 augustus;5058.0
9848;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 september;5118.0
9849;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 oktober;5179.0
9850;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 november;5238.0
9851;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2023 december;5274.0
9852;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 januari;5289.0
9853;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 februari;5343.0
9854;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 maart;5397.0
9855;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 april;5445.0
9856;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 mei;5488.0
9857;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 juni;5523.0
9858;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 juli;5558.0
9859;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 augustus;5599.0
9860;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 september;5669.0
9861;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 oktober;5744.0
9862;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 november;5814.0
9863;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2024 december;5864.0
9864;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2025 januari;5907.0
9865;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2025 februari;5964.0
9866;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Totaal;2025 maart;6061.0
9867;Totaal mannen en vrouwen;Totaal leeftijd;Albanië;Totaal;Twee ouders geboren in NL;2022 januari;5.0
