ID;Marges;RegioS;Perioden;SAvondsLichtBrandenBijAfwezigheid_1;FietsInBewaakteFietsenstalling_2;WaardevolleSpullenMeenemenUitAuto_3;WaardevolleSpullenThuisLaten_4;SociaalPreventiefGedragSchaalscore_5;ExtraVeiligheidsslotenOpBuitendeuren_6;RolluikenVoorRamenEnOfDeuren_7;Buitenverlichting_8;Alarminstallatie_9;PreventieInRondWoningSomscore_10
3693;Betrouwbaarheidsmarge;West-Overtoomsesluis (BT);2016;3.5;4.1;5.4;4.1;0.1;5.3;2.9;4.7;1.7;0.1
3694;Betrouwbaarheidsmarge;West-Overtoomsesluis (BT);2017;3.5;4.0;4.7;3.7;0.1;4.8;2.5;4.3;2.2;0.1
3695;Betrouwbaarheidsmarge;West-Overtoomsesluis (BT);2019;3.4;3.1;4.5;3.6;0.1;4.5;2.2;4.0;2.1;0.1
3696;Betrouwbaarheidsmarge;Nieuw West-Zuid (BT);2012;9.4;9.2;9.7;8.0;0.2;9.7;6.8;9.6;6.1;0.2
3697;Betrouwbaarheidsmarge;Nieuw West-Zuid (BT);2013;6.5;6.8;6.8;6.3;0.2;7.2;4.4;7.1;4.7;0.1
3698;Betrouwbaarheidsmarge;Nieuw West-Zuid (BT);2014;6.9;6.9;6.5;6.3;0.2;6.9;3.6;6.9;5.9;0.1
3699;Betrouwbaarheidsmarge;Nieuw West-Zuid (BT);2015;6.7;6.5;6.8;6.7;0.2;7.1;4.9;7.1;4.2;0.2
3700;Betrouwbaarheidsmarge;Nieuw West-Zuid (BT);2016;5.7;6.2;6.5;5.6;0.1;6.5;4.5;6.5;4.5;0.1
3701;Betrouwbaarheidsmarge;Nieuw West-Zuid (BT);2017;5.6;5.8;5.6;5.4;0.1;5.7;4.3;5.6;4.2;0.1
3702;Betrouwbaarheidsmarge;Nieuw West-Zuid (BT);2019;5.9;5.9;5.9;5.7;0.2;6.0;3.9;6.0;4.5;0.1
3703;Betrouwbaarheidsmarge;Nieuw West-Noord (BT);2012;14.6;14.4;14.8;14.7;0.4;15.3;8.4;15.4;8.9;0.3
3704;Betrouwbaarheidsmarge;Nieuw West-Noord (BT);2013;6.9;6.8;7.1;6.5;0.2;7.3;4.3;7.2;4.8;0.2
3705;Betrouwbaarheidsmarge;Nieuw West-Noord (BT);2014;6.2;6.2;6.5;6.0;0.2;6.7;4.0;6.6;3.7;0.1
3706;Betrouwbaarheidsmarge;Nieuw West-Noord (BT);2015;6.8;6.6;7.1;6.0;0.2;7.2;4.2;6.9;3.3;0.1
3707;Betrouwbaarheidsmarge;Nieuw West-Noord (BT);2016;5.5;5.7;5.7;5.0;0.1;5.8;4.2;5.8;3.1;0.1
3708;Betrouwbaarheidsmarge;Nieuw West-Noord (BT);2017;5.9;5.8;6.3;5.4;0.2;6.4;4.9;6.3;3.2;0.1
3709;Betrouwbaarheidsmarge;Nieuw West-Noord (BT);2019;4.5;4.9;5.1;4.2;0.1;5.2;3.7;5.1;2.7;0.1
3710;Betrouwbaarheidsmarge;Nissewaard (BT);2012;7.6;6.7;6.6;7.3;0.2;6.4;6.4;5.8;5.8;0.2
3711;Betrouwbaarheidsmarge;Nissewaard (BT);2013;2.8;2.5;2.6;2.7;0.1;2.6;2.3;2.4;2.1;0.1
3712;Betrouwbaarheidsmarge;Nissewaard (BT);2014;5.7;5.0;5.5;5.6;0.1;5.4;4.0;5.1;4.5;0.1
3713;Betrouwbaarheidsmarge;Nissewaard (BT);2015;5.8;5.3;5.4;5.3;0.1;5.5;4.8;5.0;4.1;0.1
3714;Betrouwbaarheidsmarge;Nissewaard (BT);2016;5.7;5.4;5.4;5.5;0.1;5.7;4.8;5.3;3.9;0.1
3715;Betrouwbaarheidsmarge;Nissewaard (BT);2017;5.6;5.1;5.7;5.0;0.1;5.7;4.3;5.2;4.1;0.1
3716;Betrouwbaarheidsmarge;Nissewaard (BT);2019;4.6;4.1;4.3;4.3;0.1;4.4;4.0;4.2;3.6;0.1
3717;Betrouwbaarheidsmarge;Lek en Merwede (BT);2012;3.7;3.2;3.4;3.4;0.1;3.5;3.3;2.8;2.6;0.1
3718;Betrouwbaarheidsmarge;Lek en Merwede (BT);2013;3.1;2.6;2.8;2.7;0.1;2.8;2.6;2.6;2.1;0.1
3719;Betrouwbaarheidsmarge;Lek en Merwede (BT);2014;5.5;4.7;5.4;5.0;0.1;5.3;4.5;4.3;3.3;0.1
3720;Betrouwbaarheidsmarge;Lek en Merwede (BT);2015;3.3;3.0;3.1;3.1;0.1;3.2;2.6;2.9;2.2;0.1
3721;Betrouwbaarheidsmarge;Lek en Merwede (BT);2016;4.9;4.3;4.6;4.5;0.1;4.7;3.9;4.2;3.3;0.1
3722;Betrouwbaarheidsmarge;Lek en Merwede (BT);2017;2.7;2.5;2.6;2.5;0.1;2.7;2.4;2.3;1.7;0.1
3723;Betrouwbaarheidsmarge;Lek en Merwede (BT);2019;3.6;3.1;3.2;3.1;0.1;3.4;3.3;3.0;2.5;0.1
3724;Betrouwbaarheidsmarge;Westerkwartier (BT);2012;4.7;4.1;4.8;4.4;0.1;4.8;1.8;3.7;2.9;0.1
3725;Betrouwbaarheidsmarge;Westerkwartier (BT);2013;4.7;4.3;4.8;4.4;0.1;4.8;1.3;3.7;3.1;0.1
3726;Betrouwbaarheidsmarge;Westerkwartier (BT);2014;5.5;4.6;5.7;5.0;0.1;5.8;2.6;4.3;3.5;0.1
3727;Betrouwbaarheidsmarge;Westerkwartier (BT);2015;5.2;4.8;5.2;4.9;0.1;5.3;2.2;3.7;3.1;0.1
3728;Betrouwbaarheidsmarge;Westerkwartier (BT);2016;5.3;4.5;5.4;4.9;0.1;5.5;2.4;4.2;2.4;0.1
3729;Betrouwbaarheidsmarge;Westerkwartier (BT);2017;5.6;5.2;5.8;5.3;0.1;5.8;3.1;4.4;3.2;0.1
3730;Betrouwbaarheidsmarge;Westerkwartier (BT);2019;5.7;5.0;5.6;5.0;0.1;5.7;3.4;4.6;3.4;0.1
3731;Betrouwbaarheidsmarge;Zuidoost-Bijlmermeer (BT);2012;11.2;8.5;12.3;10.8;0.3;13.0;10.4;12.9;9.1;0.3
3732;Betrouwbaarheidsmarge;Zuidoost-Bijlmermeer (BT);2013;5.7;6.1;6.7;6.4;0.2;6.7;4.6;6.6;4.4;0.1
3733;Betrouwbaarheidsmarge;Zuidoost-Bijlmermeer (BT);2014;5.4;5.9;6.5;5.6;0.2;6.5;4.9;6.4;5.0;0.1
3734;Betrouwbaarheidsmarge;Zuidoost-Bijlmermeer (BT);2015;5.1;5.6;6.3;4.7;0.1;6.3;4.7;6.3;4.1;0.1
3735;Betrouwbaarheidsmarge;Zuidoost-Bijlmermeer (BT);2016;5.5;5.7;6.3;5.1;0.2;6.3;3.6;6.3;3.9;0.1
3736;Betrouwbaarheidsmarge;Zuidoost-Bijlmermeer (BT);2017;5.5;5.6;6.0;5.1;0.1;6.0;4.5;6.0;4.2;0.1
3737;Betrouwbaarheidsmarge;Zuidoost-Bijlmermeer (BT);2019;5.1;5.1;5.5;4.6;0.1;5.5;4.3;5.5;3.8;0.1
3738;Betrouwbaarheidsmarge;Havens (BT);2012;;;;;;;;;;
3739;Betrouwbaarheidsmarge;Havens (BT);2013;;;;;;;;;;
3740;Betrouwbaarheidsmarge;Havens (BT);2014;;;;;;;;;;
3741;Betrouwbaarheidsmarge;Havens (BT);2015;;;;;;;;;;
3742;Betrouwbaarheidsmarge;Havens (BT);2016;;;;;;;;;;
3743;Betrouwbaarheidsmarge;Havens (BT);2017;;;;;;;;;;
3744;Betrouwbaarheidsmarge;Havens (BT);2019;;;;;;;;;;
3745;Betrouwbaarheidsmarge;Infrastructuur, AD (BT);2012;;;;;;;;;;
3746;Betrouwbaarheidsmarge;Infrastructuur, AD (BT);2013;;;;;;;;;;
3747;Betrouwbaarheidsmarge;Infrastructuur, AD (BT);2014;;;;;;;;;;
3748;Betrouwbaarheidsmarge;Infrastructuur, AD (BT);2015;;;;;;;;;;
3749;Betrouwbaarheidsmarge;Infrastructuur, AD (BT);2016;;;;;;;;;;
3750;Betrouwbaarheidsmarge;Infrastructuur, AD (BT);2017;;;;;;;;;;
3751;Betrouwbaarheidsmarge;Infrastructuur, AD (BT);2019;;;;;;;;;;
3752;Betrouwbaarheidsmarge;Fryslân (PD);2012;2.1;1.9;2.1;1.9;0.1;2.1;1.2;1.8;1.2;0.0
3753;Betrouwbaarheidsmarge;Fryslân (PD);2013;2.0;1.8;2.1;1.9;0.1;2.1;1.1;1.7;1.3;0.0
3754;Betrouwbaarheidsmarge;Fryslân (PD);2014;2.1;1.8;2.1;1.9;0.1;2.1;1.2;1.7;1.3;0.0
3755;Betrouwbaarheidsmarge;Fryslân (PD);2015;2.1;1.9;2.1;1.9;0.1;2.1;1.2;1.8;1.2;0.0
3756;Betrouwbaarheidsmarge;Fryslân (PD);2016;2.2;2.0;2.2;2.0;0.1;2.2;1.2;1.8;1.2;0.0
3757;Betrouwbaarheidsmarge;Fryslân (PD);2017;2.1;1.9;2.1;1.9;0.1;2.1;1.1;1.8;1.3;0.0
3758;Betrouwbaarheidsmarge;Fryslân (PD);2019;2.1;1.9;2.1;1.8;0.1;2.1;1.1;1.8;1.2;0.0
3759;Betrouwbaarheidsmarge;Groningen (PD);2012;1.9;1.8;2.0;1.8;0.0;2.0;1.2;1.8;1.1;0.0
3760;Betrouwbaarheidsmarge;Groningen (PD);2013;1.8;1.8;2.0;1.8;0.0;2.0;1.1;1.9;1.2;0.0
3761;Betrouwbaarheidsmarge;Groningen (PD);2014;2.0;1.9;2.1;1.9;0.1;2.1;1.2;1.9;1.2;0.0
3762;Betrouwbaarheidsmarge;Groningen (PD);2015;2.0;1.9;2.1;1.9;0.1;2.1;1.3;1.9;1.0;0.0
3763;Betrouwbaarheidsmarge;Groningen (PD);2016;2.0;2.0;2.2;1.9;0.1;2.2;1.4;2.0;1.2;0.0
3764;Betrouwbaarheidsmarge;Groningen (PD);2017;2.0;2.0;2.2;1.9;0.1;2.2;1.3;2.0;1.2;0.0
3765;Betrouwbaarheidsmarge;Groningen (PD);2019;2.0;1.9;2.1;1.8;0.0;2.1;1.3;1.9;1.1;0.0
3766;Betrouwbaarheidsmarge;Drenthe (PD);2012;1.9;1.7;1.9;1.8;0.0;1.9;1.3;1.4;1.2;0.0
3767;Betrouwbaarheidsmarge;Drenthe (PD);2013;1.2;1.1;1.2;1.2;0.0;1.2;0.8;0.9;0.8;0.0
3768;Betrouwbaarheidsmarge;Drenthe (PD);2014;2.5;2.2;2.4;2.3;0.1;2.4;1.8;1.8;1.6;0.0
3769;Betrouwbaarheidsmarge;Drenthe (PD);2015;2.5;2.3;2.4;2.3;0.1;2.5;1.8;1.8;1.6;0.0
3770;Betrouwbaarheidsmarge;Drenthe (PD);2016;2.5;2.3;2.5;2.3;0.1;2.5;1.7;1.8;1.6;0.0
3771;Betrouwbaarheidsmarge;Drenthe (PD);2017;1.3;1.2;1.3;1.2;0.0;1.3;0.9;1.0;0.8;0.0
3772;Betrouwbaarheidsmarge;Drenthe (PD);2019;2.5;2.3;2.4;2.2;0.1;2.4;1.9;1.9;1.5;0.0
3773;Betrouwbaarheidsmarge;IJsselland (PD);2012;2.0;1.9;2.0;1.8;0.1;2.0;1.4;1.7;1.2;0.0
3774;Betrouwbaarheidsmarge;IJsselland (PD);2013;2.2;2.2;2.2;2.2;0.1;2.3;1.7;1.9;1.2;0.0
3775;Betrouwbaarheidsmarge;IJsselland (PD);2014;2.4;2.3;2.4;2.2;0.1;2.4;1.6;2.0;1.3;0.0
3776;Betrouwbaarheidsmarge;IJsselland (PD);2015;2.5;2.4;2.4;2.3;0.1;2.5;1.8;2.1;1.4;0.0
3777;Betrouwbaarheidsmarge;IJsselland (PD);2016;2.5;2.4;2.5;2.2;0.1;2.5;1.9;2.0;1.6;0.0
3778;Betrouwbaarheidsmarge;IJsselland (PD);2017;2.2;2.1;2.2;1.9;0.1;2.3;1.5;1.9;1.4;0.0
3779;Betrouwbaarheidsmarge;IJsselland (PD);2019;2.3;2.2;2.3;2.0;0.1;2.3;1.7;2.0;1.4;0.0
3780;Betrouwbaarheidsmarge;Twente (PD);2012;2.0;1.9;2.0;1.9;0.1;2.0;1.7;1.7;1.3;0.0
3781;Betrouwbaarheidsmarge;Twente (PD);2013;2.1;2.0;2.0;2.0;0.1;2.0;1.8;1.8;1.3;0.0
3782;Betrouwbaarheidsmarge;Twente (PD);2014;2.2;2.1;2.1;2.1;0.1;2.1;1.9;1.8;1.4;0.0
3783;Betrouwbaarheidsmarge;Twente (PD);2015;1.9;1.8;1.9;1.8;0.0;1.9;1.7;1.7;1.3;0.0
3784;Betrouwbaarheidsmarge;Twente (PD);2016;2.2;2.1;2.1;2.0;0.1;2.2;1.9;1.8;1.4;0.0
3785;Betrouwbaarheidsmarge;Twente (PD);2017;2.1;2.0;2.1;2.0;0.1;2.1;1.8;1.8;1.3;0.0
3786;Betrouwbaarheidsmarge;Twente (PD);2019;2.0;1.9;1.9;1.9;0.0;2.0;1.8;1.6;1.2;0.0
3787;Betrouwbaarheidsmarge;Noord en Oost Gelderland (PD);2012;1.9;1.9;1.8;1.9;0.0;1.9;1.7;1.5;1.3;0.0
3788;Betrouwbaarheidsmarge;Noord en Oost Gelderland (PD);2013;1.9;1.8;1.8;1.8;0.0;1.9;1.7;1.5;1.2;0.0
3789;Betrouwbaarheidsmarge;Noord en Oost Gelderland (PD);2014;1.7;1.7;1.6;1.6;0.0;1.7;1.5;1.2;1.1;0.0
3790;Betrouwbaarheidsmarge;Noord en Oost Gelderland (PD);2015;2.0;1.9;1.8;1.9;0.0;1.9;1.7;1.5;1.2;0.0
3791;Betrouwbaarheidsmarge;Noord en Oost Gelderland (PD);2016;1.9;1.8;1.8;1.8;0.0;1.9;1.7;1.4;1.2;0.0
3792;Betrouwbaarheidsmarge;Noord en Oost Gelderland (PD);2017;1.9;1.8;1.9;1.8;0.0;1.9;1.7;1.5;1.2;0.0
3793;Betrouwbaarheidsmarge;Noord en Oost Gelderland (PD);2019;1.8;1.7;1.6;1.6;0.0;1.7;1.6;1.3;1.1;0.0
3794;Betrouwbaarheidsmarge;Gelderland Midden (PD);2012;2.1;2.0;1.9;2.0;0.1;2.0;1.6;1.7;1.4;0.0
3795;Betrouwbaarheidsmarge;Gelderland Midden (PD);2013;1.8;1.8;1.7;1.7;0.0;1.8;1.5;1.5;1.2;0.0
3796;Betrouwbaarheidsmarge;Gelderland Midden (PD);2014;2.0;1.9;1.9;1.8;0.0;1.9;1.6;1.5;1.3;0.0
3797;Betrouwbaarheidsmarge;Gelderland Midden (PD);2015;2.1;2.0;1.9;1.9;0.1;2.0;1.7;1.7;1.4;0.0
3798;Betrouwbaarheidsmarge;Gelderland Midden (PD);2016;2.0;2.0;1.9;1.9;0.0;2.0;1.7;1.7;1.3;0.0
3799;Betrouwbaarheidsmarge;Gelderland Midden (PD);2017;1.8;1.8;1.7;1.7;0.0;1.8;1.5;1.5;1.2;0.0
3800;Betrouwbaarheidsmarge;Gelderland Midden (PD);2019;1.9;1.9;1.7;1.7;0.0;1.9;1.6;1.7;1.2;0.0
3801;Betrouwbaarheidsmarge;Gelderland Zuid (PD);2012;2.1;2.1;1.9;2.0;0.1;2.0;1.8;1.7;1.6;0.0
3802;Betrouwbaarheidsmarge;Gelderland Zuid (PD);2013;2.3;2.3;2.2;2.2;0.1;2.3;2.0;2.0;1.7;0.1
3803;Betrouwbaarheidsmarge;Gelderland Zuid (PD);2014;2.3;2.3;2.1;2.2;0.1;2.2;2.0;1.9;1.7;0.0
3804;Betrouwbaarheidsmarge;Gelderland Zuid (PD);2015;2.3;2.3;2.2;2.2;0.1;2.3;2.1;2.0;1.7;0.1
3805;Betrouwbaarheidsmarge;Gelderland Zuid (PD);2016;2.3;2.3;2.2;2.1;0.1;2.3;2.0;2.0;1.7;0.1
3806;Betrouwbaarheidsmarge;Gelderland Zuid (PD);2017;2.3;2.3;2.2;2.1;0.1;2.3;2.0;1.9;1.6;0.0
3807;Betrouwbaarheidsmarge;Gelderland Zuid (PD);2019;2.3;2.2;2.2;2.1;0.1;2.3;2.1;1.9;1.6;0.0
3808;Betrouwbaarheidsmarge;Gooi en Vechtstreek (PD);2012;2.1;2.0;1.8;2.0;0.1;1.9;1.3;1.6;1.7;0.0
3809;Betrouwbaarheidsmarge;Gooi en Vechtstreek (PD);2013;3.0;2.9;2.8;2.9;0.1;2.8;1.6;2.6;2.3;0.1
3810;Betrouwbaarheidsmarge;Gooi en Vechtstreek (PD);2014;3.6;3.3;3.1;3.4;0.1;3.3;2.2;2.9;2.9;0.1
3811;Betrouwbaarheidsmarge;Gooi en Vechtstreek (PD);2015;3.0;2.9;2.5;2.9;0.1;2.9;1.8;2.7;2.3;0.1
3812;Betrouwbaarheidsmarge;Gooi en Vechtstreek (PD);2016;3.6;3.4;3.2;3.3;0.1;3.3;2.1;3.0;2.9;0.1
3813;Betrouwbaarheidsmarge;Gooi en Vechtstreek (PD);2017;2.5;2.3;2.1;2.3;0.1;2.4;1.3;2.1;1.8;0.0
3814;Betrouwbaarheidsmarge;Gooi en Vechtstreek (PD);2019;2.7;2.5;2.4;2.4;0.1;2.6;1.5;2.5;1.9;0.1
3815;Betrouwbaarheidsmarge;Flevoland (PD);2012;2.3;2.1;2.2;2.1;0.1;2.3;1.6;1.8;1.9;0.0
3816;Betrouwbaarheidsmarge;Flevoland (PD);2013;2.1;1.9;1.9;1.9;0.1;2.0;1.4;1.6;1.3;0.0
3817;Betrouwbaarheidsmarge;Flevoland (PD);2014;2.4;2.3;2.3;2.3;0.1;2.4;1.6;2.0;1.8;0.0
3818;Betrouwbaarheidsmarge;Flevoland (PD);2015;2.9;2.7;2.7;2.7;0.1;2.9;2.0;2.4;2.0;0.1
3819;Betrouwbaarheidsmarge;Flevoland (PD);2016;2.5;2.4;2.5;2.3;0.1;2.5;1.9;2.0;2.0;0.1
3820;Betrouwbaarheidsmarge;Flevoland (PD);2017;2.0;1.7;1.9;1.8;0.0;2.0;1.5;1.7;1.4;0.0
3821;Betrouwbaarheidsmarge;Flevoland (PD);2019;2.5;2.4;2.4;2.2;0.1;2.4;1.8;2.1;1.9;0.0
3822;Betrouwbaarheidsmarge;Oost Utrecht (PD);2012;3.1;3.0;2.8;3.0;0.1;2.9;2.3;2.4;2.3;0.1
3823;Betrouwbaarheidsmarge;Oost Utrecht (PD);2013;2.4;2.2;2.1;2.2;0.1;2.3;1.6;2.0;1.6;0.0
3824;Betrouwbaarheidsmarge;Oost Utrecht (PD);2014;2.4;2.3;2.1;2.2;0.1;2.2;1.6;1.9;1.7;0.0
3825;Betrouwbaarheidsmarge;Oost Utrecht (PD);2015;2.3;2.3;2.0;2.2;0.1;2.2;1.6;1.8;1.6;0.0
3826;Betrouwbaarheidsmarge;Oost Utrecht (PD);2016;2.4;2.3;2.2;2.2;0.1;2.3;1.7;1.9;1.6;0.0
3827;Betrouwbaarheidsmarge;Oost Utrecht (PD);2017;2.2;2.1;2.0;2.0;0.1;2.1;1.6;1.8;1.4;0.0
3828;Betrouwbaarheidsmarge;Oost Utrecht (PD);2019;2.1;2.0;1.9;1.9;0.1;2.1;1.5;1.8;1.4;0.0
3829;Betrouwbaarheidsmarge;Utrecht Stad (PD);2012;4.1;4.8;4.9;4.4;0.1;5.1;2.5;5.1;2.6;0.1
3830;Betrouwbaarheidsmarge;Utrecht Stad (PD);2013;2.9;3.0;3.1;2.7;0.1;3.2;2.2;3.2;1.7;0.1
3831;Betrouwbaarheidsmarge;Utrecht Stad (PD);2014;2.7;2.9;3.0;2.7;0.1;3.1;1.9;3.1;1.7;0.1
3832;Betrouwbaarheidsmarge;Utrecht Stad (PD);2015;3.0;3.2;3.0;2.8;0.1;3.2;1.8;3.3;1.6;0.1
3833;Betrouwbaarheidsmarge;Utrecht Stad (PD);2016;2.5;3.0;2.9;2.4;0.1;3.0;1.9;3.0;1.6;0.1
3834;Betrouwbaarheidsmarge;Utrecht Stad (PD);2017;2.6;3.0;2.9;2.5;0.1;3.0;1.8;3.0;1.5;0.1
3835;Betrouwbaarheidsmarge;Utrecht Stad (PD);2019;2.8;3.0;2.9;2.6;0.1;3.1;2.1;3.1;1.7;0.1
3836;Betrouwbaarheidsmarge;West Utrecht (PD);2012;4.0;3.7;3.3;3.7;0.1;3.6;2.9;2.8;2.7;0.1
3837;Betrouwbaarheidsmarge;West Utrecht (PD);2013;3.0;2.8;2.5;2.8;0.1;2.8;2.0;2.2;2.1;0.1
3838;Betrouwbaarheidsmarge;West Utrecht (PD);2014;2.9;2.8;2.5;2.8;0.1;2.7;2.1;2.3;2.1;0.1
3839;Betrouwbaarheidsmarge;West Utrecht (PD);2015;3.2;3.1;2.7;3.0;0.1;2.9;2.3;2.4;2.3;0.1
3840;Betrouwbaarheidsmarge;West Utrecht (PD);2016;2.9;2.9;2.6;2.7;0.1;2.8;2.0;2.2;2.1;0.1
3841;Betrouwbaarheidsmarge;West Utrecht (PD);2017;2.8;2.7;2.5;2.5;0.1;2.7;2.0;2.2;2.1;0.1
3842;Betrouwbaarheidsmarge;West Utrecht (PD);2019;2.7;2.6;2.2;2.4;0.1;2.6;1.9;2.3;1.8;0.1
3843;Betrouwbaarheidsmarge;Noord Holland Noord (PD);2012;2.0;1.9;1.9;1.9;0.1;1.9;1.3;1.7;1.4;0.0
3844;Betrouwbaarheidsmarge;Noord Holland Noord (PD);2013;1.7;1.6;1.6;1.6;0.0;1.7;1.1;1.4;1.1;0.0
3845;Betrouwbaarheidsmarge;Noord Holland Noord (PD);2014;2.2;2.0;2.1;2.0;0.1;2.1;1.3;1.8;1.4;0.0
3846;Betrouwbaarheidsmarge;Noord Holland Noord (PD);2015;1.8;1.7;1.7;1.7;0.0;1.8;1.2;1.6;1.2;0.0
3847;Betrouwbaarheidsmarge;Noord Holland Noord (PD);2016;2.2;2.1;2.0;2.0;0.1;2.2;1.4;1.8;1.5;0.0
3848;Betrouwbaarheidsmarge;Noord Holland Noord (PD);2017;1.9;1.8;1.8;1.7;0.0;1.9;1.2;1.6;1.2;0.0
3849;Betrouwbaarheidsmarge;Noord Holland Noord (PD);2019;1.8;1.7;1.7;1.6;0.0;1.8;1.2;1.6;1.1;0.0
3850;Betrouwbaarheidsmarge;Zaanstreek Waterland (PD);2012;2.2;2.0;2.1;2.1;0.1;2.2;1.6;1.9;1.6;0.0
3851;Betrouwbaarheidsmarge;Zaanstreek Waterland (PD);2013;2.3;2.1;2.2;2.2;0.1;2.2;1.7;1.8;1.7;0.0
3852;Betrouwbaarheidsmarge;Zaanstreek Waterland (PD);2014;3.0;2.8;2.8;2.8;0.1;2.9;2.2;2.5;2.1;0.1
3853;Betrouwbaarheidsmarge;Zaanstreek Waterland (PD);2015;3.1;3.0;2.9;2.8;0.1;3.0;2.5;2.5;2.3;0.1
3854;Betrouwbaarheidsmarge;Zaanstreek Waterland (PD);2016;3.1;3.0;3.1;2.8;0.1;3.1;2.4;2.7;2.3;0.1
3855;Betrouwbaarheidsmarge;Zaanstreek Waterland (PD);2017;3.0;3.0;3.0;2.8;0.1;3.1;2.2;2.8;2.1;0.1
3856;Betrouwbaarheidsmarge;Zaanstreek Waterland (PD);2019;2.9;2.8;2.7;2.6;0.1;3.0;2.0;2.7;2.1;0.1
3857;Betrouwbaarheidsmarge;Kennemerland (PD);2012;2.2;2.2;2.2;2.2;0.1;2.3;1.4;2.2;1.5;0.0
3858;Betrouwbaarheidsmarge;Kennemerland (PD);2013;2.3;2.3;2.3;2.2;0.1;2.4;1.5;2.3;1.6;0.0
3859;Betrouwbaarheidsmarge;Kennemerland (PD);2014;2.2;2.2;2.1;2.2;0.1;2.3;1.5;2.2;1.6;0.0
3860;Betrouwbaarheidsmarge;Kennemerland (PD);2015;2.4;2.4;2.3;2.3;0.1;2.5;1.7;2.2;1.7;0.1
3861;Betrouwbaarheidsmarge;Kennemerland (PD);2016;2.0;1.9;1.9;1.8;0.1;2.0;1.4;1.8;1.4;0.0
3862;Betrouwbaarheidsmarge;Kennemerland (PD);2017;1.9;1.9;2.0;1.8;0.1;2.0;1.4;1.9;1.4;0.0
3863;Betrouwbaarheidsmarge;Kennemerland (PD);2019;1.4;1.4;1.3;1.2;0.0;1.4;1.0;1.3;1.0;0.0
3864;Betrouwbaarheidsmarge;Amsterdam Oost (PD);2012;4.1;4.4;5.1;3.9;0.1;5.0;3.2;5.0;2.7;0.1
3865;Betrouwbaarheidsmarge;Amsterdam Oost (PD);2013;2.5;2.6;3.0;2.7;0.1;3.0;1.9;2.9;1.8;0.1
3866;Betrouwbaarheidsmarge;Amsterdam Oost (PD);2014;2.5;2.8;3.0;2.7;0.1;3.0;2.0;3.0;1.7;0.1
3867;Betrouwbaarheidsmarge;Amsterdam Oost (PD);2015;2.6;2.7;3.1;2.6;0.1;3.1;1.9;3.1;1.8;0.1
3868;Betrouwbaarheidsmarge;Amsterdam Oost (PD);2016;2.4;2.4;2.7;2.2;0.1;2.7;1.5;2.7;1.5;0.1
3869;Betrouwbaarheidsmarge;Amsterdam Oost (PD);2017;2.3;2.5;2.8;2.3;0.1;2.8;1.7;2.8;1.6;0.1
3870;Betrouwbaarheidsmarge;Amsterdam Oost (PD);2019;2.3;2.3;2.5;2.1;0.1;2.5;1.6;2.5;1.5;0.1
3871;Betrouwbaarheidsmarge;Amsterdam Zuid (PD);2012;3.7;3.7;3.8;3.5;0.1;4.0;2.7;4.1;2.6;0.1
3872;Betrouwbaarheidsmarge;Amsterdam Zuid (PD);2013;2.8;2.8;3.1;2.9;0.1;3.2;1.7;3.2;2.1;0.1
3873;Betrouwbaarheidsmarge;Amsterdam Zuid (PD);2014;2.9;2.8;2.9;2.8;0.1;3.1;1.9;3.1;2.1;0.1
3874;Betrouwbaarheidsmarge;Amsterdam Zuid (PD);2015;3.0;3.0;3.3;3.0;0.1;3.3;2.4;3.3;1.9;0.1
3875;Betrouwbaarheidsmarge;Amsterdam Zuid (PD);2016;2.7;2.6;2.9;2.5;0.1;2.9;2.0;3.0;1.9;0.1
3876;Betrouwbaarheidsmarge;Amsterdam Zuid (PD);2017;2.6;2.6;2.8;2.5;0.1;2.9;1.7;2.9;1.8;0.1
3877;Betrouwbaarheidsmarge;Amsterdam Zuid (PD);2019;2.6;2.6;2.7;2.3;0.1;2.9;1.9;2.8;1.7;0.1
3878;Betrouwbaarheidsmarge;Amsterdam West (PD);2012;4.6;4.6;5.3;4.6;0.1;5.3;2.9;5.3;2.8;0.1
3879;Betrouwbaarheidsmarge;Amsterdam West (PD);2013;3.0;3.2;3.5;3.0;0.1;3.6;2.0;3.5;1.9;0.1
3880;Betrouwbaarheidsmarge;Amsterdam West (PD);2014;2.9;2.9;3.2;2.7;0.1;3.3;1.7;3.2;1.9;0.1
3881;Betrouwbaarheidsmarge;Amsterdam West (PD);2015;3.0;3.1;3.4;2.9;0.1;3.4;2.1;3.4;1.6;0.1
3882;Betrouwbaarheidsmarge;Amsterdam West (PD);2016;2.6;2.7;3.0;2.5;0.1;3.0;1.9;2.9;1.7;0.1
3883;Betrouwbaarheidsmarge;Amsterdam West (PD);2017;2.5;2.6;2.8;2.4;0.1;2.9;1.9;2.8;1.6;0.1
3884;Betrouwbaarheidsmarge;Amsterdam West (PD);2019;2.4;2.4;2.6;2.3;0.1;2.6;1.7;2.6;1.5;0.1
3885;Betrouwbaarheidsmarge;Den Haag Centrum (PD);2012;2.0;2.0;2.1;1.9;0.1;2.1;1.4;2.1;1.4;0.0
3886;Betrouwbaarheidsmarge;Den Haag Centrum (PD);2013;2.9;2.9;3.2;2.9;0.1;3.2;2.2;3.2;1.7;0.1
