ID;Afvalsoort;RegioS;Perioden;HuishoudelijkRestafvalKgPerInwoner_1;HuishoudelijkRestafvalTonnages_2
1900;Organische natte fractie wv digestaat;Nederweert;2023;;
1901;Organische natte fractie wv digestaat;Nieuwegein;2023;0.0;0.0
1902;Organische natte fractie wv digestaat;Nieuwkoop;2023;;
1903;Organische natte fractie wv digestaat;Nijkerk;2023;;
1904;Organische natte fractie wv digestaat;Nijmegen;2023;0.0;0.0
1905;Organische natte fractie wv digestaat;Nissewaard;2023;;
1906;Organische natte fractie wv digestaat;Noardeast-Fryslân;2023;0.0;0.0
1907;Organische natte fractie wv digestaat;Noord-Beveland;2023;0.0;0.0
1908;Organische natte fractie wv digestaat;Noordenveld;2023;;
1909;Organische natte fractie wv digestaat;Noordoostpolder;2023;;
1910;Organische natte fractie wv digestaat;Noordwijk;2023;;
1911;Organische natte fractie wv digestaat;Nuenen, Gerwen en Nederwetten;2023;;
1912;Organische natte fractie wv digestaat;Nunspeet;2023;0.0;0.0
1913;Organische natte fractie wv digestaat;Oegstgeest;2023;0.0;0.0
1914;Organische natte fractie wv digestaat;Oirschot;2023;;
1915;Organische natte fractie wv digestaat;Oisterwijk;2023;;
1916;Organische natte fractie wv digestaat;Oldambt;2023;;
1917;Organische natte fractie wv digestaat;Oldebroek;2023;0.0;0.0
1918;Organische natte fractie wv digestaat;Oldenzaal;2023;;
1919;Organische natte fractie wv digestaat;Olst-Wijhe;2023;;
1920;Organische natte fractie wv digestaat;Ommen;2023;;
1921;Organische natte fractie wv digestaat;Oost Gelre;2023;;
1922;Organische natte fractie wv digestaat;Oosterhout;2023;;
1923;Organische natte fractie wv digestaat;Ooststellingwerf;2023;0.0;0.0
1924;Organische natte fractie wv digestaat;Oostzaan;2023;;
1925;Organische natte fractie wv digestaat;Opmeer;2023;;
1926;Organische natte fractie wv digestaat;Opsterland;2023;0.0;0.0
1927;Organische natte fractie wv digestaat;Oss;2023;;
1928;Organische natte fractie wv digestaat;Oude IJsselstreek;2023;;
1929;Organische natte fractie wv digestaat;Ouder-Amstel;2023;0.0;0.0
1930;Organische natte fractie wv digestaat;Oudewater;2023;;
1931;Organische natte fractie wv digestaat;Overbetuwe;2023;;
1932;Organische natte fractie wv digestaat;Papendrecht;2023;0.0;0.0
1933;Organische natte fractie wv digestaat;Peel en Maas;2023;;
1934;Organische natte fractie wv digestaat;Pekela;2023;;
1935;Organische natte fractie wv digestaat;Pijnacker-Nootdorp;2023;;
1936;Organische natte fractie wv digestaat;Purmerend;2023;0.0;0.0
1937;Organische natte fractie wv digestaat;Putten;2023;0.0;0.0
1938;Organische natte fractie wv digestaat;Raalte;2023;;
1939;Organische natte fractie wv digestaat;Reimerswaal;2023;;
1940;Organische natte fractie wv digestaat;Renkum;2023;0.0;0.0
1941;Organische natte fractie wv digestaat;Renswoude;2023;0.0;0.0
1942;Organische natte fractie wv digestaat;Reusel-De Mierden;2023;;
1943;Organische natte fractie wv digestaat;Rheden;2023;;
1944;Organische natte fractie wv digestaat;Rhenen;2023;;
1945;Organische natte fractie wv digestaat;Ridderkerk;2023;0.0;0.0
1946;Organische natte fractie wv digestaat;Rijssen-Holten;2023;;
1947;Organische natte fractie wv digestaat;Rijswijk (ZH.);2023;0.0;0.0
1948;Organische natte fractie wv digestaat;Roerdalen;2023;;
1949;Organische natte fractie wv digestaat;Roermond;2023;;
1950;Organische natte fractie wv digestaat;De Ronde Venen;2023;;
1951;Organische natte fractie wv digestaat;Roosendaal;2023;;
1952;Organische natte fractie wv digestaat;Rotterdam;2023;0.0;0.0
1953;Organische natte fractie wv digestaat;Rozendaal;2023;;
1954;Organische natte fractie wv digestaat;Rucphen;2023;;
1955;Organische natte fractie wv digestaat;Schagen;2023;0.0;0.0
1956;Organische natte fractie wv digestaat;Scherpenzeel;2023;;
1957;Organische natte fractie wv digestaat;Schiedam;2023;0.0;0.0
1958;Organische natte fractie wv digestaat;Schiermonnikoog;2023;0.0;0.0
1959;Organische natte fractie wv digestaat;Schouwen-Duiveland;2023;;
1960;Organische natte fractie wv digestaat;Simpelveld;2023;;
1961;Organische natte fractie wv digestaat;Sint-Michielsgestel;2023;;
1962;Organische natte fractie wv digestaat;Sittard-Geleen;2023;0.0;0.0
1963;Organische natte fractie wv digestaat;Sliedrecht;2023;;
1964;Organische natte fractie wv digestaat;Sluis;2023;;
1965;Organische natte fractie wv digestaat;Smallingerland;2023;0.0;0.0
1966;Organische natte fractie wv digestaat;Soest;2023;0.0;0.0
1967;Organische natte fractie wv digestaat;Someren;2023;;
1968;Organische natte fractie wv digestaat;Son en Breugel;2023;;
1969;Organische natte fractie wv digestaat;Stadskanaal;2023;;
1970;Organische natte fractie wv digestaat;Staphorst;2023;;
1971;Organische natte fractie wv digestaat;Stede Broec;2023;0.0;0.0
1972;Organische natte fractie wv digestaat;Steenbergen;2023;;
1973;Organische natte fractie wv digestaat;Steenwijkerland;2023;;
1974;Organische natte fractie wv digestaat;Stein (L.);2023;0.0;0.0
1975;Organische natte fractie wv digestaat;Stichtse Vecht;2023;;
1976;Organische natte fractie wv digestaat;Súdwest-Fryslân;2023;0.0;0.0
1977;Organische natte fractie wv digestaat;Terneuzen;2023;0.0;0.0
1978;Organische natte fractie wv digestaat;Terschelling;2023;0.0;0.0
1979;Organische natte fractie wv digestaat;Texel;2023;;
1980;Organische natte fractie wv digestaat;Teylingen;2023;;
1981;Organische natte fractie wv digestaat;Tholen;2023;;
1982;Organische natte fractie wv digestaat;Tiel;2023;;
1983;Organische natte fractie wv digestaat;Tilburg;2023;;
1984;Organische natte fractie wv digestaat;Tubbergen;2023;;
1985;Organische natte fractie wv digestaat;Twenterand;2023;;
1986;Organische natte fractie wv digestaat;Tynaarlo;2023;;
1987;Organische natte fractie wv digestaat;Tytsjerksteradiel;2023;0.0;0.0
1988;Organische natte fractie wv digestaat;Uitgeest;2023;;
1989;Organische natte fractie wv digestaat;Uithoorn;2023;;
1990;Organische natte fractie wv digestaat;Urk;2023;;
1991;Organische natte fractie wv digestaat;Utrecht (gemeente);2023;0.0;0.0
1992;Organische natte fractie wv digestaat;Utrechtse Heuvelrug;2023;;
1993;Organische natte fractie wv digestaat;Vaals;2023;;
1994;Organische natte fractie wv digestaat;Valkenburg aan de Geul;2023;;
1995;Organische natte fractie wv digestaat;Valkenswaard;2023;;
1996;Organische natte fractie wv digestaat;Veendam;2023;;
1997;Organische natte fractie wv digestaat;Veenendaal;2023;;
1998;Organische natte fractie wv digestaat;Veere;2023;;
1999;Organische natte fractie wv digestaat;Veldhoven;2023;;
2000;Organische natte fractie wv digestaat;Velsen;2023;0.0;0.0
2001;Organische natte fractie wv digestaat;Venlo;2023;;
2002;Organische natte fractie wv digestaat;Venray;2023;;
2003;Organische natte fractie wv digestaat;Vijfheerenlanden;2023;0.0;0.0
2004;Organische natte fractie wv digestaat;Vlaardingen;2023;0.0;0.0
2005;Organische natte fractie wv digestaat;Vlieland;2023;0.0;0.0
2006;Organische natte fractie wv digestaat;Vlissingen;2023;;
2007;Organische natte fractie wv digestaat;Voerendaal;2023;;
2008;Organische natte fractie wv digestaat;Voorne aan Zee;2023;;
2009;Organische natte fractie wv digestaat;Voorschoten;2023;;
2010;Organische natte fractie wv digestaat;Voorst;2023;;
2011;Organische natte fractie wv digestaat;Vught;2023;;
2012;Organische natte fractie wv digestaat;Waadhoeke;2023;0.0;0.0
2013;Organische natte fractie wv digestaat;Waalre;2023;;
2014;Organische natte fractie wv digestaat;Waalwijk;2023;;
2015;Organische natte fractie wv digestaat;Waddinxveen;2023;;
2016;Organische natte fractie wv digestaat;Wageningen;2023;0.0;0.0
2017;Organische natte fractie wv digestaat;Wassenaar;2023;0.0;0.0
2018;Organische natte fractie wv digestaat;Waterland;2023;;
2019;Organische natte fractie wv digestaat;Weert;2023;0.0;0.0
2020;Organische natte fractie wv digestaat;West Betuwe;2023;;
2021;Organische natte fractie wv digestaat;West Maas en Waal;2023;;
2022;Organische natte fractie wv digestaat;Westerkwartier;2023;;
2023;Organische natte fractie wv digestaat;Westerveld;2023;;
2024;Organische natte fractie wv digestaat;Westervoort;2023;;
2025;Organische natte fractie wv digestaat;Westerwolde;2023;0.0;0.0
2026;Organische natte fractie wv digestaat;Westland;2023;0.0;0.0
2027;Organische natte fractie wv digestaat;Weststellingwerf;2023;0.0;0.0
2028;Organische natte fractie wv digestaat;Wierden;2023;;
2029;Organische natte fractie wv digestaat;Wijchen;2023;;
2030;Organische natte fractie wv digestaat;Wijdemeren;2023;;
2031;Organische natte fractie wv digestaat;Wijk bij Duurstede;2023;;
2032;Organische natte fractie wv digestaat;Winterswijk;2023;;
2033;Organische natte fractie wv digestaat;Woensdrecht;2023;;
2034;Organische natte fractie wv digestaat;Woerden;2023;;
2035;Organische natte fractie wv digestaat;De Wolden;2023;;
2036;Organische natte fractie wv digestaat;Wormerland;2023;;
2037;Organische natte fractie wv digestaat;Woudenberg;2023;;
2038;Organische natte fractie wv digestaat;Zaanstad;2023;0.0;0.0
2039;Organische natte fractie wv digestaat;Zaltbommel;2023;;
2040;Organische natte fractie wv digestaat;Zandvoort;2023;0.0;0.0
2041;Organische natte fractie wv digestaat;Zeewolde;2023;;
2042;Organische natte fractie wv digestaat;Zeist;2023;0.0;0.0
2043;Organische natte fractie wv digestaat;Zevenaar;2023;;
2044;Organische natte fractie wv digestaat;Zoetermeer;2023;;
2045;Organische natte fractie wv digestaat;Zoeterwoude;2023;;
2046;Organische natte fractie wv digestaat;Zuidplas;2023;;
2047;Organische natte fractie wv digestaat;Zundert;2023;;
2048;Organische natte fractie wv digestaat;Zutphen;2023;;
2049;Organische natte fractie wv digestaat;Zwartewaterland;2023;;
2050;Organische natte fractie wv digestaat;Zwijndrecht;2023;;
2051;Organische natte fractie wv digestaat;Zwolle;2023;;
2052;Organische natte fractie wv overig ONF;Aa en Hunze;2023;;
2053;Organische natte fractie wv overig ONF;Aalsmeer;2023;0.0;0.0
2054;Organische natte fractie wv overig ONF;Aalten;2023;;
2055;Organische natte fractie wv overig ONF;Achtkarspelen;2023;18.1;508.5
2056;Organische natte fractie wv overig ONF;Alblasserdam;2023;;
2057;Organische natte fractie wv overig ONF;Albrandswaard;2023;0.0;0.0
2058;Organische natte fractie wv overig ONF;Alkmaar;2023;2.9;323.0
2059;Organische natte fractie wv overig ONF;Almelo;2023;;
2060;Organische natte fractie wv overig ONF;Almere;2023;0.0;0.0
2061;Organische natte fractie wv overig ONF;Alphen aan den Rijn;2023;;
2062;Organische natte fractie wv overig ONF;Alphen-Chaam;2023;;
2063;Organische natte fractie wv overig ONF;Altena;2023;;
2064;Organische natte fractie wv overig ONF;Ameland;2023;48.9;187.6
2065;Organische natte fractie wv overig ONF;Amersfoort;2023;;
2066;Organische natte fractie wv overig ONF;Amstelveen;2023;;
2067;Organische natte fractie wv overig ONF;Amsterdam;2023;0.0;0.0
2068;Organische natte fractie wv overig ONF;Apeldoorn;2023;;
2069;Organische natte fractie wv overig ONF;Arnhem;2023;;
2070;Organische natte fractie wv overig ONF;Assen;2023;;
2071;Organische natte fractie wv overig ONF;Asten;2023;;
2072;Organische natte fractie wv overig ONF;Baarle-Nassau;2023;;
2073;Organische natte fractie wv overig ONF;Baarn;2023;0.0;0.0
2074;Organische natte fractie wv overig ONF;Barendrecht;2023;0.0;0.0
2075;Organische natte fractie wv overig ONF;Barneveld;2023;;
2076;Organische natte fractie wv overig ONF;Beek (L.);2023;0.0;0.0
2077;Organische natte fractie wv overig ONF;Beekdaelen;2023;;
2078;Organische natte fractie wv overig ONF;Beesel;2023;;
2079;Organische natte fractie wv overig ONF;Berg en Dal;2023;;
2080;Organische natte fractie wv overig ONF;Bergeijk;2023;;
2081;Organische natte fractie wv overig ONF;Bergen (L.);2023;;
2082;Organische natte fractie wv overig ONF;Bergen (NH.);2023;;
2083;Organische natte fractie wv overig ONF;Bergen op Zoom;2023;;
2084;Organische natte fractie wv overig ONF;Berkelland;2023;;
2085;Organische natte fractie wv overig ONF;Bernheze;2023;;
2086;Organische natte fractie wv overig ONF;Best;2023;;
2087;Organische natte fractie wv overig ONF;Beuningen;2023;;
2088;Organische natte fractie wv overig ONF;Beverwijk;2023;2.3;100.0
2089;Organische natte fractie wv overig ONF;De Bilt;2023;;
2090;Organische natte fractie wv overig ONF;Bladel;2023;;
2091;Organische natte fractie wv overig ONF;Blaricum;2023;;
2092;Organische natte fractie wv overig ONF;Bloemendaal;2023;;
2093;Organische natte fractie wv overig ONF;Bodegraven-Reeuwijk;2023;;
2094;Organische natte fractie wv overig ONF;Boekel;2023;;
2095;Organische natte fractie wv overig ONF;Borger-Odoorn;2023;;
2096;Organische natte fractie wv overig ONF;Borne;2023;;
2097;Organische natte fractie wv overig ONF;Borsele;2023;;
2098;Organische natte fractie wv overig ONF;Boxtel;2023;;
2099;Organische natte fractie wv overig ONF;Breda;2023;;
2100;Organische natte fractie wv overig ONF;Bronckhorst;2023;;
2101;Organische natte fractie wv overig ONF;Brummen;2023;;
2102;Organische natte fractie wv overig ONF;Brunssum;2023;;
2103;Organische natte fractie wv overig ONF;Bunnik;2023;;
2104;Organische natte fractie wv overig ONF;Bunschoten;2023;0.0;0.0
2105;Organische natte fractie wv overig ONF;Buren;2023;;
2106;Organische natte fractie wv overig ONF;Capelle aan den IJssel;2023;23.2;1564.0
2107;Organische natte fractie wv overig ONF;Castricum;2023;;
2108;Organische natte fractie wv overig ONF;Coevorden;2023;;
2109;Organische natte fractie wv overig ONF;Cranendonck;2023;;
2110;Organische natte fractie wv overig ONF;Culemborg;2023;;
2111;Organische natte fractie wv overig ONF;Dalfsen;2023;;
2112;Organische natte fractie wv overig ONF;Dantumadiel;2023;17.3;331.3
2113;Organische natte fractie wv overig ONF;Delft;2023;0.0;0.0
2114;Organische natte fractie wv overig ONF;Deurne;2023;;
2115;Organische natte fractie wv overig ONF;Deventer;2023;;
2116;Organische natte fractie wv overig ONF;Diemen;2023;;
2117;Organische natte fractie wv overig ONF;Dijk en Waard;2023;0.0;0.0
2118;Organische natte fractie wv overig ONF;Dinkelland;2023;;
2119;Organische natte fractie wv overig ONF;Doesburg;2023;;
2120;Organische natte fractie wv overig ONF;Doetinchem;2023;;
2121;Organische natte fractie wv overig ONF;Dongen;2023;;
2122;Organische natte fractie wv overig ONF;Dordrecht;2023;;
2123;Organische natte fractie wv overig ONF;Drechterland;2023;;
2124;Organische natte fractie wv overig ONF;Drimmelen;2023;;
2125;Organische natte fractie wv overig ONF;Dronten;2023;;
2126;Organische natte fractie wv overig ONF;Druten;2023;;
2127;Organische natte fractie wv overig ONF;Duiven;2023;;
2128;Organische natte fractie wv overig ONF;Echt-Susteren;2023;;
2129;Organische natte fractie wv overig ONF;Edam-Volendam;2023;;
2130;Organische natte fractie wv overig ONF;Ede;2023;;
2131;Organische natte fractie wv overig ONF;Eemnes;2023;;
2132;Organische natte fractie wv overig ONF;Eemsdelta;2023;14.6;664.6
2133;Organische natte fractie wv overig ONF;Eersel;2023;;
2134;Organische natte fractie wv overig ONF;Eijsden-Margraten;2023;;
2135;Organische natte fractie wv overig ONF;Eindhoven;2023;;
2136;Organische natte fractie wv overig ONF;Elburg;2023;17.5;419.9
2137;Organische natte fractie wv overig ONF;Emmen;2023;;
2138;Organische natte fractie wv overig ONF;Enkhuizen;2023;;
2139;Organische natte fractie wv overig ONF;Enschede;2023;;
2140;Organische natte fractie wv overig ONF;Epe;2023;;
2141;Organische natte fractie wv overig ONF;Ermelo;2023;13.1;359.9
2142;Organische natte fractie wv overig ONF;Etten-Leur;2023;;
2143;Organische natte fractie wv overig ONF;De Fryske Marren;2023;13.7;711.0
2144;Organische natte fractie wv overig ONF;Geertruidenberg;2023;;
2145;Organische natte fractie wv overig ONF;Geldrop-Mierlo;2023;;
2146;Organische natte fractie wv overig ONF;Gemert-Bakel;2023;;
2147;Organische natte fractie wv overig ONF;Gennep;2023;;
2148;Organische natte fractie wv overig ONF;Gilze en Rijen;2023;;
2149;Organische natte fractie wv overig ONF;Goeree-Overflakkee;2023;;
2150;Organische natte fractie wv overig ONF;Goes;2023;;
2151;Organische natte fractie wv overig ONF;Goirle;2023;;
2152;Organische natte fractie wv overig ONF;Gooise Meren;2023;;
2153;Organische natte fractie wv overig ONF;Gorinchem;2023;0.0;0.0
2154;Organische natte fractie wv overig ONF;Gouda;2023;;
2155;Organische natte fractie wv overig ONF;'s-Gravenhage (gemeente);2023;0.0;0.0
2156;Organische natte fractie wv overig ONF;Groningen (gemeente);2023;0.0;0.0
2157;Organische natte fractie wv overig ONF;Gulpen-Wittem;2023;;
2158;Organische natte fractie wv overig ONF;Haaksbergen;2023;;
2159;Organische natte fractie wv overig ONF;Haarlem;2023;0.0;0.0
2160;Organische natte fractie wv overig ONF;Haarlemmermeer;2023;;
2161;Organische natte fractie wv overig ONF;Halderberge;2023;;
2162;Organische natte fractie wv overig ONF;Hardenberg;2023;;
2163;Organische natte fractie wv overig ONF;Harderwijk;2023;13.2;647.0
2164;Organische natte fractie wv overig ONF;Hardinxveld-Giessendam;2023;0.0;0.0
2165;Organische natte fractie wv overig ONF;Harlingen;2023;17.7;285.9
2166;Organische natte fractie wv overig ONF;Hattem;2023;;
2167;Organische natte fractie wv overig ONF;Heemskerk;2023;0.0;0.0
2168;Organische natte fractie wv overig ONF;Heemstede;2023;;
2169;Organische natte fractie wv overig ONF;Heerde;2023;;
2170;Organische natte fractie wv overig ONF;Heerenveen;2023;10.8;557.8
2171;Organische natte fractie wv overig ONF;Heerlen;2023;;
2172;Organische natte fractie wv overig ONF;Heeze-Leende;2023;;
2173;Organische natte fractie wv overig ONF;Heiloo;2023;;
2174;Organische natte fractie wv overig ONF;Den Helder;2023;;
2175;Organische natte fractie wv overig ONF;Hellendoorn;2023;;
2176;Organische natte fractie wv overig ONF;Helmond;2023;;
2177;Organische natte fractie wv overig ONF;Hendrik-Ido-Ambacht;2023;;
2178;Organische natte fractie wv overig ONF;Hengelo (O.);2023;;
2179;Organische natte fractie wv overig ONF;'s-Hertogenbosch;2023;;
2180;Organische natte fractie wv overig ONF;Heumen;2023;;
