ID;Sex;Age;MaritalStatus;CountryOfBirth;Periods;Immigration_1;EmigrationInclAdmCorrections_2;NetMigrationInclAdmCorrections_3;AdministrativeEntries_4;AdministrativeRemoval_5;NetAdministrativeCorrections_6
8470;Total male and female;0 year;Widowed;Azerbaijan;2022;;;;;;
8471;Total male and female;0 year;Widowed;Azerbaijan;2023;;;;;;
8472;Total male and female;0 year;Widowed;Bahamas;2020;;;;;;
8473;Total male and female;0 year;Widowed;Bahamas;2021;;;;;;
8474;Total male and female;0 year;Widowed;Bahamas;2022;;;;;;
8475;Total male and female;0 year;Widowed;Bahamas;2023;;;;;;
8476;Total male and female;0 year;Widowed;Bahrain;2020;;;;;;
8477;Total male and female;0 year;Widowed;Bahrain;2021;;;;;;
8478;Total male and female;0 year;Widowed;Bahrain;2022;;;;;;
8479;Total male and female;0 year;Widowed;Bahrain;2023;;;;;;
8480;Total male and female;0 year;Widowed;Bangladesh;2020;;;;;;
8481;Total male and female;0 year;Widowed;Bangladesh;2021;;;;;;
8482;Total male and female;0 year;Widowed;Bangladesh;2022;;;;;;
8483;Total male and female;0 year;Widowed;Bangladesh;2023;;;;;;
8484;Total male and female;0 year;Widowed;Barbados;2020;;;;;;
8485;Total male and female;0 year;Widowed;Barbados;2021;;;;;;
8486;Total male and female;0 year;Widowed;Barbados;2022;;;;;;
8487;Total male and female;0 year;Widowed;Barbados;2023;;;;;;
8488;Total male and female;0 year;Widowed;Belgium;2020;;;;;;
8489;Total male and female;0 year;Widowed;Belgium;2021;;;;;;
8490;Total male and female;0 year;Widowed;Belgium;2022;;;;;;
8491;Total male and female;0 year;Widowed;Belgium;2023;;;;;;
8492;Total male and female;0 year;Widowed;Belize;2020;;;;;;
8493;Total male and female;0 year;Widowed;Belize;2021;;;;;;
8494;Total male and female;0 year;Widowed;Belize;2022;;;;;;
8495;Total male and female;0 year;Widowed;Belize;2023;;;;;;
8496;Total male and female;0 year;Widowed;Benin;2020;;;;;;
8497;Total male and female;0 year;Widowed;Benin;2021;;;;;;
8498;Total male and female;0 year;Widowed;Benin;2022;;;;;;
8499;Total male and female;0 year;Widowed;Benin;2023;;;;;;
8500;Total male and female;0 year;Widowed;Bermuda;2020;;;;;;
8501;Total male and female;0 year;Widowed;Bermuda;2021;;;;;;
8502;Total male and female;0 year;Widowed;Bermuda;2022;;;;;;
8503;Total male and female;0 year;Widowed;Bermuda;2023;;;;;;
8504;Total male and female;0 year;Widowed;Bhutan;2020;;;;;;
8505;Total male and female;0 year;Widowed;Bhutan;2021;;;;;;
8506;Total male and female;0 year;Widowed;Bhutan;2022;;;;;;
8507;Total male and female;0 year;Widowed;Bhutan;2023;;;;;;
8508;Total male and female;0 year;Widowed;Bolivia;2020;;;;;;
8509;Total male and female;0 year;Widowed;Bolivia;2021;;;;;;
8510;Total male and female;0 year;Widowed;Bolivia;2022;;;;;;
8511;Total male and female;0 year;Widowed;Bolivia;2023;;;;;;
8512;Total male and female;0 year;Widowed;Bosnia and Herzegovina;2020;;;;;;
8513;Total male and female;0 year;Widowed;Bosnia and Herzegovina;2021;;;;;;
8514;Total male and female;0 year;Widowed;Bosnia and Herzegovina;2022;;;;;;
8515;Total male and female;0 year;Widowed;Bosnia and Herzegovina;2023;;;;;;
8516;Total male and female;0 year;Widowed;Botswana;2020;;;;;;
8517;Total male and female;0 year;Widowed;Botswana;2021;;;;;;
8518;Total male and female;0 year;Widowed;Botswana;2022;;;;;;
8519;Total male and female;0 year;Widowed;Botswana;2023;;;;;;
8520;Total male and female;0 year;Widowed;Brazil;2020;;;;;;
8521;Total male and female;0 year;Widowed;Brazil;2021;;;;;;
8522;Total male and female;0 year;Widowed;Brazil;2022;;;;;;
8523;Total male and female;0 year;Widowed;Brazil;2023;;;;;;
8524;Total male and female;0 year;Widowed;British Indian Ocean Territory;2020;;;;;;
8525;Total male and female;0 year;Widowed;British Indian Ocean Territory;2021;;;;;;
8526;Total male and female;0 year;Widowed;British Indian Ocean Territory;2022;;;;;;
8527;Total male and female;0 year;Widowed;British Indian Ocean Territory;2023;;;;;;
8528;Total male and female;0 year;Widowed;British Virgin Islands;2020;;;;;;
8529;Total male and female;0 year;Widowed;British Virgin Islands;2021;;;;;;
8530;Total male and female;0 year;Widowed;British Virgin Islands;2022;;;;;;
8531;Total male and female;0 year;Widowed;British Virgin Islands;2023;;;;;;
8532;Total male and female;0 year;Widowed;Brunei;2020;;;;;;
8533;Total male and female;0 year;Widowed;Brunei;2021;;;;;;
8534;Total male and female;0 year;Widowed;Brunei;2022;;;;;;
8535;Total male and female;0 year;Widowed;Brunei;2023;;;;;;
8536;Total male and female;0 year;Widowed;Bulgaria;2020;;;;;;
8537;Total male and female;0 year;Widowed;Bulgaria;2021;;;;;;
8538;Total male and female;0 year;Widowed;Bulgaria;2022;;;;;;
8539;Total male and female;0 year;Widowed;Bulgaria;2023;;;;;;
8540;Total male and female;0 year;Widowed;Burkina Faso;2020;;;;;;
8541;Total male and female;0 year;Widowed;Burkina Faso;2021;;;;;;
8542;Total male and female;0 year;Widowed;Burkina Faso;2022;;;;;;
8543;Total male and female;0 year;Widowed;Burkina Faso;2023;;;;;;
8544;Total male and female;0 year;Widowed;Burundi;2020;;;;;;
8545;Total male and female;0 year;Widowed;Burundi;2021;;;;;;
8546;Total male and female;0 year;Widowed;Burundi;2022;;;;;;
8547;Total male and female;0 year;Widowed;Burundi;2023;;;;;;
8548;Total male and female;0 year;Widowed;Cambodia;2020;;;;;;
8549;Total male and female;0 year;Widowed;Cambodia;2021;;;;;;
8550;Total male and female;0 year;Widowed;Cambodia;2022;;;;;;
8551;Total male and female;0 year;Widowed;Cambodia;2023;;;;;;
8552;Total male and female;0 year;Widowed;Canada;2020;;;;;;
8553;Total male and female;0 year;Widowed;Canada;2021;;;;;;
8554;Total male and female;0 year;Widowed;Canada;2022;;;;;;
8555;Total male and female;0 year;Widowed;Canada;2023;;;;;;
8556;Total male and female;0 year;Widowed;Dutch Caribbean;2020;;;;;;
8557;Total male and female;0 year;Widowed;Dutch Caribbean;2021;;;;;;
8558;Total male and female;0 year;Widowed;Dutch Caribbean;2022;;;;;;
8559;Total male and female;0 year;Widowed;Dutch Caribbean;2023;;;;;;
8560;Total male and female;0 year;Widowed;Cayman Islands;2020;;;;;;
8561;Total male and female;0 year;Widowed;Cayman Islands;2021;;;;;;
8562;Total male and female;0 year;Widowed;Cayman Islands;2022;;;;;;
8563;Total male and female;0 year;Widowed;Cayman Islands;2023;;;;;;
8564;Total male and female;0 year;Widowed;Central African Republic;2020;;;;;;
8565;Total male and female;0 year;Widowed;Central African Republic;2021;;;;;;
8566;Total male and female;0 year;Widowed;Central African Republic;2022;;;;;;
8567;Total male and female;0 year;Widowed;Central African Republic;2023;;;;;;
8568;Total male and female;0 year;Widowed;Chile;2020;;;;;;
8569;Total male and female;0 year;Widowed;Chile;2021;;;;;;
8570;Total male and female;0 year;Widowed;Chile;2022;;;;;;
8571;Total male and female;0 year;Widowed;Chile;2023;;;;;;
8572;Total male and female;0 year;Widowed;China;2020;;;;;;
8573;Total male and female;0 year;Widowed;China;2021;;;;;;
8574;Total male and female;0 year;Widowed;China;2022;;;;;;
8575;Total male and female;0 year;Widowed;China;2023;;;;;;
8576;Total male and female;0 year;Widowed;Colombia;2020;;;;;;
8577;Total male and female;0 year;Widowed;Colombia;2021;;;;;;
8578;Total male and female;0 year;Widowed;Colombia;2022;;;;;;
8579;Total male and female;0 year;Widowed;Colombia;2023;;;;;;
8580;Total male and female;0 year;Widowed;Comoros;2020;;;;;;
8581;Total male and female;0 year;Widowed;Comoros;2021;;;;;;
8582;Total male and female;0 year;Widowed;Comoros;2022;;;;;;
8583;Total male and female;0 year;Widowed;Comoros;2023;;;;;;
8584;Total male and female;0 year;Widowed;Congo;2020;;;;;;
8585;Total male and female;0 year;Widowed;Congo;2021;;;;;;
8586;Total male and female;0 year;Widowed;Congo;2022;;;;;;
8587;Total male and female;0 year;Widowed;Congo;2023;;;;;;
8588;Total male and female;0 year;Widowed;Congo (Democratic Republic);2020;;;;;;
8589;Total male and female;0 year;Widowed;Congo (Democratic Republic);2021;;;;;;
8590;Total male and female;0 year;Widowed;Congo (Democratic Republic);2022;;;;;;
8591;Total male and female;0 year;Widowed;Congo (Democratic Republic);2023;;;;;;
8592;Total male and female;0 year;Widowed;Cook Islands;2020;;;;;;
8593;Total male and female;0 year;Widowed;Cook Islands;2021;;;;;;
8594;Total male and female;0 year;Widowed;Cook Islands;2022;;;;;;
8595;Total male and female;0 year;Widowed;Cook Islands;2023;;;;;;
8596;Total male and female;0 year;Widowed;Costa Rica;2020;;;;;;
8597;Total male and female;0 year;Widowed;Costa Rica;2021;;;;;;
8598;Total male and female;0 year;Widowed;Costa Rica;2022;;;;;;
8599;Total male and female;0 year;Widowed;Costa Rica;2023;;;;;;
8600;Total male and female;0 year;Widowed;Cuba;2020;;;;;;
8601;Total male and female;0 year;Widowed;Cuba;2021;;;;;;
8602;Total male and female;0 year;Widowed;Cuba;2022;;;;;;
8603;Total male and female;0 year;Widowed;Cuba;2023;;;;;;
8604;Total male and female;0 year;Widowed;Curaçao;2020;;;;;;
8605;Total male and female;0 year;Widowed;Curaçao;2021;;;;;;
8606;Total male and female;0 year;Widowed;Curaçao;2022;;;;;;
8607;Total male and female;0 year;Widowed;Curaçao;2023;;;;;;
8608;Total male and female;0 year;Widowed;Cyprus;2020;;;;;;
8609;Total male and female;0 year;Widowed;Cyprus;2021;;;;;;
8610;Total male and female;0 year;Widowed;Cyprus;2022;;;;;;
8611;Total male and female;0 year;Widowed;Cyprus;2023;;;;;;
8612;Total male and female;0 year;Widowed;Denmark;2020;;;;;;
8613;Total male and female;0 year;Widowed;Denmark;2021;;;;;;
8614;Total male and female;0 year;Widowed;Denmark;2022;;;;;;
8615;Total male and female;0 year;Widowed;Denmark;2023;;;;;;
8616;Total male and female;0 year;Widowed;Djibouti;2020;;;;;;
8617;Total male and female;0 year;Widowed;Djibouti;2021;;;;;;
8618;Total male and female;0 year;Widowed;Djibouti;2022;;;;;;
8619;Total male and female;0 year;Widowed;Djibouti;2023;;;;;;
8620;Total male and female;0 year;Widowed;Dominica;2020;;;;;;
8621;Total male and female;0 year;Widowed;Dominica;2021;;;;;;
8622;Total male and female;0 year;Widowed;Dominica;2022;;;;;;
8623;Total male and female;0 year;Widowed;Dominica;2023;;;;;;
8624;Total male and female;0 year;Widowed;Dominican Republic;2020;;;;;;
8625;Total male and female;0 year;Widowed;Dominican Republic;2021;;;;;;
8626;Total male and female;0 year;Widowed;Dominican Republic;2022;;;;;;
8627;Total male and female;0 year;Widowed;Dominican Republic;2023;;;;;;
8628;Total male and female;0 year;Widowed;Germany;2020;;;;;;
8629;Total male and female;0 year;Widowed;Germany;2021;;;;;;
8630;Total male and female;0 year;Widowed;Germany;2022;;;;;;
8631;Total male and female;0 year;Widowed;Germany;2023;;;;;;
8632;Total male and female;0 year;Widowed;Ecuador;2020;;;;;;
8633;Total male and female;0 year;Widowed;Ecuador;2021;;;;;;
8634;Total male and female;0 year;Widowed;Ecuador;2022;;;;;;
8635;Total male and female;0 year;Widowed;Ecuador;2023;;;;;;
8636;Total male and female;0 year;Widowed;Egypt;2020;;;;;;
8637;Total male and female;0 year;Widowed;Egypt;2021;;;;;;
8638;Total male and female;0 year;Widowed;Egypt;2022;;;;;;
8639;Total male and female;0 year;Widowed;Egypt;2023;;;;;;
8640;Total male and female;0 year;Widowed;El Salvador;2020;;;;;;
8641;Total male and female;0 year;Widowed;El Salvador;2021;;;;;;
8642;Total male and female;0 year;Widowed;El Salvador;2022;;;;;;
8643;Total male and female;0 year;Widowed;El Salvador;2023;;;;;;
8644;Total male and female;0 year;Widowed;Equatorial Guinea;2020;;;;;;
8645;Total male and female;0 year;Widowed;Equatorial Guinea;2021;;;;;;
8646;Total male and female;0 year;Widowed;Equatorial Guinea;2022;;;;;;
8647;Total male and female;0 year;Widowed;Equatorial Guinea;2023;;;;;;
8648;Total male and female;0 year;Widowed;Eritrea;2020;;;;;;
8649;Total male and female;0 year;Widowed;Eritrea;2021;;;;;;
8650;Total male and female;0 year;Widowed;Eritrea;2022;;;;;;
8651;Total male and female;0 year;Widowed;Eritrea;2023;;;;;;
8652;Total male and female;0 year;Widowed;Estonia;2020;;;;;;
8653;Total male and female;0 year;Widowed;Estonia;2021;;;;;;
8654;Total male and female;0 year;Widowed;Estonia;2022;;;;;;
8655;Total male and female;0 year;Widowed;Estonia;2023;;;;;;
8656;Total male and female;0 year;Widowed;Eswatini;2020;;;;;;
8657;Total male and female;0 year;Widowed;Eswatini;2021;;;;;;
8658;Total male and female;0 year;Widowed;Eswatini;2022;;;;;;
8659;Total male and female;0 year;Widowed;Eswatini;2023;;;;;;
8660;Total male and female;0 year;Widowed;Ethiopia;2020;;;;;;
8661;Total male and female;0 year;Widowed;Ethiopia;2021;;;;;;
8662;Total male and female;0 year;Widowed;Ethiopia;2022;;;;;;
8663;Total male and female;0 year;Widowed;Ethiopia;2023;;;;;;
8664;Total male and female;0 year;Widowed;Faroe Islands;2020;;;;;;
8665;Total male and female;0 year;Widowed;Faroe Islands;2021;;;;;;
8666;Total male and female;0 year;Widowed;Faroe Islands;2022;;;;;;
8667;Total male and female;0 year;Widowed;Faroe Islands;2023;;;;;;
8668;Total male and female;0 year;Widowed;Falkland Islands (Malvinas);2020;;;;;;
8669;Total male and female;0 year;Widowed;Falkland Islands (Malvinas);2021;;;;;;
8670;Total male and female;0 year;Widowed;Falkland Islands (Malvinas);2022;;;;;;
8671;Total male and female;0 year;Widowed;Falkland Islands (Malvinas);2023;;;;;;
8672;Total male and female;0 year;Widowed;Federal Republic of Yugoslavia;2020;;;;;;
8673;Total male and female;0 year;Widowed;Federal Republic of Yugoslavia;2021;;;;;;
8674;Total male and female;0 year;Widowed;Federal Republic of Yugoslavia;2022;;;;;;
8675;Total male and female;0 year;Widowed;Federal Republic of Yugoslavia;2023;;;;;;
8676;Total male and female;0 year;Widowed;Fiji;2020;;;;;;
8677;Total male and female;0 year;Widowed;Fiji;2021;;;;;;
8678;Total male and female;0 year;Widowed;Fiji;2022;;;;;;
8679;Total male and female;0 year;Widowed;Fiji;2023;;;;;;
8680;Total male and female;0 year;Widowed;Philippines;2020;;;;;;
8681;Total male and female;0 year;Widowed;Philippines;2021;;;;;;
8682;Total male and female;0 year;Widowed;Philippines;2022;;;;;;
8683;Total male and female;0 year;Widowed;Philippines;2023;;;;;;
8684;Total male and female;0 year;Widowed;Finland;2020;;;;;;
8685;Total male and female;0 year;Widowed;Finland;2021;;;;;;
8686;Total male and female;0 year;Widowed;Finland;2022;;;;;;
8687;Total male and female;0 year;Widowed;Finland;2023;;;;;;
8688;Total male and female;0 year;Widowed;France;2020;;;;;;
8689;Total male and female;0 year;Widowed;France;2021;;;;;;
8690;Total male and female;0 year;Widowed;France;2022;;;;;;
8691;Total male and female;0 year;Widowed;France;2023;;;;;;
8692;Total male and female;0 year;Widowed;French Guyana;2020;;;;;;
8693;Total male and female;0 year;Widowed;French Guyana;2021;;;;;;
8694;Total male and female;0 year;Widowed;French Guyana;2022;;;;;;
8695;Total male and female;0 year;Widowed;French Guyana;2023;;;;;;
8696;Total male and female;0 year;Widowed;French Polynesia;2020;;;;;;
8697;Total male and female;0 year;Widowed;French Polynesia;2021;;;;;;
8698;Total male and female;0 year;Widowed;French Polynesia;2022;;;;;;
8699;Total male and female;0 year;Widowed;French Polynesia;2023;;;;;;
8700;Total male and female;0 year;Widowed;Gabon;2020;;;;;;
8701;Total male and female;0 year;Widowed;Gabon;2021;;;;;;
8702;Total male and female;0 year;Widowed;Gabon;2022;;;;;;
8703;Total male and female;0 year;Widowed;Gabon;2023;;;;;;
8704;Total male and female;0 year;Widowed;Gambia;2020;;;;;;
8705;Total male and female;0 year;Widowed;Gambia;2021;;;;;;
8706;Total male and female;0 year;Widowed;Gambia;2022;;;;;;
8707;Total male and female;0 year;Widowed;Gambia;2023;;;;;;
8708;Total male and female;0 year;Widowed;Gaza Strip and West Bank;2020;;;;;;
8709;Total male and female;0 year;Widowed;Gaza Strip and West Bank;2021;;;;;;
8710;Total male and female;0 year;Widowed;Gaza Strip and West Bank;2022;;;;;;
8711;Total male and female;0 year;Widowed;Gaza Strip and West Bank;2023;;;;;;
8712;Total male and female;0 year;Widowed;Georgia;2020;;;;;;
8713;Total male and female;0 year;Widowed;Georgia;2021;;;;;;
8714;Total male and female;0 year;Widowed;Georgia;2022;;;;;;
8715;Total male and female;0 year;Widowed;Georgia;2023;;;;;;
8716;Total male and female;0 year;Widowed;Ghana;2020;;;;;;
8717;Total male and female;0 year;Widowed;Ghana;2021;;;;;;
8718;Total male and female;0 year;Widowed;Ghana;2022;;;;;;
8719;Total male and female;0 year;Widowed;Ghana;2023;;;;;;
8720;Total male and female;0 year;Widowed;Gibraltar;2020;;;;;;
8721;Total male and female;0 year;Widowed;Gibraltar;2021;;;;;;
8722;Total male and female;0 year;Widowed;Gibraltar;2022;;;;;;
8723;Total male and female;0 year;Widowed;Gibraltar;2023;;;;;;
8724;Total male and female;0 year;Widowed;Grenada;2020;;;;;;
8725;Total male and female;0 year;Widowed;Grenada;2021;;;;;;
8726;Total male and female;0 year;Widowed;Grenada;2022;;;;;;
8727;Total male and female;0 year;Widowed;Grenada;2023;;;;;;
8728;Total male and female;0 year;Widowed;Greece;2020;;;;;;
8729;Total male and female;0 year;Widowed;Greece;2021;;;;;;
