ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1
5647;A-U Alle economische activiteiten;Hengelo (O.);2011;
5648;A-U Alle economische activiteiten;Hengelo (O.);2012;
5649;A-U Alle economische activiteiten;Hengelo (O.);2013;
5650;A-U Alle economische activiteiten;Hengelo (O.);2014;
5651;A-U Alle economische activiteiten;Hengelo (O.);2015;6990.0
5652;A-U Alle economische activiteiten;Hengelo (O.);2016;7215.0
5653;A-U Alle economische activiteiten;Hengelo (O.);2017;7415.0
5654;A-U Alle economische activiteiten;Hengelo (O.);2018;7720.0
5655;A-U Alle economische activiteiten;Hengelo (O.);2019;8025.0
5656;A-U Alle economische activiteiten;Hengelo (O.);2020;8355.0
5657;A-U Alle economische activiteiten;Hengelo (O.);2021;8610.0
5658;A-U Alle economische activiteiten;Hengelo (O.);2022;9250.0
5659;A-U Alle economische activiteiten;Hengelo (O.);2023;9510.0
5660;A-U Alle economische activiteiten;Hengelo (O.);2024;10105.0
5661;A-U Alle economische activiteiten;Hengelo (O.);2025;10280.0
5662;A-U Alle economische activiteiten;'s-Hertogenbosch;2007;
5663;A-U Alle economische activiteiten;'s-Hertogenbosch;2008;
5664;A-U Alle economische activiteiten;'s-Hertogenbosch;2009;
5665;A-U Alle economische activiteiten;'s-Hertogenbosch;2010;
5666;A-U Alle economische activiteiten;'s-Hertogenbosch;2011;
5667;A-U Alle economische activiteiten;'s-Hertogenbosch;2012;
5668;A-U Alle economische activiteiten;'s-Hertogenbosch;2013;
5669;A-U Alle economische activiteiten;'s-Hertogenbosch;2014;
5670;A-U Alle economische activiteiten;'s-Hertogenbosch;2015;17080.0
5671;A-U Alle economische activiteiten;'s-Hertogenbosch;2016;17870.0
5672;A-U Alle economische activiteiten;'s-Hertogenbosch;2017;18535.0
5673;A-U Alle economische activiteiten;'s-Hertogenbosch;2018;19350.0
5674;A-U Alle economische activiteiten;'s-Hertogenbosch;2019;20220.0
5675;A-U Alle economische activiteiten;'s-Hertogenbosch;2020;21370.0
5676;A-U Alle economische activiteiten;'s-Hertogenbosch;2021;22065.0
5677;A-U Alle economische activiteiten;'s-Hertogenbosch;2022;23700.0
5678;A-U Alle economische activiteiten;'s-Hertogenbosch;2023;24400.0
5679;A-U Alle economische activiteiten;'s-Hertogenbosch;2024;25970.0
5680;A-U Alle economische activiteiten;'s-Hertogenbosch;2025;26375.0
5681;A-U Alle economische activiteiten;Heumen;2007;
5682;A-U Alle economische activiteiten;Heumen;2008;
5683;A-U Alle economische activiteiten;Heumen;2009;
5684;A-U Alle economische activiteiten;Heumen;2010;
5685;A-U Alle economische activiteiten;Heumen;2011;
5686;A-U Alle economische activiteiten;Heumen;2012;
5687;A-U Alle economische activiteiten;Heumen;2013;
5688;A-U Alle economische activiteiten;Heumen;2014;
5689;A-U Alle economische activiteiten;Heumen;2015;1580.0
5690;A-U Alle economische activiteiten;Heumen;2016;1630.0
5691;A-U Alle economische activiteiten;Heumen;2017;1715.0
5692;A-U Alle economische activiteiten;Heumen;2018;1780.0
5693;A-U Alle economische activiteiten;Heumen;2019;1860.0
5694;A-U Alle economische activiteiten;Heumen;2020;1900.0
5695;A-U Alle economische activiteiten;Heumen;2021;1935.0
5696;A-U Alle economische activiteiten;Heumen;2022;2120.0
5697;A-U Alle economische activiteiten;Heumen;2023;2140.0
5698;A-U Alle economische activiteiten;Heumen;2024;2220.0
5699;A-U Alle economische activiteiten;Heumen;2025;2235.0
5700;A-U Alle economische activiteiten;Heusden;2007;
5701;A-U Alle economische activiteiten;Heusden;2008;
5702;A-U Alle economische activiteiten;Heusden;2009;
5703;A-U Alle economische activiteiten;Heusden;2010;
5704;A-U Alle economische activiteiten;Heusden;2011;
5705;A-U Alle economische activiteiten;Heusden;2012;
5706;A-U Alle economische activiteiten;Heusden;2013;
5707;A-U Alle economische activiteiten;Heusden;2014;
5708;A-U Alle economische activiteiten;Heusden;2015;4355.0
5709;A-U Alle economische activiteiten;Heusden;2016;4570.0
5710;A-U Alle economische activiteiten;Heusden;2017;4660.0
5711;A-U Alle economische activiteiten;Heusden;2018;4855.0
5712;A-U Alle economische activiteiten;Heusden;2019;5050.0
5713;A-U Alle economische activiteiten;Heusden;2020;5360.0
5714;A-U Alle economische activiteiten;Heusden;2021;5680.0
5715;A-U Alle economische activiteiten;Heusden;2022;6165.0
5716;A-U Alle economische activiteiten;Heusden;2023;6345.0
5717;A-U Alle economische activiteiten;Heusden;2024;6705.0
5718;A-U Alle economische activiteiten;Heusden;2025;6840.0
5719;A-U Alle economische activiteiten;Hillegom;2007;
5720;A-U Alle economische activiteiten;Hillegom;2008;
5721;A-U Alle economische activiteiten;Hillegom;2009;
5722;A-U Alle economische activiteiten;Hillegom;2010;
5723;A-U Alle economische activiteiten;Hillegom;2011;
5724;A-U Alle economische activiteiten;Hillegom;2012;
5725;A-U Alle economische activiteiten;Hillegom;2013;
5726;A-U Alle economische activiteiten;Hillegom;2014;
5727;A-U Alle economische activiteiten;Hillegom;2015;1980.0
5728;A-U Alle economische activiteiten;Hillegom;2016;2070.0
5729;A-U Alle economische activiteiten;Hillegom;2017;2150.0
5730;A-U Alle economische activiteiten;Hillegom;2018;2255.0
5731;A-U Alle economische activiteiten;Hillegom;2019;2340.0
5732;A-U Alle economische activiteiten;Hillegom;2020;2465.0
5733;A-U Alle economische activiteiten;Hillegom;2021;2525.0
5734;A-U Alle economische activiteiten;Hillegom;2022;2710.0
5735;A-U Alle economische activiteiten;Hillegom;2023;2820.0
5736;A-U Alle economische activiteiten;Hillegom;2024;2975.0
5737;A-U Alle economische activiteiten;Hillegom;2025;3015.0
5738;A-U Alle economische activiteiten;Hilvarenbeek;2007;
5739;A-U Alle economische activiteiten;Hilvarenbeek;2008;
5740;A-U Alle economische activiteiten;Hilvarenbeek;2009;
5741;A-U Alle economische activiteiten;Hilvarenbeek;2010;
5742;A-U Alle economische activiteiten;Hilvarenbeek;2011;
5743;A-U Alle economische activiteiten;Hilvarenbeek;2012;
5744;A-U Alle economische activiteiten;Hilvarenbeek;2013;
5745;A-U Alle economische activiteiten;Hilvarenbeek;2014;
5746;A-U Alle economische activiteiten;Hilvarenbeek;2015;1835.0
5747;A-U Alle economische activiteiten;Hilvarenbeek;2016;1860.0
5748;A-U Alle economische activiteiten;Hilvarenbeek;2017;1890.0
5749;A-U Alle economische activiteiten;Hilvarenbeek;2018;1960.0
5750;A-U Alle economische activiteiten;Hilvarenbeek;2019;2055.0
5751;A-U Alle economische activiteiten;Hilvarenbeek;2020;2120.0
5752;A-U Alle economische activiteiten;Hilvarenbeek;2021;2200.0
5753;A-U Alle economische activiteiten;Hilvarenbeek;2022;2360.0
5754;A-U Alle economische activiteiten;Hilvarenbeek;2023;2375.0
5755;A-U Alle economische activiteiten;Hilvarenbeek;2024;2475.0
5756;A-U Alle economische activiteiten;Hilvarenbeek;2025;2570.0
5757;A-U Alle economische activiteiten;Hilversum;2007;
5758;A-U Alle economische activiteiten;Hilversum;2008;
5759;A-U Alle economische activiteiten;Hilversum;2009;
5760;A-U Alle economische activiteiten;Hilversum;2010;
5761;A-U Alle economische activiteiten;Hilversum;2011;
5762;A-U Alle economische activiteiten;Hilversum;2012;
5763;A-U Alle economische activiteiten;Hilversum;2013;
5764;A-U Alle economische activiteiten;Hilversum;2014;
5765;A-U Alle economische activiteiten;Hilversum;2015;10765.0
5766;A-U Alle economische activiteiten;Hilversum;2016;11245.0
5767;A-U Alle economische activiteiten;Hilversum;2017;11530.0
5768;A-U Alle economische activiteiten;Hilversum;2018;12140.0
5769;A-U Alle economische activiteiten;Hilversum;2019;12615.0
5770;A-U Alle economische activiteiten;Hilversum;2020;13260.0
5771;A-U Alle economische activiteiten;Hilversum;2021;13580.0
5772;A-U Alle economische activiteiten;Hilversum;2022;14620.0
5773;A-U Alle economische activiteiten;Hilversum;2023;15095.0
5774;A-U Alle economische activiteiten;Hilversum;2024;15910.0
5775;A-U Alle economische activiteiten;Hilversum;2025;16060.0
5776;A-U Alle economische activiteiten;Hoeksche Waard;2007;
5777;A-U Alle economische activiteiten;Hoeksche Waard;2008;
5778;A-U Alle economische activiteiten;Hoeksche Waard;2009;
5779;A-U Alle economische activiteiten;Hoeksche Waard;2010;
5780;A-U Alle economische activiteiten;Hoeksche Waard;2011;
5781;A-U Alle economische activiteiten;Hoeksche Waard;2012;
5782;A-U Alle economische activiteiten;Hoeksche Waard;2013;
5783;A-U Alle economische activiteiten;Hoeksche Waard;2014;
5784;A-U Alle economische activiteiten;Hoeksche Waard;2015;
5785;A-U Alle economische activiteiten;Hoeksche Waard;2016;
5786;A-U Alle economische activiteiten;Hoeksche Waard;2017;
5787;A-U Alle economische activiteiten;Hoeksche Waard;2018;
5788;A-U Alle economische activiteiten;Hoeksche Waard;2019;9350.0
5789;A-U Alle economische activiteiten;Hoeksche Waard;2020;9715.0
5790;A-U Alle economische activiteiten;Hoeksche Waard;2021;10060.0
5791;A-U Alle economische activiteiten;Hoeksche Waard;2022;10850.0
5792;A-U Alle economische activiteiten;Hoeksche Waard;2023;11190.0
5793;A-U Alle economische activiteiten;Hoeksche Waard;2024;11900.0
5794;A-U Alle economische activiteiten;Hoeksche Waard;2025;12115.0
5795;A-U Alle economische activiteiten;Hof van Twente;2007;
5796;A-U Alle economische activiteiten;Hof van Twente;2008;
5797;A-U Alle economische activiteiten;Hof van Twente;2009;
5798;A-U Alle economische activiteiten;Hof van Twente;2010;
5799;A-U Alle economische activiteiten;Hof van Twente;2011;
5800;A-U Alle economische activiteiten;Hof van Twente;2012;
5801;A-U Alle economische activiteiten;Hof van Twente;2013;
5802;A-U Alle economische activiteiten;Hof van Twente;2014;
5803;A-U Alle economische activiteiten;Hof van Twente;2015;3810.0
5804;A-U Alle economische activiteiten;Hof van Twente;2016;3945.0
5805;A-U Alle economische activiteiten;Hof van Twente;2017;4065.0
5806;A-U Alle economische activiteiten;Hof van Twente;2018;4160.0
5807;A-U Alle economische activiteiten;Hof van Twente;2019;4260.0
5808;A-U Alle economische activiteiten;Hof van Twente;2020;4365.0
5809;A-U Alle economische activiteiten;Hof van Twente;2021;4480.0
5810;A-U Alle economische activiteiten;Hof van Twente;2022;4740.0
5811;A-U Alle economische activiteiten;Hof van Twente;2023;4795.0
5812;A-U Alle economische activiteiten;Hof van Twente;2024;4940.0
5813;A-U Alle economische activiteiten;Hof van Twente;2025;5015.0
5814;A-U Alle economische activiteiten;Het Hogeland;2007;
5815;A-U Alle economische activiteiten;Het Hogeland;2008;
5816;A-U Alle economische activiteiten;Het Hogeland;2009;
5817;A-U Alle economische activiteiten;Het Hogeland;2010;
5818;A-U Alle economische activiteiten;Het Hogeland;2011;
5819;A-U Alle economische activiteiten;Het Hogeland;2012;
5820;A-U Alle economische activiteiten;Het Hogeland;2013;
5821;A-U Alle economische activiteiten;Het Hogeland;2014;
5822;A-U Alle economische activiteiten;Het Hogeland;2015;
5823;A-U Alle economische activiteiten;Het Hogeland;2016;
5824;A-U Alle economische activiteiten;Het Hogeland;2017;
5825;A-U Alle economische activiteiten;Het Hogeland;2018;
5826;A-U Alle economische activiteiten;Het Hogeland;2019;4630.0
5827;A-U Alle economische activiteiten;Het Hogeland;2020;4755.0
5828;A-U Alle economische activiteiten;Het Hogeland;2021;4855.0
5829;A-U Alle economische activiteiten;Het Hogeland;2022;5145.0
5830;A-U Alle economische activiteiten;Het Hogeland;2023;5305.0
5831;A-U Alle economische activiteiten;Het Hogeland;2024;5570.0
5832;A-U Alle economische activiteiten;Het Hogeland;2025;5640.0
5833;A-U Alle economische activiteiten;Hollands Kroon;2007;
5834;A-U Alle economische activiteiten;Hollands Kroon;2008;
5835;A-U Alle economische activiteiten;Hollands Kroon;2009;
5836;A-U Alle economische activiteiten;Hollands Kroon;2010;
5837;A-U Alle economische activiteiten;Hollands Kroon;2011;
5838;A-U Alle economische activiteiten;Hollands Kroon;2012;
5839;A-U Alle economische activiteiten;Hollands Kroon;2013;
5840;A-U Alle economische activiteiten;Hollands Kroon;2014;
5841;A-U Alle economische activiteiten;Hollands Kroon;2015;5045.0
5842;A-U Alle economische activiteiten;Hollands Kroon;2016;5210.0
5843;A-U Alle economische activiteiten;Hollands Kroon;2017;5350.0
5844;A-U Alle economische activiteiten;Hollands Kroon;2018;5535.0
5845;A-U Alle economische activiteiten;Hollands Kroon;2019;5705.0
5846;A-U Alle economische activiteiten;Hollands Kroon;2020;5945.0
5847;A-U Alle economische activiteiten;Hollands Kroon;2021;6095.0
5848;A-U Alle economische activiteiten;Hollands Kroon;2022;6505.0
5849;A-U Alle economische activiteiten;Hollands Kroon;2023;6670.0
5850;A-U Alle economische activiteiten;Hollands Kroon;2024;7030.0
5851;A-U Alle economische activiteiten;Hollands Kroon;2025;7150.0
5852;A-U Alle economische activiteiten;Hoogeveen;2007;
5853;A-U Alle economische activiteiten;Hoogeveen;2008;
5854;A-U Alle economische activiteiten;Hoogeveen;2009;
5855;A-U Alle economische activiteiten;Hoogeveen;2010;
5856;A-U Alle economische activiteiten;Hoogeveen;2011;
5857;A-U Alle economische activiteiten;Hoogeveen;2012;
5858;A-U Alle economische activiteiten;Hoogeveen;2013;
5859;A-U Alle economische activiteiten;Hoogeveen;2014;
5860;A-U Alle economische activiteiten;Hoogeveen;2015;4410.0
5861;A-U Alle economische activiteiten;Hoogeveen;2016;4505.0
5862;A-U Alle economische activiteiten;Hoogeveen;2017;4670.0
5863;A-U Alle economische activiteiten;Hoogeveen;2018;4815.0
5864;A-U Alle economische activiteiten;Hoogeveen;2019;4975.0
5865;A-U Alle economische activiteiten;Hoogeveen;2020;5130.0
5866;A-U Alle economische activiteiten;Hoogeveen;2021;5285.0
5867;A-U Alle economische activiteiten;Hoogeveen;2022;5635.0
5868;A-U Alle economische activiteiten;Hoogeveen;2023;5805.0
5869;A-U Alle economische activiteiten;Hoogeveen;2024;6110.0
5870;A-U Alle economische activiteiten;Hoogeveen;2025;6175.0
5871;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2007;
5872;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2008;
5873;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2009;
5874;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2010;
5875;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2011;
5876;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2012;
5877;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2013;
5878;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2014;
5879;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2015;2205.0
5880;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2016;2300.0
5881;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2017;2375.0
5882;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2018;
5883;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2019;
5884;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2020;
5885;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2021;
5886;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2022;
5887;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2023;
5888;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2024;
5889;A-U Alle economische activiteiten;Hoogezand-Sappemeer;2025;
5890;A-U Alle economische activiteiten;Hoorn;2007;
5891;A-U Alle economische activiteiten;Hoorn;2008;
5892;A-U Alle economische activiteiten;Hoorn;2009;
5893;A-U Alle economische activiteiten;Hoorn;2010;
5894;A-U Alle economische activiteiten;Hoorn;2011;
5895;A-U Alle economische activiteiten;Hoorn;2012;
5896;A-U Alle economische activiteiten;Hoorn;2013;
5897;A-U Alle economische activiteiten;Hoorn;2014;
5898;A-U Alle economische activiteiten;Hoorn;2015;6430.0
5899;A-U Alle economische activiteiten;Hoorn;2016;6700.0
5900;A-U Alle economische activiteiten;Hoorn;2017;6815.0
5901;A-U Alle economische activiteiten;Hoorn;2018;7140.0
5902;A-U Alle economische activiteiten;Hoorn;2019;7405.0
5903;A-U Alle economische activiteiten;Hoorn;2020;7835.0
5904;A-U Alle economische activiteiten;Hoorn;2021;8085.0
5905;A-U Alle economische activiteiten;Hoorn;2022;8735.0
5906;A-U Alle economische activiteiten;Hoorn;2023;9195.0
5907;A-U Alle economische activiteiten;Hoorn;2024;9825.0
5908;A-U Alle economische activiteiten;Hoorn;2025;10050.0
5909;A-U Alle economische activiteiten;Horst aan de Maas;2007;
5910;A-U Alle economische activiteiten;Horst aan de Maas;2008;
5911;A-U Alle economische activiteiten;Horst aan de Maas;2009;
5912;A-U Alle economische activiteiten;Horst aan de Maas;2010;
5913;A-U Alle economische activiteiten;Horst aan de Maas;2011;
5914;A-U Alle economische activiteiten;Horst aan de Maas;2012;
5915;A-U Alle economische activiteiten;Horst aan de Maas;2013;
5916;A-U Alle economische activiteiten;Horst aan de Maas;2014;
5917;A-U Alle economische activiteiten;Horst aan de Maas;2015;3830.0
5918;A-U Alle economische activiteiten;Horst aan de Maas;2016;3930.0
5919;A-U Alle economische activiteiten;Horst aan de Maas;2017;4000.0
5920;A-U Alle economische activiteiten;Horst aan de Maas;2018;4165.0
5921;A-U Alle economische activiteiten;Horst aan de Maas;2019;4325.0
5922;A-U Alle economische activiteiten;Horst aan de Maas;2020;4505.0
5923;A-U Alle economische activiteiten;Horst aan de Maas;2021;4645.0
5924;A-U Alle economische activiteiten;Horst aan de Maas;2022;4960.0
5925;A-U Alle economische activiteiten;Horst aan de Maas;2023;5065.0
5926;A-U Alle economische activiteiten;Horst aan de Maas;2024;5280.0
5927;A-U Alle economische activiteiten;Horst aan de Maas;2025;5410.0
5928;A-U Alle economische activiteiten;Houten;2007;
5929;A-U Alle economische activiteiten;Houten;2008;
5930;A-U Alle economische activiteiten;Houten;2009;
5931;A-U Alle economische activiteiten;Houten;2010;
5932;A-U Alle economische activiteiten;Houten;2011;
5933;A-U Alle economische activiteiten;Houten;2012;
5934;A-U Alle economische activiteiten;Houten;2013;
5935;A-U Alle economische activiteiten;Houten;2014;
5936;A-U Alle economische activiteiten;Houten;2015;5030.0
5937;A-U Alle economische activiteiten;Houten;2016;5235.0
5938;A-U Alle economische activiteiten;Houten;2017;5355.0
5939;A-U Alle economische activiteiten;Houten;2018;5550.0
5940;A-U Alle economische activiteiten;Houten;2019;5820.0
5941;A-U Alle economische activiteiten;Houten;2020;6050.0
