ID;Sectors;CombinedHeatAndPowerCHP;InstallationTypes;Periods;TotalInput_1;NaturalGasInput_2;FuelOilInput_3;HardCoalInput_4;OtherFuelInput_5;TotalInput_6;NaturalGasInput_7;FuelOilInput_8;HardCoalInput_9;OtherFuelInput_10;TotalOutput_11;ElectricityOutput_12;HeatOutput_13;TotalOutput_14;ElectricityOutput_15;HeatOutput_16;ElectricalPower_17;ThermalPower_18;Installations_19
7211;Distribution companies;Total CHP and Eonly installations;Wind turbine;2007;;;;;;;;;;;12373.0;3437000.0;;12373.0;12373.0;;1748.0;;1889.0
7212;Distribution companies;Total CHP and Eonly installations;Wind turbine;2008;;;;;;;;;;;15336.0;4260000.0;;15336.0;15336.0;;2149.0;;2038.0
7213;Distribution companies;Total CHP and Eonly installations;Wind turbine;2009;;;;;;;;;;;16492.0;4581000.0;;16492.0;16492.0;;2222.0;;1972.0
7214;Distribution companies;Total CHP and Eonly installations;Wind turbine;2010;;;;;;;;;;;14375.0;3993000.0;;14375.0;14375.0;;2237.0;;1973.0
7215;Distribution companies;Total CHP and Eonly installations;Wind turbine;2011;;;;;;;;;;;18361.0;5100171.0;;18361.0;18361.0;;2316.0;;1978.0
7216;Distribution companies;Total CHP and Eonly installations;Wind turbine;2012;;;;;;;;;;;17935.0;4981829.0;;17935.0;17935.0;;2434.0;;1984.0
7217;Distribution companies;Total CHP and Eonly installations;Wind turbine;2013;;;;;;;;;;;20258.0;5627148.0;;20258.0;20258.0;;2707.0;;2071.0
7218;Distribution companies;Total CHP and Eonly installations;Wind turbine;2014;;;;;;;;;;;20869.0;5797000.0;;20869.0;20869.0;;2873.0;;2085.0
7219;Distribution companies;Total CHP and Eonly installations;Wind turbine;2015;;;;;;;;;;;27179.0;7549858.0;;27179.0;27179.0;;3391.0;;2171.0
7220;Distribution companies;Total CHP and Eonly installations;Wind turbine;2016;;;;;;;;;;;29414.0;8170446.0;;29414.0;29414.0;;4257.0;;2331.0
7221;Distribution companies;Total CHP and Eonly installations;Wind turbine;2017;;;;;;;;;;;38048.0;10568801.0;;38048.0;38048.0;;4202.0;;2270.0
7222;Distribution companies;Total CHP and Eonly installations;Wind turbine;2018;;;;;;;;;;;37975.0;10548511.0;;37975.0;37975.0;;4393.0;;2318.0
7223;Distribution companies;Total CHP and Eonly installations;Wind turbine;2019;;;;;;;;;;;41429.0;11507927.0;;41429.0;41429.0;;4484.0;;2321.0
7224;Distribution companies;Total CHP and Eonly installations;Wind turbine;2020;;;;;;;;;;;55000.0;15277726.0;;55000.0;55000.0;;6648.0;;2612.0
7225;Distribution companies;Total CHP and Eonly installations;Wind turbine;2021;;;;;;;;;;;65244.0;18123360.0;;65244.0;65244.0;;7646.0;;2770.0
7226;Distribution companies;Total CHP and Eonly installations;Wind turbine;2022;;;;;;;;;;;77637.0;21565971.0;;77637.0;77637.0;;8700.0;;2918.0
7227;Distribution companies;Total CHP and Eonly installations;Wind turbine;2023;;;;;;;;;;;106290.0;29525082.0;;106290.0;106290.0;;10734.0;;3157.0
7228;Distribution companies;Total CHP and Eonly installations;Solar cells;1998;;;;;;;;;;;;;;;;;;;
7229;Distribution companies;Total CHP and Eonly installations;Solar cells;1999;;;;;;;;;;;;;;;;;;;
7230;Distribution companies;Total CHP and Eonly installations;Solar cells;2000;;;;;;;;;;;;;;;;;;;
7231;Distribution companies;Total CHP and Eonly installations;Solar cells;2001;;;;;;;;;;;;;;;;;;;
7232;Distribution companies;Total CHP and Eonly installations;Solar cells;2002;;;;;;;;;;;;;;;;;;;
7233;Distribution companies;Total CHP and Eonly installations;Solar cells;2003;;;;;;;;;;;;;;;;;;;
7234;Distribution companies;Total CHP and Eonly installations;Solar cells;2004;;;;;;;;;;;;;;;;;;;
7235;Distribution companies;Total CHP and Eonly installations;Solar cells;2005;;;;;;;;;;;;;;;;;;;
7236;Distribution companies;Total CHP and Eonly installations;Solar cells;2006;;;;;;;;;;;;;;;;;;;
7237;Distribution companies;Total CHP and Eonly installations;Solar cells;2007;;;;;;;;;;;;;;;;;;;
7238;Distribution companies;Total CHP and Eonly installations;Solar cells;2008;;;;;;;;;;;;;;;;;;;
7239;Distribution companies;Total CHP and Eonly installations;Solar cells;2009;;;;;;;;;;;;;;;;;;;
7240;Distribution companies;Total CHP and Eonly installations;Solar cells;2010;;;;;;;;;;;;;;;;;;;
7241;Distribution companies;Total CHP and Eonly installations;Solar cells;2011;;;;;;;;;;;;;;;;;;;
7242;Distribution companies;Total CHP and Eonly installations;Solar cells;2012;;;;;;;;;;;;;;;;;;;
7243;Distribution companies;Total CHP and Eonly installations;Solar cells;2013;;;;;;;;;;;;;;;;;;;
7244;Distribution companies;Total CHP and Eonly installations;Solar cells;2014;;;;;;;;;;;;;;;;;;;
7245;Distribution companies;Total CHP and Eonly installations;Solar cells;2015;;;;;;;;;;;;;;;;;;;
7246;Distribution companies;Total CHP and Eonly installations;Solar cells;2016;;;;;;;;;;;;;;;;;;;
7247;Distribution companies;Total CHP and Eonly installations;Solar cells;2017;;;;;;;;;;;;;;;;;;;
7248;Distribution companies;Total CHP and Eonly installations;Solar cells;2018;;;;;;;;;;;;;;;;;;;
7249;Distribution companies;Total CHP and Eonly installations;Solar cells;2019;;;;;;;;;;;;;;;;;;;
7250;Distribution companies;Total CHP and Eonly installations;Solar cells;2020;;;;;;;;;;;;;;;;;;;
7251;Distribution companies;Total CHP and Eonly installations;Solar cells;2021;;;;;;;;;;;;;;;;;;;
7252;Distribution companies;Total CHP and Eonly installations;Solar cells;2022;;;;;;;;;;;;;;;;;;;
7253;Distribution companies;Total CHP and Eonly installations;Solar cells;2023;;;;;;;;;;;;;;;;;;;
7254;Distribution companies;Total CHP and Eonly installations;Other installation types;1998;87.0;;2040.0;;;87.0;;87.0;;;99.0;27408.0;;99.0;99.0;;14.0;4998.0;8.0
7255;Distribution companies;Total CHP and Eonly installations;Other installation types;1999;3.0;;65.0;;;3.0;;3.0;;;47.0;13135.0;;47.0;47.0;;12.0;4998.0;7.0
7256;Distribution companies;Total CHP and Eonly installations;Other installation types;2000;0.0;;2.0;;;0.0;;0.0;;;47.0;12939.0;;47.0;47.0;;11.0;3332.0;6.0
7257;Distribution companies;Total CHP and Eonly installations;Other installation types;2001;0.0;;2.0;;;0.0;;0.0;;;48.0;13461.0;;48.0;48.0;;11.0;3332.0;7.0
7258;Distribution companies;Total CHP and Eonly installations;Other installation types;2002;0.0;;2.0;;;0.0;;0.0;;;48.0;13461.0;;48.0;48.0;;11.0;3332.0;7.0
7259;Distribution companies;Total CHP and Eonly installations;Other installation types;2003;;;;;;;;;;;48.0;13460.0;;48.0;48.0;;11.0;1666.0;6.0
7260;Distribution companies;Total CHP and Eonly installations;Other installation types;2004;;;;;;;;;;;48.0;13460.0;;48.0;48.0;;10.0;;5.0
7261;Distribution companies;Total CHP and Eonly installations;Other installation types;2005;;;;;;;;;;;119.0;32955.0;;119.0;119.0;;10.0;;5.0
7262;Distribution companies;Total CHP and Eonly installations;Other installation types;2006;;;;;;;;;;;100.0;27739.0;;100.0;100.0;;10.0;;5.0
7263;Distribution companies;Total CHP and Eonly installations;Other installation types;2007;;;;;;;;;;;114.0;31705.0;;114.0;114.0;;11.0;;6.0
7264;Distribution companies;Total CHP and Eonly installations;Other installation types;2008;;;;;;;;;;;36.0;9993.0;;36.0;36.0;;11.0;;6.0
7265;Distribution companies;Total CHP and Eonly installations;Other installation types;2009;;;;;;;;;;;45.0;12515.0;;45.0;45.0;;3.0;;3.0
7266;Distribution companies;Total CHP and Eonly installations;Other installation types;2010;;;;;;;;;;;32.0;8800.0;;32.0;32.0;;3.0;;3.0
7267;Distribution companies;Total CHP and Eonly installations;Other installation types;2011;;;;;;;;;;;6.0;1534.0;;6.0;6.0;;3.0;;3.0
7268;Distribution companies;Total CHP and Eonly installations;Other installation types;2012;;;;;;;;;;;2.0;600.0;;2.0;2.0;;2.0;;1.0
7269;Distribution companies;Total CHP and Eonly installations;Other installation types;2013;;;;;;;;;;;1.0;400.0;;1.0;1.0;;2.0;;1.0
7270;Distribution companies;Total CHP and Eonly installations;Other installation types;2014;;;;;;;;;;;;;;;;;;;
7271;Distribution companies;Total CHP and Eonly installations;Other installation types;2015;;;;;;;;;;;;;;;;;;;
7272;Distribution companies;Total CHP and Eonly installations;Other installation types;2016;;;;;;;;;;;;;;;;;;;
7273;Distribution companies;Total CHP and Eonly installations;Other installation types;2017;;;;;;;;;;;;;;;;;;;
7274;Distribution companies;Total CHP and Eonly installations;Other installation types;2018;;;;;;;;;;;;;;;;;;;
7275;Distribution companies;Total CHP and Eonly installations;Other installation types;2019;;;;;;;;;;;;;;;;;;;
7276;Distribution companies;Total CHP and Eonly installations;Other installation types;2020;;;;;;;;;;;;;;;;;;;
7277;Distribution companies;Total CHP and Eonly installations;Other installation types;2021;;;;;;;;;;;;;;;;;;;
7278;Distribution companies;Total CHP and Eonly installations;Other installation types;2022;285.0;;;;285.0;285.0;;;;285.0;263.0;73170.0;;263.0;263.0;;132.0;;23.0
7279;Distribution companies;Total CHP and Eonly installations;Other installation types;2023;363.0;;;;363.0;363.0;;;;363.0;316.0;87793.0;;316.0;316.0;;229.0;;40.0
7280;Distribution companies;Combined Heat and Power (CHP);Total of installations;1998;16151.0;508364.0;14.0;;60.0;16151.0;16090.0;1.0;;60.0;10746.0;1962454.0;3681.0;10746.0;7065.0;3681.0;318.0;1286155.0;87.0
7281;Distribution companies;Combined Heat and Power (CHP);Total of installations;1999;17645.0;553156.0;36.0;;136.0;17645.0;17507.0;2.0;;136.0;11549.0;2151925.0;3802.0;11549.0;7747.0;3802.0;320.0;1302115.0;89.0
7282;Distribution companies;Combined Heat and Power (CHP);Total of installations;2000;16619.0;520810.0;;;136.0;16619.0;16484.0;;;136.0;10977.0;1979386.0;3851.0;10977.0;7126.0;3851.0;320.0;1302115.0;89.0
7283;Distribution companies;Combined Heat and Power (CHP);Total of installations;2001;12219.0;381870.0;;;133.0;12219.0;12086.0;;;133.0;7901.0;1397690.0;2869.0;7901.0;5032.0;2869.0;319.0;1295935.0;87.0
7284;Distribution companies;Combined Heat and Power (CHP);Total of installations;2002;11265.0;351754.0;;;132.0;11265.0;11133.0;;;132.0;8319.0;1214276.0;3948.0;8319.0;4371.0;3948.0;318.0;1293763.0;85.0
7285;Distribution companies;Combined Heat and Power (CHP);Total of installations;2003;10919.0;342391.0;;;82.0;10919.0;10837.0;;;82.0;6684.0;1239874.0;2220.0;6684.0;4464.0;2220.0;318.0;1291855.0;83.0
7286;Distribution companies;Combined Heat and Power (CHP);Total of installations;2004;9123.0;286337.0;;;60.0;9123.0;9063.0;;;60.0;6311.0;970657.0;2816.0;6311.0;3494.0;2816.0;317.0;1285974.0;81.0
7287;Distribution companies;Combined Heat and Power (CHP);Total of installations;2005;7954.0;249797.0;;;48.0;7954.0;7906.0;;;48.0;5235.0;796563.0;2368.0;5235.0;2868.0;2368.0;315.0;1278480.0;80.0
7288;Distribution companies;Combined Heat and Power (CHP);Total of installations;2006;8000.0;248423.0;;;138.0;8000.0;7863.0;;;138.0;5123.0;795976.0;2257.0;5123.0;2866.0;2257.0;315.0;1277544.0;79.0
7289;Distribution companies;Combined Heat and Power (CHP);Total of installations;2007;9057.0;281111.0;;;159.0;9057.0;8897.0;;;159.0;5701.0;930086.0;2352.0;5701.0;3348.0;2352.0;315.0;1277544.0;79.0
7290;Distribution companies;Combined Heat and Power (CHP);Total of installations;2008;8549.0;265268.0;;;154.0;8549.0;8396.0;;;154.0;5295.0;876977.0;2138.0;5295.0;3157.0;2138.0;315.0;1277544.0;79.0
7291;Distribution companies;Combined Heat and Power (CHP);Total of installations;2009;11041.0;345561.0;;;104.0;11041.0;10937.0;;;104.0;6535.0;1208676.0;2184.0;6535.0;4351.0;2184.0;315.0;1277544.0;79.0
7292;Distribution companies;Combined Heat and Power (CHP);Total of installations;2010;9792.0;304506.0;;;154.0;9792.0;9638.0;;;154.0;6019.0;1041050.0;2271.0;6019.0;3748.0;2271.0;315.0;1277544.0;79.0
7293;Distribution companies;Combined Heat and Power (CHP);Total of installations;2011;8906.0;275710.0;;;180.0;8906.0;8726.0;;;180.0;5319.0;975361.0;1808.0;5319.0;3511.0;1808.0;315.0;1277544.0;79.0
7294;Distribution companies;Combined Heat and Power (CHP);Total of installations;2012;4445.0;125236.0;;;481.0;4445.0;3964.0;;;481.0;2975.0;415028.0;1481.0;2975.0;1494.0;1481.0;315.0;1277544.0;79.0
7295;Distribution companies;Combined Heat and Power (CHP);Total of installations;2013;3312.0;91089.0;;;429.0;3312.0;2883.0;;;429.0;2477.0;327040.0;1300.0;2477.0;1177.0;1300.0;315.0;1277544.0;79.0
7296;Distribution companies;Combined Heat and Power (CHP);Total of installations;2014;3518.0;98108.0;;;413.0;3518.0;3105.0;;;413.0;2544.0;333354.0;1344.0;2544.0;1200.0;1344.0;315.0;1277544.0;79.0
7297;Distribution companies;Combined Heat and Power (CHP);Total of installations;2015;8962.0;248407.0;;;1100.0;8962.0;7862.0;;;1100.0;5818.0;769611.0;3047.0;5818.0;2771.0;3047.0;363.0;1506849.0;85.0
7298;Distribution companies;Combined Heat and Power (CHP);Total of installations;2016;11937.0;220017.0;;;4974.0;11937.0;6964.0;;;4974.0;7382.0;1082734.0;3484.0;7382.0;3898.0;3484.0;278.0;1262721.0;83.0
7299;Distribution companies;Combined Heat and Power (CHP);Total of installations;2017;10329.0;162029.0;;;5200.0;10329.0;5128.0;;;5200.0;7493.0;675065.0;5062.0;7493.0;2430.0;5062.0;281.0;1343275.0;85.0
7300;Distribution companies;Combined Heat and Power (CHP);Total of installations;2018;10984.0;152528.0;;;6157.0;10984.0;4828.0;;;6157.0;7267.0;701176.0;4743.0;7267.0;2524.0;4743.0;308.0;1528607.0;85.0
7301;Distribution companies;Combined Heat and Power (CHP);Total of installations;2019;12363.0;139673.0;194.0;;7934.0;12363.0;4421.0;8.0;;7934.0;8495.0;756422.0;5772.0;8495.0;2723.0;5772.0;314.0;1733447.0;89.0
7302;Distribution companies;Combined Heat and Power (CHP);Total of installations;2020;13061.0;135476.0;;;8773.0;13061.0;4288.0;;;8773.0;8928.0;802477.0;6039.0;8928.0;2889.0;6039.0;332.0;1665245.0;88.0
7303;Distribution companies;Combined Heat and Power (CHP);Total of installations;2021;11820.0;81486.0;;;9241.0;11820.0;2579.0;;;9241.0;7775.0;626260.0;5520.0;7775.0;2255.0;5520.0;337.0;1813180.0;91.0
7304;Distribution companies;Combined Heat and Power (CHP);Total of installations;2022;11760.0;81199.0;304.0;;9177.0;11760.0;2570.0;13.0;;9177.0;7651.0;665977.0;5254.0;7651.0;2398.0;5254.0;334.0;1713636.0;86.0
7305;Distribution companies;Combined Heat and Power (CHP);Total of installations;2023;10069.0;66229.0;190.0;;7965.0;10069.0;2096.0;8.0;;7965.0;6512.0;613037.0;4305.0;6512.0;2207.0;4305.0;333.0;1722960.0;52.0
7306;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;1998;1175.0;35688.0;;;45.0;1175.0;1130.0;;;45.0;994.0;105960.0;612.0;994.0;381.0;612.0;34.0;161009.0;79.0
7307;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;1999;1229.0;37518.0;;;42.0;1229.0;1187.0;;;42.0;1047.0;110099.0;650.0;1047.0;396.0;650.0;36.0;176969.0;81.0
7308;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2000;1269.0;38772.0;;;42.0;1269.0;1227.0;;;42.0;1003.0;114671.0;590.0;1003.0;413.0;590.0;36.0;176969.0;81.0
7309;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2001;1383.0;42484.0;;;39.0;1383.0;1345.0;;;39.0;1138.0;129942.0;670.0;1138.0;468.0;670.0;35.0;170789.0;79.0
7310;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2002;1278.0;39187.0;;;38.0;1278.0;1240.0;;;38.0;1049.0;117965.0;624.0;1049.0;425.0;624.0;34.0;168617.0;77.0
7311;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2003;1273.0;39020.0;;;38.0;1273.0;1235.0;;;38.0;1044.0;117470.0;621.0;1044.0;423.0;621.0;34.0;166709.0;75.0
7312;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2004;1254.0;38424.0;;;38.0;1254.0;1216.0;;;38.0;1027.0;115451.0;611.0;1027.0;416.0;611.0;33.0;162494.0;74.0
7313;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2005;1194.0;36521.0;;;38.0;1194.0;1156.0;;;38.0;978.0;109867.0;582.0;978.0;396.0;582.0;31.0;155000.0;73.0
7314;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2006;1194.0;36521.0;;;38.0;1194.0;1156.0;;;38.0;978.0;109867.0;582.0;978.0;396.0;582.0;31.0;154064.0;72.0
7315;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2007;1308.0;41325.0;;;;1308.0;1308.0;;;;1053.0;124060.0;607.0;1053.0;447.0;607.0;31.0;154064.0;72.0
7316;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2008;1308.0;41325.0;;;;1308.0;1308.0;;;;1054.0;124060.0;607.0;1054.0;447.0;607.0;31.0;154064.0;72.0
7317;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2009;1478.0;46700.0;;;;1478.0;1478.0;;;;1191.0;140231.0;686.0;1191.0;505.0;686.0;31.0;154064.0;72.0
7318;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2010;1478.0;46700.0;;;;1478.0;1478.0;;;;1191.0;140231.0;686.0;1191.0;505.0;686.0;31.0;154064.0;72.0
7319;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2011;1478.0;46700.0;;;;1478.0;1478.0;;;;1191.0;140231.0;686.0;1191.0;505.0;686.0;31.0;154064.0;72.0
7320;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2012;1613.0;42030.0;;;282.0;1613.0;1330.0;;;282.0;1160.0;149868.0;620.0;1160.0;540.0;620.0;31.0;154064.0;72.0
7321;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2013;1613.0;42030.0;;;282.0;1613.0;1330.0;;;282.0;1226.0;149868.0;686.0;1226.0;540.0;686.0;31.0;154064.0;72.0
7322;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2014;1878.0;53000.0;;;201.0;1878.0;1677.0;;;201.0;1391.0;178000.0;750.0;1391.0;641.0;750.0;31.0;154064.0;72.0
7323;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2015;6557.0;173360.0;;;1070.0;6557.0;5487.0;;;1070.0;4126.0;590898.0;1998.0;4126.0;2127.0;1998.0;118.0;516729.0;79.0
7324;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2016;5519.0;148057.0;;;833.0;5519.0;4686.0;;;833.0;4018.0;505206.0;2200.0;4018.0;1819.0;2200.0;116.0;514641.0;77.0
7325;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2017;4222.0;111790.0;;;684.0;4222.0;3538.0;;;684.0;3210.0;314281.0;2079.0;3210.0;1131.0;2079.0;116.0;514555.0;76.0
7326;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2018;4392.0;120743.0;;;571.0;4392.0;3822.0;;;571.0;3269.0;372625.0;1928.0;3269.0;1341.0;1928.0;115.0;511387.0;75.0
7327;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2019;3948.0;107873.0;;;534.0;3948.0;3414.0;;;534.0;3287.0;395008.0;1865.0;3287.0;1422.0;1865.0;115.0;511387.0;75.0
7328;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2020;3957.0;105610.0;;;614.0;3957.0;3343.0;;;614.0;3288.0;397745.0;1856.0;3288.0;1432.0;1856.0;115.0;440653.0;74.0
7329;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2021;2833.0;66553.0;;;727.0;2833.0;2106.0;;;727.0;2344.0;260596.0;1405.0;2344.0;938.0;1405.0;114.0;478788.0;75.0
7330;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2022;2573.0;59525.0;;;689.0;2573.0;1884.0;;;689.0;2089.0;240206.0;1225.0;2089.0;865.0;1225.0;98.0;369104.0;70.0
7331;Distribution companies;Combined Heat and Power (CHP);Internal combustion engines;2023;2693.0;66147.0;;;600.0;2693.0;2094.0;;;600.0;2230.0;260534.0;1293.0;2230.0;938.0;1293.0;98.0;387068.0;36.0
7332;Distribution companies;Combined Heat and Power (CHP);Steam turbines;1998;15.0;;;;15.0;15.0;;;;15.0;12.0;1400.0;7.0;12.0;5.0;7.0;1.0;13680.0;1.0
7333;Distribution companies;Combined Heat and Power (CHP);Steam turbines;1999;94.0;;;;94.0;94.0;;;;94.0;73.0;6500.0;50.0;73.0;23.0;50.0;1.0;13680.0;1.0
7334;Distribution companies;Combined Heat and Power (CHP);Steam turbines;2000;94.0;;;;94.0;94.0;;;;94.0;73.0;6500.0;50.0;73.0;23.0;50.0;1.0;13680.0;1.0
7335;Distribution companies;Combined Heat and Power (CHP);Steam turbines;2001;94.0;;;;94.0;94.0;;;;94.0;73.0;6500.0;50.0;73.0;23.0;50.0;1.0;13680.0;1.0
7336;Distribution companies;Combined Heat and Power (CHP);Steam turbines;2002;94.0;;;;94.0;94.0;;;;94.0;73.0;6500.0;50.0;73.0;23.0;50.0;1.0;13680.0;1.0
7337;Distribution companies;Combined Heat and Power (CHP);Steam turbines;2003;44.0;;;;44.0;44.0;;;;44.0;29.0;3000.0;18.0;29.0;11.0;18.0;1.0;13680.0;1.0
7338;Distribution companies;Combined Heat and Power (CHP);Steam turbines;2004;22.0;;;;22.0;22.0;;;;22.0;14.0;1500.0;9.0;14.0;5.0;9.0;1.0;13680.0;1.0
7339;Distribution companies;Combined Heat and Power (CHP);Steam turbines;2005;10.0;;;;10.0;10.0;;;;10.0;6.0;672.0;4.0;6.0;2.0;4.0;1.0;13680.0;1.0
7340;Distribution companies;Combined Heat and Power (CHP);Steam turbines;2006;100.0;;;;100.0;100.0;;;;100.0;77.0;3956.0;63.0;77.0;14.0;63.0;1.0;13680.0;1.0
