ID;Bouwjaren;Eigendom;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
7881;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2016;;;;;
7882;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2017;;;;;
7883;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2018;;;;;
7884;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2019;;;;;
7885;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2020;7780.0;5464.0;2057.0;181.0;78.0
7886;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2021;7662.0;5469.0;2008.0;182.0;3.0
7887;Bouwjaar 2019;Particulier;Noord-Brabant (PV);2022;7664.0;5403.0;2072.0;187.0;2.0
7888;Bouwjaar 2019;Particulier;Limburg (PV);2007;;;;;
7889;Bouwjaar 2019;Particulier;Limburg (PV);2008;;;;;
7890;Bouwjaar 2019;Particulier;Limburg (PV);2009;;;;;
7891;Bouwjaar 2019;Particulier;Limburg (PV);2010;;;;;
7892;Bouwjaar 2019;Particulier;Limburg (PV);2011;;;;;
7893;Bouwjaar 2019;Particulier;Limburg (PV);2012;;;;;
7894;Bouwjaar 2019;Particulier;Limburg (PV);2013;;;;;
7895;Bouwjaar 2019;Particulier;Limburg (PV);2014;;;;;
7896;Bouwjaar 2019;Particulier;Limburg (PV);2015;;;;;
7897;Bouwjaar 2019;Particulier;Limburg (PV);2016;;;;;
7898;Bouwjaar 2019;Particulier;Limburg (PV);2017;;;;;
7899;Bouwjaar 2019;Particulier;Limburg (PV);2018;;;;;
7900;Bouwjaar 2019;Particulier;Limburg (PV);2019;;;;;
7901;Bouwjaar 2019;Particulier;Limburg (PV);2020;3486.0;2345.0;1032.0;95.0;14.0
7902;Bouwjaar 2019;Particulier;Limburg (PV);2021;3439.0;2345.0;998.0;93.0;3.0
7903;Bouwjaar 2019;Particulier;Limburg (PV);2022;3402.0;2302.0;1002.0;91.0;7.0
7904;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2007;;;;;
7905;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2008;;;;;
7906;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2009;;;;;
7907;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2010;;;;;
7908;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2011;;;;;
7909;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2012;;;;;
7910;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2013;;;;;
7911;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2014;;;;;
7912;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2015;;;;;
7913;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2016;;;;;
7914;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2017;;;;;
7915;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2018;;;;;
7916;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2019;;;;;
7917;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2020;3341.0;1806.0;1520.0;4.0;11.0
7918;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2021;2009.0;1079.0;926.0;4.0;0.0
7919;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Nederland;2022;571.0;278.0;285.0;6.0;2.0
7920;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2007;;;;;
7921;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2008;;;;;
7922;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2009;;;;;
7923;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2010;;;;;
7924;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2011;;;;;
7925;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2012;;;;;
7926;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2013;;;;;
7927;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2014;;;;;
7928;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2015;;;;;
7929;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2016;;;;;
7930;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2017;;;;;
7931;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2018;;;;;
7932;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2019;;;;;
7933;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2020;46.0;25.0;21.0;0.0;0.0
7934;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2021;29.0;15.0;14.0;0.0;0.0
7935;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Groningen (PV);2022;24.0;12.0;11.0;1.0;0.0
7936;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2007;;;;;
7937;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2008;;;;;
7938;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2009;;;;;
7939;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2010;;;;;
7940;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2011;;;;;
7941;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2012;;;;;
7942;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2013;;;;;
7943;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2014;;;;;
7944;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2015;;;;;
7945;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2016;;;;;
7946;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2017;;;;;
7947;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2018;;;;;
7948;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2019;;;;;
7949;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2020;35.0;15.0;20.0;0.0;0.0
7950;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2021;22.0;10.0;12.0;0.0;0.0
7951;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2022;9.0;3.0;6.0;0.0;0.0
7952;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2007;;;;;
7953;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2008;;;;;
7954;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2009;;;;;
7955;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2010;;;;;
7956;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2011;;;;;
7957;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2012;;;;;
7958;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2013;;;;;
7959;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2014;;;;;
7960;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2015;;;;;
7961;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2016;;;;;
7962;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2017;;;;;
7963;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2018;;;;;
7964;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2019;;;;;
7965;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2020;59.0;36.0;23.0;0.0;0.0
7966;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2021;38.0;25.0;13.0;0.0;0.0
7967;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2022;22.0;13.0;9.0;0.0;0.0
7968;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2007;;;;;
7969;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2008;;;;;
7970;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2009;;;;;
7971;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2010;;;;;
7972;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2011;;;;;
7973;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2012;;;;;
7974;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2013;;;;;
7975;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2014;;;;;
7976;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2015;;;;;
7977;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2016;;;;;
7978;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2017;;;;;
7979;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2018;;;;;
7980;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2019;;;;;
7981;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2020;166.0;97.0;69.0;0.0;0.0
7982;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2021;86.0;50.0;36.0;0.0;0.0
7983;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2022;39.0;27.0;10.0;1.0;1.0
7984;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2007;;;;;
7985;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2008;;;;;
7986;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2009;;;;;
7987;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2010;;;;;
7988;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2011;;;;;
7989;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2012;;;;;
7990;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2013;;;;;
7991;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2014;;;;;
7992;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2015;;;;;
7993;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2016;;;;;
7994;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2017;;;;;
7995;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2018;;;;;
7996;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2019;;;;;
7997;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2020;89.0;70.0;18.0;0.0;1.0
7998;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2021;56.0;39.0;17.0;0.0;0.0
7999;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Flevoland (PV);2022;15.0;9.0;6.0;0.0;0.0
8000;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2007;;;;;
8001;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2008;;;;;
8002;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2009;;;;;
8003;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2010;;;;;
8004;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2011;;;;;
8005;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2012;;;;;
8006;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2013;;;;;
8007;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2014;;;;;
8008;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2015;;;;;
8009;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2016;;;;;
8010;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2017;;;;;
8011;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2018;;;;;
8012;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2019;;;;;
8013;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2020;424.0;239.0;184.0;0.0;1.0
8014;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2021;268.0;150.0;118.0;0.0;0.0
8015;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Gelderland (PV);2022;73.0;31.0;41.0;0.0;1.0
8016;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2007;;;;;
8017;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2008;;;;;
8018;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2009;;;;;
8019;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2010;;;;;
8020;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2011;;;;;
8021;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2012;;;;;
8022;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2013;;;;;
8023;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2014;;;;;
8024;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2015;;;;;
8025;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2016;;;;;
8026;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2017;;;;;
8027;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2018;;;;;
8028;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2019;;;;;
8029;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2020;297.0;114.0;181.0;0.0;2.0
8030;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2021;185.0;67.0;118.0;0.0;0.0
8031;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2022;53.0;24.0;28.0;1.0;0.0
8032;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2007;;;;;
8033;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2008;;;;;
8034;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2009;;;;;
8035;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2010;;;;;
8036;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2011;;;;;
8037;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2012;;;;;
8038;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2013;;;;;
8039;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2014;;;;;
8040;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2015;;;;;
8041;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2016;;;;;
8042;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2017;;;;;
8043;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2018;;;;;
8044;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2019;;;;;
8045;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2020;503.0;207.0;293.0;2.0;1.0
8046;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2021;308.0;127.0;179.0;2.0;0.0
8047;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2022;91.0;28.0;62.0;1.0;0.0
8048;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2007;;;;;
8049;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2008;;;;;
8050;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2009;;;;;
8051;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2010;;;;;
8052;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2011;;;;;
8053;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2012;;;;;
8054;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2013;;;;;
8055;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2014;;;;;
8056;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2015;;;;;
8057;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2016;;;;;
8058;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2017;;;;;
8059;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2018;;;;;
8060;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2019;;;;;
8061;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2020;739.0;413.0;325.0;0.0;1.0
8062;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2021;436.0;237.0;199.0;0.0;0.0
8063;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2022;93.0;50.0;43.0;0.0;0.0
8064;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2007;;;;;
8065;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2008;;;;;
8066;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2009;;;;;
8067;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2010;;;;;
8068;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2011;;;;;
8069;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2012;;;;;
8070;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2013;;;;;
8071;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2014;;;;;
8072;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2015;;;;;
8073;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2016;;;;;
8074;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2017;;;;;
8075;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2018;;;;;
8076;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2019;;;;;
8077;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2020;188.0;92.0;95.0;0.0;1.0
8078;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2021;125.0;56.0;69.0;0.0;0.0
8079;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2022;20.0;8.0;11.0;1.0;0.0
8080;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2007;;;;;
8081;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2008;;;;;
8082;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2009;;;;;
8083;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2010;;;;;
8084;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2011;;;;;
8085;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2012;;;;;
8086;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2013;;;;;
8087;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2014;;;;;
8088;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2015;;;;;
8089;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2016;;;;;
8090;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2017;;;;;
8091;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2018;;;;;
8092;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2019;;;;;
8093;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2020;602.0;378.0;220.0;1.0;3.0
8094;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2021;360.0;237.0;122.0;1.0;0.0
8095;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2022;101.0;59.0;42.0;0.0;0.0
8096;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2007;;;;;
8097;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2008;;;;;
8098;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2009;;;;;
8099;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2010;;;;;
8100;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2011;;;;;
8101;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2012;;;;;
8102;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2013;;;;;
8103;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2014;;;;;
8104;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2015;;;;;
8105;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2016;;;;;
8106;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2017;;;;;
8107;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2018;;;;;
8108;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2019;;;;;
8109;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2020;193.0;120.0;71.0;1.0;1.0
8110;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2021;96.0;66.0;29.0;1.0;0.0
8111;Bouwjaar 2019;Leeftijd: 16 tot 18 jaar;Limburg (PV);2022;31.0;14.0;16.0;1.0;0.0
8112;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2007;;;;;
8113;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2008;;;;;
8114;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2009;;;;;
8115;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2010;;;;;
8116;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2011;;;;;
8117;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2012;;;;;
8118;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2013;;;;;
8119;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2014;;;;;
8120;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2015;;;;;
8121;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2016;;;;;
8122;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2017;;;;;
8123;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2018;;;;;
8124;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2019;;;;;
8125;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2020;2266.0;1448.0;810.0;0.0;8.0
8126;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2021;2568.0;1522.0;1041.0;3.0;2.0
8127;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Nederland;2022;3181.0;1769.0;1407.0;4.0;1.0
8128;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2007;;;;;
8129;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2008;;;;;
8130;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2009;;;;;
8131;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2010;;;;;
8132;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2011;;;;;
8133;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2012;;;;;
8134;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2013;;;;;
8135;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2014;;;;;
8136;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2015;;;;;
8137;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2016;;;;;
8138;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2017;;;;;
8139;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2018;;;;;
8140;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2019;;;;;
8141;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2020;52.0;42.0;9.0;0.0;1.0
8142;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2021;50.0;35.0;15.0;0.0;0.0
8143;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Groningen (PV);2022;62.0;37.0;25.0;0.0;0.0
8144;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2007;;;;;
8145;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2008;;;;;
8146;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2009;;;;;
8147;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2010;;;;;
8148;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2011;;;;;
8149;Bouwjaar 2019;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2012;;;;;
