ID;MechanischeBestrijding;TeeltsectorenEnGewassen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16
1377;Overige onkruidbestrijding;Aardbeien open grond (productie);2004;13.0;1.8;11.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
1378;Overige onkruidbestrijding;Aardbeien open grond (productie);2008;106.0;23.2;98.0;7.8;5.1;0.0;0.0;2.8;5.7;2.9;2.7;2.5;0.0;0.0;0.0;0.0
1379;Overige onkruidbestrijding;Aardbeien open grond (productie);2012;107.0;25.0;241.0;16.2;0.0;0.0;0.0;2.6;13.6;0.6;9.6;0.0;0.0;0.0;0.0;0.0
1380;Overige onkruidbestrijding;Asperges;1995;268.0;15.0;328.0;14.1;1.2;0.0;0.0;3.4;4.9;1.7;3.6;0.0;2.3;0.2;0.0;0.0
1381;Overige onkruidbestrijding;Asperges;1998;243.0;15.3;430.0;18.7;0.0;0.0;0.0;0.0;14.2;8.9;7.0;4.3;2.7;3.1;0.0;0.0
1382;Overige onkruidbestrijding;Asperges;2000;152.0;11.1;196.0;9.4;2.9;0.0;0.0;3.7;0.7;5.0;0.0;0.0;0.0;0.0;0.0;0.0
1383;Overige onkruidbestrijding;Asperges;2004;175.0;17.0;692.0;29.3;0.9;0.0;0.0;7.2;11.8;0.9;0.8;12.5;0.8;1.4;0.0;0.0
1384;Overige onkruidbestrijding;Asperges;2008;308.0;37.5;1034.0;41.8;17.5;0.0;0.0;13.5;17.4;16.3;11.9;1.4;1.4;4.4;0.0;0.0
1385;Overige onkruidbestrijding;Asperges;2012;148.0;20.8;641.0;22.2;3.7;0.0;0.0;13.8;3.1;12.1;1.9;0.0;0.0;1.7;0.0;0.0
1386;Overige onkruidbestrijding;Bloemkool;1995;;;;;;;;;;;;;;;;
1387;Overige onkruidbestrijding;Bloemkool;1998;;;;;;;;;;;;;;;;
1388;Overige onkruidbestrijding;Bloemkool;2000;;;;;;;;;;;;;;;;
1389;Overige onkruidbestrijding;Bloemkool;2004;42.0;9.5;70.0;3.0;0.0;0.0;0.0;1.8;1.9;1.6;0.0;0.1;0.1;0.0;0.0;0.0
1390;Overige onkruidbestrijding;Bloemkool;2008;48.0;13.0;480.0;18.9;13.4;0.0;0.0;1.3;3.7;0.4;0.8;5.4;0.0;0.7;0.0;0.0
1391;Overige onkruidbestrijding;Bloemkool;2012;25.0;8.5;168.0;7.5;3.4;0.0;0.0;0.4;1.7;4.7;7.0;1.4;0.0;0.0;0.0;0.0
1392;Overige onkruidbestrijding;Broccoli;1995;;;;;;;;;;;;;;;;
1393;Overige onkruidbestrijding;Broccoli;1998;;;;;;;;;;;;;;;;
1394;Overige onkruidbestrijding;Broccoli;2000;;;;;;;;;;;;;;;;
1395;Overige onkruidbestrijding;Broccoli;2004;;;;;;;;;;;;;;;;
1396;Overige onkruidbestrijding;Broccoli;2008;;;;;;;;;;;;;;;;
1397;Overige onkruidbestrijding;Broccoli;2012;18.0;12.5;16.0;0.9;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0
1398;Overige onkruidbestrijding;Prei;1995;139.0;8.3;298.0;7.7;0.0;0.0;0.0;0.0;1.4;2.7;1.6;6.1;0.3;1.6;0.0;0.0
1399;Overige onkruidbestrijding;Prei;1998;177.0;13.0;1371.0;37.7;0.0;0.0;0.0;0.0;0.0;26.9;32.3;26.9;37.7;0.0;0.0;0.0
1400;Overige onkruidbestrijding;Prei;2000;117.0;11.3;236.0;7.4;0.0;0.0;0.0;1.4;0.0;0.0;4.2;4.2;5.3;0.0;0.0;0.0
1401;Overige onkruidbestrijding;Prei;2004;111.0;15.1;523.0;17.2;0.0;0.0;0.0;0.0;0.0;0.0;8.0;12.9;10.0;5.9;0.0;0.0
1402;Overige onkruidbestrijding;Prei;2008;41.0;7.4;136.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;1.2;1.2;0.0;3.3;0.0;0.0
1403;Overige onkruidbestrijding;Prei;2012;86.0;20.0;595.0;24.5;0.0;0.0;0.0;0.1;2.0;2.0;13.1;13.3;5.1;0.0;0.0;0.0
1404;Overige onkruidbestrijding;Schorseneren;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1405;Overige onkruidbestrijding;Schorseneren;1998;23.0;4.8;76.0;4.1;0.0;0.0;0.0;0.0;0.0;0.0;4.1;0.0;0.0;0.0;0.0;0.0
1406;Overige onkruidbestrijding;Schorseneren;2000;;;;;;;;;;;;;;;;
1407;Overige onkruidbestrijding;Schorseneren;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1408;Overige onkruidbestrijding;Schorseneren;2008;9.0;4.8;88.0;9.2;0.0;0.0;0.0;9.2;9.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1409;Overige onkruidbestrijding;Schorseneren;2012;8.0;5.9;1.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1410;Overige onkruidbestrijding;Sla;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1411;Overige onkruidbestrijding;Sla;1998;;;;;;;;;;;;;;;;
1412;Overige onkruidbestrijding;Sla;2000;;;;;;;;;;;;;;;;
1413;Overige onkruidbestrijding;Sla;2004;;;;;;;;;;;;;;;;
1414;Overige onkruidbestrijding;Sla;2008;;;;;;;;;;;;;;;;
1415;Overige onkruidbestrijding;Sla;2012;;;;;;;;;;;;;;;;
1416;Overige onkruidbestrijding;Sluitkool;1995;41.0;2.6;58.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
1417;Overige onkruidbestrijding;Sluitkool;1998;19.0;1.6;12.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0
1418;Overige onkruidbestrijding;Sluitkool;2000;53.0;4.8;59.0;2.3;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0
1419;Overige onkruidbestrijding;Sluitkool;2004;114.0;16.4;666.0;25.9;0.0;0.0;0.0;0.0;3.5;22.1;1.4;0.0;0.0;0.0;0.0;0.0
1420;Overige onkruidbestrijding;Sluitkool;2008;54.0;9.1;166.0;5.4;0.0;0.0;0.0;0.0;4.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0
1421;Overige onkruidbestrijding;Sluitkool;2012;29.0;5.9;115.0;4.4;0.0;0.0;0.0;0.0;0.0;4.4;0.0;0.0;0.0;0.0;0.0;0.0
1422;Overige onkruidbestrijding;Spruitkool;1995;79.0;9.1;635.0;14.5;0.0;0.0;0.0;0.0;4.2;10.3;0.0;0.0;0.0;0.0;0.0;0.0
1423;Overige onkruidbestrijding;Spruitkool;1998;134.0;17.2;510.0;11.0;0.0;0.0;0.0;0.0;0.0;8.8;2.2;0.0;0.0;0.0;0.0;0.0
1424;Overige onkruidbestrijding;Spruitkool;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1425;Overige onkruidbestrijding;Spruitkool;2004;71.0;18.4;656.0;18.9;0.0;0.0;0.0;0.0;13.2;17.6;0.0;0.0;0.0;0.0;0.0;0.0
1426;Overige onkruidbestrijding;Spruitkool;2008;75.0;25.0;826.0;25.5;0.9;0.0;0.0;0.0;18.6;5.1;0.7;0.4;0.0;0.0;0.0;0.0
1427;Overige onkruidbestrijding;Spruitkool;2012;29.0;12.5;393.0;14.5;0.0;0.0;0.0;0.0;13.6;14.5;0.0;0.0;0.0;0.0;0.0;0.0
1428;Overige onkruidbestrijding;Stamslabonen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1429;Overige onkruidbestrijding;Stamslabonen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1430;Overige onkruidbestrijding;Stamslabonen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1431;Overige onkruidbestrijding;Stamslabonen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1432;Overige onkruidbestrijding;Stamslabonen;2008;40.0;7.9;362.0;10.5;0.0;0.0;0.0;0.0;0.0;8.6;2.0;2.0;0.0;0.0;0.0;0.0
1433;Overige onkruidbestrijding;Stamslabonen;2012;12.0;3.4;138.0;5.8;0.0;0.0;0.0;0.0;0.0;5.8;5.8;0.0;0.0;0.0;0.0;0.0
1434;Overige onkruidbestrijding;Waspeen en bospeen;1995;19.0;2.0;86.0;2.6;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0
1435;Overige onkruidbestrijding;Waspeen en bospeen;1998;38.0;5.0;53.0;1.8;1.8;0.0;0.0;1.8;1.8;1.8;0.0;1.8;0.0;0.0;0.0;0.0
1436;Overige onkruidbestrijding;Waspeen en bospeen;2000;15.0;2.1;30.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1437;Overige onkruidbestrijding;Waspeen en bospeen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1438;Overige onkruidbestrijding;Waspeen en bospeen;2008;28.0;5.6;132.0;5.0;3.8;0.0;0.0;1.2;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0
1439;Overige onkruidbestrijding;Waspeen en bospeen;2012;31.0;7.1;210.0;8.5;0.0;0.0;0.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0
1440;Overige onkruidbestrijding;Winterpeen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1441;Overige onkruidbestrijding;Winterpeen;1998;195.0;14.0;673.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4;6.6;2.0;0.0;0.0;0.0
1442;Overige onkruidbestrijding;Winterpeen;2000;135.0;10.9;1000.0;21.1;0.0;0.0;0.0;0.0;0.0;16.5;6.0;14.4;0.0;0.0;0.0;0.0
1443;Overige onkruidbestrijding;Winterpeen;2004;131.0;12.1;528.0;9.7;0.0;0.0;0.0;0.0;1.0;0.0;7.6;1.0;0.0;1.0;0.0;0.0
1444;Overige onkruidbestrijding;Winterpeen;2008;63.0;7.4;2422.0;45.8;0.0;0.0;0.0;0.0;0.0;23.9;45.8;0.0;23.9;0.0;0.0;0.0
1445;Overige onkruidbestrijding;Winterpeen;2012;131.0;14.7;789.0;12.8;0.0;0.0;0.0;1.8;7.1;1.6;0.0;2.7;0.0;4.0;0.0;0.0
1446;Overige onkruidbestrijding;Witlofwortel;1995;163.0;17.2;650.0;16.7;0.0;0.0;0.0;0.0;0.0;4.1;13.6;1.3;0.0;0.0;0.0;0.0
1447;Overige onkruidbestrijding;Witlofwortel;1998;292.0;32.4;1063.0;25.0;0.0;0.0;0.0;0.0;0.0;1.8;11.0;13.2;0.0;0.0;0.0;0.0
1448;Overige onkruidbestrijding;Witlofwortel;2000;262.0;32.3;1353.0;32.2;0.0;0.0;0.0;0.0;0.0;0.0;16.7;15.6;0.5;0.0;0.0;0.0
1449;Overige onkruidbestrijding;Witlofwortel;2004;177.0;34.4;850.0;29.0;0.0;0.0;0.0;3.3;0.0;0.0;19.7;5.9;0.0;0.0;0.0;0.0
1450;Overige onkruidbestrijding;Witlofwortel;2008;92.0;20.0;662.0;20.9;0.0;0.0;0.0;5.4;0.0;3.3;13.7;0.0;0.0;0.0;0.0;0.0
1451;Overige onkruidbestrijding;Witlofwortel;2012;112.0;24.1;833.0;24.8;1.7;0.0;0.0;0.9;2.7;3.1;7.7;8.7;6.2;0.0;0.0;0.0
1452;Overige onkruidbestrijding;Teeltsector pit- en steenvruchten;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1453;Overige onkruidbestrijding;Teeltsector pit- en steenvruchten;1998;;;36.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1454;Overige onkruidbestrijding;Teeltsector pit- en steenvruchten;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1455;Overige onkruidbestrijding;Teeltsector pit- en steenvruchten;2004;;;;;;;;;;;;;;;;
1456;Overige onkruidbestrijding;Teeltsector pit- en steenvruchten;2008;;;436.0;2.6;1.2;0.0;0.0;0.9;0.1;0.3;0.1;0.6;0.7;0.4;0.0;0.0
1457;Overige onkruidbestrijding;Teeltsector pit- en steenvruchten;2012;;;605.0;3.8;0.2;0.0;0.0;0.0;2.3;1.6;1.6;1.6;0.6;0.0;0.0;0.0
1458;Overige onkruidbestrijding;Appels;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1459;Overige onkruidbestrijding;Appels;1998;14.0;0.6;36.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1460;Overige onkruidbestrijding;Appels;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1461;Overige onkruidbestrijding;Appels;2004;;;;;;;;;;;;;;;;
1462;Overige onkruidbestrijding;Appels;2008;168.0;10.4;159.0;1.7;0.0;0.0;0.0;0.7;0.0;0.6;0.0;0.2;1.2;0.8;0.0;0.0
1463;Overige onkruidbestrijding;Appels;2012;82.0;5.9;152.0;1.9;0.0;0.0;0.0;0.0;0.2;1.0;0.8;1.0;1.0;0.1;0.0;0.0
1464;Overige onkruidbestrijding;Peren;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1465;Overige onkruidbestrijding;Peren;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1466;Overige onkruidbestrijding;Peren;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1467;Overige onkruidbestrijding;Peren;2004;;;;;;;;;;;;;;;;
1468;Overige onkruidbestrijding;Peren;2008;87.0;5.1;277.0;3.7;2.4;0.0;0.0;1.0;0.2;0.0;0.2;1.0;0.0;0.0;0.0;0.0
1469;Overige onkruidbestrijding;Peren;2012;111.0;7.2;453.0;5.5;0.5;0.0;0.0;0.0;4.8;2.3;2.6;2.3;0.0;0.0;0.0;0.0
1470;Overige onkruidbestrijding;Teeltsector boomkwekerijgewassen;1995;;;436.0;5.1;0.7;0.0;0.4;0.8;3.4;2.7;1.7;1.3;0.0;0.0;0.0;0.0
1471;Overige onkruidbestrijding;Teeltsector boomkwekerijgewassen;1998;;;385.0;3.8;0.1;0.0;0.4;0.7;0.6;0.3;0.0;2.2;0.3;0.0;0.0;0.0
1472;Overige onkruidbestrijding;Teeltsector boomkwekerijgewassen;2000;;;827.0;6.3;0.3;0.2;0.0;2.0;1.4;3.3;1.0;2.9;2.7;0.8;0.0;1.0
1473;Overige onkruidbestrijding;Teeltsector boomkwekerijgewassen;2004;;;1212.0;8.7;0.1;0.2;1.8;3.0;4.7;7.0;3.6;1.3;1.0;0.7;0.7;0.5
1474;Overige onkruidbestrijding;Teeltsector boomkwekerijgewassen;2008;;;3963.0;26.9;1.4;0.0;0.0;3.1;12.4;18.3;6.3;14.6;12.3;12.2;0.0;0.0
1475;Overige onkruidbestrijding;Teeltsector boomkwekerijgewassen;2012;;;1377.0;8.4;4.5;0.0;0.0;1.4;1.5;3.6;2.3;0.9;1.8;1.4;0.0;0.0
1476;Overige onkruidbestrijding;Bloemkwekerijgewassen open grond;1995;;;;;;;;;;;;;;;;
1477;Overige onkruidbestrijding;Bloemkwekerijgewassen open grond;1998;86.0;3.5;114.0;5.5;0.5;0.0;0.5;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1478;Overige onkruidbestrijding;Bloemkwekerijgewassen open grond;2000;130.0;6.0;37.0;1.6;0.0;0.7;0.0;0.0;0.3;0.0;0.5;0.7;0.0;0.0;0.0;0.0
1479;Overige onkruidbestrijding;Bloemkwekerijgewassen open grond;2004;174.0;9.8;328.0;13.6;0.0;0.0;4.1;2.1;6.6;2.9;4.7;0.0;1.0;0.0;0.3;0.0
1480;Overige onkruidbestrijding;Bloemkwekerijgewassen open grond;2008;313.0;21.6;484.0;18.8;8.9;0.0;0.0;2.1;2.7;2.6;2.4;5.6;2.2;4.4;0.0;0.0
1481;Overige onkruidbestrijding;Bloemkwekerijgewassen open grond;2012;166.0;12.3;240.0;8.2;1.2;0.0;0.0;3.6;3.0;1.6;0.3;1.1;0.1;0.1;0.0;0.0
1482;Overige onkruidbestrijding;Bos- en haagplantsoen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1483;Overige onkruidbestrijding;Bos- en haagplantsoen;1998;23.0;2.2;117.0;5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1;0.0;0.0;0.0;0.0
1484;Overige onkruidbestrijding;Bos- en haagplantsoen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1485;Overige onkruidbestrijding;Bos- en haagplantsoen;2004;21.0;2.4;26.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0
1486;Overige onkruidbestrijding;Bos- en haagplantsoen;2008;133.0;16.4;343.0;11.9;0.3;0.0;0.0;3.3;6.4;9.6;5.1;6.7;0.5;0.6;0.0;0.0
1487;Overige onkruidbestrijding;Bos- en haagplantsoen;2012;70.0;10.5;123.0;4.6;0.6;0.0;0.0;0.8;0.8;0.8;2.1;1.1;3.0;1.0;0.0;0.0
1488;Overige onkruidbestrijding;Laan- en parkbomen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1489;Overige onkruidbestrijding;Laan- en parkbomen;1998;25.0;3.3;68.0;2.3;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1490;Overige onkruidbestrijding;Laan- en parkbomen;2000;40.0;5.4;233.0;7.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4;6.8;0.0;0.0;0.0
1491;Overige onkruidbestrijding;Laan- en parkbomen;2004;32.0;4.8;42.0;1.2;0.0;0.0;0.4;0.5;0.0;0.7;0.0;0.0;0.0;0.0;0.4;0.0
1492;Overige onkruidbestrijding;Laan- en parkbomen;2008;153.0;27.2;2681.0;60.3;0.2;0.0;0.0;3.6;23.5;36.7;9.0;29.8;28.9;27.5;0.0;0.0
1493;Overige onkruidbestrijding;Laan- en parkbomen;2012;63.0;12.2;326.0;7.2;1.0;0.0;0.0;0.0;0.0;1.0;5.3;0.2;3.5;0.4;0.0;0.0
1494;Overige onkruidbestrijding;Rozenstruiken open grond;1995;69.0;17.4;190.0;29.7;0.0;0.0;3.5;7.0;22.7;18.7;6.3;2.7;0.0;0.0;0.0;0.0
1495;Overige onkruidbestrijding;Rozenstruiken open grond;1998;;;;;;;;;;;;;;;;
1496;Overige onkruidbestrijding;Rozenstruiken open grond;2000;74.0;21.4;207.0;33.9;0.0;0.0;0.0;16.0;8.9;19.6;0.0;0.0;0.0;7.1;0.0;8.9
1497;Overige onkruidbestrijding;Rozenstruiken open grond;2004;65.0;30.0;265.0;57.2;0.0;0.0;9.1;27.8;23.5;35.5;15.0;0.0;7.9;6.3;7.9;0.0
1498;Overige onkruidbestrijding;Rozenstruiken open grond;2008;32.0;19.2;119.0;21.7;9.1;0.0;0.0;0.0;12.1;0.2;0.0;0.0;0.0;9.7;0.0;0.0
1499;Overige onkruidbestrijding;Rozenstruiken open grond;2012;31.0;23.3;308.0;62.2;59.2;0.0;0.0;3.1;0.0;29.6;0.0;0.0;0.0;13.8;0.0;0.0
1500;Overige onkruidbestrijding;Sierconiferen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1501;Overige onkruidbestrijding;Sierconiferen;1998;43.0;2.3;30.0;1.6;0.1;0.0;0.0;0.0;0.0;1.5;0.0;0.0;1.5;0.0;0.0;0.0
1502;Overige onkruidbestrijding;Sierconiferen;2000;39.0;2.2;30.0;1.3;0.0;0.0;0.0;0.0;0.7;0.6;0.0;0.0;0.0;0.0;0.0;0.0
1503;Overige onkruidbestrijding;Sierconiferen;2004;64.0;4.5;300.0;11.0;0.0;0.0;0.0;4.0;4.0;4.0;6.1;6.1;0.0;0.0;0.0;7.0
1504;Overige onkruidbestrijding;Sierconiferen;2008;117.0;10.2;171.0;5.6;0.6;0.0;0.0;0.3;2.0;3.2;2.9;2.9;2.3;0.3;0.0;0.0
1505;Overige onkruidbestrijding;Sierconiferen;2012;84.0;9.7;190.0;6.2;2.4;0.0;0.0;1.2;1.5;3.5;1.4;1.4;1.4;0.2;0.0;0.0
1506;Overige onkruidbestrijding;Vaste planten open grond;1995;73.0;6.5;80.0;11.3;11.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1507;Overige onkruidbestrijding;Vaste planten open grond;1998;79.0;6.3;55.0;5.8;0.3;0.0;3.2;0.3;0.3;0.6;0.3;5.5;0.3;0.3;0.3;0.3
1508;Overige onkruidbestrijding;Vaste planten open grond;2000;160.0;12.5;319.0;26.4;3.3;1.7;0.0;2.7;1.7;10.5;9.9;9.9;9.9;0.0;0.0;0.0
1509;Overige onkruidbestrijding;Vaste planten open grond;2004;104.0;9.7;69.0;5.0;0.4;1.6;1.0;1.5;3.0;1.6;1.8;0.6;1.2;1.2;0.0;0.0
1510;Overige onkruidbestrijding;Vaste planten open grond;2008;84.0;11.5;164.0;13.4;1.2;0.0;0.0;6.6;7.4;7.5;8.9;3.3;3.6;5.9;0.0;0.0
1511;Overige onkruidbestrijding;Vaste planten open grond;2012;57.0;9.6;124.0;8.9;1.9;0.0;0.0;1.5;3.5;2.9;3.1;0.6;2.9;2.2;0.0;0.0
1512;Overige onkruidbestrijding;Vruchtbomen;1995;33.0;10.3;149.0;13.7;0.0;0.0;0.0;0.0;3.6;3.6;6.6;6.6;0.0;0.0;0.0;0.0
1513;Overige onkruidbestrijding;Vruchtbomen;1998;;;;;;;;;;;;;;;;
1514;Overige onkruidbestrijding;Vruchtbomen;2000;;;;;;;;;;;;;;;;
1515;Overige onkruidbestrijding;Vruchtbomen;2004;53.0;20.6;182.0;15.9;0.0;0.0;1.9;1.4;7.0;15.5;5.6;3.4;0.7;0.4;0.4;0.0
1516;Overige onkruidbestrijding;Vruchtbomen;2008;;;;;;;;;;;;;;;;
1517;Overige onkruidbestrijding;Vruchtbomen;2012;47.0;24.1;67.0;4.7;0.0;0.0;0.0;0.4;1.0;1.9;3.2;0.8;0.6;0.4;0.0;0.0
1518;Overige onkruidbestrijding;Teeltsector bloembollen en -knollen;1995;;;17.0;0.1;;;;;;;;;;;;
1519;Overige onkruidbestrijding;Teeltsector bloembollen en -knollen;1998;;;527.0;3.0;0.0;0.0;0.0;0.3;0.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0
1520;Overige onkruidbestrijding;Teeltsector bloembollen en -knollen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1521;Overige onkruidbestrijding;Teeltsector bloembollen en -knollen;2004;;;131.0;0.6;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1522;Overige onkruidbestrijding;Teeltsector bloembollen en -knollen;2008;;;280.0;1.3;0.5;0.0;0.0;0.5;0.0;0.0;0.1;0.1;0.0;0.1;0.0;0.0
1523;Overige onkruidbestrijding;Teeltsector bloembollen en -knollen;2012;;;105.0;0.5;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0
1524;Overige onkruidbestrijding;Gladiolen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1525;Overige onkruidbestrijding;Gladiolen;1998;;;;;;;;;;;;;;;;
1526;Overige onkruidbestrijding;Gladiolen;2000;;;;;;;;;;;;;;;;
1527;Overige onkruidbestrijding;Gladiolen;2004;15.0;7.1;126.0;9.3;0.0;0.0;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1528;Overige onkruidbestrijding;Gladiolen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1529;Overige onkruidbestrijding;Gladiolen;2012;8.0;4.5;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1530;Overige onkruidbestrijding;Hyacinten (bollen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1531;Overige onkruidbestrijding;Hyacinten (bollen);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1532;Overige onkruidbestrijding;Hyacinten (bollen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1533;Overige onkruidbestrijding;Hyacinten (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1534;Overige onkruidbestrijding;Hyacinten (bollen);2008;7.0;3.3;11.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
1535;Overige onkruidbestrijding;Hyacinten (bollen);2012;3.0;2.1;39.0;2.7;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1536;Overige onkruidbestrijding;Irissen (bollen);1995;14.0;4.0;15.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1537;Overige onkruidbestrijding;Irissen (bollen);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1538;Overige onkruidbestrijding;Irissen (bollen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1539;Overige onkruidbestrijding;Irissen (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
