ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
2263;4675 Groothandel in chemische producten;2020 4e kwartaal;104.2;6.2
2264;4675 Groothandel in chemische producten;2020;102.9;-5.0
2265;4675 Groothandel in chemische producten;2021 1e kwartaal;118.9;6.7
2266;4675 Groothandel in chemische producten;2021 2e kwartaal;132.9;35.3
2267;4675 Groothandel in chemische producten;2021 3e kwartaal;131.2;34.1
2268;4675 Groothandel in chemische producten;2021 4e kwartaal;136.5;31.1
2269;4675 Groothandel in chemische producten;2021;129.9;26.2
2270;4675 Groothandel in chemische producten;2022 1e kwartaal;158.7;33.5
2271;4675 Groothandel in chemische producten;2022 2e kwartaal;159.2;19.8
2272;4675 Groothandel in chemische producten;2022 3e kwartaal;145.9;11.2
2273;4675 Groothandel in chemische producten;2022 4e kwartaal;126.6;-7.3
2274;4675 Groothandel in chemische producten;2022;147.6;13.7
2275;4675 Groothandel in chemische producten;2023;123.5;-16.4
2276;4675 Groothandel in chemische producten;2023 1e kwartaal;139.2;-12.3
2277;4675 Groothandel in chemische producten;2023 2e kwartaal;129.1;-19.0
2278;4675 Groothandel in chemische producten;2023 3e kwartaal;115.0;-21.1
2279;4675 Groothandel in chemische producten;2023 4e kwartaal;110.5;-12.7
