ID;Diensten;Landen;Perioden;InvoerVanDiensten_1;UitvoerVanDiensten_2;SaldoDiensten_3
7235;SB Onderhoud en reparatie;Europa (exclusief Nederland);2022 1e kwartaal;475.0;428.0;-47.0
7236;SB Onderhoud en reparatie;Europa (exclusief Nederland);2022 2e kwartaal;492.0;419.0;-73.0
7237;SB Onderhoud en reparatie;Europa (exclusief Nederland);2022 3e kwartaal;475.0;469.0;-6.0
7238;SB Onderhoud en reparatie;Europa (exclusief Nederland);2022 4e kwartaal;555.0;517.0;-38.0
7239;SB Onderhoud en reparatie;Europa (exclusief Nederland);2022;1996.0;1832.0;-164.0
7240;SB Onderhoud en reparatie;Europa (exclusief Nederland);2023 1e kwartaal;548.0;500.0;-48.0
7241;SB Onderhoud en reparatie;Europa (exclusief Nederland);2023 2e kwartaal;561.0;539.0;-21.0
7242;SB Onderhoud en reparatie;Europa (exclusief Nederland);2023 3e kwartaal;531.0;488.0;-43.0
7243;SB Onderhoud en reparatie;Europa (exclusief Nederland);2023 4e kwartaal;677.0;597.0;-81.0
7244;SB Onderhoud en reparatie;Europa (exclusief Nederland);2023;2318.0;2125.0;-193.0
7245;SB Onderhoud en reparatie;Europa (exclusief Nederland);2024 1e kwartaal;585.0;548.0;-37.0
7246;SB Onderhoud en reparatie;Europa (exclusief Nederland);2024 2e kwartaal;633.0;586.0;-47.0
7247;SB Onderhoud en reparatie;Europa (exclusief Nederland);2024 3e kwartaal;624.0;585.0;-39.0
7248;SB Onderhoud en reparatie;Europa (exclusief Nederland);2024 4e kwartaal;934.0;659.0;-276.0
7249;SB Onderhoud en reparatie;Europa (exclusief Nederland);2024;2777.0;2378.0;-399.0
7250;SB Onderhoud en reparatie;Afrika;2020 1e kwartaal;2.0;16.0;15.0
7251;SB Onderhoud en reparatie;Afrika;2020 2e kwartaal;3.0;10.0;7.0
7252;SB Onderhoud en reparatie;Afrika;2020 3e kwartaal;1.0;8.0;7.0
7253;SB Onderhoud en reparatie;Afrika;2020 4e kwartaal;1.0;7.0;6.0
7254;SB Onderhoud en reparatie;Afrika;2020;7.0;42.0;35.0
7255;SB Onderhoud en reparatie;Afrika;2021 1e kwartaal;;;7.0
7256;SB Onderhoud en reparatie;Afrika;2021 2e kwartaal;1.0;10.0;10.0
7257;SB Onderhoud en reparatie;Afrika;2021 3e kwartaal;;;10.0
7258;SB Onderhoud en reparatie;Afrika;2021 4e kwartaal;1.0;18.0;16.0
7259;SB Onderhoud en reparatie;Afrika;2021;3.0;47.0;44.0
7260;SB Onderhoud en reparatie;Afrika;2022 1e kwartaal;2.0;6.0;4.0
7261;SB Onderhoud en reparatie;Afrika;2022 2e kwartaal;2.0;7.0;5.0
7262;SB Onderhoud en reparatie;Afrika;2022 3e kwartaal;2.0;10.0;8.0
7263;SB Onderhoud en reparatie;Afrika;2022 4e kwartaal;2.0;7.0;5.0
7264;SB Onderhoud en reparatie;Afrika;2022;7.0;30.0;22.0
7265;SB Onderhoud en reparatie;Afrika;2023 1e kwartaal;;;6.0
7266;SB Onderhoud en reparatie;Afrika;2023 2e kwartaal;;;9.0
7267;SB Onderhoud en reparatie;Afrika;2023 3e kwartaal;1.0;9.0;7.0
7268;SB Onderhoud en reparatie;Afrika;2023 4e kwartaal;2.0;10.0;8.0
7269;SB Onderhoud en reparatie;Afrika;2023;9.0;38.0;29.0
7270;SB Onderhoud en reparatie;Afrika;2024 1e kwartaal;3.0;11.0;9.0
7271;SB Onderhoud en reparatie;Afrika;2024 2e kwartaal;2.0;8.0;6.0
7272;SB Onderhoud en reparatie;Afrika;2024 3e kwartaal;1.0;9.0;8.0
7273;SB Onderhoud en reparatie;Afrika;2024 4e kwartaal;3.0;11.0;8.0
7274;SB Onderhoud en reparatie;Afrika;2024;9.0;39.0;30.0
7275;SB Onderhoud en reparatie;Noord Afrika;2020 1e kwartaal;0.0;4.0;4.0
7276;SB Onderhoud en reparatie;Noord Afrika;2020 2e kwartaal;0.0;4.0;4.0
7277;SB Onderhoud en reparatie;Noord Afrika;2020 3e kwartaal;0.0;3.0;3.0
7278;SB Onderhoud en reparatie;Noord Afrika;2020 4e kwartaal;0.0;3.0;3.0
7279;SB Onderhoud en reparatie;Noord Afrika;2020;0.0;13.0;13.0
7280;SB Onderhoud en reparatie;Noord Afrika;2021 1e kwartaal;;;3.0
7281;SB Onderhoud en reparatie;Noord Afrika;2021 2e kwartaal;0.0;5.0;4.0
7282;SB Onderhoud en reparatie;Noord Afrika;2021 3e kwartaal;;;4.0
7283;SB Onderhoud en reparatie;Noord Afrika;2021 4e kwartaal;;;4.0
7284;SB Onderhoud en reparatie;Noord Afrika;2021;;;15.0
7285;SB Onderhoud en reparatie;Noord Afrika;2022 1e kwartaal;1.0;3.0;2.0
7286;SB Onderhoud en reparatie;Noord Afrika;2022 2e kwartaal;;;2.0
7287;SB Onderhoud en reparatie;Noord Afrika;2022 3e kwartaal;;;2.0
7288;SB Onderhoud en reparatie;Noord Afrika;2022 4e kwartaal;;;1.0
7289;SB Onderhoud en reparatie;Noord Afrika;2022;;;7.0
7290;SB Onderhoud en reparatie;Noord Afrika;2023 1e kwartaal;;;3.0
7291;SB Onderhoud en reparatie;Noord Afrika;2023 2e kwartaal;;;3.0
7292;SB Onderhoud en reparatie;Noord Afrika;2023 3e kwartaal;;;3.0
7293;SB Onderhoud en reparatie;Noord Afrika;2023 4e kwartaal;;;4.0
7294;SB Onderhoud en reparatie;Noord Afrika;2023;;;13.0
7295;SB Onderhoud en reparatie;Noord Afrika;2024 1e kwartaal;1.0;5.0;4.0
7296;SB Onderhoud en reparatie;Noord Afrika;2024 2e kwartaal;1.0;3.0;2.0
7297;SB Onderhoud en reparatie;Noord Afrika;2024 3e kwartaal;1.0;4.0;3.0
7298;SB Onderhoud en reparatie;Noord Afrika;2024 4e kwartaal;1.0;5.0;4.0
7299;SB Onderhoud en reparatie;Noord Afrika;2024;4.0;17.0;13.0
7300;SB Onderhoud en reparatie;Zuid-Afrika;2020 1e kwartaal;0.0;2.0;2.0
7301;SB Onderhoud en reparatie;Zuid-Afrika;2020 2e kwartaal;0.0;1.0;1.0
7302;SB Onderhoud en reparatie;Zuid-Afrika;2020 3e kwartaal;0.0;2.0;2.0
7303;SB Onderhoud en reparatie;Zuid-Afrika;2020 4e kwartaal;0.0;2.0;1.0
7304;SB Onderhoud en reparatie;Zuid-Afrika;2020;0.0;7.0;6.0
7305;SB Onderhoud en reparatie;Zuid-Afrika;2021 1e kwartaal;0.0;2.0;2.0
7306;SB Onderhoud en reparatie;Zuid-Afrika;2021 2e kwartaal;0.0;2.0;2.0
7307;SB Onderhoud en reparatie;Zuid-Afrika;2021 3e kwartaal;0.0;2.0;2.0
7308;SB Onderhoud en reparatie;Zuid-Afrika;2021 4e kwartaal;0.0;2.0;2.0
7309;SB Onderhoud en reparatie;Zuid-Afrika;2021;0.0;8.0;8.0
7310;SB Onderhoud en reparatie;Zuid-Afrika;2022 1e kwartaal;0.0;1.0;1.0
7311;SB Onderhoud en reparatie;Zuid-Afrika;2022 2e kwartaal;;;1.0
7312;SB Onderhoud en reparatie;Zuid-Afrika;2022 3e kwartaal;;;1.0
7313;SB Onderhoud en reparatie;Zuid-Afrika;2022 4e kwartaal;;;1.0
7314;SB Onderhoud en reparatie;Zuid-Afrika;2022;;;4.0
7315;SB Onderhoud en reparatie;Zuid-Afrika;2023 1e kwartaal;;;0.0
7316;SB Onderhoud en reparatie;Zuid-Afrika;2023 2e kwartaal;;;0.0
7317;SB Onderhoud en reparatie;Zuid-Afrika;2023 3e kwartaal;;;2.0
7318;SB Onderhoud en reparatie;Zuid-Afrika;2023 4e kwartaal;;;1.0
7319;SB Onderhoud en reparatie;Zuid-Afrika;2023;;;3.0
7320;SB Onderhoud en reparatie;Zuid-Afrika;2024 1e kwartaal;;;1.0
7321;SB Onderhoud en reparatie;Zuid-Afrika;2024 2e kwartaal;;;1.0
7322;SB Onderhoud en reparatie;Zuid-Afrika;2024 3e kwartaal;;;2.0
7323;SB Onderhoud en reparatie;Zuid-Afrika;2024 4e kwartaal;;;1.0
7324;SB Onderhoud en reparatie;Zuid-Afrika;2024;;;5.0
7325;SB Onderhoud en reparatie;Overig Afrika;2020 1e kwartaal;1.0;12.0;11.0
7326;SB Onderhoud en reparatie;Overig Afrika;2020 2e kwartaal;3.0;7.0;3.0
7327;SB Onderhoud en reparatie;Overig Afrika;2020 3e kwartaal;1.0;5.0;4.0
7328;SB Onderhoud en reparatie;Overig Afrika;2020 4e kwartaal;1.0;4.0;3.0
7329;SB Onderhoud en reparatie;Overig Afrika;2020;7.0;28.0;21.0
7330;SB Onderhoud en reparatie;Overig Afrika;2021 1e kwartaal;0.0;4.0;4.0
7331;SB Onderhoud en reparatie;Overig Afrika;2021 2e kwartaal;0.0;6.0;5.0
7332;SB Onderhoud en reparatie;Overig Afrika;2021 3e kwartaal;0.0;7.0;7.0
7333;SB Onderhoud en reparatie;Overig Afrika;2021 4e kwartaal;;;12.0
7334;SB Onderhoud en reparatie;Overig Afrika;2021;;;28.0
7335;SB Onderhoud en reparatie;Overig Afrika;2022 1e kwartaal;1.0;3.0;2.0
7336;SB Onderhoud en reparatie;Overig Afrika;2022 2e kwartaal;;;3.0
7337;SB Onderhoud en reparatie;Overig Afrika;2022 3e kwartaal;;;6.0
7338;SB Onderhoud en reparatie;Overig Afrika;2022 4e kwartaal;;;4.0
7339;SB Onderhoud en reparatie;Overig Afrika;2022;;;16.0
7340;SB Onderhoud en reparatie;Overig Afrika;2023 1e kwartaal;;;3.0
7341;SB Onderhoud en reparatie;Overig Afrika;2023 2e kwartaal;;;5.0
7342;SB Onderhoud en reparatie;Overig Afrika;2023 3e kwartaal;;;4.0
7343;SB Onderhoud en reparatie;Overig Afrika;2023 4e kwartaal;;;4.0
7344;SB Onderhoud en reparatie;Overig Afrika;2023;;;16.0
7345;SB Onderhoud en reparatie;Overig Afrika;2024 1e kwartaal;2.0;7.0;5.0
7346;SB Onderhoud en reparatie;Overig Afrika;2024 2e kwartaal;1.0;5.0;3.0
7347;SB Onderhoud en reparatie;Overig Afrika;2024 3e kwartaal;0.0;5.0;4.0
7348;SB Onderhoud en reparatie;Overig Afrika;2024 4e kwartaal;2.0;6.0;4.0
7349;SB Onderhoud en reparatie;Overig Afrika;2024;5.0;22.0;17.0
7350;SB Onderhoud en reparatie;Amerika;2020 1e kwartaal;165.0;19.0;-146.0
7351;SB Onderhoud en reparatie;Amerika;2020 2e kwartaal;103.0;10.0;-93.0
7352;SB Onderhoud en reparatie;Amerika;2020 3e kwartaal;97.0;15.0;-82.0
7353;SB Onderhoud en reparatie;Amerika;2020 4e kwartaal;133.0;21.0;-112.0
7354;SB Onderhoud en reparatie;Amerika;2020;498.0;65.0;-434.0
7355;SB Onderhoud en reparatie;Amerika;2021 1e kwartaal;;;-79.0
7356;SB Onderhoud en reparatie;Amerika;2021 2e kwartaal;;;-52.0
7357;SB Onderhoud en reparatie;Amerika;2021 3e kwartaal;;;-62.0
7358;SB Onderhoud en reparatie;Amerika;2021 4e kwartaal;;;-81.0
7359;SB Onderhoud en reparatie;Amerika;2021;;;-275.0
7360;SB Onderhoud en reparatie;Amerika;2022 1e kwartaal;;;-54.0
7361;SB Onderhoud en reparatie;Amerika;2022 2e kwartaal;;;-39.0
7362;SB Onderhoud en reparatie;Amerika;2022 3e kwartaal;;;-64.0
7363;SB Onderhoud en reparatie;Amerika;2022 4e kwartaal;;;-51.0
7364;SB Onderhoud en reparatie;Amerika;2022;;;-208.0
7365;SB Onderhoud en reparatie;Amerika;2023 1e kwartaal;;;139.0
7366;SB Onderhoud en reparatie;Amerika;2023 2e kwartaal;;;-12.0
7367;SB Onderhoud en reparatie;Amerika;2023 3e kwartaal;;;-80.0
7368;SB Onderhoud en reparatie;Amerika;2023 4e kwartaal;;;-74.0
7369;SB Onderhoud en reparatie;Amerika;2023;;;-28.0
7370;SB Onderhoud en reparatie;Amerika;2024 1e kwartaal;;;13.0
7371;SB Onderhoud en reparatie;Amerika;2024 2e kwartaal;343.0;398.0;55.0
7372;SB Onderhoud en reparatie;Amerika;2024 3e kwartaal;;;26.0
7373;SB Onderhoud en reparatie;Amerika;2024 4e kwartaal;;;101.0
7374;SB Onderhoud en reparatie;Amerika;2024;;;195.0
7375;SB Onderhoud en reparatie;Noord-Amerika;2020 1e kwartaal;163.0;17.0;-146.0
7376;SB Onderhoud en reparatie;Noord-Amerika;2020 2e kwartaal;101.0;8.0;-93.0
7377;SB Onderhoud en reparatie;Noord-Amerika;2020 3e kwartaal;95.0;13.0;-83.0
7378;SB Onderhoud en reparatie;Noord-Amerika;2020 4e kwartaal;132.0;12.0;-121.0
7379;SB Onderhoud en reparatie;Noord-Amerika;2020;492.0;49.0;-443.0
7380;SB Onderhoud en reparatie;Noord-Amerika;2021 1e kwartaal;170.0;75.0;-95.0
7381;SB Onderhoud en reparatie;Noord-Amerika;2021 2e kwartaal;158.0;92.0;-66.0
7382;SB Onderhoud en reparatie;Noord-Amerika;2021 3e kwartaal;;;-67.0
7383;SB Onderhoud en reparatie;Noord-Amerika;2021 4e kwartaal;;;-98.0
7384;SB Onderhoud en reparatie;Noord-Amerika;2021;;;-326.0
7385;SB Onderhoud en reparatie;Noord-Amerika;2022 1e kwartaal;;;-69.0
7386;SB Onderhoud en reparatie;Noord-Amerika;2022 2e kwartaal;;;-43.0
7387;SB Onderhoud en reparatie;Noord-Amerika;2022 3e kwartaal;;;-68.0
7388;SB Onderhoud en reparatie;Noord-Amerika;2022 4e kwartaal;;;-65.0
7389;SB Onderhoud en reparatie;Noord-Amerika;2022;;;-246.0
7390;SB Onderhoud en reparatie;Noord-Amerika;2023 1e kwartaal;;;125.0
7391;SB Onderhoud en reparatie;Noord-Amerika;2023 2e kwartaal;;;-14.0
7392;SB Onderhoud en reparatie;Noord-Amerika;2023 3e kwartaal;;;-83.0
7393;SB Onderhoud en reparatie;Noord-Amerika;2023 4e kwartaal;;;-77.0
7394;SB Onderhoud en reparatie;Noord-Amerika;2023;;;-48.0
7395;SB Onderhoud en reparatie;Noord-Amerika;2024 1e kwartaal;;;-5.0
7396;SB Onderhoud en reparatie;Noord-Amerika;2024 2e kwartaal;342.0;388.0;46.0
7397;SB Onderhoud en reparatie;Noord-Amerika;2024 3e kwartaal;;;22.0
7398;SB Onderhoud en reparatie;Noord-Amerika;2024 4e kwartaal;;;94.0
7399;SB Onderhoud en reparatie;Noord-Amerika;2024;;;157.0
7400;SB Onderhoud en reparatie;Midden Amerika;2020 1e kwartaal;0.0;1.0;1.0
7401;SB Onderhoud en reparatie;Midden Amerika;2020 2e kwartaal;0.0;1.0;1.0
7402;SB Onderhoud en reparatie;Midden Amerika;2020 3e kwartaal;0.0;2.0;2.0
7403;SB Onderhoud en reparatie;Midden Amerika;2020 4e kwartaal;0.0;8.0;8.0
7404;SB Onderhoud en reparatie;Midden Amerika;2020;1.0;12.0;11.0
7405;SB Onderhoud en reparatie;Midden Amerika;2021 1e kwartaal;;;8.0
7406;SB Onderhoud en reparatie;Midden Amerika;2021 2e kwartaal;;;11.0
7407;SB Onderhoud en reparatie;Midden Amerika;2021 3e kwartaal;0.0;4.0;4.0
7408;SB Onderhoud en reparatie;Midden Amerika;2021 4e kwartaal;0.0;16.0;16.0
7409;SB Onderhoud en reparatie;Midden Amerika;2021;1.0;39.0;39.0
7410;SB Onderhoud en reparatie;Midden Amerika;2022 1e kwartaal;;;13.0
7411;SB Onderhoud en reparatie;Midden Amerika;2022 2e kwartaal;;;2.0
7412;SB Onderhoud en reparatie;Midden Amerika;2022 3e kwartaal;;;2.0
7413;SB Onderhoud en reparatie;Midden Amerika;2022 4e kwartaal;;;12.0
7414;SB Onderhoud en reparatie;Midden Amerika;2022;;;30.0
7415;SB Onderhoud en reparatie;Midden Amerika;2023 1e kwartaal;;;12.0
7416;SB Onderhoud en reparatie;Midden Amerika;2023 2e kwartaal;;;1.0
7417;SB Onderhoud en reparatie;Midden Amerika;2023 3e kwartaal;0.0;3.0;3.0
7418;SB Onderhoud en reparatie;Midden Amerika;2023 4e kwartaal;0.0;2.0;2.0
7419;SB Onderhoud en reparatie;Midden Amerika;2023;1.0;19.0;18.0
7420;SB Onderhoud en reparatie;Midden Amerika;2024 1e kwartaal;;;17.0
7421;SB Onderhoud en reparatie;Midden Amerika;2024 2e kwartaal;1.0;10.0;9.0
7422;SB Onderhoud en reparatie;Midden Amerika;2024 3e kwartaal;1.0;4.0;3.0
7423;SB Onderhoud en reparatie;Midden Amerika;2024 4e kwartaal;1.0;7.0;7.0
7424;SB Onderhoud en reparatie;Midden Amerika;2024;4.0;40.0;36.0
7425;SB Onderhoud en reparatie;Zuid Amerika;2020 1e kwartaal;1.0;1.0;0.0
7426;SB Onderhoud en reparatie;Zuid Amerika;2020 2e kwartaal;1.0;1.0;-1.0
7427;SB Onderhoud en reparatie;Zuid Amerika;2020 3e kwartaal;2.0;0.0;-1.0
7428;SB Onderhoud en reparatie;Zuid Amerika;2020 4e kwartaal;1.0;1.0;1.0
7429;SB Onderhoud en reparatie;Zuid Amerika;2020;6.0;4.0;-2.0
7430;SB Onderhoud en reparatie;Zuid Amerika;2021 1e kwartaal;0.0;7.0;7.0
7431;SB Onderhoud en reparatie;Zuid Amerika;2021 2e kwartaal;0.0;3.0;3.0
7432;SB Onderhoud en reparatie;Zuid Amerika;2021 3e kwartaal;0.0;1.0;1.0
7433;SB Onderhoud en reparatie;Zuid Amerika;2021 4e kwartaal;0.0;2.0;1.0
7434;SB Onderhoud en reparatie;Zuid Amerika;2021;1.0;13.0;12.0
7435;SB Onderhoud en reparatie;Zuid Amerika;2022 1e kwartaal;0.0;2.0;2.0
7436;SB Onderhoud en reparatie;Zuid Amerika;2022 2e kwartaal;;;2.0
7437;SB Onderhoud en reparatie;Zuid Amerika;2022 3e kwartaal;;;2.0
7438;SB Onderhoud en reparatie;Zuid Amerika;2022 4e kwartaal;;;2.0
7439;SB Onderhoud en reparatie;Zuid Amerika;2022;;;7.0
7440;SB Onderhoud en reparatie;Zuid Amerika;2023 1e kwartaal;;;2.0
7441;SB Onderhoud en reparatie;Zuid Amerika;2023 2e kwartaal;0.0;0.0;0.0
7442;SB Onderhoud en reparatie;Zuid Amerika;2023 3e kwartaal;0.0;0.0;0.0
7443;SB Onderhoud en reparatie;Zuid Amerika;2023 4e kwartaal;0.0;0.0;0.0
7444;SB Onderhoud en reparatie;Zuid Amerika;2023;0.0;3.0;2.0
7445;SB Onderhoud en reparatie;Zuid Amerika;2024 1e kwartaal;;;1.0
7446;SB Onderhoud en reparatie;Zuid Amerika;2024 2e kwartaal;0.0;0.0;0.0
7447;SB Onderhoud en reparatie;Zuid Amerika;2024 3e kwartaal;0.0;1.0;0.0
7448;SB Onderhoud en reparatie;Zuid Amerika;2024 4e kwartaal;0.0;0.0;0.0
7449;SB Onderhoud en reparatie;Zuid Amerika;2024;0.0;2.0;2.0
7450;SB Onderhoud en reparatie;Azië;2020 1e kwartaal;7.0;120.0;113.0
7451;SB Onderhoud en reparatie;Azië;2020 2e kwartaal;6.0;107.0;101.0
7452;SB Onderhoud en reparatie;Azië;2020 3e kwartaal;4.0;100.0;96.0
7453;SB Onderhoud en reparatie;Azië;2020 4e kwartaal;4.0;104.0;100.0
7454;SB Onderhoud en reparatie;Azië;2020;20.0;431.0;410.0
7455;SB Onderhoud en reparatie;Azië;2021 1e kwartaal;;;537.0
7456;SB Onderhoud en reparatie;Azië;2021 2e kwartaal;;;655.0
7457;SB Onderhoud en reparatie;Azië;2021 3e kwartaal;;;764.0
7458;SB Onderhoud en reparatie;Azië;2021 4e kwartaal;;;900.0
7459;SB Onderhoud en reparatie;Azië;2021;;;2856.0
7460;SB Onderhoud en reparatie;Azië;2022 1e kwartaal;;;1128.0
7461;SB Onderhoud en reparatie;Azië;2022 2e kwartaal;;;1334.0
7462;SB Onderhoud en reparatie;Azië;2022 3e kwartaal;;;1342.0
7463;SB Onderhoud en reparatie;Azië;2022 4e kwartaal;;;1576.0
7464;SB Onderhoud en reparatie;Azië;2022;;;5381.0
7465;SB Onderhoud en reparatie;Azië;2023 1e kwartaal;;;1658.0
7466;SB Onderhoud en reparatie;Azië;2023 2e kwartaal;;;1713.0
7467;SB Onderhoud en reparatie;Azië;2023 3e kwartaal;;;1416.0
7468;SB Onderhoud en reparatie;Azië;2023 4e kwartaal;;;1451.0
7469;SB Onderhoud en reparatie;Azië;2023;;;6238.0
7470;SB Onderhoud en reparatie;Azië;2024 1e kwartaal;;;1381.0
7471;SB Onderhoud en reparatie;Azië;2024 2e kwartaal;48.0;1532.0;1484.0
7472;SB Onderhoud en reparatie;Azië;2024 3e kwartaal;;;1739.0
7473;SB Onderhoud en reparatie;Azië;2024 4e kwartaal;;;1752.0
7474;SB Onderhoud en reparatie;Azië;2024;;;6356.0
7475;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2020 1e kwartaal;1.0;21.0;20.0
7476;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2020 2e kwartaal;1.0;16.0;15.0
7477;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2020 3e kwartaal;0.0;12.0;12.0
7478;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2020 4e kwartaal;0.0;11.0;11.0
7479;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2020;2.0;61.0;59.0
7480;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2021 1e kwartaal;2.0;18.0;17.0
7481;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2021 2e kwartaal;3.0;14.0;11.0
7482;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2021 3e kwartaal;2.0;14.0;13.0
7483;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2021 4e kwartaal;2.0;20.0;18.0
7484;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2021;9.0;68.0;58.0
7485;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2022 1e kwartaal;10.0;15.0;5.0
7486;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2022 2e kwartaal;12.0;15.0;3.0
7487;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2022 3e kwartaal;11.0;25.0;14.0
7488;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2022 4e kwartaal;11.0;18.0;7.0
7489;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2022;44.0;73.0;29.0
7490;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2023 1e kwartaal;11.0;17.0;7.0
7491;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2023 2e kwartaal;9.0;26.0;17.0
7492;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2023 3e kwartaal;;;12.0
7493;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2023 4e kwartaal;;;15.0
7494;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2023;;;51.0
7495;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2024 1e kwartaal;;;15.0
7496;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2024 2e kwartaal;8.0;17.0;9.0
7497;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2024 3e kwartaal;;;14.0
7498;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2024 4e kwartaal;;;30.0
7499;SB Onderhoud en reparatie;Nabije en Midden-Oosten;2024;;;68.0
7500;SB Onderhoud en reparatie;Overig Azië;2020 1e kwartaal;6.0;99.0;93.0
7501;SB Onderhoud en reparatie;Overig Azië;2020 2e kwartaal;5.0;91.0;86.0
7502;SB Onderhoud en reparatie;Overig Azië;2020 3e kwartaal;3.0;87.0;84.0
7503;SB Onderhoud en reparatie;Overig Azië;2020 4e kwartaal;4.0;93.0;89.0
7504;SB Onderhoud en reparatie;Overig Azië;2020;18.0;370.0;352.0
7505;SB Onderhoud en reparatie;Overig Azië;2021 1e kwartaal;;;521.0
7506;SB Onderhoud en reparatie;Overig Azië;2021 2e kwartaal;;;644.0
7507;SB Onderhoud en reparatie;Overig Azië;2021 3e kwartaal;;;752.0
7508;SB Onderhoud en reparatie;Overig Azië;2021 4e kwartaal;;;882.0
7509;SB Onderhoud en reparatie;Overig Azië;2021;;;2798.0
7510;SB Onderhoud en reparatie;Overig Azië;2022 1e kwartaal;;;1123.0
7511;SB Onderhoud en reparatie;Overig Azië;2022 2e kwartaal;;;1331.0
7512;SB Onderhoud en reparatie;Overig Azië;2022 3e kwartaal;;;1329.0
7513;SB Onderhoud en reparatie;Overig Azië;2022 4e kwartaal;;;1569.0
7514;SB Onderhoud en reparatie;Overig Azië;2022;;;5352.0
7515;SB Onderhoud en reparatie;Overig Azië;2023 1e kwartaal;;;1651.0
7516;SB Onderhoud en reparatie;Overig Azië;2023 2e kwartaal;;;1696.0
7517;SB Onderhoud en reparatie;Overig Azië;2023 3e kwartaal;;;1404.0
7518;SB Onderhoud en reparatie;Overig Azië;2023 4e kwartaal;;;1437.0
7519;SB Onderhoud en reparatie;Overig Azië;2023;;;6187.0
7520;SB Onderhoud en reparatie;Overig Azië;2024 1e kwartaal;;;1366.0
7521;SB Onderhoud en reparatie;Overig Azië;2024 2e kwartaal;40.0;1515.0;1475.0
7522;SB Onderhoud en reparatie;Overig Azië;2024 3e kwartaal;;;1726.0
7523;SB Onderhoud en reparatie;Overig Azië;2024 4e kwartaal;;;1722.0
7524;SB Onderhoud en reparatie;Overig Azië;2024;;;6288.0
7525;SB Onderhoud en reparatie;Oceanië;2020 1e kwartaal;0.0;8.0;8.0
7526;SB Onderhoud en reparatie;Oceanië;2020 2e kwartaal;0.0;12.0;11.0
7527;SB Onderhoud en reparatie;Oceanië;2020 3e kwartaal;0.0;8.0;8.0
7528;SB Onderhoud en reparatie;Oceanië;2020 4e kwartaal;3.0;7.0;5.0
7529;SB Onderhoud en reparatie;Oceanië;2020;3.0;36.0;32.0
7530;SB Onderhoud en reparatie;Oceanië;2021 1e kwartaal;4.0;5.0;2.0
7531;SB Onderhoud en reparatie;Oceanië;2021 2e kwartaal;2.0;6.0;3.0
7532;SB Onderhoud en reparatie;Oceanië;2021 3e kwartaal;3.0;7.0;4.0
7533;SB Onderhoud en reparatie;Oceanië;2021 4e kwartaal;1.0;8.0;6.0
7534;SB Onderhoud en reparatie;Oceanië;2021;11.0;26.0;15.0
7535;SB Onderhoud en reparatie;Oceanië;2022 1e kwartaal;;;2.0
7536;SB Onderhoud en reparatie;Oceanië;2022 2e kwartaal;;;3.0
7537;SB Onderhoud en reparatie;Oceanië;2022 3e kwartaal;;;3.0
7538;SB Onderhoud en reparatie;Oceanië;2022 4e kwartaal;;;5.0
7539;SB Onderhoud en reparatie;Oceanië;2022;;;13.0
7540;SB Onderhoud en reparatie;Oceanië;2023 1e kwartaal;;;6.0
7541;SB Onderhoud en reparatie;Oceanië;2023 2e kwartaal;;;6.0
7542;SB Onderhoud en reparatie;Oceanië;2023 3e kwartaal;2.0;10.0;7.0
7543;SB Onderhoud en reparatie;Oceanië;2023 4e kwartaal;3.0;7.0;5.0
7544;SB Onderhoud en reparatie;Oceanië;2023;8.0;32.0;24.0
7545;SB Onderhoud en reparatie;Oceanië;2024 1e kwartaal;;;4.0
7546;SB Onderhoud en reparatie;Oceanië;2024 2e kwartaal;1.0;5.0;4.0
7547;SB Onderhoud en reparatie;Oceanië;2024 3e kwartaal;;;4.0
7548;SB Onderhoud en reparatie;Oceanië;2024 4e kwartaal;;;7.0
7549;SB Onderhoud en reparatie;Oceanië;2024;;;18.0
7550;SB Onderhoud en reparatie;Niet nader aangegeven landen niet-EU;2020 1e kwartaal;;;
7551;SB Onderhoud en reparatie;Niet nader aangegeven landen niet-EU;2020 2e kwartaal;;;
