ID;MunicipalWaste;Region;Periods;MixedHouseholdWasteKgPerCapita_1;MixedHouseholdWasteTonnes_2
5010;Other household waste after separation;Papendrecht;2023;0.0;0.0
5011;Other household waste after separation;Peel en Maas;2023;;
5012;Other household waste after separation;Pekela;2023;;
5013;Other household waste after separation;Pijnacker-Nootdorp;2023;;
5014;Other household waste after separation;Purmerend;2023;0.0;0.0
5015;Other household waste after separation;Putten;2023;0.0;0.0
5016;Other household waste after separation;Raalte;2023;;
5017;Other household waste after separation;Reimerswaal;2023;;
5018;Other household waste after separation;Renkum;2023;0.0;0.0
5019;Other household waste after separation;Renswoude;2023;0.0;0.0
5020;Other household waste after separation;Reusel-De Mierden;2023;;
5021;Other household waste after separation;Rheden;2023;;
5022;Other household waste after separation;Rhenen;2023;;
5023;Other household waste after separation;Ridderkerk;2023;0.0;0.0
5024;Other household waste after separation;Rijssen-Holten;2023;;
5025;Other household waste after separation;Rijswijk (ZH.);2023;0.0;0.0
5026;Other household waste after separation;Roerdalen;2023;;
5027;Other household waste after separation;Roermond;2023;;
5028;Other household waste after separation;De Ronde Venen;2023;;
5029;Other household waste after separation;Roosendaal;2023;;
5030;Other household waste after separation;Rotterdam;2023;5.1;3394.0
5031;Other household waste after separation;Rozendaal;2023;;
5032;Other household waste after separation;Rucphen;2023;;
5033;Other household waste after separation;Schagen;2023;0.0;0.0
5034;Other household waste after separation;Scherpenzeel;2023;;
5035;Other household waste after separation;Schiedam;2023;0.0;0.0
5036;Other household waste after separation;Schiermonnikoog;2023;77.6;76.2
5037;Other household waste after separation;Schouwen-Duiveland;2023;;
5038;Other household waste after separation;Simpelveld;2023;;
5039;Other household waste after separation;Sint-Michielsgestel;2023;;
5040;Other household waste after separation;Sittard-Geleen;2023;0.0;0.0
5041;Other household waste after separation;Sliedrecht;2023;;
5042;Other household waste after separation;Sluis;2023;;
5043;Other household waste after separation;Smallingerland;2023;3.3;186.0
5044;Other household waste after separation;Soest;2023;0.0;0.0
5045;Other household waste after separation;Someren;2023;;
5046;Other household waste after separation;Son en Breugel;2023;;
5047;Other household waste after separation;Stadskanaal;2023;;
5048;Other household waste after separation;Staphorst;2023;;
5049;Other household waste after separation;Stede Broec;2023;0.0;0.0
5050;Other household waste after separation;Steenbergen;2023;;
5051;Other household waste after separation;Steenwijkerland;2023;;
5052;Other household waste after separation;Stein (L.);2023;0.0;0.0
5053;Other household waste after separation;Stichtse Vecht;2023;;
5054;Other household waste after separation;Súdwest-Fryslân;2023;0.0;0.0
5055;Other household waste after separation;Terneuzen;2023;0.0;0.0
5056;Other household waste after separation;Terschelling;2023;0.0;0.0
5057;Other household waste after separation;Texel;2023;;
5058;Other household waste after separation;Teylingen;2023;;
5059;Other household waste after separation;Tholen;2023;;
5060;Other household waste after separation;Tiel;2023;;
5061;Other household waste after separation;Tilburg;2023;;
5062;Other household waste after separation;Tubbergen;2023;;
5063;Other household waste after separation;Twenterand;2023;;
5064;Other household waste after separation;Tynaarlo;2023;;
5065;Other household waste after separation;Tytsjerksteradiel;2023;8.1;261.6
5066;Other household waste after separation;Uitgeest;2023;;
5067;Other household waste after separation;Uithoorn;2023;;
5068;Other household waste after separation;Urk;2023;;
5069;Other household waste after separation;Utrecht (municipality);2023;0.0;0.0
5070;Other household waste after separation;Utrechtse Heuvelrug;2023;;
5071;Other household waste after separation;Vaals;2023;;
5072;Other household waste after separation;Valkenburg aan de Geul;2023;;
5073;Other household waste after separation;Valkenswaard;2023;;
5074;Other household waste after separation;Veendam;2023;;
5075;Other household waste after separation;Veenendaal;2023;;
5076;Other household waste after separation;Veere;2023;;
5077;Other household waste after separation;Veldhoven;2023;;
5078;Other household waste after separation;Velsen;2023;0.0;0.0
5079;Other household waste after separation;Venlo;2023;;
5080;Other household waste after separation;Venray;2023;;
5081;Other household waste after separation;Vijfheerenlanden;2023;0.0;0.0
5082;Other household waste after separation;Vlaardingen;2023;0.0;0.0
5083;Other household waste after separation;Vlieland;2023;0.0;0.0
5084;Other household waste after separation;Vlissingen;2023;;
5085;Other household waste after separation;Voerendaal;2023;;
5086;Other household waste after separation;Voorne aan Zee;2023;;
5087;Other household waste after separation;Voorschoten;2023;;
5088;Other household waste after separation;Voorst;2023;;
5089;Other household waste after separation;Vught;2023;;
5090;Other household waste after separation;Waadhoeke;2023;5.9;274.4
5091;Other household waste after separation;Waalre;2023;;
5092;Other household waste after separation;Waalwijk;2023;;
5093;Other household waste after separation;Waddinxveen;2023;;
5094;Other household waste after separation;Wageningen;2023;0.1;2.1
5095;Other household waste after separation;Wassenaar;2023;0.0;0.0
5096;Other household waste after separation;Waterland;2023;;
5097;Other household waste after separation;Weert;2023;0.0;0.0
5098;Other household waste after separation;West Betuwe;2023;;
5099;Other household waste after separation;West Maas en Waal;2023;;
5100;Other household waste after separation;Westerkwartier;2023;;
5101;Other household waste after separation;Westerveld;2023;;
5102;Other household waste after separation;Westervoort;2023;;
5103;Other household waste after separation;Westerwolde;2023;0.0;0.0
5104;Other household waste after separation;Westland;2023;0.0;0.0
5105;Other household waste after separation;Weststellingwerf;2023;0.0;0.0
5106;Other household waste after separation;Wierden;2023;;
5107;Other household waste after separation;Wijchen;2023;;
5108;Other household waste after separation;Wijdemeren;2023;;
5109;Other household waste after separation;Wijk bij Duurstede;2023;;
5110;Other household waste after separation;Winterswijk;2023;;
5111;Other household waste after separation;Woensdrecht;2023;;
5112;Other household waste after separation;Woerden;2023;;
5113;Other household waste after separation;De Wolden;2023;;
5114;Other household waste after separation;Wormerland;2023;;
5115;Other household waste after separation;Woudenberg;2023;;
5116;Other household waste after separation;Zaanstad;2023;0.0;0.0
5117;Other household waste after separation;Zaltbommel;2023;;
5118;Other household waste after separation;Zandvoort;2023;29.0;509.3
5119;Other household waste after separation;Zeewolde;2023;;
5120;Other household waste after separation;Zeist;2023;0.0;0.0
5121;Other household waste after separation;Zevenaar;2023;;
5122;Other household waste after separation;Zoetermeer;2023;;
5123;Other household waste after separation;Zoeterwoude;2023;;
5124;Other household waste after separation;Zuidplas;2023;;
5125;Other household waste after separation;Zundert;2023;;
5126;Other household waste after separation;Zutphen;2023;;
5127;Other household waste after separation;Zwartewaterland;2023;;
5128;Other household waste after separation;Zwijndrecht;2023;;
5129;Other household waste after separation;Zwolle;2023;;
5130;Mixed waste to be incinerated, including;Aa en Hunze;2023;;
5131;Mixed waste to be incinerated, including;Aalsmeer;2023;129.8;4291.0
5132;Mixed waste to be incinerated, including;Aalten;2023;;
5133;Mixed waste to be incinerated, including;Achtkarspelen;2023;107.7;3030.6
5134;Mixed waste to be incinerated, including;Alblasserdam;2023;;
5135;Mixed waste to be incinerated, including;Albrandswaard;2023;87.9;2317.8
5136;Mixed waste to be incinerated, including;Alkmaar;2023;18.2;2033.1
5137;Mixed waste to be incinerated, including;Almelo;2023;;
5138;Mixed waste to be incinerated, including;Almere;2023;67.4;15021.0
5139;Mixed waste to be incinerated, including;Alphen aan den Rijn;2023;;
5140;Mixed waste to be incinerated, including;Alphen-Chaam;2023;;
5141;Mixed waste to be incinerated, including;Altena;2023;;
5142;Mixed waste to be incinerated, including;Ameland;2023;303.3;1164.5
5143;Mixed waste to be incinerated, including;Amersfoort;2023;;
5144;Mixed waste to be incinerated, including;Amstelveen;2023;;
5145;Mixed waste to be incinerated, including;Amsterdam;2023;0.0;0.0
5146;Mixed waste to be incinerated, including;Apeldoorn;2023;;
5147;Mixed waste to be incinerated, including;Arnhem;2023;;
5148;Mixed waste to be incinerated, including;Assen;2023;;
5149;Mixed waste to be incinerated, including;Asten;2023;;
5150;Mixed waste to be incinerated, including;Baarle-Nassau;2023;;
5151;Mixed waste to be incinerated, including;Baarn;2023;111.9;2798.9
5152;Mixed waste to be incinerated, including;Barendrecht;2023;101.0;4930.8
5153;Mixed waste to be incinerated, including;Barneveld;2023;;
5154;Mixed waste to be incinerated, including;Beek (L.);2023;34.4;555.5
5155;Mixed waste to be incinerated, including;Beekdaelen;2023;;
5156;Mixed waste to be incinerated, including;Beesel;2023;;
5157;Mixed waste to be incinerated, including;Berg en Dal;2023;;
5158;Mixed waste to be incinerated, including;Bergeijk;2023;;
5159;Mixed waste to be incinerated, including;Bergen (L.);2023;;
5160;Mixed waste to be incinerated, including;Bergen (NH.);2023;;
5161;Mixed waste to be incinerated, including;Bergen op Zoom;2023;;
5162;Mixed waste to be incinerated, including;Berkelland;2023;;
5163;Mixed waste to be incinerated, including;Bernheze;2023;;
5164;Mixed waste to be incinerated, including;Best;2023;;
5165;Mixed waste to be incinerated, including;Beuningen;2023;;
5166;Mixed waste to be incinerated, including;Beverwijk;2023;43.7;1865.0
5167;Mixed waste to be incinerated, including;De Bilt;2023;;
5168;Mixed waste to be incinerated, including;Bladel;2023;;
5169;Mixed waste to be incinerated, including;Blaricum;2023;;
5170;Mixed waste to be incinerated, including;Bloemendaal;2023;;
5171;Mixed waste to be incinerated, including;Bodegraven-Reeuwijk;2023;;
5172;Mixed waste to be incinerated, including;Boekel;2023;;
5173;Mixed waste to be incinerated, including;Borger-Odoorn;2023;;
5174;Mixed waste to be incinerated, including;Borne;2023;;
5175;Mixed waste to be incinerated, including;Borsele;2023;;
5176;Mixed waste to be incinerated, including;Boxtel;2023;;
5177;Mixed waste to be incinerated, including;Breda;2023;;
5178;Mixed waste to be incinerated, including;Bronckhorst;2023;;
5179;Mixed waste to be incinerated, including;Brummen;2023;;
5180;Mixed waste to be incinerated, including;Brunssum;2023;;
5181;Mixed waste to be incinerated, including;Bunnik;2023;;
5182;Mixed waste to be incinerated, including;Bunschoten;2023;151.2;3401.0
5183;Mixed waste to be incinerated, including;Buren;2023;;
5184;Mixed waste to be incinerated, including;Capelle aan den IJssel;2023;132.2;8927.3
5185;Mixed waste to be incinerated, including;Castricum;2023;;
5186;Mixed waste to be incinerated, including;Coevorden;2023;;
5187;Mixed waste to be incinerated, including;Cranendonck;2023;;
5188;Mixed waste to be incinerated, including;Culemborg;2023;;
5189;Mixed waste to be incinerated, including;Dalfsen;2023;;
5190;Mixed waste to be incinerated, including;Dantumadiel;2023;104.4;2004.7
5191;Mixed waste to be incinerated, including;Delft;2023;14.9;1579.0
5192;Mixed waste to be incinerated, including;Deurne;2023;;
5193;Mixed waste to be incinerated, including;Deventer;2023;;
5194;Mixed waste to be incinerated, including;Diemen;2023;;
5195;Mixed waste to be incinerated, including;Dijk en Waard;2023;32.8;2919.1
5196;Mixed waste to be incinerated, including;Dinkelland;2023;;
5197;Mixed waste to be incinerated, including;Doesburg;2023;;
5198;Mixed waste to be incinerated, including;Doetinchem;2023;;
5199;Mixed waste to be incinerated, including;Dongen;2023;;
5200;Mixed waste to be incinerated, including;Dordrecht;2023;;
5201;Mixed waste to be incinerated, including;Drechterland;2023;;
5202;Mixed waste to be incinerated, including;Drimmelen;2023;;
5203;Mixed waste to be incinerated, including;Dronten;2023;;
5204;Mixed waste to be incinerated, including;Druten;2023;;
5205;Mixed waste to be incinerated, including;Duiven;2023;;
5206;Mixed waste to be incinerated, including;Echt-Susteren;2023;;
5207;Mixed waste to be incinerated, including;Edam-Volendam;2023;;
5208;Mixed waste to be incinerated, including;Ede;2023;;
5209;Mixed waste to be incinerated, including;Eemnes;2023;;
5210;Mixed waste to be incinerated, including;Eemsdelta;2023;83.8;3803.5
5211;Mixed waste to be incinerated, including;Eersel;2023;;
5212;Mixed waste to be incinerated, including;Eijsden-Margraten;2023;;
5213;Mixed waste to be incinerated, including;Eindhoven;2023;;
5214;Mixed waste to be incinerated, including;Elburg;2023;99.5;2392.2
5215;Mixed waste to be incinerated, including;Emmen;2023;;
5216;Mixed waste to be incinerated, including;Enkhuizen;2023;;
5217;Mixed waste to be incinerated, including;Enschede;2023;;
5218;Mixed waste to be incinerated, including;Epe;2023;;
5219;Mixed waste to be incinerated, including;Ermelo;2023;74.6;2050.2
5220;Mixed waste to be incinerated, including;Etten-Leur;2023;;
5221;Mixed waste to be incinerated, including;De Fryske Marren;2023;100.5;5227.0
5222;Mixed waste to be incinerated, including;Geertruidenberg;2023;;
5223;Mixed waste to be incinerated, including;Geldrop-Mierlo;2023;;
5224;Mixed waste to be incinerated, including;Gemert-Bakel;2023;;
5225;Mixed waste to be incinerated, including;Gennep;2023;;
5226;Mixed waste to be incinerated, including;Gilze en Rijen;2023;;
5227;Mixed waste to be incinerated, including;Goeree-Overflakkee;2023;;
5228;Mixed waste to be incinerated, including;Goes;2023;;
5229;Mixed waste to be incinerated, including;Goirle;2023;;
5230;Mixed waste to be incinerated, including;Gooise Meren;2023;;
5231;Mixed waste to be incinerated, including;Gorinchem;2023;174.0;6691.2
5232;Mixed waste to be incinerated, including;Gouda;2023;;
5233;Mixed waste to be incinerated, including;'s-Gravenhage (municipality);2023;178.1;100230.8
5234;Mixed waste to be incinerated, including;Groningen (municipality);2023;98.5;23457.0
5235;Mixed waste to be incinerated, including;Gulpen-Wittem;2023;;
5236;Mixed waste to be incinerated, including;Haaksbergen;2023;;
5237;Mixed waste to be incinerated, including;Haarlem;2023;27.0;4458.2
5238;Mixed waste to be incinerated, including;Haarlemmermeer;2023;;
5239;Mixed waste to be incinerated, including;Halderberge;2023;;
5240;Mixed waste to be incinerated, including;Hardenberg;2023;;
5241;Mixed waste to be incinerated, including;Harderwijk;2023;75.4;3686.0
5242;Mixed waste to be incinerated, including;Hardinxveld-Giessendam;2023;147.1;2747.2
5243;Mixed waste to be incinerated, including;Harlingen;2023;108.6;1758.4
5244;Mixed waste to be incinerated, including;Hattem;2023;;
5245;Mixed waste to be incinerated, including;Heemskerk;2023;50.8;2005.0
5246;Mixed waste to be incinerated, including;Heemstede;2023;;
5247;Mixed waste to be incinerated, including;Heerde;2023;;
5248;Mixed waste to be incinerated, including;Heerenveen;2023;68.4;3533.7
5249;Mixed waste to be incinerated, including;Heerlen;2023;;
5250;Mixed waste to be incinerated, including;Heeze-Leende;2023;;
5251;Mixed waste to be incinerated, including;Heiloo;2023;;
5252;Mixed waste to be incinerated, including;Den Helder;2023;;
5253;Mixed waste to be incinerated, including;Hellendoorn;2023;;
5254;Mixed waste to be incinerated, including;Helmond;2023;;
5255;Mixed waste to be incinerated, including;Hendrik-Ido-Ambacht;2023;;
5256;Mixed waste to be incinerated, including;Hengelo (O.);2023;;
5257;Mixed waste to be incinerated, including;'s-Hertogenbosch;2023;;
5258;Mixed waste to be incinerated, including;Heumen;2023;;
5259;Mixed waste to be incinerated, including;Heusden;2023;;
5260;Mixed waste to be incinerated, including;Hillegom;2023;;
5261;Mixed waste to be incinerated, including;Hilvarenbeek;2023;;
5262;Mixed waste to be incinerated, including;Hilversum;2023;;
5263;Mixed waste to be incinerated, including;Hoeksche Waard;2023;;
5264;Mixed waste to be incinerated, including;Hof van Twente;2023;;
5265;Mixed waste to be incinerated, including;Het Hogeland;2023;63.6;3073.5
5266;Mixed waste to be incinerated, including;Hollands Kroon;2023;;
5267;Mixed waste to be incinerated, including;Hoogeveen;2023;;
5268;Mixed waste to be incinerated, including;Hoorn;2023;;
5269;Mixed waste to be incinerated, including;Horst aan de Maas;2023;;
5270;Mixed waste to be incinerated, including;Houten;2023;54.5;2759.1
5271;Mixed waste to be incinerated, including;Huizen;2023;;
5272;Mixed waste to be incinerated, including;Hulst;2023;;
5273;Mixed waste to be incinerated, including;IJsselstein;2023;;
5274;Mixed waste to be incinerated, including;Kaag en Braassem;2023;;
5275;Mixed waste to be incinerated, including;Kampen;2023;;
5276;Mixed waste to be incinerated, including;Kapelle;2023;;
5277;Mixed waste to be incinerated, including;Katwijk;2023;;
5278;Mixed waste to be incinerated, including;Kerkrade;2023;;
5279;Mixed waste to be incinerated, including;Koggenland;2023;139.9;3290.0
5280;Mixed waste to be incinerated, including;Krimpen aan den IJssel;2023;;
5281;Mixed waste to be incinerated, including;Krimpenerwaard;2023;;
5282;Mixed waste to be incinerated, including;Laarbeek;2023;;
5283;Mixed waste to be incinerated, including;Land van Cuijk;2023;;
5284;Mixed waste to be incinerated, including;Landgraaf;2023;;
5285;Mixed waste to be incinerated, including;Landsmeer;2023;182.1;2131.3
5286;Mixed waste to be incinerated, including;Lansingerland;2023;;
5287;Mixed waste to be incinerated, including;Laren (NH.);2023;;
