ID;RegioS;Perioden;TotaleWoningvoorraad_1;AantalBewoondeWoningen_2;TotaalAantal_3;Leegstand_4;AnderGebruik_5;BewoondeWoningen_6;TotaalRelatief_7;Leegstand_8;AnderGebruik_9
2403;Stichtse Vecht;2011;25633.0;24289.0;1344.0;1052.0;292.0;94.8;5.2;4.1;1.1
2404;Stichtse Vecht;2012;25768.0;24428.0;1340.0;1063.0;277.0;94.8;5.2;4.1;1.1
2405;Súdwest Fryslân;2008;;;;;;;;;
2406;Súdwest Fryslân;2009;;;;;;;;;
2407;Súdwest Fryslân;2010;;;;;;;;;
2408;Súdwest Fryslân;2011;35825.0;34119.0;1706.0;1306.0;400.0;95.2;4.8;3.6;1.1
2409;Súdwest Fryslân;2012;36113.0;34217.0;1896.0;1487.0;409.0;94.7;5.3;4.1;1.1
2410;Swalmen;2008;;;;;;;;;
2411;Swalmen;2009;;;;;;;;;
2412;Swalmen;2010;;;;;;;;;
2413;Swalmen;2011;;;;;;;;;
2414;Swalmen;2012;;;;;;;;;
2415;Terneuzen;2008;25552.0;23722.0;1830.0;1329.0;501.0;92.8;7.2;5.2;2.0
2416;Terneuzen;2009;25774.0;23805.0;1969.0;1469.0;500.0;92.4;7.6;5.7;1.9
2417;Terneuzen;2010;25991.0;23886.0;2105.0;1558.0;547.0;91.9;8.1;6.0;2.1
2418;Terneuzen;2011;25964.0;23965.0;1999.0;1503.0;496.0;92.3;7.7;5.8;1.9
2419;Terneuzen;2012;26066.0;24037.0;2029.0;1560.0;469.0;92.2;7.8;6.0;1.8
2420;Terschelling;2008;2054.0;1839.0;215.0;123.0;92.0;89.5;10.5;6.0;4.5
2421;Terschelling;2009;2056.0;1852.0;204.0;118.0;86.0;90.1;9.9;5.7;4.2
2422;Terschelling;2010;2056.0;1730.0;326.0;240.0;86.0;84.1;15.9;11.7;4.2
2423;Terschelling;2011;2063.0;1725.0;338.0;260.0;78.0;83.6;16.4;12.6;3.8
2424;Terschelling;2012;2066.0;1859.0;207.0;126.0;81.0;90.0;10.0;6.1;3.9
2425;Texel;2008;5958.0;5286.0;672.0;382.0;290.0;88.7;11.3;6.4;4.9
2426;Texel;2009;6030.0;5350.0;680.0;373.0;307.0;88.7;11.3;6.2;5.1
2427;Texel;2010;6063.0;5398.0;665.0;370.0;295.0;89.0;11.0;6.1;4.9
2428;Texel;2011;6105.0;5474.0;631.0;360.0;271.0;89.7;10.3;5.9;4.4
2429;Texel;2012;6143.0;5486.0;657.0;377.0;280.0;89.3;10.7;6.1;4.6
2430;Teylingen;2008;14009.0;13412.0;597.0;525.0;72.0;95.7;4.3;3.7;0.5
2431;Teylingen;2009;14153.0;13531.0;622.0;515.0;107.0;95.6;4.4;3.6;0.8
2432;Teylingen;2010;14388.0;13717.0;671.0;568.0;103.0;95.3;4.7;3.9;0.7
2433;Teylingen;2011;14376.0;13817.0;559.0;478.0;81.0;96.1;3.9;3.3;0.6
2434;Teylingen;2012;14439.0;13826.0;613.0;516.0;97.0;95.8;4.2;3.6;0.7
2435;Tholen;2008;10017.0;9498.0;519.0;422.0;97.0;94.8;5.2;4.2;1.0
2436;Tholen;2009;10066.0;9572.0;494.0;389.0;105.0;95.1;4.9;3.9;1.0
2437;Tholen;2010;10197.0;9617.0;580.0;431.0;149.0;94.3;5.7;4.2;1.5
2438;Tholen;2011;10221.0;9673.0;548.0;412.0;136.0;94.6;5.4;4.0;1.3
2439;Tholen;2012;10239.0;9666.0;573.0;443.0;130.0;94.4;5.6;4.3;1.3
2440;Thorn;2008;;;;;;;;;
2441;Thorn;2009;;;;;;;;;
2442;Thorn;2010;;;;;;;;;
2443;Thorn;2011;;;;;;;;;
2444;Thorn;2012;;;;;;;;;
2445;Tiel;2008;16650.0;16011.0;639.0;529.0;110.0;96.2;3.8;3.2;0.7
2446;Tiel;2009;16657.0;16070.0;587.0;472.0;115.0;96.5;3.5;2.8;0.7
2447;Tiel;2010;16857.0;16188.0;669.0;537.0;132.0;96.0;4.0;3.2;0.8
2448;Tiel;2011;17158.0;16209.0;949.0;620.0;329.0;94.5;5.5;3.6;1.9
2449;Tiel;2012;17431.0;16619.0;812.0;664.0;148.0;95.3;4.7;3.8;0.8
2450;Tilburg;2008;86976.0;83098.0;3878.0;3300.0;578.0;95.5;4.5;3.8;0.7
2451;Tilburg;2009;88270.0;84204.0;4066.0;3557.0;509.0;95.4;4.6;4.0;0.6
2452;Tilburg;2010;89501.0;85421.0;4080.0;3595.0;485.0;95.4;4.6;4.0;0.5
2453;Tilburg;2011;89808.0;85819.0;3989.0;3450.0;539.0;95.6;4.4;3.8;0.6
2454;Tilburg;2012;90366.0;86473.0;3893.0;3369.0;524.0;95.7;4.3;3.7;0.6
2455;Tubbergen;2008;7164.0;6812.0;352.0;276.0;76.0;95.1;4.9;3.9;1.1
2456;Tubbergen;2009;7219.0;6864.0;355.0;271.0;84.0;95.1;4.9;3.8;1.2
2457;Tubbergen;2010;7382.0;7001.0;381.0;282.0;99.0;94.8;5.2;3.8;1.3
2458;Tubbergen;2011;7475.0;7070.0;405.0;288.0;117.0;94.6;5.4;3.9;1.6
2459;Tubbergen;2012;7550.0;7183.0;367.0;268.0;99.0;95.1;4.9;3.5;1.3
2460;Twenterand;2008;12489.0;11954.0;535.0;466.0;69.0;95.7;4.3;3.7;0.6
2461;Twenterand;2009;12625.0;12036.0;589.0;485.0;104.0;95.3;4.7;3.8;0.8
2462;Twenterand;2010;12642.0;12119.0;523.0;450.0;73.0;95.9;4.1;3.6;0.6
2463;Twenterand;2011;12758.0;11991.0;767.0;672.0;95.0;94.0;6.0;5.3;0.7
2464;Twenterand;2012;12852.0;12265.0;587.0;502.0;85.0;95.4;4.6;3.9;0.7
2465;Tynaarlo;2008;13285.0;12617.0;668.0;490.0;178.0;95.0;5.0;3.7;1.3
2466;Tynaarlo;2009;13338.0;12649.0;689.0;542.0;147.0;94.8;5.2;4.1;1.1
2467;Tynaarlo;2010;13471.0;12792.0;679.0;525.0;154.0;95.0;5.0;3.9;1.1
2468;Tynaarlo;2011;13495.0;12820.0;675.0;515.0;160.0;95.0;5.0;3.8;1.2
2469;Tynaarlo;2012;13589.0;12937.0;652.0;500.0;152.0;95.2;4.8;3.7;1.1
2470;Tytsjerksteradiel;2008;13044.0;12565.0;479.0;380.0;99.0;96.3;3.7;2.9;0.8
2471;Tytsjerksteradiel;2009;13141.0;12677.0;464.0;348.0;116.0;96.5;3.5;2.6;0.9
2472;Tytsjerksteradiel;2010;13189.0;12693.0;496.0;377.0;119.0;96.2;3.8;2.9;0.9
2473;Tytsjerksteradiel;2011;13223.0;12769.0;454.0;344.0;110.0;96.6;3.4;2.6;0.8
2474;Tytsjerksteradiel;2012;13275.0;12792.0;483.0;379.0;104.0;96.4;3.6;2.9;0.8
2475;Ubbergen;2008;3965.0;3775.0;190.0;153.0;37.0;95.2;4.8;3.9;0.9
2476;Ubbergen;2009;4034.0;3811.0;223.0;173.0;50.0;94.5;5.5;4.3;1.2
2477;Ubbergen;2010;4065.0;3836.0;229.0;164.0;65.0;94.4;5.6;4.0;1.6
2478;Ubbergen;2011;4081.0;3872.0;209.0;165.0;44.0;94.9;5.1;4.0;1.1
2479;Ubbergen;2012;4119.0;3910.0;209.0;168.0;41.0;94.9;5.1;4.1;1.0
2480;Uden;2008;16476.0;15940.0;536.0;453.0;83.0;96.7;3.3;2.7;0.5
2481;Uden;2009;16525.0;15957.0;568.0;474.0;94.0;96.6;3.4;2.9;0.6
2482;Uden;2010;16898.0;16283.0;615.0;511.0;104.0;96.4;3.6;3.0;0.6
2483;Uden;2011;17048.0;16386.0;662.0;556.0;106.0;96.1;3.9;3.3;0.6
2484;Uden;2012;17202.0;16542.0;660.0;545.0;115.0;96.2;3.8;3.2;0.7
2485;Uitgeest;2008;4945.0;4761.0;184.0;158.0;26.0;96.3;3.7;3.2;0.5
2486;Uitgeest;2009;5061.0;4894.0;167.0;127.0;40.0;96.7;3.3;2.5;0.8
2487;Uitgeest;2010;5090.0;4952.0;138.0;120.0;18.0;97.3;2.7;2.4;0.4
2488;Uitgeest;2011;5179.0;5010.0;169.0;145.0;24.0;96.7;3.3;2.8;0.5
2489;Uitgeest;2012;5241.0;5059.0;182.0;154.0;28.0;96.5;3.5;2.9;0.5
2490;Uithoorn;2008;11724.0;11304.0;420.0;365.0;55.0;96.4;3.6;3.1;0.5
2491;Uithoorn;2009;11916.0;11419.0;497.0;411.0;86.0;95.8;4.2;3.4;0.7
2492;Uithoorn;2010;12046.0;11645.0;401.0;348.0;53.0;96.7;3.3;2.9;0.4
2493;Uithoorn;2011;12074.0;11674.0;400.0;335.0;65.0;96.7;3.3;2.8;0.5
2494;Uithoorn;2012;12179.0;11724.0;455.0;376.0;79.0;96.3;3.7;3.1;0.6
2495;Urk;2008;5166.0;4922.0;244.0;200.0;44.0;95.3;4.7;3.9;0.9
2496;Urk;2009;5291.0;5000.0;291.0;255.0;36.0;94.5;5.5;4.8;0.7
2497;Urk;2010;5450.0;5154.0;296.0;260.0;36.0;94.6;5.4;4.8;0.7
2498;Urk;2011;5570.0;5225.0;345.0;264.0;81.0;93.8;6.2;4.7;1.5
2499;Urk;2012;5707.0;5396.0;311.0;257.0;54.0;94.6;5.4;4.5;0.9
2500;Utrecht;2008;126516.0;120280.0;6236.0;4837.0;1399.0;95.1;4.9;3.8;1.1
2501;Utrecht;2009;128955.0;122134.0;6821.0;5021.0;1800.0;94.7;5.3;3.9;1.4
2502;Utrecht;2010;132197.0;125261.0;6936.0;5325.0;1611.0;94.8;5.2;4.0;1.2
2503;Utrecht;2011;133441.0;126132.0;7309.0;5586.0;1723.0;94.5;5.5;4.2;1.3
2504;Utrecht;2012;135267.0;127519.0;7748.0;6453.0;1295.0;94.3;5.7;4.8;1.0
2505;Utrechtse Heuvelrug;2008;19896.0;18923.0;973.0;739.0;234.0;95.1;4.9;3.7;1.2
2506;Utrechtse Heuvelrug;2009;19903.0;18894.0;1009.0;791.0;218.0;94.9;5.1;4.0;1.1
2507;Utrechtse Heuvelrug;2010;19916.0;18901.0;1015.0;774.0;241.0;94.9;5.1;3.9;1.2
2508;Utrechtse Heuvelrug;2011;19936.0;18883.0;1053.0;824.0;229.0;94.7;5.3;4.1;1.1
2509;Utrechtse Heuvelrug;2012;19981.0;18860.0;1121.0;877.0;244.0;94.4;5.6;4.4;1.2
2510;Vaals;2008;4631.0;4163.0;468.0;358.0;110.0;89.9;10.1;7.7;2.4
2511;Vaals;2009;4710.0;4185.0;525.0;413.0;112.0;88.9;11.1;8.8;2.4
2512;Vaals;2010;4753.0;4249.0;504.0;398.0;106.0;89.4;10.6;8.4;2.2
2513;Vaals;2011;4782.0;4281.0;501.0;393.0;108.0;89.5;10.5;8.2;2.3
2514;Vaals;2012;4796.0;4282.0;514.0;389.0;125.0;89.3;10.7;8.1;2.6
2515;Valkenburg aan de Geul;2008;7691.0;7013.0;678.0;532.0;146.0;91.2;8.8;6.9;1.9
2516;Valkenburg aan de Geul;2009;7777.0;7065.0;712.0;547.0;165.0;90.8;9.2;7.0;2.1
2517;Valkenburg aan de Geul;2010;7811.0;7101.0;710.0;555.0;155.0;90.9;9.1;7.1;2.0
2518;Valkenburg aan de Geul;2011;7816.0;7104.0;712.0;550.0;162.0;90.9;9.1;7.0;2.1
2519;Valkenburg aan de Geul;2012;7834.0;7111.0;723.0;550.0;173.0;90.8;9.2;7.0;2.2
2520;Valkenswaard;2008;13602.0;13034.0;568.0;390.0;178.0;95.8;4.2;2.9;1.3
2521;Valkenswaard;2009;13680.0;13092.0;588.0;414.0;174.0;95.7;4.3;3.0;1.3
2522;Valkenswaard;2010;13768.0;13137.0;631.0;435.0;196.0;95.4;4.6;3.2;1.4
2523;Valkenswaard;2011;13818.0;13163.0;655.0;461.0;194.0;95.3;4.7;3.3;1.4
2524;Valkenswaard;2012;13921.0;13269.0;652.0;456.0;196.0;95.3;4.7;3.3;1.4
2525;Veendam;2008;12366.0;11829.0;537.0;447.0;90.0;95.7;4.3;3.6;0.7
2526;Veendam;2009;12496.0;11910.0;586.0;489.0;97.0;95.3;4.7;3.9;0.8
2527;Veendam;2010;12562.0;11971.0;591.0;486.0;105.0;95.3;4.7;3.9;0.8
2528;Veendam;2011;12590.0;11988.0;602.0;495.0;107.0;95.2;4.8;3.9;0.8
2529;Veendam;2012;12613.0;12010.0;603.0;497.0;106.0;95.2;4.8;3.9;0.8
2530;Veenendaal;2008;24254.0;23494.0;760.0;627.0;133.0;96.9;3.1;2.6;0.5
2531;Veenendaal;2009;24458.0;23651.0;807.0;666.0;141.0;96.7;3.3;2.7;0.6
2532;Veenendaal;2010;24603.0;23771.0;832.0;663.0;169.0;96.6;3.4;2.7;0.7
2533;Veenendaal;2011;25025.0;23912.0;1113.0;866.0;247.0;95.6;4.4;3.5;1.0
2534;Veenendaal;2012;25175.0;23289.0;1886.0;1640.0;246.0;92.5;7.5;6.5;1.0
2535;Veere;2008;10156.0;8708.0;1448.0;809.0;639.0;85.7;14.3;8.0;6.3
2536;Veere;2009;10204.0;8770.0;1434.0;812.0;622.0;85.9;14.1;8.0;6.1
2537;Veere;2010;10213.0;8772.0;1441.0;813.0;628.0;85.9;14.1;8.0;6.1
2538;Veere;2011;10294.0;8817.0;1477.0;850.0;627.0;85.7;14.3;8.3;6.1
2539;Veere;2012;10287.0;8824.0;1463.0;818.0;645.0;85.8;14.2;8.0;6.3
2540;Veghel;2008;14561.0;13916.0;645.0;553.0;92.0;95.6;4.4;3.8;0.6
2541;Veghel;2009;14809.0;14076.0;733.0;624.0;109.0;95.1;4.9;4.2;0.7
2542;Veghel;2010;14859.0;14218.0;641.0;527.0;114.0;95.7;4.3;3.5;0.8
2543;Veghel;2011;15094.0;14316.0;778.0;575.0;203.0;94.8;5.2;3.8;1.3
2544;Veghel;2012;15245.0;14478.0;767.0;618.0;149.0;95.0;5.0;4.1;1.0
2545;Veldhoven;2008;17888.0;17380.0;508.0;402.0;106.0;97.2;2.8;2.2;0.6
2546;Veldhoven;2009;17956.0;17380.0;576.0;436.0;140.0;96.8;3.2;2.4;0.8
2547;Veldhoven;2010;18710.0;17634.0;1076.0;626.0;450.0;94.2;5.8;3.3;2.4
2548;Veldhoven;2011;18764.0;17931.0;833.0;692.0;141.0;95.6;4.4;3.7;0.8
2549;Veldhoven;2012;18892.0;18092.0;800.0;669.0;131.0;95.8;4.2;3.5;0.7
2550;Velsen;2008;29325.0;28009.0;1316.0;1145.0;171.0;95.5;4.5;3.9;0.6
2551;Velsen;2009;29446.0;28092.0;1354.0;1163.0;191.0;95.4;4.6;3.9;0.6
2552;Velsen;2010;29470.0;27968.0;1502.0;1299.0;203.0;94.9;5.1;4.4;0.7
2553;Velsen;2011;29444.0;28174.0;1270.0;1078.0;192.0;95.7;4.3;3.7;0.7
2554;Velsen;2012;29564.0;28138.0;1426.0;1217.0;209.0;95.2;4.8;4.1;0.7
2555;Venlo;2008;41297.0;38739.0;2558.0;2033.0;525.0;93.8;6.2;4.9;1.3
2556;Venlo;2009;41306.0;38834.0;2472.0;1954.0;518.0;94.0;6.0;4.7;1.3
2557;Venlo;2010;45091.0;42453.0;2638.0;2095.0;543.0;94.1;5.9;4.6;1.2
2558;Venlo;2011;45737.0;42510.0;3227.0;2338.0;889.0;92.9;7.1;5.1;1.9
2559;Venlo;2012;46082.0;42837.0;3245.0;2529.0;716.0;93.0;7.0;5.5;1.6
2560;Venray;2008;15583.0;15142.0;441.0;405.0;36.0;97.2;2.8;2.6;0.2
2561;Venray;2009;15678.0;15232.0;446.0;401.0;45.0;97.2;2.8;2.6;0.3
2562;Venray;2010;17180.0;16612.0;568.0;519.0;49.0;96.7;3.3;3.0;0.3
2563;Venray;2011;17292.0;16713.0;579.0;480.0;99.0;96.7;3.3;2.8;0.6
2564;Venray;2012;17386.0;16833.0;553.0;474.0;79.0;96.8;3.2;2.7;0.5
2565;Vianen;2008;7802.0;7589.0;213.0;167.0;46.0;97.3;2.7;2.1;0.6
2566;Vianen;2009;7975.0;7648.0;327.0;285.0;42.0;95.9;4.1;3.6;0.5
2567;Vianen;2010;7975.0;7640.0;335.0;290.0;45.0;95.8;4.2;3.6;0.6
2568;Vianen;2011;8007.0;7777.0;230.0;180.0;50.0;97.1;2.9;2.2;0.6
2569;Vianen;2012;8026.0;7799.0;227.0;187.0;40.0;97.2;2.8;2.3;0.5
2570;Vlaardingen;2008;34462.0;31873.0;2589.0;2483.0;106.0;92.5;7.5;7.2;0.3
2571;Vlaardingen;2009;34403.0;31735.0;2668.0;2533.0;135.0;92.2;7.8;7.4;0.4
2572;Vlaardingen;2010;34271.0;31780.0;2491.0;2340.0;151.0;92.7;7.3;6.8;0.4
2573;Vlaardingen;2011;34651.0;32223.0;2428.0;2286.0;142.0;93.0;7.0;6.6;0.4
2574;Vlaardingen;2012;34700.0;32153.0;2547.0;2410.0;137.0;92.7;7.3;6.9;0.4
2575;Vlagtwedde;2008;7007.0;6667.0;340.0;271.0;69.0;95.1;4.9;3.9;1.0
2576;Vlagtwedde;2009;7042.0;6669.0;373.0;296.0;77.0;94.7;5.3;4.2;1.1
2577;Vlagtwedde;2010;7036.0;6687.0;349.0;279.0;70.0;95.0;5.0;4.0;1.0
2578;Vlagtwedde;2011;7039.0;6686.0;353.0;289.0;64.0;95.0;5.0;4.1;0.9
2579;Vlagtwedde;2012;7068.0;6700.0;368.0;305.0;63.0;94.8;5.2;4.3;0.9
2580;Vlieland;2008;553.0;458.0;95.0;46.0;49.0;82.8;17.2;8.3;8.9
2581;Vlieland;2009;553.0;463.0;90.0;49.0;41.0;83.7;16.3;8.9;7.4
2582;Vlieland;2010;553.0;466.0;87.0;45.0;42.0;84.3;15.7;8.1;7.6
2583;Vlieland;2011;566.0;462.0;104.0;60.0;44.0;81.6;18.4;10.6;7.8
2584;Vlieland;2012;568.0;463.0;105.0;61.0;44.0;81.5;18.5;10.7;7.7
2585;Vlissingen;2008;21495.0;19710.0;1785.0;1524.0;261.0;91.7;8.3;7.1;1.2
2586;Vlissingen;2009;21624.0;19758.0;1866.0;1604.0;262.0;91.4;8.6;7.4;1.2
2587;Vlissingen;2010;21744.0;19729.0;2015.0;1707.0;308.0;90.7;9.3;7.9;1.4
2588;Vlissingen;2011;21772.0;19729.0;2043.0;1712.0;331.0;90.6;9.4;7.9;1.5
2589;Vlissingen;2012;21887.0;20008.0;1879.0;1577.0;302.0;91.4;8.6;7.2;1.4
2590;Vlist;2008;3815.0;3596.0;219.0;179.0;40.0;94.3;5.7;4.7;1.0
2591;Vlist;2009;3800.0;3588.0;212.0;184.0;28.0;94.4;5.6;4.8;0.7
2592;Vlist;2010;3801.0;3599.0;202.0;170.0;32.0;94.7;5.3;4.5;0.8
2593;Vlist;2011;3885.0;3651.0;234.0;197.0;37.0;94.0;6.0;5.1;1.0
2594;Vlist;2012;3890.0;3671.0;219.0;188.0;31.0;94.4;5.6;4.8;0.8
2595;Voerendaal;2008;5466.0;5242.0;224.0;191.0;33.0;95.9;4.1;3.5;0.6
2596;Voerendaal;2009;5465.0;5257.0;208.0;172.0;36.0;96.2;3.8;3.1;0.7
2597;Voerendaal;2010;5469.0;5251.0;218.0;180.0;38.0;96.0;4.0;3.3;0.7
2598;Voerendaal;2011;5471.0;5249.0;222.0;163.0;59.0;95.9;4.1;3.0;1.1
2599;Voerendaal;2012;5508.0;5279.0;229.0;172.0;57.0;95.8;4.2;3.1;1.0
2600;Voorschoten;2008;10068.0;9451.0;617.0;531.0;86.0;93.9;6.1;5.3;0.9
2601;Voorschoten;2009;10133.0;9536.0;597.0;514.0;83.0;94.1;5.9;5.1;0.8
2602;Voorschoten;2010;10473.0;9734.0;739.0;613.0;126.0;92.9;7.1;5.9;1.2
2603;Voorschoten;2011;10747.0;9930.0;817.0;667.0;150.0;92.4;7.6;6.2;1.4
2604;Voorschoten;2012;10813.0;10162.0;651.0;537.0;114.0;94.0;6.0;5.0;1.1
2605;Voorst;2008;8874.0;8531.0;343.0;299.0;44.0;96.1;3.9;3.4;0.5
2606;Voorst;2009;8944.0;8595.0;349.0;301.0;48.0;96.1;3.9;3.4;0.5
2607;Voorst;2010;9115.0;8704.0;411.0;350.0;61.0;95.5;4.5;3.8;0.7
2608;Voorst;2011;9125.0;8701.0;424.0;377.0;47.0;95.4;4.6;4.1;0.5
2609;Voorst;2012;9205.0;8777.0;428.0;373.0;55.0;95.4;4.6;4.1;0.6
2610;Vught;2008;10198.0;9781.0;417.0;317.0;100.0;95.9;4.1;3.1;1.0
2611;Vught;2009;10495.0;9919.0;576.0;413.0;163.0;94.5;5.5;3.9;1.6
2612;Vught;2010;10569.0;10083.0;486.0;340.0;146.0;95.4;4.6;3.2;1.4
2613;Vught;2011;10562.0;10076.0;486.0;387.0;99.0;95.4;4.6;3.7;0.9
2614;Vught;2012;10624.0;10164.0;460.0;369.0;91.0;95.7;4.3;3.5;0.9
2615;Waalre;2008;7038.0;6712.0;326.0;267.0;59.0;95.4;4.6;3.8;0.8
2616;Waalre;2009;7097.0;6745.0;352.0;294.0;58.0;95.0;5.0;4.1;0.8
2617;Waalre;2010;7138.0;6752.0;386.0;286.0;100.0;94.6;5.4;4.0;1.4
2618;Waalre;2011;7138.0;6761.0;377.0;304.0;73.0;94.7;5.3;4.3;1.0
2619;Waalre;2012;7203.0;6821.0;382.0;298.0;84.0;94.7;5.3;4.1;1.2
2620;Waalwijk;2008;19009.0;18262.0;747.0;574.0;173.0;96.1;3.9;3.0;0.9
2621;Waalwijk;2009;19079.0;18299.0;780.0;598.0;182.0;95.9;4.1;3.1;1.0
2622;Waalwijk;2010;19354.0;18479.0;875.0;662.0;213.0;95.5;4.5;3.4;1.1
2623;Waalwijk;2011;19475.0;18596.0;879.0;684.0;195.0;95.5;4.5;3.5;1.0
2624;Waalwijk;2012;19765.0;18898.0;867.0;672.0;195.0;95.6;4.4;3.4;1.0
2625;Waddinxveen;2008;10292.0;9923.0;369.0;289.0;80.0;96.4;3.6;2.8;0.8
2626;Waddinxveen;2009;10320.0;9926.0;394.0;308.0;86.0;96.2;3.8;3.0;0.8
2627;Waddinxveen;2010;10315.0;9952.0;363.0;276.0;87.0;96.5;3.5;2.7;0.8
2628;Waddinxveen;2011;10342.0;9990.0;352.0;259.0;93.0;96.6;3.4;2.5;0.9
2629;Waddinxveen;2012;10376.0;9996.0;380.0;289.0;91.0;96.3;3.7;2.8;0.9
2630;Wageningen;2008;12977.0;12202.0;775.0;618.0;157.0;94.0;6.0;4.8;1.2
2631;Wageningen;2009;13055.0;12429.0;626.0;492.0;134.0;95.2;4.8;3.8;1.0
2632;Wageningen;2010;13272.0;12580.0;692.0;511.0;181.0;94.8;5.2;3.9;1.4
2633;Wageningen;2011;13493.0;12721.0;772.0;550.0;222.0;94.3;5.7;4.1;1.6
2634;Wageningen;2012;13531.0;12853.0;678.0;517.0;161.0;95.0;5.0;3.8;1.2
2635;Wassenaar;2008;11967.0;10581.0;1386.0;1221.0;165.0;88.4;11.6;10.2;1.4
2636;Wassenaar;2009;11999.0;10829.0;1170.0;986.0;184.0;90.2;9.8;8.2;1.5
2637;Wassenaar;2010;12057.0;10994.0;1063.0;863.0;200.0;91.2;8.8;7.2;1.7
2638;Wassenaar;2011;12139.0;11035.0;1104.0;936.0;168.0;90.9;9.1;7.7;1.4
2639;Wassenaar;2012;12139.0;11033.0;1106.0;883.0;223.0;90.9;9.1;7.3;1.8
2640;Waterland;2008;7072.0;6623.0;449.0;384.0;65.0;93.7;6.3;5.4;0.9
2641;Waterland;2009;7039.0;6608.0;431.0;334.0;97.0;93.9;6.1;4.7;1.4
2642;Waterland;2010;7082.0;6675.0;407.0;338.0;69.0;94.3;5.7;4.8;1.0
2643;Waterland;2011;7083.0;6694.0;389.0;319.0;70.0;94.5;5.5;4.5;1.0
2644;Waterland;2012;7089.0;6678.0;411.0;349.0;62.0;94.2;5.8;4.9;0.9
2645;Weert;2008;20715.0;19770.0;945.0;787.0;158.0;95.4;4.6;3.8;0.8
2646;Weert;2009;20862.0;19844.0;1018.0;765.0;253.0;95.1;4.9;3.7;1.2
2647;Weert;2010;21107.0;20093.0;1014.0;834.0;180.0;95.2;4.8;4.0;0.9
2648;Weert;2011;21247.0;20225.0;1022.0;822.0;200.0;95.2;4.8;3.9;0.9
2649;Weert;2012;21431.0;20452.0;979.0;805.0;174.0;95.4;4.6;3.8;0.8
2650;Weesp;2008;8182.0;7787.0;395.0;327.0;68.0;95.2;4.8;4.0;0.8
2651;Weesp;2009;8260.0;7828.0;432.0;362.0;70.0;94.8;5.2;4.4;0.8
2652;Weesp;2010;8300.0;7860.0;440.0;350.0;90.0;94.7;5.3;4.2;1.1
2653;Weesp;2011;8408.0;7946.0;462.0;388.0;74.0;94.5;5.5;4.6;0.9
2654;Weesp;2012;8382.0;7968.0;414.0;346.0;68.0;95.1;4.9;4.1;0.8
2655;Werkendam;2008;10148.0;9702.0;446.0;337.0;109.0;95.6;4.4;3.3;1.1
2656;Werkendam;2009;10184.0;9697.0;487.0;366.0;121.0;95.2;4.8;3.6;1.2
2657;Werkendam;2010;10193.0;9723.0;470.0;364.0;106.0;95.4;4.6;3.6;1.0
2658;Werkendam;2011;10318.0;9772.0;546.0;419.0;127.0;94.7;5.3;4.1;1.2
2659;Werkendam;2012;10374.0;9811.0;563.0;449.0;114.0;94.6;5.4;4.3;1.1
2660;Wervershoof;2008;3198.0;3096.0;102.0;95.0;7.0;96.8;3.2;3.0;0.2
2661;Wervershoof;2009;3296.0;3192.0;104.0;90.0;14.0;96.8;3.2;2.7;0.4
2662;Wervershoof;2010;3316.0;3221.0;95.0;76.0;19.0;97.1;2.9;2.3;0.6
2663;Wervershoof;2011;;;;;;;;;
2664;Wervershoof;2012;;;;;;;;;
2665;West Maas en Waal;2008;7098.0;6777.0;321.0;231.0;90.0;95.5;4.5;3.3;1.3
2666;West Maas en Waal;2009;7159.0;6825.0;334.0;252.0;82.0;95.3;4.7;3.5;1.1
2667;West Maas en Waal;2010;7209.0;6855.0;354.0;265.0;89.0;95.1;4.9;3.7;1.2
2668;West Maas en Waal;2011;7261.0;6772.0;489.0;361.0;128.0;93.3;6.7;5.0;1.8
2669;West Maas en Waal;2012;7352.0;6849.0;503.0;392.0;111.0;93.2;6.8;5.3;1.5
2670;Wester-Koggenland;2008;;;;;;;;;
2671;Wester-Koggenland;2009;;;;;;;;;
2672;Wester-Koggenland;2010;;;;;;;;;
2673;Wester-Koggenland;2011;;;;;;;;;
2674;Wester-Koggenland;2012;;;;;;;;;
2675;Westerveld;2008;7832.0;7430.0;402.0;303.0;99.0;94.9;5.1;3.9;1.3
2676;Westerveld;2009;7847.0;7452.0;395.0;300.0;95.0;95.0;5.0;3.8;1.2
2677;Westerveld;2010;7877.0;7489.0;388.0;293.0;95.0;95.1;4.9;3.7;1.2
2678;Westerveld;2011;7935.0;7559.0;376.0;288.0;88.0;95.3;4.7;3.6;1.1
2679;Westerveld;2012;7945.0;7537.0;408.0;297.0;111.0;94.9;5.1;3.7;1.4
2680;Westervoort;2008;6166.0;6048.0;118.0;100.0;18.0;98.1;1.9;1.6;0.3
2681;Westervoort;2009;6221.0;6059.0;162.0;131.0;31.0;97.4;2.6;2.1;0.5
2682;Westervoort;2010;6362.0;6127.0;235.0;155.0;80.0;96.3;3.7;2.4;1.3
2683;Westervoort;2011;6385.0;6221.0;164.0;135.0;29.0;97.4;2.6;2.1;0.5
2684;Westervoort;2012;6434.0;6272.0;162.0;134.0;28.0;97.5;2.5;2.1;0.4
2685;Westland;2008;39384.0;37604.0;1780.0;1552.0;228.0;95.5;4.5;3.9;0.6
2686;Westland;2009;39625.0;37827.0;1798.0;1563.0;235.0;95.5;4.5;3.9;0.6
