ID;RegioS;GemeentelijkeHoofdfuncties;Perioden;Lasten_1;Baten_2;Saldo_3;Lasten_4;Baten_5;Saldo_6
8292;Gelderland;Hondenbelasting bruto;2001;0.0;6.5;6.5;0.0;3.4;3.4
8293;Gelderland;Hondenbelasting bruto;2002;0.0;6.9;6.9;0.0;3.5;3.5
8294;Gelderland;Hondenbelasting bruto;2003;0.0;7.2;7.2;0.0;3.6;3.6
8295;Gelderland;Hondenbelasting netto;1999;0.0;6.1;6.1;0.0;3.2;3.2
8296;Gelderland;Hondenbelasting netto;2000;0.0;6.3;6.3;0.0;3.3;3.3
8297;Gelderland;Hondenbelasting netto;2001;0.0;6.4;6.4;0.0;3.3;3.3
8298;Gelderland;Hondenbelasting netto;2002;0.0;6.8;6.8;0.0;3.5;3.5
8299;Gelderland;Hondenbelasting netto;2003;0.0;7.0;7.0;0.0;3.6;3.6
8300;Gelderland;Toeristenbelasting;1999;0.0;7.3;7.3;0.0;3.9;3.9
8301;Gelderland;Toeristenbelasting;2000;0.0;7.1;7.1;0.0;3.7;3.7
8302;Gelderland;Toeristenbelasting;2001;0.0;7.4;7.4;0.0;3.8;3.8
8303;Gelderland;Toeristenbelasting;2002;0.0;6.8;6.8;0.0;3.5;3.5
8304;Gelderland;Toeristenbelasting;2003;0.0;6.8;6.8;0.0;3.5;3.5
8305;Gelderland;Precariobelasting;1999;0.0;1.1;1.1;0.0;0.6;0.6
8306;Gelderland;Precariobelasting;2000;0.0;1.2;1.2;0.0;0.6;0.6
8307;Gelderland;Precariobelasting;2001;0.0;1.0;1.0;0.0;0.5;0.5
8308;Gelderland;Precariobelasting;2002;0.0;1.0;1.0;0.0;0.5;0.5
8309;Gelderland;Precariobelasting;2003;0.0;1.2;1.2;0.0;0.6;0.6
8310;Gelderland;Parkeerbelasting;1999;0.0;23.7;23.7;0.0;12.4;12.4
8311;Gelderland;Parkeerbelasting;2000;0.0;25.0;25.0;0.0;13.0;13.0
8312;Gelderland;Parkeerbelasting;2001;0.0;26.0;26.0;0.0;13.5;13.5
8313;Gelderland;Parkeerbelasting;2002;0.0;25.3;25.3;0.0;13.0;13.0
8314;Gelderland;Parkeerbelasting;2003;0.0;27.4;27.4;0.0;14.0;14.0
8315;Gelderland;Baatbelasting;1999;0.0;0.0;0.0;0.0;0.0;0.0
8316;Gelderland;Baatbelasting;2000;0.0;0.7;0.7;0.0;0.4;0.4
8317;Gelderland;Baatbelasting;2001;0.0;0.5;0.5;0.0;0.2;0.2
8318;Gelderland;Baatbelasting;2002;0.0;0.5;0.5;0.0;0.2;0.2
8319;Gelderland;Baatbelasting;2003;0.0;0.4;0.4;0.0;0.2;0.2
8320;Gelderland;Forensenbelasting;1999;0.0;0.0;0.0;0.0;0.0;0.0
8321;Gelderland;Forensenbelasting;2000;0.0;1.0;1.0;0.0;0.5;0.5
8322;Gelderland;Forensenbelasting;2001;0.0;1.2;1.2;0.0;0.6;0.6
8323;Gelderland;Forensenbelasting;2002;0.0;2.6;2.6;0.0;1.3;1.3
8324;Gelderland;Forensenbelasting;2003;0.0;2.6;2.6;0.0;1.3;1.3
8325;Gelderland;Overige belastingen;1999;0.0;1.7;1.7;0.0;0.9;0.9
8326;Gelderland;Overige belastingen;2000;0.0;0.0;0.0;0.0;0.0;0.0
8327;Gelderland;Overige belastingen;2001;0.0;0.0;0.0;0.0;0.0;0.0
8328;Gelderland;Overige belastingen;2002;0.0;0.0;0.0;0.0;0.0;0.0
8329;Gelderland;Overige belastingen;2003;0.0;0.0;0.0;0.0;0.0;0.0
8330;Gelderland;Totaal belastingen bruto;1999;0.0;312.6;312.6;0.0;163.9;163.9
8331;Gelderland;Totaal belastingen bruto;2000;0.0;332.4;332.4;0.0;173.2;173.2
8332;Gelderland;Totaal belastingen bruto;2001;0.0;369.5;369.5;0.0;191.0;191.0
8333;Gelderland;Totaal belastingen bruto;2002;0.0;394.0;394.0;0.0;202.1;202.1
8334;Gelderland;Totaal belastingen bruto;2003;0.0;428.8;428.8;0.0;218.7;218.7
8335;Gelderland;Totaal belastingen netto;1999;0.0;281.4;281.4;0.0;147.6;147.6
8336;Gelderland;Totaal belastingen netto;2000;0.0;303.2;303.2;0.0;158.0;158.0
8337;Gelderland;Totaal belastingen netto;2001;0.0;335.5;335.5;0.0;173.5;173.5
8338;Gelderland;Totaal belastingen netto;2002;0.0;358.4;358.4;0.0;183.9;183.9
8339;Gelderland;Totaal belastingen netto;2003;0.0;393.1;393.1;0.0;200.5;200.5
8340;Gelderland;Rioolrechten bruto;1999;0.0;59.0;59.0;0.0;30.9;30.9
8341;Gelderland;Rioolrechten bruto;2000;0.0;63.4;63.4;0.0;33.0;33.0
8342;Gelderland;Rioolrechten bruto;2001;0.0;63.0;63.0;0.0;32.6;32.6
8343;Gelderland;Rioolrechten bruto;2002;0.0;69.5;69.5;0.0;35.6;35.6
8344;Gelderland;Rioolrechten bruto;2003;0.0;75.0;75.0;0.0;38.2;38.2
8345;Gelderland;Rioolrechten netto;1999;0.0;58.5;58.5;0.0;30.7;30.7
8346;Gelderland;Rioolrechten netto;2000;0.0;62.7;62.7;0.0;32.7;32.7
8347;Gelderland;Rioolrechten netto;2001;0.0;62.3;62.3;0.0;32.2;32.2
8348;Gelderland;Rioolrechten netto;2002;0.0;68.8;68.8;0.0;35.3;35.3
8349;Gelderland;Rioolrechten netto;2003;0.0;74.3;74.3;0.0;37.9;37.9
8350;Gelderland;Afvalstoffenheff. en reinigings. bruto;1999;0.0;123.5;123.5;0.0;64.8;64.8
8351;Gelderland;Afvalstoffenheff. en reinigings. bruto;2000;0.0;122.0;122.0;0.0;63.6;63.6
8352;Gelderland;Afvalstoffenheff. en reinigings. bruto;2001;0.0;123.6;123.6;0.0;63.9;63.9
8353;Gelderland;Afvalstoffenheff. en reinigings. bruto;2002;0.0;128.7;128.7;0.0;66.1;66.1
8354;Gelderland;Afvalstoffenheff. en reinigings. bruto;2003;0.0;135.7;135.7;0.0;69.2;69.2
8355;Gelderland;Afvalstoffenheff. en reinigings. netto;1999;0.0;113.6;113.6;0.0;59.6;59.6
8356;Gelderland;Afvalstoffenheff. en reinigings. netto;2000;0.0;109.9;109.9;0.0;57.2;57.2
8357;Gelderland;Afvalstoffenheff. en reinigings. netto;2001;0.0;111.0;111.0;0.0;57.4;57.4
8358;Gelderland;Afvalstoffenheff. en reinigings. netto;2002;0.0;116.6;116.6;0.0;59.8;59.8
8359;Gelderland;Afvalstoffenheff. en reinigings. netto;2003;0.0;124.0;124.0;0.0;63.2;63.2
8360;Gelderland;Begrafenisrechten;1999;0.0;9.4;9.4;0.0;4.9;4.9
8361;Gelderland;Begrafenisrechten;2000;0.0;9.8;9.8;0.0;5.1;5.1
8362;Gelderland;Begrafenisrechten;2001;0.0;10.6;10.6;0.0;5.5;5.5
8363;Gelderland;Begrafenisrechten;2002;0.0;10.7;10.7;0.0;5.5;5.5
8364;Gelderland;Begrafenisrechten;2003;0.0;10.4;10.4;0.0;5.3;5.3
8365;Gelderland;Bouwleges;1999;0.0;36.3;36.3;0.0;19.1;19.1
8366;Gelderland;Bouwleges;2000;0.0;40.9;40.9;0.0;21.3;21.3
8367;Gelderland;Bouwleges;2001;0.0;38.9;38.9;0.0;20.1;20.1
8368;Gelderland;Bouwleges;2002;0.0;42.5;42.5;0.0;21.8;21.8
8369;Gelderland;Bouwleges;2003;0.0;47.4;47.4;0.0;24.2;24.2
8370;Gelderland;40;1999;0.0;15.0;15.0;0.0;7.9;7.9
8371;Gelderland;40;2000;0.0;16.0;16.0;0.0;8.3;8.3
8372;Gelderland;40;2001;0.0;16.4;16.4;0.0;8.5;8.5
8373;Gelderland;40;2002;0.0;16.7;16.7;0.0;8.6;8.6
8374;Gelderland;40;2003;0.0;16.7;16.7;0.0;8.5;8.5
8375;Gelderland;Marktgelden;1999;0.0;2.1;2.1;0.0;1.1;1.1
8376;Gelderland;Marktgelden;2000;0.0;2.3;2.3;0.0;1.2;1.2
8377;Gelderland;Marktgelden;2001;0.0;2.2;2.2;0.0;1.1;1.1
8378;Gelderland;Marktgelden;2002;0.0;2.2;2.2;0.0;1.1;1.1
8379;Gelderland;Marktgelden;2003;0.0;2.3;2.3;0.0;1.2;1.2
8380;Gelderland;Totaal retributies bruto;1999;0.0;245.3;245.3;0.0;128.6;128.6
8381;Gelderland;Totaal retributies bruto;2000;0.0;254.4;254.4;0.0;132.6;132.6
8382;Gelderland;Totaal retributies bruto;2001;0.0;254.6;254.6;0.0;131.6;131.6
8383;Gelderland;Totaal retributies bruto;2002;0.0;270.3;270.3;0.0;138.7;138.7
8384;Gelderland;Totaal retributies bruto;2003;0.0;287.4;287.4;0.0;146.6;146.6
8385;Gelderland;Totaal retributies netto;1999;0.0;234.9;234.9;0.0;123.2;123.2
8386;Gelderland;Totaal retributies netto;2000;0.0;241.7;241.7;0.0;125.9;125.9
8387;Gelderland;Totaal retributies netto;2001;0.0;241.3;241.3;0.0;124.7;124.7
8388;Gelderland;Totaal retributies netto;2002;0.0;257.5;257.5;0.0;132.1;132.1
8389;Gelderland;Totaal retributies netto;2003;0.0;275.1;275.1;0.0;140.3;140.3
8390;Gelderland;Totaal gemeentelijke heffingen bruto;1999;0.0;557.8;557.8;0.0;292.6;292.6
8391;Gelderland;Totaal gemeentelijke heffingen bruto;2000;0.0;586.9;586.9;0.0;305.8;305.8
8392;Gelderland;Totaal gemeentelijke heffingen bruto;2001;0.0;624.2;624.2;0.0;322.7;322.7
8393;Gelderland;Totaal gemeentelijke heffingen bruto;2002;0.0;664.3;664.3;0.0;340.8;340.8
8394;Gelderland;Totaal gemeentelijke heffingen bruto;2003;0.0;716.2;716.2;0.0;365.3;365.3
8395;Gelderland;Totaal gemeentelijke heffingen netto;1999;0.0;516.3;516.3;0.0;270.8;270.8
8396;Gelderland;Totaal gemeentelijke heffingen netto;2000;0.0;544.8;544.8;0.0;283.9;283.9
8397;Gelderland;Totaal gemeentelijke heffingen netto;2001;0.0;576.8;576.8;0.0;298.2;298.2
8398;Gelderland;Totaal gemeentelijke heffingen netto;2002;0.0;616.0;616.0;0.0;316.0;316.0
8399;Gelderland;Totaal gemeentelijke heffingen netto;2003;0.0;668.2;668.2;0.0;340.8;340.8
8400;Utrecht (Pv);1;1999;32.5;1.2;-31.3;29.6;1.1;-28.5
8401;Utrecht (Pv);1;2000;36.1;1.3;-34.9;32.6;1.2;-31.5
8402;Utrecht (Pv);1;2001;39.0;1.8;-37.2;34.9;1.6;-33.3
8403;Utrecht (Pv);1;2002;46.0;2.9;-43.0;40.3;2.6;-37.8
8404;Utrecht (Pv);1;2003;50.0;4.4;-45.6;43.4;3.8;-39.6
8405;Utrecht (Pv);2;1999;68.5;9.1;-59.4;62.3;8.3;-54.0
8406;Utrecht (Pv);2;2000;84.7;17.3;-67.4;76.4;15.6;-60.8
8407;Utrecht (Pv);2;2001;85.0;11.5;-73.4;76.0;10.3;-65.7
8408;Utrecht (Pv);2;2002;131.4;48.8;-82.6;115.3;42.8;-72.5
8409;Utrecht (Pv);2;2003;117.1;34.5;-82.6;101.6;29.9;-71.7
8410;Utrecht (Pv);3;1999;29.9;15.5;-14.4;27.2;14.1;-13.1
8411;Utrecht (Pv);3;2000;30.3;14.4;-15.9;27.3;13.0;-14.3
8412;Utrecht (Pv);3;2001;30.6;14.0;-16.6;27.4;12.5;-14.9
8413;Utrecht (Pv);3;2002;35.3;15.2;-20.1;31.0;13.4;-17.6
8414;Utrecht (Pv);3;2003;36.7;14.8;-21.8;31.8;12.9;-18.9
8415;Utrecht (Pv);0;1999;130.9;25.8;-105.1;119.1;23.5;-95.6
8416;Utrecht (Pv);0;2000;151.1;33.0;-118.1;136.4;29.8;-106.6
8417;Utrecht (Pv);0;2001;154.6;27.3;-127.3;138.3;24.4;-113.9
8418;Utrecht (Pv);0;2002;212.7;66.9;-145.8;186.6;58.7;-127.9
8419;Utrecht (Pv);0;2003;203.7;53.7;-150.1;176.8;46.6;-130.2
8420;Utrecht (Pv);110;1999;3.1;0.6;-2.4;2.8;0.6;-2.2
8421;Utrecht (Pv);110;2000;3.2;0.6;-2.6;2.9;0.5;-2.4
8422;Utrecht (Pv);110;2001;3.2;0.6;-2.7;2.9;0.5;-2.4
8423;Utrecht (Pv);110;2002;4.0;0.5;-3.5;3.5;0.4;-3.1
8424;Utrecht (Pv);110;2003;6.1;0.5;-5.6;5.3;0.4;-4.8
8425;Utrecht (Pv);120;1999;35.8;2.6;-33.2;32.6;2.3;-30.2
8426;Utrecht (Pv);120;2000;38.8;2.5;-36.2;35.0;2.3;-32.7
8427;Utrecht (Pv);120;2001;45.5;3.3;-42.2;40.7;2.9;-37.8
8428;Utrecht (Pv);120;2002;54.1;5.0;-49.2;47.5;4.4;-43.1
8429;Utrecht (Pv);120;2003;56.1;5.2;-50.9;48.7;4.5;-44.1
8430;Utrecht (Pv);140;1999;4.5;0.6;-4.0;4.1;0.5;-3.6
8431;Utrecht (Pv);140;2000;5.3;0.4;-4.8;4.7;0.4;-4.4
8432;Utrecht (Pv);140;2001;6.8;2.4;-4.3;6.1;2.2;-3.9
8433;Utrecht (Pv);140;2002;11.3;3.9;-7.4;9.9;3.4;-6.5
8434;Utrecht (Pv);140;2003;12.4;4.4;-8.0;10.8;3.8;-7.0
8435;Utrecht (Pv);100;1999;43.4;3.8;-39.6;39.5;3.4;-36.0
8436;Utrecht (Pv);100;2000;47.3;3.6;-43.7;42.7;3.2;-39.5
8437;Utrecht (Pv);100;2001;55.5;6.3;-49.2;49.7;5.6;-44.0
8438;Utrecht (Pv);100;2002;69.4;9.3;-60.1;60.9;8.2;-52.7
8439;Utrecht (Pv);100;2003;74.5;10.1;-64.4;64.7;8.8;-55.9
8440;Utrecht (Pv);210;1999;114.4;23.0;-91.4;104.1;20.9;-83.2
8441;Utrecht (Pv);210;2000;122.9;24.7;-98.2;111.0;22.3;-88.7
8442;Utrecht (Pv);210;2001;131.1;24.3;-106.8;117.2;21.7;-95.5
8443;Utrecht (Pv);210;2002;144.0;25.9;-118.1;126.3;22.7;-103.6
8444;Utrecht (Pv);210;2003;140.0;19.6;-120.5;121.5;17.0;-104.6
8445;Utrecht (Pv);211;1999;16.8;5.2;-11.6;15.3;4.7;-10.6
8446;Utrecht (Pv);211;2000;16.5;4.7;-11.9;14.9;4.2;-10.7
8447;Utrecht (Pv);211;2001;24.3;5.4;-18.9;21.7;4.8;-16.9
8448;Utrecht (Pv);211;2002;27.1;8.4;-18.7;23.8;7.3;-16.4
8449;Utrecht (Pv);211;2003;29.8;9.9;-19.9;25.8;8.6;-17.2
8450;Utrecht (Pv);212;1999;50.0;49.1;-0.9;45.5;44.7;-0.8
8451;Utrecht (Pv);212;2000;49.8;47.3;-2.5;44.9;42.7;-2.3
8452;Utrecht (Pv);212;2001;53.5;50.7;-2.8;47.8;45.3;-2.5
8453;Utrecht (Pv);212;2002;55.8;54.1;-1.7;48.9;47.4;-1.5
8454;Utrecht (Pv);212;2003;76.8;66.9;-9.9;66.7;58.0;-8.6
8455;Utrecht (Pv);213;1999;0.8;0.0;-0.8;0.8;0.0;-0.8
8456;Utrecht (Pv);213;2000;0.8;0.0;-0.8;0.7;0.0;-0.7
8457;Utrecht (Pv);213;2001;0.8;0.0;-0.8;0.7;0.0;-0.7
8458;Utrecht (Pv);213;2002;0.9;0.0;-0.9;0.8;0.0;-0.8
8459;Utrecht (Pv);213;2003;0.8;0.0;-0.8;0.7;0.0;-0.7
8460;Utrecht (Pv);214;1999;19.1;19.7;0.6;17.4;17.9;0.5
8461;Utrecht (Pv);214;2000;21.0;21.9;0.9;18.9;19.8;0.9
8462;Utrecht (Pv);214;2001;23.2;24.3;1.0;20.8;21.7;0.9
8463;Utrecht (Pv);214;2002;28.2;30.3;2.1;24.7;26.6;1.8
8464;Utrecht (Pv);214;2003;29.7;31.9;2.2;25.8;27.7;1.9
8465;Utrecht (Pv);220;1999;0.0;0.0;0.0;0.0;0.0;0.0
8466;Utrecht (Pv);220;2000;0.0;0.0;0.0;0.0;0.0;0.0
8467;Utrecht (Pv);220;2001;0.0;0.0;0.0;0.0;0.0;0.0
8468;Utrecht (Pv);220;2002;0.0;0.0;0.0;0.0;0.0;0.0
8469;Utrecht (Pv);220;2003;0.0;0.0;0.0;0.0;0.0;0.0
8470;Utrecht (Pv);221;1999;2.4;0.8;-1.6;2.2;0.7;-1.4
8471;Utrecht (Pv);221;2000;2.6;0.9;-1.8;2.4;0.8;-1.6
8472;Utrecht (Pv);221;2001;3.7;1.0;-2.7;3.3;0.9;-2.4
8473;Utrecht (Pv);221;2002;3.6;1.2;-2.4;3.2;1.0;-2.1
8474;Utrecht (Pv);221;2003;4.9;1.2;-3.7;4.3;1.1;-3.2
8475;Utrecht (Pv);222;1999;0.0;0.0;0.0;0.0;0.0;0.0
8476;Utrecht (Pv);222;2000;0.0;0.0;0.0;0.0;0.0;0.0
8477;Utrecht (Pv);222;2001;0.0;0.0;0.0;0.0;0.0;0.0
8478;Utrecht (Pv);222;2002;0.0;0.0;0.0;0.0;0.0;0.0
8479;Utrecht (Pv);222;2003;0.0;0.0;0.0;0.0;0.0;0.0
8480;Utrecht (Pv);223;1999;0.9;0.9;0.0;0.8;0.9;0.0
8481;Utrecht (Pv);223;2000;1.0;1.0;-0.1;0.9;0.9;-0.1
8482;Utrecht (Pv);223;2001;1.2;0.9;-0.3;1.0;0.8;-0.2
8483;Utrecht (Pv);223;2002;1.2;1.0;-0.2;1.0;0.9;-0.1
8484;Utrecht (Pv);223;2003;1.3;1.0;-0.3;1.1;0.9;-0.3
8485;Utrecht (Pv);224;1999;0.0;0.0;0.0;0.0;0.0;0.0
8486;Utrecht (Pv);224;2000;0.0;0.0;0.0;0.0;0.0;0.0
8487;Utrecht (Pv);224;2001;0.0;0.0;0.0;0.0;0.0;0.0
8488;Utrecht (Pv);224;2002;0.0;0.0;0.0;0.0;0.0;0.0
8489;Utrecht (Pv);224;2003;0.0;0.0;0.0;0.0;0.0;0.0
8490;Utrecht (Pv);230;1999;0.0;0.0;0.0;0.0;0.0;0.0
8491;Utrecht (Pv);230;2000;0.0;0.0;0.0;0.0;0.0;0.0
8492;Utrecht (Pv);230;2001;0.0;0.0;0.0;0.0;0.0;0.0
8493;Utrecht (Pv);230;2002;0.0;0.0;0.0;0.0;0.0;0.0
8494;Utrecht (Pv);230;2003;0.0;0.0;0.0;0.0;0.0;0.0
8495;Utrecht (Pv);240;1999;4.1;0.6;-3.5;3.7;0.5;-3.2
8496;Utrecht (Pv);240;2000;4.3;0.5;-3.8;3.9;0.5;-3.4
8497;Utrecht (Pv);240;2001;3.9;0.4;-3.6;3.5;0.3;-3.2
8498;Utrecht (Pv);240;2002;4.2;0.3;-3.9;3.7;0.3;-3.4
8499;Utrecht (Pv);240;2003;4.0;0.3;-3.7;3.5;0.2;-3.2
8500;Utrecht (Pv);200;1999;208.5;99.3;-109.2;189.8;90.4;-99.4
8501;Utrecht (Pv);200;2000;219.0;100.9;-118.1;197.7;91.1;-106.6
8502;Utrecht (Pv);200;2001;241.6;106.9;-134.7;216.1;95.6;-120.5
8503;Utrecht (Pv);200;2002;264.9;121.1;-143.8;232.4;106.3;-126.2
8504;Utrecht (Pv);200;2003;287.4;130.8;-156.6;249.4;113.5;-135.9
8505;Utrecht (Pv);310;1999;17.1;16.7;-0.5;15.6;15.2;-0.4
8506;Utrecht (Pv);310;2000;18.2;30.0;11.8;16.5;27.1;10.7
8507;Utrecht (Pv);310;2001;19.5;17.9;-1.6;17.4;16.0;-1.4
8508;Utrecht (Pv);310;2002;23.6;20.7;-2.9;20.7;18.2;-2.6
8509;Utrecht (Pv);310;2003;32.6;29.9;-2.7;28.3;26.0;-2.4
8510;Utrecht (Pv);320;1999;0.1;0.0;-0.1;0.1;0.0;-0.1
8511;Utrecht (Pv);320;2000;0.2;0.1;-0.1;0.1;0.1;-0.1
8512;Utrecht (Pv);320;2001;0.1;0.0;-0.1;0.1;0.0;-0.1
8513;Utrecht (Pv);320;2002;0.1;0.0;-0.1;0.1;0.0;-0.1
8514;Utrecht (Pv);320;2003;0.2;0.0;-0.1;0.1;0.0;-0.1
8515;Utrecht (Pv);330;1999;0.5;3.9;3.4;0.5;3.6;3.1
8516;Utrecht (Pv);330;2000;12.4;28.7;16.3;11.2;25.9;14.7
8517;Utrecht (Pv);330;2001;1.2;4.4;3.3;1.1;4.0;2.9
8518;Utrecht (Pv);330;2002;0.7;4.9;4.2;0.6;4.3;3.7
8519;Utrecht (Pv);330;2003;18.8;34.1;15.4;16.3;29.6;13.3
8520;Utrecht (Pv);340;1999;0.0;0.2;0.1;0.0;0.2;0.1
8521;Utrecht (Pv);340;2000;0.0;0.1;0.1;0.0;0.1;0.1
8522;Utrecht (Pv);340;2001;0.0;0.1;0.1;0.0;0.1;0.1
8523;Utrecht (Pv);340;2002;0.0;0.1;0.1;0.0;0.1;0.1
8524;Utrecht (Pv);340;2003;0.0;0.2;0.1;0.0;0.1;0.1
8525;Utrecht (Pv);341;1999;0.0;0.0;0.0;0.0;0.0;0.0
8526;Utrecht (Pv);341;2000;0.0;0.0;0.0;0.0;0.0;0.0
8527;Utrecht (Pv);341;2001;0.0;0.0;0.0;0.0;0.0;0.0
8528;Utrecht (Pv);341;2002;0.0;0.0;0.0;0.0;0.0;0.0
8529;Utrecht (Pv);341;2003;0.0;0.0;0.0;0.0;0.0;0.0
8530;Utrecht (Pv);300;1999;17.7;20.8;3.0;16.1;18.9;2.8
8531;Utrecht (Pv);300;2000;30.9;59.0;28.1;27.9;53.2;25.4
8532;Utrecht (Pv);300;2001;20.8;22.4;1.6;18.6;20.1;1.4
8533;Utrecht (Pv);300;2002;24.4;25.7;1.3;21.4;22.6;1.1
8534;Utrecht (Pv);300;2003;51.6;64.2;12.6;44.8;55.7;11.0
8535;Utrecht (Pv);420;1999;100.4;84.6;-15.8;91.4;77.0;-14.4
8536;Utrecht (Pv);420;2000;107.7;92.3;-15.4;97.2;83.3;-13.9
8537;Utrecht (Pv);420;2001;145.5;132.0;-13.4;130.1;118.1;-12.0
8538;Utrecht (Pv);420;2002;172.0;156.7;-15.2;150.9;137.5;-13.4
8539;Utrecht (Pv);420;2003;185.5;148.0;-37.5;161.0;128.4;-32.6
8540;Utrecht (Pv);421;1999;25.6;2.3;-23.3;23.3;2.1;-21.2
8541;Utrecht (Pv);421;2000;22.7;1.5;-21.2;20.5;1.4;-19.1
8542;Utrecht (Pv);421;2001;24.3;1.1;-23.2;21.8;1.0;-20.8
8543;Utrecht (Pv);421;2002;23.7;1.7;-22.0;20.8;1.5;-19.3
8544;Utrecht (Pv);421;2003;33.7;4.3;-29.5;29.3;3.7;-25.6
8545;Utrecht (Pv);430;1999;14.9;12.9;-1.9;13.5;11.8;-1.7
8546;Utrecht (Pv);430;2000;13.5;13.2;-0.3;12.2;11.9;-0.3
8547;Utrecht (Pv);430;2001;2.6;1.5;-1.1;2.3;1.3;-1.0
8548;Utrecht (Pv);430;2002;5.0;3.7;-1.3;4.4;3.3;-1.1
8549;Utrecht (Pv);430;2003;5.9;4.5;-1.4;5.1;3.9;-1.2
8550;Utrecht (Pv);431;1999;5.5;0.2;-5.3;5.0;0.2;-4.8
8551;Utrecht (Pv);431;2000;4.3;0.8;-3.6;3.9;0.7;-3.2
8552;Utrecht (Pv);431;2001;4.0;0.0;-3.9;3.6;0.0;-3.5
8553;Utrecht (Pv);431;2002;3.6;0.0;-3.5;3.1;0.0;-3.1
8554;Utrecht (Pv);431;2003;5.4;0.0;-5.4;4.7;0.0;-4.7
8555;Utrecht (Pv);440;1999;47.8;42.5;-5.3;43.5;38.7;-4.9
8556;Utrecht (Pv);440;2000;49.2;46.8;-2.3;44.4;42.3;-2.1
8557;Utrecht (Pv);440;2001;26.7;24.6;-2.1;23.9;22.0;-1.9
8558;Utrecht (Pv);440;2002;29.9;27.8;-2.1;26.2;24.3;-1.9
8559;Utrecht (Pv);440;2003;26.4;21.8;-4.6;22.9;18.9;-4.0
8560;Utrecht (Pv);441;1999;4.0;0.0;-4.0;3.7;0.0;-3.6
8561;Utrecht (Pv);441;2000;5.1;0.3;-4.8;4.6;0.3;-4.3
8562;Utrecht (Pv);441;2001;4.9;0.1;-4.8;4.4;0.1;-4.3
8563;Utrecht (Pv);441;2002;5.3;0.1;-5.2;4.6;0.1;-4.5
8564;Utrecht (Pv);441;2003;8.3;0.7;-7.6;7.2;0.6;-6.6
8565;Utrecht (Pv);450;1999;0.0;0.0;0.0;0.0;0.0;0.0
8566;Utrecht (Pv);450;2000;0.0;0.0;0.0;0.0;0.0;0.0
8567;Utrecht (Pv);450;2001;0.0;0.0;0.0;0.0;0.0;0.0
8568;Utrecht (Pv);450;2002;0.0;0.0;0.0;0.0;0.0;0.0
8569;Utrecht (Pv);450;2003;0.0;0.0;0.0;0.0;0.0;0.0
8570;Utrecht (Pv);451;1999;0.1;0.0;-0.1;0.1;0.0;-0.1
8571;Utrecht (Pv);451;2000;0.1;0.0;-0.1;0.1;0.0;-0.1
8572;Utrecht (Pv);451;2001;0.1;0.0;-0.1;0.1;0.0;-0.1
8573;Utrecht (Pv);451;2002;0.0;0.0;0.0;0.0;0.0;0.0
8574;Utrecht (Pv);451;2003;0.0;0.0;0.0;0.0;0.0;0.0
8575;Utrecht (Pv);460;1999;13.1;11.9;-1.2;11.9;10.8;-1.1
8576;Utrecht (Pv);460;2000;6.5;5.4;-1.1;5.9;4.9;-1.0
8577;Utrecht (Pv);460;2001;7.7;6.2;-1.5;6.9;5.5;-1.3
8578;Utrecht (Pv);460;2002;8.5;7.4;-1.0;7.4;6.5;-0.9
8579;Utrecht (Pv);460;2003;9.2;8.2;-1.0;8.0;7.1;-0.9
8580;Utrecht (Pv);461;1999;0.0;0.0;0.0;0.0;0.0;0.0
8581;Utrecht (Pv);461;2000;0.1;0.0;-0.1;0.1;0.0;-0.1
8582;Utrecht (Pv);461;2001;0.0;0.0;0.0;0.0;0.0;0.0
8583;Utrecht (Pv);461;2002;0.1;0.0;-0.1;0.1;0.0;-0.1
8584;Utrecht (Pv);461;2003;0.1;0.0;-0.1;0.1;0.0;-0.1
8585;Utrecht (Pv);470;1999;0.0;0.0;0.0;0.0;0.0;0.0
8586;Utrecht (Pv);470;2000;0.0;0.0;0.0;0.0;0.0;0.0
8587;Utrecht (Pv);470;2001;0.0;0.0;0.0;0.0;0.0;0.0
8588;Utrecht (Pv);470;2002;0.0;0.0;0.0;0.0;0.0;0.0
8589;Utrecht (Pv);470;2003;0.0;0.0;0.0;0.0;0.0;0.0
8590;Utrecht (Pv);471;1999;0.0;0.0;0.0;0.0;0.0;0.0
8591;Utrecht (Pv);471;2000;0.0;0.0;0.0;0.0;0.0;0.0
8592;Utrecht (Pv);471;2001;0.0;0.0;0.0;0.0;0.0;0.0
8593;Utrecht (Pv);471;2002;0.0;0.0;0.0;0.0;0.0;0.0
8594;Utrecht (Pv);471;2003;0.0;0.0;0.0;0.0;0.0;0.0
8595;Utrecht (Pv);480;1999;53.1;18.4;-34.7;48.4;16.8;-31.6
8596;Utrecht (Pv);480;2000;73.3;22.6;-50.7;66.2;20.4;-45.7
8597;Utrecht (Pv);480;2001;86.2;31.0;-55.2;77.1;27.7;-49.4
8598;Utrecht (Pv);480;2002;102.9;36.7;-66.2;90.3;32.2;-58.1
8599;Utrecht (Pv);480;2003;85.4;39.1;-46.3;74.1;33.9;-40.2
8600;Utrecht (Pv);482;1999;13.3;10.6;-2.8;12.1;9.6;-2.5
8601;Utrecht (Pv);482;2000;16.1;12.3;-3.8;14.5;11.1;-3.4
8602;Utrecht (Pv);482;2001;17.2;14.7;-2.6;15.4;13.1;-2.3
