ID;RegioS;BronEnTechniek;Perioden;OpgesteldElektrischVermogen_1;NietGenormaliseerdeProductie_2;GenormaliseerdeProductie_3
2017;Westelijke Mijnstreek (ET);Zonnestroom, totaal;2019;56.0;45.0;45.0
2018;Westelijke Mijnstreek (ET);Zonnestroom, totaal;2020;85.0;70.0;70.0
2019;Westelijke Mijnstreek (ET);Zonnestroom, totaal;2021;111.0;86.0;86.0
2020;Westelijke Mijnstreek (ET);Zonnestroom, totaal;2022;145.0;118.0;118.0
2021;Westelijke Mijnstreek (ET);Zonnestroom, totaal;2023;181.0;148.0;148.0
2022;Westelijke Mijnstreek (ET);Zonnestroom, klein vermogen;2018;31.0;27.0;27.0
2023;Westelijke Mijnstreek (ET);Zonnestroom, klein vermogen;2019;43.0;36.0;36.0
2024;Westelijke Mijnstreek (ET);Zonnestroom, klein vermogen;2020;54.0;48.0;48.0
2025;Westelijke Mijnstreek (ET);Zonnestroom, klein vermogen;2021;68.0;55.0;55.0
2026;Westelijke Mijnstreek (ET);Zonnestroom, klein vermogen;2022;88.0;74.0;74.0
2027;Westelijke Mijnstreek (ET);Zonnestroom, klein vermogen;2023;112.0;93.0;93.0
2028;Westelijke Mijnstreek (ET);Zonnestroom, groot vermogen;2018;5.0;4.0;4.0
2029;Westelijke Mijnstreek (ET);Zonnestroom, groot vermogen;2019;12.0;9.0;9.0
2030;Westelijke Mijnstreek (ET);Zonnestroom, groot vermogen;2020;31.0;22.0;22.0
2031;Westelijke Mijnstreek (ET);Zonnestroom, groot vermogen;2021;43.0;31.0;31.0
2032;Westelijke Mijnstreek (ET);Zonnestroom, groot vermogen;2022;57.0;43.0;43.0
2033;Westelijke Mijnstreek (ET);Zonnestroom, groot vermogen;2023;69.0;55.0;55.0
2034;Westelijke Mijnstreek (ET);Windenergie op land;2018;;;
2035;Westelijke Mijnstreek (ET);Windenergie op land;2019;;;
2036;Westelijke Mijnstreek (ET);Windenergie op land;2020;;;
2037;Westelijke Mijnstreek (ET);Windenergie op land;2021;;;
2038;Westelijke Mijnstreek (ET);Windenergie op land;2022;;;
2039;Westelijke Mijnstreek (ET);Windenergie op land;2023;;;
2040;Niet in te delen (ET);Zonnestroom, totaal;2018;1.0;1.0;1.0
2041;Niet in te delen (ET);Zonnestroom, totaal;2019;1.0;1.0;1.0
2042;Niet in te delen (ET);Zonnestroom, totaal;2020;2.0;1.0;1.0
2043;Niet in te delen (ET);Zonnestroom, totaal;2021;14.0;12.0;12.0
2044;Niet in te delen (ET);Zonnestroom, totaal;2022;17.0;16.0;16.0
2045;Niet in te delen (ET);Zonnestroom, totaal;2023;29.0;25.0;25.0
2046;Niet in te delen (ET);Zonnestroom, klein vermogen;2018;1.0;1.0;1.0
2047;Niet in te delen (ET);Zonnestroom, klein vermogen;2019;1.0;1.0;1.0
2048;Niet in te delen (ET);Zonnestroom, klein vermogen;2020;1.0;1.0;1.0
2049;Niet in te delen (ET);Zonnestroom, klein vermogen;2021;1.0;1.0;1.0
2050;Niet in te delen (ET);Zonnestroom, klein vermogen;2022;1.0;1.0;1.0
2051;Niet in te delen (ET);Zonnestroom, klein vermogen;2023;1.0;1.0;1.0
2052;Niet in te delen (ET);Zonnestroom, groot vermogen;2018;;;
2053;Niet in te delen (ET);Zonnestroom, groot vermogen;2019;1.0;0.0;0.0
2054;Niet in te delen (ET);Zonnestroom, groot vermogen;2020;1.0;1.0;1.0
2055;Niet in te delen (ET);Zonnestroom, groot vermogen;2021;14.0;11.0;11.0
2056;Niet in te delen (ET);Zonnestroom, groot vermogen;2022;16.0;15.0;15.0
2057;Niet in te delen (ET);Zonnestroom, groot vermogen;2023;28.0;24.0;24.0
2058;Niet in te delen (ET);Windenergie op land;2018;;;
2059;Niet in te delen (ET);Windenergie op land;2019;;;
2060;Niet in te delen (ET);Windenergie op land;2020;;;
2061;Niet in te delen (ET);Windenergie op land;2021;;;
2062;Niet in te delen (ET);Windenergie op land;2022;;;
2063;Niet in te delen (ET);Windenergie op land;2023;;;
