ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
6212;4774 Drogisten, orthopedische winkels;2017 december;125.5;104.6;119.9;-2.7;1.6;-4.2
6213;4774 Drogisten, orthopedische winkels;2017 4e kwartaal;110.7;104.5;105.9;-0.2;0.5;-0.7
6214;4774 Drogisten, orthopedische winkels;2017;101.4;104.4;97.2;-0.2;-1.4;1.2
6215;4774 Drogisten, orthopedische winkels;2018 januari;97.4;106.8;91.2;3.2;2.7;0.5
6216;47741 Drogisterijen;2005 januari;86.5;96.0;90.2;-7.3;-3.1;-4.3
6217;47741 Drogisterijen;2005 februari;85.3;95.6;89.2;-0.7;-2.9;2.2
6218;47741 Drogisterijen;2005 maart;93.0;95.0;97.9;3.5;-3.4;7.1
6219;47741 Drogisterijen;2005 1e kwartaal;88.3;95.5;92.4;-1.6;-3.1;1.6
6220;47741 Drogisterijen;2005 april;89.8;94.7;94.8;-3.0;-3.8;0.8
6221;47741 Drogisterijen;2005 mei;93.7;94.8;98.8;-7.5;-3.5;-4.1
6222;47741 Drogisterijen;2005 juni;104.4;95.0;110.0;-0.7;-3.5;2.9
6223;47741 Drogisterijen;2005 2e kwartaal;96.0;94.9;101.2;-3.7;-3.6;-0.1
6224;47741 Drogisterijen;2005 juli;102.8;95.3;107.9;-4.3;-3.0;-1.3
6225;47741 Drogisterijen;2005 augustus;88.5;95.2;93.0;-4.4;-3.3;-1.1
6226;47741 Drogisterijen;2005 september;90.6;94.5;95.9;-3.5;-3.9;0.4
6227;47741 Drogisterijen;2005 3e kwartaal;94.0;95.0;98.9;-4.1;-3.4;-0.7
6228;47741 Drogisterijen;2005 oktober;92.5;95.1;97.3;-5.8;-2.7;-3.2
6229;47741 Drogisterijen;2005 november;98.8;95.4;103.5;-0.3;-1.8;1.5
6230;47741 Drogisterijen;2005 december;121.2;95.7;126.6;3.1;-0.6;3.7
6231;47741 Drogisterijen;2005 4e kwartaal;104.2;95.4;109.2;-0.7;-1.7;0.9
6232;47741 Drogisterijen;2005;95.6;95.2;100.4;-2.5;-3.0;0.4
6233;47741 Drogisterijen;2006 januari;90.3;95.5;94.5;4.3;-0.4;4.8
6234;47741 Drogisterijen;2006 februari;86.9;95.4;91.0;1.9;-0.1;2.0
6235;47741 Drogisterijen;2006 maart;96.2;95.8;100.5;3.4;0.8;2.6
6236;47741 Drogisterijen;2006 1e kwartaal;91.1;95.6;95.3;3.2;0.1;3.2
6237;47741 Drogisterijen;2006 april;91.7;95.8;95.8;2.1;1.1;1.0
6238;47741 Drogisterijen;2006 mei;103.2;95.6;108.0;10.2;0.8;9.3
6239;47741 Drogisterijen;2006 juni;109.5;95.9;114.1;4.8;1.0;3.8
6240;47741 Drogisterijen;2006 2e kwartaal;101.5;95.8;106.0;5.7;1.0;4.7
6241;47741 Drogisterijen;2006 juli;102.2;96.0;106.5;-0.6;0.8;-1.4
6242;47741 Drogisterijen;2006 augustus;94.0;95.9;98.0;6.1;0.7;5.4
6243;47741 Drogisterijen;2006 september;94.9;96.5;98.4;4.8;2.1;2.6
6244;47741 Drogisterijen;2006 3e kwartaal;97.0;96.1;100.9;3.3;1.2;2.0
6245;47741 Drogisterijen;2006 oktober;88.0;96.1;91.5;-4.9;1.1;-6.0
6246;47741 Drogisterijen;2006 november;102.2;96.5;106.0;3.5;1.1;2.4
6247;47741 Drogisterijen;2006 december;116.0;96.4;120.3;-4.3;0.8;-5.0
6248;47741 Drogisterijen;2006 4e kwartaal;102.1;96.3;105.9;-2.0;1.0;-3.0
6249;47741 Drogisterijen;2006;97.9;96.0;102.1;2.4;0.8;1.6
6250;47741 Drogisterijen;2007 januari;90.4;96.4;93.8;0.1;0.9;-0.7
6251;47741 Drogisterijen;2007 februari;87.6;96.7;90.6;0.9;1.3;-0.5
6252;47741 Drogisterijen;2007 maart;97.7;97.0;100.8;1.5;1.2;0.3
6253;47741 Drogisterijen;2007 1e kwartaal;91.9;96.7;95.1;0.9;1.2;-0.3
6254;47741 Drogisterijen;2007 april;91.3;97.5;93.7;-0.4;1.8;-2.2
6255;47741 Drogisterijen;2007 mei;104.6;97.4;107.4;1.3;1.8;-0.5
6256;47741 Drogisterijen;2007 juni;108.0;97.3;111.0;-1.3;1.5;-2.7
6257;47741 Drogisterijen;2007 2e kwartaal;101.3;97.4;104.0;-0.2;1.7;-1.8
6258;47741 Drogisterijen;2007 juli;97.7;97.7;100.1;-4.4;1.7;-6.0
6259;47741 Drogisterijen;2007 augustus;95.6;97.6;97.9;1.7;1.8;0.0
6260;47741 Drogisterijen;2007 september;89.6;97.5;91.9;-5.6;1.1;-6.6
6261;47741 Drogisterijen;2007 3e kwartaal;94.3;97.6;96.6;-2.8;1.5;-4.3
6262;47741 Drogisterijen;2007 oktober;94.4;97.9;96.4;7.3;1.9;5.3
6263;47741 Drogisterijen;2007 november;103.3;97.8;105.6;1.0;1.4;-0.3
6264;47741 Drogisterijen;2007 december;120.9;97.4;124.1;4.3;1.0;3.2
6265;47741 Drogisterijen;2007 4e kwartaal;106.2;97.7;108.7;4.0;1.4;2.6
6266;47741 Drogisterijen;2007;98.4;97.3;101.1;0.5;1.4;-0.9
6267;47741 Drogisterijen;2008 januari;94.8;97.8;97.0;4.9;1.4;3.4
6268;47741 Drogisterijen;2008 februari;91.4;98.5;92.8;4.3;1.9;2.4
6269;47741 Drogisterijen;2008 maart;93.9;98.7;95.2;-3.9;1.8;-5.6
6270;47741 Drogisterijen;2008 1e kwartaal;93.4;98.3;95.0;1.6;1.7;-0.1
6271;47741 Drogisterijen;2008 april;96.2;98.4;97.7;5.3;0.9;4.3
6272;47741 Drogisterijen;2008 mei;106.5;98.3;108.3;1.9;1.0;0.9
6273;47741 Drogisterijen;2008 juni;101.6;98.7;102.9;-5.9;1.5;-7.3
6274;47741 Drogisterijen;2008 2e kwartaal;101.4;98.5;103.0;0.1;1.1;-1.0
6275;47741 Drogisterijen;2008 juli;104.3;98.9;105.5;6.8;1.2;5.5
6276;47741 Drogisterijen;2008 augustus;94.4;98.8;95.6;-1.3;1.2;-2.4
6277;47741 Drogisterijen;2008 september;91.3;98.7;92.5;1.9;1.2;0.6
6278;47741 Drogisterijen;2008 3e kwartaal;96.7;98.8;97.9;2.5;1.2;1.3
6279;47741 Drogisterijen;2008 oktober;99.2;99.0;100.2;5.1;1.2;3.9
6280;47741 Drogisterijen;2008 november;95.4;99.4;96.0;-7.6;1.6;-9.1
6281;47741 Drogisterijen;2008 december;119.3;99.1;120.4;-1.4;1.7;-3.0
6282;47741 Drogisterijen;2008 4e kwartaal;104.6;99.1;105.5;-1.5;1.5;-2.9
6283;47741 Drogisterijen;2008;99.0;98.7;100.3;0.6;1.4;-0.8
6284;47741 Drogisterijen;2009 januari;96.5;99.0;97.4;1.8;1.3;0.5
6285;47741 Drogisterijen;2009 februari;85.6;99.8;85.8;-6.4;1.3;-7.6
6286;47741 Drogisterijen;2009 maart;91.5;99.9;91.6;-2.5;1.2;-3.7
6287;47741 Drogisterijen;2009 1e kwartaal;91.2;99.6;91.6;-2.3;1.3;-3.6
6288;47741 Drogisterijen;2009 april;95.4;99.4;96.0;-0.7;1.0;-1.7
6289;47741 Drogisterijen;2009 mei;103.9;99.1;104.9;-2.5;0.7;-3.2
6290;47741 Drogisterijen;2009 juni;104.4;98.8;105.7;2.7;0.0;2.7
6291;47741 Drogisterijen;2009 2e kwartaal;101.2;99.1;102.2;-0.2;0.6;-0.8
6292;47741 Drogisterijen;2009 juli;107.2;99.7;107.5;2.7;0.8;1.9
6293;47741 Drogisterijen;2009 augustus;96.4;99.0;97.4;2.2;0.2;2.0
6294;47741 Drogisterijen;2009 september;93.6;99.9;93.7;2.5;1.2;1.3
6295;47741 Drogisterijen;2009 3e kwartaal;99.1;99.5;99.5;2.5;0.7;1.7
6296;47741 Drogisterijen;2009 oktober;99.0;100.0;99.1;-0.1;0.9;-1.1
6297;47741 Drogisterijen;2009 november;95.6;99.2;96.4;0.3;-0.2;0.4
6298;47741 Drogisterijen;2009 december;123.3;100.2;123.0;3.3;1.2;2.1
6299;47741 Drogisterijen;2009 4e kwartaal;106.0;99.8;106.2;1.3;0.6;0.6
6300;47741 Drogisterijen;2009;99.4;99.5;99.9;0.3;0.8;-0.5
6301;47741 Drogisterijen;2010 januari;100.5;99.4;101.1;4.1;0.3;3.8
6302;47741 Drogisterijen;2010 februari;86.7;100.0;86.7;1.4;0.3;1.1
6303;47741 Drogisterijen;2010 maart;95.7;99.8;95.9;4.6;-0.1;4.7
6304;47741 Drogisterijen;2010 1e kwartaal;94.3;99.7;94.6;3.4;0.2;3.2
6305;47741 Drogisterijen;2010 april;93.3;100.4;93.0;-2.2;1.0;-3.2
6306;47741 Drogisterijen;2010 mei;98.8;100.2;98.5;-5.0;1.2;-6.1
6307;47741 Drogisterijen;2010 juni;106.6;100.3;106.3;2.1;1.5;0.6
6308;47741 Drogisterijen;2010 2e kwartaal;99.6;100.3;99.3;-1.7;1.2;-2.9
6309;47741 Drogisterijen;2010 juli;108.0;100.4;107.6;0.8;0.7;0.1
6310;47741 Drogisterijen;2010 augustus;92.6;100.3;92.3;-3.9;1.4;-5.2
6311;47741 Drogisterijen;2010 september;96.5;99.9;96.6;3.1;0.0;3.1
6312;47741 Drogisterijen;2010 3e kwartaal;99.0;100.2;98.8;0.0;0.7;-0.7
6313;47741 Drogisterijen;2010 oktober;97.4;100.1;97.4;-1.6;0.1;-1.7
6314;47741 Drogisterijen;2010 november;101.7;99.4;102.4;6.4;0.2;6.1
6315;47741 Drogisterijen;2010 december;122.2;99.9;122.3;-0.9;-0.3;-0.6
6316;47741 Drogisterijen;2010 4e kwartaal;107.1;99.8;107.3;1.1;0.0;1.1
6317;47741 Drogisterijen;2010;100.0;100.0;100.0;0.6;0.5;0.1
6318;47741 Drogisterijen;2011 januari;94.1;99.2;94.8;-6.3;-0.2;-6.2
6319;47741 Drogisterijen;2011 februari;89.8;99.3;90.4;3.5;-0.7;4.3
6320;47741 Drogisterijen;2011 maart;96.8;100.2;96.7;1.2;0.4;0.8
6321;47741 Drogisterijen;2011 1e kwartaal;93.6;99.6;94.0;-0.8;-0.2;-0.6
6322;47741 Drogisterijen;2011 april;97.9;99.5;98.4;4.9;-0.8;5.8
6323;47741 Drogisterijen;2011 mei;104.4;99.9;104.5;5.7;-0.3;6.0
6324;47741 Drogisterijen;2011 juni;106.0;100.3;105.7;-0.5;0.0;-0.6
6325;47741 Drogisterijen;2011 2e kwartaal;102.8;99.9;102.8;3.2;-0.4;3.6
6326;47741 Drogisterijen;2011 juli;103.6;99.6;104.1;-4.1;-0.9;-3.2
6327;47741 Drogisterijen;2011 augustus;99.1;100.1;99.1;7.0;-0.3;7.3
6328;47741 Drogisterijen;2011 september;94.8;99.5;95.3;-1.7;-0.3;-1.4
6329;47741 Drogisterijen;2011 3e kwartaal;99.2;99.7;99.5;0.2;-0.5;0.7
6330;47741 Drogisterijen;2011 oktober;95.7;100.5;95.2;-1.8;0.5;-2.2
6331;47741 Drogisterijen;2011 november;103.4;100.2;103.3;1.7;0.8;0.9
6332;47741 Drogisterijen;2011 december;123.5;99.5;124.1;1.1;-0.4;1.5
6333;47741 Drogisterijen;2011 4e kwartaal;107.6;100.1;107.5;0.4;0.3;0.1
6334;47741 Drogisterijen;2011;100.8;99.8;101.0;0.8;-0.2;1.0
6335;47741 Drogisterijen;2012 januari;97.5;98.5;99.0;3.7;-0.7;4.4
6336;47741 Drogisterijen;2012 februari;94.6;100.7;93.9;5.3;1.4;3.9
6337;47741 Drogisterijen;2012 maart;99.0;100.6;98.4;2.2;0.4;1.7
6338;47741 Drogisterijen;2012 1e kwartaal;97.0;99.9;97.1;3.7;0.4;3.3
6339;47741 Drogisterijen;2012 april;95.5;101.0;94.6;-2.4;1.4;-3.8
6340;47741 Drogisterijen;2012 mei;108.2;99.5;108.7;3.7;-0.4;4.1
6341;47741 Drogisterijen;2012 juni;111.7;100.3;111.3;5.3;0.0;5.3
6342;47741 Drogisterijen;2012 2e kwartaal;105.1;100.3;104.8;2.3;0.4;1.9
6343;47741 Drogisterijen;2012 juli;104.8;101.3;103.5;1.1;1.7;-0.6
6344;47741 Drogisterijen;2012 augustus;102.7;99.9;102.8;3.6;-0.2;3.8
6345;47741 Drogisterijen;2012 september;97.2;99.9;97.3;2.5;0.4;2.1
6346;47741 Drogisterijen;2012 3e kwartaal;101.6;100.3;101.2;2.4;0.6;1.7
6347;47741 Drogisterijen;2012 oktober;101.5;102.6;98.9;6.1;2.1;3.9
6348;47741 Drogisterijen;2012 november;105.5;102.7;102.8;2.0;2.5;-0.5
6349;47741 Drogisterijen;2012 december;123.1;102.2;120.5;-0.3;2.7;-3.0
6350;47741 Drogisterijen;2012 4e kwartaal;110.1;102.5;107.4;2.3;2.4;-0.1
6351;47741 Drogisterijen;2012;103.4;100.8;102.7;2.6;1.0;1.7
6352;47741 Drogisterijen;2013 januari;102.3;100.4;101.9;4.9;1.9;2.9
6353;47741 Drogisterijen;2013 februari;91.8;103.1;89.1;-2.9;2.4;-5.1
6354;47741 Drogisterijen;2013 maart;99.4;102.3;97.2;0.5;1.7;-1.2
6355;47741 Drogisterijen;2013 1e kwartaal;97.8;101.9;96.0;0.9;2.0;-1.1
6356;47741 Drogisterijen;2013 april;96.7;103.8;93.1;1.2;2.8;-1.5
6357;47741 Drogisterijen;2013 mei;107.8;103.4;104.2;-0.4;3.9;-4.2
6358;47741 Drogisterijen;2013 juni;106.8;103.3;103.4;-4.4;2.9;-7.1
6359;47741 Drogisterijen;2013 2e kwartaal;103.7;103.5;100.2;-1.3;3.2;-4.4
6360;47741 Drogisterijen;2013 juli;106.7;104.1;102.5;1.9;2.8;-0.9
6361;47741 Drogisterijen;2013 augustus;103.2;103.5;99.8;0.6;3.6;-2.9
6362;47741 Drogisterijen;2013 september;93.9;104.2;90.2;-3.4;4.3;-7.3
6363;47741 Drogisterijen;2013 3e kwartaal;101.3;103.9;97.5;-0.3;3.6;-3.7
6364;47741 Drogisterijen;2013  oktober;100.0;104.0;96.2;-1.5;1.3;-2.7
6365;47741 Drogisterijen;2013  november;105.9;104.0;101.8;0.4;1.3;-0.9
6366;47741 Drogisterijen;2013 december ;121.7;103.8;117.2;-1.2;1.5;-2.7
6367;47741 Drogisterijen;2013 4e kwartaal;109.2;103.9;105.1;-0.8;1.4;-2.1
6368;47741 Drogisterijen;2013;103.0;103.3;99.7;-0.4;2.5;-2.9
6369;47741 Drogisterijen;2014 januari;100.8;103.6;97.3;-1.5;3.2;-4.5
6370;47741 Drogisterijen;2014 februari;90.4;105.1;86.0;-1.5;2.0;-3.5
6371;47741 Drogisterijen;2014 maart;97.2;105.3;92.3;-2.3;3.0;-5.1
6372;47741 Drogisterijen;2014 1e kwartaal;96.1;104.7;91.8;-1.8;2.7;-4.4
6373;47741 Drogisterijen;2014 april;98.4;105.6;93.2;1.8;1.7;0.1
6374;47741 Drogisterijen;2014 mei;110.3;104.2;105.8;2.3;0.8;1.6
6375;47741 Drogisterijen;2014 juni;108.1;103.5;104.4;1.2;0.2;1.0
6376;47741 Drogisterijen;2014 2e kwartaal;105.6;104.4;101.1;1.8;0.9;0.9
6377;47741 Drogisterijen;2014 juli;111.5;104.1;107.1;4.4;0.0;4.5
6378;47741 Drogisterijen;2014 augustus;102.3;104.1;98.3;-0.9;0.6;-1.6
6379;47741 Drogisterijen;2014 september;94.7;103.5;91.6;0.8;-0.7;1.5
6380;47741 Drogisterijen;2014 3e kwartaal;102.8;103.9;99.0;1.5;0.0;1.5
6381;47741 Drogisterijen;2014 oktober;105.3;104.5;100.8;5.3;0.5;4.8
6382;47741 Drogisterijen;2014 november;106.0;103.0;102.9;0.1;-1.0;1.1
6383;47741 Drogisterijen;2014 december;124.0;103.2;120.2;1.9;-0.6;2.5
6384;47741 Drogisterijen;2014 4e kwartaal;111.8;103.6;107.9;2.4;-0.3;2.7
6385;47741 Drogisterijen;2014;104.1;104.1;99.9;1.0;0.8;0.2
6386;47741 Drogisterijen;2015 januari;104.9;103.9;101.0;4.1;0.3;3.9
6387;47741 Drogisterijen;2015 februari;95.8;104.3;91.9;6.0;-0.8;6.8
6388;47741 Drogisterijen;2015 maart;100.6;104.6;96.2;3.5;-0.7;4.2
6389;47741 Drogisterijen;2015 1e kwartaal;100.5;104.3;96.4;4.5;-0.4;4.9
6390;47741 Drogisterijen;2015 april;104.2;103.8;100.4;5.9;-1.6;7.6
6391;47741 Drogisterijen;2015 mei;112.1;103.2;108.6;1.7;-0.9;2.6
6392;47741 Drogisterijen;2015 juni;113.8;103.5;109.9;5.3;0.0;5.3
6393;47741 Drogisterijen;2015 2e kwartaal;110.0;103.5;106.3;4.2;-0.9;5.1
6394;47741 Drogisterijen;2015 juli;115.2;104.2;110.5;3.3;0.2;3.2
6395;47741 Drogisterijen;2015 augustus;105.5;103.1;102.4;3.1;-1.0;4.2
6396;47741 Drogisterijen;2015 september;102.5;103.5;99.1;8.3;0.0;8.3
6397;47741 Drogisterijen;2015 3e kwartaal;107.7;103.6;104.0;4.8;-0.3;5.1
6398;47741 Drogisterijen;2015 oktober;106.8;103.5;103.2;1.4;-0.9;2.4
6399;47741 Drogisterijen;2015 november;104.2;102.5;101.7;-1.7;-0.5;-1.2
6400;47741 Drogisterijen;2015 december;131.7;103.2;127.7;6.3;0.0;6.3
6401;47741 Drogisterijen;2015 4e kwartaal;114.3;103.1;110.9;2.2;-0.5;2.7
6402;47741 Drogisterijen;2015;108.1;103.6;104.4;3.9;-0.5;4.4
6403;47741 Drogisterijen;2016 januari;104.9;103.1;101.8;0.0;-0.8;0.8
6404;47741 Drogisterijen;2016 februari;99.6;104.5;95.2;3.9;0.2;3.7
6405;47741 Drogisterijen;2016 maart;106.4;104.5;101.9;5.8;-0.1;5.9
6406;47741 Drogisterijen;2016 1e kwartaal;103.6;104.0;99.6;3.1;-0.2;3.4
6407;47741 Drogisterijen;2016 april;106.3;104.2;102.0;2.0;0.3;1.7
6408;47741 Drogisterijen;2016 mei;110.4;104.5;105.6;-1.6;1.2;-2.8
6409;47741 Drogisterijen;2016 juni;118.7;105.3;112.8;4.4;1.7;2.6
6410;47741 Drogisterijen;2016 2e kwartaal;111.8;104.6;106.8;1.6;1.1;0.5
6411;47741 Drogisterijen;2016 juli;115.1;105.3;109.3;-0.1;1.0;-1.1
6412;47741 Drogisterijen;2016 augustus;106.6;105.0;101.6;1.1;1.9;-0.8
6413;47741 Drogisterijen;2016 september;104.3;104.4;99.9;1.7;0.9;0.8
6414;47741 Drogisterijen;2016 3e kwartaal;108.7;104.9;103.6;0.9;1.3;-0.4
6415;47741 Drogisterijen;2016 oktober;107.0;103.3;103.7;0.2;-0.3;0.5
6416;47741 Drogisterijen;2016 november;113.6;101.9;111.4;8.9;-0.6;9.6
6417;47741 Drogisterijen;2016 december;133.0;101.1;131.5;0.9;-2.0;3.0
6418;47741 Drogisterijen;2016 4e kwartaal;117.8;102.1;115.4;3.1;-1.0;4.1
6419;47741 Drogisterijen;2016;110.5;103.9;106.3;2.2;0.3;1.9
6420;47741 Drogisterijen;2017 januari;105.6;102.2;103.3;0.6;-0.8;1.5
6421;47741 Drogisterijen;2017 februari;95.1;103.7;91.8;-4.4;-0.8;-3.6
6422;47741 Drogisterijen;2017 maart;104.2;102.8;101.4;-2.1;-1.6;-0.5
6423;47741 Drogisterijen;2017 1e kwartaal;101.6;102.9;98.8;-1.9;-1.1;-0.8
6424;47741 Drogisterijen;2017 april;105.9;102.4;103.4;-0.4;-1.7;1.4
6425;47741 Drogisterijen;2017 mei;115.4;102.6;112.5;4.6;-1.8;6.5
6426;47741 Drogisterijen;2017 juni;119.8;105.4;113.6;0.9;0.2;0.7
6427;47741 Drogisterijen;2017 2e kwartaal;113.7;103.5;109.9;1.7;-1.1;2.8
6428;47741 Drogisterijen;2017 juli;115.5;103.9;111.2;0.4;-1.3;1.7
6429;47741 Drogisterijen;2017 augustus;110.5;102.5;107.7;3.6;-2.3;6.1
6430;47741 Drogisterijen;2017 september;106.2;102.5;103.7;1.8;-1.9;3.8
6431;47741 Drogisterijen;2017 3e kwartaal;110.7;102.9;107.6;1.9;-1.8;3.8
6432;47741 Drogisterijen;2017 oktober;106.4;103.4;102.9;-0.6;0.1;-0.7
6433;47741 Drogisterijen;2017 november;119.8;102.6;116.8;5.5;0.7;4.8
6434;47741 Drogisterijen;2017 december;130.9;102.7;127.5;-1.6;1.6;-3.1
6435;47741 Drogisterijen;2017 4e kwartaal;119.0;102.9;115.7;1.0;0.8;0.2
6436;47741 Drogisterijen;2017;111.3;103.0;108.0;0.7;-0.8;1.6
6437;47741 Drogisterijen;2018 januari;109.3;105.3;103.8;3.5;3.0;0.5
6438;4791 Postorderbedrijven, webwinkels;2005 januari;;;;;;
6439;4791 Postorderbedrijven, webwinkels;2005 februari;;;;;;
6440;4791 Postorderbedrijven, webwinkels;2005 maart;;;;;;
6441;4791 Postorderbedrijven, webwinkels;2005 1e kwartaal;;;;;;
6442;4791 Postorderbedrijven, webwinkels;2005 april;;;;;;
6443;4791 Postorderbedrijven, webwinkels;2005 mei;;;;;;
6444;4791 Postorderbedrijven, webwinkels;2005 juni;;;;;;
6445;4791 Postorderbedrijven, webwinkels;2005 2e kwartaal;;;;;;
6446;4791 Postorderbedrijven, webwinkels;2005 juli;;;;;;
6447;4791 Postorderbedrijven, webwinkels;2005 augustus;;;;;;
6448;4791 Postorderbedrijven, webwinkels;2005 september;;;;;;
6449;4791 Postorderbedrijven, webwinkels;2005 3e kwartaal;;;;;;
6450;4791 Postorderbedrijven, webwinkels;2005 oktober;;;;;;
6451;4791 Postorderbedrijven, webwinkels;2005 november;;;;;;
6452;4791 Postorderbedrijven, webwinkels;2005 december;;;;;;
6453;4791 Postorderbedrijven, webwinkels;2005 4e kwartaal;;;;;;
6454;4791 Postorderbedrijven, webwinkels;2005;;;;;;
6455;4791 Postorderbedrijven, webwinkels;2006 januari;;;;;;
6456;4791 Postorderbedrijven, webwinkels;2006 februari;;;;;;
6457;4791 Postorderbedrijven, webwinkels;2006 maart;;;;;;
6458;4791 Postorderbedrijven, webwinkels;2006 1e kwartaal;;;;;;
6459;4791 Postorderbedrijven, webwinkels;2006 april;;;;;;
6460;4791 Postorderbedrijven, webwinkels;2006 mei;;;;;;
6461;4791 Postorderbedrijven, webwinkels;2006 juni;;;;;;
6462;4791 Postorderbedrijven, webwinkels;2006 2e kwartaal;;;;;;
6463;4791 Postorderbedrijven, webwinkels;2006 juli;;;;;;
6464;4791 Postorderbedrijven, webwinkels;2006 augustus;;;;;;
6465;4791 Postorderbedrijven, webwinkels;2006 september;;;;;;
6466;4791 Postorderbedrijven, webwinkels;2006 3e kwartaal;;;;;;
6467;4791 Postorderbedrijven, webwinkels;2006 oktober;;;;;;
6468;4791 Postorderbedrijven, webwinkels;2006 november;;;;;;
6469;4791 Postorderbedrijven, webwinkels;2006 december;;;;;;
6470;4791 Postorderbedrijven, webwinkels;2006 4e kwartaal;;;;;;
6471;4791 Postorderbedrijven, webwinkels;2006;;;;;;
6472;4791 Postorderbedrijven, webwinkels;2007 januari;;;;;;
6473;4791 Postorderbedrijven, webwinkels;2007 februari;;;;;;
6474;4791 Postorderbedrijven, webwinkels;2007 maart;;;;;;
6475;4791 Postorderbedrijven, webwinkels;2007 1e kwartaal;;;;;;
6476;4791 Postorderbedrijven, webwinkels;2007 april;;;;;;
6477;4791 Postorderbedrijven, webwinkels;2007 mei;;;;;;
6478;4791 Postorderbedrijven, webwinkels;2007 juni;;;;;;
6479;4791 Postorderbedrijven, webwinkels;2007 2e kwartaal;;;;;;
6480;4791 Postorderbedrijven, webwinkels;2007 juli;;;;;;
6481;4791 Postorderbedrijven, webwinkels;2007 augustus;;;;;;
6482;4791 Postorderbedrijven, webwinkels;2007 september;;;;;;
6483;4791 Postorderbedrijven, webwinkels;2007 3e kwartaal;;;;;;
6484;4791 Postorderbedrijven, webwinkels;2007 oktober;;;;;;
6485;4791 Postorderbedrijven, webwinkels;2007 november;;;;;;
6486;4791 Postorderbedrijven, webwinkels;2007 december;;;;;;
6487;4791 Postorderbedrijven, webwinkels;2007 4e kwartaal;;;;;;
6488;4791 Postorderbedrijven, webwinkels;2007;;;;;;
6489;4791 Postorderbedrijven, webwinkels;2008 januari;;;;;;
6490;4791 Postorderbedrijven, webwinkels;2008 februari;;;;;;
6491;4791 Postorderbedrijven, webwinkels;2008 maart;;;;;;
6492;4791 Postorderbedrijven, webwinkels;2008 1e kwartaal;;;;;;
6493;4791 Postorderbedrijven, webwinkels;2008 april;;;;;;
6494;4791 Postorderbedrijven, webwinkels;2008 mei;;;;;;
6495;4791 Postorderbedrijven, webwinkels;2008 juni;;;;;;
6496;4791 Postorderbedrijven, webwinkels;2008 2e kwartaal;;;;;;
6497;4791 Postorderbedrijven, webwinkels;2008 juli;;;;;;
6498;4791 Postorderbedrijven, webwinkels;2008 augustus;;;;;;
6499;4791 Postorderbedrijven, webwinkels;2008 september;;;;;;
6500;4791 Postorderbedrijven, webwinkels;2008 3e kwartaal;;;;;;
6501;4791 Postorderbedrijven, webwinkels;2008 oktober;;;;;;
6502;4791 Postorderbedrijven, webwinkels;2008 november;;;;;;
6503;4791 Postorderbedrijven, webwinkels;2008 december;;;;;;
6504;4791 Postorderbedrijven, webwinkels;2008 4e kwartaal;;;;;;
6505;4791 Postorderbedrijven, webwinkels;2008;;;;;;
6506;4791 Postorderbedrijven, webwinkels;2009 januari;;;;;;
6507;4791 Postorderbedrijven, webwinkels;2009 februari;;;;;;
6508;4791 Postorderbedrijven, webwinkels;2009 maart;;;;;;
6509;4791 Postorderbedrijven, webwinkels;2009 1e kwartaal;;;;;;
6510;4791 Postorderbedrijven, webwinkels;2009 april;;;;;;
6511;4791 Postorderbedrijven, webwinkels;2009 mei;;;;;;
6512;4791 Postorderbedrijven, webwinkels;2009 juni;;;;;;
6513;4791 Postorderbedrijven, webwinkels;2009 2e kwartaal;;;;;;
6514;4791 Postorderbedrijven, webwinkels;2009 juli;;;;;;
6515;4791 Postorderbedrijven, webwinkels;2009 augustus;;;;;;
6516;4791 Postorderbedrijven, webwinkels;2009 september;;;;;;
6517;4791 Postorderbedrijven, webwinkels;2009 3e kwartaal;;;;;;
6518;4791 Postorderbedrijven, webwinkels;2009 oktober;;;;;;
6519;4791 Postorderbedrijven, webwinkels;2009 november;;;;;;
6520;4791 Postorderbedrijven, webwinkels;2009 december;;;;;;
6521;4791 Postorderbedrijven, webwinkels;2009 4e kwartaal;;;;;;
6522;4791 Postorderbedrijven, webwinkels;2009;;;;;;
6523;4791 Postorderbedrijven, webwinkels;2010 januari;93.2;;;4.1;;
6524;4791 Postorderbedrijven, webwinkels;2010 februari;90.8;;;9.0;;
6525;4791 Postorderbedrijven, webwinkels;2010 maart;102.9;;;18.2;;
6526;4791 Postorderbedrijven, webwinkels;2010 1e kwartaal;95.7;;;10.4;;
6527;4791 Postorderbedrijven, webwinkels;2010 april;99.3;;;18.8;;
6528;4791 Postorderbedrijven, webwinkels;2010 mei;95.4;;;13.8;;
6529;4791 Postorderbedrijven, webwinkels;2010 juni;103.0;;;18.5;;
6530;4791 Postorderbedrijven, webwinkels;2010 2e kwartaal;99.3;;;17.1;;
6531;4791 Postorderbedrijven, webwinkels;2010 juli;92.2;;;5.6;;
6532;4791 Postorderbedrijven, webwinkels;2010 augustus;96.7;;;34.9;;
6533;4791 Postorderbedrijven, webwinkels;2010 september;101.0;;;18.8;;
6534;4791 Postorderbedrijven, webwinkels;2010 3e kwartaal;96.6;;;18.8;;
6535;4791 Postorderbedrijven, webwinkels;2010 oktober;98.9;;;5.8;;
