ID;EigendomWoning;Bouwjaar;RegioS;Perioden;TotaalWoningenMetEnergielabel_1;WoningenMetEnergielabelAEnB_2;WoningenMetEnergielabelCEnD_3;WoningenMetEnergielabelEFG_4
1336;Huurwoning;2;Noord-Drenthe (CR);2011;103;3;54;46
1337;Huurwoning;2;Zuidoost-Drenthe (CR);2011;23;0;5;18
1338;Huurwoning;2;Zuidwest-Drenthe (CR);2011;317;5;263;49
1339;Huurwoning;2;Noord-Overijssel (CR);2011;1055;120;460;475
1340;Huurwoning;2;Zuidwest-Overijssel (CR);2011;1054;5;488;561
1341;Huurwoning;2;Twente (CR);2011;4724;403;2545;1776
1342;Huurwoning;2;Veluwe (CR);2011;1551;44;589;918
1343;Huurwoning;2;Achterhoek (CR);2011;1044;10;362;672
1344;Huurwoning;2;Arnhem/Nijmegen (CR);2011;4470;60;1773;2637
1345;Huurwoning;2;Zuidwest-Gelderland (CR);2011;171;5;61;105
1346;Huurwoning;2;Utrecht (CR);2011;4346;73;979;3294
1347;Huurwoning;2;Kop van Noord-Holland (CR);2011;704;12;594;98
1348;Huurwoning;2;Alkmaar en omgeving (CR);2011;414;21;54;339
1349;Huurwoning;2;IJmond (CR);2011;425;18;275;132
1350;Huurwoning;2;Agglomeratie Haarlem (CR);2011;2086;18;591;1477
1351;Huurwoning;2;Zaanstreek (CR);2011;858;0;56;802
1352;Huurwoning;2;Groot-Amsterdam (CR);2011;16207;1679;5483;9045
1353;Huurwoning;2;Het Gooi en Vechtstreek (CR);2011;788;6;139;643
1354;Huurwoning;2;Agglomeratie Leiden en Bollenstreek (CR);2011;1673;177;376;1120
1355;Huurwoning;2;Agglomeratie 's-Gravenhage (CR);2011;5706;88;2118;3500
1356;Huurwoning;2;Delft en Westland (CR);2011;1433;99;232;1102
1357;Huurwoning;2;Oost-Zuid-Holland (CR);2011;262;4;118;140
1358;Huurwoning;2;Groot-Rijnmond (CR);2011;8223;456;5773;1994
1359;Huurwoning;2;Zuidoost-Zuid-Holland (CR);2011;1338;293;277;768
1360;Huurwoning;2;Zeeuwsch-Vlaanderen (CR);2011;81;42;6;33
1361;Huurwoning;2;Overig Zeeland (CR);2011;730;52;431;247
1362;Huurwoning;2;West-Noord-Brabant (CR);2011;693;40;200;453
1363;Huurwoning;2;Midden-Noord-Brabant (CR);2011;1485;7;709;769
1364;Huurwoning;2;Noordoost-Noord-Brabant (CR);2011;1026;37;413;576
1365;Huurwoning;2;Zuidoost-Noord-Brabant (CR);2011;4044;19;1525;2500
1366;Huurwoning;2;Noord-Limburg (CR);2011;245;38;70;137
1367;Huurwoning;2;Midden-Limburg (CR);2011;135;2;81;52
1368;Huurwoning;2;Zuid-Limburg (CR);2011;2891;49;912;1930
1369;Huurwoning;2;Flevoland (CR);2011;2;0;1;1
1370;Huurwoning;2;Groningen (GA);2011;4013;625;2687;701
1371;Huurwoning;2;Leeuwarden (GA);2011;1311;187;546;578
1372;Huurwoning;2;Zwolle (GA);2011;569;111;94;364
1373;Huurwoning;2;Enschede (GA);2011;2508;226;1254;1028
1374;Huurwoning;2;Apeldoorn (GA);2011;770;42;263;465
1375;Huurwoning;2;Arnhem (GA);2011;1458;55;601;802
1376;Huurwoning;2;Nijmegen (GA);2011;1818;3;556;1259
1377;Huurwoning;2;Amersfoort (GA);2011;318;4;77;237
1378;Huurwoning;2;Utrecht (GA);2011;2732;18;466;2248
1379;Huurwoning;2;Amsterdam (GA);2011;16947;1679;5501;9767
1380;Huurwoning;2;Haarlem (GA);2011;1929;17;575;1337
1381;Huurwoning;2;Leiden (GA);2011;1431;176;363;892
1382;Huurwoning;2;'s-Gravenhage (GA);2011;5697;81;2117;3499
1383;Huurwoning;2;Rotterdam (GA);2011;7875;454;5702;1719
1384;Huurwoning;2;Dordrecht (GA);2011;800;229;238;333
1385;Huurwoning;2;Breda (GA);2011;368;38;68;262
1386;Huurwoning;2;Tilburg (GA);2011;1344;7;705;632
1387;Huurwoning;2;'s-Hertogenbosch (GA);2011;853;34;337;482
1388;Huurwoning;2;Eindhoven (GA);2011;3603;10;1285;2308
1389;Huurwoning;2;Geleen/Sittard (GA);2011;377;0;32;345
1390;Huurwoning;2;Heerlen (GA);2011;1003;12;297;694
1391;Huurwoning;2;Maastricht (GA);2011;1257;7;491;759
1392;Huurwoning;2;Groningen (SG);2011;4194;626;2770;798
1393;Huurwoning;2;Leeuwarden (SG);2011;1446;189;571;686
1394;Huurwoning;2;Zwolle (SG);2011;576;111;99;366
1395;Huurwoning;2;Enschede (SG);2011;3679;228;2079;1372
1396;Huurwoning;2;Apeldoorn (SG);2011;773;42;266;465
1397;Huurwoning;2;Arnhem (SG);2011;2559;56;1191;1312
1398;Huurwoning;2;Nijmegen (SG);2011;1820;3;557;1260
1399;Huurwoning;2;Amersfoort (SG);2011;418;4;169;245
1400;Huurwoning;2;Utrecht (SG);2011;3470;34;638;2798
1401;Huurwoning;2;Amsterdam (SG);2011;16993;1679;5505;9809
1402;Huurwoning;2;Haarlem (SG);2011;2511;36;866;1609
1403;Huurwoning;2;Leiden (SG);2011;1488;176;368;944
1404;Huurwoning;2;'s-Gravenhage (SG);2011;7139;187;2350;4602
1405;Huurwoning;2;Rotterdam (SG);2011;8056;456;5725;1875
1406;Huurwoning;2;Dordrecht (SG);2011;805;229;238;338
1407;Huurwoning;2;Breda (SG);2011;400;38;72;290
1408;Huurwoning;2;Tilburg (SG);2011;1378;7;709;662
1409;Huurwoning;2;'s-Hertogenbosch (SG);2011;862;34;344;484
1410;Huurwoning;2;Eindhoven (SG);2011;3618;10;1285;2323
1411;Huurwoning;2;Geleen/Sittard (SG);2011;400;0;32;368
1412;Huurwoning;2;Heerlen (SG);2011;1145;38;348;759
1413;Huurwoning;2;Maastricht (SG);2011;1285;11;509;765
1414;Huurwoning;3;Nederland;2011;26417;860;10477;15080
1415;Huurwoning;3;Noord-Nederland (LD);2011;3295;120;1704;1471
1416;Huurwoning;3;Oost-Nederland (LD);2011;4633;223;2564;1846
1417;Huurwoning;3;West-Nederland (LD);2011;14736;349;4974;9413
1418;Huurwoning;3;Zuid-Nederland (LD);2011;3753;168;1235;2350
1419;Huurwoning;3;Groningen (PV);2011;2410;111;1456;843
1420;Huurwoning;3;Friesland (PV);2011;512;6;111;395
1421;Huurwoning;3;Drenthe (PV);2011;373;3;137;233
1422;Huurwoning;3;Overijssel (PV);2011;2445;61;1422;962
1423;Huurwoning;3;Flevoland (PV);2011;85;0;0;85
1424;Huurwoning;3;Gelderland (PV);2011;2103;162;1142;799
1425;Huurwoning;3;Utrecht (PV);2011;875;8;230;637
1426;Huurwoning;3;Noord-Holland (PV);2011;7529;211;2441;4877
1427;Huurwoning;3;Zuid-Holland (PV);2011;5607;124;2065;3418
1428;Huurwoning;3;Zeeland (PV);2011;725;6;238;481
1429;Huurwoning;3;Noord-Brabant (PV);2011;2222;111;811;1300
1430;Huurwoning;3;Limburg (PV);2011;1531;57;424;1050
1431;Huurwoning;3;Oost-Groningen (CR);2011;289;18;80;191
1432;Huurwoning;3;Delfzijl en omgeving (CR);2011;37;0;15;22
1433;Huurwoning;3;Overig Groningen (CR);2011;2084;93;1361;630
1434;Huurwoning;3;Noord-Friesland (CR);2011;321;4;79;238
1435;Huurwoning;3;Zuidwest-Friesland (CR);2011;97;2;13;82
1436;Huurwoning;3;Zuidoost-Friesland (CR);2011;94;0;19;75
1437;Huurwoning;3;Noord-Drenthe (CR);2011;31;2;13;16
1438;Huurwoning;3;Zuidoost-Drenthe (CR);2011;165;0;17;148
1439;Huurwoning;3;Zuidwest-Drenthe (CR);2011;177;1;107;69
1440;Huurwoning;3;Noord-Overijssel (CR);2011;601;20;412;169
1441;Huurwoning;3;Zuidwest-Overijssel (CR);2011;562;1;84;477
1442;Huurwoning;3;Twente (CR);2011;1282;40;926;316
1443;Huurwoning;3;Veluwe (CR);2011;226;42;101;83
1444;Huurwoning;3;Achterhoek (CR);2011;105;0;24;81
1445;Huurwoning;3;Arnhem/Nijmegen (CR);2011;1694;120;956;618
1446;Huurwoning;3;Zuidwest-Gelderland (CR);2011;78;0;61;17
1447;Huurwoning;3;Utrecht (CR);2011;875;8;230;637
1448;Huurwoning;3;Kop van Noord-Holland (CR);2011;295;0;246;49
1449;Huurwoning;3;Alkmaar en omgeving (CR);2011;123;0;93;30
1450;Huurwoning;3;IJmond (CR);2011;196;23;77;96
1451;Huurwoning;3;Agglomeratie Haarlem (CR);2011;398;31;83;284
1452;Huurwoning;3;Zaanstreek (CR);2011;449;1;104;344
1453;Huurwoning;3;Groot-Amsterdam (CR);2011;5748;156;1806;3786
1454;Huurwoning;3;Het Gooi en Vechtstreek (CR);2011;320;0;32;288
1455;Huurwoning;3;Agglomeratie Leiden en Bollenstreek (CR);2011;898;2;322;574
1456;Huurwoning;3;Agglomeratie 's-Gravenhage (CR);2011;2027;36;514;1477
1457;Huurwoning;3;Delft en Westland (CR);2011;483;0;221;262
1458;Huurwoning;3;Oost-Zuid-Holland (CR);2011;45;0;9;36
1459;Huurwoning;3;Groot-Rijnmond (CR);2011;1633;76;590;967
1460;Huurwoning;3;Zuidoost-Zuid-Holland (CR);2011;521;10;409;102
1461;Huurwoning;3;Zeeuwsch-Vlaanderen (CR);2011;9;0;3;6
1462;Huurwoning;3;Overig Zeeland (CR);2011;716;6;235;475
1463;Huurwoning;3;West-Noord-Brabant (CR);2011;332;91;140;101
1464;Huurwoning;3;Midden-Noord-Brabant (CR);2011;43;1;11;31
1465;Huurwoning;3;Noordoost-Noord-Brabant (CR);2011;514;0;32;482
1466;Huurwoning;3;Zuidoost-Noord-Brabant (CR);2011;1333;19;628;686
1467;Huurwoning;3;Noord-Limburg (CR);2011;38;0;20;18
1468;Huurwoning;3;Midden-Limburg (CR);2011;20;2;6;12
1469;Huurwoning;3;Zuid-Limburg (CR);2011;1473;55;398;1020
1470;Huurwoning;3;Flevoland (CR);2011;85;0;0;85
1471;Huurwoning;3;Groningen (GA);2011;1993;90;1330;573
1472;Huurwoning;3;Leeuwarden (GA);2011;157;0;75;82
1473;Huurwoning;3;Zwolle (GA);2011;458;14;298;146
1474;Huurwoning;3;Enschede (GA);2011;567;36;384;147
1475;Huurwoning;3;Apeldoorn (GA);2011;35;3;5;27
1476;Huurwoning;3;Arnhem (GA);2011;701;117;285;299
1477;Huurwoning;3;Nijmegen (GA);2011;834;2;610;222
1478;Huurwoning;3;Amersfoort (GA);2011;166;2;77;87
1479;Huurwoning;3;Utrecht (GA);2011;495;1;54;440
1480;Huurwoning;3;Amsterdam (GA);2011;6043;156;1862;4025
1481;Huurwoning;3;Haarlem (GA);2011;396;31;83;282
1482;Huurwoning;3;Leiden (GA);2011;813;2;280;531
1483;Huurwoning;3;'s-Gravenhage (GA);2011;1958;36;490;1432
1484;Huurwoning;3;Rotterdam (GA);2011;1548;75;576;897
1485;Huurwoning;3;Dordrecht (GA);2011;464;6;389;69
1486;Huurwoning;3;Breda (GA);2011;224;90;85;49
1487;Huurwoning;3;Tilburg (GA);2011;19;1;7;11
1488;Huurwoning;3;'s-Hertogenbosch (GA);2011;463;0;25;438
1489;Huurwoning;3;Eindhoven (GA);2011;1157;0;573;584
1490;Huurwoning;3;Geleen/Sittard (GA);2011;49;0;2;47
1491;Huurwoning;3;Heerlen (GA);2011;482;44;162;276
1492;Huurwoning;3;Maastricht (GA);2011;927;11;230;686
1493;Huurwoning;3;Groningen (SG);2011;2040;93;1347;600
1494;Huurwoning;3;Leeuwarden (SG);2011;204;0;77;127
1495;Huurwoning;3;Zwolle (SG);2011;459;14;298;147
1496;Huurwoning;3;Enschede (SG);2011;694;38;466;190
1497;Huurwoning;3;Apeldoorn (SG);2011;37;3;5;29
1498;Huurwoning;3;Arnhem (SG);2011;791;118;334;339
1499;Huurwoning;3;Nijmegen (SG);2011;861;2;611;248
1500;Huurwoning;3;Amersfoort (SG);2011;193;3;92;98
1501;Huurwoning;3;Utrecht (SG);2011;642;2;121;519
1502;Huurwoning;3;Amsterdam (SG);2011;6093;157;1877;4059
1503;Huurwoning;3;Haarlem (SG);2011;594;54;160;380
1504;Huurwoning;3;Leiden (SG);2011;827;2;284;541
1505;Huurwoning;3;'s-Gravenhage (SG);2011;2510;36;735;1739
1506;Huurwoning;3;Rotterdam (SG);2011;1597;76;581;940
1507;Huurwoning;3;Dordrecht (SG);2011;505;6;407;92
1508;Huurwoning;3;Breda (SG);2011;227;90;86;51
1509;Huurwoning;3;Tilburg (SG);2011;28;1;9;18
1510;Huurwoning;3;'s-Hertogenbosch (SG);2011;463;0;25;438
1511;Huurwoning;3;Eindhoven (SG);2011;1170;0;573;597
1512;Huurwoning;3;Geleen/Sittard (SG);2011;49;0;2;47
1513;Huurwoning;3;Heerlen (SG);2011;492;44;165;283
1514;Huurwoning;3;Maastricht (SG);2011;932;11;231;690
1515;Huurwoning;4;Nederland;2011;268283;7700;106445;154138
1516;Huurwoning;4;Noord-Nederland (LD);2011;32564;827;11645;20092
1517;Huurwoning;4;Oost-Nederland (LD);2011;53082;1796;22509;28777
1518;Huurwoning;4;West-Nederland (LD);2011;126684;3889;51014;71781
1519;Huurwoning;4;Zuid-Nederland (LD);2011;55953;1188;21277;33488
1520;Huurwoning;4;Groningen (PV);2011;10689;118;3366;7205
1521;Huurwoning;4;Friesland (PV);2011;13058;336;4322;8400
1522;Huurwoning;4;Drenthe (PV);2011;8817;373;3957;4487
1523;Huurwoning;4;Overijssel (PV);2011;20753;866;9099;10788
1524;Huurwoning;4;Flevoland (PV);2011;1560;3;194;1363
1525;Huurwoning;4;Gelderland (PV);2011;30769;927;13216;16626
1526;Huurwoning;4;Utrecht (PV);2011;13209;766;4629;7814
1527;Huurwoning;4;Noord-Holland (PV);2011;41575;1364;16595;23616
1528;Huurwoning;4;Zuid-Holland (PV);2011;65227;1689;26465;37073
1529;Huurwoning;4;Zeeland (PV);2011;6673;70;3325;3278
1530;Huurwoning;4;Noord-Brabant (PV);2011;36008;812;13503;21693
1531;Huurwoning;4;Limburg (PV);2011;19945;376;7774;11795
1532;Huurwoning;4;Oost-Groningen (CR);2011;3036;11;653;2372
1533;Huurwoning;4;Delfzijl en omgeving (CR);2011;684;18;214;452
1534;Huurwoning;4;Overig Groningen (CR);2011;6969;89;2499;4381
1535;Huurwoning;4;Noord-Friesland (CR);2011;7055;235;2425;4395
1536;Huurwoning;4;Zuidwest-Friesland (CR);2011;1607;72;641;894
1537;Huurwoning;4;Zuidoost-Friesland (CR);2011;4396;29;1256;3111
1538;Huurwoning;4;Noord-Drenthe (CR);2011;2674;231;1563;880
1539;Huurwoning;4;Zuidoost-Drenthe (CR);2011;3571;77;954;2540
1540;Huurwoning;4;Zuidwest-Drenthe (CR);2011;2572;65;1440;1067
1541;Huurwoning;4;Noord-Overijssel (CR);2011;5383;208;1555;3620
1542;Huurwoning;4;Zuidwest-Overijssel (CR);2011;2398;55;985;1358
1543;Huurwoning;4;Twente (CR);2011;12972;603;6559;5810
1544;Huurwoning;4;Veluwe (CR);2011;9448;215;3840;5393
1545;Huurwoning;4;Achterhoek (CR);2011;5923;341;2903;2679
1546;Huurwoning;4;Arnhem/Nijmegen (CR);2011;12144;239;5150;6755
1547;Huurwoning;4;Zuidwest-Gelderland (CR);2011;3254;132;1323;1799
1548;Huurwoning;4;Utrecht (CR);2011;13209;766;4629;7814
1549;Huurwoning;4;Kop van Noord-Holland (CR);2011;4761;152;3249;1360
1550;Huurwoning;4;Alkmaar en omgeving (CR);2011;1692;44;961;687
1551;Huurwoning;4;IJmond (CR);2011;5755;71;2372;3312
1552;Huurwoning;4;Agglomeratie Haarlem (CR);2011;2351;12;581;1758
1553;Huurwoning;4;Zaanstreek (CR);2011;3999;8;744;3247
1554;Huurwoning;4;Groot-Amsterdam (CR);2011;21082;996;7884;12202
1555;Huurwoning;4;Het Gooi en Vechtstreek (CR);2011;1935;81;804;1050
1556;Huurwoning;4;Agglomeratie Leiden en Bollenstreek (CR);2011;6514;153;2942;3419
1557;Huurwoning;4;Agglomeratie 's-Gravenhage (CR);2011;18338;65;5303;12970
1558;Huurwoning;4;Delft en Westland (CR);2011;3484;44;1363;2077
1559;Huurwoning;4;Oost-Zuid-Holland (CR);2011;2447;36;866;1545
1560;Huurwoning;4;Groot-Rijnmond (CR);2011;22927;1298;10126;11503
1561;Huurwoning;4;Zuidoost-Zuid-Holland (CR);2011;11517;93;5865;5559
1562;Huurwoning;4;Zeeuwsch-Vlaanderen (CR);2011;1173;6;495;672
1563;Huurwoning;4;Overig Zeeland (CR);2011;5500;64;2830;2606
1564;Huurwoning;4;West-Noord-Brabant (CR);2011;7874;217;2004;5653
1565;Huurwoning;4;Midden-Noord-Brabant (CR);2011;7948;257;3267;4424
1566;Huurwoning;4;Noordoost-Noord-Brabant (CR);2011;6696;304;3297;3095
1567;Huurwoning;4;Zuidoost-Noord-Brabant (CR);2011;13490;34;4935;8521
1568;Huurwoning;4;Noord-Limburg (CR);2011;3540;79;2072;1389
1569;Huurwoning;4;Midden-Limburg (CR);2011;2104;18;580;1506
1570;Huurwoning;4;Zuid-Limburg (CR);2011;14301;279;5122;8900
1571;Huurwoning;4;Flevoland (CR);2011;1560;3;194;1363
1572;Huurwoning;4;Groningen (GA);2011;4684;82;1739;2863
1573;Huurwoning;4;Leeuwarden (GA);2011;2813;87;1362;1364
1574;Huurwoning;4;Zwolle (GA);2011;3107;42;872;2193
1575;Huurwoning;4;Enschede (GA);2011;4708;209;3031;1468
1576;Huurwoning;4;Apeldoorn (GA);2011;3121;12;1001;2108
1577;Huurwoning;4;Arnhem (GA);2011;2092;16;815;1261
1578;Huurwoning;4;Nijmegen (GA);2011;5073;215;2428;2430
1579;Huurwoning;4;Amersfoort (GA);2011;1292;468;279;545
1580;Huurwoning;4;Utrecht (GA);2011;5565;178;2036;3351
1581;Huurwoning;4;Amsterdam (GA);2011;22658;894;8265;13499
1582;Huurwoning;4;Haarlem (GA);2011;1839;12;519;1308
1583;Huurwoning;4;Leiden (GA);2011;4090;101;1674;2315
1584;Huurwoning;4;'s-Gravenhage (GA);2011;17915;62;5069;12784
1585;Huurwoning;4;Rotterdam (GA);2011;16949;1234;7734;7981
1586;Huurwoning;4;Dordrecht (GA);2011;7590;20;4278;3292
1587;Huurwoning;4;Breda (GA);2011;3035;174;465;2396
1588;Huurwoning;4;Tilburg (GA);2011;5051;135;2294;2622
1589;Huurwoning;4;'s-Hertogenbosch (GA);2011;4178;247;1684;2247
1590;Huurwoning;4;Eindhoven (GA);2011;9718;5;3496;6217
1591;Huurwoning;4;Geleen/Sittard (GA);2011;2565;75;683;1807
1592;Huurwoning;4;Heerlen (GA);2011;5162;95;1750;3317
1593;Huurwoning;4;Maastricht (GA);2011;5117;93;2341;2683
1594;Huurwoning;4;Groningen (SG);2011;6072;129;2084;3859
1595;Huurwoning;4;Leeuwarden (SG);2011;3908;148;1501;2259
1596;Huurwoning;4;Zwolle (SG);2011;3811;43;1099;2669
1597;Huurwoning;4;Enschede (SG);2011;8639;457;4544;3638
1598;Huurwoning;4;Apeldoorn (SG);2011;4234;12;1494;2728
1599;Huurwoning;4;Arnhem (SG);2011;5350;21;1874;3455
1600;Huurwoning;4;Nijmegen (SG);2011;5735;216;2662;2857
1601;Huurwoning;4;Amersfoort (SG);2011;1893;542;632;719
1602;Huurwoning;4;Utrecht (SG);2011;7949;254;2867;4828
1603;Huurwoning;4;Amsterdam (SG);2011;24087;1003;8641;14443
1604;Huurwoning;4;Haarlem (SG);2011;8106;83;2953;5070
1605;Huurwoning;4;Leiden (SG);2011;5517;145;2376;2996
1606;Huurwoning;4;'s-Gravenhage (SG);2011;21822;109;6666;15047
1607;Huurwoning;4;Rotterdam (SG);2011;19388;1239;8726;9423
1608;Huurwoning;4;Dordrecht (SG);2011;8637;22;4577;4038
1609;Huurwoning;4;Breda (SG);2011;3773;190;631;2952
1610;Huurwoning;4;Tilburg (SG);2011;6068;159;2795;3114
1611;Huurwoning;4;'s-Hertogenbosch (SG);2011;4228;247;1717;2264
1612;Huurwoning;4;Eindhoven (SG);2011;10469;5;3516;6948
1613;Huurwoning;4;Geleen/Sittard (SG);2011;2737;75;703;1959
1614;Huurwoning;4;Heerlen (SG);2011;5839;101;1952;3786
1615;Huurwoning;4;Maastricht (SG);2011;5266;101;2410;2755
1616;Huurwoning;5;Nederland;2011;399010;16904;199885;182221
1617;Huurwoning;5;Noord-Nederland (LD);2011;54291;2457;28288;23546
1618;Huurwoning;5;Oost-Nederland (LD);2011;79104;5909;43629;29566
1619;Huurwoning;5;West-Nederland (LD);2011;182355;5540;83010;93805
1620;Huurwoning;5;Zuid-Nederland (LD);2011;83260;2998;44958;35304
1621;Huurwoning;5;Groningen (PV);2011;19357;510;10120;8727
1622;Huurwoning;5;Friesland (PV);2011;22018;1097;10275;10646
1623;Huurwoning;5;Drenthe (PV);2011;12916;850;7893;4173
1624;Huurwoning;5;Overijssel (PV);2011;32318;2997;17409;11912
1625;Huurwoning;5;Flevoland (PV);2011;3041;643;1543;855
1626;Huurwoning;5;Gelderland (PV);2011;43745;2269;24677;16799
1627;Huurwoning;5;Utrecht (PV);2011;22644;919;10941;10784
1628;Huurwoning;5;Noord-Holland (PV);2011;60431;2195;28864;29372
1629;Huurwoning;5;Zuid-Holland (PV);2011;86797;2288;35041;49468
1630;Huurwoning;5;Zeeland (PV);2011;12483;138;8164;4181
1631;Huurwoning;5;Noord-Brabant (PV);2011;57842;2385;32729;22728
1632;Huurwoning;5;Limburg (PV);2011;25418;613;12229;12576
1633;Huurwoning;5;Oost-Groningen (CR);2011;4231;14;1554;2663
1634;Huurwoning;5;Delfzijl en omgeving (CR);2011;1876;15;1036;825
1635;Huurwoning;5;Overig Groningen (CR);2011;13250;481;7530;5239
1636;Huurwoning;5;Noord-Friesland (CR);2011;11144;410;5685;5049
1637;Huurwoning;5;Zuidwest-Friesland (CR);2011;3782;151;1655;1976
1638;Huurwoning;5;Zuidoost-Friesland (CR);2011;7092;536;2935;3621
1639;Huurwoning;5;Noord-Drenthe (CR);2011;4110;232;2963;915
1640;Huurwoning;5;Zuidoost-Drenthe (CR);2011;4518;256;2477;1785
1641;Huurwoning;5;Zuidwest-Drenthe (CR);2011;4288;362;2453;1473
1642;Huurwoning;5;Noord-Overijssel (CR);2011;9089;459;4756;3874
1643;Huurwoning;5;Zuidwest-Overijssel (CR);2011;4978;312;2775;1891
1644;Huurwoning;5;Twente (CR);2011;18251;2226;9878;6147
1645;Huurwoning;5;Veluwe (CR);2011;13392;948;6300;6144
1646;Huurwoning;5;Achterhoek (CR);2011;8831;749;5394;2688
1647;Huurwoning;5;Arnhem/Nijmegen (CR);2011;16357;488;9767;6102
1648;Huurwoning;5;Zuidwest-Gelderland (CR);2011;5165;84;3216;1865
1649;Huurwoning;5;Utrecht (CR);2011;22644;919;10941;10784
1650;Huurwoning;5;Kop van Noord-Holland (CR);2011;7743;318;5874;1551
1651;Huurwoning;5;Alkmaar en omgeving (CR);2011;4525;56;2938;1531
1652;Huurwoning;5;IJmond (CR);2011;5967;94;2616;3257
1653;Huurwoning;5;Agglomeratie Haarlem (CR);2011;2984;359;1244;1381
1654;Huurwoning;5;Zaanstreek (CR);2011;7654;34;1974;5646
1655;Huurwoning;5;Groot-Amsterdam (CR);2011;28809;1189;12850;14770
1656;Huurwoning;5;Het Gooi en Vechtstreek (CR);2011;2749;145;1368;1236
1657;Huurwoning;5;Agglomeratie Leiden en Bollenstreek (CR);2011;9872;188;4489;5195
1658;Huurwoning;5;Agglomeratie 's-Gravenhage (CR);2011;16341;443;6136;9762
1659;Huurwoning;5;Delft en Westland (CR);2011;7006;116;2892;3998
1660;Huurwoning;5;Oost-Zuid-Holland (CR);2011;3830;216;1256;2358
1661;Huurwoning;5;Groot-Rijnmond (CR);2011;36832;1090;14690;21052
1662;Huurwoning;5;Zuidoost-Zuid-Holland (CR);2011;12916;235;5578;7103
1663;Huurwoning;5;Zeeuwsch-Vlaanderen (CR);2011;3277;5;1796;1476
1664;Huurwoning;5;Overig Zeeland (CR);2011;9206;133;6368;2705
1665;Huurwoning;5;West-Noord-Brabant (CR);2011;14331;872;6781;6678
1666;Huurwoning;5;Midden-Noord-Brabant (CR);2011;13639;390;7638;5611
1667;Huurwoning;5;Noordoost-Noord-Brabant (CR);2011;10046;912;5504;3630
1668;Huurwoning;5;Zuidoost-Noord-Brabant (CR);2011;19826;211;12806;6809
1669;Huurwoning;5;Noord-Limburg (CR);2011;5523;30;3425;2068
1670;Huurwoning;5;Midden-Limburg (CR);2011;3966;111;1441;2414
1671;Huurwoning;5;Zuid-Limburg (CR);2011;15929;472;7363;8094
1672;Huurwoning;5;Flevoland (CR);2011;3041;643;1543;855
1673;Huurwoning;5;Groningen (GA);2011;8874;452;5543;2879
1674;Huurwoning;5;Leeuwarden (GA);2011;5012;276;3200;1536
1675;Huurwoning;5;Zwolle (GA);2011;3292;2;1467;1823
1676;Huurwoning;5;Enschede (GA);2011;7147;1133;4528;1486
1677;Huurwoning;5;Apeldoorn (GA);2011;4937;609;2215;2113
1678;Huurwoning;5;Arnhem (GA);2011;2121;8;977;1136
1679;Huurwoning;5;Nijmegen (GA);2011;6677;196;4009;2472
1680;Huurwoning;5;Amersfoort (GA);2011;1553;314;350;889
1681;Huurwoning;5;Utrecht (GA);2011;11587;249;6924;4414
1682;Huurwoning;5;Amsterdam (GA);2011;30456;1197;12352;16907
1683;Huurwoning;5;Haarlem (GA);2011;2340;293;894;1153
1684;Huurwoning;5;Leiden (GA);2011;6735;147;2892;3696
1685;Huurwoning;5;'s-Gravenhage (GA);2011;13924;443;5065;8416
1686;Huurwoning;5;Rotterdam (GA);2011;27512;925;10960;15627
1687;Huurwoning;5;Dordrecht (GA);2011;8201;128;3899;4174
1688;Huurwoning;5;Breda (GA);2011;4388;22;2574;1792
1689;Huurwoning;5;Tilburg (GA);2011;9002;211;5397;3394
1690;Huurwoning;5;'s-Hertogenbosch (GA);2011;4617;583;1946;2088
1691;Huurwoning;5;Eindhoven (GA);2011;12429;108;8475;3846
1692;Huurwoning;5;Geleen/Sittard (GA);2011;3793;96;1316;2381
1693;Huurwoning;5;Heerlen (GA);2011;5938;192;2528;3218
1694;Huurwoning;5;Maastricht (GA);2011;4101;97;2416;1588
1695;Huurwoning;5;Groningen (SG);2011;10838;455;6343;4040
1696;Huurwoning;5;Leeuwarden (SG);2011;6123;328;3570;2225
1697;Huurwoning;5;Zwolle (SG);2011;4327;61;1936;2330
1698;Huurwoning;5;Enschede (SG);2011;11524;1744;6283;3497
1699;Huurwoning;5;Apeldoorn (SG);2011;6453;622;2942;2889
1700;Huurwoning;5;Arnhem (SG);2011;7068;62;4001;3005
1701;Huurwoning;5;Nijmegen (SG);2011;7754;385;4738;2631
1702;Huurwoning;5;Amersfoort (SG);2011;2548;354;1032;1162
1703;Huurwoning;5;Utrecht (SG);2011;15519;462;7945;7112
1704;Huurwoning;5;Amsterdam (SG);2011;34397;1210;13779;19408
1705;Huurwoning;5;Haarlem (SG);2011;8951;453;3860;4638
1706;Huurwoning;5;Leiden (SG);2011;8453;162;3999;4292
1707;Huurwoning;5;'s-Gravenhage (SG);2011;23347;559;9028;13760
1708;Huurwoning;5;Rotterdam (SG);2011;31753;969;12260;18524
1709;Huurwoning;5;Dordrecht (SG);2011;9466;131;3984;5351
1710;Huurwoning;5;Breda (SG);2011;7846;648;3576;3622
1711;Huurwoning;5;Tilburg (SG);2011;10146;229;6153;3764
1712;Huurwoning;5;'s-Hertogenbosch (SG);2011;4852;585;2073;2194
1713;Huurwoning;5;Eindhoven (SG);2011;14770;154;9709;4907
1714;Huurwoning;5;Geleen/Sittard (SG);2011;3942;96;1364;2482
