ID;BedrijfstakBranchesSBI2008;NuttigeToepassingEnEindverwerking;Perioden;TotaalBedrijfsafvalstoffen_1;TotaalNietChemischAfval_2;Metaalafval_3;Glasafval_4;PapierKartonafval_5;KunststofRubberafval_6;Houtafval_7;TextielLederafval_8;DierlijkPlantaardigAfval_9;GemengdAfval_10;Slib_11;MineralenSteenachtigAfval_12;OverigNietChemischAfval_13;ChemischAfval_14;TotaalBedrijfsafvalstoffen_15;TotaalNuttigeToepassing_16;InzetAlsBrandstof_17;OverigNuttigeToepassing_18;TotaalEindverwerking_19;Verbranden_20;StortenLozen_21;ScheidenAchteraf_22
848;18 Grafische industrie;Totaal bedrijfsafvalstoffen;2017;128.0;128.0;4.0;0.0;108.0;3.0;1.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;128.0;128.0;12.0;116.0;1.0;0.0;1.0;0.0
849;18 Grafische industrie;Totaal bedrijfsafvalstoffen;2018;130.0;130.0;3.0;0.0;112.0;1.0;3.0;0.0;0.0;11.0;0.0;0.0;0.0;1.0;130.0;127.0;7.0;120.0;4.0;1.0;2.0;1.0
850;18 Grafische industrie;Totaal bedrijfsafvalstoffen;2019;125.0;124.0;3.0;0.0;107.0;1.0;2.0;1.0;0.0;10.0;0.0;0.0;0.0;0.0;125.0;121.0;7.0;114.0;3.0;1.0;2.0;1.0
851;18 Grafische industrie;Totaal nuttige toepassing;1994;232.0;232.0;3.0;0.0;226.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;232.0;232.0;;232.0;;;;
852;18 Grafische industrie;Totaal nuttige toepassing;1996;267.0;267.0;3.0;0.0;257.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;267.0;267.0;;267.0;;;;
853;18 Grafische industrie;Totaal nuttige toepassing;1998;301.0;301.0;5.0;0.0;290.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;301.0;301.0;;301.0;;;;
854;18 Grafische industrie;Totaal nuttige toepassing;2000;364.0;364.0;4.0;0.0;351.0;4.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;364.0;364.0;;364.0;;;;
855;18 Grafische industrie;Totaal nuttige toepassing;2001;339.0;339.0;4.0;0.0;327.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;339.0;339.0;;339.0;;;;
856;18 Grafische industrie;Totaal nuttige toepassing;2002;317.0;317.0;4.0;0.0;296.0;13.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;317.0;317.0;;317.0;;;;
857;18 Grafische industrie;Totaal nuttige toepassing;2003;309.0;309.0;4.0;0.0;289.0;12.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;309.0;309.0;;309.0;;;;
858;18 Grafische industrie;Totaal nuttige toepassing;2004;252.0;252.0;3.0;0.0;241.0;4.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;252.0;252.0;0.0;252.0;;;;
859;18 Grafische industrie;Totaal nuttige toepassing;2005;248.0;248.0;3.0;0.0;237.0;3.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;248.0;248.0;0.0;248.0;;;;
860;18 Grafische industrie;Totaal nuttige toepassing;2006;319.0;319.0;3.0;0.0;302.0;7.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;319.0;319.0;1.0;318.0;;;;
861;18 Grafische industrie;Totaal nuttige toepassing;2007;325.0;325.0;3.0;0.0;308.0;7.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;325.0;325.0;1.0;324.0;;;;
862;18 Grafische industrie;Totaal nuttige toepassing;2008;265.0;265.0;8.0;0.0;246.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;265.0;265.0;1.0;264.0;;;;
863;18 Grafische industrie;Totaal nuttige toepassing;2009;255.0;255.0;7.0;0.0;237.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;255.0;1.0;254.0;;;;
864;18 Grafische industrie;Totaal nuttige toepassing;2010;214.0;214.0;3.0;0.0;202.0;2.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;214.0;214.0;1.0;213.0;;;;
865;18 Grafische industrie;Totaal nuttige toepassing;2011;217.0;217.0;3.0;0.0;205.0;2.0;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;217.0;217.0;1.0;217.0;;;;
866;18 Grafische industrie;Totaal nuttige toepassing;2012;209.0;209.0;4.0;0.0;168.0;2.0;2.0;0.0;4.0;29.0;0.0;0.0;0.0;0.0;209.0;209.0;24.0;185.0;;;;
867;18 Grafische industrie;Totaal nuttige toepassing;2013;208.0;207.0;4.0;0.0;167.0;2.0;2.0;0.0;4.0;29.0;0.0;0.0;0.0;0.0;208.0;208.0;24.0;183.0;;;;
868;18 Grafische industrie;Totaal nuttige toepassing;2014;180.0;179.0;3.0;0.0;158.0;4.0;1.0;0.0;0.0;12.0;0.0;0.0;0.0;1.0;180.0;180.0;13.0;167.0;;;;
869;18 Grafische industrie;Totaal nuttige toepassing;2015;176.0;175.0;3.0;0.0;155.0;4.0;1.0;0.0;0.0;12.0;0.0;0.0;0.0;1.0;176.0;176.0;13.0;164.0;;;;
870;18 Grafische industrie;Totaal nuttige toepassing;2016;145.0;145.0;4.0;0.0;125.0;3.0;1.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;145.0;145.0;12.0;133.0;;;;
871;18 Grafische industrie;Totaal nuttige toepassing;2017;128.0;128.0;4.0;0.0;108.0;3.0;1.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;128.0;128.0;12.0;116.0;;;;
872;18 Grafische industrie;Totaal nuttige toepassing;2018;127.0;126.0;3.0;0.0;112.0;1.0;2.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;127.0;127.0;7.0;120.0;;;;
873;18 Grafische industrie;Totaal nuttige toepassing;2019;121.0;121.0;3.0;0.0;107.0;1.0;2.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;121.0;121.0;7.0;114.0;;;;
874;18 Grafische industrie;Totaal eindverwerking;1994;56.0;36.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;20.0;56.0;;;;56.0;15.0;19.0;22.0
875;18 Grafische industrie;Totaal eindverwerking;1996;43.0;43.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;43.0;;;;43.0;21.0;21.0;2.0
876;18 Grafische industrie;Totaal eindverwerking;1998;44.0;43.0;0.0;0.0;8.0;2.0;1.0;0.0;0.0;31.0;0.0;0.0;0.0;1.0;44.0;;;;44.0;23.0;14.0;7.0
877;18 Grafische industrie;Totaal eindverwerking;2000;34.0;33.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;1.0;34.0;;;;34.0;21.0;11.0;2.0
878;18 Grafische industrie;Totaal eindverwerking;2001;32.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;1.0;32.0;;;;32.0;21.0;9.0;2.0
879;18 Grafische industrie;Totaal eindverwerking;2002;50.0;49.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;1.0;50.0;;;;50.0;33.0;7.0;10.0
880;18 Grafische industrie;Totaal eindverwerking;2003;50.0;49.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;43.0;0.0;0.0;0.0;1.0;50.0;;;;50.0;34.0;7.0;9.0
881;18 Grafische industrie;Totaal eindverwerking;2004;69.0;68.0;1.0;0.0;32.0;0.0;1.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;69.0;;;;69.0;28.0;3.0;37.0
882;18 Grafische industrie;Totaal eindverwerking;2005;68.0;68.0;1.0;0.0;32.0;1.0;1.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;68.0;;;;68.0;28.0;3.0;37.0
883;18 Grafische industrie;Totaal eindverwerking;2006;34.0;34.0;0.0;0.0;2.0;0.0;1.0;0.0;3.0;28.0;1.0;0.0;0.0;0.0;34.0;;;;34.0;26.0;5.0;3.0
884;18 Grafische industrie;Totaal eindverwerking;2007;35.0;35.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;29.0;1.0;0.0;0.0;0.0;35.0;;;;35.0;27.0;5.0;3.0
885;18 Grafische industrie;Totaal eindverwerking;2008;21.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;21.0;;;;21.0;16.0;2.0;2.0
886;18 Grafische industrie;Totaal eindverwerking;2009;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0;;;;20.0;16.0;2.0;2.0
887;18 Grafische industrie;Totaal eindverwerking;2010;33.0;33.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;33.0;;;;33.0;21.0;2.0;11.0
888;18 Grafische industrie;Totaal eindverwerking;2011;34.0;34.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;34.0;;;;34.0;21.0;2.0;11.0
889;18 Grafische industrie;Totaal eindverwerking;2012;5.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;;;;5.0;4.0;1.0;0.0
890;18 Grafische industrie;Totaal eindverwerking;2013;5.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;;;;5.0;4.0;1.0;0.0
891;18 Grafische industrie;Totaal eindverwerking;2014;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;;;;3.0;0.0;1.0;2.0
892;18 Grafische industrie;Totaal eindverwerking;2015;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;;;;3.0;0.0;1.0;2.0
893;18 Grafische industrie;Totaal eindverwerking;2016;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;;;1.0;0.0;1.0;0.0
894;18 Grafische industrie;Totaal eindverwerking;2017;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;;;1.0;0.0;1.0;0.0
895;18 Grafische industrie;Totaal eindverwerking;2018;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;;;;4.0;1.0;2.0;1.0
896;18 Grafische industrie;Totaal eindverwerking;2019;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;;;;3.0;1.0;2.0;1.0
897;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;1994;3241.0;2487.0;33.0;1.0;25.0;125.0;9.0;0.0;52.0;119.0;9.0;2114.0;0.0;754.0;3241.0;1324.0;;1324.0;1917.0;268.0;1647.0;2.0
898;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;1996;3378.0;2599.0;37.0;1.0;25.0;118.0;13.0;0.0;129.0;129.0;12.0;2135.0;0.0;779.0;3378.0;1434.0;;1434.0;1945.0;230.0;1688.0;27.0
899;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;1998;3267.0;2507.0;50.0;1.0;30.0;127.0;27.0;0.0;84.0;94.0;4.0;2090.0;0.0;760.0;3267.0;1422.0;;1422.0;1845.0;273.0;1550.0;22.0
900;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2000;2329.0;1630.0;52.0;0.0;39.0;140.0;18.0;0.0;79.0;123.0;6.0;1173.0;0.0;699.0;2329.0;1550.0;;1550.0;779.0;240.0;524.0;15.0
901;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2001;1986.0;1237.0;52.0;0.0;38.0;146.0;18.0;0.0;78.0;122.0;6.0;777.0;0.0;749.0;1986.0;1637.0;;1637.0;349.0;248.0;89.0;12.0
902;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2002;1810.0;1213.0;39.0;4.0;36.0;124.0;18.0;0.0;61.0;124.0;38.0;768.0;1.0;597.0;1810.0;1524.0;;1524.0;286.0;164.0;106.0;16.0
903;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2003;1815.0;1195.0;41.0;4.0;36.0;124.0;19.0;0.0;69.0;127.0;50.0;724.0;1.0;620.0;1815.0;1517.0;;1517.0;298.0;172.0;110.0;16.0
904;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2004;1784.0;1067.0;17.0;1.0;40.0;97.0;19.0;2.0;111.0;91.0;5.0;685.0;0.0;716.0;1784.0;1468.0;22.0;1446.0;316.0;230.0;72.0;15.0
905;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2005;1831.0;1085.0;17.0;1.0;40.0;98.0;19.0;2.0;113.0;92.0;5.0;698.0;0.0;746.0;1831.0;1529.0;22.0;1507.0;302.0;228.0;60.0;15.0
906;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2006;1861.0;1096.0;32.0;1.0;50.0;123.0;28.0;0.0;65.0;95.0;7.0;690.0;5.0;765.0;1861.0;1519.0;32.0;1486.0;342.0;240.0;89.0;13.0
907;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2007;1900.0;1107.0;33.0;1.0;50.0;108.0;28.0;0.0;70.0;98.0;7.0;709.0;5.0;791.0;1900.0;1554.0;25.0;1528.0;346.0;240.0;92.0;13.0
908;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2008;1831.0;1131.0;33.0;0.0;78.0;102.0;20.0;0.0;73.0;92.0;8.0;726.0;0.0;700.0;1831.0;1542.0;31.0;1510.0;289.0;183.0;83.0;24.0
909;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2009;1464.0;775.0;30.0;0.0;72.0;88.0;18.0;0.0;72.0;84.0;8.0;402.0;0.0;690.0;1464.0;1193.0;28.0;1165.0;271.0;171.0;78.0;23.0
910;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2010;1507.0;879.0;24.0;0.0;34.0;86.0;19.0;0.0;86.0;172.0;18.0;440.0;0.0;629.0;1507.0;1236.0;37.0;1198.0;271.0;180.0;79.0;13.0
911;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2011;1636.0;949.0;25.0;0.0;34.0;88.0;18.0;0.0;93.0;174.0;18.0;500.0;0.0;687.0;1636.0;1372.0;60.0;1312.0;264.0;175.0;78.0;13.0
912;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2012;1517.0;930.0;22.0;1.0;26.0;70.0;18.0;0.0;145.0;186.0;34.0;427.0;0.0;587.0;1517.0;1351.0;170.0;1182.0;166.0;74.0;70.0;21.0
913;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2013;1209.0;583.0;21.0;1.0;25.0;69.0;17.0;0.0;135.0;203.0;33.0;78.0;0.0;626.0;1209.0;1045.0;184.0;861.0;164.0;71.0;72.0;21.0
914;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2014;1299.0;612.0;22.0;1.0;28.0;81.0;11.0;0.0;105.0;197.0;30.0;135.0;1.0;687.0;1299.0;1013.0;182.0;831.0;286.0;113.0;90.0;84.0
915;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2015;1238.0;536.0;22.0;1.0;29.0;83.0;11.0;0.0;109.0;197.0;30.0;51.0;1.0;703.0;1238.0;1032.0;199.0;832.0;207.0;82.0;89.0;35.0
916;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2016;1418.0;650.0;24.0;1.0;34.0;85.0;14.0;0.0;91.0;177.0;22.0;202.0;0.0;768.0;1418.0;1220.0;207.0;1013.0;198.0;85.0;84.0;29.0
917;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2017;1469.0;703.0;25.0;1.0;35.0;86.0;18.0;0.0;95.0;190.0;85.0;168.0;0.0;766.0;1469.0;1263.0;225.0;1038.0;205.0;84.0;86.0;36.0
918;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2018;1227.0;565.0;31.0;1.0;30.0;87.0;15.0;5.0;115.0;180.0;20.0;79.0;3.0;662.0;1227.0;1007.0;181.0;826.0;220.0;80.0;85.0;55.0
919;19-22 Raffinaderijen en chemie;Totaal bedrijfsafvalstoffen;2019;1184.0;533.0;27.0;0.0;31.0;86.0;15.0;0.0;108.0;191.0;20.0;54.0;0.0;651.0;1184.0;1002.0;175.0;828.0;182.0;61.0;73.0;48.0
920;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;1994;1324.0;849.0;33.0;1.0;24.0;97.0;8.0;0.0;50.0;1.0;0.0;634.0;0.0;475.0;1324.0;1324.0;;1324.0;;;;
921;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;1996;1434.0;954.0;37.0;1.0;25.0;104.0;13.0;0.0;122.0;0.0;4.0;647.0;0.0;480.0;1434.0;1434.0;;1434.0;;;;
922;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;1998;1422.0;924.0;49.0;1.0;28.0;96.0;23.0;0.0;82.0;7.0;2.0;636.0;0.0;498.0;1422.0;1422.0;;1422.0;;;;
923;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2000;1550.0;1072.0;52.0;0.0;35.0;119.0;15.0;0.0;76.0;43.0;3.0;728.0;0.0;478.0;1550.0;1550.0;;1550.0;;;;
924;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2001;1637.0;1077.0;51.0;0.0;35.0;128.0;15.0;0.0;76.0;43.0;3.0;726.0;0.0;560.0;1637.0;1637.0;;1637.0;;;;
925;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2002;1524.0;1063.0;39.0;4.0;34.0;102.0;17.0;0.0;60.0;43.0;23.0;741.0;0.0;461.0;1524.0;1524.0;;1524.0;;;;
926;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2003;1517.0;1039.0;40.0;4.0;34.0;102.0;17.0;0.0;68.0;44.0;34.0;696.0;0.0;478.0;1517.0;1517.0;;1517.0;;;;
927;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2004;1468.0;916.0;17.0;1.0;39.0;81.0;17.0;2.0;70.0;12.0;0.0;676.0;0.0;552.0;1468.0;1468.0;22.0;1446.0;;;;
928;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2005;1529.0;933.0;17.0;1.0;40.0;82.0;17.0;2.0;72.0;12.0;0.0;689.0;0.0;596.0;1529.0;1529.0;22.0;1507.0;;;;
929;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2006;1519.0;961.0;32.0;1.0;48.0;111.0;26.0;0.0;22.0;28.0;2.0;686.0;5.0;559.0;1519.0;1519.0;32.0;1486.0;;;;
930;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2007;1554.0;963.0;33.0;0.0;47.0;96.0;22.0;0.0;27.0;28.0;2.0;702.0;5.0;591.0;1554.0;1554.0;25.0;1528.0;;;;
931;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2008;1542.0;986.0;32.0;0.0;74.0;94.0;16.0;0.0;31.0;26.0;7.0;706.0;0.0;555.0;1542.0;1542.0;31.0;1510.0;;;;
932;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2009;1193.0;639.0;29.0;0.0;69.0;81.0;15.0;0.0;33.0;24.0;6.0;382.0;0.0;553.0;1193.0;1193.0;28.0;1165.0;;;;
933;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2010;1236.0;750.0;24.0;0.0;32.0;80.0;17.0;0.0;83.0;61.0;16.0;437.0;0.0;488.0;1236.0;1236.0;37.0;1198.0;;;;
934;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2011;1372.0;817.0;25.0;0.0;32.0;81.0;16.0;0.0;90.0;61.0;15.0;497.0;0.0;555.0;1372.0;1372.0;60.0;1312.0;;;;
935;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2012;1351.0;846.0;21.0;1.0;24.0;68.0;17.0;0.0;142.0;120.0;29.0;424.0;0.0;505.0;1351.0;1351.0;170.0;1182.0;;;;
936;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2013;1045.0;497.0;20.0;1.0;23.0;67.0;17.0;0.0;132.0;134.0;28.0;75.0;0.0;548.0;1045.0;1045.0;184.0;861.0;;;;
937;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2014;1013.0;424.0;20.0;1.0;27.0;76.0;11.0;0.0;104.0;116.0;26.0;43.0;1.0;589.0;1013.0;1013.0;182.0;831.0;;;;
938;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2015;1032.0;433.0;20.0;1.0;28.0;77.0;11.0;0.0;108.0;117.0;27.0;43.0;1.0;599.0;1032.0;1032.0;199.0;832.0;;;;
939;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2016;1220.0;562.0;24.0;1.0;34.0;85.0;14.0;0.0;90.0;108.0;20.0;185.0;0.0;658.0;1220.0;1220.0;207.0;1013.0;;;;
940;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2017;1263.0;606.0;25.0;1.0;35.0;86.0;18.0;0.0;94.0;113.0;83.0;151.0;0.0;657.0;1263.0;1263.0;225.0;1038.0;;;;
941;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2018;1007.0;463.0;30.0;1.0;30.0;84.0;15.0;0.0;115.0;101.0;16.0;69.0;3.0;544.0;1007.0;1007.0;181.0;826.0;;;;
942;19-22 Raffinaderijen en chemie;Totaal nuttige toepassing;2019;1002.0;452.0;24.0;0.0;31.0;84.0;14.0;0.0;108.0;127.0;17.0;47.0;0.0;550.0;1002.0;1002.0;175.0;828.0;;;;
943;19-22 Raffinaderijen en chemie;Totaal eindverwerking;1994;1917.0;1638.0;0.0;0.0;1.0;28.0;1.0;0.0;1.0;118.0;9.0;1480.0;0.0;279.0;1917.0;;;;1917.0;268.0;1647.0;2.0
944;19-22 Raffinaderijen en chemie;Totaal eindverwerking;1996;1945.0;1646.0;0.0;0.0;0.0;14.0;0.0;0.0;7.0;129.0;8.0;1488.0;0.0;299.0;1945.0;;;;1945.0;230.0;1688.0;27.0
945;19-22 Raffinaderijen en chemie;Totaal eindverwerking;1998;1845.0;1583.0;1.0;0.0;2.0;32.0;4.0;0.0;2.0;86.0;2.0;1454.0;0.0;262.0;1845.0;;;;1845.0;273.0;1550.0;22.0
946;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2000;779.0;558.0;0.0;0.0;3.0;21.0;3.0;0.0;3.0;80.0;3.0;445.0;0.0;221.0;779.0;;;;779.0;240.0;524.0;15.0
947;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2001;349.0;160.0;1.0;0.0;3.0;18.0;3.0;0.0;2.0;79.0;3.0;51.0;0.0;189.0;349.0;;;;349.0;248.0;89.0;12.0
948;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2002;286.0;150.0;0.0;0.0;2.0;22.0;1.0;0.0;1.0;81.0;15.0;27.0;1.0;136.0;286.0;;;;286.0;164.0;106.0;16.0
949;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2003;298.0;156.0;1.0;0.0;2.0;22.0;2.0;0.0;1.0;83.0;16.0;28.0;1.0;142.0;298.0;;;;298.0;172.0;110.0;16.0
950;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2004;316.0;151.0;0.0;0.0;1.0;16.0;2.0;0.0;41.0;79.0;5.0;9.0;0.0;164.0;316.0;;;;316.0;230.0;72.0;15.0
951;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2005;302.0;152.0;0.0;0.0;0.0;16.0;2.0;0.0;41.0;80.0;5.0;9.0;0.0;150.0;302.0;;;;302.0;228.0;60.0;15.0
952;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2006;342.0;135.0;0.0;0.0;2.0;12.0;2.0;0.0;43.0;67.0;5.0;4.0;0.0;206.0;342.0;;;;342.0;240.0;89.0;13.0
953;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2007;346.0;144.0;0.0;1.0;3.0;12.0;6.0;0.0;43.0;70.0;5.0;7.0;0.0;200.0;346.0;;;;346.0;240.0;92.0;13.0
954;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2008;289.0;145.0;1.0;0.0;4.0;8.0;4.0;0.0;42.0;66.0;1.0;20.0;0.0;145.0;289.0;;;;289.0;183.0;83.0;24.0
955;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2009;271.0;136.0;1.0;0.0;3.0;7.0;3.0;0.0;39.0;60.0;2.0;20.0;0.0;137.0;271.0;;;;271.0;171.0;78.0;23.0
956;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2010;271.0;131.0;0.0;0.0;2.0;7.0;3.0;0.0;3.0;111.0;2.0;3.0;0.0;139.0;271.0;;;;271.0;180.0;79.0;13.0
957;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2011;264.0;132.0;0.0;0.0;2.0;7.0;3.0;0.0;2.0;113.0;2.0;3.0;0.0;132.0;264.0;;;;264.0;175.0;78.0;13.0
958;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2012;166.0;84.0;1.0;0.0;2.0;2.0;1.0;0.0;3.0;66.0;5.0;3.0;0.0;82.0;166.0;;;;166.0;74.0;70.0;21.0
959;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2013;164.0;86.0;1.0;0.0;2.0;2.0;1.0;0.0;3.0;68.0;5.0;3.0;0.0;79.0;164.0;;;;164.0;71.0;72.0;21.0
960;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2014;286.0;189.0;2.0;0.0;1.0;6.0;1.0;0.0;1.0;82.0;4.0;93.0;0.0;98.0;286.0;;;;286.0;113.0;90.0;84.0
961;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2015;207.0;103.0;2.0;0.0;1.0;6.0;1.0;0.0;1.0;80.0;4.0;8.0;0.0;104.0;207.0;;;;207.0;82.0;89.0;35.0
962;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2016;198.0;88.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;68.0;2.0;17.0;0.0;110.0;198.0;;;;198.0;85.0;84.0;29.0
963;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2017;205.0;97.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;76.0;2.0;17.0;0.0;109.0;205.0;;;;205.0;84.0;86.0;36.0
964;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2018;220.0;102.0;1.0;0.0;0.0;3.0;1.0;5.0;0.0;79.0;4.0;10.0;0.0;118.0;220.0;;;;220.0;80.0;85.0;55.0
965;19-22 Raffinaderijen en chemie;Totaal eindverwerking;2019;182.0;81.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;65.0;3.0;7.0;0.0;100.0;182.0;;;;182.0;61.0;73.0;48.0
966;19 Aardolie-industrie;Totaal bedrijfsafvalstoffen;1994;488.0;23.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;9.0;1.0;0.0;465.0;488.0;470.0;;470.0;18.0;15.0;3.0;0.0
967;19 Aardolie-industrie;Totaal bedrijfsafvalstoffen;1996;472.0;36.0;15.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;0.0;11.0;0.0;436.0;472.0;455.0;;455.0;17.0;5.0;12.0;0.0
