ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
8669;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1992/'93;;;;;;;;;;
8670;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1993/'94;;;;;;;;;;
8671;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1994/'95;;;;;;;;;;
8672;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1995/'96;;;;;;;;;;
8673;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1996/'97;;;;;;;;;;
8674;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1997/'98;;;;;;;;;;
8675;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1998/'99;;;;;;;;;;
8676;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;1999/'00;;;;;;;;;;
8677;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2000/'01;;;;;;;;;;
8678;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2001/'02;;;;;;;;;;
8679;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2002/'03;;;;;;;;;;
8680;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2003/'04;;;;;;;;;;
8681;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2004/'05;;;;;;;;;;
8682;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2005/'06;1276.0;98.0;343.0;321.0;493.0;21.0;;;;
8683;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2006/'07;1299.0;99.0;358.0;356.0;472.0;14.0;;;;
8684;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2007/'08;1327.0;103.0;369.0;350.0;491.0;14.0;;;;
8685;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2008/'09;1258.0;97.0;345.0;329.0;481.0;6.0;;;;
8686;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2009/'10;1300.0;77.0;340.0;340.0;538.0;5.0;;;;
8687;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2010/'11;1375.0;115.0;356.0;363.0;536.0;5.0;;;;
8688;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2011/'12;1397.0;117.0;346.0;352.0;579.0;3.0;;;;
8689;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2012/'13;1431.0;164.0;345.0;348.0;573.0;1.0;;;;
8690;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2013/'14;1432.0;128.0;370.0;312.0;622.0;;;;;
8691;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2014/'15;1398.0;97.0;317.0;338.0;646.0;;;;;
8692;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2015/'16;1500.0;119.0;331.0;370.0;680.0;;;;;
8693;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Rotterdam;2016/'17;1455.0;110.0;311.0;317.0;717.0;;;;;
8694;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1990/'91;;;;;;;;;;
8695;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1991/'92;;;;;;;;;;
8696;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1992/'93;;;;;;;;;;
8697;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1993/'94;;;;;;;;;;
8698;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1994/'95;;;;;;;;;;
8699;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1995/'96;;;;;;;;;;
8700;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1996/'97;;;;;;;;;;
8701;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1997/'98;;;;;;;;;;
8702;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1998/'99;;;;;;;;;;
8703;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);1999/'00;;;;;;;;;;
8704;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2000/'01;;;;;;;;;;
8705;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2001/'02;;;;;;;;;;
8706;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2002/'03;;;;;;;;;;
8707;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2003/'04;;;;;;;;;;
8708;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2004/'05;;;;;;;;;;
8709;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2005/'06;409.0;20.0;109.0;89.0;187.0;4.0;;;;
8710;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2006/'07;402.0;28.0;92.0;88.0;191.0;3.0;;;;
8711;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2007/'08;417.0;27.0;95.0;90.0;201.0;4.0;;;;
8712;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2008/'09;409.0;30.0;91.0;96.0;189.0;3.0;;;;
8713;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2009/'10;418.0;22.0;118.0;96.0;182.0;;;;;
8714;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2010/'11;407.0;22.0;120.0;102.0;162.0;1.0;;;;
8715;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2011/'12;423.0;29.0;110.0;104.0;178.0;2.0;;;;
8716;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2012/'13;404.0;23.0;101.0;95.0;184.0;1.0;;;;
8717;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2013/'14;397.0;28.0;82.0;104.0;183.0;;;;;
8718;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2014/'15;382.0;12.0;74.0;92.0;204.0;;;;;
8719;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2015/'16;361.0;10.0;63.0;74.0;214.0;;;;;
8720;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Utrecht (gemeente);2016/'17;385.0;11.0;70.0;72.0;232.0;;;;;
8721;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1990/'91;;;;;;;;;;
8722;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1991/'92;;;;;;;;;;
8723;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1992/'93;;;;;;;;;;
8724;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1993/'94;;;;;;;;;;
8725;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1994/'95;;;;;;;;;;
8726;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1995/'96;;;;;;;;;;
8727;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1996/'97;;;;;;;;;;
8728;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1997/'98;;;;;;;;;;
8729;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1998/'99;;;;;;;;;;
8730;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);1999/'00;;;;;;;;;;
8731;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2000/'01;;;;;;;;;;
8732;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2001/'02;;;;;;;;;;
8733;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2002/'03;;;;;;;;;;
8734;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2003/'04;;;;;;;;;;
8735;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2004/'05;;;;;;;;;;
8736;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2005/'06;3623.0;219.0;978.0;845.0;1533.0;48.0;;;;
8737;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2006/'07;3646.0;211.0;957.0;919.0;1521.0;38.0;;;;
8738;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2007/'08;3791.0;231.0;987.0;926.0;1617.0;30.0;;;;
8739;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2008/'09;3726.0;223.0;954.0;961.0;1572.0;16.0;;;;
8740;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2009/'10;3767.0;197.0;956.0;981.0;1620.0;13.0;;;;
8741;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2010/'11;3964.0;339.0;1006.0;965.0;1646.0;8.0;;;;
8742;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2011/'12;3940.0;333.0;943.0;961.0;1698.0;5.0;;;;
8743;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2012/'13;3934.0;376.0;989.0;911.0;1655.0;3.0;;;;
8744;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2013/'14;3912.0;341.0;966.0;877.0;1728.0;;;;;
8745;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2014/'15;3715.0;249.0;846.0;862.0;1758.0;;;;;
8746;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2015/'16;3696.0;224.0;776.0;899.0;1797.0;;;;;
8747;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Vier grootste gemeenten (G4);2016/'17;3775.0;266.0;781.0;830.0;1898.0;;;;;
8748;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1990/'91;;;;;;;;;;
8749;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1991/'92;;;;;;;;;;
8750;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1992/'93;;;;;;;;;;
8751;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1993/'94;;;;;;;;;;
8752;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1994/'95;;;;;;;;;;
8753;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1995/'96;;;;;;;;;;
8754;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1996/'97;;;;;;;;;;
8755;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1997/'98;;;;;;;;;;
8756;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1998/'99;;;;;;;;;;
8757;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);1999/'00;;;;;;;;;;
8758;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2000/'01;;;;;;;;;;
8759;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2001/'02;;;;;;;;;;
8760;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2002/'03;;;;;;;;;;
8761;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2003/'04;;;;;;;;;;
8762;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2004/'05;;;;;;;;;;
8763;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2005/'06;6822.0;381.0;1779.0;1675.0;2888.0;99.0;;;;
8764;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2006/'07;6987.0;373.0;1822.0;1647.0;3021.0;124.0;;;;
8765;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2007/'08;7154.0;420.0;1887.0;1743.0;2995.0;109.0;;;;
8766;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2008/'09;7152.0;399.0;1869.0;1855.0;2936.0;93.0;;;;
8767;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2009/'10;7319.0;474.0;1849.0;1884.0;3046.0;66.0;;;;
8768;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2010/'11;7744.0;527.0;1943.0;2027.0;3190.0;57.0;;;;
8769;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2011/'12;7142.0;447.0;1766.0;1798.0;3105.0;26.0;;;;
8770;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2012/'13;7156.0;527.0;1698.0;1797.0;3112.0;22.0;;;;
8771;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2013/'14;7265.0;498.0;1616.0;1818.0;3326.0;7.0;;;;
8772;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2014/'15;7401.0;361.0;1481.0;1763.0;3795.0;1.0;;;;
8773;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2015/'16;7428.0;341.0;1386.0;1764.0;3937.0;;;;;
8774;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten >= 100 000 inwoners (excl. G4);2016/'17;7375.0;332.0;1340.0;1708.0;3994.0;1.0;;;;
8775;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1990/'91;;;;;;;;;;
8776;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1991/'92;;;;;;;;;;
8777;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1992/'93;;;;;;;;;;
8778;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1993/'94;;;;;;;;;;
8779;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1994/'95;;;;;;;;;;
8780;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1995/'96;;;;;;;;;;
8781;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1996/'97;;;;;;;;;;
8782;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1997/'98;;;;;;;;;;
8783;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1998/'99;;;;;;;;;;
8784;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;1999/'00;;;;;;;;;;
8785;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;2000/'01;;;;;;;;;;
8786;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;2001/'02;;;;;;;;;;
8787;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Gemeenten < 100 000 inwoners;2002/'03;;;;;;;;;;
