ID;Bedrijfstakken;LandenEnRegioS;Perioden;RDUitgavenVanBedrijven_1;RDGefinancierdVanuitHetBuitenland_2
5399;Kledingindustrie, bont;Australië;1999;;
5400;Kledingindustrie, bont;Australië;2000;;
5401;Kledingindustrie, bont;Australië;2001;;
5402;Kledingindustrie, bont;Australië;2002;;
5403;Kledingindustrie, bont;Australië;2003;;
5404;Kledingindustrie, bont;Australië;2004;;
5405;Kledingindustrie, bont;Australië;2005;;
5406;Kledingindustrie, bont;Australië;2006;;
5407;Kledingindustrie, bont;Australië;2007;;
5408;Kledingindustrie, bont;Australië;2008;;
5409;Kledingindustrie, bont;Australië;2009;;
5410;Kledingindustrie, bont;Australië;2010;;
5411;Kledingindustrie, bont;Australië;2011;;
5412;Kledingindustrie, bont;België;1990;;
5413;Kledingindustrie, bont;België;1991;;
5414;Kledingindustrie, bont;België;1992;1.48;
5415;Kledingindustrie, bont;België;1993;1.7;
5416;Kledingindustrie, bont;België;1994;1.8;
5417;Kledingindustrie, bont;België;1995;1.83;
5418;Kledingindustrie, bont;België;1996;1.61;
5419;Kledingindustrie, bont;België;1997;1.91;
5420;Kledingindustrie, bont;België;1998;1.92;
5421;Kledingindustrie, bont;België;1999;2.12;
5422;Kledingindustrie, bont;België;2000;3.72;
5423;Kledingindustrie, bont;België;2001;3.9;
5424;Kledingindustrie, bont;België;2002;;
5425;Kledingindustrie, bont;België;2003;;
5426;Kledingindustrie, bont;België;2004;;
5427;Kledingindustrie, bont;België;2005;;
5428;Kledingindustrie, bont;België;2006;;
5429;Kledingindustrie, bont;België;2007;;
5430;Kledingindustrie, bont;België;2008;;
5431;Kledingindustrie, bont;België;2009;;
5432;Kledingindustrie, bont;België;2010;;
5433;Kledingindustrie, bont;België;2011;;
5434;Kledingindustrie, bont;Canada;1990;;
5435;Kledingindustrie, bont;Canada;1991;;
5436;Kledingindustrie, bont;Canada;1992;;
5437;Kledingindustrie, bont;Canada;1993;;
5438;Kledingindustrie, bont;Canada;1994;;
5439;Kledingindustrie, bont;Canada;1995;;
5440;Kledingindustrie, bont;Canada;1996;;
5441;Kledingindustrie, bont;Canada;1997;;
5442;Kledingindustrie, bont;Canada;1998;;
5443;Kledingindustrie, bont;Canada;1999;;
5444;Kledingindustrie, bont;Canada;2000;;
5445;Kledingindustrie, bont;Canada;2001;;
5446;Kledingindustrie, bont;Canada;2002;;
5447;Kledingindustrie, bont;Canada;2003;;
5448;Kledingindustrie, bont;Canada;2004;;
5449;Kledingindustrie, bont;Canada;2005;;
5450;Kledingindustrie, bont;Canada;2006;;
5451;Kledingindustrie, bont;Canada;2007;;
5452;Kledingindustrie, bont;Canada;2008;;
5453;Kledingindustrie, bont;Canada;2009;;
5454;Kledingindustrie, bont;Canada;2010;;
5455;Kledingindustrie, bont;Canada;2011;;
5456;Kledingindustrie, bont;Denemarken;1990;;
5457;Kledingindustrie, bont;Denemarken;1991;;
5458;Kledingindustrie, bont;Denemarken;1992;;
5459;Kledingindustrie, bont;Denemarken;1993;;
5460;Kledingindustrie, bont;Denemarken;1994;;
5461;Kledingindustrie, bont;Denemarken;1995;;
5462;Kledingindustrie, bont;Denemarken;1996;;
5463;Kledingindustrie, bont;Denemarken;1997;;
5464;Kledingindustrie, bont;Denemarken;1998;;
5465;Kledingindustrie, bont;Denemarken;1999;;
5466;Kledingindustrie, bont;Denemarken;2000;;
5467;Kledingindustrie, bont;Denemarken;2001;;
5468;Kledingindustrie, bont;Denemarken;2002;;
5469;Kledingindustrie, bont;Denemarken;2003;;
5470;Kledingindustrie, bont;Denemarken;2004;;
5471;Kledingindustrie, bont;Denemarken;2005;;
5472;Kledingindustrie, bont;Denemarken;2006;;
5473;Kledingindustrie, bont;Denemarken;2007;;
5474;Kledingindustrie, bont;Denemarken;2008;;
5475;Kledingindustrie, bont;Denemarken;2009;;
5476;Kledingindustrie, bont;Denemarken;2010;;
5477;Kledingindustrie, bont;Denemarken;2011;;
5478;Kledingindustrie, bont;Duitsland;1990;;
5479;Kledingindustrie, bont;Duitsland;1991;;
5480;Kledingindustrie, bont;Duitsland;1992;;
5481;Kledingindustrie, bont;Duitsland;1993;;
5482;Kledingindustrie, bont;Duitsland;1994;;
5483;Kledingindustrie, bont;Duitsland;1995;0.4;
5484;Kledingindustrie, bont;Duitsland;1996;0.64;
5485;Kledingindustrie, bont;Duitsland;1997;0.92;
5486;Kledingindustrie, bont;Duitsland;1998;0.95;
5487;Kledingindustrie, bont;Duitsland;1999;1.07;
5488;Kledingindustrie, bont;Duitsland;2000;1.02;
5489;Kledingindustrie, bont;Duitsland;2001;0.97;
5490;Kledingindustrie, bont;Duitsland;2002;1.01;
5491;Kledingindustrie, bont;Duitsland;2003;;
5492;Kledingindustrie, bont;Duitsland;2004;;
5493;Kledingindustrie, bont;Duitsland;2005;;
5494;Kledingindustrie, bont;Duitsland;2006;;
5495;Kledingindustrie, bont;Duitsland;2007;;
5496;Kledingindustrie, bont;Duitsland;2008;;
5497;Kledingindustrie, bont;Duitsland;2009;;
5498;Kledingindustrie, bont;Duitsland;2010;;
5499;Kledingindustrie, bont;Duitsland;2011;;
5500;Kledingindustrie, bont;Finland;1990;;
5501;Kledingindustrie, bont;Finland;1991;;
5502;Kledingindustrie, bont;Finland;1992;;
5503;Kledingindustrie, bont;Finland;1993;;
5504;Kledingindustrie, bont;Finland;1994;;
5505;Kledingindustrie, bont;Finland;1995;0.31;
5506;Kledingindustrie, bont;Finland;1996;0.23;
5507;Kledingindustrie, bont;Finland;1997;0.17;
5508;Kledingindustrie, bont;Finland;1998;0.38;
5509;Kledingindustrie, bont;Finland;1999;0.09;
5510;Kledingindustrie, bont;Finland;2000;0.46;
5511;Kledingindustrie, bont;Finland;2001;2.34;
5512;Kledingindustrie, bont;Finland;2002;2.24;
5513;Kledingindustrie, bont;Finland;2003;1.05;
5514;Kledingindustrie, bont;Finland;2004;;
5515;Kledingindustrie, bont;Finland;2005;;
5516;Kledingindustrie, bont;Finland;2006;;
5517;Kledingindustrie, bont;Finland;2007;;
5518;Kledingindustrie, bont;Finland;2008;;
5519;Kledingindustrie, bont;Finland;2009;;
5520;Kledingindustrie, bont;Finland;2010;;
5521;Kledingindustrie, bont;Finland;2011;;
5522;Kledingindustrie, bont;Frankrijk;1990;0.05;
5523;Kledingindustrie, bont;Frankrijk;1991;0.08;
5524;Kledingindustrie, bont;Frankrijk;1992;0.15;
5525;Kledingindustrie, bont;Frankrijk;1993;0.34;
5526;Kledingindustrie, bont;Frankrijk;1994;0.56;
5527;Kledingindustrie, bont;Frankrijk;1995;0.64;
5528;Kledingindustrie, bont;Frankrijk;1996;0.49;
5529;Kledingindustrie, bont;Frankrijk;1997;0.63;
5530;Kledingindustrie, bont;Frankrijk;1998;0.41;
5531;Kledingindustrie, bont;Frankrijk;1999;0.52;
5532;Kledingindustrie, bont;Frankrijk;2000;0.47;
5533;Kledingindustrie, bont;Frankrijk;2001;0.46;
5534;Kledingindustrie, bont;Frankrijk;2002;0.28;
5535;Kledingindustrie, bont;Frankrijk;2003;;
5536;Kledingindustrie, bont;Frankrijk;2004;;
5537;Kledingindustrie, bont;Frankrijk;2005;;
5538;Kledingindustrie, bont;Frankrijk;2006;;
5539;Kledingindustrie, bont;Frankrijk;2007;;
5540;Kledingindustrie, bont;Frankrijk;2008;;
5541;Kledingindustrie, bont;Frankrijk;2009;;
5542;Kledingindustrie, bont;Frankrijk;2010;;
5543;Kledingindustrie, bont;Frankrijk;2011;;
5544;Kledingindustrie, bont;Hongarije;1990;;
5545;Kledingindustrie, bont;Hongarije;1991;;
5546;Kledingindustrie, bont;Hongarije;1992;;
5547;Kledingindustrie, bont;Hongarije;1993;;
5548;Kledingindustrie, bont;Hongarije;1994;;
5549;Kledingindustrie, bont;Hongarije;1995;;
5550;Kledingindustrie, bont;Hongarije;1996;;
5551;Kledingindustrie, bont;Hongarije;1997;;
5552;Kledingindustrie, bont;Hongarije;1998;;
5553;Kledingindustrie, bont;Hongarije;1999;;
5554;Kledingindustrie, bont;Hongarije;2000;;
5555;Kledingindustrie, bont;Hongarije;2001;;
5556;Kledingindustrie, bont;Hongarije;2002;;
5557;Kledingindustrie, bont;Hongarije;2003;;
5558;Kledingindustrie, bont;Hongarije;2004;;
5559;Kledingindustrie, bont;Hongarije;2005;;
5560;Kledingindustrie, bont;Hongarije;2006;;
5561;Kledingindustrie, bont;Hongarije;2007;;
5562;Kledingindustrie, bont;Hongarije;2008;;
5563;Kledingindustrie, bont;Hongarije;2009;;
5564;Kledingindustrie, bont;Hongarije;2010;;
5565;Kledingindustrie, bont;Hongarije;2011;;
5566;Kledingindustrie, bont;Ierland;1990;0.59;
5567;Kledingindustrie, bont;Ierland;1991;1.43;
5568;Kledingindustrie, bont;Ierland;1992;1.37;
5569;Kledingindustrie, bont;Ierland;1993;1.94;
5570;Kledingindustrie, bont;Ierland;1994;3.06;
5571;Kledingindustrie, bont;Ierland;1995;4.05;
5572;Kledingindustrie, bont;Ierland;1996;3.76;
5573;Kledingindustrie, bont;Ierland;1997;2.87;
5574;Kledingindustrie, bont;Ierland;1998;1.21;
5575;Kledingindustrie, bont;Ierland;1999;1.06;
5576;Kledingindustrie, bont;Ierland;2000;0.8;
5577;Kledingindustrie, bont;Ierland;2001;0.66;
5578;Kledingindustrie, bont;Ierland;2002;1.09;
5579;Kledingindustrie, bont;Ierland;2003;;
5580;Kledingindustrie, bont;Ierland;2004;;
5581;Kledingindustrie, bont;Ierland;2005;;
5582;Kledingindustrie, bont;Ierland;2006;;
5583;Kledingindustrie, bont;Ierland;2007;;
5584;Kledingindustrie, bont;Ierland;2008;;
5585;Kledingindustrie, bont;Ierland;2009;;
5586;Kledingindustrie, bont;Ierland;2010;;
5587;Kledingindustrie, bont;Ierland;2011;;
5588;Kledingindustrie, bont;Italië;1990;;
5589;Kledingindustrie, bont;Italië;1991;0.0;
5590;Kledingindustrie, bont;Italië;1992;0.0;
5591;Kledingindustrie, bont;Italië;1993;0.0;
5592;Kledingindustrie, bont;Italië;1994;0.01;
5593;Kledingindustrie, bont;Italië;1995;0.01;
5594;Kledingindustrie, bont;Italië;1996;0.01;
5595;Kledingindustrie, bont;Italië;1997;0.01;
5596;Kledingindustrie, bont;Italië;1998;0.01;
5597;Kledingindustrie, bont;Italië;1999;0.0;
5598;Kledingindustrie, bont;Italië;2000;0.04;
5599;Kledingindustrie, bont;Italië;2001;0.32;
5600;Kledingindustrie, bont;Italië;2002;0.34;
5601;Kledingindustrie, bont;Italië;2003;0.1;
5602;Kledingindustrie, bont;Italië;2004;;
5603;Kledingindustrie, bont;Italië;2005;;
5604;Kledingindustrie, bont;Italië;2006;;
5605;Kledingindustrie, bont;Italië;2007;;
5606;Kledingindustrie, bont;Italië;2008;;
5607;Kledingindustrie, bont;Italië;2009;;
5608;Kledingindustrie, bont;Italië;2010;;
5609;Kledingindustrie, bont;Italië;2011;;
5610;Kledingindustrie, bont;Japan;1990;;
5611;Kledingindustrie, bont;Japan;1991;;
5612;Kledingindustrie, bont;Japan;1992;;
5613;Kledingindustrie, bont;Japan;1993;;
5614;Kledingindustrie, bont;Japan;1994;;
5615;Kledingindustrie, bont;Japan;1995;;
5616;Kledingindustrie, bont;Japan;1996;;
5617;Kledingindustrie, bont;Japan;1997;;
5618;Kledingindustrie, bont;Japan;1998;;
5619;Kledingindustrie, bont;Japan;1999;;
5620;Kledingindustrie, bont;Japan;2000;;
5621;Kledingindustrie, bont;Japan;2001;;
5622;Kledingindustrie, bont;Japan;2002;;
5623;Kledingindustrie, bont;Japan;2003;;
5624;Kledingindustrie, bont;Japan;2004;;
5625;Kledingindustrie, bont;Japan;2005;;
5626;Kledingindustrie, bont;Japan;2006;;
5627;Kledingindustrie, bont;Japan;2007;;
5628;Kledingindustrie, bont;Japan;2008;;
5629;Kledingindustrie, bont;Japan;2009;;
5630;Kledingindustrie, bont;Japan;2010;;
5631;Kledingindustrie, bont;Japan;2011;;
5632;Kledingindustrie, bont;Nederland;1990;;
5633;Kledingindustrie, bont;Nederland;1991;;
5634;Kledingindustrie, bont;Nederland;1992;;
5635;Kledingindustrie, bont;Nederland;1993;;
5636;Kledingindustrie, bont;Nederland;1994;;
5637;Kledingindustrie, bont;Nederland;1995;;
5638;Kledingindustrie, bont;Nederland;1996;0.13;
5639;Kledingindustrie, bont;Nederland;1997;0.15;
5640;Kledingindustrie, bont;Nederland;1998;0.1;
5641;Kledingindustrie, bont;Nederland;1999;0.08;
5642;Kledingindustrie, bont;Nederland;2000;0.06;
5643;Kledingindustrie, bont;Nederland;2001;0.74;
5644;Kledingindustrie, bont;Nederland;2002;0.28;
5645;Kledingindustrie, bont;Nederland;2003;;
5646;Kledingindustrie, bont;Nederland;2004;;
5647;Kledingindustrie, bont;Nederland;2005;;
5648;Kledingindustrie, bont;Nederland;2006;;
5649;Kledingindustrie, bont;Nederland;2007;;
5650;Kledingindustrie, bont;Nederland;2008;;
5651;Kledingindustrie, bont;Nederland;2009;;
5652;Kledingindustrie, bont;Nederland;2010;;
5653;Kledingindustrie, bont;Nederland;2011;;
5654;Kledingindustrie, bont;Oostenrijk;1990;;
5655;Kledingindustrie, bont;Oostenrijk;1991;;
5656;Kledingindustrie, bont;Oostenrijk;1992;;
5657;Kledingindustrie, bont;Oostenrijk;1993;;
5658;Kledingindustrie, bont;Oostenrijk;1994;;
5659;Kledingindustrie, bont;Oostenrijk;1995;;
5660;Kledingindustrie, bont;Oostenrijk;1996;;
5661;Kledingindustrie, bont;Oostenrijk;1997;;
5662;Kledingindustrie, bont;Oostenrijk;1998;;
5663;Kledingindustrie, bont;Oostenrijk;1999;;
5664;Kledingindustrie, bont;Oostenrijk;2000;;
5665;Kledingindustrie, bont;Oostenrijk;2001;;
5666;Kledingindustrie, bont;Oostenrijk;2002;;
5667;Kledingindustrie, bont;Oostenrijk;2003;;
5668;Kledingindustrie, bont;Oostenrijk;2004;;
5669;Kledingindustrie, bont;Oostenrijk;2005;;
5670;Kledingindustrie, bont;Oostenrijk;2006;;
5671;Kledingindustrie, bont;Oostenrijk;2007;;
5672;Kledingindustrie, bont;Oostenrijk;2008;;
5673;Kledingindustrie, bont;Oostenrijk;2009;;
5674;Kledingindustrie, bont;Oostenrijk;2010;;
5675;Kledingindustrie, bont;Oostenrijk;2011;;
5676;Kledingindustrie, bont;Polen;1990;;
5677;Kledingindustrie, bont;Polen;1991;;
5678;Kledingindustrie, bont;Polen;1992;;
5679;Kledingindustrie, bont;Polen;1993;;
5680;Kledingindustrie, bont;Polen;1994;0.0;
5681;Kledingindustrie, bont;Polen;1995;0.01;
5682;Kledingindustrie, bont;Polen;1996;0.0;
5683;Kledingindustrie, bont;Polen;1997;0.0;
5684;Kledingindustrie, bont;Polen;1998;0.0;
5685;Kledingindustrie, bont;Polen;1999;0.0;
5686;Kledingindustrie, bont;Polen;2000;0.0;
5687;Kledingindustrie, bont;Polen;2001;;
5688;Kledingindustrie, bont;Polen;2002;;
5689;Kledingindustrie, bont;Polen;2003;;
5690;Kledingindustrie, bont;Polen;2004;;
5691;Kledingindustrie, bont;Polen;2005;;
5692;Kledingindustrie, bont;Polen;2006;;
5693;Kledingindustrie, bont;Polen;2007;;
5694;Kledingindustrie, bont;Polen;2008;;
5695;Kledingindustrie, bont;Polen;2009;;
5696;Kledingindustrie, bont;Polen;2010;;
5697;Kledingindustrie, bont;Polen;2011;;
5698;Kledingindustrie, bont;Spanje;1990;0.05;
5699;Kledingindustrie, bont;Spanje;1991;0.06;
5700;Kledingindustrie, bont;Spanje;1992;0.1;
5701;Kledingindustrie, bont;Spanje;1993;0.15;
5702;Kledingindustrie, bont;Spanje;1994;0.45;
5703;Kledingindustrie, bont;Spanje;1995;0.24;
5704;Kledingindustrie, bont;Spanje;1996;0.24;
5705;Kledingindustrie, bont;Spanje;1997;0.26;
5706;Kledingindustrie, bont;Spanje;1998;0.41;
5707;Kledingindustrie, bont;Spanje;1999;0.21;
5708;Kledingindustrie, bont;Spanje;2000;1.24;
5709;Kledingindustrie, bont;Spanje;2001;0.73;
5710;Kledingindustrie, bont;Spanje;2002;0.68;
5711;Kledingindustrie, bont;Spanje;2003;;
5712;Kledingindustrie, bont;Spanje;2004;;
5713;Kledingindustrie, bont;Spanje;2005;;
5714;Kledingindustrie, bont;Spanje;2006;;
5715;Kledingindustrie, bont;Spanje;2007;;
5716;Kledingindustrie, bont;Spanje;2008;;
5717;Kledingindustrie, bont;Spanje;2009;;
5718;Kledingindustrie, bont;Spanje;2010;;
5719;Kledingindustrie, bont;Spanje;2011;;
5720;Kledingindustrie, bont;Tsjechië;1990;;
5721;Kledingindustrie, bont;Tsjechië;1991;;
5722;Kledingindustrie, bont;Tsjechië;1992;;
5723;Kledingindustrie, bont;Tsjechië;1993;;
5724;Kledingindustrie, bont;Tsjechië;1994;;
5725;Kledingindustrie, bont;Tsjechië;1995;;
5726;Kledingindustrie, bont;Tsjechië;1996;;
5727;Kledingindustrie, bont;Tsjechië;1997;;
5728;Kledingindustrie, bont;Tsjechië;1998;;
5729;Kledingindustrie, bont;Tsjechië;1999;;
5730;Kledingindustrie, bont;Tsjechië;2000;;
5731;Kledingindustrie, bont;Tsjechië;2001;;
5732;Kledingindustrie, bont;Tsjechië;2002;;
5733;Kledingindustrie, bont;Tsjechië;2003;;
5734;Kledingindustrie, bont;Tsjechië;2004;;
5735;Kledingindustrie, bont;Tsjechië;2005;;
5736;Kledingindustrie, bont;Tsjechië;2006;;
5737;Kledingindustrie, bont;Tsjechië;2007;;
5738;Kledingindustrie, bont;Tsjechië;2008;;
5739;Kledingindustrie, bont;Tsjechië;2009;;
5740;Kledingindustrie, bont;Tsjechië;2010;;
5741;Kledingindustrie, bont;Tsjechië;2011;;
5742;Kledingindustrie, bont;Verenigd Koninkrijk;1990;;
5743;Kledingindustrie, bont;Verenigd Koninkrijk;1991;;
5744;Kledingindustrie, bont;Verenigd Koninkrijk;1992;;
5745;Kledingindustrie, bont;Verenigd Koninkrijk;1993;;
5746;Kledingindustrie, bont;Verenigd Koninkrijk;1994;;
5747;Kledingindustrie, bont;Verenigd Koninkrijk;1995;;
5748;Kledingindustrie, bont;Verenigd Koninkrijk;1996;;
5749;Kledingindustrie, bont;Verenigd Koninkrijk;1997;;
5750;Kledingindustrie, bont;Verenigd Koninkrijk;1998;;
5751;Kledingindustrie, bont;Verenigd Koninkrijk;1999;;
5752;Kledingindustrie, bont;Verenigd Koninkrijk;2000;;
5753;Kledingindustrie, bont;Verenigd Koninkrijk;2001;;
5754;Kledingindustrie, bont;Verenigd Koninkrijk;2002;;
5755;Kledingindustrie, bont;Verenigd Koninkrijk;2003;;
5756;Kledingindustrie, bont;Verenigd Koninkrijk;2004;;
5757;Kledingindustrie, bont;Verenigd Koninkrijk;2005;;
5758;Kledingindustrie, bont;Verenigd Koninkrijk;2006;;
5759;Kledingindustrie, bont;Verenigd Koninkrijk;2007;;
5760;Kledingindustrie, bont;Verenigd Koninkrijk;2008;;
5761;Kledingindustrie, bont;Verenigd Koninkrijk;2009;;
5762;Kledingindustrie, bont;Verenigd Koninkrijk;2010;;
5763;Kledingindustrie, bont;Verenigd Koninkrijk;2011;;
5764;Kledingindustrie, bont;Verenigde Staten;1990;;
5765;Kledingindustrie, bont;Verenigde Staten;1991;;
5766;Kledingindustrie, bont;Verenigde Staten;1992;;
5767;Kledingindustrie, bont;Verenigde Staten;1993;;
5768;Kledingindustrie, bont;Verenigde Staten;1994;;
5769;Kledingindustrie, bont;Verenigde Staten;1995;;
5770;Kledingindustrie, bont;Verenigde Staten;1996;;
5771;Kledingindustrie, bont;Verenigde Staten;1997;;
5772;Kledingindustrie, bont;Verenigde Staten;1998;1.45;
5773;Kledingindustrie, bont;Verenigde Staten;1999;;
5774;Kledingindustrie, bont;Verenigde Staten;2000;;
5775;Kledingindustrie, bont;Verenigde Staten;2001;;
5776;Kledingindustrie, bont;Verenigde Staten;2002;;
5777;Kledingindustrie, bont;Verenigde Staten;2003;;
5778;Kledingindustrie, bont;Verenigde Staten;2004;;
5779;Kledingindustrie, bont;Verenigde Staten;2005;;
5780;Kledingindustrie, bont;Verenigde Staten;2006;;
5781;Kledingindustrie, bont;Verenigde Staten;2007;;
5782;Kledingindustrie, bont;Verenigde Staten;2008;;
5783;Kledingindustrie, bont;Verenigde Staten;2009;;
5784;Kledingindustrie, bont;Verenigde Staten;2010;;
5785;Kledingindustrie, bont;Verenigde Staten;2011;;
5786;Kledingindustrie, bont;Zuid-Korea;1990;;
5787;Kledingindustrie, bont;Zuid-Korea;1991;;
5788;Kledingindustrie, bont;Zuid-Korea;1992;;
5789;Kledingindustrie, bont;Zuid-Korea;1993;;
5790;Kledingindustrie, bont;Zuid-Korea;1994;;
5791;Kledingindustrie, bont;Zuid-Korea;1995;0.36;
5792;Kledingindustrie, bont;Zuid-Korea;1996;0.29;
5793;Kledingindustrie, bont;Zuid-Korea;1997;0.25;
5794;Kledingindustrie, bont;Zuid-Korea;1998;0.29;
5795;Kledingindustrie, bont;Zuid-Korea;1999;0.46;
5796;Kledingindustrie, bont;Zuid-Korea;2000;0.58;
5797;Kledingindustrie, bont;Zuid-Korea;2001;1.31;
5798;Kledingindustrie, bont;Zuid-Korea;2002;1.84;
5799;Kledingindustrie, bont;Zuid-Korea;2003;2.33;
5800;Kledingindustrie, bont;Zuid-Korea;2004;;
5801;Kledingindustrie, bont;Zuid-Korea;2005;;
5802;Kledingindustrie, bont;Zuid-Korea;2006;;
5803;Kledingindustrie, bont;Zuid-Korea;2007;;
5804;Kledingindustrie, bont;Zuid-Korea;2008;;
5805;Kledingindustrie, bont;Zuid-Korea;2009;;
5806;Kledingindustrie, bont;Zuid-Korea;2010;;
5807;Kledingindustrie, bont;Zuid-Korea;2011;;
5808;Kledingindustrie, bont;Zweden;1990;;
5809;Kledingindustrie, bont;Zweden;1991;;
5810;Kledingindustrie, bont;Zweden;1992;;
5811;Kledingindustrie, bont;Zweden;1993;;
5812;Kledingindustrie, bont;Zweden;1994;;
5813;Kledingindustrie, bont;Zweden;1995;;
5814;Kledingindustrie, bont;Zweden;1996;;
5815;Kledingindustrie, bont;Zweden;1997;;
5816;Kledingindustrie, bont;Zweden;1998;;
5817;Kledingindustrie, bont;Zweden;1999;;
5818;Kledingindustrie, bont;Zweden;2000;;
5819;Kledingindustrie, bont;Zweden;2001;;
5820;Kledingindustrie, bont;Zweden;2002;;
5821;Kledingindustrie, bont;Zweden;2003;;
5822;Kledingindustrie, bont;Zweden;2004;;
5823;Kledingindustrie, bont;Zweden;2005;;
5824;Kledingindustrie, bont;Zweden;2006;;
5825;Kledingindustrie, bont;Zweden;2007;;
5826;Kledingindustrie, bont;Zweden;2008;;
5827;Kledingindustrie, bont;Zweden;2009;;
5828;Kledingindustrie, bont;Zweden;2010;;
5829;Kledingindustrie, bont;Zweden;2011;;
5830;Kledingindustrie, bont;EU-15;1990;;
5831;Kledingindustrie, bont;EU-15;1991;;
5832;Kledingindustrie, bont;EU-15;1992;;
5833;Kledingindustrie, bont;EU-15;1993;;
5834;Kledingindustrie, bont;EU-15;1994;;
5835;Kledingindustrie, bont;EU-15;1995;;
5836;Kledingindustrie, bont;EU-15;1996;;
5837;Kledingindustrie, bont;EU-15;1997;;
5838;Kledingindustrie, bont;EU-15;1998;;
5839;Kledingindustrie, bont;EU-15;1999;;
5840;Kledingindustrie, bont;EU-15;2000;;
5841;Kledingindustrie, bont;EU-15;2001;;
5842;Kledingindustrie, bont;EU-15;2002;;
5843;Kledingindustrie, bont;EU-15;2003;;
5844;Kledingindustrie, bont;EU-15;2004;;
5845;Kledingindustrie, bont;EU-15;2005;;
5846;Kledingindustrie, bont;EU-15;2006;;
5847;Kledingindustrie, bont;EU-15;2007;;
5848;Kledingindustrie, bont;EU-15;2008;;
5849;Kledingindustrie, bont;EU-15;2009;;
5850;Kledingindustrie, bont;EU-15;2010;;
5851;Kledingindustrie, bont;EU-15;2011;;
5852;Kledingindustrie, bont;EU-27;1990;;
5853;Kledingindustrie, bont;EU-27;1991;;
5854;Kledingindustrie, bont;EU-27;1992;;
5855;Kledingindustrie, bont;EU-27;1993;;
5856;Kledingindustrie, bont;EU-27;1994;;
5857;Kledingindustrie, bont;EU-27;1995;;
5858;Kledingindustrie, bont;EU-27;1996;;
