ID;Achtergrondkenmerken;Perioden;TotaalAantalVakanties_1;GemiddeldeVakantieduur_2;Belgie_3;Frankrijk_4;Spanje_5;Oostenrijk_6;GrootBrittannie_7;Duitsland_8;Italie_9;Griekenland_10;Turkije_11;OverigeLanden_12;TotaalSeizoenrecreatieveLogiesvormen_13;TotaalToeristischeLogiesvormen_14;WoningVanFamilieVriendenOfKennissen_15;WoningVanAndereParticulier_16;HotelMotel_17;Appartement_18;ZomerhuisjeVakantiebungalow_19;TentBungalowtent_20;CaravanVouwwagenCamper_21;OverigeToeristischeLogiesvormen_22;GeboektBijEenReisbureau_23;GeboektBijEenBankBoekingscentraleEd_24;RechtstreeksBijEenReisorganisatie_25;LogiesGereserveerd_26;LogiesNietVoorafGeboekt_27;Auto_28;TreinAutoslaaptrein_29;Touringcar_30;Vliegtuig_31;OverigeVervoermiddelen_32;TotaalGemUitgavenPerVakantieganger_33;MetEigenVervoer_34;MetOverigVervoer_35
406;Alleenstaande;2015;1377.0;12.1;49.0;118.0;142.0;77.0;67.0;146.0;89.0;73.0;47.0;569.0;30.0;1348.0;134.0;53.0;642.0;176.0;99.0;74.0;32.0;138.0;597.0;353.0;170.0;115.0;142.0;349.0;59.0;76.0;866.0;28.0;1078.0;584.0;1244.0
407;Alleenstaande;2016;1206.0;12.0;35.0;131.0;162.0;56.0;69.0;133.0;78.0;41.0;23.0;478.0;32.0;1173.0;141.0;70.0;559.0;128.0;101.0;64.0;26.0;85.0;501.0;283.0;179.0;91.0;151.0;318.0;50.0;72.0;735.0;30.0;1047.0;607.0;1207.0
408;Huishouden met jongste kind 0 tot 6 jaar;2000;1923.0;13.5;160.0;580.0;251.0;151.0;22.0;184.0;107.0;42.0;85.0;341.0;53.0;1871.0;;;300.0;390.0;422.0;275.0;368.0;43.0;772.0;;261.0;;265.0;1346.0;26.0;62.0;465.0;26.0;442.0;356.0;653.0
409;Huishouden met jongste kind 0 tot 6 jaar;2001;1738.0;14.0;187.0;529.0;238.0;128.0;;159.0;120.0;45.0;15.0;;34.0;1703.0;;;185.0;310.0;461.0;310.0;302.0;49.0;572.0;;234.0;;261.0;1325.0;10.0;50.0;353.0;0.0;450.0;357.0;749.0
410;Huishouden met jongste kind 0 tot 6 jaar;2002;1847.0;13.5;232.0;555.0;223.0;109.0;30.0;173.0;107.0;52.0;62.0;305.0;58.0;1789.0;123.0;101.0;186.0;242.0;509.0;269.0;325.0;33.0;571.0;286.0;78.0;;;1410.0;9.0;31.0;342.0;55.0;451.0;372.0;712.0
411;Huishouden met jongste kind 0 tot 6 jaar;2003;1838.0;13.0;251.0;482.0;208.0;164.0;28.0;191.0;109.0;54.0;64.0;287.0;53.0;1785.0;117.0;108.0;214.0;306.0;448.0;219.0;327.0;45.0;513.0;356.0;71.0;390.0;509.0;1398.0;18.0;27.0;377.0;18.0;445.0;367.0;688.0
412;Huishouden met jongste kind 0 tot 6 jaar;2004;2084.0;12.4;271.0;434.0;245.0;173.0;51.0;280.0;91.0;65.0;107.0;366.0;79.0;2005.0;178.0;92.0;403.0;302.0;478.0;191.0;303.0;59.0;780.0;283.0;113.0;516.0;392.0;1466.0;20.0;26.0;543.0;30.0;417.0;331.0;621.0
413;Huishouden met jongste kind 0 tot 6 jaar;2005;2209.0;13.2;258.0;462.0;193.0;145.0;33.0;262.0;135.0;57.0;127.0;538.0;70.0;2139.0;196.0;157.0;418.0;264.0;452.0;223.0;371.0;58.0;833.0;272.0;115.0;544.0;444.0;1618.0;13.0;18.0;527.0;33.0;440.0;343.0;703.0
414;Huishouden met jongste kind 0 tot 6 jaar;2006;2049.0;12.5;221.0;438.0;168.0;159.0;52.0;263.0;136.0;69.0;73.0;469.0;106.0;1942.0;208.0;114.0;291.0;289.0;384.0;229.0;363.0;63.0;761.0;145.0;125.0;585.0;432.0;1477.0;22.0;23.0;498.0;28.0;458.0;349.0;739.0
415;Huishouden met jongste kind 0 tot 6 jaar;2007;2056.0;13.0;226.0;470.0;176.0;158.0;42.0;286.0;151.0;64.0;51.0;433.0;40.0;2016.0;139.0;141.0;345.0;233.0;425.0;231.0;418.0;83.0;851.0;194.0;136.0;471.0;405.0;1508.0;17.0;16.0;499.0;17.0;484.0;374.0;787.0
416;Huishouden met jongste kind 0 tot 6 jaar;2008;2144.0;13.0;224.0;463.0;190.0;136.0;26.0;312.0;192.0;54.0;116.0;431.0;95.0;2049.0;178.0;160.0;364.0;228.0;494.0;212.0;357.0;56.0;842.0;239.0;127.0;604.0;333.0;1519.0;48.0;25.0;550.0;4.0;482.0;379.0;730.0
417;Huishouden met jongste kind 0 tot 6 jaar;2009;1906.0;13.2;178.0;428.0;158.0;130.0;45.0;287.0;143.0;34.0;73.0;429.0;101.0;1805.0;129.0;107.0;278.0;281.0;414.0;178.0;402.0;15.0;720.0;191.0;118.0;613.0;265.0;1413.0;19.0;17.0;429.0;28.0;502.0;387.0;832.0
418;Huishouden met jongste kind 0 tot 6 jaar;2010;1998.0;13.0;239.0;473.0;151.0;162.0;41.0;311.0;111.0;24.0;88.0;396.0;94.0;1904.0;197.0;147.0;325.0;213.0;421.0;185.0;371.0;44.0;706.0;240.0;144.0;598.0;310.0;1497.0;43.0;13.0;432.0;13.0;469.0;369.0;768.0
419;Huishouden met jongste kind 0 tot 6 jaar;2011;2033.0;12.5;235.0;504.0;170.0;173.0;65.0;291.0;115.0;49.0;75.0;356.0;97.0;1936.0;153.0;147.0;314.0;261.0;498.0;175.0;362.0;27.0;704.0;510.0;149.0;470.0;201.0;1491.0;8.0;18.0;488.0;28.0;486.0;379.0;759.0
420;Huishouden met jongste kind 0 tot 6 jaar;2012;1908.0;12.8;183.0;470.0;142.0;155.0;30.0;246.0;161.0;71.0;92.0;358.0;78.0;1830.0;120.0;127.0;283.0;260.0;504.0;184.0;297.0;55.0;740.0;379.0;83.0;479.0;227.0;1416.0;10.0;3.0;473.0;6.0;506.0;384.0;854.0
421;Huishouden met jongste kind 0 tot 6 jaar;2013;1806.0;12.8;191.0;469.0;147.0;125.0;38.0;237.0;165.0;40.0;78.0;315.0;94.0;1712.0;102.0;140.0;266.0;186.0;448.0;155.0;381.0;35.0;586.0;375.0;74.0;513.0;258.0;1394.0;3.0;7.0;395.0;7.0;472.0;377.0;780.0
422;Huishouden met jongste kind 0 tot 6 jaar;2014;1608.0;12.8;128.0;433.0;165.0;97.0;37.0;250.0;132.0;41.0;76.0;248.0;46.0;1562.0;68.0;131.0;284.0;168.0;316.0;181.0;375.0;39.0;623.0;286.0;85.0;400.0;214.0;1130.0;17.0;8.0;445.0;8.0;503.0;401.0;727.0
423;Huishouden met jongste kind 0 tot 6 jaar;2015;1709.0;12.7;144.0;450.0;190.0;119.0;62.0;223.0;118.0;43.0;51.0;308.0;62.0;1647.0;108.0;190.0;282.0;143.0;414.0;182.0;291.0;36.0;551.0;499.0;81.0;366.0;211.0;1208.0;7.0;7.0;467.0;19.0;515.0;411.0;763.0
424;Huishouden met jongste kind 0 tot 6 jaar;2016;1880.0;12.0;164.0;475.0;255.0;125.0;43.0;277.0;154.0;35.0;42.0;310.0;75.0;1806.0;119.0;206.0;336.0;139.0;475.0;195.0;308.0;28.0;746.0;410.0;76.0;398.0;250.0;1358.0;13.0;5.0;491.0;13.0;496.0;394.0;752.0
425;Huish. met jongste kind 6 tot 13 jaar;2000;1574.0;13.9;138.0;414.0;181.0;175.0;41.0;160.0;61.0;38.0;31.0;335.0;18.0;1557.0;;;255.0;260.0;335.0;218.0;392.0;40.0;581.0;;121.0;;261.0;1130.0;20.0;119.0;286.0;20.0;474.0;356.0;764.0
426;Huish. met jongste kind 6 tot 13 jaar;2001;1770.0;13.8;156.0;408.0;227.0;208.0;;168.0;114.0;27.0;70.0;;54.0;1716.0;;;349.0;301.0;440.0;184.0;382.0;18.0;592.0;;215.0;;263.0;1247.0;29.0;122.0;339.0;32.0;504.0;391.0;779.0
427;Huish. met jongste kind 6 tot 13 jaar;2002;2055.0;13.8;185.0;571.0;240.0;158.0;41.0;211.0;155.0;73.0;63.0;358.0;110.0;1945.0;91.0;116.0;304.0;268.0;376.0;294.0;419.0;78.0;675.0;255.0;113.0;;;1507.0;49.0;131.0;310.0;57.0;489.0;401.0;726.0
428;Huish. met jongste kind 6 tot 13 jaar;2003;2081.0;13.3;213.0;489.0;270.0;168.0;58.0;189.0;144.0;64.0;103.0;382.0;68.0;2014.0;103.0;128.0;404.0;311.0;331.0;267.0;387.0;83.0;716.0;250.0;115.0;462.0;538.0;1441.0;48.0;137.0;415.0;41.0;511.0;417.0;710.0
429;Huish. met jongste kind 6 tot 13 jaar;2004;1918.0;14.3;181.0;434.0;190.0;165.0;43.0;207.0;133.0;36.0;96.0;434.0;19.0;1899.0;113.0;87.0;324.0;297.0;341.0;243.0;409.0;86.0;675.0;208.0;93.0;496.0;445.0;1405.0;38.0;59.0;380.0;36.0;507.0;427.0;728.0
430;Huish. met jongste kind 6 tot 13 jaar;2005;2019.0;13.5;190.0;424.0;182.0;138.0;37.0;266.0;122.0;48.0;158.0;453.0;44.0;1975.0;125.0;109.0;389.0;278.0;374.0;214.0;417.0;68.0;772.0;187.0;82.0;471.0;507.0;1352.0;48.0;78.0;497.0;44.0;497.0;401.0;693.0
431;Huish. met jongste kind 6 tot 13 jaar;2006;2086.0;13.6;168.0;539.0;191.0;165.0;37.0;222.0;176.0;71.0;106.0;410.0;42.0;2044.0;122.0;107.0;427.0;267.0;435.0;220.0;392.0;74.0;804.0;194.0;77.0;497.0;515.0;1481.0;40.0;68.0;468.0;30.0;535.0;433.0;785.0
432;Huish. met jongste kind 6 tot 13 jaar;2007;2056.0;13.2;197.0;395.0;174.0;194.0;28.0;248.0;150.0;106.0;108.0;455.0;54.0;2002.0;121.0;106.0;414.0;262.0;399.0;218.0;381.0;102.0;829.0;193.0;88.0;473.0;473.0;1376.0;35.0;82.0;530.0;33.0;538.0;414.0;789.0
433;Huish. met jongste kind 6 tot 13 jaar;2008;2292.0;12.5;211.0;484.0;213.0;186.0;51.0;264.0;151.0;124.0;116.0;492.0;86.0;2206.0;129.0;156.0;513.0;294.0;417.0;163.0;459.0;75.0;880.0;250.0;127.0;632.0;402.0;1559.0;37.0;76.0;598.0;21.0;548.0;414.0;832.0
434;Huish. met jongste kind 6 tot 13 jaar;2009;2125.0;13.3;140.0;440.0;179.0;236.0;73.0;271.0;167.0;74.0;93.0;452.0;77.0;2048.0;106.0;132.0;466.0;257.0;388.0;164.0;444.0;91.0;869.0;210.0;116.0;599.0;331.0;1492.0;31.0;38.0;543.0;21.0;584.0;440.0;923.0
435;Huish. met jongste kind 6 tot 13 jaar;2010;2165.0;13.0;117.0;484.0;170.0;204.0;43.0;282.0;175.0;89.0;111.0;490.0;68.0;2097.0;125.0;118.0;525.0;267.0;352.0;206.0;447.0;58.0;822.0;299.0;116.0;594.0;335.0;1496.0;65.0;41.0;547.0;17.0;612.0;451.0;970.0
436;Huish. met jongste kind 6 tot 13 jaar;2011;2145.0;12.9;153.0;472.0;213.0;213.0;54.0;335.0;156.0;52.0;123.0;374.0;98.0;2047.0;107.0;134.0;406.0;283.0;412.0;213.0;441.0;52.0;822.0;360.0;123.0;546.0;295.0;1492.0;67.0;47.0;505.0;34.0;573.0;448.0;849.0
437;Huish. met jongste kind 6 tot 13 jaar;2012;1933.0;12.9;93.0;387.0;208.0;193.0;68.0;300.0;149.0;46.0;100.0;387.0;76.0;1858.0;117.0;172.0;404.0;259.0;343.0;158.0;340.0;65.0;691.0;374.0;75.0;491.0;303.0;1319.0;45.0;36.0;496.0;37.0;616.0;448.0;967.0
438;Huish. met jongste kind 6 tot 13 jaar;2013;2158.0;12.7;169.0;429.0;184.0;242.0;69.0;283.0;224.0;51.0;113.0;394.0;67.0;2091.0;90.0;189.0;440.0;275.0;351.0;246.0;430.0;71.0;717.0;393.0;81.0;641.0;326.0;1552.0;25.0;32.0;508.0;41.0;563.0;457.0;834.0
439;Huish. met jongste kind 6 tot 13 jaar;2014;2168.0;12.7;131.0;396.0;184.0;237.0;81.0;336.0;198.0;63.0;129.0;413.0;108.0;2060.0;103.0;202.0;474.0;297.0;364.0;184.0;366.0;69.0;729.0;376.0;100.0;604.0;359.0;1513.0;18.0;22.0;583.0;32.0;602.0;443.0;964.0
440;Huish. met jongste kind 6 tot 13 jaar;2015;1948.0;13.1;121.0;407.0;213.0;222.0;63.0;266.0;151.0;66.0;117.0;323.0;73.0;1876.0;84.0;179.0;442.0;246.0;371.0;143.0;372.0;38.0;742.0;407.0;101.0;420.0;279.0;1368.0;36.0;5.0;526.0;13.0;617.0;464.0;951.0
441;Huish. met jongste kind 6 tot 13 jaar;2016;2082.0;13.0;129.0;396.0;224.0;209.0;60.0;302.0;234.0;40.0;101.0;386.0;81.0;2000.0;100.0;184.0;376.0;230.0;448.0;190.0;421.0;51.0;762.0;467.0;84.0;475.0;293.0;1516.0;13.0;11.0;514.0;28.0;605.0;467.0;939.0
442;Huish. met jongste kind 13 tot 18 jaar;2000;1190.0;14.0;90.0;271.0;140.0;88.0;41.0;89.0;102.0;68.0;48.0;253.0;50.0;1140.0;;;286.0;239.0;144.0;129.0;243.0;68.0;470.0;;98.0;;222.0;704.0;43.0;138.0;281.0;24.0;565.0;449.0;739.0
443;Huish. met jongste kind 13 tot 18 jaar;2001;1074.0;13.6;78.0;341.0;172.0;60.0;;76.0;34.0;33.0;63.0;;83.0;990.0;;;263.0;191.0;146.0;118.0;212.0;20.0;397.0;;89.0;;283.0;673.0;3.0;126.0;256.0;16.0;547.0;405.0;793.0
444;Huish. met jongste kind 13 tot 18 jaar;2002;1108.0;12.8;102.0;207.0;124.0;106.0;42.0;122.0;79.0;61.0;79.0;184.0;21.0;1087.0;61.0;36.0;324.0;163.0;125.0;158.0;148.0;73.0;472.0;118.0;49.0;;;642.0;43.0;111.0;265.0;47.0;540.0;431.0;690.0
445;Huish. met jongste kind 13 tot 18 jaar;2003;1120.0;12.8;75.0;199.0;154.0;112.0;28.0;109.0;68.0;39.0;113.0;225.0;37.0;1083.0;69.0;50.0;342.0;218.0;99.0;111.0;141.0;52.0;511.0;116.0;57.0;181.0;255.0;595.0;17.0;115.0;349.0;44.0;621.0;434.0;837.0
446;Huish. met jongste kind 13 tot 18 jaar;2004;1291.0;12.9;91.0;218.0;134.0;105.0;35.0;139.0;85.0;41.0;130.0;313.0;44.0;1248.0;92.0;44.0;373.0;206.0;175.0;159.0;139.0;61.0;517.0;120.0;84.0;224.0;346.0;708.0;43.0;79.0;413.0;48.0;584.0;434.0;765.0
447;Huish. met jongste kind 13 tot 18 jaar;2005;1238.0;12.5;57.0;196.0;136.0;117.0;34.0;139.0;77.0;37.0;144.0;300.0;29.0;1210.0;56.0;63.0;383.0;202.0;149.0;109.0;167.0;79.0;552.0;80.0;39.0;271.0;296.0;704.0;26.0;86.0;384.0;38.0;639.0;514.0;805.0
448;Huish. met jongste kind 13 tot 18 jaar;2006;1344.0;13.0;88.0;218.0;183.0;104.0;32.0;110.0;81.0;95.0;79.0;355.0;69.0;1275.0;52.0;89.0;447.0;221.0;113.0;95.0;190.0;69.0;604.0;69.0;81.0;242.0;348.0;661.0;16.0;115.0;513.0;39.0;690.0;461.0;912.0
449;Huish. met jongste kind 13 tot 18 jaar;2007;1418.0;12.8;97.0;204.0;177.0;97.0;48.0;129.0;111.0;80.0;129.0;348.0;64.0;1354.0;75.0;57.0;488.0;225.0;158.0;125.0;153.0;74.0;612.0;92.0;58.0;270.0;386.0;680.0;36.0;129.0;519.0;55.0;641.0;473.0;795.0
450;Huish. met jongste kind 13 tot 18 jaar;2008;1600.0;12.8;68.0;191.0;249.0;116.0;51.0;108.0;119.0;76.0;140.0;482.0;92.0;1508.0;98.0;89.0;556.0;224.0;167.0;103.0;193.0;78.0;731.0;130.0;118.0;324.0;297.0;699.0;17.0;132.0;701.0;52.0;704.0;476.0;881.0
451;Huish. met jongste kind 13 tot 18 jaar;2009;1539.0;12.7;120.0;208.0;198.0;145.0;48.0;142.0;115.0;88.0;99.0;375.0;67.0;1472.0;73.0;81.0;512.0;218.0;167.0;117.0;213.0;91.0;694.0;175.0;96.0;275.0;299.0;801.0;36.0;98.0;568.0;36.0;691.0;506.0;891.0
452;Huish. met jongste kind 13 tot 18 jaar;2010;1450.0;12.7;67.0;216.0;194.0;124.0;57.0;152.0;117.0;34.0;106.0;382.0;96.0;1354.0;83.0;78.0;444.0;203.0;147.0;122.0;184.0;91.0;580.0;130.0;114.0;321.0;304.0;753.0;26.0;80.0;575.0;15.0;723.0;525.0;938.0
453;Huish. met jongste kind 13 tot 18 jaar;2011;1376.0;12.6;67.0;245.0;203.0;83.0;49.0;150.0;119.0;80.0;88.0;292.0;42.0;1335.0;87.0;74.0;441.0;249.0;133.0;97.0;191.0;63.0;559.0;226.0;109.0;268.0;214.0;656.0;41.0;72.0;559.0;49.0;668.0;491.0;823.0
454;Huish. met jongste kind 13 tot 18 jaar;2012;1373.0;12.5;73.0;273.0;133.0;133.0;36.0;147.0;101.0;68.0;74.0;335.0;52.0;1321.0;51.0;80.0;372.0;256.0;176.0;86.0;201.0;99.0;543.0;249.0;75.0;231.0;275.0;718.0;20.0;76.0;533.0;26.0;698.0;472.0;932.0
455;Huish. met jongste kind 13 tot 18 jaar;2013;1363.0;12.5;61.0;248.0;201.0;92.0;52.0;138.0;95.0;58.0;90.0;327.0;89.0;1274.0;38.0;127.0;410.0;203.0;163.0;88.0;209.0;36.0;495.0;228.0;71.0;337.0;233.0;723.0;34.0;59.0;514.0;33.0;687.0;522.0;876.0
456;Huish. met jongste kind 13 tot 18 jaar;2014;1432.0;11.9;72.0;180.0;217.0;131.0;93.0;143.0;106.0;77.0;98.0;316.0;85.0;1348.0;55.0;115.0;394.0;244.0;197.0;65.0;169.0;110.0;554.0;278.0;85.0;270.0;246.0;685.0;30.0;66.0;578.0;74.0;701.0;508.0;876.0
457;Huish. met jongste kind 13 tot 18 jaar;2015;1562.0;11.8;34.0;255.0;238.0;125.0;51.0;174.0;136.0;71.0;113.0;366.0;106.0;1456.0;65.0;108.0;513.0;219.0;156.0;117.0;187.0;91.0;574.0;370.0;80.0;304.0;235.0;721.0;41.0;75.0;682.0;43.0;715.0;507.0;894.0
458;Huish. met jongste kind 13 tot 18 jaar;2016;1557.0;12.0;57.0;213.0;233.0;125.0;58.0;192.0;117.0;63.0;102.0;396.0;126.0;1431.0;71.0;138.0;475.0;231.0;145.0;71.0;204.0;96.0;547.0;342.0;114.0;343.0;211.0;774.0;28.0;70.0;646.0;39.0;721.0;477.0;937.0
459;Huishouden met uitsl. meerderjarigen;2000;5378.0;13.5;290.0;697.0;687.0;402.0;179.0;723.0;254.0;368.0;178.0;1600.0;306.0;5072.0;;;2318.0;1065.0;495.0;322.0;444.0;183.0;2431.0;;589.0;;1076.0;2492.0;91.0;523.0;2146.0;125.0;781.0;506.0;1021.0
460;Huishouden met uitsl. meerderjarigen;2001;5631.0;13.2;290.0;642.0;790.0;493.0;;716.0;303.0;361.0;300.0;;320.0;5311.0;;;2525.0;1036.0;559.0;307.0;433.0;227.0;2617.0;;661.0;;1089.0;2487.0;180.0;607.0;2224.0;133.0;779.0;516.0;986.0
461;Huishouden met uitsl. meerderjarigen;2002;5935.0;13.0;334.0;964.0;809.0;496.0;241.0;813.0;297.0;271.0;325.0;1384.0;284.0;5651.0;660.0;226.0;2011.0;970.0;591.0;298.0;557.0;338.0;2556.0;569.0;371.0;;;3183.0;139.0;422.0;2012.0;179.0;734.0;524.0;978.0
462;Huishouden met uitsl. meerderjarigen;2003;6220.0;13.0;425.0;901.0;808.0;478.0;217.0;789.0;313.0;279.0;361.0;1650.0;251.0;5969.0;560.0;257.0;2258.0;1025.0;622.0;335.0;548.0;364.0;2853.0;661.0;464.0;860.0;1382.0;3210.0;134.0;402.0;2326.0;148.0;774.0;533.0;1025.0
463;Huishouden met uitsl. meerderjarigen;2004;6676.0;13.2;428.0;968.0;745.0;486.0;217.0;839.0;314.0;314.0;418.0;1946.0;253.0;6423.0;622.0;235.0;2660.0;999.0;563.0;307.0;610.0;428.0;3174.0;532.0;522.0;1115.0;1333.0;3258.0;147.0;424.0;2687.0;159.0;798.0;542.0;1043.0
464;Huishouden met uitsl. meerderjarigen;2005;6794.0;13.0;403.0;914.0;877.0;493.0;190.0;802.0;294.0;329.0;464.0;2028.0;271.0;6523.0;600.0;240.0;2996.0;946.0;554.0;235.0;603.0;349.0;3308.0;433.0;549.0;1216.0;1288.0;3164.0;172.0;405.0;2890.0;163.0;801.0;555.0;1015.0
465;Huishouden met uitsl. meerderjarigen;2006;6620.0;12.8;360.0;852.0;758.0;578.0;205.0;886.0;362.0;325.0;319.0;1975.0;319.0;6302.0;533.0;258.0;2840.0;929.0;558.0;238.0;579.0;367.0;3116.0;409.0;522.0;1315.0;1259.0;3220.0;132.0;393.0;2708.0;167.0;815.0;548.0;1069.0
466;Huishouden met uitsl. meerderjarigen;2007;6877.0;13.0;354.0;898.0;826.0;524.0;175.0;896.0;382.0;398.0;303.0;2119.0;421.0;6456.0;631.0;292.0;2884.0;906.0;582.0;256.0;563.0;340.0;3287.0;414.0;607.0;1314.0;1255.0;3219.0;163.0;408.0;2933.0;154.0;840.0;565.0;1081.0
467;Huishouden met uitsl. meerderjarigen;2008;7415.0;13.3;414.0;1025.0;884.0;518.0;182.0;986.0;403.0;405.0;327.0;2272.0;388.0;7027.0;678.0;291.0;3159.0;1014.0;569.0;276.0;654.0;386.0;3523.0;573.0;665.0;1324.0;1329.0;3400.0;226.0;425.0;3198.0;165.0;900.0;611.0;1144.0
468;Huishouden met uitsl. meerderjarigen;2009;7404.0;13.1;381.0;1054.0;761.0;565.0;205.0;1171.0;420.0;351.0;357.0;2139.0;558.0;6846.0;568.0;354.0;2958.0;1009.0;620.0;275.0;652.0;411.0;3264.0;703.0;708.0;1548.0;1182.0;3606.0;170.0;416.0;3022.0;191.0;872.0;580.0;1149.0
469;Huishouden met uitsl. meerderjarigen;2010;7475.0;13.1;328.0;961.0;805.0;511.0;267.0;1162.0;425.0;404.0;421.0;2191.0;522.0;6953.0;633.0;350.0;3077.0;973.0;544.0;288.0;657.0;432.0;3162.0;734.0;778.0;1505.0;1297.0;3494.0;155.0;355.0;3232.0;239.0;848.0;547.0;1113.0
470;Huishouden met uitsl. meerderjarigen;2011;7544.0;13.2;361.0;1060.0;863.0;553.0;245.0;1020.0;442.0;371.0;440.0;2187.0;512.0;7032.0;575.0;279.0;3202.0;910.0;730.0;238.0;696.0;401.0;3152.0;1271.0;680.0;1371.0;1070.0;3333.0;176.0;362.0;3453.0;219.0;882.0;563.0;1132.0
471;Huishouden met uitsl. meerderjarigen;2012;7881.0;13.3;370.0;970.0;1026.0;595.0;250.0;1164.0;420.0;403.0;421.0;2262.0;535.0;7345.0;580.0;401.0;3225.0;990.0;712.0;215.0;760.0;464.0;3074.0;1516.0;657.0;1485.0;1148.0;3698.0;127.0;274.0;3585.0;196.0;886.0;573.0;1156.0
472;Huishouden met uitsl. meerderjarigen;2013;7559.0;13.5;314.0;912.0;963.0;550.0;305.0;1056.0;451.0;390.0;503.0;2114.0;528.0;7030.0;554.0;383.0;3109.0;873.0;664.0;221.0;724.0;503.0;3128.0;1330.0;656.0;1291.0;1153.0;3332.0;149.0;302.0;3548.0;228.0;936.0;612.0;1190.0
473;Huishouden met uitsl. meerderjarigen;2014;7718.0;13.3;266.0;959.0;990.0;550.0;254.0;1193.0;453.0;467.0;384.0;2201.0;476.0;7242.0;480.0;411.0;3178.0;1044.0;710.0;243.0;749.0;427.0;2994.0;1662.0;698.0;1274.0;1090.0;3350.0;159.0;314.0;3714.0;181.0;916.0;604.0;1150.0
474;Huishouden met uitsl. meerderjarigen;2015;7796.0;13.5;235.0;960.0;1070.0;549.0;277.0;1154.0;463.0;438.0;361.0;2289.0;435.0;7361.0;523.0;463.0;3396.0;1000.0;583.0;203.0;736.0;458.0;3229.0;1663.0;575.0;1187.0;1142.0;3445.0;135.0;316.0;3709.0;191.0;950.0;639.0;1189.0
475;Huishouden met uitsl. meerderjarigen;2016;7611.0;13.0;228.0;939.0;1180.0;548.0;267.0;1171.0;486.0;328.0;215.0;2248.0;490.0;7121.0;564.0;436.0;3262.0;820.0;670.0;226.0;693.0;450.0;3016.0;1695.0;536.0;1260.0;1102.0;3460.0;93.0;286.0;3588.0;183.0;942.0;609.0;1220.0
476;Bruto hh.-inkomen: tot 17.500 euro;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;Bruto hh.-inkomen: tot 17.500 euro;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;Bruto hh.-inkomen: tot 17.500 euro;2002;873.0;12.7;76.0;158.0;104.0;78.0;38.0;111.0;37.0;27.0;44.0;204.0;7.0;863.0;137.0;29.0;274.0;119.0;70.0;100.0;74.0;59.0;390.0;85.0;69.0;;;414.0;50.0;109.0;267.0;35.0;680.0;450.0;881.0
479;Bruto hh.-inkomen: tot 17.500 euro;2003;788.0;11.5;70.0;129.0;55.0;59.0;19.0;180.0;43.0;27.0;29.0;178.0;44.0;744.0;66.0;45.0;225.0;107.0;68.0;67.0;37.0;127.0;325.0;88.0;137.0;19.0;180.0;339.0;39.0;144.0;231.0;37.0;604.0;403.0;731.0
480;Bruto hh.-inkomen: tot 17.500 euro;2004;882.0;12.0;97.0;141.0;99.0;60.0;37.0;135.0;32.0;16.0;62.0;206.0;16.0;866.0;143.0;33.0;283.0;112.0;99.0;56.0;49.0;84.0;399.0;46.0;63.0;141.0;235.0;420.0;30.0;107.0;308.0;14.0;638.0;382.0;866.0
481;Bruto hh.-inkomen: tot 17.500 euro;2005;854.0;12.4;54.0;114.0;88.0;56.0;47.0;125.0;34.0;26.0;69.0;241.0;10.0;842.0;91.0;43.0;333.0;81.0;83.0;81.0;71.0;58.0;345.0;61.0;99.0;131.0;214.0;403.0;29.0;82.0;310.0;29.0;652.0;404.0;875.0
482;Bruto hh.-inkomen: tot 17.500 euro;2006;824.0;11.6;58.0;136.0;73.0;37.0;32.0;123.0;48.0;34.0;30.0;253.0;28.0;796.0;117.0;8.0;298.0;83.0;105.0;59.0;61.0;63.0;334.0;50.0;66.0;127.0;248.0;396.0;30.0;79.0;280.0;39.0;652.0;404.0;875.0
483;Bruto hh.-inkomen: tot 17.500 euro;2007;884.0;12.6;79.0;79.0;76.0;80.0;24.0;124.0;57.0;56.0;42.0;264.0;42.0;842.0;137.0;41.0;320.0;119.0;80.0;37.0;36.0;70.0;376.0;72.0;76.0;165.0;194.0;368.0;40.0;91.0;348.0;36.0;652.0;404.0;875.0
484;Bruto hh.-inkomen: tot 17.500 euro;2008;837.0;11.8;65.0;141.0;82.0;76.0;10.0;139.0;29.0;63.0;43.0;188.0;19.0;819.0;130.0;25.0;332.0;102.0;62.0;69.0;47.0;51.0;371.0;63.0;69.0;156.0;180.0;386.0;63.0;71.0;305.0;11.0;652.0;404.0;875.0
485;Bruto hh.-inkomen: tot 17.500 euro;2009;646.0;11.6;67.0;65.0;51.0;40.0;17.0;94.0;34.0;27.0;58.0;196.0;5.0;643.0;46.0;28.0;271.0;106.0;70.0;43.0;34.0;46.0;267.0;86.0;63.0;109.0;122.0;271.0;47.0;62.0;259.0;7.0;652.0;404.0;875.0
486;Bruto hh.-inkomen: tot 17.500 euro;2010;997.0;11.9;60.0;140.0;132.0;36.0;19.0;169.0;55.0;49.0;63.0;273.0;34.0;965.0;121.0;36.0;366.0;144.0;93.0;60.0;63.0;83.0;416.0;117.0;111.0;136.0;222.0;417.0;52.0;88.0;413.0;33.0;652.0;404.0;875.0
