ID;Persoonskenmerken;Land;Perioden;AndereMensen_1;Rechtssysteem_2;Politie_3;Politici_4;Parlement_5;PolitiekePartijen_6;EuropeesParlement_7;VerenigdeNaties_8;AndereMensen_9;Rechtssysteem_10;Politie_11;Politici_12;Parlement_13;PolitiekePartijen_14;EuropeesParlement_15;VerenigdeNaties_16
4614;Burgerlijke staat: verweduwd;Finland;2010;;;;;;;;;;;;;;;;
4615;Burgerlijke staat: verweduwd;Finland;2012;6.3;6.6;8.1;4.7;5.6;4.7;4.9;6.5;64.0;68.0;92.0;40.0;54.0;41.0;45.0;71.0
4616;Burgerlijke staat: verweduwd;Finland;2014;6.8;6.4;8.0;4.4;5.0;4.5;4.0;5.5;75.0;67.0;92.0;27.0;41.0;31.0;24.0;55.0
4617;Burgerlijke staat: verweduwd;Finland;2016;7.0;6.7;8.1;4.6;5.0;4.6;4.9;5.9;76.0;72.0;93.0;37.0;45.0;37.0;44.0;61.0
4618;Burgerlijke staat: verweduwd;Finland;2018;6.9;6.6;8.1;4.8;5.2;4.9;5.2;6.2;74.0;72.0;93.0;43.0;50.0;40.0;44.0;65.0
4619;Burgerlijke staat: verweduwd;Finland;2020;6.8;7.4;8.4;5.4;6.2;5.4;5.3;6.3;74.0;84.0;94.0;48.0;65.0;53.0;50.0;69.0
4620;Burgerlijke staat: verweduwd;Frankrijk;2002;;;;;;;;;;;;;;;;
4621;Burgerlijke staat: verweduwd;Frankrijk;2004;;;;;;;;;;;;;;;;
4622;Burgerlijke staat: verweduwd;Frankrijk;2006;4.1;4.5;6.0;3.2;4.1;3.0;3.9;4.5;32.0;42.0;51.0;10.0;25.0;12.0;33.0;52.0
4623;Burgerlijke staat: verweduwd;Frankrijk;2008;4.6;4.7;6.1;3.8;4.6;3.5;4.3;4.7;30.0;47.0;53.0;17.0;30.0;15.0;40.0;55.0
4624;Burgerlijke staat: verweduwd;Frankrijk;2010;3.9;4.9;6.3;3.6;4.4;3.3;4.1;4.7;19.0;32.0;66.0;14.0;23.0;9.0;20.0;28.0
4625;Burgerlijke staat: verweduwd;Frankrijk;2012;4.4;5.0;6.2;3.6;4.0;3.4;4.0;5.2;29.0;37.0;63.0;17.0;24.0;17.0;28.0;45.0
4626;Burgerlijke staat: verweduwd;Frankrijk;2014;4.4;5.0;6.3;3.0;3.6;2.8;3.8;4.8;33.0;41.0;60.0;16.0;20.0;15.0;24.0;40.0
4627;Burgerlijke staat: verweduwd;Frankrijk;2016;4.4;4.7;6.8;3.3;3.9;3.2;3.7;4.4;28.0;38.0;75.0;14.0;25.0;11.0;22.0;34.0
4628;Burgerlijke staat: verweduwd;Frankrijk;2018;4.2;4.5;6.5;3.5;3.8;2.8;3.7;4.3;28.0;35.0;71.0;17.0;23.0;7.0;23.0;31.0
4629;Burgerlijke staat: verweduwd;Frankrijk;2020;4.5;4.6;6.6;3.8;4.1;3.1;3.7;4.2;27.0;36.0;66.0;23.0;23.0;7.0;20.0;25.0
4630;Burgerlijke staat: verweduwd;Griekenland;2002;;;;;;;;;;;;;;;;
4631;Burgerlijke staat: verweduwd;Griekenland;2004;;;;;;;;;;;;;;;;
4632;Burgerlijke staat: verweduwd;Griekenland;2006;;;;;;;;;;;;;;;;
4633;Burgerlijke staat: verweduwd;Griekenland;2008;;;;;;;;;;;;;;;;
4634;Burgerlijke staat: verweduwd;Griekenland;2010;3.7;4.2;5.3;1.5;2.4;1.5;2.3;2.4;21.0;32.0;50.0;3.0;9.0;3.0;7.0;9.0
4635;Burgerlijke staat: verweduwd;Griekenland;2012;;;;;;;;;;;;;;;;
4636;Burgerlijke staat: verweduwd;Griekenland;2014;;;;;;;;;;;;;;;;
4637;Burgerlijke staat: verweduwd;Griekenland;2016;;;;;;;;;;;;;;;;
4638;Burgerlijke staat: verweduwd;Griekenland;2018;;;;;;;;;;;;;;;;
4639;Burgerlijke staat: verweduwd;Griekenland;2020;4.0;6.7;7.1;3.5;4.1;3.5;4.4;4.4;27.0;73.0;79.0;21.0;31.0;19.0;34.0;37.0
4640;Burgerlijke staat: verweduwd;Hongarije;2002;3.6;5.1;5.4;4.1;5.1;;5.1;5.4;22.0;44.0;46.0;22.0;37.0;;39.0;43.0
4641;Burgerlijke staat: verweduwd;Hongarije;2004;3.5;4.9;5.6;2.9;4.0;3.0;5.1;5.6;25.0;37.0;45.0;8.0;21.0;9.0;49.0;57.0
4642;Burgerlijke staat: verweduwd;Hongarije;2006;3.8;4.4;5.5;2.5;3.6;2.5;5.0;5.3;36.0;33.0;42.0;9.0;20.0;6.0;46.0;50.0
4643;Burgerlijke staat: verweduwd;Hongarije;2008;3.8;4.0;5.0;2.5;3.0;2.5;4.5;4.7;29.0;29.0;34.0;7.0;13.0;8.0;35.0;42.0
4644;Burgerlijke staat: verweduwd;Hongarije;2010;4.1;4.9;5.4;3.2;4.3;3.1;4.9;5.3;36.0;32.0;38.0;12.0;24.0;12.0;36.0;43.0
4645;Burgerlijke staat: verweduwd;Hongarije;2012;4.2;4.9;5.6;3.6;4.2;3.5;4.2;4.7;38.0;39.0;48.0;22.0;29.0;21.0;26.0;33.0
4646;Burgerlijke staat: verweduwd;Hongarije;2014;3.4;4.6;5.5;3.0;3.8;3.0;4.8;5.4;19.0;35.0;49.0;17.0;22.0;17.0;35.0;43.0
4647;Burgerlijke staat: verweduwd;Hongarije;2016;4.2;5.9;6.8;4.1;4.8;3.9;4.5;5.0;28.0;60.0;73.0;31.0;39.0;24.0;31.0;40.0
4648;Burgerlijke staat: verweduwd;Hongarije;2018;4.3;6.0;7.0;4.2;4.6;4.1;5.4;5.9;33.0;59.0;71.0;29.0;39.0;28.0;47.0;57.0
4649;Burgerlijke staat: verweduwd;Hongarije;2020;4.0;5.6;6.5;4.5;4.8;4.5;5.6;5.9;31.0;54.0;68.0;35.0;41.0;36.0;52.0;58.0
4650;Burgerlijke staat: verweduwd;Ierland;2002;5.6;5.0;7.2;4.1;4.4;;4.8;5.1;50.0;39.0;80.0;26.0;30.0;;40.0;46.0
4651;Burgerlijke staat: verweduwd;Ierland;2004;5.6;5.4;7.1;4.6;5.2;4.6;5.1;5.5;56.0;48.0;61.0;21.0;34.0;21.0;53.0;60.0
4652;Burgerlijke staat: verweduwd;Ierland;2006;5.2;5.1;7.0;4.2;5.2;4.2;5.0;5.6;47.0;45.0;58.0;21.0;36.0;21.0;51.0;59.0
4653;Burgerlijke staat: verweduwd;Ierland;2008;;;;;;;;;;;;;;;;
4654;Burgerlijke staat: verweduwd;Ierland;2010;4.9;5.5;7.1;3.1;3.8;3.0;4.0;5.3;39.0;46.0;77.0;9.0;17.0;6.0;26.0;45.0
4655;Burgerlijke staat: verweduwd;Ierland;2012;4.4;5.2;6.6;2.6;3.4;2.6;4.0;5.5;34.0;46.0;75.0;10.0;18.0;8.0;27.0;45.0
4656;Burgerlijke staat: verweduwd;Ierland;2014;4.6;5.5;7.0;3.7;3.9;3.3;4.7;5.3;41.0;54.0;76.0;22.0;25.0;18.0;37.0;46.0
4657;Burgerlijke staat: verweduwd;Ierland;2016;5.2;5.6;6.6;3.8;4.5;4.0;4.9;5.9;52.0;59.0;77.0;27.0;37.0;27.0;40.0;55.0
4658;Burgerlijke staat: verweduwd;Ierland;2018;5.5;5.0;6.3;4.2;4.5;4.0;5.0;5.4;53.0;41.0;65.0;29.0;44.0;29.0;40.0;53.0
4659;Burgerlijke staat: verweduwd;Ierland;2020;5.5;5.5;6.9;4.6;5.0;4.7;5.3;5.7;53.0;53.0;71.0;29.0;43.0;36.0;50.0;54.0
4660;Burgerlijke staat: verweduwd;IJsland;2002;;;;;;;;;;;;;;;;
4661;Burgerlijke staat: verweduwd;IJsland;2004;;;;;;;;;;;;;;;;
4662;Burgerlijke staat: verweduwd;IJsland;2006;;;;;;;;;;;;;;;;
4663;Burgerlijke staat: verweduwd;IJsland;2008;;;;;;;;;;;;;;;;
4664;Burgerlijke staat: verweduwd;IJsland;2010;;;;;;;;;;;;;;;;
4665;Burgerlijke staat: verweduwd;IJsland;2012;;;;;;;;;;;;;;;;
4666;Burgerlijke staat: verweduwd;IJsland;2014;;;;;;;;;;;;;;;;
4667;Burgerlijke staat: verweduwd;IJsland;2016;;;;;;;;;;;;;;;;
4668;Burgerlijke staat: verweduwd;IJsland;2018;6.7;5.9;7.9;4.0;4.7;4.0;5.1;7.1;100.0;100.0;100.0;;0.0;0.0;;100.0
4669;Burgerlijke staat: verweduwd;IJsland;2020;6.2;6.1;8.0;4.9;5.7;4.5;4.4;5.9;100.0;100.0;100.0;;100.0;;;100.0
4670;Burgerlijke staat: verweduwd;Israël;2002;;;;;;;;;;;;;;;;
4671;Burgerlijke staat: verweduwd;Israël;2004;;;;;;;;;;;;;;;;
4672;Burgerlijke staat: verweduwd;Israël;2006;;;;;;;;;;;;;;;;
4673;Burgerlijke staat: verweduwd;Israël;2008;;;;;;;;;;;;;;;;
4674;Burgerlijke staat: verweduwd;Israël;2010;5.3;5.5;4.9;3.1;3.8;3.0;3.7;3.5;48.0;49.0;39.0;15.0;26.0;14.0;20.0;21.0
4675;Burgerlijke staat: verweduwd;Israël;2012;5.3;6.3;6.0;3.7;4.8;3.6;;;44.0;63.0;56.0;24.0;39.0;20.0;;
4676;Burgerlijke staat: verweduwd;Israël;2014;4.9;6.3;5.8;3.5;4.6;3.5;3.2;3.0;37.0;64.0;53.0;18.0;36.0;18.0;21.0;19.0
4677;Burgerlijke staat: verweduwd;Israël;2016;5.7;5.7;5.0;2.9;4.3;2.9;3.3;2.7;52.0;55.0;44.0;17.0;35.0;15.0;26.0;19.0
4678;Burgerlijke staat: verweduwd;Israël;2018;;;;;;;;;;;;;;;;
4679;Burgerlijke staat: verweduwd;Israël;2020;;;;;;;;;;;;;;;;
4680;Burgerlijke staat: verweduwd;Italië;2002;;;;;;;;;;;;;;;;
4681;Burgerlijke staat: verweduwd;Italië;2004;;;;;;;;;;;;;;;;
4682;Burgerlijke staat: verweduwd;Italië;2006;;;;;;;;;;;;;;;;
4683;Burgerlijke staat: verweduwd;Italië;2008;;;;;;;;;;;;;;;;
4684;Burgerlijke staat: verweduwd;Italië;2010;;;;;;;;;;;;;;;;
4685;Burgerlijke staat: verweduwd;Italië;2012;;;;;;;;;;;;;;;;
4686;Burgerlijke staat: verweduwd;Italië;2014;;;;;;;;;;;;;;;;
4687;Burgerlijke staat: verweduwd;Italië;2016;4.0;4.3;6.4;2.2;3.0;2.2;3.8;3.9;30.0;37.0;66.0;12.0;19.0;9.0;31.0;30.0
4688;Burgerlijke staat: verweduwd;Italië;2018;4.1;5.2;7.0;2.6;3.9;2.5;3.9;4.6;29.0;49.0;80.0;13.0;28.0;11.0;30.0;41.0
4689;Burgerlijke staat: verweduwd;Italië;2020;4.1;4.8;6.4;2.8;3.8;2.6;4.2;4.4;31.0;41.0;70.0;13.0;28.0;12.0;37.0;42.0
4690;Burgerlijke staat: verweduwd;Kosovo;2002;;;;;;;;;;;;;;;;
4691;Burgerlijke staat: verweduwd;Kosovo;2004;;;;;;;;;;;;;;;;
4692;Burgerlijke staat: verweduwd;Kosovo;2006;;;;;;;;;;;;;;;;
4693;Burgerlijke staat: verweduwd;Kosovo;2008;;;;;;;;;;;;;;;;
4694;Burgerlijke staat: verweduwd;Kosovo;2010;;;;;;;;;;;;;;;;
4695;Burgerlijke staat: verweduwd;Kosovo;2012;;;;;;;;;;;;;;;;
4696;Burgerlijke staat: verweduwd;Kosovo;2014;;;;;;;;;;;;;;;;
4697;Burgerlijke staat: verweduwd;Kosovo;2016;;;;;;;;;;;;;;;;
4698;Burgerlijke staat: verweduwd;Kosovo;2018;;;;;;;;;;;;;;;;
4699;Burgerlijke staat: verweduwd;Kosovo;2020;;;;;;;;;;;;;;;;
4700;Burgerlijke staat: verweduwd;Kroatië;2002;;;;;;;;;;;;;;;;
4701;Burgerlijke staat: verweduwd;Kroatië;2004;;;;;;;;;;;;;;;;
4702;Burgerlijke staat: verweduwd;Kroatië;2006;;;;;;;;;;;;;;;;
4703;Burgerlijke staat: verweduwd;Kroatië;2008;;;;;;;;;;;;;;;;
4704;Burgerlijke staat: verweduwd;Kroatië;2010;4.5;3.1;4.7;1.7;2.1;1.8;3.3;3.7;33.0;13.0;35.0;2.0;9.0;4.0;12.0;19.0
4705;Burgerlijke staat: verweduwd;Kroatië;2012;;;;;;;;;;;;;;;;
4706;Burgerlijke staat: verweduwd;Kroatië;2014;;;;;;;;;;;;;;;;
4707;Burgerlijke staat: verweduwd;Kroatië;2016;;;;;;;;;;;;;;;;
4708;Burgerlijke staat: verweduwd;Kroatië;2018;3.4;2.6;5.3;1.8;2.5;1.9;3.8;4.4;16.0;14.0;45.0;3.0;16.0;3.0;24.0;32.0
4709;Burgerlijke staat: verweduwd;Kroatië;2020;;;;;;;;;;;;;;;;
4710;Burgerlijke staat: verweduwd;Noord-Macedonië;2002;;;;;;;;;;;;;;;;
4711;Burgerlijke staat: verweduwd;Noord-Macedonië;2004;;;;;;;;;;;;;;;;
4712;Burgerlijke staat: verweduwd;Noord-Macedonië;2006;;;;;;;;;;;;;;;;
4713;Burgerlijke staat: verweduwd;Noord-Macedonië;2008;;;;;;;;;;;;;;;;
4714;Burgerlijke staat: verweduwd;Noord-Macedonië;2010;;;;;;;;;;;;;;;;
4715;Burgerlijke staat: verweduwd;Noord-Macedonië;2012;;;;;;;;;;;;;;;;
4716;Burgerlijke staat: verweduwd;Noord-Macedonië;2014;;;;;;;;;;;;;;;;
4717;Burgerlijke staat: verweduwd;Noord-Macedonië;2016;;;;;;;;;;;;;;;;
4718;Burgerlijke staat: verweduwd;Noord-Macedonië;2018;;;;;;;;;;;;;;;;
4719;Burgerlijke staat: verweduwd;Noord-Macedonië;2020;3.5;2.8;4.8;2.7;3.7;3.1;4.8;5.0;30.0;20.0;44.0;20.0;30.0;20.0;38.0;44.0
4720;Burgerlijke staat: verweduwd;Letland;2002;;;;;;;;;;;;;;;;
4721;Burgerlijke staat: verweduwd;Letland;2004;;;;;;;;;;;;;;;;
4722;Burgerlijke staat: verweduwd;Letland;2006;;;;;;;;;;;;;;;;
4723;Burgerlijke staat: verweduwd;Letland;2008;;;;;;;;;;;;;;;;
4724;Burgerlijke staat: verweduwd;Letland;2010;;;;;;;;;;;;;;;;
4725;Burgerlijke staat: verweduwd;Letland;2012;;;;;;;;;;;;;;;;
4726;Burgerlijke staat: verweduwd;Letland;2014;;;;;;;;;;;;;;;;
4727;Burgerlijke staat: verweduwd;Letland;2016;;;;;;;;;;;;;;;;
4728;Burgerlijke staat: verweduwd;Letland;2018;;;;;;;;;;;;;;;;
4729;Burgerlijke staat: verweduwd;Letland;2020;;;;;;;;;;;;;;;;
4730;Burgerlijke staat: verweduwd;Litouwen;2002;;;;;;;;;;;;;;;;
4731;Burgerlijke staat: verweduwd;Litouwen;2004;;;;;;;;;;;;;;;;
4732;Burgerlijke staat: verweduwd;Litouwen;2006;;;;;;;;;;;;;;;;
4733;Burgerlijke staat: verweduwd;Litouwen;2008;;;;;;;;;;;;;;;;
4734;Burgerlijke staat: verweduwd;Litouwen;2010;;;;;;;;;;;;;;;;
4735;Burgerlijke staat: verweduwd;Litouwen;2012;4.8;4.0;5.8;3.2;3.4;3.0;4.6;4.8;46.0;30.0;58.0;16.0;19.0;12.0;40.0;42.0
4736;Burgerlijke staat: verweduwd;Litouwen;2014;4.1;4.2;5.7;3.1;3.1;2.8;4.9;5.0;31.0;28.0;53.0;8.0;14.0;10.0;45.0;45.0
4737;Burgerlijke staat: verweduwd;Litouwen;2016;5.2;5.0;6.3;3.5;3.6;3.2;5.0;5.1;48.0;43.0;68.0;18.0;19.0;15.0;38.0;40.0
4738;Burgerlijke staat: verweduwd;Litouwen;2018;4.4;4.5;6.3;3.5;3.4;3.0;5.1;5.1;29.0;32.0;64.0;18.0;17.0;18.0;39.0;33.0
4739;Burgerlijke staat: verweduwd;Litouwen;2020;4.6;4.9;6.5;3.5;3.8;3.4;4.9;4.9;32.0;35.0;64.0;18.0;24.0;18.0;40.0;33.0
4740;Burgerlijke staat: verweduwd;Montenegro;2002;;;;;;;;;;;;;;;;
4741;Burgerlijke staat: verweduwd;Montenegro;2004;;;;;;;;;;;;;;;;
4742;Burgerlijke staat: verweduwd;Montenegro;2006;;;;;;;;;;;;;;;;
4743;Burgerlijke staat: verweduwd;Montenegro;2008;;;;;;;;;;;;;;;;
4744;Burgerlijke staat: verweduwd;Montenegro;2010;;;;;;;;;;;;;;;;
4745;Burgerlijke staat: verweduwd;Montenegro;2012;;;;;;;;;;;;;;;;
4746;Burgerlijke staat: verweduwd;Montenegro;2014;;;;;;;;;;;;;;;;
4747;Burgerlijke staat: verweduwd;Montenegro;2016;;;;;;;;;;;;;;;;
4748;Burgerlijke staat: verweduwd;Montenegro;2018;3.7;4.6;5.3;3.7;4.4;3.5;4.8;5.0;25.0;25.0;33.0;25.0;25.0;25.0;33.0;25.0
4749;Burgerlijke staat: verweduwd;Montenegro;2020;4.1;4.1;5.1;3.5;4.2;3.5;4.7;5.2;25.0;25.0;40.0;25.0;25.0;25.0;50.0;50.0
4750;Burgerlijke staat: verweduwd;Nederland;2002;5.5;5.0;5.8;4.6;4.9;;4.5;5.1;54.0;45.0;60.0;40.0;45.0;;36.0;50.0
4751;Burgerlijke staat: verweduwd;Nederland;2004;5.4;4.9;5.9;4.2;4.1;4.4;3.9;4.6;63.0;64.0;69.0;44.0;41.0;51.0;49.0;68.0
4752;Burgerlijke staat: verweduwd;Nederland;2006;5.4;5.4;6.1;5.0;4.9;5.0;4.3;5.0;64.0;66.0;71.0;47.0;53.0;51.0;46.0;62.0
4753;Burgerlijke staat: verweduwd;Nederland;2008;5.6;5.4;6.3;5.0;5.0;4.9;4.8;5.1;68.0;71.0;74.0;58.0;65.0;60.0;61.0;66.0
4754;Burgerlijke staat: verweduwd;Nederland;2010;5.9;5.6;6.6;5.2;5.2;5.2;4.9;5.4;58.0;62.0;80.0;52.0;47.0;53.0;42.0;54.0
4755;Burgerlijke staat: verweduwd;Nederland;2012;5.8;5.4;6.1;4.7;4.7;4.7;4.4;5.1;61.0;54.0;70.0;39.0;36.0;39.0;34.0;47.0
4756;Burgerlijke staat: verweduwd;Nederland;2014;5.8;5.5;6.4;4.7;4.7;4.6;4.2;5.3;56.0;56.0;76.0;43.0;38.0;38.0;30.0;57.0
4757;Burgerlijke staat: verweduwd;Nederland;2016;5.7;5.8;6.6;5.0;5.2;5.0;4.5;5.4;60.0;61.0;79.0;47.0;52.0;49.0;39.0;55.0
4758;Burgerlijke staat: verweduwd;Nederland;2018;5.9;5.8;6.6;5.1;5.4;4.9;4.8;5.2;69.0;64.0;79.0;52.0;53.0;47.0;43.0;49.0
4759;Burgerlijke staat: verweduwd;Nederland;2020;6.3;6.2;7.0;5.5;5.2;5.4;5.3;6.0;69.0;74.0;88.0;57.0;57.0;57.0;59.0;72.0
4760;Burgerlijke staat: verweduwd;Noorwegen;2002;6.5;6.1;7.4;4.3;5.0;;4.3;6.8;63.0;55.0;82.0;20.0;42.0;;34.0;76.0
4761;Burgerlijke staat: verweduwd;Noorwegen;2004;6.6;6.0;7.9;4.3;5.0;4.1;4.0;6.6;71.0;67.0;78.0;24.0;47.0;22.0;30.0;81.0
4762;Burgerlijke staat: verweduwd;Noorwegen;2006;6.8;6.1;7.5;4.2;5.1;4.2;4.5;6.7;74.0;70.0;79.0;27.0;52.0;29.0;33.0;80.0
4763;Burgerlijke staat: verweduwd;Noorwegen;2008;6.6;6.8;7.3;4.6;5.7;4.9;4.4;6.7;71.0;73.0;77.0;33.0;56.0;35.0;40.0;80.0
4764;Burgerlijke staat: verweduwd;Noorwegen;2010;;;;;;;;;;;;;;;;
4765;Burgerlijke staat: verweduwd;Noorwegen;2012;;;;;;;;;;;;;;;;
4766;Burgerlijke staat: verweduwd;Noorwegen;2014;;;;;;;;;;;;;;;;
4767;Burgerlijke staat: verweduwd;Noorwegen;2016;;;;;;;;;;;;;;;;
4768;Burgerlijke staat: verweduwd;Noorwegen;2018;6.7;6.6;7.0;4.6;6.0;4.9;4.8;6.7;69.0;77.0;75.0;31.0;58.0;39.0;42.0;75.0
4769;Burgerlijke staat: verweduwd;Noorwegen;2020;7.4;7.9;7.7;5.7;6.3;5.8;5.4;7.6;79.0;92.0;77.0;62.0;73.0;57.0;36.0;75.0
4770;Burgerlijke staat: verweduwd;Oekraïne;2002;;;;;;;;;;;;;;;;
4771;Burgerlijke staat: verweduwd;Oekraïne;2004;;;;;;;;;;;;;;;;
4772;Burgerlijke staat: verweduwd;Oekraïne;2006;;;;;;;;;;;;;;;;
4773;Burgerlijke staat: verweduwd;Oekraïne;2008;;;;;;;;;;;;;;;;
4774;Burgerlijke staat: verweduwd;Oekraïne;2010;4.0;2.3;2.6;2.0;2.2;2.2;3.7;3.7;28.0;6.0;11.0;5.0;11.0;7.0;27.0;26.0
4775;Burgerlijke staat: verweduwd;Oekraïne;2012;4.3;1.6;2.1;1.8;2.0;2.0;3.9;3.7;38.0;4.0;10.0;4.0;8.0;6.0;27.0;27.0
4776;Burgerlijke staat: verweduwd;Oekraïne;2014;;;;;;;;;;;;;;;;
4777;Burgerlijke staat: verweduwd;Oekraïne;2016;;;;;;;;;;;;;;;;
4778;Burgerlijke staat: verweduwd;Oekraïne;2018;;;;;;;;;;;;;;;;
4779;Burgerlijke staat: verweduwd;Oekraïne;2020;;;;;;;;;;;;;;;;
4780;Burgerlijke staat: verweduwd;Oostenrijk;2002;4.3;5.9;6.7;3.2;4.5;;3.8;4.3;32.0;56.0;73.0;18.0;33.0;;23.0;31.0
4781;Burgerlijke staat: verweduwd;Oostenrijk;2004;4.3;5.9;6.6;3.1;4.5;3.4;3.5;4.2;49.0;51.0;55.0;12.0;35.0;14.0;32.0;38.0
4782;Burgerlijke staat: verweduwd;Oostenrijk;2006;4.7;6.2;6.9;3.6;4.7;3.6;3.8;4.5;49.0;56.0;61.0;14.0;42.0;15.0;36.0;43.0
4783;Burgerlijke staat: verweduwd;Oostenrijk;2008;;;;;;;;;;;;;;;;
4784;Burgerlijke staat: verweduwd;Oostenrijk;2010;;;;;;;;;;;;;;;;
4785;Burgerlijke staat: verweduwd;Oostenrijk;2012;;;;;;;;;;;;;;;;
4786;Burgerlijke staat: verweduwd;Oostenrijk;2014;4.7;5.7;6.8;3.5;4.5;3.4;3.4;4.6;36.0;54.0;73.0;17.0;31.0;15.0;18.0;31.0
4787;Burgerlijke staat: verweduwd;Oostenrijk;2016;4.6;6.4;7.4;4.0;4.8;3.7;3.5;4.2;35.0;70.0;81.0;22.0;37.0;19.0;19.0;29.0
4788;Burgerlijke staat: verweduwd;Oostenrijk;2018;5.2;6.4;7.6;4.4;5.2;4.2;4.3;4.8;44.0;68.0;86.0;27.0;43.0;24.0;28.0;39.0
4789;Burgerlijke staat: verweduwd;Oostenrijk;2020;;;;;;;;;;;;;;;;
4790;Burgerlijke staat: verweduwd;Polen;2002;3.3;3.4;5.4;2.7;3.4;;4.6;5.2;18.0;18.0;48.0;7.0;15.0;;31.0;40.0
4791;Burgerlijke staat: verweduwd;Polen;2004;3.1;2.9;4.7;1.8;2.4;1.6;3.9;4.5;22.0;15.0;31.0;5.0;8.0;5.0;33.0;45.0
4792;Burgerlijke staat: verweduwd;Polen;2006;3.7;3.4;5.1;2.2;2.7;2.0;4.7;4.9;27.0;24.0;39.0;4.0;8.0;4.0;40.0;49.0
4793;Burgerlijke staat: verweduwd;Polen;2008;3.9;3.8;5.4;2.4;2.9;2.1;4.3;5.1;33.0;27.0;41.0;4.0;13.0;6.0;40.0;50.0
4794;Burgerlijke staat: verweduwd;Polen;2010;4.1;4.1;5.6;2.8;3.4;2.4;4.4;4.9;27.0;25.0;50.0;10.0;13.0;7.0;30.0;37.0
4795;Burgerlijke staat: verweduwd;Polen;2012;3.8;3.5;5.8;2.3;3.3;2.3;4.1;4.6;23.0;19.0;51.0;10.0;17.0;9.0;28.0;33.0
4796;Burgerlijke staat: verweduwd;Polen;2014;3.6;3.6;5.1;2.3;3.1;2.1;3.9;4.6;23.0;20.0;48.0;7.0;15.0;6.0;23.0;29.0
4797;Burgerlijke staat: verweduwd;Polen;2016;3.7;3.6;5.8;2.4;3.5;2.2;4.0;4.8;25.0;17.0;52.0;6.0;20.0;5.0;21.0;31.0
4798;Burgerlijke staat: verweduwd;Polen;2018;3.3;4.1;6.1;3.3;4.1;3.2;4.6;5.2;21.0;28.0;56.0;19.0;27.0;17.0;30.0;40.0
4799;Burgerlijke staat: verweduwd;Polen;2020;;;;;;;;;;;;;;;;
4800;Burgerlijke staat: verweduwd;Portugal;2002;4.1;4.2;5.1;2.7;4.3;;4.7;5.2;25.0;23.0;39.0;2.0;18.0;;23.0;26.0
4801;Burgerlijke staat: verweduwd;Portugal;2004;3.9;4.0;5.1;2.1;3.7;2.0;3.8;4.2;26.0;24.0;39.0;3.0;20.0;5.0;32.0;52.0
4802;Burgerlijke staat: verweduwd;Portugal;2006;4.0;3.6;4.8;2.3;3.4;2.3;4.3;4.6;30.0;30.0;49.0;7.0;25.0;8.0;41.0;53.0
4803;Burgerlijke staat: verweduwd;Portugal;2008;3.5;3.6;5.6;2.2;3.2;2.1;4.0;4.5;24.0;28.0;51.0;9.0;22.0;9.0;41.0;51.0
4804;Burgerlijke staat: verweduwd;Portugal;2010;3.2;3.5;4.9;1.8;2.6;1.8;3.6;4.0;7.0;17.0;39.0;3.0;9.0;3.0;22.0;28.0
4805;Burgerlijke staat: verweduwd;Portugal;2012;2.7;3.2;5.4;1.7;2.3;1.8;2.8;3.4;11.0;18.0;52.0;2.0;8.0;4.0;16.0;23.0
4806;Burgerlijke staat: verweduwd;Portugal;2014;2.7;3.4;5.7;2.4;3.2;2.0;3.0;3.6;17.0;22.0;54.0;16.0;22.0;7.0;19.0;27.0
4807;Burgerlijke staat: verweduwd;Portugal;2016;;;;;;;;;;;;;;;;
4808;Burgerlijke staat: verweduwd;Portugal;2018;3.2;3.8;6.5;2.3;3.3;2.4;3.8;5.2;17.0;26.0;64.0;14.0;21.0;16.0;31.0;54.0
4809;Burgerlijke staat: verweduwd;Portugal;2020;3.4;3.5;6.5;2.5;3.7;2.7;4.5;5.1;17.0;19.0;67.0;7.0;25.0;10.0;33.0;42.0
4810;Burgerlijke staat: verweduwd;Rusland;2002;;;;;;;;;;;;;;;;
4811;Burgerlijke staat: verweduwd;Rusland;2004;;;;;;;;;;;;;;;;
4812;Burgerlijke staat: verweduwd;Rusland;2006;;;;;;;;;;;;;;;;
4813;Burgerlijke staat: verweduwd;Rusland;2008;;;;;;;;;;;;;;;;
4814;Burgerlijke staat: verweduwd;Rusland;2010;4.4;4.0;4.0;3.7;4.0;3.8;4.0;4.6;32.0;29.0;29.0;21.0;30.0;24.0;31.0;37.0
4815;Burgerlijke staat: verweduwd;Rusland;2012;4.2;3.8;3.7;3.2;3.7;3.3;3.5;3.5;32.0;21.0;22.0;14.0;23.0;19.0;22.0;24.0
4816;Burgerlijke staat: verweduwd;Rusland;2014;;;;;;;;;;;;;;;;
4817;Burgerlijke staat: verweduwd;Rusland;2016;4.2;4.4;4.7;3.7;4.5;3.9;2.8;3.0;26.0;36.0;35.0;21.0;32.0;25.0;14.0;17.0
4818;Burgerlijke staat: verweduwd;Rusland;2018;;;;;;;;;;;;;;;;
4819;Burgerlijke staat: verweduwd;Rusland;2020;;;;;;;;;;;;;;;;
4820;Burgerlijke staat: verweduwd;Servië;2002;;;;;;;;;;;;;;;;
4821;Burgerlijke staat: verweduwd;Servië;2004;;;;;;;;;;;;;;;;
4822;Burgerlijke staat: verweduwd;Servië;2006;;;;;;;;;;;;;;;;
4823;Burgerlijke staat: verweduwd;Servië;2008;;;;;;;;;;;;;;;;
