ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OprichtingenVanVestigingen_1
9295;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2020;0.0
9296;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2021;0.0
9297;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2022;0.0
9298;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2023;0.0
9299;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2007;0.0
9300;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2008;0.0
9301;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2009;0.0
9302;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2010;0.0
9303;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2011;0.0
9304;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2012;0.0
9305;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2013;0.0
9306;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2014;0.0
9307;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2015;0.0
9308;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2016;0.0
9309;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2017;0.0
9310;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2018;0.0
9311;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2019;0.0
9312;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2020;0.0
9313;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2021;0.0
9314;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2022;0.0
9315;08 Delfstoffenwinning (geen olie en gas);Zeeland (PV);2023;0.0
9316;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2007;0.0
9317;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2008;0.0
9318;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2009;0.0
9319;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2010;0.0
9320;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2011;0.0
9321;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2012;0.0
9322;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2013;0.0
9323;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2014;0.0
9324;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2015;0.0
9325;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2016;0.0
9326;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2017;0.0
9327;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2018;0.0
9328;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2019;0.0
9329;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2020;0.0
9330;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2021;0.0
9331;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2022;0.0
9332;08 Delfstoffenwinning (geen olie en gas);Noord-Brabant (PV);2023;0.0
9333;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2007;5.0
9334;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2008;0.0
9335;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2009;0.0
9336;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2010;5.0
9337;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2011;0.0
9338;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2012;5.0
9339;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2013;5.0
9340;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2014;0.0
9341;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2015;0.0
9342;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2016;0.0
9343;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2017;0.0
9344;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2018;0.0
9345;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2019;0.0
9346;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2020;0.0
9347;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2021;0.0
9348;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2022;0.0
9349;08 Delfstoffenwinning (geen olie en gas);Limburg (PV);2023;0.0
9350;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2007;
9351;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2008;
9352;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2009;
9353;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2010;
9354;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2011;
9355;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2012;
9356;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2013;
9357;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2014;
9358;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2015;
9359;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2016;
9360;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2017;
9361;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2018;
9362;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2019;
9363;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2020;
9364;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2021;
9365;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2022;
9366;08 Delfstoffenwinning (geen olie en gas);Buitenland (PV);2023;
9367;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2007;0.0
9368;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2008;0.0
9369;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2009;0.0
9370;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2010;0.0
9371;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2011;0.0
9372;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2012;0.0
9373;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2013;0.0
9374;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2014;0.0
9375;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2015;0.0
9376;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2016;0.0
9377;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2017;0.0
9378;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2018;0.0
9379;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2019;0.0
9380;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2020;0.0
9381;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2021;0.0
9382;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2022;0.0
9383;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (PV);2023;0.0
9384;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2007;0.0
9385;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2008;0.0
9386;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2009;0.0
9387;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2010;0.0
9388;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2011;0.0
9389;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2012;0.0
9390;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2013;0.0
9391;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2014;0.0
9392;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2015;0.0
9393;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2016;0.0
9394;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2017;0.0
9395;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2018;0.0
9396;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2019;0.0
9397;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2020;0.0
9398;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2021;0.0
9399;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2022;0.0
9400;08 Delfstoffenwinning (geen olie en gas);Oost-Groningen (CR);2023;0.0
9401;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2007;0.0
9402;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2008;0.0
9403;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2009;0.0
9404;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2010;0.0
9405;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2011;0.0
9406;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2012;0.0
9407;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2013;0.0
9408;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2014;0.0
9409;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2015;0.0
9410;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2016;0.0
9411;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2017;0.0
9412;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2018;0.0
9413;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2019;0.0
9414;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2020;0.0
9415;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2021;0.0
9416;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2022;0.0
9417;08 Delfstoffenwinning (geen olie en gas);Delfzijl en omgeving (CR);2023;0.0
9418;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2007;0.0
9419;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2008;0.0
9420;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2009;0.0
9421;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2010;0.0
9422;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2011;0.0
9423;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2012;0.0
9424;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2013;0.0
9425;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2014;0.0
9426;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2015;0.0
9427;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2016;0.0
9428;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2017;0.0
9429;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2018;0.0
9430;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2019;0.0
9431;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2020;0.0
9432;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2021;0.0
9433;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2022;0.0
9434;08 Delfstoffenwinning (geen olie en gas);Overig Groningen (CR);2023;0.0
9435;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2007;0.0
9436;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2008;0.0
9437;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2009;0.0
9438;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2010;0.0
9439;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2011;0.0
9440;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2012;0.0
9441;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2013;0.0
9442;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2014;0.0
9443;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2015;0.0
9444;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2016;0.0
9445;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2017;0.0
9446;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2018;0.0
9447;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2019;0.0
9448;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2020;0.0
9449;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2021;0.0
9450;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2022;0.0
9451;08 Delfstoffenwinning (geen olie en gas);Noord-Friesland (CR);2023;0.0
9452;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2007;0.0
9453;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2008;0.0
9454;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2009;0.0
9455;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2010;0.0
9456;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2011;0.0
9457;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2012;0.0
9458;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2013;0.0
9459;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2014;0.0
9460;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2015;0.0
9461;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2016;0.0
9462;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2017;0.0
9463;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2018;0.0
9464;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2019;0.0
9465;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2020;0.0
9466;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2021;0.0
9467;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2022;0.0
9468;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Friesland (CR);2023;0.0
9469;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2007;0.0
9470;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2008;0.0
9471;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2009;0.0
9472;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2010;0.0
9473;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2011;0.0
9474;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2012;0.0
9475;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2013;0.0
9476;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2014;0.0
9477;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2015;0.0
9478;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2016;0.0
9479;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2017;0.0
9480;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2018;0.0
9481;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2019;0.0
9482;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2020;0.0
9483;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2021;0.0
9484;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2022;0.0
9485;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Friesland (CR);2023;0.0
9486;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2007;0.0
9487;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2008;0.0
9488;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2009;0.0
9489;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2010;0.0
9490;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2011;0.0
9491;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2012;0.0
9492;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2013;0.0
9493;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2014;0.0
9494;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2015;0.0
9495;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2016;0.0
9496;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2017;0.0
9497;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2018;0.0
9498;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2019;0.0
9499;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2020;0.0
9500;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2021;0.0
9501;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2022;0.0
9502;08 Delfstoffenwinning (geen olie en gas);Noord-Drenthe (CR);2023;0.0
9503;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2007;0.0
9504;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2008;0.0
9505;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2009;0.0
9506;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2010;0.0
9507;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2011;0.0
9508;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2012;0.0
9509;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2013;0.0
9510;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2014;0.0
9511;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2015;0.0
9512;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2016;0.0
9513;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2017;0.0
9514;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2018;0.0
9515;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2019;0.0
9516;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2020;0.0
9517;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2021;0.0
9518;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2022;0.0
9519;08 Delfstoffenwinning (geen olie en gas);Zuidoost-Drenthe (CR);2023;0.0
9520;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2007;0.0
9521;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2008;0.0
9522;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2009;0.0
9523;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2010;0.0
9524;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2011;0.0
9525;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2012;0.0
9526;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2013;0.0
9527;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2014;0.0
9528;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2015;0.0
9529;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2016;0.0
9530;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2017;0.0
9531;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2018;0.0
9532;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2019;0.0
9533;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2020;0.0
9534;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2021;0.0
9535;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2022;0.0
9536;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Drenthe (CR);2023;0.0
9537;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2007;0.0
9538;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2008;0.0
9539;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2009;0.0
9540;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2010;0.0
9541;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2011;0.0
9542;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2012;0.0
9543;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2013;0.0
9544;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2014;0.0
9545;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2015;0.0
9546;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2016;0.0
9547;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2017;0.0
9548;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2018;0.0
9549;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2019;0.0
9550;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2020;0.0
9551;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2021;0.0
9552;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2022;0.0
9553;08 Delfstoffenwinning (geen olie en gas);Noord-Overijssel (CR);2023;0.0
9554;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Overijssel (CR);2007;0.0
9555;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Overijssel (CR);2008;0.0
9556;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Overijssel (CR);2009;0.0
9557;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Overijssel (CR);2010;0.0
9558;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Overijssel (CR);2011;0.0
9559;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Overijssel (CR);2012;0.0
9560;08 Delfstoffenwinning (geen olie en gas);Zuidwest-Overijssel (CR);2013;0.0
