ID;Geslacht;Leeftijd;TypeZorg;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
3445;Vrouwen;65 tot 70 jaar;8;2005;20680;5.74;2267;110;6.29
3446;Vrouwen;65 tot 70 jaar;8;2006;21235;5.82;2435;115;6.68
3447;Vrouwen;65 tot 70 jaar;8;2007;20300;5.45;2418;119;6.5
3448;Vrouwen;65 tot 70 jaar;8;2008;20505;5.36;2466;120;6.44
3449;Vrouwen;65 tot 70 jaar;8;2009;20910;5.28;2605;125;6.58
3450;Vrouwen;65 tot 70 jaar;8;2010;21220;5.26;2675;126;6.64
3451;Vrouwen;65 tot 70 jaar;9;2004;14425;4.1;1099;76;3.12
3452;Vrouwen;65 tot 70 jaar;9;2005;10815;3.0;750;69;2.08
3453;Vrouwen;65 tot 70 jaar;9;2006;10200;2.8;779;76;2.13
3454;Vrouwen;65 tot 70 jaar;9;2007;10360;2.78;813;79;2.19
3455;Vrouwen;65 tot 70 jaar;9;2008;11165;2.92;960;86;2.51
3456;Vrouwen;65 tot 70 jaar;9;2009;11585;2.93;1033;89;2.61
3457;Vrouwen;65 tot 70 jaar;9;2010;12330;3.06;1106;90;2.75
3458;Vrouwen;65 tot 70 jaar;Totaal verpleging;2004;11290;3.21;470;42;1.33
3459;Vrouwen;65 tot 70 jaar;Totaal verpleging;2005;11065;3.07;374;34;1.04
3460;Vrouwen;65 tot 70 jaar;Totaal verpleging;2006;11005;3.02;379;34;1.04
3461;Vrouwen;65 tot 70 jaar;Totaal verpleging;2007;10345;2.78;348;34;0.94
3462;Vrouwen;65 tot 70 jaar;Totaal verpleging;2008;9540;2.49;307;32;0.8
3463;Vrouwen;65 tot 70 jaar;Totaal verpleging;2009;8525;2.15;259;30;0.65
3464;Vrouwen;65 tot 70 jaar;Totaal verpleging;2010;8075;2.0;250;31;0.62
3465;Vrouwen;70 tot 75 jaar;0;2004;53495;16.73;6900;129;21.58
3466;Vrouwen;70 tot 75 jaar;0;2005;49535;15.57;6729;136;21.15
3467;Vrouwen;70 tot 75 jaar;0;2006;48850;15.31;6796;139;21.3
3468;Vrouwen;70 tot 75 jaar;0;2007;47525;14.89;6579;138;20.61
3469;Vrouwen;70 tot 75 jaar;0;2008;47280;14.55;6516;138;20.05
3470;Vrouwen;70 tot 75 jaar;0;2009;46360;14.0;6614;143;19.97
3471;Vrouwen;70 tot 75 jaar;0;2010;46620;13.73;6677;143;19.66
3472;Vrouwen;70 tot 75 jaar;1;2004;19090;5.97;1804;94;5.64
3473;Vrouwen;70 tot 75 jaar;1;2005;22990;7.23;2527;110;7.94
3474;Vrouwen;70 tot 75 jaar;1;2006;23835;7.47;2675;112;8.38
3475;Vrouwen;70 tot 75 jaar;1;2007;23475;7.36;2661;113;8.34
3476;Vrouwen;70 tot 75 jaar;1;2008;23605;7.26;2697;114;8.3
3477;Vrouwen;70 tot 75 jaar;1;2009;23210;7.01;2734;118;8.25
3478;Vrouwen;70 tot 75 jaar;1;2010;22815;6.72;2733;120;8.05
3479;Vrouwen;70 tot 75 jaar;2;2004;2660;0.83;296;111;0.93
3480;Vrouwen;70 tot 75 jaar;2;2005;1760;0.55;168;95;0.53
3481;Vrouwen;70 tot 75 jaar;2;2006;1935;0.61;108;56;0.34
3482;Vrouwen;70 tot 75 jaar;2;2007;2865;0.9;142;50;0.45
3483;Vrouwen;70 tot 75 jaar;2;2008;3855;1.19;208;54;0.64
3484;Vrouwen;70 tot 75 jaar;2;2009;4330;1.31;249;58;0.75
3485;Vrouwen;70 tot 75 jaar;2;2010;5270;1.55;328;62;0.97
3486;Vrouwen;70 tot 75 jaar;3;2004;4170;1.3;88;21;0.28
3487;Vrouwen;70 tot 75 jaar;3;2005;3670;1.15;52;14;0.16
3488;Vrouwen;70 tot 75 jaar;3;2006;3680;1.15;59;16;0.18
3489;Vrouwen;70 tot 75 jaar;3;2007;3390;1.06;50;15;0.16
3490;Vrouwen;70 tot 75 jaar;3;2008;3000;0.92;45;15;0.14
3491;Vrouwen;70 tot 75 jaar;3;2009;2445;0.74;37;15;0.11
3492;Vrouwen;70 tot 75 jaar;3;2010;2335;0.69;38;16;0.11
3493;Vrouwen;70 tot 75 jaar;4;2004;11810;3.69;1607;136;5.03
3494;Vrouwen;70 tot 75 jaar;4;2005;6020;1.89;922;153;2.9
3495;Vrouwen;70 tot 75 jaar;4;2006;4735;1.48;814;172;2.55
3496;Vrouwen;70 tot 75 jaar;4;2007;4615;1.45;889;193;2.78
3497;Vrouwen;70 tot 75 jaar;4;2008;5645;1.74;1176;208;3.62
3498;Vrouwen;70 tot 75 jaar;4;2009;6510;1.96;1447;222;4.37
3499;Vrouwen;70 tot 75 jaar;4;2010;6920;2.04;1614;233;4.75
3500;Vrouwen;70 tot 75 jaar;5;2004;2005;0.63;239;119;0.75
3501;Vrouwen;70 tot 75 jaar;5;2005;2295;0.72;304;132;0.95
3502;Vrouwen;70 tot 75 jaar;5;2006;2350;0.74;308;131;0.97
3503;Vrouwen;70 tot 75 jaar;5;2007;1795;0.56;249;139;0.78
3504;Vrouwen;70 tot 75 jaar;5;2008;1300;0.4;182;140;0.56
3505;Vrouwen;70 tot 75 jaar;5;2009;1005;0.3;148;147;0.45
3506;Vrouwen;70 tot 75 jaar;5;2010;845;0.25;125;148;0.37
3507;Vrouwen;70 tot 75 jaar;6;2004;4015;1.26;446;111;1.4
3508;Vrouwen;70 tot 75 jaar;6;2005;3535;1.11;281;79;0.88
3509;Vrouwen;70 tot 75 jaar;6;2006;3430;1.08;291;85;0.91
3510;Vrouwen;70 tot 75 jaar;6;2007;4090;1.28;391;96;1.23
3511;Vrouwen;70 tot 75 jaar;6;2008;3890;1.2;390;100;1.2
3512;Vrouwen;70 tot 75 jaar;6;2009;3605;1.09;382;106;1.15
3513;Vrouwen;70 tot 75 jaar;6;2010;3750;1.1;392;104;1.15
3514;Vrouwen;70 tot 75 jaar;7;2004;9745;3.05;2419;248;7.57
3515;Vrouwen;70 tot 75 jaar;7;2005;9265;2.91;2476;267;7.78
3516;Vrouwen;70 tot 75 jaar;7;2006;8885;2.78;2542;286;7.97
3517;Vrouwen;70 tot 75 jaar;7;2007;7295;2.29;2197;301;6.88
3518;Vrouwen;70 tot 75 jaar;7;2008;5980;1.84;1818;304;5.59
3519;Vrouwen;70 tot 75 jaar;7;2009;5255;1.59;1617;308;4.88
3520;Vrouwen;70 tot 75 jaar;7;2010;4685;1.38;1449;309;4.27
3521;Vrouwen;70 tot 75 jaar;8;2004;42650;13.34;3855;90;12.06
3522;Vrouwen;70 tot 75 jaar;8;2005;40575;12.75;4593;113;14.44
3523;Vrouwen;70 tot 75 jaar;8;2006;39805;12.48;4684;118;14.68
3524;Vrouwen;70 tot 75 jaar;8;2007;37180;11.65;4485;121;14.05
3525;Vrouwen;70 tot 75 jaar;8;2008;36530;11.24;4423;121;13.61
3526;Vrouwen;70 tot 75 jaar;8;2009;35980;10.86;4489;125;13.55
3527;Vrouwen;70 tot 75 jaar;8;2010;35265;10.38;4450;126;13.1
3528;Vrouwen;70 tot 75 jaar;9;2004;28230;8.83;2266;80;7.09
3529;Vrouwen;70 tot 75 jaar;9;2005;20580;6.47;1496;73;4.7
3530;Vrouwen;70 tot 75 jaar;9;2006;18985;5.95;1462;77;4.58
3531;Vrouwen;70 tot 75 jaar;9;2007;18865;5.91;1512;80;4.74
3532;Vrouwen;70 tot 75 jaar;9;2008;19375;5.96;1647;85;5.07
3533;Vrouwen;70 tot 75 jaar;9;2009;19700;5.95;1746;89;5.27
3534;Vrouwen;70 tot 75 jaar;9;2010;20625;6.07;1875;91;5.52
3535;Vrouwen;70 tot 75 jaar;Totaal verpleging;2004;19930;6.23;780;39;2.44
3536;Vrouwen;70 tot 75 jaar;Totaal verpleging;2005;18765;5.9;640;34;2.01
3537;Vrouwen;70 tot 75 jaar;Totaal verpleging;2006;18345;5.75;650;35;2.04
3538;Vrouwen;70 tot 75 jaar;Totaal verpleging;2007;16565;5.19;583;35;1.83
3539;Vrouwen;70 tot 75 jaar;Totaal verpleging;2008;14170;4.36;447;32;1.37
3540;Vrouwen;70 tot 75 jaar;Totaal verpleging;2009;12315;3.72;379;31;1.14
3541;Vrouwen;70 tot 75 jaar;Totaal verpleging;2010;11615;3.42;352;30;1.04
3542;Vrouwen;75 tot 80 jaar;0;2004;84955;30.56;12190;143;43.85
3543;Vrouwen;75 tot 80 jaar;0;2005;82875;29.5;12355;149;43.97
3544;Vrouwen;75 tot 80 jaar;0;2006;83050;29.37;12797;154;45.26
3545;Vrouwen;75 tot 80 jaar;0;2007;81965;28.66;12555;153;43.9
3546;Vrouwen;75 tot 80 jaar;0;2008;80600;28.15;12336;153;43.08
3547;Vrouwen;75 tot 80 jaar;0;2009;79145;27.51;12339;156;42.89
3548;Vrouwen;75 tot 80 jaar;0;2010;76720;26.67;12136;158;42.19
3549;Vrouwen;75 tot 80 jaar;1;2004;30605;11.01;3069;100;11.04
3550;Vrouwen;75 tot 80 jaar;1;2005;38320;13.64;4230;110;15.05
3551;Vrouwen;75 tot 80 jaar;1;2006;39975;14.14;4535;113;16.04
3552;Vrouwen;75 tot 80 jaar;1;2007;39860;13.94;4569;115;15.97
3553;Vrouwen;75 tot 80 jaar;1;2008;39105;13.66;4546;116;15.87
3554;Vrouwen;75 tot 80 jaar;1;2009;38595;13.42;4654;121;16.18
3555;Vrouwen;75 tot 80 jaar;1;2010;36150;12.57;4450;123;15.47
3556;Vrouwen;75 tot 80 jaar;2;2004;3905;1.4;615;158;2.21
3557;Vrouwen;75 tot 80 jaar;2;2005;2945;1.05;474;161;1.69
3558;Vrouwen;75 tot 80 jaar;2;2006;3190;1.13;350;110;1.24
3559;Vrouwen;75 tot 80 jaar;2;2007;5115;1.79;428;84;1.5
3560;Vrouwen;75 tot 80 jaar;2;2008;6715;2.35;453;67;1.58
3561;Vrouwen;75 tot 80 jaar;2;2009;7815;2.72;523;67;1.82
3562;Vrouwen;75 tot 80 jaar;2;2010;8885;3.09;611;69;2.12
3563;Vrouwen;75 tot 80 jaar;3;2004;4460;1.6;105;24;0.38
3564;Vrouwen;75 tot 80 jaar;3;2005;4080;1.45;69;17;0.25
3565;Vrouwen;75 tot 80 jaar;3;2006;4230;1.5;73;17;0.26
3566;Vrouwen;75 tot 80 jaar;3;2007;3575;1.25;63;18;0.22
3567;Vrouwen;75 tot 80 jaar;3;2008;3135;1.1;54;17;0.19
3568;Vrouwen;75 tot 80 jaar;3;2009;2625;0.91;44;17;0.15
3569;Vrouwen;75 tot 80 jaar;3;2010;2440;0.85;43;18;0.15
3570;Vrouwen;75 tot 80 jaar;4;2004;18725;6.74;2661;142;9.57
3571;Vrouwen;75 tot 80 jaar;4;2005;10215;3.63;1679;164;5.98
3572;Vrouwen;75 tot 80 jaar;4;2006;8765;3.1;1592;182;5.63
3573;Vrouwen;75 tot 80 jaar;4;2007;9340;3.27;1846;198;6.45
3574;Vrouwen;75 tot 80 jaar;4;2008;11865;4.14;2593;219;9.05
3575;Vrouwen;75 tot 80 jaar;4;2009;13490;4.69;3168;235;11.01
3576;Vrouwen;75 tot 80 jaar;4;2010;13980;4.86;3419;245;11.89
3577;Vrouwen;75 tot 80 jaar;5;2004;3045;1.1;386;127;1.39
3578;Vrouwen;75 tot 80 jaar;5;2005;3750;1.33;496;132;1.77
3579;Vrouwen;75 tot 80 jaar;5;2006;3940;1.39;548;139;1.94
3580;Vrouwen;75 tot 80 jaar;5;2007;2935;1.03;423;144;1.48
3581;Vrouwen;75 tot 80 jaar;5;2008;2000;0.7;288;144;1.01
3582;Vrouwen;75 tot 80 jaar;5;2009;1615;0.56;240;149;0.83
3583;Vrouwen;75 tot 80 jaar;5;2010;1340;0.47;205;153;0.71
3584;Vrouwen;75 tot 80 jaar;6;2004;6500;2.34;737;113;2.65
3585;Vrouwen;75 tot 80 jaar;6;2005;5815;2.07;513;88;1.83
3586;Vrouwen;75 tot 80 jaar;6;2006;5500;1.95;527;96;1.87
3587;Vrouwen;75 tot 80 jaar;6;2007;6390;2.23;684;107;2.39
3588;Vrouwen;75 tot 80 jaar;6;2008;5945;2.08;657;110;2.29
3589;Vrouwen;75 tot 80 jaar;6;2009;5350;1.86;617;115;2.15
3590;Vrouwen;75 tot 80 jaar;6;2010;5380;1.87;653;121;2.27
3591;Vrouwen;75 tot 80 jaar;7;2004;17710;6.37;4617;261;16.61
3592;Vrouwen;75 tot 80 jaar;7;2005;17760;6.32;4894;276;17.42
3593;Vrouwen;75 tot 80 jaar;7;2006;17455;6.17;5171;296;18.29
3594;Vrouwen;75 tot 80 jaar;7;2007;14750;5.16;4544;308;15.89
3595;Vrouwen;75 tot 80 jaar;7;2008;11830;4.13;3746;317;13.08
3596;Vrouwen;75 tot 80 jaar;7;2009;9650;3.35;3093;321;10.75
3597;Vrouwen;75 tot 80 jaar;7;2010;8545;2.97;2753;322;9.57
3598;Vrouwen;75 tot 80 jaar;8;2004;70085;25.21;6646;95;23.9
3599;Vrouwen;75 tot 80 jaar;8;2005;70040;24.93;8081;115;28.76
3600;Vrouwen;75 tot 80 jaar;8;2006;70125;24.8;8474;121;29.97
3601;Vrouwen;75 tot 80 jaar;8;2007;66890;23.39;8249;123;28.84
3602;Vrouwen;75 tot 80 jaar;8;2008;64805;22.63;8106;125;28.31
3603;Vrouwen;75 tot 80 jaar;8;2009;63350;22.02;8169;129;28.39
3604;Vrouwen;75 tot 80 jaar;8;2010;60010;20.86;7864;131;27.34
3605;Vrouwen;75 tot 80 jaar;9;2004;46840;16.85;4283;91;15.41
3606;Vrouwen;75 tot 80 jaar;9;2005;36730;13.07;3142;86;11.18
3607;Vrouwen;75 tot 80 jaar;9;2006;34905;12.35;3154;90;11.16
3608;Vrouwen;75 tot 80 jaar;9;2007;35595;12.45;3270;92;11.43
3609;Vrouwen;75 tot 80 jaar;9;2008;36360;12.7;3488;96;12.18
3610;Vrouwen;75 tot 80 jaar;9;2009;36310;12.62;3567;98;12.4
3611;Vrouwen;75 tot 80 jaar;9;2010;36790;12.79;3703;101;12.87
3612;Vrouwen;75 tot 80 jaar;Totaal verpleging;2004;31720;11.41;1261;40;4.54
3613;Vrouwen;75 tot 80 jaar;Totaal verpleging;2005;31400;11.18;1132;36;4.03
3614;Vrouwen;75 tot 80 jaar;Totaal verpleging;2006;31120;11.01;1168;38;4.13
3615;Vrouwen;75 tot 80 jaar;Totaal verpleging;2007;27650;9.67;1036;37;3.62
3616;Vrouwen;75 tot 80 jaar;Totaal verpleging;2008;22915;8.0;742;32;2.59
3617;Vrouwen;75 tot 80 jaar;Totaal verpleging;2009;19240;6.69;604;31;2.1
3618;Vrouwen;75 tot 80 jaar;Totaal verpleging;2010;17705;6.15;569;32;1.98
3619;Vrouwen;80 tot 85 jaar;0;2004;99655;43.39;16644;167;72.47
3620;Vrouwen;80 tot 85 jaar;0;2005;98185;42.94;16843;172;73.66
3621;Vrouwen;80 tot 85 jaar;0;2006;99735;43.65;17538;176;76.76
3622;Vrouwen;80 tot 85 jaar;0;2007;99220;43.51;17374;175;76.19
3623;Vrouwen;80 tot 85 jaar;0;2008;98925;43.26;17241;174;75.39
3624;Vrouwen;80 tot 85 jaar;0;2009;98185;42.83;17378;177;75.81
3625;Vrouwen;80 tot 85 jaar;0;2010;97605;41.91;17415;178;74.78
3626;Vrouwen;80 tot 85 jaar;1;2004;31795;13.84;3318;104;14.45
3627;Vrouwen;80 tot 85 jaar;1;2005;40165;17.56;4551;113;19.9
3628;Vrouwen;80 tot 85 jaar;1;2006;42680;18.68;4907;115;21.48
3629;Vrouwen;80 tot 85 jaar;1;2007;43015;18.86;5005;116;21.95
3630;Vrouwen;80 tot 85 jaar;1;2008;42720;18.68;5035;118;22.02
3631;Vrouwen;80 tot 85 jaar;1;2009;42260;18.44;5148;122;22.46
3632;Vrouwen;80 tot 85 jaar;1;2010;40535;17.41;5061;125;21.73
3633;Vrouwen;80 tot 85 jaar;2;2004;4555;1.98;1137;249;4.95
3634;Vrouwen;80 tot 85 jaar;2;2005;3865;1.69;797;206;3.48
3635;Vrouwen;80 tot 85 jaar;2;2006;4125;1.81;754;183;3.3
3636;Vrouwen;80 tot 85 jaar;2;2007;6355;2.79;814;128;3.57
3637;Vrouwen;80 tot 85 jaar;2;2008;8990;3.93;975;108;4.27
3638;Vrouwen;80 tot 85 jaar;2;2009;10570;4.61;990;94;4.32
3639;Vrouwen;80 tot 85 jaar;2;2010;12500;5.37;1096;88;4.71
3640;Vrouwen;80 tot 85 jaar;3;2004;4125;1.8;153;37;0.67
3641;Vrouwen;80 tot 85 jaar;3;2005;3675;1.61;69;19;0.3
3642;Vrouwen;80 tot 85 jaar;3;2006;3910;1.71;73;19;0.32
3643;Vrouwen;80 tot 85 jaar;3;2007;3250;1.43;64;20;0.28
3644;Vrouwen;80 tot 85 jaar;3;2008;2590;1.13;48;18;0.21
3645;Vrouwen;80 tot 85 jaar;3;2009;2180;0.95;43;20;0.19
3646;Vrouwen;80 tot 85 jaar;3;2010;2155;0.93;46;21;0.2
3647;Vrouwen;80 tot 85 jaar;4;2004;20865;9.08;3188;153;13.88
3648;Vrouwen;80 tot 85 jaar;4;2005;12765;5.58;2264;177;9.9
3649;Vrouwen;80 tot 85 jaar;4;2006;11420;5.0;2206;193;9.65
3650;Vrouwen;80 tot 85 jaar;4;2007;12810;5.62;2690;210;11.8
3651;Vrouwen;80 tot 85 jaar;4;2008;17350;7.59;3961;228;17.32
3652;Vrouwen;80 tot 85 jaar;4;2009;20655;9.01;5094;247;22.22
3653;Vrouwen;80 tot 85 jaar;4;2010;21725;9.33;5624;259;24.15
3654;Vrouwen;80 tot 85 jaar;5;2004;3530;1.54;456;129;1.99
3655;Vrouwen;80 tot 85 jaar;5;2005;4370;1.91;600;137;2.62
3656;Vrouwen;80 tot 85 jaar;5;2006;4865;2.13;702;144;3.07
3657;Vrouwen;80 tot 85 jaar;5;2007;3650;1.6;546;149;2.39
3658;Vrouwen;80 tot 85 jaar;5;2008;2385;1.04;354;148;1.55
3659;Vrouwen;80 tot 85 jaar;5;2009;1800;0.79;272;151;1.19
3660;Vrouwen;80 tot 85 jaar;5;2010;1615;0.69;260;161;1.12
3661;Vrouwen;80 tot 85 jaar;6;2004;8830;3.84;1176;133;5.12
3662;Vrouwen;80 tot 85 jaar;6;2005;7380;3.23;827;112;3.61
3663;Vrouwen;80 tot 85 jaar;6;2006;7080;3.1;833;118;3.64
3664;Vrouwen;80 tot 85 jaar;6;2007;8035;3.52;1072;133;4.7
3665;Vrouwen;80 tot 85 jaar;6;2008;7410;3.24;1023;138;4.47
3666;Vrouwen;80 tot 85 jaar;6;2009;6480;2.83;914;141;3.99
3667;Vrouwen;80 tot 85 jaar;6;2010;6575;2.82;959;146;4.12
3668;Vrouwen;80 tot 85 jaar;7;2004;25955;11.3;7216;278;31.42
3669;Vrouwen;80 tot 85 jaar;7;2005;25965;11.36;7735;298;33.83
3670;Vrouwen;80 tot 85 jaar;7;2006;25655;11.23;8064;314;35.29
3671;Vrouwen;80 tot 85 jaar;7;2007;22100;9.69;7183;325;31.5
3672;Vrouwen;80 tot 85 jaar;7;2008;17485;7.65;5845;334;25.56
3673;Vrouwen;80 tot 85 jaar;7;2009;14240;6.21;4917;345;21.45
3674;Vrouwen;80 tot 85 jaar;7;2010;12500;5.37;4369;350;18.76
3675;Vrouwen;80 tot 85 jaar;8;2004;82140;35.77;8100;99;35.27
3676;Vrouwen;80 tot 85 jaar;8;2005;83260;36.41;9895;119;43.28
3677;Vrouwen;80 tot 85 jaar;8;2006;84625;37.04;10486;124;45.9
3678;Vrouwen;80 tot 85 jaar;8;2007;81580;35.77;10323;127;45.27
3679;Vrouwen;80 tot 85 jaar;8;2008;79935;34.96;10206;128;44.63
3680;Vrouwen;80 tot 85 jaar;8;2009;78960;34.44;10445;132;45.56
3681;Vrouwen;80 tot 85 jaar;8;2010;76375;32.79;10332;135;44.36
3682;Vrouwen;80 tot 85 jaar;9;2004;60205;26.21;6780;113;29.52
3683;Vrouwen;80 tot 85 jaar;9;2005;49975;21.86;5340;107;23.36
3684;Vrouwen;80 tot 85 jaar;9;2006;48285;21.13;5349;111;23.41
3685;Vrouwen;80 tot 85 jaar;9;2007;49305;21.62;5522;112;24.22
3686;Vrouwen;80 tot 85 jaar;9;2008;51230;22.4;5998;117;26.23
3687;Vrouwen;80 tot 85 jaar;9;2009;51945;22.66;6102;117;26.62
3688;Vrouwen;80 tot 85 jaar;9;2010;53300;22.89;6316;119;27.12
3689;Vrouwen;80 tot 85 jaar;Totaal verpleging;2004;42435;18.48;1765;42;7.69
3690;Vrouwen;80 tot 85 jaar;Totaal verpleging;2005;41390;18.1;1607;39;7.03
3691;Vrouwen;80 tot 85 jaar;Totaal verpleging;2006;41510;18.17;1702;41;7.45
3692;Vrouwen;80 tot 85 jaar;Totaal verpleging;2007;37040;16.24;1529;41;6.7
3693;Vrouwen;80 tot 85 jaar;Totaal verpleging;2008;29865;13.06;1037;35;4.53
3694;Vrouwen;80 tot 85 jaar;Totaal verpleging;2009;24700;10.77;831;34;3.63
3695;Vrouwen;80 tot 85 jaar;Totaal verpleging;2010;22845;9.81;768;34;3.3
3696;Vrouwen;85 tot 90 jaar;0;2004;58635;46.01;11952;204;93.79
3697;Vrouwen;85 tot 90 jaar;0;2005;62775;46.64;13022;207;96.75
3698;Vrouwen;85 tot 90 jaar;0;2006;67570;47.96;14334;212;101.74
3699;Vrouwen;85 tot 90 jaar;0;2007;71485;48.84;14995;210;102.46
3700;Vrouwen;85 tot 90 jaar;0;2008;75320;49.01;15528;206;101.04
3701;Vrouwen;85 tot 90 jaar;0;2009;77905;49.08;16286;209;102.6
3702;Vrouwen;85 tot 90 jaar;0;2010;77975;48.76;16328;209;102.11
3703;Vrouwen;85 tot 90 jaar;1;2004;13910;10.91;1508;108;11.83
3704;Vrouwen;85 tot 90 jaar;1;2005;19785;14.7;2317;117;17.21
3705;Vrouwen;85 tot 90 jaar;1;2006;22225;15.78;2643;119;18.76
3706;Vrouwen;85 tot 90 jaar;1;2007;23725;16.21;2821;119;19.28
3707;Vrouwen;85 tot 90 jaar;1;2008;24790;16.13;2967;120;19.31
3708;Vrouwen;85 tot 90 jaar;1;2009;25500;16.06;3136;123;19.75
3709;Vrouwen;85 tot 90 jaar;1;2010;24460;15.3;3113;127;19.47
3710;Vrouwen;85 tot 90 jaar;2;2004;3045;2.39;1089;357;8.54
3711;Vrouwen;85 tot 90 jaar;2;2005;2990;2.22;996;333;7.4
3712;Vrouwen;85 tot 90 jaar;2;2006;3250;2.31;750;231;5.32
3713;Vrouwen;85 tot 90 jaar;2;2007;5135;3.51;832;162;5.68
3714;Vrouwen;85 tot 90 jaar;2;2008;7660;4.98;1024;134;6.66
3715;Vrouwen;85 tot 90 jaar;2;2009;9580;6.04;1283;134;8.08
3716;Vrouwen;85 tot 90 jaar;2;2010;11255;7.04;1301;116;8.14
3717;Vrouwen;85 tot 90 jaar;3;2004;2355;1.85;110;47;0.86
3718;Vrouwen;85 tot 90 jaar;3;2005;2205;1.64;57;26;0.42
3719;Vrouwen;85 tot 90 jaar;3;2006;2290;1.63;51;22;0.36
3720;Vrouwen;85 tot 90 jaar;3;2007;2040;1.39;47;23;0.32
3721;Vrouwen;85 tot 90 jaar;3;2008;1660;1.08;37;22;0.24
3722;Vrouwen;85 tot 90 jaar;3;2009;1435;0.91;29;20;0.18
3723;Vrouwen;85 tot 90 jaar;3;2010;1550;0.97;33;22;0.21
3724;Vrouwen;85 tot 90 jaar;4;2004;11605;9.11;1974;170;15.49
3725;Vrouwen;85 tot 90 jaar;4;2005;8560;6.36;1673;196;12.43
3726;Vrouwen;85 tot 90 jaar;4;2006;8545;6.07;1805;211;12.81
3727;Vrouwen;85 tot 90 jaar;4;2007;10455;7.14;2286;219;15.62
3728;Vrouwen;85 tot 90 jaar;4;2008;15535;10.11;3804;245;24.75
3729;Vrouwen;85 tot 90 jaar;4;2009;19505;12.29;5199;267;32.75
3730;Vrouwen;85 tot 90 jaar;4;2010;21040;13.16;5915;281;36.99
3731;Vrouwen;85 tot 90 jaar;5;2004;1850;1.45;258;140;2.03
3732;Vrouwen;85 tot 90 jaar;5;2005;2490;1.85;346;139;2.57
3733;Vrouwen;85 tot 90 jaar;5;2006;3085;2.19;458;148;3.25
3734;Vrouwen;85 tot 90 jaar;5;2007;2500;1.71;376;151;2.57
3735;Vrouwen;85 tot 90 jaar;5;2008;1785;1.16;271;152;1.77
3736;Vrouwen;85 tot 90 jaar;5;2009;1375;0.87;213;155;1.34
3737;Vrouwen;85 tot 90 jaar;5;2010;1135;0.71;179;158;1.12
3738;Vrouwen;85 tot 90 jaar;6;2004;6710;5.27;1038;155;8.14
3739;Vrouwen;85 tot 90 jaar;6;2005;5825;4.33;756;130;5.61
3740;Vrouwen;85 tot 90 jaar;6;2006;5770;4.09;796;138;5.65
3741;Vrouwen;85 tot 90 jaar;6;2007;6945;4.75;1165;168;7.96
3742;Vrouwen;85 tot 90 jaar;6;2008;6590;4.29;1121;170;7.3
3743;Vrouwen;85 tot 90 jaar;6;2009;6015;3.79;1048;174;6.6
3744;Vrouwen;85 tot 90 jaar;6;2010;6130;3.83;1099;179;6.87
3745;Vrouwen;85 tot 90 jaar;7;2004;19165;15.04;5976;312;46.89
3746;Vrouwen;85 tot 90 jaar;7;2005;20930;15.55;6877;329;51.09
3747;Vrouwen;85 tot 90 jaar;7;2006;22405;15.91;7831;350;55.59
3748;Vrouwen;85 tot 90 jaar;7;2007;20685;14.13;7467;361;51.02
3749;Vrouwen;85 tot 90 jaar;7;2008;17295;11.26;6303;364;41.02
3750;Vrouwen;85 tot 90 jaar;7;2009;14495;9.13;5380;371;33.89
3751;Vrouwen;85 tot 90 jaar;7;2010;12405;7.76;4686;378;29.31
3752;Vrouwen;85 tot 90 jaar;8;2004;46525;36.51;4681;101;36.73
3753;Vrouwen;85 tot 90 jaar;8;2005;51760;38.46;6378;123;47.39
3754;Vrouwen;85 tot 90 jaar;8;2006;56265;39.94;7284;129;51.7
3755;Vrouwen;85 tot 90 jaar;8;2007;57365;39.2;7556;132;51.63
3756;Vrouwen;85 tot 90 jaar;8;2008;59410;38.66;7831;132;50.95
3757;Vrouwen;85 tot 90 jaar;8;2009;60875;38.35;8253;136;51.99
3758;Vrouwen;85 tot 90 jaar;8;2010;59045;36.92;8219;139;51.4
3759;Vrouwen;85 tot 90 jaar;9;2004;40525;31.8;5870;145;46.06
3760;Vrouwen;85 tot 90 jaar;9;2005;38300;28.45;5244;137;38.96
3761;Vrouwen;85 tot 90 jaar;9;2006;39970;28.37;5488;137;38.96
3762;Vrouwen;85 tot 90 jaar;9;2007;43220;29.53;5958;138;40.71
3763;Vrouwen;85 tot 90 jaar;9;2008;47080;30.63;6675;142;43.44
3764;Vrouwen;85 tot 90 jaar;9;2009;49595;31.24;7231;146;45.55
3765;Vrouwen;85 tot 90 jaar;9;2010;50830;31.79;7377;145;46.13
3766;Vrouwen;85 tot 90 jaar;Totaal verpleging;2004;30080;23.6;1402;47;11.0
3767;Vrouwen;85 tot 90 jaar;Totaal verpleging;2005;31445;23.36;1400;45;10.4
3768;Vrouwen;85 tot 90 jaar;Totaal verpleging;2006;33550;23.82;1562;47;11.09
3769;Vrouwen;85 tot 90 jaar;Totaal verpleging;2007;32170;21.98;1481;46;10.12
3770;Vrouwen;85 tot 90 jaar;Totaal verpleging;2008;27335;17.79;1022;37;6.65
3771;Vrouwen;85 tot 90 jaar;Totaal verpleging;2009;23320;14.69;803;34;5.06
